"accepted_species","trait_EB_scaled"
"t6",-0.108020637738396
"t15",-1.3971312037443
"t16",-0.677002670189043
"t36",-1.40934721006044
"t89",-1.69343897866677
"t90",-1.43623537741349
"t63",-1.46810082988989
"t48",-1.67803191936187
"t34",-1.34407715435121
"t8",0.0108798249819936
"t17",-0.939313650597719
"t56",-1.09688763158713
"t80",-1.46637656658678
"t99",-1.53087388096011
"t100",-1.57623442177003
"t19",-0.713477345477932
"t93",-0.163720996462156
"t94",-0.401212617589381
"t83",0.149279711238125
"t84",0.305259128580502
"t54",-0.709300261487724
"t55",-0.608925784923526
"t40",0.134784486983655
"t22",0.0535552623458448
"t23",0.219961023886584
"t1",-0.299621340089013
"t81",-0.0148283639460931
"t82",0.130575060374486
"t70",0.178402823866369
"t14",0.516791547895323
"t58",0.647372035026777
"t87",0.15917462243929
"t88",0.283518228538869
"t27",0.363773763968853
"t30",0.542045807294148
"t31",-0.0666100158505228
"t21",1.04565626279952
"t18",0.266765259291713
"t20",0.516259394737624
"t85",0.277039825346878
"t86",0.423823027615108
"t73",-0.0773158784263882
"t91",-0.0657807067087165
"t92",-0.0961113309961435
"t4",0.205638791783781
"t11",1.47439002218914
"t38",2.04555828589479
"t39",1.86356636687536
"t29",1.7771361011054
"t32",0.681032294205493
"t33",0.666658114071813
"t68",0.63725090729812
"t69",0.39085070807838
"t7",2.30500577088434
"t95",-0.568918908761108
"t96",-0.609097062119526
"t97",-0.233555178321601
"t98",-0.217931196576697
"t78",-0.18528102166197
"t79",-0.118347981814867
"t61",-0.435717327292129
"t62",-0.521702401396689
"t24",-0.0717844927514801
"t25",0.243549793453774
"t37",-1.50821687720137
"t64",-1.39943398525188
"t65",-1.48471950055743
"t10",-1.62430947212944
"t2",-0.171543330296531
"t3",0.928434729180903
"t71",1.51548644932497
"t72",1.18164040478456
"t45",1.6735568959029
"t35",2.13023209464714
"t66",2.06758066762913
"t67",2.10642155008268
"t46",0.294158694018912
"t47",0.222589966115368
"t43",0.207087543865121
"t44",-0.0407369596706657
"t28",0.864312117990412
"t59",1.07275363913903
"t60",1.26595165955155
"t52",1.72285812449591
"t53",2.18704622538183
"t9",0.132684845328623
"t12",-0.335223336438831
"t13",0.205952353558494
"t51",-0.5752824949315
"t76",-0.668949825490705
"t77",-0.92771222522124
"t57",-0.993400258254213
"t74",-0.43743698510606
"t75",-0.52314933531122
"t42",-0.918673172586888
"t41",-1.16884986041759
"t26",-0.904630544178065
"t49",-0.567236925594975
"t50",-0.187304335323115
"t5",0.14281955548296
