"accepted_species","sorted"
"t24",-1.71853384807705
"t53",-0.673003889565362
"t54",NA
"t61",1.49747302175883
"t62",1.08743696520922
"t97",NA
"t98",-0.576399944370846
"t77",1.09289930615128
"t78",1.58608226565521
"t93",-1.76371133854867
"t94",-1.64437459050134
"t42",-0.0794278405723957
"t14",2.33767025530664
"t43",2.20654170367865
"t44",1.39162187876511
"t1",0.854130111946194
"t6",1.40212317635288
"t10",0.955380286456734
"t40",0.5516919422278
"t41",0.991965334310558
"t35",-0.0653472971677895
"t91",-0.363438964741665
"t92",-0.414173571003647
"t63",-0.169451725738806
"t75",-0.786872797578231
"t76",-0.668012271012622
"t55",0.66664721881529
"t56",0.562402577475914
"t71",1.12013049645285
"t72",0.832448138392732
"t26",0.00126227965660167
"t23",-0.032684092579028
"t87",1.30362433131753
"t88",1.24259510149634
"t18",-0.368829732416414
"t69",0.696028286091322
"t70",0.184444507362241
"t73",-1.61349223272572
"t74",-1.23502267337078
"t15",0.596194560273012
"t3",0.695593654905354
"t4",-1.2455285478955
"t25",-0.544694215944813
"t27",-1.60345784082136
"t47",0.420121238851139
"t48",-0.666010680418488
"t57",0.017357719095443
"t58",-1.80921337169049
"t85",-0.826608009026444
"t86",-1.38676975755788
"t50",-1.98209436532178
"t49",NA
"t31",1.02107640513167
"t32",-0.0440737471375648
"t99",-0.0812908303014743
"t100",-0.20483194493909
"t36",-0.287345281651712
"t37",0.645005152402249
"t38",-1.22624619865405
"t79",1.60679161064166
"t80",NA
"t13",-0.127049947667046
"t33",-1.00042149671583
"t34",NA
"t45",-1.06762650594177
"t46",-0.762312774915138
"t30",-0.423969021780751
"t64",0.0325150962244019
"t65",-1.38409115018173
"t83",-0.258634211192813
"t84",-1.19230558281069
"t11",-0.648769255163934
"t12",1.04902052184741
"t16",0.288036471071117
"t17",NA
"t20",NA
"t21",-2.43089143094174
"t59",0.0439483276564428
"t60",-1.5990934583093
"t22",NA
"t5",0.763957375850154
"t8",1.32396478798605
"t9",NA
"t28",0.760124860776684
"t29",0.605758738778939
"t19",-0.552156272434732
"t66",0.496168200686266
"t81",1.07529448955812
"t82",NA
"t89",0.615251886233386
"t90",0.755267074321136
"t7",1.2614716674147
"t67",0.0822671197470233
"t68",1.04071801411773
"t2",-0.156508712446301
"t95",-0.438899997974583
"t96",-0.343321220239467
"t51",0.263877897429507
"t52",0.373654017157971
"t39",-0.16843181782355
