"accepted_species","F1.1/1"
"t31",-1.8662082974799
"t89",-0.721747297401698
"t90",-0.368365031019347
"t52",-0.112813548436529
"t67",-0.865289927960288
"t68",-3.57228393307711
"t29",1.80269225622846
"t32",0.386510985930324
"t19",0.563962720450239
"t20",0.58520363024172
"t78",0.874662848318482
"t79",-0.52051408171601
"t51",-0.742919776138287
"t1",0.154590748164021
"t65",-1.68136317129232
"t66",-1.27513005554121
"t18",0.0387239302321633
"t9",-1.35947908142036
"t11",0.999031639611868
"t87",0.720470357253685
"t88",-0.278352112091074
"t2",-0.235536564803118
"t16",0.387148448376448
"t38",1.18487305650322
"t41",-0.265559607329648
"t42",-0.802049437801337
"t10",0.304179616717512
"t61",0.652847713792507
"t62",-0.241195441955499
"t95",0.637308069447697
"t96",0.191793113557441
"t86",0.20279329923211
"t49",0.215608890041435
"t50",0.598997625853849
"t34",-0.835105674102354
"t91",0.221013838921753
"t92",0.625656072643789
"t93",-1.20855461736861
"t94",0.967618156755112
"t47",0.719808065939847
"t48",-1.23067654366108
"t30",1.03472372445629
"t97",-1.64580353176149
"t98",-1.18912011010081
"t5",-1.89217064575638
"t3",1.24428480007094
"t45",-1.25364235807503
"t82",-0.184668246736729
"t83",-0.558049384972733
"t17",1.01144042633681
"t6",-0.790957601270472
"t7",0.267840303528475
"t8",-0.218363482989928
"t80",0.403430888808506
"t81",1.589604775009
"t39",-0.272933000931453
"t40",0.155850077696918
"t27",0.3960832678291
"t75",1.58398411904845
"t84",0.222176085686111
"t85",0.252853505292517
"t14",1.98935869948649
"t69",0.983506620296437
"t70",0.549305287809211
"t53",1.98851377444616
"t54",0.312234446696155
"t26",0.84719935982291
"t25",-0.321297992560222
"t76",2.22472814112209
"t77",1.08727136914634
"t35",-0.203161727347494
"t71",-0.170087389637221
"t72",1.04789321227167
"t4",0.854376766177807
"t57",-0.546340412950734
"t58",1.61907473609456
"t46",-0.0669267872411012
"t21",0.708506918645371
"t44",-0.244853463380663
"t73",-0.569619565097789
"t74",-0.698235453092757
"t12",1.79595963273097
"t99",0.537937508909916
"t100",-0.116924250041898
"t28",-0.716131322114555
"t55",-2.17838649926647
"t56",0.605289117731458
"t59",-0.773306900031722
"t60",-1.21029551522473
"t13",-0.701432298079418
"t15",-1.00831972086994
"t43",-0.922604045273792
"t36",-0.658840062755497
"t24",0.305833137497132
"t22",-1.31515302807419
"t23",-0.225112620730836
"t37",0.272552578742695
"t63",-0.541763853121123
"t64",0.395143509767265
"t33",0.0551935947115318
