"","t2","t47","t118","t119","t42","t76","t77","t87","t88","t136","t137","t115","t116","t130","t131","t117","t158","t159","t142","t105","t106","t46","t147","t148","t127","t128","t138","t139","t100","t101","t51","t84","t89","t90","t45","t64","t66","t67","t56","t163","t164","t19","t40","t41","t34","t24","t25","t15","t6","t1","t3","t4","t143","t144","t156","t157","t111","t50","t38","t39","t30","t98","t99","t63","t78","t79","t18","t72","t73","t9","t7","t8","t12","t20","t28","t29","t92","t93","t65","t53","t155","t165","t166","t162","t167","t168","t71","t31","t32","t107","t108","t94","t140","t141","t69","t62","t74","t160","t161","t124","t125","t22","t23","t48","t49","t91","t151","t152","t126","t16","t17","t13","t33","t112","t120","t145","t146","t61","t52","t85","t86","t57","t58","t37","t43","t122","t129","t132","t133","t95","t123","t134","t135","t113","t114","t68","t36","t26","t21","t44","t82","t83","t75","t80","t81","t103","t104","t96","t97","t70","t14","t11","t10","t27","t59","t60","t35","t102","t121","t149","t150","t54","t55","t109","t110","t153","t154","t5"
"t139",6.5771033765,7.2163940216,7.2163940218,7.2163940218,7.2163940215,6.34984874317,7.0894640203,7.2163940212,7.21639402126,7.21639402116,7.21639402116,7.2163940213,7.2163940213,7.2163940212,7.2163940212,6.9879207687,7.21639402129,7.21639402129,7.21639402129,7.21639402119,7.21639402119,5.63950734792,2.9431721113,2.9431721113,0.67302439,0.67302439,0.3669083554,0,1.4238877043,1.5250648763,10.6458826369,10.6113525843,11.218708754,11.218708754,9.7994043607,11.21870875407,11.21870875441,11.03143829081,10.99717066747,11.21870875435,11.21870875435,8.63370446743,9.72275595893,10.84138667863,10.04694457463,10.2362896345,8.9415302186,8.8671030718,7.3003928973,6.45930915138,7.64340566348,8.46484593712,12.78400855709,12.78400855709,12.78400855712,12.78400855712,12.78400855702,12.78400855692,11.62696424316,11.25989511866,10.71758107872,12.78400855782,12.78400855782,12.78400855822,12.04645465572,12.67589391302,10.41758411532,12.78400855702,12.78400855702,9.09949639162,8.75313546512,11.32460732112,9.87787946333,10.37750028553,10.75446981253,11.65317907453,12.78400855703,12.78400855703,12.78400855683,12.78400855733,12.78400855665,12.78400855665,12.78400855665,12.78400855665,12.784008556743,12.784008556743,12.78400855643,12.78400855713,11.97159228614,12.7840085569,12.7840085569,12.7840085569,12.7840085569,12.7840085569,12.78400855684,11.68413808394,12.16665445174,12.78400855686,12.78400855686,12.78400855723,12.78400855723,10.80681542645,10.66349650645,11.5264981241,11.4369188844,12.78400855665,12.78400855665,12.78400855665,12.78400855665,11.05304627205,9.87316280823,9.55083097569,10.80092883259,12.78400855684,12.78400855684,12.78400855684,12.78400855684,11.70949456294,12.78400855654,12.78400855684,11.95508312248,12.78400855649,12.78400855649,11.48112926814,11.11584957073,12.78400855691,12.78400855691,12.7840085569214,12.7840085569214,12.78400855681,12.78400855681,12.7840085568,12.7840085568,12.78400855684,12.78400855684,11.78725087494,11.39313164639,11.18287014669,10.48772825229,11.164656868212,12.784008556362,12.784008556362,12.035905426522,12.784008556722,12.784008556722,12.784008556622,12.497589962122,12.784008556722,12.409387444622,12.784008556822,10.70731753979,9.23393782519,9.20191384847,11.01884078112,12.61454640032,12.64586244432,11.85193055222,12.78400855752,12.78400855752,12.78400855752,12.78400855752,12.78400855772,11.66229397082,12.78400855792,12.71590607852,12.7840085579,12.7840085579,7.81217757072
"t100",6.4759262046,7.1152168497,7.1152168499,7.1152168499,7.1152168496,6.24867157127,6.9882868484,7.1152168493,7.11521684936,7.11521684926,7.11521684926,7.1152168494,7.1152168494,7.1152168493,7.1152168493,6.8867435968,7.11521684939,7.11521684939,7.11521684939,7.11521684929,7.11521684929,5.53833017602,2.8419949394,2.8419949394,1.4238877043,1.4238877043,1.4238877043,1.4238877043,0,1.0546705206,10.544705465,10.5101754124,11.1175315821,11.1175315821,9.6982271888,11.11753158217,11.11753158251,10.93026111891,10.89599349557,11.11753158245,11.11753158245,8.53252729553,9.62157878703,10.74020950673,9.94576740273,10.1351124626,8.8403530467,8.7659258999,7.1992157254,6.35813197948,7.54222849158,8.36366876522,12.68283138519,12.68283138519,12.68283138522,12.68283138522,12.68283138512,12.68283138502,11.52578707126,11.15871794676,10.61640390682,12.68283138592,12.68283138592,12.68283138632,11.94527748382,12.57471674112,10.31640694342,12.68283138512,12.68283138512,8.99831921972,8.65195829322,11.22343014922,9.77670229143,10.27632311363,10.65329264063,11.55200190263,12.68283138513,12.68283138513,12.68283138493,12.68283138543,12.68283138475,12.68283138475,12.68283138475,12.68283138475,12.682831384843,12.682831384843,12.68283138453,12.68283138523,11.87041511424,12.682831385,12.682831385,12.682831385,12.682831385,12.682831385,12.68283138494,11.58296091204,12.06547727984,12.68283138496,12.68283138496,12.68283138533,12.68283138533,10.70563825455,10.56231933455,11.4253209522,11.3357417125,12.68283138475,12.68283138475,12.68283138475,12.68283138475,10.95186910015,9.77198563633,9.44965380379,10.69975166069,12.68283138494,12.68283138494,12.68283138494,12.68283138494,11.60831739104,12.68283138464,12.68283138494,11.85390595058,12.68283138459,12.68283138459,11.37995209624,11.01467239883,12.68283138501,12.68283138501,12.6828313850214,12.6828313850214,12.68283138491,12.68283138491,12.6828313849,12.6828313849,12.68283138494,12.68283138494,11.68607370304,11.29195447449,11.08169297479,10.38655108039,11.063479696312,12.682831384462,12.682831384462,11.934728254622,12.682831384822,12.682831384822,12.682831384722,12.396412790222,12.682831384822,12.308210272722,12.682831384922,10.60614036789,9.13276065329,9.10073667657,10.91766360922,12.51336922842,12.54468527242,11.75075338032,12.68283138562,12.68283138562,12.68283138562,12.68283138562,12.68283138582,11.56111679892,12.68283138602,12.61472890662,12.682831386,12.682831386,7.71100039882
"t101",6.5771033766,7.2163940217,7.2163940219,7.2163940219,7.2163940216,6.34984874327,7.0894640204,7.2163940213,7.21639402136,7.21639402126,7.21639402126,7.2163940214,7.2163940214,7.2163940213,7.2163940213,6.9879207688,7.21639402139,7.21639402139,7.21639402139,7.21639402129,7.21639402129,5.63950734802,2.9431721114,2.9431721114,1.5250648763,1.5250648763,1.5250648763,1.5250648763,1.0546705206,0,10.645882637,10.6113525844,11.2187087541,11.2187087541,9.7994043608,11.21870875417,11.21870875451,11.03143829091,10.99717066757,11.21870875445,11.21870875445,8.63370446753,9.72275595903,10.84138667873,10.04694457473,10.2362896346,8.9415302187,8.8671030719,7.3003928974,6.45930915148,7.64340566358,8.46484593722,12.78400855719,12.78400855719,12.78400855722,12.78400855722,12.78400855712,12.78400855702,11.62696424326,11.25989511876,10.71758107882,12.78400855792,12.78400855792,12.78400855832,12.04645465582,12.67589391312,10.41758411542,12.78400855712,12.78400855712,9.09949639172,8.75313546522,11.32460732122,9.87787946343,10.37750028563,10.75446981263,11.65317907463,12.78400855713,12.78400855713,12.78400855693,12.78400855743,12.78400855675,12.78400855675,12.78400855675,12.78400855675,12.784008556843,12.784008556843,12.78400855653,12.78400855723,11.97159228624,12.784008557,12.784008557,12.784008557,12.784008557,12.784008557,12.78400855694,11.68413808404,12.16665445184,12.78400855696,12.78400855696,12.78400855733,12.78400855733,10.80681542655,10.66349650655,11.5264981242,11.4369188845,12.78400855675,12.78400855675,12.78400855675,12.78400855675,11.05304627215,9.87316280833,9.55083097579,10.80092883269,12.78400855694,12.78400855694,12.78400855694,12.78400855694,11.70949456304,12.78400855664,12.78400855694,11.95508312258,12.78400855659,12.78400855659,11.48112926824,11.11584957083,12.78400855701,12.78400855701,12.7840085570214,12.7840085570214,12.78400855691,12.78400855691,12.7840085569,12.7840085569,12.78400855694,12.78400855694,11.78725087504,11.39313164649,11.18287014679,10.48772825239,11.164656868312,12.784008556462,12.784008556462,12.035905426622,12.784008556822,12.784008556822,12.784008556722,12.497589962222,12.784008556822,12.409387444722,12.784008556922,10.70731753989,9.23393782529,9.20191384857,11.01884078122,12.61454640042,12.64586244442,11.85193055232,12.78400855762,12.78400855762,12.78400855762,12.78400855762,12.78400855782,11.66229397092,12.78400855802,12.71590607862,12.784008558,12.784008558,7.81217757082
"t51",6.0042772602,10.6458826373,10.6458826375,10.6458826375,10.6458826372,9.77933735887,10.518952636,10.6458826369,10.64588263696,10.64588263686,10.64588263686,10.645882637,10.645882637,10.6458826369,10.6458826369,10.4174093844,10.64588263699,10.64588263699,10.64588263699,10.64588263689,10.64588263689,9.06899596362,10.645882637,10.645882637,10.6458826369,10.6458826369,10.6458826369,10.6458826369,10.544705465,10.645882637,0,1.6723143904,2.2796705601,2.2796705601,3.0285546388,4.44785903217,4.44785903251,4.26058856891,4.22632094557,4.44785903245,4.44785903245,4.75974987553,5.84880136703,6.96743208673,6.17298998273,6.3623350426,5.0675756267,4.9931484799,4.731020421,5.88648303508,7.07057954718,7.89201982082,12.21118244079,12.21118244079,12.21118244082,12.21118244082,12.21118244072,12.21118244062,11.05413812686,10.68706900236,10.14475496242,12.21118244152,12.21118244152,12.21118244192,11.47362853942,12.10306779672,9.84475799902,12.21118244072,12.21118244072,8.52667027532,8.18030934882,10.75178120482,9.30505334703,9.80467416923,10.18164369623,11.08035295823,12.21118244073,12.21118244073,12.21118244053,12.21118244103,12.21118244035,12.21118244035,12.21118244035,12.21118244035,12.211182440443,12.211182440443,12.21118244013,12.21118244083,11.39876616984,12.2111824406,12.2111824406,12.2111824406,12.2111824406,12.2111824406,12.21118244054,11.11131196764,11.59382833544,12.21118244056,12.21118244056,12.21118244093,12.21118244093,10.23398931015,10.09067039015,10.9536720078,10.8640927681,12.21118244035,12.21118244035,12.21118244035,12.21118244035,10.48022015575,9.30033669193,8.97800485939,10.22810271629,12.21118244054,12.21118244054,12.21118244054,12.21118244054,11.13666844664,12.21118244024,12.21118244054,11.38225700618,12.21118244019,12.21118244019,10.90830315184,10.54302345443,12.21118244061,12.21118244061,12.2111824406214,12.2111824406214,12.21118244051,12.21118244051,12.2111824405,12.2111824405,12.21118244054,12.21118244054,11.21442475864,10.82030553009,10.61004403039,9.91490213599,10.591830751912,12.211182440062,12.211182440062,11.463079310222,12.211182440422,12.211182440422,12.211182440322,11.924763845822,12.211182440422,11.836561328322,12.211182440522,10.13449142349,8.66111170889,8.62908773217,10.44601466482,12.04172028402,12.07303632802,11.27910443592,12.21118244122,12.21118244122,12.21118244122,12.21118244122,12.21118244142,11.08946785452,12.21118244162,12.14307996222,12.2111824416,12.2111824416,7.23935145442
"t84",5.9697472076,10.6113525847,10.6113525849,10.6113525849,10.6113525846,9.74480730627,10.4844225834,10.6113525843,10.61135258436,10.61135258426,10.61135258426,10.6113525844,10.6113525844,10.6113525843,10.6113525843,10.3828793318,10.61135258439,10.61135258439,10.61135258439,10.61135258429,10.61135258429,9.03446591102,10.6113525844,10.6113525844,10.6113525843,10.6113525843,10.6113525843,10.6113525843,10.5101754124,10.6113525844,1.6723143904,0,1.1129673319,1.1129673319,2.9940245862,4.41332897957,4.41332897991,4.22605851631,4.19179089297,4.41332897985,4.41332897985,4.72521982293,5.81427131443,6.93290203413,6.13845993013,6.32780499,5.0330455741,4.9586184273,4.6964903684,5.85195298248,7.03604949458,7.85748976822,12.17665238819,12.17665238819,12.17665238822,12.17665238822,12.17665238812,12.17665238802,11.01960807426,10.65253894976,10.11022490982,12.17665238892,12.17665238892,12.17665238932,11.43909848682,12.06853774412,9.81022794642,12.17665238812,12.17665238812,8.49214022272,8.14577929622,10.71725115222,9.27052329443,9.77014411663,10.14711364363,11.04582290563,12.17665238813,12.17665238813,12.17665238793,12.17665238843,12.17665238775,12.17665238775,12.17665238775,12.17665238775,12.176652387843,12.176652387843,12.17665238753,12.17665238823,11.36423611724,12.176652388,12.176652388,12.176652388,12.176652388,12.176652388,12.17665238794,11.07678191504,11.55929828284,12.17665238796,12.17665238796,12.17665238833,12.17665238833,10.19945925755,10.05614033755,10.9191419552,10.8295627155,12.17665238775,12.17665238775,12.17665238775,12.17665238775,10.44569010315,9.26580663933,8.94347480679,10.19357266369,12.17665238794,12.17665238794,12.17665238794,12.17665238794,11.10213839404,12.17665238764,12.17665238794,11.34772695358,12.17665238759,12.17665238759,10.87377309924,10.50849340183,12.17665238801,12.17665238801,12.1766523880214,12.1766523880214,12.17665238791,12.17665238791,12.1766523879,12.1766523879,12.17665238794,12.17665238794,11.17989470604,10.78577547749,10.57551397779,9.88037208339,10.557300699312,12.176652387462,12.176652387462,11.428549257622,12.176652387822,12.176652387822,12.176652387722,11.890233793222,12.176652387822,11.802031275722,12.176652387922,10.09996137089,8.62658165629,8.59455767957,10.41148461222,12.00719023142,12.03850627542,11.24457438332,12.17665238862,12.17665238862,12.17665238862,12.17665238862,12.17665238882,11.05493780192,12.17665238902,12.10854990962,12.176652389,12.176652389,7.20482140182
"t89",6.5771033773,11.2187087544,11.2187087546,11.2187087546,11.2187087543,10.35216347597,11.0917787531,11.218708754,11.21870875406,11.21870875396,11.21870875396,11.2187087541,11.2187087541,11.218708754,11.218708754,10.9902355015,11.21870875409,11.21870875409,11.21870875409,11.21870875399,11.21870875399,9.64182208072,11.2187087541,11.2187087541,11.218708754,11.218708754,11.218708754,11.218708754,11.1175315821,11.2187087541,2.2796705601,1.1129673319,0,1.5794045648,3.6013807559,5.02068514927,5.02068514961,4.83341468601,4.79914706267,5.02068514955,5.02068514955,5.33257599263,6.42162748413,7.54025820383,6.74581609983,6.9351611597,5.6404017438,5.565974597,5.3038465381,6.45930915218,7.64340566428,8.46484593792,12.78400855789,12.78400855789,12.78400855792,12.78400855792,12.78400855782,12.78400855772,11.62696424396,11.25989511946,10.71758107952,12.78400855862,12.78400855862,12.78400855902,12.04645465652,12.67589391382,10.41758411612,12.78400855782,12.78400855782,9.09949639242,8.75313546592,11.32460732192,9.87787946413,10.37750028633,10.75446981333,11.65317907533,12.78400855783,12.78400855783,12.78400855763,12.78400855813,12.78400855745,12.78400855745,12.78400855745,12.78400855745,12.784008557543,12.784008557543,12.78400855723,12.78400855793,11.97159228694,12.7840085577,12.7840085577,12.7840085577,12.7840085577,12.7840085577,12.78400855764,11.68413808474,12.16665445254,12.78400855766,12.78400855766,12.78400855803,12.78400855803,10.80681542725,10.66349650725,11.5264981249,11.4369188852,12.78400855745,12.78400855745,12.78400855745,12.78400855745,11.05304627285,9.87316280903,9.55083097649,10.80092883339,12.78400855764,12.78400855764,12.78400855764,12.78400855764,11.70949456374,12.78400855734,12.78400855764,11.95508312328,12.78400855729,12.78400855729,11.48112926894,11.11584957153,12.78400855771,12.78400855771,12.7840085577214,12.7840085577214,12.78400855761,12.78400855761,12.7840085576,12.7840085576,12.78400855764,12.78400855764,11.78725087574,11.39313164719,11.18287014749,10.48772825309,11.164656869012,12.784008557162,12.784008557162,12.035905427322,12.784008557522,12.784008557522,12.784008557422,12.497589962922,12.784008557522,12.409387445422,12.784008557622,10.70731754059,9.23393782599,9.20191384927,11.01884078192,12.61454640112,12.64586244512,11.85193055302,12.78400855832,12.78400855832,12.78400855832,12.78400855832,12.78400855852,11.66229397162,12.78400855872,12.71590607932,12.7840085587,12.7840085587,7.81217757152
"t90",6.5771033773,11.2187087544,11.2187087546,11.2187087546,11.2187087543,10.35216347597,11.0917787531,11.218708754,11.21870875406,11.21870875396,11.21870875396,11.2187087541,11.2187087541,11.218708754,11.218708754,10.9902355015,11.21870875409,11.21870875409,11.21870875409,11.21870875399,11.21870875399,9.64182208072,11.2187087541,11.2187087541,11.218708754,11.218708754,11.218708754,11.218708754,11.1175315821,11.2187087541,2.2796705601,1.1129673319,1.5794045648,0,3.6013807559,5.02068514927,5.02068514961,4.83341468601,4.79914706267,5.02068514955,5.02068514955,5.33257599263,6.42162748413,7.54025820383,6.74581609983,6.9351611597,5.6404017438,5.565974597,5.3038465381,6.45930915218,7.64340566428,8.46484593792,12.78400855789,12.78400855789,12.78400855792,12.78400855792,12.78400855782,12.78400855772,11.62696424396,11.25989511946,10.71758107952,12.78400855862,12.78400855862,12.78400855902,12.04645465652,12.67589391382,10.41758411612,12.78400855782,12.78400855782,9.09949639242,8.75313546592,11.32460732192,9.87787946413,10.37750028633,10.75446981333,11.65317907533,12.78400855783,12.78400855783,12.78400855763,12.78400855813,12.78400855745,12.78400855745,12.78400855745,12.78400855745,12.784008557543,12.784008557543,12.78400855723,12.78400855793,11.97159228694,12.7840085577,12.7840085577,12.7840085577,12.7840085577,12.7840085577,12.78400855764,11.68413808474,12.16665445254,12.78400855766,12.78400855766,12.78400855803,12.78400855803,10.80681542725,10.66349650725,11.5264981249,11.4369188852,12.78400855745,12.78400855745,12.78400855745,12.78400855745,11.05304627285,9.87316280903,9.55083097649,10.80092883339,12.78400855764,12.78400855764,12.78400855764,12.78400855764,11.70949456374,12.78400855734,12.78400855764,11.95508312328,12.78400855729,12.78400855729,11.48112926894,11.11584957153,12.78400855771,12.78400855771,12.7840085577214,12.7840085577214,12.78400855761,12.78400855761,12.7840085576,12.7840085576,12.78400855764,12.78400855764,11.78725087574,11.39313164719,11.18287014749,10.48772825309,11.164656869012,12.784008557162,12.784008557162,12.035905427322,12.784008557522,12.784008557522,12.784008557422,12.497589962922,12.784008557522,12.409387445422,12.784008557622,10.70731754059,9.23393782599,9.20191384927,11.01884078192,12.61454640112,12.64586244512,11.85193055302,12.78400855832,12.78400855832,12.78400855832,12.78400855832,12.78400855852,11.66229397162,12.78400855872,12.71590607932,12.7840085587,12.7840085587,7.81217757152
"t45",5.157798984,9.7994043611,9.7994043613,9.7994043613,9.799404361,8.93285908267,9.6724743598,9.7994043607,9.79940436076,9.79940436066,9.79940436066,9.7994043608,9.7994043608,9.7994043607,9.7994043607,9.5709311082,9.79940436079,9.79940436079,9.79940436079,9.79940436069,9.79940436069,8.22251768742,9.7994043608,9.7994043608,9.7994043607,9.7994043607,9.7994043607,9.7994043607,9.6982271888,9.7994043608,3.0285546388,2.9940245862,3.6013807559,3.6013807559,0,1.89922135177,1.89922135211,1.71195088851,1.67768326517,1.89922135205,1.89922135205,3.91327159933,5.00232309083,6.12095381053,5.32651170653,5.5158567664,4.2210973505,4.1466702037,3.8845421448,5.04000475888,6.22410127098,7.04554154462,11.36470416459,11.36470416459,11.36470416462,11.36470416462,11.36470416452,11.36470416442,10.20765985066,9.84059072616,9.29827668622,11.36470416532,11.36470416532,11.36470416572,10.62715026322,11.25658952052,8.99827972282,11.36470416452,11.36470416452,7.68019199912,7.33383107262,9.90530292862,8.45857507083,8.95819589303,9.33516542003,10.23387468203,11.36470416453,11.36470416453,11.36470416433,11.36470416483,11.36470416415,11.36470416415,11.36470416415,11.36470416415,11.364704164243,11.364704164243,11.36470416393,11.36470416463,10.55228789364,11.3647041644,11.3647041644,11.3647041644,11.3647041644,11.3647041644,11.36470416434,10.26483369144,10.74735005924,11.36470416436,11.36470416436,11.36470416473,11.36470416473,9.38751103395,9.24419211395,10.1071937316,10.0176144919,11.36470416415,11.36470416415,11.36470416415,11.36470416415,9.63374187955,8.45385841573,8.13152658319,9.38162444009,11.36470416434,11.36470416434,11.36470416434,11.36470416434,10.29019017044,11.36470416404,11.36470416434,10.53577872998,11.36470416399,11.36470416399,10.06182487564,9.69654517823,11.36470416441,11.36470416441,11.3647041644214,11.3647041644214,11.36470416431,11.36470416431,11.3647041643,11.3647041643,11.36470416434,11.36470416434,10.36794648244,9.97382725389,9.76356575419,9.06842385979,9.745352475712,11.364704163862,11.364704163862,10.616601034022,11.364704164222,11.364704164222,11.364704164122,11.078285569622,11.364704164222,10.990083052122,11.364704164322,9.28801314729,7.81463343269,7.78260945597,9.59953638862,11.19524200782,11.22655805182,10.43262615972,11.36470416502,11.36470416502,11.36470416502,11.36470416502,11.36470416522,10.24298957832,11.36470416542,11.29660168602,11.3647041654,11.3647041654,6.39287317822
"t64",6.57710337737,11.21870875447,11.21870875467,11.21870875467,11.21870875437,10.35216347604,11.09177875317,11.21870875407,11.21870875413,11.21870875403,11.21870875403,11.21870875417,11.21870875417,11.21870875407,11.21870875407,10.99023550157,11.21870875416,11.21870875416,11.21870875416,11.21870875406,11.21870875406,9.64182208079,11.21870875417,11.21870875417,11.21870875407,11.21870875407,11.21870875407,11.21870875407,11.11753158217,11.21870875417,4.44785903217,4.41332897957,5.02068514927,5.02068514927,1.89922135177,0,2.33675489234,2.14948442874,2.3176805266,2.56591004762,2.56591004762,5.3325759927,6.4216274842,7.5402582039,6.7458160999,6.93516115977,5.64040174387,5.56597459707,5.30384653817,6.45930915225,7.64340566435,8.46484593799,12.78400855796,12.78400855796,12.78400855799,12.78400855799,12.78400855789,12.78400855779,11.62696424403,11.25989511953,10.71758107959,12.78400855869,12.78400855869,12.78400855909,12.04645465659,12.67589391389,10.41758411619,12.78400855789,12.78400855789,9.09949639249,8.75313546599,11.32460732199,9.8778794642,10.3775002864,10.7544698134,11.6531790754,12.7840085579,12.7840085579,12.7840085577,12.7840085582,12.78400855752,12.78400855752,12.78400855752,12.78400855752,12.784008557613,12.784008557613,12.7840085573,12.784008558,11.97159228701,12.78400855777,12.78400855777,12.78400855777,12.78400855777,12.78400855777,12.78400855771,11.68413808481,12.16665445261,12.78400855773,12.78400855773,12.7840085581,12.7840085581,10.80681542732,10.66349650732,11.52649812497,11.43691888527,12.78400855752,12.78400855752,12.78400855752,12.78400855752,11.05304627292,9.8731628091,9.55083097656,10.80092883346,12.78400855771,12.78400855771,12.78400855771,12.78400855771,11.70949456381,12.78400855741,12.78400855771,11.95508312335,12.78400855736,12.78400855736,11.48112926901,11.1158495716,12.78400855778,12.78400855778,12.7840085577914,12.7840085577914,12.78400855768,12.78400855768,12.78400855767,12.78400855767,12.78400855771,12.78400855771,11.78725087581,11.39313164726,11.18287014756,10.48772825316,11.164656869082,12.784008557232,12.784008557232,12.035905427392,12.784008557592,12.784008557592,12.784008557492,12.497589962992,12.784008557592,12.409387445492,12.784008557692,10.70731754066,9.23393782606,9.20191384934,11.01884078199,12.61454640119,12.64586244519,11.85193055309,12.78400855839,12.78400855839,12.78400855839,12.78400855839,12.78400855859,11.66229397169,12.78400855879,12.71590607939,12.78400855877,12.78400855877,7.81217757159
"t66",6.57710337771,11.21870875481,11.21870875501,11.21870875501,11.21870875471,10.35216347638,11.09177875351,11.21870875441,11.21870875447,11.21870875437,11.21870875437,11.21870875451,11.21870875451,11.21870875441,11.21870875441,10.99023550191,11.2187087545,11.2187087545,11.2187087545,11.2187087544,11.2187087544,9.64182208113,11.21870875451,11.21870875451,11.21870875441,11.21870875441,11.21870875441,11.21870875441,11.11753158251,11.21870875451,4.44785903251,4.41332897991,5.02068514961,5.02068514961,1.89922135211,2.33675489234,0,2.0990837204,2.31768052694,2.56591004796,2.56591004796,5.33257599304,6.42162748454,7.54025820424,6.74581610024,6.93516116011,5.64040174421,5.56597459741,5.30384653851,6.45930915259,7.64340566469,8.46484593833,12.7840085583,12.7840085583,12.78400855833,12.78400855833,12.78400855823,12.78400855813,11.62696424437,11.25989511987,10.71758107993,12.78400855903,12.78400855903,12.78400855943,12.04645465693,12.67589391423,10.41758411653,12.78400855823,12.78400855823,9.09949639283,8.75313546633,11.32460732233,9.87787946454,10.37750028674,10.75446981374,11.65317907574,12.78400855824,12.78400855824,12.78400855804,12.78400855854,12.78400855786,12.78400855786,12.78400855786,12.78400855786,12.784008557953,12.784008557953,12.78400855764,12.78400855834,11.97159228735,12.78400855811,12.78400855811,12.78400855811,12.78400855811,12.78400855811,12.78400855805,11.68413808515,12.16665445295,12.78400855807,12.78400855807,12.78400855844,12.78400855844,10.80681542766,10.66349650766,11.52649812531,11.43691888561,12.78400855786,12.78400855786,12.78400855786,12.78400855786,11.05304627326,9.87316280944,9.5508309769,10.8009288338,12.78400855805,12.78400855805,12.78400855805,12.78400855805,11.70949456415,12.78400855775,12.78400855805,11.95508312369,12.7840085577,12.7840085577,11.48112926935,11.11584957194,12.78400855812,12.78400855812,12.7840085581314,12.7840085581314,12.78400855802,12.78400855802,12.78400855801,12.78400855801,12.78400855805,12.78400855805,11.78725087615,11.3931316476,11.1828701479,10.4877282535,11.164656869422,12.784008557572,12.784008557572,12.035905427732,12.784008557932,12.784008557932,12.784008557832,12.497589963332,12.784008557932,12.409387445832,12.784008558032,10.707317541,9.2339378264,9.20191384968,11.01884078233,12.61454640153,12.64586244553,11.85193055343,12.78400855873,12.78400855873,12.78400855873,12.78400855873,12.78400855893,11.66229397203,12.78400855913,12.71590607973,12.78400855911,12.78400855911,7.81217757193
"t67",6.38983291411,11.03143829121,11.03143829141,11.03143829141,11.03143829111,10.16489301278,10.90450828991,11.03143829081,11.03143829087,11.03143829077,11.03143829077,11.03143829091,11.03143829091,11.03143829081,11.03143829081,10.80296503831,11.0314382909,11.0314382909,11.0314382909,11.0314382908,11.0314382908,9.45455161753,11.03143829091,11.03143829091,11.03143829081,11.03143829081,11.03143829081,11.03143829081,10.93026111891,11.03143829091,4.26058856891,4.22605851631,4.83341468601,4.83341468601,1.71195088851,2.14948442874,2.0990837204,0,2.13041006334,2.37863958436,2.37863958436,5.14530552944,6.23435702094,7.35298774064,6.55854563664,6.74789069651,5.45313128061,5.37870413381,5.11657607491,6.27203868899,7.45613520109,8.27757547473,12.5967380947,12.5967380947,12.59673809473,12.59673809473,12.59673809463,12.59673809453,11.43969378077,11.07262465627,10.53031061633,12.59673809543,12.59673809543,12.59673809583,11.85918419333,12.48862345063,10.23031365293,12.59673809463,12.59673809463,8.91222592923,8.56586500273,11.13733685873,9.69060900094,10.19022982314,10.56719935014,11.46590861214,12.59673809464,12.59673809464,12.59673809444,12.59673809494,12.59673809426,12.59673809426,12.59673809426,12.59673809426,12.596738094353,12.596738094353,12.59673809404,12.59673809474,11.78432182375,12.59673809451,12.59673809451,12.59673809451,12.59673809451,12.59673809451,12.59673809445,11.49686762155,11.97938398935,12.59673809447,12.59673809447,12.59673809484,12.59673809484,10.61954496406,10.47622604406,11.33922766171,11.24964842201,12.59673809426,12.59673809426,12.59673809426,12.59673809426,10.86577580966,9.68589234584,9.3635605133,10.6136583702,12.59673809445,12.59673809445,12.59673809445,12.59673809445,11.52222410055,12.59673809415,12.59673809445,11.76781266009,12.5967380941,12.5967380941,11.29385880575,10.92857910834,12.59673809452,12.59673809452,12.5967380945314,12.5967380945314,12.59673809442,12.59673809442,12.59673809441,12.59673809441,12.59673809445,12.59673809445,11.59998041255,11.205861184,10.9955996843,10.3004577899,10.977386405822,12.596738093972,12.596738093972,11.848634964132,12.596738094332,12.596738094332,12.596738094232,12.310319499732,12.596738094332,12.222116982232,12.596738094432,10.5200470774,9.0466673628,9.01464338608,10.83157031873,12.42727593793,12.45859198193,11.66466008983,12.59673809513,12.59673809513,12.59673809513,12.59673809513,12.59673809533,11.47502350843,12.59673809553,12.52863561613,12.59673809551,12.59673809551,7.62490710833
