"","t1","t9","t10","t26","t39","t40","t38","t37","t35","t120","t121","t137","t138","t126","t127","t125","t21","t17","t27","t132","t141","t142","t124","t123","t74","t12","t11","t153","t154","t45","t22","t52","t118","t119","t111","t112","t72","t73","t85","t135","t136","t47","t57","t58","t102","t103","t56","t116","t117","t64","t65","t23","t145","t146","t93","t46","t151","t152","t149","t150","t147","t148","t83","t54","t55","t75","t76","t48","t49","t18","t19","t16","t62","t63","t71","t98","t99","t31","t43","t44","t28","t29","t50","t51","t94","t95","t25","t20","t41","t42","t13","t15","t32","t59","t143","t144","t79","t60","t130","t131","t115","t106","t107","t81","t80","t92","t139","t140","t86","t87","t88","t53","t108","t109","t110","t133","t134","t84","t68","t24","t155","t156","t122","t104","t105","t61","t128","t129","t91","t66","t67","t77","t78","t69","t70","t157","t158","t101","t33","t34","t96","t97","t82","t36","t89","t90","t100","t113","t114","t30","t14","t2","t7","t8","t6","t5","t3","t4"
"t74",10.16853179189,8.21847966339,5.25562290959,6.437952731,7.0874700806,6.5140697975,6.74195510576,7.7700155522,5.58496255483,7.34601681049,7.34601681049,7.34601681049,7.34601681049,7.346016810517,7.346016810517,7.3460168105,7.3460168108,6.99712435,2.7846499712,1.43614065543,1.43614065543,1.43614065543,1.43614065542,1.4361406554,0,7.1330104967,4.19244014309,8.35769858199,8.35769858199,8.35769858179,5.991287136351,7.71964364899,8.35769858089,8.35769858089,8.35769858087,8.35769858087,8.357698580943,8.357698580943,7.939374916643,8.357698580943,8.357698580943,8.35769858109,8.11937904129,7.38687663329,8.35769858098,8.35769858098,8.35769858058,8.35769858118,8.35769858118,8.35769858088,8.35769858088,6.03836797391,8.35769858103,8.35769858103,8.35769858099,8.35769858123,8.35769858089,8.35769858089,8.35769858088,8.34625582986,8.35769858089,8.35769858089,8.35769858093,8.35769858074,7.93192890934,8.35769858089,8.03941817339,7.63283362649,7.30803049929,6.13283615526,8.35769858116,6.17053589229,8.35769858068,8.35769858068,7.82628062878,8.35769858128,8.35769858128,8.35769858088,7.94388960988,6.97195065461,7.48024177008,8.35769858108,7.50049163188,7.61376462668,8.35769858058,8.35769858058,6.64416601858,6.67597807329,8.30355640169,6.94142227532,5.22680884449,8.727496445528,7.181322498808,8.156016281208,8.727496445968,8.727496445968,8.727496445968,8.727496445968,8.727496446008,8.727496446008,8.727496446008,8.727496446008,8.727496446008,8.727496446008,8.160168574818,8.727496446008,8.727496446008,8.727496446008,8.137779691568,8.727496445698,8.727496445698,8.106509865108,8.727496446008,8.727496446008,8.727496446008,8.727496446108,8.727496446108,8.727496446108,8.727496446108,7.122707351388,8.72749644583,8.72749644583,8.677685468033,8.727496445833,8.727496445833,8.727496445833,8.727496445833,8.727496445833,8.727496445833,7.900887642623,8.727496445933,8.727496445933,8.323126140633,8.727496445933,8.727496445933,8.727496445886,8.727496445886,8.387595091363,8.727496446403,7.293973286203,8.727496445888,8.727496445888,8.727496445888,7.588142405388,8.727496445588,8.374056152888,8.727496446388,8.727496446288,8.658547444388,6.671131604198,5.93105511889,10.04985104579,9.07047220734,9.92710821198,9.23707915141,10.12695871109,9.02539993669,9.66981223129
"t12",10.16853179119,8.21847966269,5.25562290889,6.4379527303,7.0874700799,6.5140697968,6.74195510506,7.7700155515,5.58496255413,7.34601680979,7.34601680979,7.34601680979,7.34601680979,7.346016809817,7.346016809817,7.3460168098,7.3460168101,6.9971243493,5.4979837645,7.13301049673,7.13301049673,7.13301049673,7.13301049672,7.1330104967,7.1330104967,0,4.19244014239,8.35769858129,8.35769858129,8.35769858109,5.991287135651,7.71964364829,8.35769858019,8.35769858019,8.35769858017,8.35769858017,8.357698580243,8.357698580243,7.939374915943,8.357698580243,8.357698580243,8.35769858039,8.11937904059,7.38687663259,8.35769858028,8.35769858028,8.35769857988,8.35769858048,8.35769858048,8.35769858018,8.35769858018,6.03836797321,8.35769858033,8.35769858033,8.35769858029,8.35769858053,8.35769858019,8.35769858019,8.35769858018,8.34625582916,8.35769858019,8.35769858019,8.35769858023,8.35769858004,7.93192890864,8.35769858019,8.03941817269,7.63283362579,7.30803049859,6.13283615456,8.35769858046,6.17053589159,8.35769857998,8.35769857998,7.82628062808,8.35769858058,8.35769858058,8.35769858018,7.94388960918,6.97195065391,7.48024176938,8.35769858038,7.50049163118,7.61376462598,8.35769857988,8.35769857988,6.64416601788,6.67597807259,8.30355640099,6.94142227462,5.22680884379,8.727496444828,7.181322498108,8.156016280508,8.727496445268,8.727496445268,8.727496445268,8.727496445268,8.727496445308,8.727496445308,8.727496445308,8.727496445308,8.727496445308,8.727496445308,8.160168574118,8.727496445308,8.727496445308,8.727496445308,8.137779690868,8.727496444998,8.727496444998,8.106509864408,8.727496445308,8.727496445308,8.727496445308,8.727496445408,8.727496445408,8.727496445408,8.727496445408,7.122707350688,8.72749644513,8.72749644513,8.677685467333,8.727496445133,8.727496445133,8.727496445133,8.727496445133,8.727496445133,8.727496445133,7.900887641923,8.727496445233,8.727496445233,8.323126139933,8.727496445233,8.727496445233,8.727496445186,8.727496445186,8.387595090663,8.727496445703,7.293973285503,8.727496445188,8.727496445188,8.727496445188,7.588142404688,8.727496444888,8.374056152188,8.727496445688,8.727496445588,8.658547443688,6.671131603498,5.93105511819,10.04985104509,9.07047220664,9.92710821128,9.23707915071,10.12695871039,9.02539993599,9.66981223059
"t11",6.3947333468,4.4446812183,1.4818244645,2.86037732129,3.50989467089,2.93649438779,3.16437969605,4.19244014249,2.43138588672,4.19244014238,4.19244014238,4.19244014238,4.19244014238,4.192440142407,4.192440142407,4.19244014239,4.19244014269,3.84354768189,2.55741341089,4.19244014312,4.19244014312,4.19244014312,4.19244014311,4.19244014309,4.19244014309,4.19244014239,0,4.5839001369,4.5839001369,4.5839001367,2.217488691261,3.9458452039,4.5839001358,4.5839001358,4.58390013578,4.58390013578,4.583900135853,4.583900135853,4.165576471553,4.583900135853,4.583900135853,4.583900136,4.3455805962,3.6130781882,4.58390013589,4.58390013589,4.58390013549,4.58390013609,4.58390013609,4.58390013579,4.58390013579,2.26456952882,4.58390013594,4.58390013594,4.5839001359,4.58390013614,4.5839001358,4.5839001358,4.58390013579,4.57245738477,4.5839001358,4.5839001358,4.58390013584,4.58390013565,4.15813046425,4.5839001358,4.2656197283,3.8590351814,3.5342320542,2.35903771017,4.58390013607,2.3967374472,4.58390013559,4.58390013559,4.05248218369,4.58390013619,4.58390013619,4.58390013579,4.17009116479,3.19815220952,3.70644332499,4.58390013599,3.72669318679,3.83996618159,4.58390013549,4.58390013549,2.87036757349,2.9021796282,4.5297579566,3.16762383023,1.4530103994,4.953698000438,3.407524053718,4.382217836118,4.953698000878,4.953698000878,4.953698000878,4.953698000878,4.953698000918,4.953698000918,4.953698000918,4.953698000918,4.953698000918,4.953698000918,4.386370129728,4.953698000918,4.953698000918,4.953698000918,4.363981246478,4.953698000608,4.953698000608,4.332711420018,4.953698000918,4.953698000918,4.953698000918,4.953698001018,4.953698001018,4.953698001018,4.953698001018,3.348908906298,4.95369800074,4.95369800074,4.903887022943,4.953698000743,4.953698000743,4.953698000743,4.953698000743,4.953698000743,4.953698000743,4.127089197533,4.953698000843,4.953698000843,4.549327695543,4.953698000843,4.953698000843,4.953698000796,4.953698000796,4.613796646273,4.953698001313,3.520174841113,4.953698000798,4.953698000798,4.953698000798,3.814343960298,4.953698000498,4.600257707798,4.953698001298,4.953698001198,4.884748999298,2.897333159108,2.1572566738,6.2760526007,5.29667376225,6.15330976689,5.46328070632,6.353160266,5.2516014916,5.8960137862
"t153",10.1685317925,8.218479664,5.2556229102,7.02563576019,7.67515310979,7.10175282669,7.32963813495,8.35769858139,6.59664432562,8.35769858128,8.35769858128,8.35769858128,8.35769858128,8.357698581307,8.357698581307,8.35769858129,8.35769858159,8.00880612079,6.72267184979,8.35769858202,8.35769858202,8.35769858202,8.35769858201,8.35769858199,8.35769858199,8.35769858129,4.5839001369,0,0.0380423464,2.7308499942,2.381106502761,6.4896580234,7.1277129553,7.1277129553,7.12771295528,7.12771295528,7.127712955353,7.127712955353,6.709389291053,7.127712955353,7.127712955353,7.1277129555,6.8893934157,6.1568910077,7.12771295539,7.12771295539,7.12771295499,7.12771295559,7.12771295559,7.12771295529,7.12771295529,4.80838234832,7.12771295544,7.12771295544,7.1277129554,7.12771295564,7.1277129553,7.1277129553,7.12771295529,7.11627020427,7.1277129553,7.1277129553,7.12771295534,7.12771295515,6.70194328375,7.1277129553,6.8094325478,6.4028480009,6.0780448737,4.90285052967,7.12771295557,4.9405502667,7.78899310489,7.78899310489,7.25757515299,7.78899310549,7.78899310549,7.78899310509,7.37518413409,6.40324517882,6.91153629429,7.78899310529,6.93178615609,7.04505915089,7.78899310479,7.78899310479,6.07546054279,6.1072725975,7.7348509259,6.37271679953,4.6581033687,8.727496446138,7.181322499418,8.156016281818,8.727496446578,8.727496446578,8.727496446578,8.727496446578,8.727496446618,8.727496446618,8.727496446618,8.727496446618,8.727496446618,8.727496446618,8.160168575428,8.727496446618,8.727496446618,8.727496446618,8.137779692178,8.727496446308,8.727496446308,8.106509865718,8.727496446618,8.727496446618,8.727496446618,8.727496446718,8.727496446718,8.727496446718,8.727496446718,7.122707351998,8.72749644644,8.72749644644,8.677685468643,8.727496446443,8.727496446443,8.727496446443,8.727496446443,8.727496446443,8.727496446443,7.900887643233,8.727496446543,8.727496446543,8.323126141243,8.727496446543,8.727496446543,8.727496446496,8.727496446496,8.387595091973,8.727496447013,7.293973286813,8.727496446498,8.727496446498,8.727496446498,7.588142405998,8.727496446198,8.374056153498,8.727496446998,8.727496446898,8.658547444998,6.671131604808,5.9310551195,10.0498510464,9.07047220795,9.92710821259,9.23707915202,10.1269587117,9.0253999373,9.6698122319
"t154",10.1685317925,8.218479664,5.2556229102,7.02563576019,7.67515310979,7.10175282669,7.32963813495,8.35769858139,6.59664432562,8.35769858128,8.35769858128,8.35769858128,8.35769858128,8.357698581307,8.357698581307,8.35769858129,8.35769858159,8.00880612079,6.72267184979,8.35769858202,8.35769858202,8.35769858202,8.35769858201,8.35769858199,8.35769858199,8.35769858129,4.5839001369,0.0380423464,0,2.7308499942,2.381106502761,6.4896580234,7.1277129553,7.1277129553,7.12771295528,7.12771295528,7.127712955353,7.127712955353,6.709389291053,7.127712955353,7.127712955353,7.1277129555,6.8893934157,6.1568910077,7.12771295539,7.12771295539,7.12771295499,7.12771295559,7.12771295559,7.12771295529,7.12771295529,4.80838234832,7.12771295544,7.12771295544,7.1277129554,7.12771295564,7.1277129553,7.1277129553,7.12771295529,7.11627020427,7.1277129553,7.1277129553,7.12771295534,7.12771295515,6.70194328375,7.1277129553,6.8094325478,6.4028480009,6.0780448737,4.90285052967,7.12771295557,4.9405502667,7.78899310489,7.78899310489,7.25757515299,7.78899310549,7.78899310549,7.78899310509,7.37518413409,6.40324517882,6.91153629429,7.78899310529,6.93178615609,7.04505915089,7.78899310479,7.78899310479,6.07546054279,6.1072725975,7.7348509259,6.37271679953,4.6581033687,8.727496446138,7.181322499418,8.156016281818,8.727496446578,8.727496446578,8.727496446578,8.727496446578,8.727496446618,8.727496446618,8.727496446618,8.727496446618,8.727496446618,8.727496446618,8.160168575428,8.727496446618,8.727496446618,8.727496446618,8.137779692178,8.727496446308,8.727496446308,8.106509865718,8.727496446618,8.727496446618,8.727496446618,8.727496446718,8.727496446718,8.727496446718,8.727496446718,7.122707351998,8.72749644644,8.72749644644,8.677685468643,8.727496446443,8.727496446443,8.727496446443,8.727496446443,8.727496446443,8.727496446443,7.900887643233,8.727496446543,8.727496446543,8.323126141243,8.727496446543,8.727496446543,8.727496446496,8.727496446496,8.387595091973,8.727496447013,7.293973286813,8.727496446498,8.727496446498,8.727496446498,7.588142405998,8.727496446198,8.374056153498,8.727496446998,8.727496446898,8.658547444998,6.671131604808,5.9310551195,10.0498510464,9.07047220795,9.92710821259,9.23707915202,10.1269587117,9.0253999373,9.6698122319
"t45",10.1685317923,8.2184796638,5.25562291,7.02563575999,7.67515310959,7.10175282649,7.32963813475,8.35769858119,6.59664432542,8.35769858108,8.35769858108,8.35769858108,8.35769858108,8.357698581107,8.357698581107,8.35769858109,8.35769858139,8.00880612059,6.72267184959,8.35769858182,8.35769858182,8.35769858182,8.35769858181,8.35769858179,8.35769858179,8.35769858109,4.5839001367,2.7308499942,2.7308499942,0,2.381106502561,6.4896580232,7.1277129551,7.1277129551,7.12771295508,7.12771295508,7.127712955153,7.127712955153,6.709389290853,7.127712955153,7.127712955153,7.1277129553,6.8893934155,6.1568910075,7.12771295519,7.12771295519,7.12771295479,7.12771295539,7.12771295539,7.12771295509,7.12771295509,4.80838234812,7.12771295524,7.12771295524,7.1277129552,7.12771295544,7.1277129551,7.1277129551,7.12771295509,7.11627020407,7.1277129551,7.1277129551,7.12771295514,7.12771295495,6.70194328355,7.1277129551,6.8094325476,6.4028480007,6.0780448735,4.90285052947,7.12771295537,4.9405502665,7.78899310469,7.78899310469,7.25757515279,7.78899310529,7.78899310529,7.78899310489,7.37518413389,6.40324517862,6.91153629409,7.78899310509,6.93178615589,7.04505915069,7.78899310459,7.78899310459,6.07546054259,6.1072725973,7.7348509257,6.37271679933,4.6581033685,8.727496445938,7.181322499218,8.156016281618,8.727496446378,8.727496446378,8.727496446378,8.727496446378,8.727496446418,8.727496446418,8.727496446418,8.727496446418,8.727496446418,8.727496446418,8.160168575228,8.727496446418,8.727496446418,8.727496446418,8.137779691978,8.727496446108,8.727496446108,8.106509865518,8.727496446418,8.727496446418,8.727496446418,8.727496446518,8.727496446518,8.727496446518,8.727496446518,7.122707351798,8.72749644624,8.72749644624,8.677685468443,8.727496446243,8.727496446243,8.727496446243,8.727496446243,8.727496446243,8.727496446243,7.900887643033,8.727496446343,8.727496446343,8.323126141043,8.727496446343,8.727496446343,8.727496446296,8.727496446296,8.387595091773,8.727496446813,7.293973286613,8.727496446298,8.727496446298,8.727496446298,7.588142405798,8.727496445998,8.374056153298,8.727496446798,8.727496446698,8.658547444798,6.671131604608,5.9310551193,10.0498510462,9.07047220775,9.92710821239,9.23707915182,10.1269587115,9.0253999371,9.6698122317
"t22",7.802120346861,5.852068218361,2.889211464561,4.659224314551,5.308741664151,4.735341381051,4.963226689311,5.991287135751,4.230232879981,5.991287135641,5.991287135641,5.991287135641,5.991287135641,5.991287135668,5.991287135668,5.991287135651,5.991287135951,5.642394675151,4.356260404151,5.991287136381,5.991287136381,5.991287136381,5.991287136371,5.991287136351,5.991287136351,5.991287135651,2.217488691261,2.381106502761,2.381106502761,2.381106502561,0,4.123246577761,4.761301509661,4.761301509661,4.761301509641,4.761301509641,4.761301509714,4.761301509714,4.342977845414,4.761301509714,4.761301509714,4.761301509861,4.522981970061,3.790479562061,4.761301509751,4.761301509751,4.761301509351,4.761301509951,4.761301509951,4.761301509651,4.761301509651,2.441970902681,4.761301509801,4.761301509801,4.761301509761,4.761301510001,4.761301509661,4.761301509661,4.761301509651,4.749858758631,4.761301509661,4.761301509661,4.761301509701,4.761301509511,4.335531838111,4.761301509661,4.443021102161,4.036436555261,3.711633428061,2.536439084031,4.761301509931,2.574138821061,5.422581659251,5.422581659251,4.891163707351,5.422581659851,5.422581659851,5.422581659451,5.008772688451,4.036833733181,4.545124848651,5.422581659651,4.565374710451,4.678647705251,5.422581659151,5.422581659151,3.709049097151,3.740861151861,5.368439480261,4.006305353891,2.291691923061,6.361085000499,4.814911053779,5.789604836179,6.361085000939,6.361085000939,6.361085000939,6.361085000939,6.361085000979,6.361085000979,6.361085000979,6.361085000979,6.361085000979,6.361085000979,5.793757129789,6.361085000979,6.361085000979,6.361085000979,5.771368246539,6.361085000669,6.361085000669,5.740098420079,6.361085000979,6.361085000979,6.361085000979,6.361085001079,6.361085001079,6.361085001079,6.361085001079,4.756295906359,6.361085000801,6.361085000801,6.311274023004,6.361085000804,6.361085000804,6.361085000804,6.361085000804,6.361085000804,6.361085000804,5.534476197594,6.361085000904,6.361085000904,5.956714695604,6.361085000904,6.361085000904,6.361085000857,6.361085000857,6.021183646334,6.361085001374,4.927561841174,6.361085000859,6.361085000859,6.361085000859,5.221730960359,6.361085000559,6.007644707859,6.361085001359,6.361085001259,6.292135999359,4.304720159169,3.564643673861,7.683439600761,6.704060762311,7.560696766951,6.870667706381,7.760547266061,6.658988491661,7.303400786261
"t52",9.5304768595,7.580424731,4.6175679772,6.38758082719,7.03709817679,6.46369789369,6.69158320195,7.71964364839,5.95858939262,7.71964364828,7.71964364828,7.71964364828,7.71964364828,7.719643648307,7.719643648307,7.71964364829,7.71964364859,7.37075118779,6.08461691679,7.71964364902,7.71964364902,7.71964364902,7.71964364901,7.71964364899,7.71964364899,7.71964364829,3.9458452039,6.4896580234,6.4896580234,6.4896580232,4.123246577761,0,1.8110678793,1.8110678793,2.51309008308,2.51309008308,2.513090083153,2.513090083153,2.094766418853,2.513090083153,2.513090083153,2.5130900833,2.5735652545,1.8410628465,4.66664697559,4.66664697559,4.66664697519,4.66664697579,4.66664697579,4.66664697549,4.66664697549,2.34731636852,4.66664697564,4.66664697564,4.6666469756,4.66664697584,4.6666469755,4.6666469755,4.66664697549,4.65520422447,4.6666469755,4.6666469755,4.66664697554,4.66664697535,4.24087730395,4.6666469755,4.348366568,3.9417820211,3.6169788939,2.44178454987,4.66664697577,3.2220853633,7.15093817189,7.15093817189,6.61952021999,7.15093817249,7.15093817249,7.15093817209,6.73712920109,5.76519024582,6.27348136129,7.15093817229,6.29373122309,6.40700421789,7.15093817179,7.15093817179,5.43740560979,5.4692176645,7.0967959929,5.73466186653,4.0200484357,8.089441513138,6.543267566418,7.517961348818,8.089441513578,8.089441513578,8.089441513578,8.089441513578,8.089441513618,8.089441513618,8.089441513618,8.089441513618,8.089441513618,8.089441513618,7.522113642428,8.089441513618,8.089441513618,8.089441513618,7.499724759178,8.089441513308,8.089441513308,7.468454932718,8.089441513618,8.089441513618,8.089441513618,8.089441513718,8.089441513718,8.089441513718,8.089441513718,6.484652418998,8.08944151344,8.08944151344,8.039630535643,8.089441513443,8.089441513443,8.089441513443,8.089441513443,8.089441513443,8.089441513443,7.262832710233,8.089441513543,8.089441513543,7.685071208243,8.089441513543,8.089441513543,8.089441513496,8.089441513496,7.749540158973,8.089441514013,6.655918353813,8.089441513498,8.089441513498,8.089441513498,6.950087472998,8.089441513198,7.736001220498,8.089441513998,8.089441513898,8.020492511998,6.033076671808,5.2930001865,9.4117961134,8.43241727495,9.28905327959,8.59902421902,9.4889037787,8.3873450043,9.0317572989
"t118",10.1685317914,8.2184796629,5.2556229091,7.02563575909,7.67515310869,7.10175282559,7.32963813385,8.35769858029,6.59664432452,8.35769858018,8.35769858018,8.35769858018,8.35769858018,8.357698580207,8.357698580207,8.35769858019,8.35769858049,8.00880611969,6.72267184869,8.35769858092,8.35769858092,8.35769858092,8.35769858091,8.35769858089,8.35769858089,8.35769858019,4.5839001358,7.1277129553,7.1277129553,7.1277129551,4.761301509661,1.8110678793,0,0.4905824418,3.15114501498,3.15114501498,3.151145015053,3.151145015053,2.732821350753,3.151145015053,3.151145015053,3.1511450152,3.2116201864,2.4791177784,5.30470190749,5.30470190749,5.30470190709,5.30470190769,5.30470190769,5.30470190739,5.30470190739,2.98537130042,5.30470190754,5.30470190754,5.3047019075,5.30470190774,5.3047019074,5.3047019074,5.30470190739,5.29325915637,5.3047019074,5.3047019074,5.30470190744,5.30470190725,4.87893223585,5.3047019074,4.9864214999,4.579836953,4.2550338258,3.07983948177,5.30470190767,3.8601402952,7.78899310379,7.78899310379,7.25757515189,7.78899310439,7.78899310439,7.78899310399,7.37518413299,6.40324517772,6.91153629319,7.78899310419,6.93178615499,7.04505914979,7.78899310369,7.78899310369,6.07546054169,6.1072725964,7.7348509248,6.37271679843,4.6581033676,8.727496445038,7.181322498318,8.156016280718,8.727496445478,8.727496445478,8.727496445478,8.727496445478,8.727496445518,8.727496445518,8.727496445518,8.727496445518,8.727496445518,8.727496445518,8.160168574328,8.727496445518,8.727496445518,8.727496445518,8.137779691078,8.727496445208,8.727496445208,8.106509864618,8.727496445518,8.727496445518,8.727496445518,8.727496445618,8.727496445618,8.727496445618,8.727496445618,7.122707350898,8.72749644534,8.72749644534,8.677685467543,8.727496445343,8.727496445343,8.727496445343,8.727496445343,8.727496445343,8.727496445343,7.900887642133,8.727496445443,8.727496445443,8.323126140143,8.727496445443,8.727496445443,8.727496445396,8.727496445396,8.387595090873,8.727496445913,7.293973285713,8.727496445398,8.727496445398,8.727496445398,7.588142404898,8.727496445098,8.374056152398,8.727496445898,8.727496445798,8.658547443898,6.671131603708,5.9310551184,10.0498510453,9.07047220685,9.92710821149,9.23707915092,10.1269587106,9.0253999362,9.6698122308
"t119",10.1685317914,8.2184796629,5.2556229091,7.02563575909,7.67515310869,7.10175282559,7.32963813385,8.35769858029,6.59664432452,8.35769858018,8.35769858018,8.35769858018,8.35769858018,8.357698580207,8.357698580207,8.35769858019,8.35769858049,8.00880611969,6.72267184869,8.35769858092,8.35769858092,8.35769858092,8.35769858091,8.35769858089,8.35769858089,8.35769858019,4.5839001358,7.1277129553,7.1277129553,7.1277129551,4.761301509661,1.8110678793,0.4905824418,0,3.15114501498,3.15114501498,3.151145015053,3.151145015053,2.732821350753,3.151145015053,3.151145015053,3.1511450152,3.2116201864,2.4791177784,5.30470190749,5.30470190749,5.30470190709,5.30470190769,5.30470190769,5.30470190739,5.30470190739,2.98537130042,5.30470190754,5.30470190754,5.3047019075,5.30470190774,5.3047019074,5.3047019074,5.30470190739,5.29325915637,5.3047019074,5.3047019074,5.30470190744,5.30470190725,4.87893223585,5.3047019074,4.9864214999,4.579836953,4.2550338258,3.07983948177,5.30470190767,3.8601402952,7.78899310379,7.78899310379,7.25757515189,7.78899310439,7.78899310439,7.78899310399,7.37518413299,6.40324517772,6.91153629319,7.78899310419,6.93178615499,7.04505914979,7.78899310369,7.78899310369,6.07546054169,6.1072725964,7.7348509248,6.37271679843,4.6581033676,8.727496445038,7.181322498318,8.156016280718,8.727496445478,8.727496445478,8.727496445478,8.727496445478,8.727496445518,8.727496445518,8.727496445518,8.727496445518,8.727496445518,8.727496445518,8.160168574328,8.727496445518,8.727496445518,8.727496445518,8.137779691078,8.727496445208,8.727496445208,8.106509864618,8.727496445518,8.727496445518,8.727496445518,8.727496445618,8.727496445618,8.727496445618,8.727496445618,7.122707350898,8.72749644534,8.72749644534,8.677685467543,8.727496445343,8.727496445343,8.727496445343,8.727496445343,8.727496445343,8.727496445343,7.900887642133,8.727496445443,8.727496445443,8.323126140143,8.727496445443,8.727496445443,8.727496445396,8.727496445396,8.387595090873,8.727496445913,7.293973285713,8.727496445398,8.727496445398,8.727496445398,7.588142404898,8.727496445098,8.374056152398,8.727496445898,8.727496445798,8.658547443898,6.671131603708,5.9310551184,10.0498510453,9.07047220685,9.92710821149,9.23707915092,10.1269587106,9.0253999362,9.6698122308
"t111",10.16853179138,8.21847966288,5.25562290908,7.02563575907,7.67515310867,7.10175282557,7.32963813383,8.35769858027,6.5966443245,8.35769858016,8.35769858016,8.35769858016,8.35769858016,8.357698580187,8.357698580187,8.35769858017,8.35769858047,8.00880611967,6.72267184867,8.3576985809,8.3576985809,8.3576985809,8.35769858089,8.35769858087,8.35769858087,8.35769858017,4.58390013578,7.12771295528,7.12771295528,7.12771295508,4.761301509641,2.51309008308,3.15114501498,3.15114501498,0,0.5627902744,2.620069160473,2.620069160473,2.201745496173,2.620069160473,2.620069160473,2.69718942778,3.21162018638,2.47911777838,5.30470190747,5.30470190747,5.30470190707,5.30470190767,5.30470190767,5.30470190737,5.30470190737,2.9853713004,5.30470190752,5.30470190752,5.30470190748,5.30470190772,5.30470190738,5.30470190738,5.30470190737,5.29325915635,5.30470190738,5.30470190738,5.30470190742,5.30470190723,4.87893223583,5.30470190738,4.98642149988,4.57983695298,4.25503382578,3.07983948175,5.30470190765,3.86014029518,7.78899310377,7.78899310377,7.25757515187,7.78899310437,7.78899310437,7.78899310397,7.37518413297,6.4032451777,6.91153629317,7.78899310417,6.93178615497,7.04505914977,7.78899310367,7.78899310367,6.07546054167,6.10727259638,7.73485092478,6.37271679841,4.65810336758,8.727496445018,7.181322498298,8.156016280698,8.727496445458,8.727496445458,8.727496445458,8.727496445458,8.727496445498,8.727496445498,8.727496445498,8.727496445498,8.727496445498,8.727496445498,8.160168574308,8.727496445498,8.727496445498,8.727496445498,8.137779691058,8.727496445188,8.727496445188,8.106509864598,8.727496445498,8.727496445498,8.727496445498,8.727496445598,8.727496445598,8.727496445598,8.727496445598,7.122707350878,8.72749644532,8.72749644532,8.677685467523,8.727496445323,8.727496445323,8.727496445323,8.727496445323,8.727496445323,8.727496445323,7.900887642113,8.727496445423,8.727496445423,8.323126140123,8.727496445423,8.727496445423,8.727496445376,8.727496445376,8.387595090853,8.727496445893,7.293973285693,8.727496445378,8.727496445378,8.727496445378,7.588142404878,8.727496445078,8.374056152378,8.727496445878,8.727496445778,8.658547443878,6.671131603688,5.93105511838,10.04985104528,9.07047220683,9.92710821147,9.2370791509,10.12695871058,9.02539993618,9.66981223078
"t112",10.16853179138,8.21847966288,5.25562290908,7.02563575907,7.67515310867,7.10175282557,7.32963813383,8.35769858027,6.5966443245,8.35769858016,8.35769858016,8.35769858016,8.35769858016,8.357698580187,8.357698580187,8.35769858017,8.35769858047,8.00880611967,6.72267184867,8.3576985809,8.3576985809,8.3576985809,8.35769858089,8.35769858087,8.35769858087,8.35769858017,4.58390013578,7.12771295528,7.12771295528,7.12771295508,4.761301509641,2.51309008308,3.15114501498,3.15114501498,0.5627902744,0,2.620069160473,2.620069160473,2.201745496173,2.620069160473,2.620069160473,2.69718942778,3.21162018638,2.47911777838,5.30470190747,5.30470190747,5.30470190707,5.30470190767,5.30470190767,5.30470190737,5.30470190737,2.9853713004,5.30470190752,5.30470190752,5.30470190748,5.30470190772,5.30470190738,5.30470190738,5.30470190737,5.29325915635,5.30470190738,5.30470190738,5.30470190742,5.30470190723,4.87893223583,5.30470190738,4.98642149988,4.57983695298,4.25503382578,3.07983948175,5.30470190765,3.86014029518,7.78899310377,7.78899310377,7.25757515187,7.78899310437,7.78899310437,7.78899310397,7.37518413297,6.4032451777,6.91153629317,7.78899310417,6.93178615497,7.04505914977,7.78899310367,7.78899310367,6.07546054167,6.10727259638,7.73485092478,6.37271679841,4.65810336758,8.727496445018,7.181322498298,8.156016280698,8.727496445458,8.727496445458,8.727496445458,8.727496445458,8.727496445498,8.727496445498,8.727496445498,8.727496445498,8.727496445498,8.727496445498,8.160168574308,8.727496445498,8.727496445498,8.727496445498,8.137779691058,8.727496445188,8.727496445188,8.106509864598,8.727496445498,8.727496445498,8.727496445498,8.727496445598,8.727496445598,8.727496445598,8.727496445598,7.122707350878,8.72749644532,8.72749644532,8.677685467523,8.727496445323,8.727496445323,8.727496445323,8.727496445323,8.727496445323,8.727496445323,7.900887642113,8.727496445423,8.727496445423,8.323126140123,8.727496445423,8.727496445423,8.727496445376,8.727496445376,8.387595090853,8.727496445893,7.293973285693,8.727496445378,8.727496445378,8.727496445378,7.588142404878,8.727496445078,8.374056152378,8.727496445878,8.727496445778,8.658547443878,6.671131603688,5.93105511838,10.04985104528,9.07047220683,9.92710821147,9.2370791509,10.12695871058,9.02539993618,9.66981223078
