accepted_species,estimate
t90,-0.028254196
t142,-0.63588774
t17,0.7983666
t16,0.4172827
t91,-1.6114855
t97,-1.3818353
t82,-0.6330996
t52,-1.0581806
t5,0.5483054
t140,-0.19420357
t147,0.091663614
t99,0.5340374
t119,-0.03396849
t137,-0.12468931
t76,-0.5418642
t85,-0.5379573
