"","t110","t111","t72","t75","t76","t66","t67","t101","t102","t22","t26","t39","t143","t144","t63","t55","t117","t118","t127","t128","t31","t42","t43","t20","t25","t109","t131","t132","t51","t56","t137","t138","t94","t97","t98","t64","t65","t60","t61","t92","t93","t91","t89","t90","t147","t148","t141","t142","t88","t112","t113","t73","t85","t86","t57","t14","t6","t35","t145","t146","t2","t3","t4","t5","t7","t105","t106","t68","t107","t108","t46","t115","t116","t27","t28","t41","t50","t52","t53","t133","t134","t74","t77","t78","t84","t135","t136","t38","t30","t13","t40","t58","t59","t48","t49","t18","t79","t95","t96","t87","t12","t8","t15","t16","t36","t37","t80","t81","t114","t139","t140","t47","t34","t29","t54","t103","t104","t119","t120","t125","t126","t83","t21","t23","t24","t44","t45","t19","t32","t33","t123","t124","t62","t9","t10","t11","t99","t100","t17","t82","t121","t122","t69","t70","t71","t129","t130","t1"
"t110",0,0.3821381854,3.2525642692,3.25256426916,2.95987627656,2.6799926611,2.6930619096,3.7039666129,3.6887308572,3.6120008644,3.4810792707,4.8598845348,4.859884534642,4.859884534642,4.8598845347,4.13381467703,4.88534325381,4.88534325381,4.88534325436,4.88534325436,10.03701115361,10.03701115341,9.04396685603,10.03701115381,8.62032652929,10.03701115339,10.03701115342,10.03701115342,10.03701115339,10.03701115333,10.037011153327,10.037011153327,10.03701115333,10.03701115333,10.03701115333,10.03701115341,10.03701115341,10.03701115338,10.03701115338,10.037011153387,9.948635213987,10.03701115341,9.81857523811,10.03701115341,10.0370111533646,10.0370111533646,10.037011153403,10.037011153403,10.03701115341,10.03701115341,10.03701115341,10.03701115351,10.03701115381,9.86855490591,10.03701115381,8.29708621941,9.37940629221,10.03701115321,10.037011153231,10.037011153231,6.23142765891,8.01701480761,7.141669749841,7.182860725741,8.5486760452,10.03701115338,10.03701115338,10.03701115328,10.03701115318,10.03701115318,10.03701115328,10.03701115351,10.03701115351,8.83900309801,8.98731378578,10.03701115278,10.03701115328,9.74824341524,10.03701115334,10.03701115366,10.03701115366,10.03701115308,9.518907520976,10.037011153156,10.03701115308,10.03701115308,10.03701115308,10.03701115278,8.86812984098,8.63127404368,8.98189311988,9.37640999518,10.03701115318,10.03701115318,10.03701115318,8.6677266472,10.0370111531,10.03701115308,10.03701115308,10.0370111531,10.0370111534,9.65920587897,8.59881630487,8.99678411557,10.037011152853,9.080079504653,10.037011153173,9.792020748473,10.037011153073,10.037011153056,10.037011153056,9.639349951673,9.54074423617,9.30665685307,10.03701115353,10.03701115353,10.03701115353,10.03701115363,10.03701115363,10.03701115358,10.03701115358,10.03701115353,10.03701115283,8.77774901424,8.55253680994,9.79649598863,10.03701115313,10.03701115313,8.82566961208,9.1127207681,10.03701115366,10.03701115366,9.80148153322,9.78819151262,8.17372664381,8.28976004821,11.17276945231,11.17276945231,9.53954304421,11.17276945231,11.17276945231,11.17276945231,11.17276945261,11.17276945261,10.63887027381,11.17276945253,11.17276945253,6.69913504331
"t111",0.3821381854,0,3.2525642692,3.25256426916,2.95987627656,2.6799926611,2.6930619096,3.7039666129,3.6887308572,3.6120008644,3.4810792707,4.8598845348,4.859884534642,4.859884534642,4.8598845347,4.13381467703,4.88534325381,4.88534325381,4.88534325436,4.88534325436,10.03701115361,10.03701115341,9.04396685603,10.03701115381,8.62032652929,10.03701115339,10.03701115342,10.03701115342,10.03701115339,10.03701115333,10.037011153327,10.037011153327,10.03701115333,10.03701115333,10.03701115333,10.03701115341,10.03701115341,10.03701115338,10.03701115338,10.037011153387,9.948635213987,10.03701115341,9.81857523811,10.03701115341,10.0370111533646,10.0370111533646,10.037011153403,10.037011153403,10.03701115341,10.03701115341,10.03701115341,10.03701115351,10.03701115381,9.86855490591,10.03701115381,8.29708621941,9.37940629221,10.03701115321,10.037011153231,10.037011153231,6.23142765891,8.01701480761,7.141669749841,7.182860725741,8.5486760452,10.03701115338,10.03701115338,10.03701115328,10.03701115318,10.03701115318,10.03701115328,10.03701115351,10.03701115351,8.83900309801,8.98731378578,10.03701115278,10.03701115328,9.74824341524,10.03701115334,10.03701115366,10.03701115366,10.03701115308,9.518907520976,10.037011153156,10.03701115308,10.03701115308,10.03701115308,10.03701115278,8.86812984098,8.63127404368,8.98189311988,9.37640999518,10.03701115318,10.03701115318,10.03701115318,8.6677266472,10.0370111531,10.03701115308,10.03701115308,10.0370111531,10.0370111534,9.65920587897,8.59881630487,8.99678411557,10.037011152853,9.080079504653,10.037011153173,9.792020748473,10.037011153073,10.037011153056,10.037011153056,9.639349951673,9.54074423617,9.30665685307,10.03701115353,10.03701115353,10.03701115353,10.03701115363,10.03701115363,10.03701115358,10.03701115358,10.03701115353,10.03701115283,8.77774901424,8.55253680994,9.79649598863,10.03701115313,10.03701115313,8.82566961208,9.1127207681,10.03701115366,10.03701115366,9.80148153322,9.78819151262,8.17372664381,8.28976004821,11.17276945231,11.17276945231,9.53954304421,11.17276945231,11.17276945231,11.17276945231,11.17276945261,11.17276945261,10.63887027381,11.17276945253,11.17276945253,6.69913504331
"t72",3.2525642692,3.2525642692,0,1.14098283456,0.84829484196,1.0428084205,1.055877669,3.7039666127,3.688730857,3.6120008642,3.4810792705,4.8598845346,4.859884534442,4.859884534442,4.8598845345,4.13381467683,4.88534325361,4.88534325361,4.88534325416,4.88534325416,10.03701115341,10.03701115321,9.04396685583,10.03701115361,8.62032652909,10.03701115319,10.03701115322,10.03701115322,10.03701115319,10.03701115313,10.037011153127,10.037011153127,10.03701115313,10.03701115313,10.03701115313,10.03701115321,10.03701115321,10.03701115318,10.03701115318,10.037011153187,9.948635213787,10.03701115321,9.81857523791,10.03701115321,10.0370111531646,10.0370111531646,10.037011153203,10.037011153203,10.03701115321,10.03701115321,10.03701115321,10.03701115331,10.03701115361,9.86855490571,10.03701115361,8.29708621921,9.37940629201,10.03701115301,10.037011153031,10.037011153031,6.23142765871,8.01701480741,7.141669749641,7.182860725541,8.548676045,10.03701115318,10.03701115318,10.03701115308,10.03701115298,10.03701115298,10.03701115308,10.03701115331,10.03701115331,8.83900309781,8.98731378558,10.03701115258,10.03701115308,9.74824341504,10.03701115314,10.03701115346,10.03701115346,10.03701115288,9.518907520776,10.037011152956,10.03701115288,10.03701115288,10.03701115288,10.03701115258,8.86812984078,8.63127404348,8.98189311968,9.37640999498,10.03701115298,10.03701115298,10.03701115298,8.667726647,10.0370111529,10.03701115288,10.03701115288,10.0370111529,10.0370111532,9.65920587877,8.59881630467,8.99678411537,10.037011152653,9.080079504453,10.037011152973,9.792020748273,10.037011152873,10.037011152856,10.037011152856,9.639349951473,9.54074423597,9.30665685287,10.03701115333,10.03701115333,10.03701115333,10.03701115343,10.03701115343,10.03701115338,10.03701115338,10.03701115333,10.03701115263,8.77774901404,8.55253680974,9.79649598843,10.03701115293,10.03701115293,8.82566961188,9.1127207679,10.03701115346,10.03701115346,9.80148153302,9.78819151242,8.17372664361,8.28976004801,11.17276945211,11.17276945211,9.53954304401,11.17276945211,11.17276945211,11.17276945211,11.17276945241,11.17276945241,10.63887027361,11.17276945233,11.17276945233,6.69913504311
"t75",3.25256426916,3.25256426916,1.14098283456,0,0.8175711604,1.04280842046,1.05587766896,3.70396661266,3.68873085696,3.61200086416,3.48107927046,4.85988453456,4.859884534402,4.859884534402,4.85988453446,4.13381467679,4.88534325357,4.88534325357,4.88534325412,4.88534325412,10.03701115337,10.03701115317,9.04396685579,10.03701115357,8.62032652905,10.03701115315,10.03701115318,10.03701115318,10.03701115315,10.03701115309,10.037011153087,10.037011153087,10.03701115309,10.03701115309,10.03701115309,10.03701115317,10.03701115317,10.03701115314,10.03701115314,10.037011153147,9.948635213747,10.03701115317,9.81857523787,10.03701115317,10.0370111531246,10.0370111531246,10.037011153163,10.037011153163,10.03701115317,10.03701115317,10.03701115317,10.03701115327,10.03701115357,9.86855490567,10.03701115357,8.29708621917,9.37940629197,10.03701115297,10.037011152991,10.037011152991,6.23142765867,8.01701480737,7.141669749601,7.182860725501,8.54867604496,10.03701115314,10.03701115314,10.03701115304,10.03701115294,10.03701115294,10.03701115304,10.03701115327,10.03701115327,8.83900309777,8.98731378554,10.03701115254,10.03701115304,9.748243415,10.0370111531,10.03701115342,10.03701115342,10.03701115284,9.518907520736,10.037011152916,10.03701115284,10.03701115284,10.03701115284,10.03701115254,8.86812984074,8.63127404344,8.98189311964,9.37640999494,10.03701115294,10.03701115294,10.03701115294,8.66772664696,10.03701115286,10.03701115284,10.03701115284,10.03701115286,10.03701115316,9.65920587873,8.59881630463,8.99678411533,10.037011152613,9.080079504413,10.037011152933,9.792020748233,10.037011152833,10.037011152816,10.037011152816,9.639349951433,9.54074423593,9.30665685283,10.03701115329,10.03701115329,10.03701115329,10.03701115339,10.03701115339,10.03701115334,10.03701115334,10.03701115329,10.03701115259,8.777749014,8.5525368097,9.79649598839,10.03701115289,10.03701115289,8.82566961184,9.11272076786,10.03701115342,10.03701115342,9.80148153298,9.78819151238,8.17372664357,8.28976004797,11.17276945207,11.17276945207,9.53954304397,11.17276945207,11.17276945207,11.17276945207,11.17276945237,11.17276945237,10.63887027357,11.17276945229,11.17276945229,6.69913504307
"t76",2.95987627656,2.95987627656,0.84829484196,0.8175711604,0,0.75012042786,0.76318967636,3.41127862006,3.39604286436,3.31931287156,3.18839127786,4.56719654196,4.567196541802,4.567196541802,4.56719654186,3.84112668419,4.59265526097,4.59265526097,4.59265526152,4.59265526152,9.74432316077,9.74432316057,8.75127886319,9.74432316097,8.32763853645,9.74432316055,9.74432316058,9.74432316058,9.74432316055,9.74432316049,9.744323160487,9.744323160487,9.74432316049,9.74432316049,9.74432316049,9.74432316057,9.74432316057,9.74432316054,9.74432316054,9.744323160547,9.655947221147,9.74432316057,9.52588724527,9.74432316057,9.7443231605246,9.7443231605246,9.744323160563,9.744323160563,9.74432316057,9.74432316057,9.74432316057,9.74432316067,9.74432316097,9.57586691307,9.74432316097,8.00439822657,9.08671829937,9.74432316037,9.744323160391,9.744323160391,5.93873966607,7.72432681477,6.848981757001,6.890172732901,8.25598805236,9.74432316054,9.74432316054,9.74432316044,9.74432316034,9.74432316034,9.74432316044,9.74432316067,9.74432316067,8.54631510517,8.69462579294,9.74432315994,9.74432316044,9.4555554224,9.7443231605,9.74432316082,9.74432316082,9.74432316024,9.226219528136,9.744323160316,9.74432316024,9.74432316024,9.74432316024,9.74432315994,8.57544184814,8.33858605084,8.68920512704,9.08372200234,9.74432316034,9.74432316034,9.74432316034,8.37503865436,9.74432316026,9.74432316024,9.74432316024,9.74432316026,9.74432316056,9.36651788613,8.30612831203,8.70409612273,9.744323160013,8.787391511813,9.744323160333,9.499332755633,9.744323160233,9.744323160216,9.744323160216,9.346661958833,9.24805624333,9.01396886023,9.74432316069,9.74432316069,9.74432316069,9.74432316079,9.74432316079,9.74432316074,9.74432316074,9.74432316069,9.74432315999,8.4850610214,8.2598488171,9.50380799579,9.74432316029,9.74432316029,8.53298161924,8.82003277526,9.74432316082,9.74432316082,9.50879354038,9.49550351978,7.88103865097,7.99707205537,10.88008145947,10.88008145947,9.24685505137,10.88008145947,10.88008145947,10.88008145947,10.88008145977,10.88008145977,10.34618228097,10.88008145969,10.88008145969,6.40644705047
"t66",2.6799926611,2.6799926611,1.0428084205,1.04280842046,0.75012042786,0,0.2521630945,3.1313950046,3.1161592489,3.0394292561,2.9085076624,4.2873129265,4.287312926342,4.287312926342,4.2873129264,3.56124306873,4.31277164551,4.31277164551,4.31277164606,4.31277164606,9.46443954531,9.46443954511,8.47139524773,9.46443954551,8.04775492099,9.46443954509,9.46443954512,9.46443954512,9.46443954509,9.46443954503,9.464439545027,9.464439545027,9.46443954503,9.46443954503,9.46443954503,9.46443954511,9.46443954511,9.46443954508,9.46443954508,9.464439545087,9.376063605687,9.46443954511,9.24600362981,9.46443954511,9.4644395450646,9.4644395450646,9.464439545103,9.464439545103,9.46443954511,9.46443954511,9.46443954511,9.46443954521,9.46443954551,9.29598329761,9.46443954551,7.72451461111,8.80683468391,9.46443954491,9.464439544931,9.464439544931,5.65885605061,7.44444319931,6.569098141541,6.610289117441,7.9761044369,9.46443954508,9.46443954508,9.46443954498,9.46443954488,9.46443954488,9.46443954498,9.46443954521,9.46443954521,8.26643148971,8.41474217748,9.46443954448,9.46443954498,9.17567180694,9.46443954504,9.46443954536,9.46443954536,9.46443954478,8.946335912676,9.464439544856,9.46443954478,9.46443954478,9.46443954478,9.46443954448,8.29555823268,8.05870243538,8.40932151158,8.80383838688,9.46443954488,9.46443954488,9.46443954488,8.0951550389,9.4644395448,9.46443954478,9.46443954478,9.4644395448,9.4644395451,9.08663427067,8.02624469657,8.42421250727,9.464439544553,8.507507896353,9.464439544873,9.219449140173,9.464439544773,9.464439544756,9.464439544756,9.066778343373,8.96817262787,8.73408524477,9.46443954523,9.46443954523,9.46443954523,9.46443954533,9.46443954533,9.46443954528,9.46443954528,9.46443954523,9.46443954453,8.20517740594,7.97996520164,9.22392438033,9.46443954483,9.46443954483,8.25309800378,8.5401491598,9.46443954536,9.46443954536,9.22890992492,9.21561990432,7.60115503551,7.71718843991,10.60019784401,10.60019784401,8.96697143591,10.60019784401,10.60019784401,10.60019784401,10.60019784431,10.60019784431,10.06629866551,10.60019784423,10.60019784423,6.12656343501
"t67",2.6930619096,2.6930619096,1.055877669,1.05587766896,0.76318967636,0.2521630945,0,3.1444642531,3.1292284974,3.0524985046,2.9215769109,4.300382175,4.300382174842,4.300382174842,4.3003821749,3.57431231723,4.32584089401,4.32584089401,4.32584089456,4.32584089456,9.47750879381,9.47750879361,8.48446449623,9.47750879401,8.06082416949,9.47750879359,9.47750879362,9.47750879362,9.47750879359,9.47750879353,9.477508793527,9.477508793527,9.47750879353,9.47750879353,9.47750879353,9.47750879361,9.47750879361,9.47750879358,9.47750879358,9.477508793587,9.389132854187,9.47750879361,9.25907287831,9.47750879361,9.4775087935646,9.4775087935646,9.477508793603,9.477508793603,9.47750879361,9.47750879361,9.47750879361,9.47750879371,9.47750879401,9.30905254611,9.47750879401,7.73758385961,8.81990393241,9.47750879341,9.477508793431,9.477508793431,5.67192529911,7.45751244781,6.582167390041,6.623358365941,7.9891736854,9.47750879358,9.47750879358,9.47750879348,9.47750879338,9.47750879338,9.47750879348,9.47750879371,9.47750879371,8.27950073821,8.42781142598,9.47750879298,9.47750879348,9.18874105544,9.47750879354,9.47750879386,9.47750879386,9.47750879328,8.959405161176,9.477508793356,9.47750879328,9.47750879328,9.47750879328,9.47750879298,8.30862748118,8.07177168388,8.42239076008,8.81690763538,9.47750879338,9.47750879338,9.47750879338,8.1082242874,9.4775087933,9.47750879328,9.47750879328,9.4775087933,9.4775087936,9.09970351917,8.03931394507,8.43728175577,9.477508793053,8.520577144853,9.477508793373,9.232518388673,9.477508793273,9.477508793256,9.477508793256,9.079847591873,8.98124187637,8.74715449327,9.47750879373,9.47750879373,9.47750879373,9.47750879383,9.47750879383,9.47750879378,9.47750879378,9.47750879373,9.47750879303,8.21824665444,7.99303445014,9.23699362883,9.47750879333,9.47750879333,8.26616725228,8.5532184083,9.47750879386,9.47750879386,9.24197917342,9.22868915282,7.61422428401,7.73025768841,10.61326709251,10.61326709251,8.98004068441,10.61326709251,10.61326709251,10.61326709251,10.61326709281,10.61326709281,10.07936791401,10.61326709273,10.61326709273,6.13963268351
"t101",3.7039666129,3.7039666129,3.7039666127,3.70396661266,3.41127862006,3.1313950046,3.1444642531,0,0.6207943333,3.6120008645,3.4810792708,4.8598845349,4.859884534742,4.859884534742,4.8598845348,4.13381467713,4.88534325391,4.88534325391,4.88534325446,4.88534325446,10.03701115371,10.03701115351,9.04396685613,10.03701115391,8.62032652939,10.03701115349,10.03701115352,10.03701115352,10.03701115349,10.03701115343,10.037011153427,10.037011153427,10.03701115343,10.03701115343,10.03701115343,10.03701115351,10.03701115351,10.03701115348,10.03701115348,10.037011153487,9.948635214087,10.03701115351,9.81857523821,10.03701115351,10.0370111534646,10.0370111534646,10.037011153503,10.037011153503,10.03701115351,10.03701115351,10.03701115351,10.03701115361,10.03701115391,9.86855490601,10.03701115391,8.29708621951,9.37940629231,10.03701115331,10.037011153331,10.037011153331,6.23142765901,8.01701480771,7.141669749941,7.182860725841,8.5486760453,10.03701115348,10.03701115348,10.03701115338,10.03701115328,10.03701115328,10.03701115338,10.03701115361,10.03701115361,8.83900309811,8.98731378588,10.03701115288,10.03701115338,9.74824341534,10.03701115344,10.03701115376,10.03701115376,10.03701115318,9.518907521076,10.037011153256,10.03701115318,10.03701115318,10.03701115318,10.03701115288,8.86812984108,8.63127404378,8.98189311998,9.37640999528,10.03701115328,10.03701115328,10.03701115328,8.6677266473,10.0370111532,10.03701115318,10.03701115318,10.0370111532,10.0370111535,9.65920587907,8.59881630497,8.99678411567,10.037011152953,9.080079504753,10.037011153273,9.792020748573,10.037011153173,10.037011153156,10.037011153156,9.639349951773,9.54074423627,9.30665685317,10.03701115363,10.03701115363,10.03701115363,10.03701115373,10.03701115373,10.03701115368,10.03701115368,10.03701115363,10.03701115293,8.77774901434,8.55253681004,9.79649598873,10.03701115323,10.03701115323,8.82566961218,9.1127207682,10.03701115376,10.03701115376,9.80148153332,9.78819151272,8.17372664391,8.28976004831,11.17276945241,11.17276945241,9.53954304431,11.17276945241,11.17276945241,11.17276945241,11.17276945271,11.17276945271,10.63887027391,11.17276945263,11.17276945263,6.69913504341
"t102",3.6887308572,3.6887308572,3.688730857,3.68873085696,3.39604286436,3.1161592489,3.1292284974,0.6207943333,0,3.5967651088,3.4658435151,4.8446487792,4.844648779042,4.844648779042,4.8446487791,4.11857892143,4.87010749821,4.87010749821,4.87010749876,4.87010749876,10.02177539801,10.02177539781,9.02873110043,10.02177539821,8.60509077369,10.02177539779,10.02177539782,10.02177539782,10.02177539779,10.02177539773,10.021775397727,10.021775397727,10.02177539773,10.02177539773,10.02177539773,10.02177539781,10.02177539781,10.02177539778,10.02177539778,10.021775397787,9.933399458387,10.02177539781,9.80333948251,10.02177539781,10.0217753977646,10.0217753977646,10.021775397803,10.021775397803,10.02177539781,10.02177539781,10.02177539781,10.02177539791,10.02177539821,9.85331915031,10.02177539821,8.28185046381,9.36417053661,10.02177539761,10.021775397631,10.021775397631,6.21619190331,8.00177905201,7.126433994241,7.167624970141,8.5334402896,10.02177539778,10.02177539778,10.02177539768,10.02177539758,10.02177539758,10.02177539768,10.02177539791,10.02177539791,8.82376734241,8.97207803018,10.02177539718,10.02177539768,9.73300765964,10.02177539774,10.02177539806,10.02177539806,10.02177539748,9.503671765376,10.021775397556,10.02177539748,10.02177539748,10.02177539748,10.02177539718,8.85289408538,8.61603828808,8.96665736428,9.36117423958,10.02177539758,10.02177539758,10.02177539758,8.6524908916,10.0217753975,10.02177539748,10.02177539748,10.0217753975,10.0217753978,9.64397012337,8.58358054927,8.98154835997,10.021775397253,9.064843749053,10.021775397573,9.776784992873,10.021775397473,10.021775397456,10.021775397456,9.624114196073,9.52550848057,9.29142109747,10.02177539793,10.02177539793,10.02177539793,10.02177539803,10.02177539803,10.02177539798,10.02177539798,10.02177539793,10.02177539723,8.76251325864,8.53730105434,9.78126023303,10.02177539753,10.02177539753,8.81043385648,9.0974850125,10.02177539806,10.02177539806,9.78624577762,9.77295575702,8.15849088821,8.27452429261,11.15753369671,11.15753369671,9.52430728861,11.15753369671,11.15753369671,11.15753369671,11.15753369701,11.15753369701,10.62363451821,11.15753369693,11.15753369693,6.68389928771
"t22",3.6120008644,3.6120008644,3.6120008642,3.61200086416,3.31931287156,3.0394292561,3.0524985046,3.6120008645,3.5967651088,0,0.5731263531,1.9519316172,1.951931617042,1.951931617042,1.9519316171,2.88593100643,3.63745958321,3.63745958321,3.63745958376,3.63745958376,8.78912748301,8.78912748281,7.79608318543,8.78912748321,7.37244285869,8.78912748279,8.78912748282,8.78912748282,8.78912748279,8.78912748273,8.789127482727,8.789127482727,8.78912748273,8.78912748273,8.78912748273,8.78912748281,8.78912748281,8.78912748278,8.78912748278,8.789127482787,8.700751543387,8.78912748281,8.57069156751,8.78912748281,8.7891274827646,8.7891274827646,8.789127482803,8.789127482803,8.78912748281,8.78912748281,8.78912748281,8.78912748291,8.78912748321,8.62067123531,8.78912748321,7.04920254881,8.13152262161,8.78912748261,8.789127482631,8.789127482631,4.98354398831,6.76913113701,5.893786079241,5.934977055141,7.3007923746,8.78912748278,8.78912748278,8.78912748268,8.78912748258,8.78912748258,8.78912748268,8.78912748291,8.78912748291,7.59111942741,7.73943011518,8.78912748218,8.78912748268,8.50035974464,8.78912748274,8.78912748306,8.78912748306,8.78912748248,8.271023850376,8.789127482556,8.78912748248,8.78912748248,8.78912748248,8.78912748218,7.62024617038,7.38339037308,7.73400944928,8.12852632458,8.78912748258,8.78912748258,8.78912748258,7.4198429766,8.7891274825,8.78912748248,8.78912748248,8.7891274825,8.7891274828,8.41132220837,7.35093263427,7.74890044497,8.789127482253,7.832195834053,8.789127482573,8.544137077873,8.789127482473,8.789127482456,8.789127482456,8.391466281073,8.29286056557,8.05877318247,8.78912748293,8.78912748293,8.78912748293,8.78912748303,8.78912748303,8.78912748298,8.78912748298,8.78912748293,8.78912748223,7.52986534364,7.30465313934,8.54861231803,8.78912748253,8.78912748253,7.57778594148,7.8648370975,8.78912748306,8.78912748306,8.55359786262,8.54030784202,6.92584297321,7.04187637761,9.92488578171,9.92488578171,8.29165937361,9.92488578171,9.92488578171,9.92488578171,9.92488578201,9.92488578201,9.39098660321,9.92488578193,9.92488578193,5.45125137271
