accepted_species,estimate
t13,0.3766226154590217
t8,0.3412067719079727
t32,0.350229251721589
t85,0.6091562311864713
t86,0.5266144837477125
t52,0.042162003649937455
t62,0.12467828842522528
t63,0.21222253450807654
t31,0.8229573945194855
t42,0.744183694149678
