"","t2","t3","t1","t67","t68","t91","t92","t87","t137","t138","t35","t12","t31","t32","t4","t33","t39","t40","t23","t78","t129","t130","t80","t84","t85","t56","t57","t76","t77","t108","t109","t17","t8","t11","t22","t102","t103","t104","t105","t24","t25","t112","t113","t82","t83","t46","t73","t74","t120","t121","t115","t30","t20","t16","t110","t111","t9","t45","t54","t60","t61","t42","t14","t7","t21","t135","t136","t66","t69","t70","t71","t99","t100","t101","t44","t86","t125","t126","t62","t79","t116","t117","t65","t48","t41","t29","t50","t81","t97","t98","t58","t59","t63","t64","t27","t28","t5","t36","t37","t26","t18","t13","t10","t49","t133","t134","t90","t51","t52","t6","t15","t19","t53","t127","t128","t88","t89","t72","t131","t132","t124","t55","t114","t118","t119","t75","t43","t38","t122","t123","t93","t94","t106","t107","t34","t47","t95","t96"
"t2",0,1.54205182621,0.90594998201,7.69482692651,7.69482692651,7.69482692662,7.69482692662,7.69482692661,7.694826926603,7.694826926603,6.79272951951,5.08558866285,6.258453850663,7.41531852315,5.21312949931,7.69482692646,7.69482692596,6.97589764306,7.69482692626,7.69482692598,7.69482692593,7.69482692593,7.69482692673,7.57544938978,7.69482692678,7.69482692628,7.69482692628,7.69482692611,7.69482692611,7.69482692618,7.69482692618,6.98860124198,7.69482692658,5.84246530118,7.69482692598,7.69482692648,7.69482692648,7.69482692648,7.69482692648,7.200635756902,6.388359737592,7.694826925992,7.694826925992,7.694826926212,7.694826926212,7.694826925912,7.390869533312,7.694826926212,7.694826926282,7.694826926282,7.694826926212,7.694826925812,6.176205180612,7.69482692669,7.69482692599,7.69482692599,5.63148387799,7.69482692619,7.04947670919,7.69482692609,7.69482692609,7.69482692569,7.69482692669,4.91332662689,7.03877529831,7.69482692642,7.69482692642,7.69482692621,7.694826926253,7.694826926253,7.25957971258,7.69482692618,7.69482692618,7.69482692618,7.42742700051,7.69482692631,7.69482692627,7.69482692627,6.97430110307,7.694826926225,7.694826926225,7.694826926225,7.259455034025,7.69482692577,7.69482692577,7.69482692664,7.69482692611,7.69482692631,7.69482692631,7.66206644171,7.69482692631,7.69482692631,7.69482692631,7.69482692631,7.34027126961,7.69482692661,4.78182218767,6.37882256648,7.69482692637,7.69482692617,7.25696110887,5.16136908547,5.97659298707,7.69482692687,7.69482692652,7.69482692652,7.69482692657,7.69482692657,6.78059929167,4.77931225311,5.34319328559,6.84893075089,7.69482692593,7.69482692636,7.69482692636,7.6948269264,7.6948269264,7.5298094416,7.69482692635,7.69482692635,7.69482692635,7.69482692623,7.69482692623,7.69482692625,7.69482692625,7.38173783903,7.69482692593,7.69482692645,7.6948269262,7.6948269262,7.69482692615,7.69482692615,7.69482692615,7.5617672066,7.69482692581,7.69482692641,7.69482692611,7.69482692611
"t3",1.54205182621,0,2.2608557778,9.0497327223,9.0497327223,9.04973272241,9.04973272241,9.0497327224,9.049732722393,9.049732722393,8.1476353153,6.44049445864,7.613359646453,8.77022431894,6.5680352951,9.04973272225,9.04973272175,8.33080343885,9.04973272205,9.04973272177,9.04973272172,9.04973272172,9.04973272252,8.93035518557,9.04973272257,9.04973272207,9.04973272207,9.0497327219,9.0497327219,9.04973272197,9.04973272197,8.34350703777,9.04973272237,7.19737109697,9.04973272177,9.04973272227,9.04973272227,9.04973272227,9.04973272227,8.555541552692,7.743265533382,9.049732721782,9.049732721782,9.049732722002,9.049732722002,9.049732721702,8.745775329102,9.049732722002,9.049732722072,9.049732722072,9.049732722002,9.049732721602,7.531110976402,9.04973272248,9.04973272178,9.04973272178,6.98638967378,9.04973272198,8.40438250498,9.04973272188,9.04973272188,9.04973272148,9.04973272248,6.26823242268,8.3936810941,9.04973272221,9.04973272221,9.049732722,9.049732722043,9.049732722043,8.61448550837,9.04973272197,9.04973272197,9.04973272197,8.7823327963,9.0497327221,9.04973272206,9.04973272206,8.32920689886,9.049732722015,9.049732722015,9.049732722015,8.614360829815,9.04973272156,9.04973272156,9.04973272243,9.0497327219,9.0497327221,9.0497327221,9.0169722375,9.0497327221,9.0497327221,9.0497327221,9.0497327221,8.6951770654,9.0497327224,6.13672798346,7.73372836227,9.04973272216,9.04973272196,8.61186690466,6.51627488126,7.33149878286,9.04973272266,9.04973272231,9.04973272231,9.04973272236,9.04973272236,8.13550508746,6.1342180489,6.69809908138,8.20383654668,9.04973272172,9.04973272215,9.04973272215,9.04973272219,9.04973272219,8.88471523739,9.04973272214,9.04973272214,9.04973272214,9.04973272202,9.04973272202,9.04973272204,9.04973272204,8.73664363482,9.04973272172,9.04973272224,9.04973272199,9.04973272199,9.04973272194,9.04973272194,9.04973272194,8.91667300239,9.0497327216,9.0497327222,9.0497327219,9.0497327219
"t1",0.90594998201,2.2608557778,0,7.7411996495,7.7411996495,7.74119964961,7.74119964961,7.7411996496,7.741199649593,7.741199649593,6.8391022425,5.13196138584,6.304826573653,7.46169124614,5.2595022223,7.74119964945,7.74119964895,7.02227036605,7.74119964925,7.74119964897,7.74119964892,7.74119964892,7.74119964972,7.62182211277,7.74119964977,7.74119964927,7.74119964927,7.7411996491,7.7411996491,7.74119964917,7.74119964917,7.03497396497,7.74119964957,5.88883802417,7.74119964897,7.74119964947,7.74119964947,7.74119964947,7.74119964947,7.247008479892,6.434732460582,7.741199648982,7.741199648982,7.741199649202,7.741199649202,7.741199648902,7.437242256302,7.741199649202,7.741199649272,7.741199649272,7.741199649202,7.741199648802,6.222577903602,7.74119964968,7.74119964898,7.74119964898,5.67785660098,7.74119964918,7.09584943218,7.74119964908,7.74119964908,7.74119964868,7.74119964968,4.95969934988,7.0851480213,7.74119964941,7.74119964941,7.7411996492,7.741199649243,7.741199649243,7.30595243557,7.74119964917,7.74119964917,7.74119964917,7.4737997235,7.7411996493,7.74119964926,7.74119964926,7.02067382606,7.741199649215,7.741199649215,7.741199649215,7.305827757015,7.74119964876,7.74119964876,7.74119964963,7.7411996491,7.7411996493,7.7411996493,7.7084391647,7.7411996493,7.7411996493,7.7411996493,7.7411996493,7.3866439926,7.7411996496,4.82819491066,6.42519528947,7.74119964936,7.74119964916,7.30333383186,5.20774180846,6.02296571006,7.74119964986,7.74119964951,7.74119964951,7.74119964956,7.74119964956,6.82697201466,4.8256849761,5.38956600858,6.89530347388,7.74119964892,7.74119964935,7.74119964935,7.74119964939,7.74119964939,7.57618216459,7.74119964934,7.74119964934,7.74119964934,7.74119964922,7.74119964922,7.74119964924,7.74119964924,7.42811056202,7.74119964892,7.74119964944,7.74119964919,7.74119964919,7.74119964914,7.74119964914,7.74119964914,7.60813992959,7.7411996488,7.7411996494,7.7411996491,7.7411996491
"t67",7.69482692651,9.0497327223,7.7411996495,0,1.4957008014,2.34110103031,2.34110103031,2.3411010303,2.546112197293,2.546112197293,1.8740002162,3.01598709554,4.188852283353,5.34571695584,5.1258221952,9.18566669355,9.18566669305,8.46673741015,9.18566669335,9.18566669307,9.18566669302,9.18566669302,9.18566669382,9.06628915687,9.18566669387,9.18566669337,9.18566669337,9.1856666932,9.1856666932,9.18566669327,9.18566669327,8.47944100907,9.18566669367,7.33330506827,9.18566669307,9.18566669357,9.18566669357,9.18566669357,9.18566669357,8.691475523992,7.879199504682,9.185666693082,9.185666693082,9.185666693302,9.185666693302,9.185666693002,8.881709300402,9.185666693302,9.185666693372,9.185666693372,9.185666693302,9.185666692902,7.667044947702,9.18566669378,9.18566669308,9.18566669308,7.12232364508,9.18566669328,8.54031647628,9.18566669318,9.18566669318,9.18566669278,9.18566669378,6.40416639398,9.9602897184,10.61634134651,10.61634134651,10.6163413463,10.616341346343,10.616341346343,10.18109413267,10.61634134627,10.61634134627,10.61634134627,10.3489414206,10.6163413464,10.61634134636,10.61634134636,9.89581552316,10.616341346315,10.616341346315,10.616341346315,10.180969454115,10.61634134586,10.61634134586,10.61634134673,10.6163413462,10.6163413464,10.6163413464,10.5835808618,10.6163413464,10.6163413464,10.6163413464,10.6163413464,10.2617856897,10.6163413467,7.70333660776,9.30033698657,10.61634134646,10.61634134626,10.17847552896,8.08288350556,8.89810740716,10.61634134696,10.61634134661,10.61634134661,10.61634134666,10.61634134666,9.70211371176,7.7008266732,8.26470770568,9.77044517098,10.61634134602,10.61634134645,10.61634134645,10.61634134649,10.61634134649,10.45132386169,10.61634134644,10.61634134644,10.61634134644,10.61634134632,10.61634134632,10.61634134634,10.61634134634,10.30325225912,10.61634134602,10.61634134654,10.61634134629,10.61634134629,10.61634134624,10.61634134624,10.61634134624,10.48328162669,10.6163413459,10.6163413465,10.6163413462,10.6163413462
"t68",7.69482692651,9.0497327223,7.7411996495,1.4957008014,0,2.34110103031,2.34110103031,2.3411010303,2.546112197293,2.546112197293,1.8740002162,3.01598709554,4.188852283353,5.34571695584,5.1258221952,9.18566669355,9.18566669305,8.46673741015,9.18566669335,9.18566669307,9.18566669302,9.18566669302,9.18566669382,9.06628915687,9.18566669387,9.18566669337,9.18566669337,9.1856666932,9.1856666932,9.18566669327,9.18566669327,8.47944100907,9.18566669367,7.33330506827,9.18566669307,9.18566669357,9.18566669357,9.18566669357,9.18566669357,8.691475523992,7.879199504682,9.185666693082,9.185666693082,9.185666693302,9.185666693302,9.185666693002,8.881709300402,9.185666693302,9.185666693372,9.185666693372,9.185666693302,9.185666692902,7.667044947702,9.18566669378,9.18566669308,9.18566669308,7.12232364508,9.18566669328,8.54031647628,9.18566669318,9.18566669318,9.18566669278,9.18566669378,6.40416639398,9.9602897184,10.61634134651,10.61634134651,10.6163413463,10.616341346343,10.616341346343,10.18109413267,10.61634134627,10.61634134627,10.61634134627,10.3489414206,10.6163413464,10.61634134636,10.61634134636,9.89581552316,10.616341346315,10.616341346315,10.616341346315,10.180969454115,10.61634134586,10.61634134586,10.61634134673,10.6163413462,10.6163413464,10.6163413464,10.5835808618,10.6163413464,10.6163413464,10.6163413464,10.6163413464,10.2617856897,10.6163413467,7.70333660776,9.30033698657,10.61634134646,10.61634134626,10.17847552896,8.08288350556,8.89810740716,10.61634134696,10.61634134661,10.61634134661,10.61634134666,10.61634134666,9.70211371176,7.7008266732,8.26470770568,9.77044517098,10.61634134602,10.61634134645,10.61634134645,10.61634134649,10.61634134649,10.45132386169,10.61634134644,10.61634134644,10.61634134644,10.61634134632,10.61634134632,10.61634134634,10.61634134634,10.30325225912,10.61634134602,10.61634134654,10.61634134629,10.61634134629,10.61634134624,10.61634134624,10.61634134624,10.48328162669,10.6163413459,10.6163413465,10.6163413462,10.6163413462
"t91",7.69482692662,9.04973272241,7.74119964961,2.34110103031,2.34110103031,0,0.6524608922,0.74780160641,2.546112197403,2.546112197403,1.87400021631,3.01598709565,4.188852283463,5.34571695595,5.12582219531,9.18566669366,9.18566669316,8.46673741026,9.18566669346,9.18566669318,9.18566669313,9.18566669313,9.18566669393,9.06628915698,9.18566669398,9.18566669348,9.18566669348,9.18566669331,9.18566669331,9.18566669338,9.18566669338,8.47944100918,9.18566669378,7.33330506838,9.18566669318,9.18566669368,9.18566669368,9.18566669368,9.18566669368,8.691475524102,7.879199504792,9.185666693192,9.185666693192,9.185666693412,9.185666693412,9.185666693112,8.881709300512,9.185666693412,9.185666693482,9.185666693482,9.185666693412,9.185666693012,7.667044947812,9.18566669389,9.18566669319,9.18566669319,7.12232364519,9.18566669339,8.54031647639,9.18566669329,9.18566669329,9.18566669289,9.18566669389,6.40416639409,9.96028971851,10.61634134662,10.61634134662,10.61634134641,10.616341346453,10.616341346453,10.18109413278,10.61634134638,10.61634134638,10.61634134638,10.34894142071,10.61634134651,10.61634134647,10.61634134647,9.89581552327,10.616341346425,10.616341346425,10.616341346425,10.180969454225,10.61634134597,10.61634134597,10.61634134684,10.61634134631,10.61634134651,10.61634134651,10.58358086191,10.61634134651,10.61634134651,10.61634134651,10.61634134651,10.26178568981,10.61634134681,7.70333660787,9.30033698668,10.61634134657,10.61634134637,10.17847552907,8.08288350567,8.89810740727,10.61634134707,10.61634134672,10.61634134672,10.61634134677,10.61634134677,9.70211371187,7.70082667331,8.26470770579,9.77044517109,10.61634134613,10.61634134656,10.61634134656,10.6163413466,10.6163413466,10.4513238618,10.61634134655,10.61634134655,10.61634134655,10.61634134643,10.61634134643,10.61634134645,10.61634134645,10.30325225923,10.61634134613,10.61634134665,10.6163413464,10.6163413464,10.61634134635,10.61634134635,10.61634134635,10.4832816268,10.61634134601,10.61634134661,10.61634134631,10.61634134631
"t92",7.69482692662,9.04973272241,7.74119964961,2.34110103031,2.34110103031,0.6524608922,0,0.74780160641,2.546112197403,2.546112197403,1.87400021631,3.01598709565,4.188852283463,5.34571695595,5.12582219531,9.18566669366,9.18566669316,8.46673741026,9.18566669346,9.18566669318,9.18566669313,9.18566669313,9.18566669393,9.06628915698,9.18566669398,9.18566669348,9.18566669348,9.18566669331,9.18566669331,9.18566669338,9.18566669338,8.47944100918,9.18566669378,7.33330506838,9.18566669318,9.18566669368,9.18566669368,9.18566669368,9.18566669368,8.691475524102,7.879199504792,9.185666693192,9.185666693192,9.185666693412,9.185666693412,9.185666693112,8.881709300512,9.185666693412,9.185666693482,9.185666693482,9.185666693412,9.185666693012,7.667044947812,9.18566669389,9.18566669319,9.18566669319,7.12232364519,9.18566669339,8.54031647639,9.18566669329,9.18566669329,9.18566669289,9.18566669389,6.40416639409,9.96028971851,10.61634134662,10.61634134662,10.61634134641,10.616341346453,10.616341346453,10.18109413278,10.61634134638,10.61634134638,10.61634134638,10.34894142071,10.61634134651,10.61634134647,10.61634134647,9.89581552327,10.616341346425,10.616341346425,10.616341346425,10.180969454225,10.61634134597,10.61634134597,10.61634134684,10.61634134631,10.61634134651,10.61634134651,10.58358086191,10.61634134651,10.61634134651,10.61634134651,10.61634134651,10.26178568981,10.61634134681,7.70333660787,9.30033698668,10.61634134657,10.61634134637,10.17847552907,8.08288350567,8.89810740727,10.61634134707,10.61634134672,10.61634134672,10.61634134677,10.61634134677,9.70211371187,7.70082667331,8.26470770579,9.77044517109,10.61634134613,10.61634134656,10.61634134656,10.6163413466,10.6163413466,10.4513238618,10.61634134655,10.61634134655,10.61634134655,10.61634134643,10.61634134643,10.61634134645,10.61634134645,10.30325225923,10.61634134613,10.61634134665,10.6163413464,10.6163413464,10.61634134635,10.61634134635,10.61634134635,10.4832816268,10.61634134601,10.61634134661,10.61634134631,10.61634134631
"t87",7.69482692661,9.0497327224,7.7411996496,2.3411010303,2.3411010303,0.74780160641,0.74780160641,0,2.546112197393,2.546112197393,1.8740002163,3.01598709564,4.188852283453,5.34571695594,5.1258221953,9.18566669365,9.18566669315,8.46673741025,9.18566669345,9.18566669317,9.18566669312,9.18566669312,9.18566669392,9.06628915697,9.18566669397,9.18566669347,9.18566669347,9.1856666933,9.1856666933,9.18566669337,9.18566669337,8.47944100917,9.18566669377,7.33330506837,9.18566669317,9.18566669367,9.18566669367,9.18566669367,9.18566669367,8.691475524092,7.879199504782,9.185666693182,9.185666693182,9.185666693402,9.185666693402,9.185666693102,8.881709300502,9.185666693402,9.185666693472,9.185666693472,9.185666693402,9.185666693002,7.667044947802,9.18566669388,9.18566669318,9.18566669318,7.12232364518,9.18566669338,8.54031647638,9.18566669328,9.18566669328,9.18566669288,9.18566669388,6.40416639408,9.9602897185,10.61634134661,10.61634134661,10.6163413464,10.616341346443,10.616341346443,10.18109413277,10.61634134637,10.61634134637,10.61634134637,10.3489414207,10.6163413465,10.61634134646,10.61634134646,9.89581552326,10.616341346415,10.616341346415,10.616341346415,10.180969454215,10.61634134596,10.61634134596,10.61634134683,10.6163413463,10.6163413465,10.6163413465,10.5835808619,10.6163413465,10.6163413465,10.6163413465,10.6163413465,10.2617856898,10.6163413468,7.70333660786,9.30033698667,10.61634134656,10.61634134636,10.17847552906,8.08288350566,8.89810740726,10.61634134706,10.61634134671,10.61634134671,10.61634134676,10.61634134676,9.70211371186,7.7008266733,8.26470770578,9.77044517108,10.61634134612,10.61634134655,10.61634134655,10.61634134659,10.61634134659,10.45132386179,10.61634134654,10.61634134654,10.61634134654,10.61634134642,10.61634134642,10.61634134644,10.61634134644,10.30325225922,10.61634134612,10.61634134664,10.61634134639,10.61634134639,10.61634134634,10.61634134634,10.61634134634,10.48328162679,10.616341346,10.6163413466,10.6163413463,10.6163413463
"t137",7.694826926603,9.049732722393,7.741199649593,2.546112197293,2.546112197293,2.546112197403,2.546112197403,2.546112197393,0,0.008731279386,1.874000216293,3.015987095633,4.188852283446,5.345716955933,5.125822195293,9.185666693643,9.185666693143,8.466737410243,9.185666693443,9.185666693163,9.185666693113,9.185666693113,9.185666693913,9.066289156963,9.185666693963,9.185666693463,9.185666693463,9.185666693293,9.185666693293,9.185666693363,9.185666693363,8.479441009163,9.185666693763,7.333305068363,9.185666693163,9.185666693663,9.185666693663,9.185666693663,9.185666693663,8.691475524085,7.879199504775,9.185666693175,9.185666693175,9.185666693395,9.185666693395,9.185666693095,8.881709300495,9.185666693395,9.185666693465,9.185666693465,9.185666693395,9.185666692995,7.667044947795,9.185666693873,9.185666693173,9.185666693173,7.122323645173,9.185666693373,8.540316476373,9.185666693273,9.185666693273,9.185666692873,9.185666693873,6.404166394073,9.960289718493,10.616341346603,10.616341346603,10.616341346393,10.616341346436,10.616341346436,10.181094132763,10.616341346363,10.616341346363,10.616341346363,10.348941420693,10.616341346493,10.616341346453,10.616341346453,9.895815523253,10.616341346408,10.616341346408,10.616341346408,10.180969454208,10.616341345953,10.616341345953,10.616341346823,10.616341346293,10.616341346493,10.616341346493,10.583580861893,10.616341346493,10.616341346493,10.616341346493,10.616341346493,10.261785689793,10.616341346793,7.703336607853,9.300336986663,10.616341346553,10.616341346353,10.178475529053,8.082883505653,8.898107407253,10.616341347053,10.616341346703,10.616341346703,10.616341346753,10.616341346753,9.702113711853,7.700826673293,8.264707705773,9.770445171073,10.616341346113,10.616341346543,10.616341346543,10.616341346583,10.616341346583,10.451323861783,10.616341346533,10.616341346533,10.616341346533,10.616341346413,10.616341346413,10.616341346433,10.616341346433,10.303252259213,10.616341346113,10.616341346633,10.616341346383,10.616341346383,10.616341346333,10.616341346333,10.616341346333,10.483281626783,10.616341345993,10.616341346593,10.616341346293,10.616341346293
"t138",7.694826926603,9.049732722393,7.741199649593,2.546112197293,2.546112197293,2.546112197403,2.546112197403,2.546112197393,0.008731279386,0,1.874000216293,3.015987095633,4.188852283446,5.345716955933,5.125822195293,9.185666693643,9.185666693143,8.466737410243,9.185666693443,9.185666693163,9.185666693113,9.185666693113,9.185666693913,9.066289156963,9.185666693963,9.185666693463,9.185666693463,9.185666693293,9.185666693293,9.185666693363,9.185666693363,8.479441009163,9.185666693763,7.333305068363,9.185666693163,9.185666693663,9.185666693663,9.185666693663,9.185666693663,8.691475524085,7.879199504775,9.185666693175,9.185666693175,9.185666693395,9.185666693395,9.185666693095,8.881709300495,9.185666693395,9.185666693465,9.185666693465,9.185666693395,9.185666692995,7.667044947795,9.185666693873,9.185666693173,9.185666693173,7.122323645173,9.185666693373,8.540316476373,9.185666693273,9.185666693273,9.185666692873,9.185666693873,6.404166394073,9.960289718493,10.616341346603,10.616341346603,10.616341346393,10.616341346436,10.616341346436,10.181094132763,10.616341346363,10.616341346363,10.616341346363,10.348941420693,10.616341346493,10.616341346453,10.616341346453,9.895815523253,10.616341346408,10.616341346408,10.616341346408,10.180969454208,10.616341345953,10.616341345953,10.616341346823,10.616341346293,10.616341346493,10.616341346493,10.583580861893,10.616341346493,10.616341346493,10.616341346493,10.616341346493,10.261785689793,10.616341346793,7.703336607853,9.300336986663,10.616341346553,10.616341346353,10.178475529053,8.082883505653,8.898107407253,10.616341347053,10.616341346703,10.616341346703,10.616341346753,10.616341346753,9.702113711853,7.700826673293,8.264707705773,9.770445171073,10.616341346113,10.616341346543,10.616341346543,10.616341346583,10.616341346583,10.451323861783,10.616341346533,10.616341346533,10.616341346533,10.616341346413,10.616341346413,10.616341346433,10.616341346433,10.303252259213,10.616341346113,10.616341346633,10.616341346383,10.616341346383,10.616341346333,10.616341346333,10.616341346333,10.483281626783,10.616341345993,10.616341346593,10.616341346293,10.616341346293
