"","t6","t25","t26","t19","t31","t90","t110","t111","t11","t23","t86","t97","t98","t91","t151","t152","t64","t84","t114","t115","t54","t81","t123","t124","t99","t30","t17","t75","t76","t136","t137","t41","t27","t88","t89","t68","t159","t160","t65","t93","t129","t130","t59","t80","t82","t83","t146","t147","t67","t87","t131","t132","t120","t121","t96","t107","t134","t135","t66","t71","t72","t51","t77","t78","t69","t46","t56","t57","t42","t43","t35","t29","t36","t48","t63","t148","t149","t122","t118","t103","t104","t61","t62","t95","t105","t125","t126","t37","t38","t33","t34","t55","t70","t127","t128","t85","t58","t44","t45","t4","t5","t20","t106","t142","t143","t60","t133","t155","t156","t119","t49","t50","t116","t117","t108","t109","t153","t154","t150","t22","t14","t144","t145","t40","t10","t7","t15","t16","t8","t9","t3","t1","t39","t52","t53","t47","t102","t112","t113","t79","t28","t18","t73","t74","t21","t24","t32","t100","t101","t94","t157","t158","t12","t13","t138","t139","t92","t140","t141","t2"
"t6",0,7.525112159,5.1492104578,4.5479874365,8.69365239339,8.69365239389,8.69365239389,8.69365239389,6.55444571539,7.0374746204,8.69365239429,8.69365239429,8.69365239429,8.69365239425,8.69365239424,8.69365239424,8.69365239417,8.32267040167,8.69365239407,8.69365239407,8.6936523939,8.6936523942,8.6936523943,8.6936523943,8.4325917668,6.4774354461,6.0224806377,7.90700505522,8.69365239399,8.69365239396,8.69365239396,7.91585625699,8.69365239418,8.69365239358,8.69365239358,8.09060388958,8.69365239363,8.69365239363,8.68772673308,8.53654080208,8.69365239408,8.69365239408,7.64804375507,8.69365239409,8.69365239415,8.69365239415,8.69365239376,8.69365239376,8.56315605048,8.69365239408,8.6936523941,8.6936523941,8.69365239406,8.69365239406,8.69365239411,8.69365239411,8.69365239411,8.69365239411,8.69365239411,8.69365239409,7.97886289889,7.6594259875,8.6936523943,8.4025259283,8.6936523943,8.6936523948,8.6936523948,8.6936523948,8.20289438501,7.19478248052,7.02481113741,7.05518594515,6.83340938045,8.69365239425,8.09563995255,8.69365239406,8.69365239406,8.69365239406,8.69365239407,8.69365239407,8.69365239407,8.69365239415,8.69365239415,8.33643986695,8.69365239395,8.69365239395,8.69365239395,7.3046985983,7.7493741068,7.77581569265,7.36398533745,8.6936523944,8.69365239444,8.69365239444,8.69365239444,8.69365239444,8.20993403264,8.6936523943,7.7201824806,3.16726202139,3.6448315618,6.58748507917,9.05099391547,9.05099391541,9.05099391541,9.05099391557,9.05099391533,9.05099391534,9.05099391534,9.05099391537,8.07263330857,8.96646039957,9.05099391447,9.05099391447,9.05099391457,9.05099391458,9.05099391455,9.05099391455,9.05099391455,6.93863590357,5.5076653062,9.05099391472,9.05099391472,9.05099391527,4.44217654276,4.7039028509,6.7040054658,5.54890879604,7.535570005,5.41719065166,5.8708944535,6.01379022785,11.14913976228,12.15036661448,11.55661042268,12.41556047818,12.4155604772,12.4155604771,12.4155604771,12.0846408964,10.5875445673,9.1312888932,12.4155604781,12.4155604781,10.08385821849,9.83968903875,10.97097099779,12.08520474059,12.41556047779,12.41556047779,12.41556047791,12.41556047791,9.93461223499,10.36852092699,12.41556047767,12.41556047767,12.41556047763,12.41556047771,12.41556047771,8.6968722062
"t25",7.525112159,0,2.7055680008,3.7407385895,11.98953849039,11.98953849089,11.98953849089,11.98953849089,9.85033181239,10.3333607174,11.98953849129,11.98953849129,11.98953849129,11.98953849125,11.98953849124,11.98953849124,11.98953849117,11.61855649867,11.98953849107,11.98953849107,11.9895384909,11.9895384912,11.9895384913,11.9895384913,11.7284778638,9.7733215431,9.3183667347,11.20289115222,11.98953849099,11.98953849096,11.98953849096,11.21174235399,11.98953849118,11.98953849058,11.98953849058,11.38648998658,11.98953849063,11.98953849063,11.98361283008,11.83242689908,11.98953849108,11.98953849108,10.94392985207,11.98953849109,11.98953849115,11.98953849115,11.98953849076,11.98953849076,11.85904214748,11.98953849108,11.9895384911,11.9895384911,11.98953849106,11.98953849106,11.98953849111,11.98953849111,11.98953849111,11.98953849111,11.98953849111,11.98953849109,11.27474899589,10.9553120845,11.9895384913,11.6984120253,11.9895384913,11.9895384918,11.9895384918,11.9895384918,11.49878048201,10.49066857752,10.32069723441,10.35107204215,10.12929547745,11.98953849125,11.39152604955,11.98953849106,11.98953849106,11.98953849106,11.98953849107,11.98953849107,11.98953849107,11.98953849115,11.98953849115,11.63232596395,11.98953849095,11.98953849095,11.98953849095,10.6005846953,11.0452602038,11.07170178965,10.65987143445,11.9895384914,11.98953849144,11.98953849144,11.98953849144,11.98953849144,11.50582012964,11.9895384913,11.0160685776,6.46314811839,6.9407176588,9.88337117617,12.34688001247,12.34688001241,12.34688001241,12.34688001257,12.34688001233,12.34688001234,12.34688001234,12.34688001237,11.36851940557,12.26234649657,12.34688001147,12.34688001147,12.34688001157,12.34688001158,12.34688001155,12.34688001155,12.34688001155,10.23452200057,8.8035514032,12.34688001172,12.34688001172,12.34688001227,7.73806263976,7.9997889479,9.9998915628,8.84479489304,10.831456102,8.71307674866,9.1667805505,9.30967632485,14.44502585928,15.44625271148,14.85249651968,15.71144657518,15.7114465742,15.7114465741,15.7114465741,15.3805269934,13.8834306643,12.4271749902,15.7114465751,15.7114465751,13.37974431549,13.13557513575,14.26685709479,15.38109083759,15.71144657479,15.71144657479,15.71144657491,15.71144657491,13.23049833199,13.66440702399,15.71144657467,15.71144657467,15.71144657463,15.71144657471,15.71144657471,11.9927583032
"t26",5.1492104578,2.7055680008,0,1.3648368883,9.61363678919,9.61363678969,9.61363678969,9.61363678969,7.47443011119,7.9574590162,9.61363679009,9.61363679009,9.61363679009,9.61363679005,9.61363679004,9.61363679004,9.61363678997,9.24265479747,9.61363678987,9.61363678987,9.6136367897,9.61363679,9.6136367901,9.6136367901,9.3525761626,7.3974198419,6.9424650335,8.82698945102,9.61363678979,9.61363678976,9.61363678976,8.83584065279,9.61363678998,9.61363678938,9.61363678938,9.01058828538,9.61363678943,9.61363678943,9.60771112888,9.45652519788,9.61363678988,9.61363678988,8.56802815087,9.61363678989,9.61363678995,9.61363678995,9.61363678956,9.61363678956,9.48314044628,9.61363678988,9.6136367899,9.6136367899,9.61363678986,9.61363678986,9.61363678991,9.61363678991,9.61363678991,9.61363678991,9.61363678991,9.61363678989,8.89884729469,8.5794103833,9.6136367901,9.3225103241,9.6136367901,9.6136367906,9.6136367906,9.6136367906,9.12287878081,8.11476687632,7.94479553321,7.97517034095,7.75339377625,9.61363679005,9.01562434835,9.61363678986,9.61363678986,9.61363678986,9.61363678987,9.61363678987,9.61363678987,9.61363678995,9.61363678995,9.25642426275,9.61363678975,9.61363678975,9.61363678975,8.2246829941,8.6693585026,8.69580008845,8.28396973325,9.6136367902,9.61363679024,9.61363679024,9.61363679024,9.61363679024,9.12991842844,9.6136367901,8.6401668764,4.08724641719,4.5648159576,7.50746947497,9.97097831127,9.97097831121,9.97097831121,9.97097831137,9.97097831113,9.97097831114,9.97097831114,9.97097831117,8.99261770437,9.88644479537,9.97097831027,9.97097831027,9.97097831037,9.97097831038,9.97097831035,9.97097831035,9.97097831035,7.85862029937,6.427649702,9.97097831052,9.97097831052,9.97097831107,5.36216093856,5.6238872467,7.6239898616,6.46889319184,8.4555544008,6.33717504746,6.7908788493,6.93377462365,12.06912415808,13.07035101028,12.47659481848,13.33554487398,13.335544873,13.3355448729,13.3355448729,13.0046252922,11.5075289631,10.051273289,13.3355448739,13.3355448739,11.00384261429,10.75967343455,11.89095539359,13.00518913639,13.33554487359,13.33554487359,13.33554487371,13.33554487371,10.85459663079,11.28850532279,13.33554487347,13.33554487347,13.33554487343,13.33554487351,13.33554487351,9.616856602
"t19",4.5479874365,3.7407385895,1.3648368883,0,9.01241376789,9.01241376839,9.01241376839,9.01241376839,6.87320708989,7.3562359949,9.01241376879,9.01241376879,9.01241376879,9.01241376875,9.01241376874,9.01241376874,9.01241376867,8.64143177617,9.01241376857,9.01241376857,9.0124137684,9.0124137687,9.0124137688,9.0124137688,8.7513531413,6.7961968206,6.3412420122,8.22576642972,9.01241376849,9.01241376846,9.01241376846,8.23461763149,9.01241376868,9.01241376808,9.01241376808,8.40936526408,9.01241376813,9.01241376813,9.00648810758,8.85530217658,9.01241376858,9.01241376858,7.96680512957,9.01241376859,9.01241376865,9.01241376865,9.01241376826,9.01241376826,8.88191742498,9.01241376858,9.0124137686,9.0124137686,9.01241376856,9.01241376856,9.01241376861,9.01241376861,9.01241376861,9.01241376861,9.01241376861,9.01241376859,8.29762427339,7.978187362,9.0124137688,8.7212873028,9.0124137688,9.0124137693,9.0124137693,9.0124137693,8.52165575951,7.51354385502,7.34357251191,7.37394731965,7.15217075495,9.01241376875,8.41440132705,9.01241376856,9.01241376856,9.01241376856,9.01241376857,9.01241376857,9.01241376857,9.01241376865,9.01241376865,8.65520124145,9.01241376845,9.01241376845,9.01241376845,7.6234599728,8.0681354813,8.09457706715,7.68274671195,9.0124137689,9.01241376894,9.01241376894,9.01241376894,9.01241376894,8.52869540714,9.0124137688,8.0389438551,3.48602339589,3.9635929363,6.90624645367,9.36975528997,9.36975528991,9.36975528991,9.36975529007,9.36975528983,9.36975528984,9.36975528984,9.36975528987,8.39139468307,9.28522177407,9.36975528897,9.36975528897,9.36975528907,9.36975528908,9.36975528905,9.36975528905,9.36975528905,7.25739727807,5.8264266807,9.36975528922,9.36975528922,9.36975528977,4.76093791726,5.0226642254,7.0227668403,5.86767017054,7.8543313795,5.73595202616,6.189655828,6.33255160235,11.46790113678,12.46912798898,11.87537179718,12.73432185268,12.7343218517,12.7343218516,12.7343218516,12.4034022709,10.9063059418,9.4500502677,12.7343218526,12.7343218526,10.40261959299,10.15845041325,11.28973237229,12.40396611509,12.73432185229,12.73432185229,12.73432185241,12.73432185241,10.25337360949,10.68728230149,12.73432185217,12.73432185217,12.73432185213,12.73432185221,12.73432185221,9.0156335807
"t31",8.69365239339,11.98953849039,9.61363678919,9.01241376789,0,4.3429750465,4.3429750465,4.3429750465,6.071543516,6.68836271479,8.34454048868,8.34454048868,8.34454048868,8.34454048864,8.34454048863,8.34454048863,8.34454048856,7.97355849606,8.34454048846,8.34454048846,8.34454048829,8.34454048859,8.34454048869,8.34454048869,8.08347986119,6.12832354049,5.67336873209,8.39292777961,9.17957511838,9.17957511835,9.17957511835,8.40177898138,9.17957511857,9.17957511797,9.17957511797,8.57652661397,9.17957511802,9.17957511802,9.17364945747,9.02246352647,9.17957511847,9.17957511847,8.13396647946,9.17957511848,9.17957511854,9.17957511854,9.17957511815,9.17957511815,9.04907877487,9.17957511847,9.17957511849,9.17957511849,9.17957511845,9.17957511845,9.1795751185,9.1795751185,9.1795751185,9.1795751185,9.1795751185,9.17957511848,8.46478562328,8.14534871189,9.17957511869,8.88844865269,9.17957511869,9.17957511919,9.17957511919,9.17957511919,8.6888171094,7.68070520491,7.5107338618,7.54110866954,7.31933210484,9.17957511864,8.58156267694,9.17957511845,9.17957511845,9.17957511845,9.17957511846,9.17957511846,9.17957511846,9.17957511854,9.17957511854,8.82236259134,9.17957511834,9.17957511834,9.17957511834,7.79062132269,8.23529683119,8.26173841704,7.84990806184,9.17957511879,9.17957511883,9.17957511883,9.17957511883,9.17957511883,8.69585675703,9.17957511869,8.20610520499,5.56111213278,6.94071765779,9.88337117516,12.34688001146,12.3468800114,12.3468800114,12.34688001156,12.34688001132,12.34688001133,12.34688001133,12.34688001136,11.36851940456,12.26234649556,12.34688001046,12.34688001046,12.34688001056,12.34688001057,12.34688001054,12.34688001054,12.34688001054,10.23452199956,8.80355140219,12.34688001071,12.34688001071,12.34688001126,7.73806263875,7.99978894689,9.99989156179,8.84479489203,10.83145610099,8.71307674765,9.16678054949,9.30967632384,14.44502585827,15.44625271047,14.85249651867,15.71144657417,15.71144657319,15.71144657309,15.71144657309,15.38052699239,13.88343066329,12.42717498919,15.71144657409,15.71144657409,13.37974431448,13.13557513474,14.26685709378,15.38109083658,15.71144657378,15.71144657378,15.7114465739,15.7114465739,13.23049833098,13.66440702298,15.71144657366,15.71144657366,15.71144657362,15.7114465737,15.7114465737,11.99275830219
"t90",8.69365239389,11.98953849089,9.61363678969,9.01241376839,4.3429750465,0,1.133882315,1.133882315,6.0715435165,6.68836271529,8.34454048918,8.34454048918,8.34454048918,8.34454048914,8.34454048913,8.34454048913,8.34454048906,7.97355849656,8.34454048896,8.34454048896,8.34454048879,8.34454048909,8.34454048919,8.34454048919,8.08347986169,6.12832354099,5.67336873259,8.39292778011,9.17957511888,9.17957511885,9.17957511885,8.40177898188,9.17957511907,9.17957511847,9.17957511847,8.57652661447,9.17957511852,9.17957511852,9.17364945797,9.02246352697,9.17957511897,9.17957511897,8.13396647996,9.17957511898,9.17957511904,9.17957511904,9.17957511865,9.17957511865,9.04907877537,9.17957511897,9.17957511899,9.17957511899,9.17957511895,9.17957511895,9.179575119,9.179575119,9.179575119,9.179575119,9.179575119,9.17957511898,8.46478562378,8.14534871239,9.17957511919,8.88844865319,9.17957511919,9.17957511969,9.17957511969,9.17957511969,8.6888171099,7.68070520541,7.5107338623,7.54110867004,7.31933210534,9.17957511914,8.58156267744,9.17957511895,9.17957511895,9.17957511895,9.17957511896,9.17957511896,9.17957511896,9.17957511904,9.17957511904,8.82236259184,9.17957511884,9.17957511884,9.17957511884,7.79062132319,8.23529683169,8.26173841754,7.84990806234,9.17957511929,9.17957511933,9.17957511933,9.17957511933,9.17957511933,8.69585675753,9.17957511919,8.20610520549,5.56111213328,6.94071765829,9.88337117566,12.34688001196,12.3468800119,12.3468800119,12.34688001206,12.34688001182,12.34688001183,12.34688001183,12.34688001186,11.36851940506,12.26234649606,12.34688001096,12.34688001096,12.34688001106,12.34688001107,12.34688001104,12.34688001104,12.34688001104,10.23452200006,8.80355140269,12.34688001121,12.34688001121,12.34688001176,7.73806263925,7.99978894739,9.99989156229,8.84479489253,10.83145610149,8.71307674815,9.16678054999,9.30967632434,14.44502585877,15.44625271097,14.85249651917,15.71144657467,15.71144657369,15.71144657359,15.71144657359,15.38052699289,13.88343066379,12.42717498969,15.71144657459,15.71144657459,13.37974431498,13.13557513524,14.26685709428,15.38109083708,15.71144657428,15.71144657428,15.7114465744,15.7114465744,13.23049833148,13.66440702348,15.71144657416,15.71144657416,15.71144657412,15.7114465742,15.7114465742,11.99275830269
"t110",8.69365239389,11.98953849089,9.61363678969,9.01241376839,4.3429750465,1.133882315,0,0.5308470076,6.0715435165,6.68836271529,8.34454048918,8.34454048918,8.34454048918,8.34454048914,8.34454048913,8.34454048913,8.34454048906,7.97355849656,8.34454048896,8.34454048896,8.34454048879,8.34454048909,8.34454048919,8.34454048919,8.08347986169,6.12832354099,5.67336873259,8.39292778011,9.17957511888,9.17957511885,9.17957511885,8.40177898188,9.17957511907,9.17957511847,9.17957511847,8.57652661447,9.17957511852,9.17957511852,9.17364945797,9.02246352697,9.17957511897,9.17957511897,8.13396647996,9.17957511898,9.17957511904,9.17957511904,9.17957511865,9.17957511865,9.04907877537,9.17957511897,9.17957511899,9.17957511899,9.17957511895,9.17957511895,9.179575119,9.179575119,9.179575119,9.179575119,9.179575119,9.17957511898,8.46478562378,8.14534871239,9.17957511919,8.88844865319,9.17957511919,9.17957511969,9.17957511969,9.17957511969,8.6888171099,7.68070520541,7.5107338623,7.54110867004,7.31933210534,9.17957511914,8.58156267744,9.17957511895,9.17957511895,9.17957511895,9.17957511896,9.17957511896,9.17957511896,9.17957511904,9.17957511904,8.82236259184,9.17957511884,9.17957511884,9.17957511884,7.79062132319,8.23529683169,8.26173841754,7.84990806234,9.17957511929,9.17957511933,9.17957511933,9.17957511933,9.17957511933,8.69585675753,9.17957511919,8.20610520549,5.56111213328,6.94071765829,9.88337117566,12.34688001196,12.3468800119,12.3468800119,12.34688001206,12.34688001182,12.34688001183,12.34688001183,12.34688001186,11.36851940506,12.26234649606,12.34688001096,12.34688001096,12.34688001106,12.34688001107,12.34688001104,12.34688001104,12.34688001104,10.23452200006,8.80355140269,12.34688001121,12.34688001121,12.34688001176,7.73806263925,7.99978894739,9.99989156229,8.84479489253,10.83145610149,8.71307674815,9.16678054999,9.30967632434,14.44502585877,15.44625271097,14.85249651917,15.71144657467,15.71144657369,15.71144657359,15.71144657359,15.38052699289,13.88343066379,12.42717498969,15.71144657459,15.71144657459,13.37974431498,13.13557513524,14.26685709428,15.38109083708,15.71144657428,15.71144657428,15.7114465744,15.7114465744,13.23049833148,13.66440702348,15.71144657416,15.71144657416,15.71144657412,15.7114465742,15.7114465742,11.99275830269
"t111",8.69365239389,11.98953849089,9.61363678969,9.01241376839,4.3429750465,1.133882315,0.5308470076,0,6.0715435165,6.68836271529,8.34454048918,8.34454048918,8.34454048918,8.34454048914,8.34454048913,8.34454048913,8.34454048906,7.97355849656,8.34454048896,8.34454048896,8.34454048879,8.34454048909,8.34454048919,8.34454048919,8.08347986169,6.12832354099,5.67336873259,8.39292778011,9.17957511888,9.17957511885,9.17957511885,8.40177898188,9.17957511907,9.17957511847,9.17957511847,8.57652661447,9.17957511852,9.17957511852,9.17364945797,9.02246352697,9.17957511897,9.17957511897,8.13396647996,9.17957511898,9.17957511904,9.17957511904,9.17957511865,9.17957511865,9.04907877537,9.17957511897,9.17957511899,9.17957511899,9.17957511895,9.17957511895,9.179575119,9.179575119,9.179575119,9.179575119,9.179575119,9.17957511898,8.46478562378,8.14534871239,9.17957511919,8.88844865319,9.17957511919,9.17957511969,9.17957511969,9.17957511969,8.6888171099,7.68070520541,7.5107338623,7.54110867004,7.31933210534,9.17957511914,8.58156267744,9.17957511895,9.17957511895,9.17957511895,9.17957511896,9.17957511896,9.17957511896,9.17957511904,9.17957511904,8.82236259184,9.17957511884,9.17957511884,9.17957511884,7.79062132319,8.23529683169,8.26173841754,7.84990806234,9.17957511929,9.17957511933,9.17957511933,9.17957511933,9.17957511933,8.69585675753,9.17957511919,8.20610520549,5.56111213328,6.94071765829,9.88337117566,12.34688001196,12.3468800119,12.3468800119,12.34688001206,12.34688001182,12.34688001183,12.34688001183,12.34688001186,11.36851940506,12.26234649606,12.34688001096,12.34688001096,12.34688001106,12.34688001107,12.34688001104,12.34688001104,12.34688001104,10.23452200006,8.80355140269,12.34688001121,12.34688001121,12.34688001176,7.73806263925,7.99978894739,9.99989156229,8.84479489253,10.83145610149,8.71307674815,9.16678054999,9.30967632434,14.44502585877,15.44625271097,14.85249651917,15.71144657467,15.71144657369,15.71144657359,15.71144657359,15.38052699289,13.88343066379,12.42717498969,15.71144657459,15.71144657459,13.37974431498,13.13557513524,14.26685709428,15.38109083708,15.71144657428,15.71144657428,15.7114465744,15.7114465744,13.23049833148,13.66440702348,15.71144657416,15.71144657416,15.71144657412,15.7114465742,15.7114465742,11.99275830269
"t11",6.55444571539,9.85033181239,7.47443011119,6.87320708989,6.071543516,6.0715435165,6.0715435165,6.0715435165,0,4.54915603679,6.20533381068,6.20533381068,6.20533381068,6.20533381064,6.20533381063,6.20533381063,6.20533381056,5.83435181806,6.20533381046,6.20533381046,6.20533381029,6.20533381059,6.20533381069,6.20533381069,5.94427318319,3.98911686249,3.53416205409,6.25372110161,7.04036844038,7.04036844035,7.04036844035,6.26257230338,7.04036844057,7.04036843997,7.04036843997,6.43731993597,7.04036844002,7.04036844002,7.03444277947,6.88325684847,7.04036844047,7.04036844047,5.99475980146,7.04036844048,7.04036844054,7.04036844054,7.04036844015,7.04036844015,6.90987209687,7.04036844047,7.04036844049,7.04036844049,7.04036844045,7.04036844045,7.0403684405,7.0403684405,7.0403684405,7.0403684405,7.0403684405,7.04036844048,6.32557894528,6.00614203389,7.04036844069,6.74924197469,7.04036844069,7.04036844119,7.04036844119,7.04036844119,6.5496104314,5.54149852691,5.3715271838,5.40190199154,5.18012542684,7.04036844064,6.44235599894,7.04036844045,7.04036844045,7.04036844045,7.04036844046,7.04036844046,7.04036844046,7.04036844054,7.04036844054,6.68315591334,7.04036844034,7.04036844034,7.04036844034,5.65141464469,6.09609015319,6.12253173904,5.71070138384,7.04036844079,7.04036844083,7.04036844083,7.04036844083,7.04036844083,6.55665007903,7.04036844069,6.06689852699,3.42190545478,4.80151097979,7.74416449716,10.20767333346,10.2076733334,10.2076733334,10.20767333356,10.20767333332,10.20767333333,10.20767333333,10.20767333336,9.22931272656,10.12313981756,10.20767333246,10.20767333246,10.20767333256,10.20767333257,10.20767333254,10.20767333254,10.20767333254,8.09531532156,6.66434472419,10.20767333271,10.20767333271,10.20767333326,5.59885596075,5.86058226889,7.86068488379,6.70558821403,8.69224942299,6.57387006965,7.02757387149,7.17046964584,12.30581918027,13.30704603247,12.71328984067,13.57223989617,13.57223989519,13.57223989509,13.57223989509,13.24132031439,11.74422398529,10.28796831119,13.57223989609,13.57223989609,11.24053763648,10.99636845674,12.12765041578,13.24188415858,13.57223989578,13.57223989578,13.5722398959,13.5722398959,11.09129165298,11.52520034498,13.57223989566,13.57223989566,13.57223989562,13.5722398957,13.5722398957,9.85355162419
"t23",7.0374746204,10.3333607174,7.9574590162,7.3562359949,6.68836271479,6.68836271529,6.68836271529,6.68836271529,4.54915603679,0,4.38374318389,4.38374318389,4.38374318389,4.38374318385,4.38374318384,4.38374318384,4.38374318377,4.01276119127,4.38374318367,4.38374318367,4.3837431835,4.3837431838,4.3837431839,4.3837431839,4.1226825564,2.1675262357,2.5026275787,6.73675000662,7.52339734539,7.52339734536,7.52339734536,6.74560120839,7.52339734558,7.52339734498,7.52339734498,6.92034884098,7.52339734503,7.52339734503,7.51747168448,7.36628575348,7.52339734548,7.52339734548,6.47778870647,7.52339734549,7.52339734555,7.52339734555,7.52339734516,7.52339734516,7.39290100188,7.52339734548,7.5233973455,7.5233973455,7.52339734546,7.52339734546,7.52339734551,7.52339734551,7.52339734551,7.52339734551,7.52339734551,7.52339734549,6.80860785029,6.4891709389,7.5233973457,7.2322708797,7.5233973457,7.5233973462,7.5233973462,7.5233973462,7.03263933641,6.02452743192,5.85455608881,5.88493089655,5.66315433185,7.52339734565,6.92538490395,7.52339734546,7.52339734546,7.52339734546,7.52339734547,7.52339734547,7.52339734547,7.52339734555,7.52339734555,7.16618481835,7.52339734535,7.52339734535,7.52339734535,6.1344435497,6.5791190582,6.60556064405,6.19373028885,7.5233973458,7.52339734584,7.52339734584,7.52339734584,7.52339734584,7.03967898404,7.5233973457,6.549927432,3.90493435979,5.2845398848,8.22719340217,10.69070223847,10.69070223841,10.69070223841,10.69070223857,10.69070223833,10.69070223834,10.69070223834,10.69070223837,9.71234163157,10.60616872257,10.69070223747,10.69070223747,10.69070223757,10.69070223758,10.69070223755,10.69070223755,10.69070223755,8.57834422657,7.1473736292,10.69070223772,10.69070223772,10.69070223827,6.08188486576,6.3436111739,8.3437137888,7.18861711904,9.175278328,7.05689897466,7.5106027765,7.65349855085,12.78884808528,13.79007493748,13.19631874568,14.05526880118,14.0552688002,14.0552688001,14.0552688001,13.7243492194,12.2272528903,10.7709972162,14.0552688011,14.0552688011,11.72356654149,11.47939736175,12.61067932079,13.72491306359,14.05526880079,14.05526880079,14.05526880091,14.05526880091,11.57432055799,12.00822924999,14.05526880067,14.05526880067,14.05526880063,14.05526880071,14.05526880071,10.3365805292
