,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t6,4.947912,-1.3093961,0.39066708,1.4098959,5.726237,2.0539927,5.400631,5.5443926,4.010125,4.621275,7.7519965,4.3986278,2.7446816,5.7677727,6.323933,4.7776875
t25,4.884528,-1.4341937,-0.038515475,1.1634423,5.7307634,1.9418538,5.290885,5.606898,4.058948,4.9174085,7.8645344,4.209921,2.995144,5.6024647,6.1869874,4.6463304
t26,4.954261,-1.3791463,0.20819427,1.3225963,5.7395835,2.046899,5.3667703,5.5732865,4.040411,4.7688546,7.8294144,4.3024807,2.8410227,5.7005944,6.2277155,4.729078
t19,5.043155,-1.3085428,0.33366683,1.4772149,5.770709,2.145042,5.4464073,5.529036,4.0027037,4.6404643,7.774116,4.4261904,2.8011963,5.7636447,6.266389,4.821283
t31,7.5774164,-0.041177873,1.151554,2.7817469,5.5641704,3.3676744,4.250241,4.050139,2.9561682,3.0510638,6.0240116,7.225997,0.98023665,4.754523,6.718673,6.8746724
t90,7.525276,0.01683038,1.1512998,2.8183777,5.5788717,3.3082862,4.3065796,4.101623,3.0164902,3.112534,6.052695,7.188299,1.0509892,4.8231816,6.771262,6.8318543
t110,7.497872,0.003644011,1.2046851,2.8463483,5.5895677,3.3189578,4.2709107,4.117226,3.0085216,3.0816882,6.05444,7.175642,1.0363932,4.8075595,6.757557,6.819205
t111,7.4352527,0.11240724,1.1022751,2.9211757,5.5734825,3.2012162,4.3009205,4.16943,3.0514374,3.099912,6.1395645,7.242284,1.144129,4.864908,6.7270293,6.737034
t11,6.5915623,0.2164732,1.8693104,2.8137214,5.878199,2.9158394,4.893157,4.8577743,3.462261,3.755556,6.58374,6.140914,1.8810745,5.5122814,6.7021747,6.17936
t23,6.651472,0.2276445,1.8068173,2.8240473,5.8595095,2.9557207,4.8381443,4.802664,3.4267051,3.6953108,6.5377345,6.222859,1.81385,5.4516506,6.7250667,6.2276773
t86,7.276361,0.08959518,1.186387,3.2671683,5.6419296,3.1584415,4.0996537,4.306933,2.9240568,2.8803704,6.2550178,7.249115,0.9801794,4.732291,6.5601034,6.595144
t97,7.2048087,0.032721583,1.3350227,3.1869335,5.535573,3.2302585,3.9933848,4.3273015,3.0740335,2.8776498,6.3301826,7.13652,1.0903814,4.871811,6.651915,6.6637955
t98,7.210488,0.0197361,1.3196517,3.2140856,5.5591674,3.236591,3.991619,4.3400373,3.038253,2.8832827,6.3247743,7.126399,1.0845945,4.8676906,6.676163,6.6706815
t91,7.2458916,0.056807123,1.2079288,3.228918,5.6414137,3.1848576,4.111757,4.3101387,2.9371817,2.9421039,6.2607884,7.1696424,1.0449959,4.8000703,6.5983334,6.6635466
t151,7.172024,0.084800385,1.2806128,3.3165946,5.598833,3.1885245,4.0521708,4.3683176,3.044722,2.8512943,6.298487,7.28525,1.0026007,4.772177,6.6295686,6.5485144
