,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,-1.506587,9.757815,5.585225,1.0316718,4.8540134,4.612946,8.197053,3.5738757,5.431787,3.5194054,3.384861,7.9392157,7.03542,2.174533
t22,9.7293,2.9125636,5.368382,6.544241,2.9198098,9.679219,4.943119,5.1481266,8.203394,3.5290422,4.5443363,1.4889084,4.797776,3.588972
t38,9.8045635,2.9982631,5.290864,6.576165,2.8348966,9.67217,4.933892,5.18672,8.186141,3.5637097,4.5777497,1.5414903,4.7887025,3.5939164
t126,9.669953,2.9208117,5.2794156,6.538815,2.8955452,9.752207,4.903542,5.051459,8.325109,3.4771228,4.486389,1.4112489,4.7042804,3.6377206
t127,9.723331,2.9809008,5.2868032,6.496633,2.835971,9.713204,4.9262476,5.0899305,8.3011055,3.4605598,4.438365,1.4511774,4.725993,3.6257868
t113,9.60529,2.8273344,5.3431363,6.518149,2.9913778,9.713179,4.9336805,5.080034,8.268433,3.4505098,4.50307,1.3941318,4.7837286,3.6593595
t114,9.745456,3.0234416,5.325995,6.4578366,2.789165,9.703981,4.9722595,5.081424,8.337897,3.3788502,4.368247,1.450146,4.6992307,3.580269
t20,9.85404,3.0118423,5.398806,6.5943093,2.8385403,9.611798,4.9863067,5.307063,8.039158,3.6452942,4.639739,1.6457679,4.8535924,3.5154016
t23,9.827747,2.968392,5.390564,6.66268,2.8709664,9.712376,4.944109,5.2604938,8.104752,3.5411832,4.682085,1.6263179,4.7618637,3.4431677
t78,9.59384,2.7531083,5.438105,6.7070312,3.0575714,9.966138,5.0085845,4.8458624,8.472872,3.0961947,4.5993285,1.258151,4.467297,3.4112818
t79,9.65055,2.8241744,5.5306954,6.667213,2.9871914,9.913173,5.0980787,4.8645325,8.470356,3.1491797,4.5792933,1.2836938,4.4333906,3.4302106
t110,9.583374,2.7089624,5.499378,6.760345,3.1080287,9.893612,5.0421224,4.842413,8.413928,3.080545,4.661734,1.2578354,4.501155,3.479941
t140,9.702551,2.8559499,5.512477,6.7425156,2.9619486,9.944191,5.0809975,4.893636,8.502843,3.16555,4.666926,1.379662,4.4799848,3.3937411
t141,9.557287,2.7285938,5.391927,6.704599,3.0844812,9.8993435,4.9627333,4.875113,8.40181,3.1120543,4.593455,1.2731732,4.5569715,3.4947996
t68,9.674474,2.8677354,5.4428644,6.646478,2.9480362,9.869988,5.029249,4.979008,8.419602,3.2441325,4.568657,1.3793077,4.5781007,3.4461377
t69,9.630238,2.8257744,5.445544,6.628123,2.989917,9.8310585,5.0233274,4.99079,8.365208,3.2280135,4.5449624,1.3314284,4.571735,3.4635959
t7,9.900036,3.053538,5.388445,6.6962624,2.7929292,9.6884,4.9933267,5.2746234,8.066431,3.6464217,4.72321,1.6643658,4.7584977,3.4298697
t109,11.281789,3.2522106,7.1149664,8.742207,0.48859063,3.6174104,6.450778,6.0339046,6.3496203,0.0072640534,7.1989355,4.321484,7.484449,0.28895536
t111,11.169106,3.362929,6.9994526,8.821919,0.40675497,3.530958,6.5471363,6.1436667,6.370475,-0.06512634,7.203007,4.207908,7.596493,0.23542586
t112,11.199487,3.3305902,7.0416436,8.816025,0.41264197,3.5607915,6.5429363,6.0496798,6.319884,-0.054509774,7.0996847,4.228786,7.51465,0.24363607
t82,11.220519,3.3179386,7.0407076,8.768913,0.46095324,3.561102,6.4870744,6.138825,6.36852,-0.01284189,7.2374024,4.2684064,7.5915384,0.2772632
t136,11.210926,3.323508,7.052749,8.836899,0.39463896,3.5375648,6.5418234,6.0086355,6.4550047,-0.085513346,7.228315,4.2444324,7.512859,0.18897896
t137,11.13366,3.3992975,6.974755,8.875239,0.354379,3.4894907,6.5949426,6.066867,6.4495287,-0.11826469,7.217131,4.1691093,7.552766,0.1730999
t55,11.251788,3.278204,7.099713,8.8086405,0.42293334,3.5845785,6.51258,6.0168505,6.4061007,-0.058008112,7.1634536,4.279751,7.4869447,0.21548687
t71,12.445094,3.1149938,5.4249754,5.6039386,4.146185,7.8092666,4.297817,7.6240134,7.022265,7.48275,5.4130487,2.790752,8.129136,4.3438277
t72,12.466691,3.0236268,5.5257745,5.6406674,4.046983,7.9333224,4.267078,7.657566,6.9155602,7.435531,5.246647,2.9206533,8.001744,4.335043
t62,12.4979515,3.0157313,5.523509,5.6371894,4.0652757,7.920932,4.299595,7.6340337,6.9252443,7.428948,5.2692294,2.8880627,7.9652467,4.324908
t80,12.385269,3.0747511,5.4915304,5.6626825,3.9802184,7.9845176,4.1392484,7.613931,6.879156,7.4694676,5.2203617,2.9864256,8.104035,4.390182
t81,12.430103,3.1306217,5.374002,5.541789,3.966323,7.9539948,4.1761823,7.548666,6.914772,7.490827,5.313274,2.92292,8.025572,4.4753985
t138,12.342192,3.1083152,5.519727,5.7683706,4.057373,7.9040246,4.155527,7.503882,6.796468,7.5404243,5.2910066,2.9595556,8.168472,4.1474533
t139,12.340267,3.0965352,5.534962,5.652031,4.127821,7.9406576,4.1451936,7.5485144,6.845352,7.471851,5.382081,2.899446,8.323565,4.278135
t33,12.122574,3.1225338,5.5326242,5.8470635,3.685169,8.2453165,3.9903593,7.706441,6.584019,7.5363474,4.9246383,3.3667579,8.274398,4.378367
t49,12.257117,3.0566804,5.570798,5.762209,3.9049878,8.088654,4.051096,7.597675,6.699182,7.480958,5.126389,3.1100175,8.238335,4.30794
t50,12.339431,3.0067978,5.656496,5.7417855,4.0306344,8.03305,4.09565,7.5229206,6.731715,7.452706,5.2719016,2.9369576,8.252591,4.253296
t121,12.25794,3.367202,5.111293,5.7060313,4.038885,7.8181686,4.164146,7.78819,7.184165,7.5496497,5.274534,3.0250466,8.734208,4.4244866
t122,12.200889,3.3389285,5.1226387,5.822867,3.9525414,7.9278407,4.0336556,7.855526,7.1328797,7.6634197,5.1988378,3.0865276,8.79933,4.494003
t66,12.155409,3.3454106,5.1376157,5.7716293,3.9109974,7.955622,4.081348,7.88609,7.0961127,7.6044197,5.181332,3.13013,8.757096,4.5233645
t67,12.270017,3.3344717,5.1122017,5.750476,3.9953115,7.8826604,4.1076226,7.9065394,7.1983433,7.5884886,5.2759986,3.0038342,8.753211,4.526346
t39,12.3058605,3.2332668,5.259405,5.7847424,4.0010877,7.92175,4.093786,7.8332934,7.1048756,7.6124945,5.2828374,2.9710338,8.678432,4.4755754
t40,12.278608,3.1942282,5.225594,5.740437,3.8923888,7.881969,4.112469,7.8672543,7.0354376,7.6019096,5.145649,3.0229588,8.644135,4.495231
t32,12.195344,3.0633068,5.4588327,5.780932,3.7306798,8.19361,4.0527635,7.709033,6.5813775,7.5073524,4.9392915,3.3002973,8.205818,4.440359
t58,12.274008,3.2450612,5.324927,5.769059,3.9230738,7.8890347,4.0832114,7.8022833,7.0077834,7.531988,5.186891,3.069552,8.547019,4.356701
t59,12.237347,3.3310335,5.2372484,5.6634693,3.902004,7.922373,4.1387563,7.7421937,6.9112105,7.4863515,5.147002,3.2063997,8.501178,4.3835955
t103,12.193292,3.3107371,5.25466,5.7531,3.9330757,7.977959,4.0733433,7.718059,6.9515185,7.5677714,5.1491437,3.2177339,8.459201,4.411245
t104,12.133237,3.3561804,5.3071413,5.826933,4.051009,7.8808284,4.077689,7.6983094,6.99038,7.6060176,5.189986,3.2390585,8.300655,4.2105975
t65,12.110222,3.1754959,5.3707995,5.818093,3.6646361,8.162544,3.9790943,7.7978005,6.652258,7.557144,4.872409,3.3948717,8.389852,4.438699
t132,12.134471,3.332329,5.163969,5.794731,3.821217,7.961605,4.0170655,7.876497,6.97332,7.605854,5.0570936,3.2718432,8.590744,4.478968
t133,12.11468,3.3233302,5.157362,5.7801533,3.7782845,7.999709,4.0156326,7.870387,6.899926,7.5825706,5.006259,3.327911,8.540093,4.47766
t93,12.092035,3.2605462,5.2570424,5.8008695,3.7099512,8.050773,3.9891655,7.8630805,6.795433,7.565774,4.942153,3.3644812,8.472652,4.426342
t94,12.082607,3.3719113,5.064078,5.708732,3.735594,8.001827,4.066069,7.876832,6.814946,7.55545,4.9218006,3.4046931,8.464251,4.4793167
t47,12.14609,3.1999097,5.2947288,5.7918425,3.732449,8.098976,4.013156,7.7822695,6.703629,7.5500097,4.91255,3.308167,8.4452715,4.4400697
t3,9.912788,3.0346947,5.4347854,6.608476,2.8301787,9.58398,5.0160565,5.3429704,8.001009,3.7077227,4.6826863,1.6916922,4.8820467,3.4730167
t115,-4.823056,3.3699734,5.923138,5.7291093,2.566535,9.694896,6.954708,8.354714,3.2128186,3.6310928,4.250752,5.3605285,5.8913984,4.1757765
t116,-4.7450166,3.3183844,5.9169946,5.644027,2.6009243,9.647044,6.9978576,8.349675,3.2213614,3.6731095,4.259475,5.3456116,5.9032493,4.1835628
t124,-4.7242103,3.304405,5.925633,5.6231546,2.6088188,9.6220875,7.0126595,8.327214,3.213203,3.6864243,4.2390895,5.3116364,5.893093,4.20187
t125,-4.7384768,3.355389,5.9021792,5.65613,2.498215,9.593117,6.938194,8.252486,3.2332127,3.7756627,4.133738,5.205665,5.91177,4.1744375
t35,-4.6518106,3.2735064,5.8993225,5.5453973,2.6640658,9.566112,7.065281,8.30099,3.249233,3.7376623,4.2390714,5.3153343,5.92804,4.1998324
t60,-4.7609305,3.3478765,5.892885,5.642047,2.7303302,9.681493,7.064134,8.286674,3.30652,3.6960757,4.301635,5.3894672,5.990936,4.1155896
t61,-4.7054005,3.2480934,5.973188,5.613613,2.5661693,9.604097,7.0040703,8.40421,3.1361701,3.602951,4.318178,5.3796487,5.815001,4.2736197
t56,-4.6763477,3.2829208,5.964108,5.5716567,2.7192369,9.578322,7.1045556,8.244136,3.180472,3.6742206,4.324311,5.284654,5.8564634,4.242016
