"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100"
"sp74",0.0271836649019771,0.0312285860034932,-0.451012694229576,-0.0271112420757723,-0.00903513464356247,0.0199821234016986,-0.0565447096776304,-0.00720983938376325,0.00483933204334011,0.000676069612369637,0.00699945144169931,0.000702921753590767,0.00112531335761232,-0.000197898923368026,-0.00182965640156415,0.00431532594052563,4.6545154093077e-05,-5.77881631946654e-05,1.5789077111596e-05,-6.29989367654053e-06,5.48661397295398e-06,1.82261269485122e-05,7.90042174243474e-05,-6.18658062921035e-05,-0.00298321068977837,0.00534490196587851,0.00120076822604599,-0.0031016213405362,0.00463943108440656,0.100089123028236,0.394771806581684,0.783248626509783,3.21457669568966e-05,0.000475953610612222,-0.000727928257328341,0.00149317118267238,0.00228697684367049,0.00101912122781742,-0.00115675252794331,-2.89278945422721e-05,-5.42204219104101e-05,-3.15388385003464e-05,-2.79272976007043e-17,5.47706457710197e-05,0.000378284061776962,5.3520195260815e-16,-0.000298113678821296,8.60139578500834e-05,-0.000260102007919586,-1.77714962697243e-16,0.000271659799107383,7.66971828067791e-05,8.03481848186243e-05,-0.000195270373127679,-2.17388443279964e-16,-3.65255743503081e-05,-0.000165217024162106,-0.000393446381834185,-0.000124307439668538,1.58509519868803e-16,-1.5704403683366e-08,-2.99738357984101e-06,-3.53739199634993e-05,6.62022799010323e-16,4.98487355475554e-16,-0.0298189471805181,-1.05536256848508e-05,-1.82916369444129e-07,-7.80566635804946e-16,-3.12568314650638e-05,4.24514833782172e-17,4.96080734452758e-05,9.51109288518392e-05,-2.23770215764061e-16,1.36103985413949e-16,-5.1098294647578e-05,-3.61107343158844e-16,-1.31622232801504e-05,-2.047835881511e-05,-3.05352030240128e-16,-5.7947853042102e-07,3.2709777563314e-16,-2.29934081480373e-16,-1.44258923254891e-16,-1.33205026697178e-16,4.10374363749983e-16,2.78428207550094e-16,8.06497936360482e-17,-2.68359878625041e-15,-6.53115812868083e-17,-6.66080768527489e-16,-1.62983103846642e-15,4.18420707736206e-16,-8.63583841564065e-16,-3.05339434037981e-15,-2.02465384457706e-15,-4.24810036048434e-15,-1.62042869184863e-14,-1.04824298167414e-14,0.100000000000011
"sp200",0.0278827500006448,0.0332809909788735,-0.492443851983511,-0.0303174796928579,-0.0102919839383686,0.0238921598139152,-0.0712204500415422,-0.00957198126993967,0.0065521821629063,0.000954033126630663,0.0104825185107728,0.00118506229496618,0.00247730985961289,-0.000456390849058295,-0.00516129916559882,0.0167403381041776,0.000343065290089176,-0.000490870494173044,0.000254173609111877,-0.00017076683762332,-9.75387965552087e-05,-0.000254481747433152,-0.000285865896241755,0.00018609961911837,0.00328173151109741,-0.00481551267666878,-0.00102845430177071,0.00166513493788269,-0.00247009438008178,-0.0332645891003501,-0.129398252746113,-0.25143362354575,-9.13409564101694e-06,-9.21440721770626e-05,8.67810168177315e-05,-0.000135827677094448,-6.36713181250837e-05,5.17834626795045e-05,-6.37636350504935e-05,-1.73811237077044e-06,-7.5459403244396e-06,-5.59780762003237e-06,1.73811006912302e-17,1.17523494637609e-05,8.80844044857684e-05,4.99221357043971e-16,-7.21975846478712e-05,2.12725215802167e-05,-7.1538430341622e-05,-4.38824093832521e-15,7.60145022310031e-05,2.14829799185972e-05,2.26749102361052e-05,-5.53702557768892e-05,-1.73544992844817e-15,-1.18904179392673e-05,-5.42365578555488e-05,-0.000131134077500257,-4.17822019005182e-05,1.24018267709741e-15,-7.35903365619545e-09,-1.46173564910151e-06,-1.99027241072437e-05,9.22997228932992e-15,9.1701022968213e-15,-0.396575092003395,2.87591466605669e-05,4.07147097656133e-07,-8.2537399004177e-15,3.02387897920138e-05,-2.303374100699e-15,-3.89238854445176e-06,-1.16142466852272e-06,-9.94431865933403e-15,-1.12008303279311e-14,-7.19059392388837e-06,1.21225595941e-15,-2.51813346026252e-06,-4.08882456631847e-06,2.9804355347972e-15,-1.28701463748262e-07,-4.04990851000826e-15,6.13421383298716e-14,-3.89875794740686e-14,-1.4634632263374e-14,8.09654386074194e-15,-3.84550627580219e-15,3.33296070343126e-13,0.707106781186559,9.05523759492496e-14,5.24725346056419e-15,-5.82304682965515e-15,1.55587535154675e-14,4.22296521852681e-14,-3.90889065031755e-14,-3.39910252121221e-14,1.11521411008202e-14,4.10571115309386e-15,-1.14195448530299e-14,0.100000000000008
"sp201",0.0278827500006436,0.0332809909788736,-0.492443851983512,-0.0303174796928577,-0.0102919839383687,0.0238921598139149,-0.0712204500415423,-0.00957198126993889,0.00655218216290558,0.000954033126631256,0.0104825185107716,0.00118506229496632,0.00247730985961282,-0.000456390849060407,-0.0051612991656,0.0167403381041789,0.000343065290090821,-0.000490870494171511,0.000254173609111,-0.000170766837622189,-9.75387965554292e-05,-0.000254481747431184,-0.00028586589623904,0.000186099619119229,0.00328173151109723,-0.00481551267666915,-0.00102845430177189,0.00166513493788103,-0.00247009438007903,-0.0332645891003525,-0.129398252746114,-0.251433623545753,-9.13409563915483e-06,-9.21440721775207e-05,8.678101681721e-05,-0.000135827677096394,-6.36713181237963e-05,5.17834626770709e-05,-6.37636350489944e-05,-1.73811236998403e-06,-7.54594032360276e-06,-5.59780761981502e-06,-1.66941060348586e-16,1.17523494597617e-05,8.80844044618425e-05,1.73926792606042e-16,-7.21975846440701e-05,2.12725215763836e-05,-7.15384303420641e-05,4.05594649150087e-15,7.60145022181189e-05,2.14829799154169e-05,2.26749102358435e-05,-5.53702557770516e-05,1.63032025807267e-16,-1.18904179365965e-05,-5.42365578647059e-05,-0.000131134077513306,-4.17822018993714e-05,4.91610219883629e-15,-7.35904646468015e-09,-1.46173565079661e-06,-1.99027241022157e-05,6.00948106879213e-15,3.66838092001403e-15,-0.396575092003438,2.8759146642164e-05,4.07147102758251e-07,1.04755202151993e-14,3.02387898022536e-05,-2.3939447911373e-15,-3.89238853772543e-06,-1.16142466751186e-06,1.77953164336493e-15,3.15514205756243e-15,-7.19059395052697e-06,-4.61936829677736e-15,-2.51813345036714e-06,-4.08882457065152e-06,-4.67962518112229e-15,-1.28701481914613e-07,-8.79454083837503e-16,-6.27243313216371e-14,3.82436372384566e-14,1.38841183073712e-14,-6.33460740377412e-15,3.86524789114496e-15,-3.32424475963061e-13,-0.707106781186537,-9.17342909721827e-14,-5.05803120553318e-15,2.71026721393292e-15,-1.54258277503594e-14,-4.37751476035467e-14,3.31076262546181e-14,2.53431433531523e-14,-1.7640352960393e-14,-3.90965786918753e-14,-9.217512207027e-15,0.0999999999999814
"sp159",0.0278111935839887,0.0330739396596059,-0.488300921684963,-0.029999564913402,-0.0101681498622617,0.0235130202593252,-0.0698201406587027,-0.00935000891461843,0.0063920981805869,0.000928340208489361,0.0101653478311339,0.00114231873438323,0.00236310786209269,-0.00043470890876808,-0.0048891603299521,0.0157570143052207,0.000320489703533033,-0.000458081272893784,0.000236431589390664,-0.00015861989452654,-9.01392130718497e-05,-0.000234983821805379,-0.000261268057229893,0.000169641176180712,0.00292324630028149,-0.00426095245002453,-0.000908374175086414,0.00144350531296224,-0.00214055071896388,-0.0282126088837072,-0.109674683564616,-0.212899454205934,-7.68986230508271e-06,-7.62111320939403e-05,7.03415347557569e-05,-0.000109043744589668,-4.9746048294898e-05,3.84308240513482e-05,-4.71486297571727e-05,-1.27961461688561e-06,-5.03530483738756e-06,-3.45118270506327e-06,1.38027401468201e-16,6.47248319769662e-06,4.49930727136373e-05,-9.51260834387503e-16,-3.52522449040855e-05,1.01096972335034e-05,-2.84036112759034e-05,1.17723868096991e-16,2.90578544083495e-05,8.19296697782976e-06,8.49690546982237e-06,-2.05112525389606e-05,1.72090245633094e-15,-2.67325941789126e-06,-1.16438534290421e-05,-2.56964609757177e-05,-7.7444219703651e-06,-6.28605784053401e-15,2.19354045470099e-09,5.23912488068942e-07,1.12976271503762e-05,-1.63471216486091e-14,-1.34723884477572e-14,0.827385378212998,-7.21197493485359e-05,-1.05316755831729e-06,-4.83475854641288e-15,-9.52918463614203e-05,5.37859315173626e-15,5.75083526236351e-05,9.74401054529767e-05,7.63533639198026e-15,8.03555529454872e-15,-3.74639720517718e-05,3.07064136513667e-15,-8.56711697447109e-06,-1.30771786501567e-05,1.5497840703493e-15,-3.52246741313894e-07,5.79242941105841e-15,7.77718861494735e-16,1.72513765229531e-15,6.64178825423658e-17,-7.51387278296946e-16,1.03641659399767e-15,3.2000586673166e-16,-2.65898414397725e-14,1.39955099383017e-15,-1.27570274160387e-15,-1.57789809649333e-15,9.55067848425168e-16,-1.18063154595808e-15,-2.87623973784839e-15,1.74169517288353e-15,-6.20903725391468e-15,-1.36931736958768e-14,-1.08917586423615e-14,0.0999999999999988
"sp93",-0.0608459915175817,0.000613664401527221,-0.0124527095905087,0.0227080288003637,0.00129762081799602,-0.0705571056542255,0.111385499086315,0.380847125396592,-0.264505664916632,-0.0815328475753393,0.0243974651217719,0.0323651328465573,0.00292560072433234,-0.000526639039015519,-0.00554582542473537,0.0169255806918037,0.000338908130665041,-0.00626348126921213,0.00286769782109863,-0.000155443085607019,-0.000959549780639774,-0.00247294920671385,-0.00250125512897293,0.000165958535039425,0.0054310093170918,-0.126988519302805,-0.0570550170298148,-0.00154060446641763,0.000131161278792814,-2.11926908199241e-05,-6.09487102993761e-05,-2.91791496443922e-05,3.63750374149774e-07,1.70147852162288e-06,0.000140225012246392,-6.18912277848442e-05,-0.000396752260214984,-0.0594349806353273,0.849471216241708,-0.000187306187126881,-3.6159659170107e-05,-0.000157275721837168,-6.17297812313978e-16,0.000250990402199366,0.00168801332866192,1.33832975438014e-15,-0.000152433347220583,0.000378255691097406,-0.000132113206031544,1.88737609063982e-15,0.00116441990785485,0.000328646926071196,3.9532569357247e-05,-9.67357210086468e-05,2.64358977113755e-16,-0.000153334331285457,-8.38835970003777e-05,-0.00164967357190372,-5.83634664328613e-05,-3.11693048907752e-16,-7.66684007035293e-09,-1.22715546575284e-05,-0.000143801101668544,1.27440705471249e-16,1.48509891820797e-16,-0.000144652616135253,-5.38316219606743e-05,-9.03958638842818e-07,-1.60689431326926e-15,-0.000141944518480337,-4.19064998154329e-16,0.000211193972439006,4.87277835158336e-05,3.49233443986566e-16,-8.26697752469601e-16,-0.0002141409678689,1.03514970558996e-15,-6.70699241108847e-06,-1.04384092871321e-05,-2.37094048561589e-16,-2.95763032403799e-07,-2.23839501171052e-17,1.78407228031392e-15,1.50325027413754e-15,4.17564736471414e-16,-8.98666033815034e-17,3.59247284020426e-16,1.473329728837e-16,-3.29597460435593e-16,-6.08829812239295e-16,5.14371188596559e-16,-3.21892406093555e-17,3.89272076540604e-16,4.70617138328595e-16,-2.56118562679853e-15,-2.65573525198696e-15,-3.93233619950105e-15,-1.64829891432542e-14,-1.01877163963244e-14,0.0999999999999985
"sp151",-0.0612812740699415,0.000624539142856258,-0.0127550835545976,0.0234040314792033,0.0013436928820211,-0.0739414062782966,0.118168179237093,0.408841384431607,-0.285160397636952,-0.0886702525441442,0.0268526862987603,0.0364117893531071,0.00342989036079998,-0.000621234034010209,-0.0066991384487805,0.0210520696911321,0.000437539584689693,-0.00813101199103725,0.00378705389256241,-0.00020688387516187,-0.00131460414158243,-0.00340429771343947,-0.00367308102552069,0.000248114744163594,0.00982444475729453,-0.246262406320656,-0.112912319296081,-0.00395330176459368,0.000338656779915588,-9.17424910820764e-05,-0.000269891881368735,-0.000133867599106748,2.13170778716554e-06,0.000198292095352818,-0.000660990836168682,0.00018508239063474,0.000521126867264832,0.0273284095844439,-0.364500906859845,7.4004017454104e-05,-9.86497964333667e-08,-2.02287949097393e-05,1.26490037822365e-15,5.59162587143783e-05,0.000440238005972651,-8.69249952365195e-16,-4.24187804053551e-05,0.000108696788316178,-4.36389740601801e-05,-1.67847792922776e-15,0.000392094683084714,0.00011078867229223,1.3434825196378e-05,-3.304167411727e-05,6.70226738384949e-15,-5.91138760516372e-05,-3.25303889872904e-05,-0.000646384138717552,-2.29950823003442e-05,1.3035537811689e-15,-3.44644006751589e-09,-5.56240238947461e-06,-6.66897997980304e-05,7.10873004233977e-15,-1.76750840605216e-15,-7.15641469607982e-05,-2.68255696883392e-05,-4.50983516616239e-07,0.707106781186547,-7.13046295065492e-05,1.62411538823571e-14,0.000109366586433874,2.54446108466332e-05,-1.42561103164597e-15,1.97871545017154e-15,-0.000116073442050251,5.72800813000355e-15,-3.72438346806431e-06,-5.82527626779166e-06,8.18478485285021e-16,-1.67546932245302e-07,1.3671267468812e-15,3.67114802514018e-15,2.38362618475522e-16,2.97613271697809e-16,-9.84786999165659e-17,5.29572711542652e-16,1.9416492461306e-15,7.54431239702313e-15,5.75139617531618e-17,1.22854363305965e-15,-1.10433030078687e-15,9.39548101935395e-16,-1.45683811784195e-17,-2.50382473583876e-15,-2.90093661538985e-15,-7.31397861104933e-15,-1.60880140810003e-14,-1.1981961757737e-14,0.100000000000008
"sp152",-0.0612812740699415,0.000624539142856397,-0.0127550835545976,0.0234040314792029,0.00134369288202072,-0.0739414062782961,0.118168179237092,0.408841384431607,-0.285160397636952,-0.088670252544144,0.0268526862987603,0.036411789353107,0.0034298903607997,-0.000621234034009762,-0.0066991384487801,0.0210520696911318,0.00043753958469002,-0.00813101199103809,0.00378705389256217,-0.000206883875161868,-0.00131460414158241,-0.0034042977134386,-0.00367308102552128,0.000248114744163757,0.00982444475729412,-0.246262406320657,-0.11291231929608,-0.00395330176459379,0.000338656779914382,-9.17424910814612e-05,-0.000269891881368974,-0.000133867599106986,2.13170778936817e-06,0.000198292095352398,-0.000660990836169694,0.000185082390635813,0.000521126867265879,0.0273284095844449,-0.364500906859847,7.40040174550127e-05,-9.86497949253505e-08,-2.02287949071127e-05,-7.03459656606396e-16,5.591625871986e-05,0.000440238005974017,-9.48219986926378e-17,-4.24187804055318e-05,0.000108696788315885,-4.36389740558815e-05,-4.77100222200281e-16,0.000392094683092951,0.000110788672288722,1.34348251968729e-05,-3.30416741293509e-05,-7.09094456910355e-15,-5.91138760527121e-05,-3.25303889942759e-05,-0.000646384138719608,-2.29950822994137e-05,-7.83192205366434e-16,-3.44645101409692e-09,-5.56240237856438e-06,-6.66897997816006e-05,-7.46175474545942e-15,1.64947821452343e-15,-7.15641469676213e-05,-2.68255704028069e-05,-4.50983360905747e-07,-0.707106781186548,-7.13046293225409e-05,-1.5288970957156e-14,0.000109366586425098,2.54446108434602e-05,8.66167851877562e-16,-1.27139562013407e-15,-0.000116073442029785,-7.10066226198896e-15,-3.72438345647117e-06,-5.82527625301226e-06,-1.09182825714891e-15,-1.67546923284355e-07,-7.61858754116994e-16,-5.605423890691e-15,-8.56260017173188e-16,-1.05486072461207e-15,9.25036796547139e-16,2.61353455076164e-16,-1.41748555410437e-15,-1.11551393122689e-14,4.54763943395499e-16,-2.92521855960181e-15,-3.20405937553833e-15,-1.5559563203564e-17,-2.88497583861237e-15,-3.92524119102603e-15,-1.51600075310826e-15,-1.8186055068456e-15,-1.61016874981159e-14,-9.20429816579574e-15,0.099999999999996
"sp96",-0.0596533556671538,0.000583441720546888,-0.0116049487772032,0.0207400152369213,0.00116650441961787,-0.0607657515145077,0.091426312537732,0.297104855162663,-0.202350792983845,-0.0597910170038838,0.0167916933033841,0.0194348160988256,0.00121621845330838,-0.000203117894243654,-0.00146254326638027,0.00167166720843202,-4.66491797083247e-05,0.00109808044274575,-0.000852203033932365,5.52038010014558e-05,0.000561126973501658,0.00154604622491676,0.00310526255663476,-0.000238819981670629,-0.0248832606681863,0.816944142054878,0.403895127010331,0.0365283078609218,-0.00320606562964832,-0.00443820395913322,-0.011318630915435,-0.00468445282718292,3.86691637982738e-05,0.00154743280528991,-0.00323267523237803,0.000765013565330315,0.00139548726315414,0.0117470601958957,-0.0867113843372581,-2.5346212273919e-07,-3.63565617444668e-05,-0.000193763687628573,6.3468522350232e-18,0.000343317081117083,0.00238677831177172,-1.61286762475556e-16,-0.000218496498581965,0.000545841304810138,-0.000196121379453376,2.94720700328337e-17,0.0017350764843017,0.000489815427296552,5.90114205346443e-05,-0.000144540763964551,2.35008862748663e-16,-0.000234177851133411,-0.000128236265716824,-0.00252621121676786,-8.94546627369539e-05,-1.58179279145538e-16,-1.19698142780959e-08,-1.9176765183441e-05,-0.000225257198085416,-2.59399174294458e-16,-6.96368826452665e-17,-0.000227785462513577,-8.48057459742974e-05,-1.42418029608097e-06,-1.1046152978124e-15,-0.000223716380757172,8.97894716807386e-17,0.000333280495876269,7.69138233160366e-05,-4.68913005330376e-16,3.11550036598065e-16,-0.000338125760224991,-3.2123084628934e-16,-1.05858340110136e-05,-1.64727104108706e-05,1.2377664383155e-16,-4.66455154920481e-07,1.8534048109273e-16,-1.24212676012947e-15,1.77278969523452e-16,-1.26595447455995e-16,6.93731138401386e-16,2.54278076194606e-17,5.36901249399598e-16,-2.40519409944184e-15,1.76834873249531e-16,-5.25066295635227e-16,-1.76632004829237e-15,7.19764213010855e-17,-1.15385976021856e-15,-2.85959287562524e-15,-1.35382814825389e-15,-3.84288101425292e-15,-1.65824909335386e-14,-1.04883238507714e-14,0.099999999999999
"sp214",-0.0934015996129644,-0.0048810370117555,0.0118377853634894,-0.00478907097108927,4.97062258732367e-05,-0.282325137702463,-0.0580552624877904,-0.100496674664323,0.0112714874425987,-0.153854554437105,0.000164653811309194,0.00951652742449464,0.000260098319495086,-4.84132334403949e-05,-0.000537851875667468,0.00150652711206403,1.55626919995062e-05,-0.000915913006512549,-0.000429570987606262,1.4885601652744e-05,0.00591510057803523,0.474580739191815,-0.00285163157514296,5.30706947063324e-05,0.000799194584935122,-0.00988944371568558,0.00479127953175593,0.00410431015111422,0.00010596817277046,-0.000253837616909963,-0.000654780756826906,-0.000275558968649038,1.35389535086349e-05,0.00038724641451414,-0.00147546994142812,7.21428289703849e-05,0.000147898384150839,0.00228092846739393,-0.000811584407063234,-2.2331512204658e-06,-6.74985270731025e-06,-0.000130074720509135,-2.09882317551008e-16,0.000357766026866336,0.0725440756694182,-1.27664958947642e-15,-2.40817174538721e-05,0.00058681481238325,-0.000386336334014198,-2.19192912092417e-14,0.354875433534643,-0.0859966696042627,-0.000228275589009021,0.000353287379867234,-5.79848476743338e-15,9.68684423355457e-05,1.82776110647901e-05,0.00212642143736686,4.37980576411097e-06,5.08104602538113e-16,-3.29844857463056e-10,-1.76325923563805e-06,-4.29435052583341e-05,-1.36055937345755e-15,-6.9322387431958e-16,-1.53332063328737e-05,-2.65200158921459e-05,-2.89287987032212e-07,7.27166472505162e-16,-0.00146336465808928,-7.01850581752889e-16,0.00011859369472709,6.35686848576734e-06,-3.94239179252836e-16,-6.34460473777452e-16,-0.000255149999573425,-1.1094089074802e-15,-1.04475876546365e-06,-1.64588138677052e-06,-6.10286113779493e-16,-4.8291433044355e-08,-9.0770573968647e-16,3.09935048758509e-16,-8.8003786427511e-15,-7.73888586611594e-16,6.21573363004489e-15,6.15513693725752e-15,6.0260396875306e-16,-3.53189699708878e-14,5.50949009726173e-15,2.20490732476641e-16,-2.53545708953748e-14,4.3503267606907e-14,5.06864869792953e-14,-3.63333682020763e-13,-0.707106781186549,-3.01453845761026e-14,-1.64801514008993e-14,-2.47528110981606e-14,0.0999999999999848
"sp215",-0.0934015996129644,-0.00488103701175549,0.0118377853634894,-0.00478907097108918,4.97062258737264e-05,-0.282325137702462,-0.0580552624877903,-0.100496674664323,0.0112714874425987,-0.153854554437104,0.000164653811308791,0.009516527424494,0.000260098319495043,-4.8413233441113e-05,-0.000537851875667678,0.00150652711206415,1.55626919993999e-05,-0.000915913006512773,-0.000429570987605958,1.48856016529159e-05,0.00591510057803491,0.474580739191814,-0.00285163157514382,5.3070694706528e-05,0.000799194584935027,-0.00988944371568658,0.00479127953175542,0.00410431015111453,0.000105968172771521,-0.000253837616910671,-0.000654780756826063,-0.000275558968650082,1.35389535090131e-05,0.000387246414514308,-0.00147546994142781,7.21428289691964e-05,0.000147898384149942,0.00228092846739286,-0.000811584407062619,-2.23315122181548e-06,-6.74985270671576e-06,-0.000130074720507933,-3.02004463523245e-16,0.000357766026865825,0.072544075669418,-3.28208624962315e-15,-2.40817174557171e-05,0.000586814812383363,-0.000386336334014871,-2.44042770201829e-14,0.354875433534642,-0.0859966696042629,-0.000228275589008401,0.000353287379866477,-5.66598373975252e-15,9.68684423369671e-05,1.82776110655521e-05,0.00212642143736885,4.37980576325611e-06,9.14510800419248e-17,-3.29844406055143e-10,-1.76325923951238e-06,-4.29435052587564e-05,-9.60396173900987e-16,2.65850597913518e-16,-1.53332063403677e-05,-2.6520015889569e-05,-2.89287988144898e-07,2.23637589660497e-15,-0.00146336465809143,6.2054966397681e-17,0.000118593694724127,6.35686848787559e-06,-1.73529395074622e-15,8.29959211770917e-17,-0.000255149999569188,-9.93920477602038e-16,-1.04475876389397e-06,-1.6458813898038e-06,-1.10091323033951e-15,-4.82914346430405e-08,1.49964128358778e-15,-4.1255464351516e-15,1.23114910410105e-14,9.14040049314311e-16,-5.06399772856183e-15,-5.13904547952185e-15,-3.54173519349759e-16,2.41855147020686e-14,-6.74783614156168e-15,-1.34678826721005e-15,2.19835461158833e-14,-4.26933749657486e-14,-5.32611542191429e-14,3.55892829974232e-13,0.707106781186546,2.19519121846025e-14,-1.77669122312792e-14,3.79020149760703e-15,0.100000000000016
