,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t42,-0.165606,-3.0411694,2.775166,-3.0025165,10.302368,-7.8453574,-0.9666471,0.062122867,-0.79249144,-3.9240825,-7.692386,2.9069362,17.26854,71.65243
t110,-0.2016865,-2.9609659,2.2130818,-3.0730426,10.648265,-8.000148,-1.0343577,0.070461795,-0.82422733,-4.0628486,-7.813213,3.3516612,17.720438,72.827354
t111,-0.21378386,-2.9796083,2.268373,-3.0806613,10.6162615,-8.006385,-1.0288088,0.036069438,-0.8194653,-4.049008,-7.7941623,3.2465034,17.732985,72.802414
t29,0.29409373,-3.3912308,2.696898,-2.7746,10.122509,-7.669657,-0.77549845,0.5638471,-0.83010215,-3.7006764,-8.007949,3.5874152,17.846243,71.98884
t30,0.013188713,-3.4711797,2.9244924,-2.8729832,10.929085,-7.8440294,-0.6718237,1.0421205,-0.7702263,-3.6748586,-8.005546,3.0083747,17.741018,72.85925
t4,-0.012735583,-3.2772405,2.3196578,-2.5435162,9.399453,-7.208751,-0.67420095,0.66192776,-0.7740072,-3.417216,-7.2309084,2.3273635,16.402075,65.869255
t12,-0.05276215,-2.8641317,2.7294593,-2.4091792,9.003514,-6.9651957,-0.766639,0.99976116,-0.6746153,-3.3859727,-7.1583223,2.8744864,16.130655,65.13611
t13,-0.04525883,-2.8621721,2.3170114,-2.281499,8.763764,-6.842459,-0.7974515,1.1390405,-0.6564625,-3.364783,-6.9977274,2.494945,15.865656,63.44278
t54,-0.3371472,-3.5427709,0.49025285,-2.6752095,10.202293,-8.131995,-0.9069996,2.2918167,-0.7585439,-4.0667853,-7.6202965,0.6468862,18.801802,71.11466
t55,-0.361827,-3.4770963,0.39481485,-2.6827116,10.200482,-8.157603,-0.9333501,2.4398532,-0.71379465,-4.103039,-7.636577,0.57911813,18.925543,71.277084
t90,-0.4068172,-3.6092038,-0.14680092,-2.6032865,10.014642,-8.334955,-0.85637724,3.0772634,-0.70837903,-3.9741826,-7.5067687,-0.048527263,18.744728,70.85812
t139,-0.38908324,-3.6688633,-0.18598168,-2.5979218,9.910721,-8.381649,-0.80377436,3.1114244,-0.7000332,-3.91149,-7.481022,-0.051918913,18.836336,70.76048
t140,-0.38943008,-3.6691024,-0.18642437,-2.5975096,9.909247,-8.381876,-0.80352116,3.1129823,-0.70033497,-3.911516,-7.480533,-0.051722456,18.836584,70.75783
t83,-0.3696411,-3.6599414,-0.09753449,-2.592839,10.092698,-8.306893,-0.8692293,2.8968902,-0.6912734,-3.968732,-7.554593,-0.06741345,18.723913,70.99722
t66,7.7030644,-1.7472498,8.229693,-1.6829407,5.797631,-4.895777,-1.3031193,-1.2161533,-0.67751765,-3.3761098,-9.065519,13.5548725,15.500929,66.15694
t67,7.410364,-1.6233227,7.842814,-1.5652248,5.462537,-4.6417427,-1.2418882,-1.1806293,-0.64659375,-3.1980467,-8.646303,13.229428,14.663004,62.954823
t6,7.4407287,-1.52337,7.124467,-1.2959489,4.7078896,-3.9623306,-1.097793,-0.9588277,-0.49132428,-2.8462076,-7.80168,12.265573,13.162055,55.407654
t105,9.718594,-1.5868615,7.2954917,-1.3457475,4.874996,-4.552825,-1.4667989,-1.3142943,-0.61304516,-3.7470348,-9.555826,14.293563,15.68912,65.778244
t106,9.705735,-1.574242,7.2181997,-1.3578714,4.8948784,-4.565805,-1.4659778,-1.3106793,-0.6148176,-3.75201,-9.556023,14.324046,15.7003145,65.81416
t116,9.55077,-1.6888691,7.0813885,-1.3916949,4.947014,-4.6053033,-1.4544966,-1.2636184,-0.6036857,-3.7190182,-9.489659,14.169453,15.76953,65.48021
t117,9.532358,-1.6978251,7.0780506,-1.4026208,4.991194,-4.60498,-1.4551398,-1.2605723,-0.58945143,-3.715939,-9.504369,14.130738,15.770348,65.55382
t9,8.005016,-2.1633358,8.343322,-1.6504425,6.1935773,-4.790546,-1.3696456,-1.0603899,-0.57976,-3.4632375,-9.12477,12.576635,15.333472,65.54588
t89,11.681869,-1.572124,6.015095,-1.327288,2.8241584,-5.03258,-1.7481664,-1.3842438,-0.5662116,-3.5092685,-9.225738,15.526936,14.47289,66.36058
t100,11.724209,-1.5405114,5.988172,-1.3409508,2.8103988,-5.019558,-1.7304243,-1.374648,-0.5349298,-3.4591374,-9.253824,15.754789,14.600447,66.467285
t101,11.830753,-1.5500085,5.9894443,-1.3495866,2.7619429,-5.027552,-1.7197224,-1.4033955,-0.5410149,-3.4507961,-9.25709,15.830811,14.5712595,66.4617
t75,11.541542,-1.5576147,5.7234826,-1.3676212,3.020431,-5.03392,-1.6433744,-1.3359058,-0.46427757,-3.3655667,-9.306552,15.546718,14.343011,66.63718
t76,11.53477,-1.5678515,5.7189126,-1.3866376,3.17793,-5.0335746,-1.6546593,-1.3322997,-0.45273325,-3.354454,-9.289638,15.608449,14.2635765,66.44906
t114,11.267221,-1.556569,5.522551,-1.2157559,2.7272577,-4.9012766,-1.7430102,-1.3745694,-0.5434383,-3.5172386,-9.20487,15.308925,14.359041,65.745895
t115,11.333671,-1.541164,5.6142335,-1.2071513,2.7491393,-4.887989,-1.7466,-1.3864658,-0.5365952,-3.516555,-9.234154,15.321214,14.320672,65.8354
t43,11.1054,-1.5969766,5.615558,-1.2479253,2.9553888,-4.9558597,-1.703187,-1.4233241,-0.5680856,-3.528462,-9.151476,15.35053,14.584836,65.68106
t16,7.8707576,-1.4505522,7.1439943,-1.3670453,4.73166,-4.363446,-1.3451031,-0.98794645,-0.4693782,-3.1100461,-8.350656,12.678917,13.536704,60.43495
t17,7.841604,-1.6818583,7.9249015,-1.5732783,5.6148787,-4.988327,-1.3087156,-0.9054971,-0.6271742,-3.3511941,-8.9249935,13.499841,15.153338,66.35237
t2,5.890488,-0.9122632,6.267829,-0.87232065,3.2729237,-2.8525128,-0.82813686,-0.8649425,-0.38460892,-2.0834455,-5.9328265,10.38213,9.65965,41.98797
t1,1.000902,-0.9455738,12.644791,-0.77121633,4.597374,-1.9798771,-0.7922564,-0.97184795,-0.38876078,-1.782894,-4.34272,5.097162,7.243842,33.669304
t22,0.99482,-1.8337033,19.877954,-1.1484296,6.156151,-2.8666685,-1.360817,-1.5219489,-0.53955835,-2.5483692,-5.0729523,4.182766,8.668195,42.64345
t23,1.0077764,-1.826664,19.863993,-1.1360315,6.082085,-2.8301842,-1.3470244,-1.5265168,-0.5316159,-2.5167863,-5.030967,4.212737,8.62393,42.240723
t31,0.98082864,-2.1110334,20.813498,-1.3761709,6.998781,-3.3144035,-1.4129561,-1.5627007,-0.5759861,-2.778864,-5.669053,4.7880225,10.293864,47.499744
t32,1.0559648,-2.3125155,21.969744,-1.5654777,7.841328,-3.6661394,-1.4443178,-1.5889812,-0.5914947,-2.9471178,-6.213704,5.14574,11.264804,51.973095
t63,1.6927851,-2.4632568,22.394205,-1.5122179,6.35411,-3.792669,-1.4528774,-1.8409271,-0.66776204,-2.7360575,-5.252928,5.5046134,10.44304,47.469494
t64,1.9561032,-2.677044,23.054226,-1.7138407,7.063245,-4.2459044,-1.4949105,-1.871514,-0.7003601,-2.9663253,-5.8599677,6.1787,11.640442,52.483353
t45,1.7774881,-2.5334296,22.577192,-1.5620795,6.4854603,-3.953294,-1.4761785,-1.8606299,-0.70917225,-2.8172789,-5.382166,5.5232024,10.71414,48.813087
t88,1.8472952,-2.7579465,23.134851,-1.7714293,6.897786,-4.4008365,-1.4800957,-1.9037399,-0.7300665,-2.934236,-5.699585,5.95178,11.719184,52.3634
t91,1.8476914,-2.6779077,23.179813,-1.7971131,7.096279,-4.3719316,-1.5125115,-1.9200009,-0.7222767,-2.9574897,-5.7246294,6.149015,11.616286,52.45018
t96,1.8231505,-2.7091296,23.3439,-1.7826449,6.958949,-4.3936114,-1.5092875,-1.939029,-0.718216,-2.9733188,-5.70954,6.056661,11.807214,52.429703
t97,1.8454362,-2.7267823,23.29487,-1.7911608,7.027294,-4.39261,-1.503553,-1.9359572,-0.72430104,-2.9656088,-5.711548,6.047425,11.759389,52.426033
t28,1.630432,-2.591293,22.805323,-1.6094111,7.41492,-4.0581756,-1.5259136,-1.781475,-0.6813221,-3.0252388,-6.183578,5.7756906,11.442694,53.201714
t84,1.6082107,-2.796101,22.588018,-1.7795467,7.5693393,-4.070874,-1.5436729,-1.8770281,-0.6678829,-2.9646719,-6.145518,5.8270698,11.913003,52.963837
t85,1.6261379,-2.8298166,22.638239,-1.8044398,7.581823,-4.1501727,-1.5408205,-1.8895628,-0.65961283,-2.9562862,-6.1739326,5.7414565,12.065444,53.47374
t25,1.3994693,-2.418967,22.061987,-1.6990347,7.7091613,-4.101089,-1.640815,-1.7359374,-0.71712583,-3.201339,-6.200358,5.4648213,11.283398,53.818726
t14,-0.25148633,-1.2124146,21.317366,-0.7055501,6.821828,-2.3552704,-1.7304738,-1.5074561,-0.6096007,-3.139181,-5.7989817,1.4909948,8.388841,46.066254
t15,-0.27571237,-0.9688307,20.588263,-0.5330582,6.233081,-1.74691,-1.6295418,-1.4825226,-0.4723676,-2.7773206,-5.0421367,0.7599586,6.648493,39.612305
t133,-0.5541098,-1.466915,25.598356,-0.7898757,8.586082,-2.383456,-2.42746,-1.8265305,-0.6879097,-3.960446,-6.5581827,-0.15990174,8.265823,51.642113
t134,-0.55480385,-1.464476,25.598434,-0.7894202,8.587114,-2.3816812,-2.4259431,-1.8267012,-0.68688333,-3.9591992,-6.5583773,-0.16018498,8.265636,51.6417
t68,-0.4653038,-1.509332,25.264132,-0.81423753,8.578659,-2.4122732,-2.3765163,-1.8151677,-0.63631964,-3.8999875,-6.6480684,-0.11042149,8.497082,52.024734
t69,-0.5040192,-1.3804537,24.623,-0.74988735,8.323428,-2.2244153,-2.2794182,-1.7349466,-0.61687607,-3.7327085,-6.2495737,-0.16138528,7.7666883,49.110615
t40,-0.4710674,-1.4696475,25.514698,-0.88385516,8.868671,-2.412381,-2.338213,-1.7690821,-0.6258508,-3.887692,-6.6643763,-0.15326951,8.25063,52.145752
t36,-0.46239352,-1.454013,25.371012,-0.8719956,8.866905,-2.438533,-2.2945936,-1.7905577,-0.64589393,-3.890356,-6.67603,-0.08354676,8.4807,52.31334
t70,-0.49688792,-1.4229606,25.24788,-0.75830144,8.639148,-2.4468927,-2.1958077,-1.6644945,-0.4972005,-3.7590923,-6.61837,-0.1969291,8.935063,52.071735
t71,-0.4894792,-1.3958417,25.32497,-0.7591433,8.620101,-2.417353,-2.227553,-1.6604655,-0.52073866,-3.822792,-6.6362085,-0.20484936,8.819575,52.076706
t131,-0.45661542,-1.3273195,25.499071,-0.8337764,8.813022,-2.4040058,-2.170033,-1.7112448,-0.6274123,-3.7469475,-6.7166505,-0.008943675,8.685828,52.26161
t132,-0.4576467,-1.3231673,25.48726,-0.8333955,8.816506,-2.4048479,-2.1697035,-1.7100238,-0.6263086,-3.745768,-6.7147684,-0.008522914,8.676782,52.258255
t34,-0.45131013,-1.3370236,25.397726,-0.89017004,8.3700075,-2.393568,-2.1016068,-1.7625837,-0.49910507,-3.670245,-6.6381807,-0.18442166,8.840539,52.19444
t52,-0.54823285,-1.2329054,24.883364,-0.89671946,8.541804,-2.4129975,-2.167181,-1.7182648,-0.5270815,-3.715862,-6.6143785,-0.11326458,9.021618,52.24099
t53,-0.55953425,-1.0806035,24.880995,-0.76622206,8.263129,-2.1836314,-2.1223943,-1.7189686,-0.4876257,-3.592516,-6.382522,-0.1367759,8.470805,50.084618
t112,-0.5762391,-1.1149606,25.111662,-0.7785847,8.469802,-2.3014069,-2.243374,-1.7093709,-0.50790733,-3.7691708,-6.6439834,-0.15594533,8.659465,52.0694
t113,-0.5779842,-1.1109294,25.209757,-0.7763644,8.485365,-2.285751,-2.2403862,-1.7028531,-0.4993682,-3.7679195,-6.641975,-0.16898187,8.624732,52.025764
t127,-0.45517507,-1.2680582,25.435234,-0.78246295,8.409101,-2.2863717,-2.092408,-1.6571878,-0.4207563,-3.5420551,-6.8196907,-0.106461264,8.685587,52.353764
t128,-0.45210883,-1.2758214,25.45878,-0.78164643,8.401236,-2.2866838,-2.0893438,-1.6633841,-0.42260194,-3.5393734,-6.8196917,-0.10739434,8.699898,52.353264
t58,-0.4629558,-1.2273186,25.101862,-0.77333206,8.369923,-2.1562965,-2.0653589,-1.6598294,-0.41144237,-3.4967384,-6.6798663,-0.056269385,8.640531,51.059864
t20,-0.25379694,-1.1647943,21.856413,-0.63673466,6.8531113,-1.8633889,-1.6641619,-1.5763221,-0.43400216,-2.863804,-5.364235,0.24878348,7.0164557,42.135666
t21,-0.19768631,-1.5804564,23.402029,-1.0952077,8.764925,-2.9509068,-1.7832237,-1.65406,-0.5200235,-3.4272435,-6.78709,1.3066019,9.4336,54.177692
t19,-0.25360596,-1.0905074,21.95242,-0.6547032,6.9605,-1.8753767,-1.7157032,-1.5587689,-0.4144887,-2.9430034,-5.4553385,0.34691274,7.059684,42.74109
t7,-0.103789926,-0.9060249,18.037138,-0.52553624,5.2689724,-1.5884864,-1.3327761,-1.3282596,-0.42955217,-2.2892556,-4.3987136,1.9482092,6.0426145,34.60104
t5,0.0026205713,-1.5347446,19.785414,-1.4401854,8.461447,-3.6168206,-1.620027,-1.4253422,-0.7083456,-3.4771945,-7.0885515,5.136808,11.532121,56.956577
t41,-0.133624,-1.3983903,19.469118,-1.0843959,7.7612505,-2.6865864,-1.5534093,-1.3774422,-0.5580019,-2.9769204,-6.2435727,3.6569743,9.58303,49.01435
