,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t42,16.687794,1.6554091,-5.2829466,5.191721,3.8811264,4.535093,7.1570554,-0.8683962,1.2695675,7.801134,6.1760664,3.0427134,0.7691779,5.829067
t110,16.735533,1.6949669,-5.270183,5.2780056,3.870426,4.5975394,7.249675,-0.93190986,1.3684342,7.860749,6.3043804,3.1056535,0.8238754,5.747397
t111,16.789038,1.7068902,-5.3034143,5.136154,3.9316895,4.471534,7.2339582,-0.9019092,1.2830778,7.8238273,6.1777825,3.0700715,0.82236195,5.7615347
t29,16.881842,1.826773,-5.3555894,5.2277513,4.0331535,4.5681562,7.3655047,-1.0262451,1.2963711,7.905333,6.1674967,3.2267327,0.7234722,5.588655
t30,16.880062,1.7582941,-5.4238477,5.2329984,4.0123167,4.519395,7.264442,-1.0962851,1.2245626,7.9326153,6.167739,3.2810743,0.7414582,5.6399136
t4,16.909826,1.6502815,-5.3689504,5.116104,3.8996294,4.3667207,7.1955605,-1.0283399,1.3079654,7.993003,6.2245455,3.246258,0.877838,5.7153053
t12,16.893759,1.8348057,-5.3297896,5.0710177,3.9874418,4.3597035,7.44591,-1.0551119,1.2236993,7.9349856,6.1744323,3.1350408,0.9125491,5.587576
t13,16.80138,1.729064,-5.3483243,5.1266317,3.8641188,4.3632503,7.3113003,-1.003586,1.2954106,7.9642024,6.263084,3.1615913,0.9337469,5.7339544
t54,16.961773,1.7578392,-5.2705564,5.1643963,4.025576,4.542751,7.3462405,-0.974651,1.2705865,7.7938614,6.1569996,3.0768654,0.8095177,5.61286
t55,17.020182,1.7360129,-5.2260885,5.159838,4.0401545,4.5678644,7.341196,-0.99283856,1.2415552,7.749473,6.1570005,3.0404403,0.8422534,5.5930486
t90,16.979523,1.8484243,-5.2377653,5.2703433,4.080809,4.678597,7.4389634,-1.0105392,1.3724313,7.8186483,6.1743383,3.1699357,0.6900705,5.5160275
t139,16.884848,1.8202088,-5.3137927,5.2972155,3.9950929,4.6490946,7.354674,-0.976854,1.3438498,7.836006,6.2500334,3.1541035,0.7699709,5.609282
t140,16.904768,1.9074163,-5.3274965,5.2689404,4.0339546,4.6621585,7.439975,-0.8891485,1.4565856,7.9018273,6.2166715,3.2452407,0.6953735,5.5594015
t83,16.916464,1.9032811,-5.318666,5.302762,4.0426397,4.6870937,7.433721,-0.9318049,1.4096215,7.874507,6.2309794,3.2156332,0.7100223,5.5452113
t66,5.6917386,8.150599,13.696976,7.5128927,7.196539,7.085004,9.094633,8.251672,0.35121438,-0.7951765,5.7022305,10.280044,6.8739505,4.104367
t67,5.6987023,8.1909275,13.673636,7.463169,7.161369,7.0559797,9.065287,8.253759,0.30533928,-0.7858504,5.6989737,10.228633,6.9148517,4.1287484
t6,5.6661754,8.152301,13.709475,7.4275594,7.149537,6.9809146,9.1648855,8.345337,0.28256312,-0.7912182,5.7570887,10.1779375,6.9730773,4.075974
t105,5.8180423,8.280895,13.644858,7.3803806,6.987193,6.9402523,9.139486,8.351363,0.18450707,-0.879172,5.654291,10.114878,7.05941,4.033826
t106,5.8085017,8.2744055,13.624057,7.375719,7.008614,6.9827585,9.097059,8.289254,0.19762123,-0.8550068,5.6678205,10.129187,7.021692,4.0704494
t116,5.926258,8.334795,13.576269,7.448586,6.8951297,6.8699775,9.036492,8.263439,0.23774254,-0.7737309,5.563211,10.133323,6.95629,4.1540565
t117,5.9070425,8.286678,13.543639,7.403081,6.9399843,6.9050946,9.038475,8.24434,0.2562967,-0.7821762,5.603559,10.1257305,6.9651766,4.137679
t9,5.8257084,8.294729,13.644631,7.374459,6.981337,6.939383,9.139501,8.356529,0.17132759,-0.8940454,5.6441755,10.109019,7.0671325,4.0261016
t89,5.443476,7.9337435,13.766428,7.6395264,7.4459844,7.266482,9.087489,8.189881,0.60879654,-0.61506015,5.9793024,10.478872,6.696635,4.2310944
t100,5.3904123,7.8391604,13.833672,7.7244177,7.4039044,7.2309265,9.202761,8.233236,0.69057876,-0.5856811,5.91366,10.571484,6.6338377,4.126354
t101,5.3857455,7.839424,13.709729,7.7223067,7.371313,7.3161635,9.112423,8.0915365,0.65125746,-0.5806048,5.8857636,10.508806,6.6646943,4.1701593
t75,5.505189,8.069096,13.740803,7.558683,7.3336444,7.21555,9.072775,8.2164755,0.43742093,-0.7074613,5.876054,10.36782,6.755365,4.157317
t76,5.508616,7.985877,13.767002,7.6478553,7.320492,7.2178416,9.168126,8.23013,0.5817456,-0.697335,5.843133,10.495854,6.674657,4.104675
t114,5.5804567,7.8768787,13.619099,7.6142044,7.2259145,7.1248035,9.228754,8.074836,0.6317787,-0.6760988,5.814081,10.420623,6.86548,4.105879
t115,5.4474964,7.989536,13.771767,7.6308784,7.3824024,7.279203,9.073616,8.168439,0.5388988,-0.63705146,5.8986306,10.447498,6.732794,4.1803923
t43,5.496337,7.918611,13.6974745,7.681533,7.319929,7.2511196,9.1086,8.125068,0.5696394,-0.64063,5.8178473,10.454994,6.739096,4.143294
t16,5.5590878,8.019211,13.761394,7.520629,7.262349,7.027964,9.196099,8.348211,0.39955002,-0.68815595,5.859558,10.272482,6.905253,4.1157584
t17,5.577151,8.049885,13.782649,7.6433353,7.2729135,7.095052,9.166967,8.349182,0.4282959,-0.6545035,5.7673407,10.378531,6.8411055,4.102117
t2,1.8099688,7.8173656,2.407599,6.2194934,3.4457107,9.628159,4.915505,6.25667,3.3847172,1.2855835,2.3724222,4.68876,5.7231755,6.6479025
t1,1.8484825,7.8122644,2.338248,6.2307944,3.4014595,9.680875,4.9966073,6.1791906,3.350217,1.3687136,2.2998245,4.6776366,5.649331,6.568921
t22,1.9346768,8.145617,2.2446337,6.444679,3.3643098,9.59982,4.7065897,6.432773,3.4766254,1.1305966,2.4438102,4.727117,5.9555593,6.98276
t23,1.9524806,8.096768,2.1994777,6.3827868,3.3783505,9.637787,4.7135262,6.4091277,3.5362704,1.2164627,2.3471308,4.695164,5.9186983,6.859996
t31,2.053762,8.301743,2.0194585,6.499932,3.3612537,9.632323,4.6017714,6.5347404,3.554245,1.1645577,2.4088604,4.7268195,6.117792,7.171792
t32,2.1536782,8.41361,1.8183349,6.5021214,3.3874567,9.675859,4.528384,6.6239944,3.604323,1.22238,2.3928123,4.7074347,6.281336,7.3534207
t63,2.097217,8.362887,1.855108,6.5122933,3.4605343,9.747581,4.4930615,6.632427,3.6693823,1.2182087,2.3245597,4.700964,6.2113733,7.257692
t64,2.2773623,8.312343,1.6502079,6.3369923,3.7404497,9.95798,4.506138,6.7373724,3.7314417,1.4813402,2.293299,4.5661535,6.3833303,7.42595
t45,2.0931263,8.389733,1.7597516,6.518515,3.5251536,9.832095,4.396859,6.7069316,3.7754786,1.2568932,2.2274683,4.688534,6.224915,7.238183
t88,2.1929393,8.392894,1.6610622,6.426808,3.676227,9.990726,4.4372234,6.6831903,3.7751598,1.3802645,2.2746432,4.558719,6.2234225,7.3041897
t91,2.2300754,8.453868,1.5721246,6.4734697,3.6185002,9.901489,4.4172225,6.7439914,3.7461855,1.3485727,2.3084195,4.636929,6.414152,7.494899
t96,2.2267308,8.447948,1.6164185,6.49045,3.700273,10.000831,4.4304466,6.703694,3.7751126,1.3371333,2.30353,4.597166,6.2920856,7.4113474
t97,2.1802557,8.375711,1.5321231,6.410579,3.6857798,9.96018,4.425353,6.769456,3.7985206,1.405322,2.2443209,4.6272345,6.4337587,7.484815
t28,2.157017,8.394549,1.5064456,6.353933,3.5042665,9.796634,4.414042,6.749364,3.7219667,1.4244341,2.2949655,4.5618305,6.5286837,7.48936
t84,2.2270012,8.506604,1.6036543,6.5145254,3.499232,9.8087635,4.3559318,6.762917,3.7087214,1.2869277,2.3115187,4.722378,6.4155526,7.502846
t85,2.1680818,8.580155,1.6040152,6.591225,3.4011147,9.720631,4.4100294,6.702784,3.6334994,1.2011024,2.3703687,4.7920628,6.424875,7.5249305
t25,2.2000566,8.501455,1.5373605,6.494557,3.531032,9.827986,4.4220448,6.7285805,3.712126,1.3247668,2.335581,4.6921725,6.48363,7.57006
t14,1.9736425,8.251678,2.3075562,6.557865,3.193711,9.439717,4.794255,6.3650203,3.3411021,1.0412748,2.544229,4.8097267,5.9723973,7.0622196
