"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99"
"sp267",-0.135118278726599,0.0568724865713163,-0.0241825959238493,-8.7896784824365e-05,-0.0458597397226797,-0.00184272265154373,-0.00345421657686663,-0.23338898005816,0.000400621035288169,0.0202752110474774,4.31124970075293e-05,0.630146052782529,0.0825829893411554,-0.00276329436880355,-0.00121649938142983,-0.000182432669979955,-0.0193061484188477,-0.000646751455979185,-0.0797821061094528,0.00335519464236858,-7.36170759173773e-05,1.32721626097729e-05,0.00107143624637142,-0.0137590748161394,8.09519168885697e-05,7.64075936024559e-05,5.59396333510101e-05,2.83647819709909e-05,-4.90505276509662e-05,0.000969161509366056,0.000748201563266894,0.000202418417414665,0.00649382038458835,3.74608659015861e-06,-0.0040411236444882,-7.98342394345738e-05,4.6937779472487e-05,0.000134406814466967,-2.71892574575952e-05,-0.00314983743953204,4.00936593612994e-15,6.01209150845331e-16,1.22268157976038e-06,-2.15241763739218e-05,0.000130037858645306,4.48523673866982e-05,6.0786505425623e-06,7.02212668390274e-05,6.05651236093327e-05,5.36860299421528e-15,-3.17940830223251e-05,-1.16807542699342e-05,-1.11098770947027e-14,3.15289226720185e-15,-1.05959808054456e-14,-1.42912122506473e-05,-9.46545184575812e-06,0.000636509381651466,-6.98880727404281e-06,-8.9946474239747e-06,-5.51211156700101e-16,3.10078138212773e-16,-7.37554845515767e-06,7.86877496328064e-06,2.92180827427785e-15,1.39189242244795e-15,-4.82933163789022e-06,0.000122582173121725,-4.62911592038206e-16,-9.60840323838219e-15,-5.81754103628551e-15,-4.90410160377889e-09,-6.87995150487839e-11,5.8740440974952e-15,2.34477211986112e-06,1.68571802055424e-15,7.7593119837389e-16,4.26909150282491e-05,0.707106781186555,-2.98434102986665e-12,-6.67082069886039e-14,7.4539942158752e-14,-5.32628041304454e-14,2.30798956031236e-07,-1.88859723215764e-14,-1.00618555384856e-15,3.14351188601287e-14,3.03456611172647e-15,3.49700894081465e-14,-7.32472660526963e-15,5.26306572595323e-15,4.23822524972333e-16,3.31699768386188e-16,2.21028367955291e-14,1.96889738851823e-14,-3.60851295073575e-15,-2.29890507525987e-14,-3.58531101846248e-15,-3.32158331993634e-14
"sp268",-0.135118278726598,0.0568724865713159,-0.0241825959238492,-8.78967848244703e-05,-0.0458597397226798,-0.00184272265154313,-0.0034542165768663,-0.233388980058159,0.000400621035287831,0.0202752110474768,4.31124970076679e-05,0.630146052782523,0.0825829893411545,-0.00276329436880467,-0.00121649938142964,-0.000182432669977735,-0.0193061484188492,-0.000646751455980778,-0.0797821061094559,0.00335519464236986,-7.3617075917379e-05,1.32721626102406e-05,0.00107143624637086,-0.0137590748161344,8.09519168837592e-05,7.64075936009203e-05,5.59396333429676e-05,2.83647819700762e-05,-4.9050527649624e-05,0.00096916150936259,0.000748201563267235,0.000202418417414139,0.00649382038459075,3.7460865927536e-06,-0.00404112364447451,-7.98342394439987e-05,4.6937779466718e-05,0.000134406814467266,-2.71892574546664e-05,-0.00314983743953068,-4.92252614169178e-16,1.78572276573901e-16,1.22268157871236e-06,-2.15241763653284e-05,0.000130037858640003,4.48523673788572e-05,6.07865055027897e-06,7.02212668369757e-05,6.05651236250962e-05,-4.67861208228271e-15,-3.17940830118932e-05,-1.16807542757514e-05,1.04479229915912e-14,-3.41292908858253e-15,1.00070086174324e-14,-1.42912122436265e-05,-9.46545185338959e-06,0.000636509381666422,-6.98880724418037e-06,-8.99464742393024e-06,9.1722431198529e-16,1.9116250695665e-16,-7.37554846958432e-06,7.86877496272776e-06,-3.82112120415155e-15,-3.53307442335627e-16,-4.82933164671357e-06,0.000122582173122665,7.10803195443976e-16,1.04279083588576e-14,5.79552125779808e-15,-4.90413708211271e-09,-6.89684223303184e-11,-5.28106395079262e-15,2.34477196683279e-06,-2.02631619121998e-15,3.72916373866131e-16,4.26909153997164e-05,-0.707106781186541,2.98604255240762e-12,6.64304166523248e-14,-7.70607660674105e-14,5.17315668013711e-14,2.30799488929415e-07,2.0320421154342e-14,-3.40926384499949e-15,-3.91111786465907e-14,-3.63143619440409e-15,-3.59868474320751e-14,9.78226502979158e-15,-1.6602564830825e-14,3.21437154954197e-15,6.14088801502615e-15,-7.69629112348371e-15,1.49019064301092e-14,-1.47210693072013e-14,-3.13521166273259e-15,-3.00321564825292e-14,-3.72251851528192e-14
"sp249",-0.147511891897218,0.113142599842919,-0.0556993297914681,0.00134265617316428,0.00462673941959975,-0.000215265282882798,-0.00151273712118547,-0.181469335133456,0.000487960617796161,0.0291915679778647,-0.000108438306586942,-0.0615907782761132,-0.00620128844671448,0.000143800396593528,5.77078730543066e-05,1.20520211467791e-05,0.00263654309943377,0.00282211507676729,0.368750359918269,0.000885901854447351,-1.26727618587671e-05,-1.36125710049397e-05,-0.00121687184902271,0.880666194390998,0.000350194600553599,0.000202003109005898,0.000131620265665417,6.59313478143288e-05,-9.7149128349568e-05,0.00185266637455873,0.00141990376035089,0.000391852401842662,0.0448147026436368,0.000439619358359865,-0.0307346284988707,-7.54154222979516e-05,4.51885692603927e-05,0.000126931556402051,-0.000161730784349637,-0.0128343954653683,2.49793083332543e-15,2.5974358624377e-15,9.9274371496295e-07,-1.75614764440679e-05,0.000107795885740391,3.70956601287918e-05,5.02259225721579e-06,5.71519723215792e-05,4.87712915245698e-05,-1.27286761892187e-15,-2.52591456753552e-05,-9.27028110059306e-06,2.91578550672427e-15,2.04776416690207e-15,4.53593563740966e-16,-1.12252104138612e-05,-7.58415052719703e-06,0.00217387398907392,-5.40561121274353e-06,-6.9203801275811e-06,3.74480455997991e-16,2.16789627477082e-16,-5.65685419536154e-06,6.02655845683396e-06,1.72337972032767e-15,-1.38865401649922e-15,-3.67202086239926e-06,0.000397553073785689,1.48912248921722e-15,-1.13164805146711e-15,1.07324873358937e-15,-3.66958184408521e-09,-5.15269429623317e-11,-3.44394608995848e-16,1.74682102253709e-06,1.31979649296797e-16,3.31491388840869e-16,0.000131458416357101,1.30589983271534e-14,-7.54809280572488e-16,-2.48082338821884e-16,1.42557613737741e-15,-2.19619007918276e-15,1.69231119463933e-07,-5.8916295123146e-17,-1.72798703652176e-15,-2.80934317041421e-15,5.70384293277583e-16,-1.03467426625045e-15,7.78028439744854e-16,-4.11838675958611e-15,4.05936753465725e-17,2.65924897657394e-15,7.03859480654934e-15,1.83900771778795e-14,-8.79626230295161e-15,-1.40244319938681e-14,-1.68472790496128e-14,-3.4259373240524e-14
"sp200",-0.148615707114528,0.116725963291168,-0.0576156779540353,0.00140792966624712,0.00499897619717725,-0.000235295627447269,-0.00169390283162748,-0.206403708122383,0.000559507757269003,0.033543395477341,-0.000126630541422,-0.0755143135586649,-0.00764375542099533,0.000178481257534425,7.17434153919543e-05,1.64011647618894e-05,0.00364933806292121,0.00413346344633139,0.540236852853219,0.00199629846711322,-4.47112956729264e-05,1.38920246381355e-05,0.00116498021089878,-0.330801930858298,-7.22929853296532e-05,-2.08518734149739e-05,-9.16033250114554e-06,-4.33897194066226e-06,9.83842315717074e-07,7.55537289573955e-06,1.00920586910165e-05,5.15185201401025e-05,0.00635797726225752,6.28307857273738e-05,-0.00774098534848443,-2.08017858237584e-05,1.36560740210014e-05,4.22767607430031e-05,-5.93952593572194e-05,-0.00518835042647352,-9.29952412006685e-16,-1.18781982616417e-14,4.10396228923669e-07,-7.27552785409254e-06,4.72056943582719e-05,1.63925516272929e-05,2.22708221813884e-06,2.64792437481702e-05,2.32109384270161e-05,3.31056728352026e-14,-1.24199170829501e-05,-4.56959687228411e-06,-4.91823276861074e-14,0.707106781186545,1.11707963468953e-14,-5.70977099234705e-06,-3.88037082682212e-06,0.00111345612180475,-2.80349973796376e-06,-3.64155707947906e-06,-1.52632444511366e-15,-4.29346156704043e-16,-2.99890384259801e-06,3.20544213154247e-06,1.25917711428248e-14,3.07747306333831e-15,-1.98567030805444e-06,0.000216467074762779,2.87241059215034e-16,2.69205505024328e-15,-1.62281579898695e-15,-2.05494956516526e-09,-2.88757127242443e-11,-1.27058438064407e-15,9.87676333821479e-07,3.20026764210747e-16,-1.83919115493083e-16,7.5847130835897e-05,4.53803661315533e-15,1.40307344848123e-15,2.15137394976961e-16,5.23422166579754e-16,2.98633348867943e-16,9.90697160689791e-08,-1.09862861338564e-15,-2.31067572287293e-15,-8.19862330173458e-15,-3.82096946550525e-16,-2.38447083303589e-15,1.28041516229378e-15,-5.08367974581661e-15,1.79368483350141e-15,2.14577810598334e-15,8.0138909298629e-15,1.83210726124271e-14,-1.07697603226854e-14,-1.37827749039122e-14,-1.5265466910926e-14,-3.58819744340335e-14
"sp201",-0.148615707114528,0.116725963291167,-0.057615677954035,0.00140792966624663,0.00499897619717616,-0.000235295627447186,-0.00169390283162755,-0.206403708122382,0.000559507757269345,0.0335433954773407,-0.000126630541422187,-0.0755143135586645,-0.00764375542099591,0.00017848125753412,7.17434153921942e-05,1.64011647622473e-05,0.00364933806292219,0.00413346344633153,0.540236852853217,0.00199629846711301,-4.47112956726538e-05,1.38920246396791e-05,0.00116498021089907,-0.330801930858294,-7.22929853284954e-05,-2.08518734127914e-05,-9.16033249572815e-06,-4.33897194351872e-06,9.83842314696395e-07,7.55537289988993e-06,1.00920586855326e-05,5.15185201405075e-05,0.00635797726226197,6.28307857263931e-05,-0.00774098534848468,-2.08017858284305e-05,1.36560740217928e-05,4.22767607469746e-05,-5.93952593836392e-05,-0.00518835042646636,6.42926115999862e-15,1.13209203925816e-14,4.10396227069422e-07,-7.27552785255489e-06,4.72056943407712e-05,1.63925516161165e-05,2.22708221988693e-06,2.64792437459984e-05,2.32109383969956e-05,-3.33977118808177e-14,-1.24199169103367e-05,-4.56959679708061e-06,4.86680095553883e-14,-0.70710678118655,-1.06990775787504e-14,-5.70977100830787e-06,-3.88037090868621e-06,0.00111345612185799,-2.80349970358569e-06,-3.64155708802917e-06,1.72918510002405e-15,1.02257936688177e-15,-2.99890385868648e-06,3.205442110369e-06,-1.06256430953114e-14,-9.63791620331187e-16,-1.98567030906729e-06,0.000216467074738621,-1.13314301543123e-15,-4.95843623296737e-16,1.88543421977848e-15,-2.05495293635172e-09,-2.888403429022e-11,2.11774793451798e-15,9.87676335124216e-07,-1.52896409911006e-15,1.15468966124341e-15,7.58471308299104e-05,1.12687636999453e-14,1.03603523515545e-15,-7.43674306892139e-16,-3.81965527681045e-15,-2.28126018725307e-15,9.90697202906881e-08,2.47962430028234e-15,-3.16833527220976e-15,1.00286905336179e-15,-1.51192291227167e-16,2.86599007588088e-15,7.649453658578e-16,-7.20300040282879e-15,2.29386668386478e-15,3.8217209299539e-15,6.47933011197786e-15,1.53338967778441e-14,-7.42942562485605e-15,-1.20720909587192e-14,-1.70024649849913e-14,-3.52373091654159e-14
"sp227",-0.150786507293971,0.124584810135518,-0.0618727093306951,0.00156319143515297,0.00604390833148986,-0.000295672834076821,-0.00233750063669131,-0.306353907865468,0.000866458100356584,0.0525657722711371,-0.00021923498707507,-0.212593044946561,-0.0234155026718531,0.000621004101759743,0.000258202558194464,-3.31814482724073e-05,-0.00502784725663472,-0.00211239453963741,-0.27493206702272,0.000541654006408438,-1.6075751812022e-05,5.10424651815122e-06,0.000419695339294061,-0.0391075940178744,2.14779550076287e-05,2.78205966862437e-05,2.18751319846371e-05,1.11793265548993e-05,-2.17446297763371e-05,0.000443762415871027,0.000345035994584904,0.000182510934654706,0.0224074086275181,0.00022145732519259,-0.475999580503774,0.000113573566727383,-2.37296256008291e-05,-2.50300367950395e-05,-0.035797260144394,-0.000970125760597696,1.74579385032097e-15,-4.97875611652825e-15,9.56244734866265e-08,-1.7256167711068e-06,1.56287700565701e-05,5.64359538067201e-06,7.77541013773021e-07,1.07399642967936e-05,1.01086134869973e-05,-1.57166683264523e-14,-5.81298901854466e-06,-2.14941783310031e-06,6.45457907426937e-15,1.24632645081723e-14,2.74564930924008e-15,-2.84399050002744e-06,-1.95161375481637e-06,0.000561000500165723,-1.44056939614251e-06,-1.9118728945547e-06,2.46152948360493e-14,-4.12795241142792e-15,-1.59108395320719e-06,1.7084059570025e-06,-0.707106781186554,1.92363692181472e-14,-1.08171947758572e-06,0.000118953446386591,1.27396107506513e-14,1.27618562793328e-14,1.09482459141316e-16,-1.16729035876405e-09,-1.64238374909866e-11,-1.42794641881912e-15,5.67025496024419e-07,-3.55070877811291e-15,1.93379056149496e-15,4.44783171790064e-05,1.00752739484733e-14,-9.80421365013368e-16,3.52541734695221e-15,2.08762681542502e-15,1.02084264378364e-15,5.89419405023338e-08,-1.40226656652725e-15,4.31437053331852e-15,-7.25075313357474e-15,8.35181225268702e-16,-4.91067834497882e-15,7.09181480069358e-16,-8.69074504856442e-15,2.47311590248466e-15,3.21286325932028e-15,8.24035699921695e-15,1.77099632288374e-14,-7.20322091144497e-15,-1.52237267810746e-14,-1.54975343189093e-14,-3.61583857537633e-14
"sp228",-0.150786507293971,0.124584810135518,-0.0618727093306959,0.00156319143515288,0.00604390833148975,-0.000295672834076692,-0.00233750063669127,-0.306353907865467,0.000866458100356791,0.0525657722711373,-0.00021923498707566,-0.212593044946561,-0.0234155026718536,0.000621004101760207,0.000258202558193897,-3.31814482720514e-05,-0.00502784725663521,-0.00211239453963752,-0.274932067022725,0.00054165400640839,-1.6075751811161e-05,5.10424651839234e-06,0.000419695339295693,-0.039107594017876,2.14779550079402e-05,2.78205966842126e-05,2.18751319827361e-05,1.11793265540911e-05,-2.17446297741091e-05,0.000443762415873067,0.000345035994584353,0.000182510934654967,0.0224074086275209,0.00022145732519267,-0.475999580503791,0.000113573566729091,-2.37296255989396e-05,-2.50300367944242e-05,-0.0357972601444019,-0.000970125760576886,6.8278289145251e-15,-2.54307775960724e-15,9.56244702248064e-08,-1.7256167705205e-06,1.56287700476265e-05,5.64359538522805e-06,7.77541016900824e-07,1.07399642953042e-05,1.01086134788823e-05,1.64752846030509e-14,-5.81298901774927e-06,-2.1494178346868e-06,-3.4508479152414e-15,-1.11567303407279e-14,-3.12109887609617e-15,-2.84399049427032e-06,-1.95161375012866e-06,0.00056100050008702,-1.44056941072877e-06,-1.91187298329225e-06,-2.12314885374617e-14,2.84153660928128e-15,-1.59108407371005e-06,1.70841008597586e-06,0.70710678118654,-1.75013280581788e-14,-1.08171943439924e-06,0.000118953446408928,-1.17515164752143e-14,-1.63382038829574e-14,-8.11622433514272e-16,-1.16728778345657e-09,-1.64202913501623e-11,2.18647827972736e-15,5.67025481837645e-07,4.68306289790185e-15,-1.11829841718017e-15,4.4478317160261e-05,3.2612801348364e-15,3.13050765142248e-15,-3.21224212572233e-15,-3.97213064714417e-15,-2.58427884750751e-15,5.89419228415789e-08,2.27492480749018e-15,-7.19475250795243e-15,-1.73415006854426e-15,-9.25349405426913e-16,6.17020767740884e-16,2.30615598285699e-15,-2.5779880622155e-15,1.37948826405195e-15,3.82918041605405e-15,6.96797314102867e-15,1.77652134782817e-14,-1.0699430344983e-14,-1.16358595982893e-14,-1.66516301339872e-14,-3.52505187689696e-14
"sp141",-0.150192897128876,0.122585632053579,-0.0607986319238093,0.00152565871732184,0.00581462338160503,-0.000282928052008818,-0.00221248419868665,-0.28799158613337,0.000811702420662663,0.0491990343614164,-0.000203806627137367,-0.193817204978576,-0.0213039074159997,0.000563515523866205,0.000234154150760727,-2.91443676848005e-05,-0.0043917196658086,-0.00181303803674968,-0.235952064810117,0.000421630022398263,-1.17972331778926e-05,2.65596194881374e-06,0.000215446579526181,-0.0153922087721282,6.74242173505956e-06,6.61449077301787e-06,4.49166782082982e-06,2.25121662308375e-06,-2.91820026690519e-06,5.05248537796631e-05,3.77172656097684e-05,-3.17396378290023e-05,-0.004731603029754,-4.76359704122438e-05,0.468708457081915,-0.000156337794036091,4.97918243577926e-05,0.000101263182988163,0.741342744471545,-0.00798373561106327,-1.24751452926464e-14,-2.01574423942737e-14,6.05740774985082e-07,-1.06973818398901e-05,6.34026727971436e-05,2.17230332922136e-05,2.93657846313288e-06,3.28724435323682e-05,2.78616011384645e-05,5.58661230505306e-15,-1.43526810010109e-05,-5.26603012701373e-06,2.84980401303921e-15,-1.40366192193638e-14,-7.72377141920939e-16,-6.36282360150172e-06,-4.29845045989086e-06,0.00123206650618327,-3.06391899686753e-06,-3.92473427997583e-06,-4.86037467415008e-16,2.34016378209878e-15,-3.2097265438404e-06,3.4203847511942e-06,8.66670737649166e-15,-2.52010300379895e-16,-2.08757920360855e-06,0.000226214017165479,-6.01278808859673e-16,-2.01086325204634e-15,6.11358958718162e-16,-2.09795677203079e-09,-2.94602009169496e-11,6.3778001166575e-16,1.00071094247354e-06,-1.23671098260363e-15,7.52302055814636e-16,7.5680471411718e-05,1.73056013963446e-14,6.2855157922677e-16,-5.20625530550368e-16,-2.68994262405723e-15,-1.10966945656057e-15,9.78239762676888e-08,1.20666821155695e-15,-3.9946227899398e-15,-2.45501023405932e-15,-9.70826755501344e-16,2.59171146206501e-15,6.44014240811745e-16,-4.62842209896731e-15,2.75169575478094e-15,3.23757381026589e-15,7.15764025849319e-15,1.68553131987545e-14,-9.31949977516216e-15,-1.28428931216283e-14,-1.65758552494564e-14,-3.54645299248027e-14
"sp209",-0.150135275298033,0.122391457399217,-0.0606943030959126,0.0015220118575466,0.00579232986759032,-0.000281688557756566,-0.00220031958105049,-0.286204294788975,0.000806371947389654,0.04887126832991,-0.000202304149075993,-0.191987136305151,-0.021098072956721,0.000557910988003781,0.000231809617752285,-2.87502355598586e-05,-0.00432960107932912,-0.00178378383042708,-0.232142784890609,0.000409854886460625,-1.13765630905545e-05,2.4126896487508e-06,0.00019514446267358,-0.0130208099365728,5.26306301915426e-06,4.47735446851336e-06,2.73690773658204e-06,1.34979548983194e-06,-1.0109340513826e-06,1.06456755002364e-05,6.54414649240844e-06,-5.37890386715419e-05,-0.00752995430433955,-7.53882909847639e-05,0.570165002976391,-0.000185947852790316,5.81898156497386e-05,0.000117494235983293,-0.669214446936677,-0.00848763794567359,1.19616139815364e-14,3.09463262505218e-14,6.45067962664023e-07,-1.13926854348916e-05,6.74402934624284e-05,2.30940199085693e-05,3.12123513926384e-06,3.4825164258605e-05,2.94492539780854e-05,-5.47667585953561e-15,-1.51263207683143e-05,-5.54861901491642e-06,-5.30618949370867e-15,1.23152555987315e-14,1.90876190297579e-15,-6.68498909467415e-06,-4.51365684779938e-06,0.00129362150229681,-3.21329917703016e-06,-4.11059050054195e-06,-1.20260276725656e-15,3.79437556749653e-17,-3.35942819366217e-06,3.57883010312673e-06,2.02751350560071e-15,5.13599125942419e-16,-2.18098480044361e-06,0.000236187433424119,1.28708549313713e-16,8.43327414255517e-15,2.43217631861011e-16,-2.18491041858509e-09,-3.06825994262856e-11,-3.58972599143287e-16,1.0412945669944e-06,-4.41427831389685e-16,4.01607319901231e-16,7.86089992301498e-05,1.54182222544819e-14,-1.75450263617174e-16,-5.44481292188715e-16,4.55421488905401e-16,-5.1750629719316e-16,1.01480492569072e-07,4.5703085529725e-16,-1.44084437111601e-15,-3.199176696427e-15,-6.83347765477426e-16,2.28913510742094e-15,7.34174946432543e-16,-6.06635489327548e-15,1.49553501015554e-15,2.62974451600987e-15,7.43720694677801e-15,1.68379933564127e-14,-9.29241890372381e-15,-1.26780144500696e-14,-1.72228515976146e-14,-3.38269477625129e-14
"sp234",-0.15986850779208,0.170886144069176,-0.0882057694482364,0.00286960751280843,0.0673628204084483,0.00204649971215656,0.00293363621931048,0.218767303103894,-0.00048197215045454,-0.0274417096581309,7.2169753911086e-05,0.0132868085334069,0.00108437149551789,-1.69832396517324e-05,-5.97970547061392e-06,-3.25222951643271e-06,-0.000532489611383803,-0.00022368389719679,-0.0290823239719473,0.000196982207621754,-5.72752442086294e-06,1.89252564399964e-06,0.000155606233107831,-0.0114241673796388,1.1168436279783e-05,1.39998584905303e-05,1.1233656707815e-05,5.75913899400045e-06,-1.20477406859267e-05,0.000253143357886311,0.000198205405269457,0.000408675489636261,0.130318856256546,0.00157142503119978,0.00181069434033828,3.99229389761758e-06,-1.25809486461072e-06,-1.15037098754085e-06,-7.74135586196484e-08,0.00578561246234729,6.82625604539279e-16,-6.12693120992992e-15,4.96556031275931e-08,-8.11133673156905e-07,1.0515967217024e-06,1.86286426113057e-07,1.55668207654039e-08,-1.9716616296242e-06,-4.07057685264454e-06,-9.36868065049925e-15,6.06462857213735e-06,2.44412429813745e-06,2.7909402189994e-15,-3.78681833904314e-14,-5.62637103463828e-14,2.29740923375016e-05,0.000101970266311799,-0.862501264234437,-7.51271856423001e-06,-5.11453741041273e-06,-4.83591021979013e-15,-2.87360781915635e-15,-3.54243693714273e-06,3.57628634911958e-06,-5.36793701118684e-14,7.28606959205183e-15,-2.11737857952735e-06,0.33445758189324,1.21726688284389e-14,1.53735754477776e-14,5.22897983243272e-15,-1.08119906228829e-09,-1.5163801730797e-11,-4.0067030664297e-15,5.06777913713734e-07,7.3089006621721e-15,2.09728900270768e-15,0.0184746820168514,6.36990460378684e-15,4.4594164520832e-15,1.51257084955318e-15,-3.17031775976635e-15,1.47963817838141e-15,4.58831359524381e-08,2.37641531307917e-15,-3.50361377940978e-15,-1.18138940425265e-14,-2.18192425452777e-15,2.25804731210002e-15,4.36073093508493e-17,-5.16412468703187e-15,-2.98725405061895e-15,5.05971242268001e-15,4.06486257175521e-15,1.3157724261904e-14,-6.36179731777096e-15,-1.37965101469279e-14,-1.77325533394647e-14,-3.56676826043951e-14
