"accepted_species","F1.1/1"
"t10",0.270872927579556
"t56",0.37260210815982
"t58",NA
"t93",NA
"t94",-0.0497000319697575
"t44",0.0771593425698349
"t85",-0.79929976144525
"t86",0.257366118369496
"t11",-0.693172765663595
"t12",-0.0971971616972883
"t31",1.11045937608689
"t47",NA
"t48",0.0240467535053377
"t63",0.537251640512193
"t64",1.35765790963915
"t95",NA
"t96",-0.485792888397921
"t81",NA
"t82",-0.409403208062578
"t66",0.0821749727482977
"t3",-0.315563868777588
"t73",-0.436612565340538
"t74",NA
"t2",-1.44862467183535
"t5",-2.16487667279576
"t25",NA
"t26",-1.26909932538765
"t77",NA
"t78",-1.80190504564448
"t23",-1.44110630176342
"t7",-1.06576784518244
"t15",-1.09831872305759
"t16",-0.907707473978944
"t6",-1.53763851376151
"t80",-1.58238443375078
"t29",-0.890398255387915
"t97",NA
"t98",-1.80966513028699
"t55",-0.810592171160173
"t83",0.134713167599865
"t84",-1.36254782284964
"t91",NA
"t92",0.63734060157776
"t65",0.87370543335635
"t89",-1.30452820762683
"t90",-1.70239583615757
"t79",-0.866015974123245
"t75",-0.395831000704417
"t76",-0.630366655663174
"t27",0.524168764009703
"t28",1.4515801362066
"t69",1.53620654611898
"t70",0.816451601361615
"t57",1.53765904267822
"t13",0.125260909667781
"t30",1.74778626080256
"t37",0.825287383427006
"t38",0.482595361971513
"t53",0.643340996906428
"t54",0.0755135036026502
"t61",0.66541847275671
"t62",1.11179151670975
"t32",1.66314748704603
"t33",0.861492172935807
"t9",1.70824123586114
"t99",-1.11131168413076
"t100",-1.40792863658759
"t46",-0.803389818846331
"t39",0.406598201558133
"t40",0.00470569156423942
"t67",1.34646360329546
"t68",1.81246896472362
"t24",0.942210579939404
"t19",0.910916834822023
"t49",2.11540853020029
"t50",1.30871093498231
"t71",0.313718824689412
"t72",0.413216817484905
"t43",0.865802157302321
"t41",0.309623980361144
"t51",-0.654272518813794
"t52",-0.701365176067103
"t42",-0.260079675602989
"t45",-0.694593826319862
"t59",-0.652652722297726
"t60",-0.678195675734443
"t36",-0.135277166279589
"t4",0.853981009823562
"t17",1.27096720495336
"t18",-0.253952776862349
"t1",0.208059096954006
"t21",0.47172944554956
"t22",1.00261219557974
"t8",1.16841831976186
"t20",0.596615813863158
"t34",0.36674516202234
"t35",0.368014707855372
"t87",1.0263566556989
"t88",0.742035323246646
"t14",-0.00772714122315739
