,lambda,kappa,Ev Model,phylopars,picante,phylnn_fill_means,linear_eigenvecs,linear_umap,linear_autoencoded,xgb_eigenvecs,xgb_umap,xgb_autoencoded,EV Model,Missing Type
0,0.55433720909059,0.967035422334448,BM1,0.6558265197958149,0.6013139986596807,0.6420543083500057,0.7733125219985325,0.7965373692023924,0.7989569057591888,0.6621406887518372,0.6860369322518373,0.6088962954740764,simulations,mcar
1,0.176749768666923,0.74811107525602,BM1,0.9763024856647583,1.041970477769659,1.0083401919606687,1.052106741746484,1.0846097162550195,0.9842674248370832,1.0103131360629467,0.9887885539429467,0.9717936934629465,simulations,mcar
2,0.700052816653624,0.236614946741611,BM1,0.18313297506073511,0.1975983362125498,0.35846128512252357,0.24701214529887894,0.3530767265290819,0.3657033001907744,0.15354479590779252,0.29191229898143867,0.16794051342999752,simulations,mcar
3,0.210994841298088,0.0168497941922396,BM1,0.5871793080717056,0.5871793080717073,0.688254142929147,0.8552281201367894,0.724144228057115,0.7935225409597927,0.5571935605624259,0.8465250936142305,0.566873661262426,simulations,mcar
4,0.824565710499883,0.662459884537384,OU1,0.5375296283398139,0.44823793837843146,0.6287547583896794,0.5206418219572913,0.6017304108305983,0.5435490428019485,0.5407935702933273,0.5652627847348093,0.5474962242933273,simulations,mcar
5,0.535721631720662,0.688591843936592,OU1,0.5225647572822983,0.7589765174135387,0.9851277623273498,0.7108373791503722,0.6466589988056911,0.8816890059858224,0.6315492703377149,0.570415769097715,0.7128668400929746,simulations,mcar
6,0.677082117181271,0.323788073379546,OU1,0.7208413191393588,0.8616882409410668,0.9468121338430595,0.7343456990412924,0.7174681609379265,0.6278952579561624,0.7427431474774903,0.7734963892114719,0.6537918288317072,simulations,mcar
7,0.48046381236054,0.888108477927744,OU1,1.1866938200497112,1.099688829799068,1.0376704522102072,1.0743444611325386,1.0662937616712227,1.201540985772014,1.2826819179468787,1.3477508428468787,1.1459028824468789,simulations,mcar
8,0.0926657665986568,0.94365886808373,OU1,1.0452902064078375,1.0010574856305463,1.0325691827867582,0.962067772430481,1.01818602426772,0.844340405754864,1.0034053462020673,1.0241826944020673,1.002600421502067,simulations,mcar
9,0.0679907922167331,0.360171144362539,OU1,0.7436844471660409,1.0214680565170902,0.661475983179222,0.6349133217714146,0.6551144981391513,0.672629985523364,0.6537041129249596,0.6451367133749596,0.5986272854749595,simulations,mcar
10,0.796985401539132,0.998171331360936,BM1,0.6810117614544049,0.6975655061304882,0.811523143709511,0.7422254474824287,0.7804254973968673,0.7645030308450445,0.7730534796634089,0.9043686781644789,0.793612781164479,simulations,mcar
11,0.755554791539907,0.190275890287012,BM1,0.4198653088610292,0.4166679648677138,0.7058879219543153,0.6712081465461184,0.5966334601293093,0.7025815577318028,0.46776807173820834,0.7054903124521534,0.5599199785506037,simulations,mcar
12,0.173568156315014,0.183854106348008,OU1,0.37181604947900604,0.4071934664511233,0.6737551774334694,0.6342654641170501,0.6134848708572448,0.6483899833502244,0.46630421106148,0.6556038281949255,0.44566486406148,simulations,mcar
13,0.71034808177501,0.921234366716817,BM1,0.6011063331395159,0.4568968540790405,0.6495022352628691,0.7569843676073347,0.696062920884407,0.5997050122660488,0.5401690578315803,0.808109078401553,0.5448960862315805,simulations,mcar
14,0.805943672545254,0.645515983691439,OU1,0.5276451201824841,0.5629479699765542,0.9842517543732701,0.5416525765071794,0.5124774253174127,0.5068128900730204,0.8154487748984766,0.6253899852319177,0.7233752416905731,simulations,mcar
15,0.809112167451531,0.419736265204847,OU1,0.6235713626968707,0.754061109063296,0.6350430767411706,0.5469645083335777,0.649048393539766,0.5279662855350848,0.6061607861201571,0.6148848589383223,0.7301864039192182,simulations,mcar
16,0.636475151171908,0.168055012123659,OU1,0.5973189853388126,0.8137132191524831,0.6805952081253103,0.7284661216988392,0.723952087306778,0.6646766418074068,0.6351391875620017,0.6726670336120016,0.6705408233120016,simulations,mcar
17,0.753315434558317,0.142198232235387,BM1,0.47539726694511986,0.46514251577497323,0.7570636756961026,0.41016487508204813,0.4406277625183802,0.4042880696580293,0.355141725202275,0.4916952627923532,0.581978119602275,simulations,mcar
18,0.897300790995359,0.755813483847305,OU1,0.6507017761677726,0.7213841916379988,0.7825585687641455,0.5607484450827278,0.5400966916560346,0.5793130287135322,0.586977846015406,0.5849843023561536,0.5317152093403361,simulations,mcar
19,0.816616053227335,0.81664008833468,OU1,0.8369400261578843,0.846247137875622,0.6964764520682155,0.940157575089059,0.9827237607103422,1.0660912645921958,0.876646020463747,0.937233777363747,0.9411242028637472,simulations,mcar
20,0.386895465431735,0.356059811310843,BM1,0.5452261605591221,0.5928719150793411,0.7234370559574239,0.49654216513535127,0.4814397783271966,0.5058499604416851,0.4715225436740037,0.6304560692041756,0.5744170580252527,simulations,mcar
21,0.858056954108179,0.321987511357293,OU1,1.310892734002992,1.2849308838286349,1.0650743867977095,1.119113319590549,1.1513458713974958,1.1626131740447423,1.1098061968056083,0.97577354973649,1.1494167223478748,simulations,mcar
22,0.544104927917942,0.0338802509941161,OU1,0.7076781325625425,0.7700444495182195,0.7100334390734442,0.7630538275876932,0.7902705471777745,0.6635126907414777,0.6596527986659505,0.524309427629503,0.6520027307960901,simulations,mcar
23,0.336278806440532,0.330621413886547,OU1,0.6849592214310735,0.9565474486157767,0.8340222611077659,0.6989082684603515,0.6743680009906166,0.6512740082337163,0.675876558213844,0.6362744935784342,0.743213742313844,simulations,mcar
24,0.788831576239318,0.843963995575905,OU1,0.717452909013397,0.900929577115934,0.7830185467854841,0.6803198149698102,0.7138842405901888,0.7206207271715647,0.7905400295446634,0.7894195618762636,0.7156070928368522,simulations,mcar
25,0.948914403794333,0.865037451032549,BM1,0.3224758013093152,0.32895006353082723,0.3872316717861889,0.3881544223529461,0.6134446901683622,0.51531378630826,0.41182408428946227,0.4976416417516031,0.4274777276859402,simulations,mcar
26,0.600333343725652,0.949416521703824,BM1,0.30207187293009063,0.4335461205274781,0.4738020087556431,0.30347996485655526,0.2475128811854129,0.3246955588106151,0.43306923683912685,0.39974535222204477,0.28439444183912677,simulations,mcar
