,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t134,-11.409403,-3.0094445,9.65894,-3.7987576,43.67783,32.115814,3.4896798,-0.091755316,-1.6887697,25.22586,-6.22568,30.393135,30.124722,30.230776,45.29829
t135,-11.412307,-3.0102096,9.625305,-3.7957478,43.718754,32.131107,3.4920983,-0.08955767,-1.6899815,25.205284,-6.224934,30.388725,30.158855,30.263165,45.320133
t105,-11.453872,-3.0169315,9.5760145,-3.7457867,43.590042,32.347862,3.5404978,-0.07775699,-1.6746057,25.457354,-6.2650194,30.534325,30.188696,30.083782,45.29608
t106,-11.456987,-2.993324,9.564438,-3.719869,43.605286,32.249058,3.499278,-0.09730389,-1.6548029,25.387897,-6.2479568,30.509577,30.223675,30.145313,45.216198
t40,-10.905879,-2.8324058,9.495087,-3.4773026,41.73869,31.325294,3.0012264,-0.115071796,-1.6066378,24.704313,-6.025189,29.535782,28.791517,28.970238,42.964
t27,-10.072304,-2.623776,9.021011,-3.0507405,38.561996,29.594532,2.3886178,-0.15683453,-1.378737,23.617897,-5.6479774,27.204563,27.046993,26.916199,39.10342
t18,-9.911843,-2.5253837,9.052549,-2.853992,38.030888,29.145254,2.0558128,-0.16599028,-1.3158282,23.645159,-5.5678344,26.861156,26.454714,26.456144,37.952736
t77,-10.665537,-3.15355,11.122695,-3.4538438,44.050373,32.627747,1.4908748,-0.060870763,-1.9404577,27.092392,-6.0803714,28.780828,31.834589,28.849052,42.807446
t78,-10.714741,-3.17164,11.259122,-3.5032907,44.305996,32.64119,1.4767356,-0.07224161,-1.9304608,27.362602,-6.089701,28.95818,31.714497,29.044548,42.812366
t50,-10.695706,-3.201634,11.585597,-3.6501458,44.92541,32.49482,1.3565764,-0.08693697,-2.039143,27.518898,-6.0369577,28.578623,31.66359,29.350677,42.665234
t123,-10.702746,-3.1673632,11.623591,-3.5533578,44.47785,32.63009,1.0165191,-0.08202612,-2.0708199,27.291435,-6.067527,28.688292,31.992773,29.331432,42.88422
t124,-10.689631,-3.1679606,11.642207,-3.5630689,44.43731,32.645203,1.0698066,-0.07830736,-2.071264,27.242897,-6.063282,28.660496,32.03157,29.28644,42.90572
t79,-10.6599455,-3.1594794,11.650586,-3.5749917,44.338654,32.808067,1.1441221,-0.05095331,-2.067642,27.448143,-6.0781856,28.739544,31.906082,29.128574,42.736206
t107,-10.670611,-3.159027,11.697726,-3.6082604,44.6166,32.564445,1.5076742,-0.13668922,-2.0216808,27.362198,-6.0312724,28.650454,31.793486,29.157902,42.76045
t108,-10.669676,-3.162941,11.675232,-3.588916,44.534283,32.627216,1.4838476,-0.11717837,-2.0320337,27.465057,-6.0635123,28.71765,31.885605,29.098104,42.663414
t96,-10.725665,-3.2110555,11.400688,-3.6083603,44.357998,32.340473,1.3102841,-0.13234146,-2.0297298,27.554966,-6.1196632,28.569407,31.583889,29.071587,42.70891
t97,-10.726809,-3.2108674,11.540158,-3.601094,44.237705,32.37245,1.2890716,-0.1114312,-2.0363393,27.58426,-6.1247506,28.650164,31.649632,29.09352,42.718456
t56,-10.66819,-3.1775439,11.308322,-3.5296128,44.075066,32.562042,1.5777483,-0.07665083,-2.0205,27.425861,-6.0932536,28.905962,31.855684,28.846172,42.755318
t53,-10.720913,-3.1721375,11.143371,-3.553621,44.630768,32.382755,1.5618572,-0.09185893,-1.9735603,27.328344,-6.0407977,28.685308,31.593401,29.162487,42.832645
t36,-10.025662,-2.8730981,9.733848,-2.9251,40.62394,30.678413,0.9187408,-0.12594216,-1.536673,25.169975,-5.686714,26.903427,29.349998,27.295835,39.57332
t46,-10.986751,-3.158516,10.800846,-3.32868,43.824245,32.935448,2.3276663,-0.20157026,-1.7697518,26.690365,-6.2685485,29.04414,31.086075,29.458519,43.935387
t47,-10.898349,-3.21613,10.68974,-3.440688,44.288612,32.42239,2.038515,-0.17565525,-1.7918495,26.517933,-6.1621995,28.668648,30.942425,29.445236,43.877872
t28,-9.453965,-2.6842315,9.276795,-2.6481872,38.614536,29.417568,0.35868028,-0.12070878,-1.4126693,24.23962,-5.3987017,25.700056,28.240753,26.087757,36.91241
t64,-11.060812,-3.2586935,10.422733,-3.6224918,44.93126,32.438965,2.4738421,-0.16092303,-1.8515195,26.61807,-6.2116838,29.17976,30.981005,29.861553,44.195293
t65,-10.376536,-3.0174167,9.852347,-3.2730107,42.482243,31.093704,1.3341589,-0.1570063,-1.7387164,25.741768,-5.85973,27.641308,30.191624,28.426636,41.04279
t57,-10.490128,-2.9067624,10.69311,-3.258767,42.71246,31.443789,1.4087257,-0.12383673,-1.6919428,25.789768,-5.84343,28.075436,30.52613,28.697079,41.681705
t115,-10.884387,-3.048166,10.808906,-3.4558084,44.395123,32.5559,2.1245766,-0.13158266,-1.7715262,26.491014,-6.0519066,28.881062,31.312962,29.651642,43.530407
t116,-10.897636,-3.0426483,10.831279,-3.47337,44.498787,32.52877,2.0133553,-0.13228686,-1.7656304,26.552433,-6.044399,28.87443,31.338108,29.725918,43.49114
t155,-10.7061,-3.1616828,11.2106085,-3.600807,44.76893,32.691498,2.5567808,-0.033926696,-2.0115178,26.665825,-6.0370283,28.363085,30.958416,29.175743,43.160908
t156,-10.705977,-3.161767,11.208191,-3.6005933,44.768177,32.69384,2.5577374,-0.033697672,-2.0112045,26.664783,-6.036692,28.36195,30.96096,29.17368,43.16235
t102,-10.741099,-3.1929018,11.262112,-3.6104019,44.683712,32.54147,2.430293,-0.021008128,-1.9977884,26.638319,-6.0276704,28.442764,30.876097,29.080837,43.354794
t10,-8.69985,-2.125161,8.147956,-2.1826892,32.612137,26.374073,1.3843522,-0.1946738,-0.9499416,21.589067,-5.019527,24.163647,23.075588,23.107311,32.3457
t1,-9.934984,-2.0686493,9.049764,-2.3806815,30.711292,26.323048,8.499814,-0.1281257,-0.45889553,21.3471,-5.6932573,27.880217,16.438337,21.85313,36.516476
t2,-9.359883,-1.7916702,8.461055,-2.0224156,28.399208,25.304861,7.425296,-0.19614075,-0.31501397,20.295221,-5.396048,26.44982,15.700754,20.8112,33.67644
t13,-12.156009,-1.4739257,10.845914,-2.152831,32.40754,32.917713,10.770304,-0.50998604,1.017881,25.210077,-7.325953,36.107605,15.920048,26.995499,40.892395
t14,-10.993639,-0.9808926,10.191203,-1.6394116,28.100864,30.316195,8.780595,-0.55623347,1.2677084,22.92012,-6.709774,33.356686,13.76842,24.599411,36.06203
t49,-12.875719,-1.3078755,11.297193,-2.2383842,32.591526,35.365665,11.1447,-0.73074704,-0.06289279,25.825773,-8.051312,38.233097,14.990609,29.195383,43.09555
t88,-13.807994,-1.5787711,12.0234785,-2.7007344,35.412468,37.51625,12.496882,-0.78693265,-0.21066903,27.496353,-8.646121,40.276722,15.793432,31.565712,46.855824
t139,-13.825261,-1.5497249,12.046527,-2.7023091,35.355656,37.58091,12.549036,-0.8213339,-0.1891974,27.40968,-8.6843,40.282436,15.695304,31.715008,46.78471
t140,-13.821688,-1.549235,12.077041,-2.7086246,35.376556,37.57327,12.538762,-0.8253288,-0.19159208,27.423353,-8.68139,40.26316,15.731372,31.730083,46.764954
t76,-13.81338,-1.5363983,12.214227,-2.612076,35.258675,37.46857,12.426446,-0.827024,-0.16838424,27.448608,-8.649322,40.50444,16.069456,31.421474,46.723095
t73,-13.520105,-1.6923208,12.045773,-2.618076,36.232178,37.072327,12.513619,-0.55981886,-0.27455738,27.316603,-8.32508,40.183186,16.429737,30.457338,46.811016
t74,-12.838938,-1.4209644,11.585454,-2.2643516,33.58632,35.424423,11.370088,-0.5748016,-0.1515288,26.035408,-7.9437723,38.60017,15.488032,28.899403,43.758533
t29,-13.575424,-1.6542647,12.787873,-2.6620567,36.479027,37.07206,12.64483,-0.63082117,-0.31034076,27.510532,-8.379184,40.38862,16.403286,30.553608,47.16783
t20,-12.277048,-1.0880548,13.433186,-1.5010136,32.949703,32.321117,13.004961,-0.57399094,6.846375,27.42308,-7.0295954,37.298756,14.614281,25.605364,39.155125
t33,-12.506688,-1.0596082,14.196803,-1.5061866,33.498234,32.671703,13.545868,-0.5512995,7.8352256,28.419262,-7.1175666,38.423897,14.561446,25.557104,39.55537
t55,-12.89301,-1.0916914,14.687412,-1.5127137,34.388363,33.568127,14.124538,-0.54344213,8.828322,29.259974,-7.2901244,39.737427,14.714265,25.900066,40.657536
t109,-13.072171,-1.1505804,14.868294,-1.5545915,35.076096,33.931416,14.218955,-0.56899923,8.85289,29.73476,-7.378147,40.216114,15.043114,26.348316,41.333843
t110,-13.442863,-1.2437881,15.16184,-1.6613213,36.176647,34.70557,14.665074,-0.5770957,8.822967,30.414345,-7.5835657,41.15125,15.401331,27.160606,42.725178
t132,-13.431903,-1.2222115,15.294194,-1.5934509,35.94459,34.86488,15.167403,-0.5676374,9.219635,30.498234,-7.5748153,41.131527,15.388143,26.631235,42.58186
t133,-13.431734,-1.2229732,15.305308,-1.5866317,35.92725,34.880177,15.14239,-0.56391567,9.175049,30.4738,-7.5758934,41.15985,15.390192,26.638594,42.622986
t125,-13.423903,-1.2290688,15.286315,-1.6123542,35.927788,34.861557,15.196331,-0.56136364,9.16462,30.502205,-7.5768657,41.12783,15.377738,26.639244,42.611614
t149,-13.391765,-1.2536834,15.19657,-1.7662951,36.554447,34.566486,15.715321,-0.46655187,8.86934,30.527824,-7.54647,40.744404,15.4475765,27.363403,42.47181
t150,-13.391013,-1.2554768,15.186312,-1.7669877,36.555008,34.56196,15.707902,-0.46684322,8.870508,30.522999,-7.54696,40.736614,15.443814,27.36844,42.471928
t89,-13.090622,-1.17659,15.112006,-1.680353,35.685284,33.878777,15.035645,-0.53350097,8.592239,30.031084,-7.401197,39.94028,15.09616,26.820354,41.28808
t82,-13.372034,-1.2572764,15.219682,-1.7624617,36.624977,34.59304,15.585682,-0.5804059,8.692158,30.533106,-7.5599437,40.57751,15.522784,27.387667,42.367043
t23,-13.418218,-1.5236892,14.34921,-1.9194828,37.02726,34.746784,15.140979,-0.6191263,7.4447713,29.940557,-7.7033043,40.33904,15.653211,27.65171,43.63965
t41,-13.133529,-1.9803966,13.695451,-2.2721767,37.529175,34.276154,14.181338,-0.55496645,4.387956,28.150837,-7.6335845,37.811382,16.761772,28.568108,44.709995
t42,-12.572813,-1.7585726,13.036773,-1.9918511,35.379227,33.048286,13.214727,-0.55610293,4.8431115,27.063925,-7.294216,36.601204,15.951397,27.17981,42.265415
t11,-11.1342325,-1.2082349,11.371598,-1.508776,30.054007,29.492496,10.193101,-0.4839103,4.489968,24.262272,-6.467977,33.421936,14.218299,24.024834,36.368137
t17,-10.903792,-3.5455284,5.231363,-4.2251253,26.625477,25.92166,8.471551,6.3511024,-2.282933,21.58947,-5.5611386,30.811451,17.200747,10.764444,52.84818
t31,-11.351537,-3.6978447,5.5665364,-4.4423223,28.366879,26.529999,8.778448,7.3851185,-2.3338227,22.31619,-5.653375,32.302914,17.829931,11.343006,55.30244
t32,-11.587146,-3.822374,5.9585824,-4.5868125,29.274254,27.180574,9.337695,7.206533,-2.4347818,23.001387,-5.796497,32.644337,18.539562,11.631619,56.32061
t67,-12.039106,-4.0810175,5.8301167,-5.10318,29.907343,29.066849,9.490657,6.939272,-2.6825264,23.500555,-6.1020927,34.472645,18.936417,11.380861,60.79227
t92,-12.073333,-4.0486526,6.0155087,-5.086861,29.802677,29.056877,9.490132,7.0248966,-2.7461028,23.25444,-6.126036,34.619637,18.919125,11.520192,61.03688
t93,-12.120933,-4.0997896,5.880899,-5.053011,29.988441,28.86939,9.470107,7.249323,-2.7075481,23.255337,-6.1120477,34.589687,18.791044,11.542155,61.09062
t141,-11.976025,-4.1436763,5.6141343,-5.117025,29.817028,28.91592,9.33245,7.031124,-2.652456,23.506773,-6.077311,34.604412,18.835321,11.147353,60.926586
t142,-11.976023,-4.148498,5.634988,-5.1156783,29.828842,28.924963,9.344881,7.029092,-2.6575818,23.51743,-6.0777082,34.604946,18.83372,11.149333,60.938366
t85,-12.037501,-3.911528,5.6645665,-4.6606164,29.52148,29.081884,10.037846,8.28404,-2.8492422,23.33902,-6.159083,34.513214,19.618841,11.016843,59.46674
t86,-12.096023,-3.9471345,5.752908,-4.715581,30.007423,29.275246,10.316822,8.170974,-2.9138126,23.625849,-6.201037,34.451443,20.035933,11.09036,59.649166
t44,-12.210078,-3.9248726,5.8012004,-4.750155,30.28957,28.941486,9.975856,8.261728,-2.8532097,23.783228,-6.2282314,34.941776,19.18657,11.555377,59.741093
t45,-12.156475,-3.9179718,5.7810245,-4.7716956,29.917864,28.890644,9.755033,8.047108,-2.8492582,23.316378,-6.211605,34.856422,19.26375,11.44092,60.224617
t59,-12.163947,-3.916395,5.9891243,-4.861035,30.114641,29.052473,9.586735,8.405731,-2.8836427,23.37066,-6.144369,35.171135,19.59093,11.711425,60.53924
t71,-12.215038,-4.0202394,5.6473317,-4.839443,30.662775,28.986822,9.826506,8.314796,-2.8075264,23.842901,-6.192874,34.91618,19.618986,11.7844,60.12929
t72,-12.189519,-3.9764504,5.8707886,-4.8602753,30.443737,29.134745,9.810528,8.265615,-2.8312898,23.636963,-6.1954265,35.014557,19.63755,11.852516,60.314075
t38,-12.463878,-4.1199374,6.7412477,-5.321782,33.568844,28.028646,11.675982,5.981871,-2.5967643,24.24688,-6.379893,32.82321,20.408176,15.624097,58.185806
t138,-12.561408,-4.1008744,6.3435755,-5.2387614,33.504337,28.478226,11.891729,6.155753,-2.6879795,24.560686,-6.496657,33.100464,20.718386,15.586158,58.30589
t151,-12.559988,-4.0958514,6.323835,-5.233793,33.49368,28.45176,11.878187,6.1967835,-2.6935499,24.54448,-6.492025,33.11279,20.72447,15.5716715,58.292583
t152,-12.559672,-4.095545,6.323876,-5.2340136,33.492172,28.448566,11.8789625,6.196612,-2.6943836,24.54107,-6.4921837,33.1134,20.721834,15.573116,58.28999
t21,-9.585894,-3.8417451,15.672524,-6.8030434,45.949642,4.9967303,21.173101,7.4167013,-3.7289422,3.840296,-2.4223478,21.204971,6.6319838,22.872292,51.344383
t66,-10.797715,-4.1836925,16.767546,-7.453045,50.746456,6.7922006,23.05244,8.004134,-3.962211,4.974623,-2.885389,24.214994,8.239469,25.984089,56.93839
t80,-10.168679,-3.9489548,16.040966,-7.1518836,48.201077,5.6229577,21.979748,8.050487,-3.8371568,4.0282884,-2.59009,22.994244,7.3794837,24.412336,54.36095
t81,-10.746773,-4.1316314,16.48578,-7.4190736,50.200256,6.681373,22.876835,8.166564,-3.9711983,4.6139874,-2.86306,24.471407,8.241566,25.603287,57.18216
t16,-9.539251,-3.838604,15.502545,-6.6505036,45.711796,5.517344,21.630632,7.1586533,-3.6741617,3.6790717,-2.4828584,20.488136,6.589669,22.528856,51.140823
t15,-9.7245245,-3.8891385,15.49627,-6.7145386,45.68296,5.7764745,21.523823,6.7851505,-3.6562703,3.7495577,-2.6187894,20.948103,6.873845,22.911655,51.713825
t24,-9.253257,-3.6986008,15.307639,-6.490866,44.118874,4.5471053,20.534899,7.220879,-3.672332,3.0517848,-2.2997828,20.242847,6.320753,21.988808,49.720688
t25,-9.06288,-3.6482785,15.125081,-6.411262,43.42286,4.280231,20.25141,7.120589,-3.6419835,2.8245318,-2.2265816,19.757809,6.14907,21.622868,48.893642
t90,-10.708987,-4.2216125,17.534182,-7.395501,50.372738,7.118756,22.926218,7.791581,-4.067386,4.7910295,-2.916932,24.015703,8.8054085,25.595,57.436687
t91,-10.721681,-4.2178993,17.48824,-7.408696,50.44077,6.999265,22.869534,7.689581,-4.0749483,5.041737,-2.9138496,24.060156,8.825757,25.585274,57.096775
t30,-10.251559,-4.808673,21.367355,-5.5547576,39.74424,12.406131,29.289772,-0.2110172,-4.0910373,-0.40307307,-4.029925,9.910532,11.215045,20.983444,56.851818
t98,-10.967036,-5.092888,22.69142,-5.6965113,41.395676,13.721284,31.180805,-0.34101376,-4.187582,-0.40835187,-4.2966695,10.546719,13.22436,21.917385,60.19972
t114,-10.951196,-5.059207,22.796999,-5.680327,41.473637,13.860854,31.220804,-0.33249477,-4.1655407,-0.3875732,-4.302189,10.542331,13.035504,21.954071,60.066372
t126,-10.965759,-5.0782285,22.665806,-5.682378,41.38524,13.794938,31.2024,-0.3186332,-4.1682897,-0.40358272,-4.307229,10.546257,12.916949,21.923515,60.118885
t127,-10.964832,-5.075367,22.645166,-5.696329,41.365013,13.738546,31.25566,-0.32441,-4.1735454,-0.41251636,-4.2939997,10.542419,12.907819,21.899145,60.110775
t48,-10.801319,-5.261392,21.841434,-6.1446104,41.41834,13.538861,30.43007,-0.122977614,-4.386706,-0.20178333,-4.3490334,11.371228,12.439262,21.4037,60.13936
t119,-10.855168,-5.1913695,22.414516,-6.080785,42.058804,12.993593,30.150324,-0.19350933,-4.5158763,-0.31822965,-4.275825,10.851734,12.600919,22.025133,60.229507
t120,-10.857136,-5.2186847,22.272884,-6.085665,42.056442,12.981449,30.225277,-0.17735408,-4.4964585,-0.3170204,-4.273621,10.857705,12.525245,21.9656,60.268425
t39,-10.104857,-4.8953204,21.190256,-5.6936617,38.90078,11.882708,28.965479,-0.20601618,-4.22429,-0.46680066,-3.9591522,9.558673,11.246306,20.348133,56.505
t7,-10.071191,-5.025869,18.613928,-5.9487114,41.272976,12.208554,27.648817,0.41947308,-3.8125904,1.7619002,-4.1626024,10.993847,9.602776,20.183617,55.206936
t34,-10.317512,-5.101678,19.34657,-6.269655,42.44371,12.576917,29.081089,1.034357,-4.018082,1.5561583,-4.1612487,11.967556,9.986079,20.555248,57.662914
t35,-9.40167,-4.6845293,18.310755,-5.7036242,38.88782,10.74109,27.227566,1.0243877,-3.7015743,0.38963914,-3.7093263,10.160969,8.482844,18.900715,52.90571
t3,-7.832934,-4.204962,14.138886,-5.0863304,35.619164,6.661152,23.623838,1.506437,-3.0476136,1.440903,-2.8921506,7.0233173,3.4019146,16.86605,41.57295
t6,-8.024034,-4.337445,14.33657,-5.240804,36.453724,6.8397517,24.164293,1.6558822,-3.1027253,1.8112509,-2.9396234,7.246069,3.627975,17.104162,42.371082
t111,-10.94543,-5.427467,18.732077,-7.25279,48.06807,11.904649,30.174597,2.637565,-4.071734,5.7178674,-4.179447,13.674289,7.8297415,22.78046,57.026356
t112,-10.975577,-5.433302,18.759684,-7.213848,48.014973,12.020342,30.310204,2.46066,-4.0506735,5.794213,-4.197764,13.7491865,7.742345,22.779772,56.977364
t52,-10.96658,-5.472211,18.430325,-7.2931795,47.92842,11.890058,30.060858,2.5204391,-4.073172,5.97852,-4.175874,13.922949,7.816747,22.625294,57.06668
