"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163","c164","c165","c166","c167","c168","c169","c170","c171","c172","c173","c174","c175","c176","c177"
"t1",-0.0325562679654556,-0.030623901522028,-0.00651079069602751,-0.0083105509886444,0.00213406581295732,0.0141285918775578,0.0232220341878902,-0.0663940768752001,0.118991566044036,-0.0997994756088003,-0.000544399457854321,0.0185681890839039,0.00304935294632253,-9.01289717746024e-05,0.000140826083577974,-9.40921583993027e-05,0.000112444909836442,0.000716021072253463,0.00109762758352384,-0.0388296476339514,0.000717672188554145,0.0484267650294283,0.00218844494121689,0.00103018169429416,-0.0110680836717598,0.00764950543890632,-0.000546430780352781,0.00013383151660899,0.0294488453914026,-0.000707470892933132,0.00877405990180583,-0.0108458192890164,-0.0100197793830831,-0.0246593126101185,0.000385835996043241,-0.00284276877785153,-0.00430074250452527,0.303578455007197,0.0292163801876082,-0.000418354566229384,-0.0383454808709844,-0.0745003209983466,-0.0159274243836743,0.0316702982841924,-1.62026301866002e-05,-0.0906994165337386,-0.023447653840173,0.00179152687694894,-0.0013314623998447,-0.00740206980979466,-0.0332006873669151,0.0103548886483422,-0.0511327964044036,0.0847048344772662,-0.000808230122959765,0.324095138086116,0.130757671278512,-0.0741904570897395,-0.0275249374134484,-0.0149636998146225,-0.0352966358967215,-0.000593159399837583,0.0315600143447046,-0.00371302571775363,-0.324525826375604,0.00241854735632673,0.00383030180232532,4.92320094309759e-15,0.000283559266542801,0.00221754730939686,-0.000175934727679974,0.0345679255744382,0.0158743803712846,0.000130260686691743,-0.00583887213627211,1.67443017761422e-05,-3.56300588921219e-07,0.0074471258238506,4.58920555936171e-09,-2.27446680550098e-07,-3.03406519875939e-05,0.00088498562452714,5.82178558058402e-06,0.0018563934596055,-4.6449043186635e-05,-0.00175221564092237,-0.00171185098654713,-1.17754312283547e-05,3.55522562696831e-05,0.000251644962806639,-0.000305672990573437,-4.99416050921801e-05,-0.0111452053679842,-3.40681420720174e-05,1.72529157247132e-15,-0.00162329336607842,-5.45931293511297e-05,-4.95719034859662e-06,7.93577089315813e-07,0.000126262844549866,-2.31762158669511e-15,-0.000144589089593992,-0.0203333357432461,-0.00153226058233536,-5.14109284304875e-05,0.000199420769886916,-6.37910225068718e-15,0.0138393631838983,-0.00143728338502615,0.0042553657534297,-6.87273863199148e-08,0.0138695122390113,-3.74955043789069e-05,-0.10129369479099,0.0001677871798947,0.638762086070087,0.0730481040052153,-0.000422173038906872,0.000213959037767539,-0.00070069014921218,-0.385740562286553,-3.64671103056655e-05,5.08014043257664e-06,2.09115583806215e-05,-0.156578889208867,0.000182183229315503,-0.00186251189876936,5.53760678316445e-05,1.68382241096341e-05,-2.42107748074895e-05,-1.24546898278694e-05,2.05540863030079e-15,-3.80003753617516e-07,-2.3962607889915e-05,0.000375875585141871,2.94314504696732e-06,5.26908712315919e-05,-1.094682468045e-05,-3.22152443957241e-16,4.77260708752259e-05,-0.000227906195077053,-1.12897007824078e-15,7.40892140793824e-06,1.91489947373084e-06,4.99143225091357e-16,6.50655207765144e-07,0.000678764798813422,-2.08542359415303e-14,3.21579877217857e-05,-2.26490586672476e-15,-1.76320143034994e-15,-0.00230270941244239,1.7905407478404e-07,-4.92402022879959e-07,-1.52553043189523e-06,9.03046804452342e-08,-6.58484371511819e-16,-3.13836754140987e-17,2.81192743506094e-16,-3.29201625604518e-07,0.000139960733756116,-1.60233995800882e-07,8.02848478665177e-16,6.33021030606506e-08,-3.56035686441488e-17,-2.11837774149972e-16,-1.16586954393878e-15,-2.23759776667038e-15,-2.16456190440848e-15,5.95169615155672e-08,1.79744979631303e-16,2.93504848083758e-16,-1.11750144467813e-15,-1.86291972458639e-14,-1.28981485017017e-14,4.36946456183989e-14,-0.0751646028003019
"t58",-0.0572144386336263,-0.138284479843888,0.0237341588332916,-0.209528546398287,-0.00291450135339982,-0.01177304134485,-0.0126154961999039,0.0315991354115817,-0.0569630407265512,0.0495131243339319,0.000533966253301513,0.150967869072609,0.0038993402886512,-0.000112382987069928,0.000846627849061618,-0.0626719983793053,0.141824257627458,-6.49605953267868e-05,5.80328074900832e-06,0.000531142870631635,-1.19209818473603e-05,-0.00220164848030152,-0.000426381255336457,-0.259627157394297,-0.000605710628807466,0.00178101947179613,-4.6005830071668e-06,1.25501499677907e-06,0.00051041634758304,8.18109144318506e-07,-0.000520373147078058,0.00349078003116346,8.29262937788425e-06,2.680027914795e-05,-1.07138473713279e-06,7.83577508163921e-06,5.85623107248395e-06,-4.29566673379629e-05,3.62193253824524e-05,-2.48234583957745e-06,7.80010789826983e-06,0.000425765932347126,-1.86190959874676e-05,0.000255041637954135,-6.04152065534954e-07,-0.00762730620324766,0.0102724779278717,-0.000654592884427767,0.000334222228258468,0.00142923210428529,0.00580058141295071,-0.00188051961753103,0.240614958905325,0.115511884170162,0.521096707942645,0.00220407844287067,-0.000124436960740117,-5.95151538526312e-05,-1.27002524355981e-05,5.64856302988793e-06,9.28730964596346e-05,3.41107103420312e-06,-0.000182068085710078,2.30383100434954e-05,0.00203008888573612,-1.65809552816016e-05,-3.40939065863801e-05,-3.12284728674834e-14,-2.77410877575883e-06,-0.000104716978732061,9.2857882828971e-06,0.0167850946762704,-0.00503131634149667,1.42833598079029e-07,-4.29859944861457e-06,-4.69995645639065e-09,2.88618653971243e-10,-2.39800658946659e-05,-1.83693439056933e-11,1.01972774272009e-09,1.36448748229208e-07,2.4020166670933e-05,-1.90996483382635e-07,0.525503147278728,-9.13088517326765e-05,0.431437401044083,-4.35389889623858e-06,-2.09492786334918e-08,1.62000466490453e-08,1.06335906149909e-07,1.86018531856633e-07,5.52699263397556e-08,-5.24580431719994e-05,2.94192578520499e-08,-1.02971446157679e-14,3.01526544469998e-06,1.17812921489265e-07,1.41237516296956e-08,-2.6788379880432e-09,-4.56557680993348e-07,-1.93665276286277e-14,6.08085261518076e-07,9.37653363080795e-05,9.108602100665e-06,-8.86577864911093e-07,-2.45350265533231e-06,-6.33442713940199e-15,0.00129839768433574,-2.63379114382125e-05,3.22352999428731e-05,-4.86460801650642e-10,0.000717055718490155,-1.70030306799155e-07,-0.0207899180735122,-3.09747065625975e-06,-0.00254496979660296,-0.000192702758377775,9.33393236519816e-08,1.92166287834686e-08,-7.31854720944266e-08,-4.20100147004304e-05,-3.97613452645842e-09,3.89360245935778e-10,-8.93234493125306e-10,1.21032277237559e-05,-1.94107195344437e-08,2.07129483955086e-07,-6.61136568074821e-09,-2.09932070664446e-09,3.12950894498205e-09,1.49795069498533e-09,-4.6677813019645e-15,2.68633653333803e-11,1.6019865707972e-09,-2.32068739700991e-08,1.97926574724887e-11,2.05575875843094e-09,-4.38012383989533e-10,-4.80676659640631e-16,6.4240436477275e-09,-0.0130037919381029,3.56443550150611e-15,-7.92935293159322e-12,8.07341588856995e-11,-1.92956919748676e-15,5.784345557307e-11,6.2679494571016e-08,-2.07362647015408e-16,3.5193990359699e-09,2.43155298093434e-15,1.51126274117585e-15,-3.98412571982307e-07,3.57272344915656e-11,-1.10561388756309e-10,-4.34014171704921e-10,2.6410297732443e-11,5.18441598775486e-17,-2.66994464843402e-15,-4.69857626554278e-16,-4.37907738514617e-08,0.00288567853055213,-9.854630096471e-11,7.19907993313307e-16,4.45891810322186e-11,1.29613921642387e-15,2.53103057087974e-15,-4.43924488192967e-16,5.62426237002104e-16,-1.27196826320714e-15,5.56341094788428e-11,-5.8623344858801e-16,4.11273266965148e-16,-1.45468857550641e-15,-1.91859600831493e-14,-1.17581988160422e-14,4.49338409558592e-14,-0.075164602800269
"t59",-0.0571925104960072,-0.138187742757323,0.0237070699849162,-0.209112685437524,-0.00290786310629685,-0.0117405965474695,-0.01256632062563,0.0314430730161903,-0.0566369287751417,0.0492115420915707,0.000529802720176561,0.14963561160747,0.00386278252302225,-0.000111327179662581,0.000837970056366489,-0.0620294235120909,0.140240289284431,-6.42301711841714e-05,5.72541866912697e-06,0.000523493596736396,-1.17476130393184e-05,-0.00216727080274631,-0.000419172639297249,-0.255105901768094,-0.000594049424069291,0.00174485815130091,-4.49074172322289e-06,1.22446701908676e-06,0.000497841009809211,7.97464440776283e-07,-0.000504240134852591,0.00338105276736308,8.01289930140066e-06,2.58898760095352e-05,-1.02962173819822e-06,7.51445733235419e-06,5.57742480218463e-06,-4.07959558346577e-05,3.42699980445896e-05,-2.34312534563657e-06,7.34792183181357e-06,0.000399965902551057,-1.74746077057615e-05,0.000238859035220434,-5.61930762818199e-07,-0.00706934368515613,0.00945484885329631,-0.000602237162236749,0.000307066231326747,0.00131051692621063,0.00529688121184473,-0.00171559546038635,0.218002979713783,0.104581192082966,0.46091051148729,0.00192691055545958,-0.000108349773914121,-5.14394509471506e-05,-1.09601341858433e-05,4.85415970773265e-06,7.84471156824193e-05,2.71289501932375e-06,-0.000144728043415066,1.80884058646578e-05,0.00159162316339279,-1.27876007676607e-05,-2.51943179146531e-05,1.10398119662657e-14,-2.02475231598734e-06,-7.09234278218253e-05,6.27956370398141e-06,0.0111942914766744,-0.00332931958132348,8.51573590464577e-08,-2.47016107055985e-06,-2.68984076676004e-09,1.61529958170476e-10,-1.04188203933406e-05,-6.55956500956226e-12,3.0770839482419e-10,4.09490447916568e-08,2.87292606725479e-06,1.25644718210492e-07,-0.542346168862917,9.63298339392427e-05,-0.493413046863029,7.73469544224374e-06,6.09292905272561e-08,-2.05010068422696e-07,-1.4505892036519e-06,1.77390409998558e-06,3.44958092493116e-07,-0.000295830496678072,1.46573753101419e-07,1.1481000391267e-14,8.213469187315e-06,2.77871214276422e-07,2.63389674528781e-08,-4.5086613170296e-09,-7.44755289366228e-07,2.14003622893708e-14,9.42153641362693e-07,0.000142044974764878,1.32476188609332e-05,-1.25531402486692e-06,-3.40667635528716e-06,5.55497842844477e-15,0.00174968406170819,-3.51133709409518e-05,4.22732428170421e-05,-6.36625648367058e-10,0.000931823831922648,-2.20285594224076e-07,-0.0263694639053907,-3.92464595086018e-06,-0.00321682840848311,-0.000243311248289864,1.16913206105499e-07,2.38613120478507e-08,-9.0681551250584e-08,-5.19581010605813e-05,-4.91349699306268e-09,4.7739351571038e-10,-1.07708605303016e-09,1.45088755191328e-05,-2.31158513313388e-08,2.46329303246534e-07,-7.83989673715588e-09,-2.48304850078441e-09,3.6851998816307e-09,1.7486584207827e-09,3.53452548077901e-15,3.10078878548342e-11,1.84886028191663e-09,-2.67642254260004e-08,2.26797967698003e-11,2.34847054990546e-09,-5.00349155556469e-10,1.13066704708033e-15,7.30815306339465e-09,-0.0147449137729524,-8.65479908130156e-16,-8.97857834410062e-12,9.12705495060574e-11,7.96527072600094e-16,6.53161308245323e-11,7.07658881685504e-08,1.18776273107456e-14,3.9711749093044e-09,-2.37789198842288e-15,-2.57246173460337e-15,-4.48427441894386e-07,4.01599643599543e-11,-1.24152787563588e-10,-4.86128691476309e-10,2.95687944584945e-11,-1.3160611932339e-15,1.54061924548446e-15,-2.3573988132624e-16,-4.84820065674733e-08,0.0031913634773164,-1.08865985119426e-10,-1.395763843496e-15,4.91597376478937e-11,-1.54495240244849e-16,1.45470221884977e-16,-4.66517239834003e-16,-2.20458137202679e-15,-1.63390563272468e-15,6.10050746847624e-11,4.50228000763025e-17,1.4914065927181e-15,-1.93252311453936e-15,-1.77839101444864e-14,-1.23329634163258e-14,4.40140992783397e-14,-0.0751646028003007
"t135",-0.057622529939048,-0.140096222388359,0.0242460310845341,-0.217523197009382,-0.0030428919115095,-0.0124068381319616,-0.0135996501522066,0.0347937179457119,-0.0637556404892839,0.0558465218684615,0.000624893933956566,0.180779783388549,0.00472833585359124,-0.000136336075827437,0.0010470985589077,-0.0775606724766998,0.179378830616567,-8.23116553387386e-05,7.7611362071016e-06,0.000728725767080891,-1.64167659424739e-05,-0.00312047327994268,-0.000626449365249601,-0.387034126110842,-0.000953617384753034,0.00289739464006191,-8.44577670566467e-06,2.34338728930305e-06,0.000963584913413494,1.57962272304211e-06,-0.00129109584746842,0.00885089144108822,2.38253657413451e-05,7.80770713924364e-05,-4.4423311756344e-06,3.92773209551976e-05,9.43493657365019e-05,-0.00807065049947359,-0.000520789887363352,2.10207692323419e-05,-4.91209804445013e-05,-0.00197334147814125,7.93076902961751e-05,-0.000916842708631417,1.43592510726505e-06,0.015435157296482,-0.0160295110748764,0.00100742130336978,-0.000492205090058075,-0.00198239383693844,-0.00716956873166901,0.0022673593982704,-0.245936355845558,-0.116207770983082,-0.344940672972719,-0.00124070000282053,6.65496511104858e-05,2.91440666782593e-05,6.11157401961488e-06,-2.5942680369278e-06,-3.58400412671274e-05,-8.2550504988076e-07,4.39148494973049e-05,-5.14018693534089e-06,-0.000448982434143259,3.32905840722242e-06,5.46981701886333e-06,2.49286501684898e-15,4.1948776113471e-07,1.15272870018359e-05,-1.01617650382865e-06,-0.00174222088144374,0.000507242039915723,-1.01265529187435e-08,2.72447137428483e-07,2.94322230004881e-10,-1.69297276973704e-11,7.24191325852041e-07,3.42324838715433e-13,-1.27083633933978e-11,-1.67667607631641e-09,5.04850245272158e-08,-4.48442708826588e-09,0.0136995951908167,-2.38872014773389e-06,0.011414957756086,-1.16220487299598e-07,-4.78268393559438e-10,-7.36005712529944e-10,-5.63531123067701e-09,2.58420215281323e-08,6.42818122341183e-09,-5.91164564151393e-06,3.21081505071714e-09,-4.65291145460984e-16,3.20196770071913e-07,1.29834102925113e-08,1.75660432858446e-09,-3.63556875414156e-10,-6.40100926355707e-08,-3.57053702400229e-18,9.06074750768476e-08,1.43958993762353e-05,1.48521468691323e-06,-1.51134295359805e-07,-4.33222637600868e-07,1.56315566307683e-16,0.000243195389513762,-5.0472976935341e-06,6.41069881635796e-06,-9.72194461017182e-11,0.000145710027670714,-3.48074181903864e-08,-0.00449328394012522,-6.71336373226969e-07,-0.000555201024137614,-4.21637724440874e-05,2.08826456443885e-08,4.40890977726997e-09,-1.68971221698811e-08,-9.75246540255159e-06,-9.25414218649204e-10,9.2822067667572e-11,-2.24864834999997e-10,3.10953876987013e-06,-5.10575354743673e-09,5.47551390407447e-08,-1.76644834009133e-09,-5.66305745795253e-10,8.58589555963508e-10,4.25358323428844e-10,-8.6204251833115e-16,7.98697135530611e-12,4.77226226436905e-10,-6.93440251415742e-09,6.14806903515824e-12,6.41004729039273e-10,-1.36581840946842e-10,4.11111905179172e-15,2.04257425130515e-09,-0.0042003778607131,2.6729028969672e-14,-2.62480388063142e-12,2.64831042914956e-11,-1.75377689105642e-13,1.9193586658282e-11,2.06794848699708e-08,0.707106781186542,1.16466543512858e-09,-8.94988584752234e-14,3.9653786204952e-14,-1.33506600127767e-07,1.20386206682684e-11,-3.7393588230274e-11,-1.49110801276081e-10,9.05222959704216e-12,1.65569812700073e-15,3.75924802196152e-15,-1.72717535093691e-15,-1.60385206660042e-08,0.00106347091556068,-3.6546165443557e-11,9.21060492445067e-15,1.67117830136875e-11,-2.8925130937596e-15,-2.63706399537392e-15,-3.59281954906586e-15,-6.37650869869222e-15,-2.60480534751598e-15,2.15720387536642e-11,5.80852583462383e-16,-1.03804766004975e-15,-1.38367024017974e-15,-1.87304572500704e-14,-1.54121771932575e-14,4.36308900897445e-14,-0.0751646028002431
"t136",-0.0576225299390481,-0.140096222388358,0.0242460310845342,-0.217523197009381,-0.00304289191150921,-0.012406838131962,-0.0135996501522067,0.0347937179457102,-0.0637556404892808,0.0558465218684591,0.000624893933957289,0.180779783388548,0.00472833585359113,-0.000136336075827369,0.00104709855890714,-0.0775606724766996,0.179378830616566,-8.23116553385645e-05,7.76113620680691e-06,0.000728725767079524,-1.64167659422389e-05,-0.0031204732799415,-0.000626449365249766,-0.387034126110836,-0.000953617384754194,0.0028973946400634,-8.445776706417e-06,2.34338728922215e-06,0.000963584913415749,1.57962272346246e-06,-0.00129109584746739,0.00885089144108785,2.38253657398324e-05,7.80770713907364e-05,-4.44233117482694e-06,3.92773209579207e-05,9.43493657380801e-05,-0.00807065049946448,-0.000520789887361039,2.10207692329118e-05,-4.91209804424839e-05,-0.00197334147813666,7.93076902973373e-05,-0.000916842708634465,1.43592510592719e-06,0.0154351572964831,-0.0160295110748759,0.0010074213033668,-0.000492205090057407,-0.00198239383693845,-0.00716956873166763,0.00226735939826933,-0.245936355845545,-0.116207770983076,-0.344940672972705,-0.00124070000282114,6.65496511067648e-05,2.9144066676888e-05,6.11157401884596e-06,-2.59426803675411e-06,-3.58400412659859e-05,-8.25505047547898e-07,4.39148494960819e-05,-5.14018693480796e-06,-0.00044898243414801,3.32905840858748e-06,5.46981701664826e-06,1.50494702926987e-14,4.19487766247e-07,1.15272870009216e-05,-1.01617651143915e-06,-0.00174222088145387,0.000507242039919889,-1.01265625072852e-08,2.72447141476027e-07,2.94324206241908e-10,-1.6927849958069e-11,7.2419132144026e-07,3.44613738233587e-13,-1.27086579617892e-11,-1.6766829792887e-09,5.0485024443983e-08,-4.48442856291759e-09,0.0136995951908066,-2.38872014682813e-06,0.0114149577560769,-1.16220488508375e-07,-4.78259574992381e-10,-7.36005111381344e-10,-5.63531190826949e-09,2.58420241750493e-08,6.42817642954839e-09,-5.91164564379076e-06,3.2108108048531e-09,-2.93100013515617e-16,3.20196771185551e-07,1.29834011801105e-08,1.75660204198292e-09,-3.63569650387539e-10,-6.40100827612502e-08,-1.30060016590646e-15,9.0607473599202e-08,1.4395899383437e-05,1.4852146791871e-06,-1.51134294876393e-07,-4.33222634683842e-07,8.51211267654937e-16,0.000243195389516847,-5.04729770330943e-06,6.41069881658282e-06,-9.72204498448167e-11,0.000145710027652944,-3.48074209985742e-08,-0.00449328394013213,-6.71336384711719e-07,-0.000555201024187657,-4.21637724476523e-05,2.0882648856473e-08,4.40891863131892e-09,-1.68971179455584e-08,-9.75246537718299e-06,-9.25419022937071e-10,9.28129023873767e-11,-2.24863390171006e-10,3.10953876200837e-06,-5.10577774659883e-09,5.47551266042411e-08,-1.76644222257035e-09,-5.6630602193477e-10,8.58580825959144e-10,4.25342985651426e-10,1.82729836267869e-15,7.970422362715e-12,4.77222366567057e-10,-6.93438717498706e-09,6.06103091952469e-12,6.40991398143369e-10,-1.36654111657986e-10,-4.38960310735233e-15,2.042655273991e-09,-0.00420037786028727,-2.64563750273242e-14,-2.5666890606581e-12,2.64474978496597e-11,1.7614305004361e-13,1.89510743838155e-11,2.06805553238905e-08,-0.707106781186554,1.16429142761552e-09,8.89873920616236e-14,-4.01289182419593e-14,-1.33506831625314e-07,1.20451126752259e-11,-3.75427142687612e-11,-1.49158867494961e-10,9.12429230963752e-12,-4.2679841838678e-15,-3.05123773918607e-15,1.6185708002713e-15,-1.60385398167762e-08,0.00106347091549889,-3.65510083656164e-11,-7.26722192442134e-15,1.66997921180008e-11,3.85920867672836e-15,2.63001703428992e-15,2.26125288196297e-15,5.25058468786477e-15,-5.90624687959444e-16,2.15746225775162e-11,1.57846136038571e-15,3.23738023728292e-15,-2.75398405290079e-15,-1.83595611304514e-14,-1.02846569968709e-14,4.42635899556842e-14,-0.0751646028003275
"t36",-0.0562747373758201,-0.134100180559705,0.0225467949931201,-0.190815562654069,-0.00261296766567665,-0.0102759496087575,-0.0102554076241075,0.0238173938561671,-0.0401980702524725,0.0337791017853569,0.000300183508034931,0.0724441510015046,0.00168460037294422,-4.83570657570835e-05,0.00029815485228321,-0.0219055721355314,0.0360215133379718,-1.59550844161275e-05,-2.03474760297317e-07,-0.000103449907387893,2.62131035352864e-06,0.000949233743801278,0.000319550220795497,0.233644315346733,0.000985775752661542,-0.00400456479170782,3.98389319810008e-05,-1.42697625047588e-05,-0.00713382269932672,-1.99712544170444e-05,-0.003521663138546,0.0222630322782821,4.20264824142029e-05,0.000133442473627357,-4.29029685137887e-06,3.06680764955497e-05,3.33195721834035e-05,-0.00179108921619292,-3.78251083626435e-05,-2.72223440280492e-07,3.88490213776987e-06,0.000323869006413416,-1.51251676706633e-05,0.00022767121459831,-5.88345333781565e-07,-0.00736734431879353,0.0093154531231196,-0.000590424732305838,0.000295855445768714,0.00122788176892189,0.00462315355481401,-0.00146929339137325,0.156439912006895,0.0733042016965848,-0.127002915315942,-0.00349309055809144,0.000333829591203941,0.000637957328570138,0.000241948572850164,0.000136550970169449,0.000338255661562325,5.78716593013315e-06,-0.000308013314330896,3.65993250322544e-05,0.00320354438114669,-2.44085270043401e-05,-4.36180768836156e-05,1.251579470878e-15,-3.43115298599997e-06,-0.000109472813752108,9.67870982004986e-06,0.0170380218546241,-0.00503385366652322,1.20684332206722e-07,-3.44807165398372e-06,-3.74921489022239e-09,2.23418241532281e-10,-1.39435840631511e-05,-8.93337740233023e-12,4.3485738403438e-10,5.79568521445664e-08,6.23513410509903e-06,2.27006196063487e-08,-0.0216793808024194,2.23270078935996e-06,0.0269724350789317,-7.72216179444304e-05,7.04541003343165e-08,-1.49744204142509e-07,-1.05299192795948e-06,1.07476460344996e-06,1.96825264536077e-07,-0.000165466542131808,7.96668041357808e-08,6.13143969244514e-16,3.30802934956403e-06,9.25411334405566e-08,3.13676221445706e-09,3.2986842990395e-10,1.187660273896e-07,-2.11864851847332e-15,-3.32231331396451e-07,-6.63963832655927e-05,-1.00160851607558e-05,1.30781041816879e-06,4.55031857996292e-06,-3.94938508454613e-15,-0.0036033630756831,8.678238443105e-05,-0.000145301448961165,2.29564342136737e-09,-0.0040023869453371,1.02920857734513e-06,0.291470241103874,4.63655174475735e-05,0.0451054299829083,0.00372243461802493,-5.31024902722919e-06,9.82700935510248e-07,-2.55513002337917e-06,-0.00115154558339675,-9.90378854126163e-08,5.25795139877233e-09,-5.91295986288127e-09,6.68327610647557e-05,-8.90003649966126e-08,9.14949333267459e-07,-2.70055052360934e-08,-7.99979350806916e-09,1.05491190349309e-08,3.84935099215462e-09,-2.40126112785768e-15,3.95314540196505e-11,2.25073349798239e-09,-3.05481705944316e-08,1.64482119339453e-12,-1.23255842666048e-09,2.72470199555988e-10,-3.29965985688291e-15,-1.9200768649238e-08,0.136421497227818,-9.68735014144752e-15,1.4600514775832e-08,3.17227625892595e-09,-2.83809154303994e-15,9.08966663089506e-10,9.37810079874824e-07,8.04402880573672e-14,4.2213797903559e-08,-7.16546002353124e-15,-5.75959350761763e-15,-2.63516949586891e-06,1.96806651567068e-10,-5.22450857006443e-10,-1.46368163392515e-09,8.51030735335045e-11,1.41149895037833e-14,-6.55377310486552e-15,1.7546357727879e-14,7.44672448691938e-07,-0.846886730843014,-2.61751732446767e-09,6.57265930164824e-14,5.20056042285796e-10,1.30536505950061e-14,-5.42844392980646e-15,4.86058543142528e-14,-4.52355374583163e-15,2.34840559359529e-14,3.17724933707494e-10,1.8175173876172e-14,-1.97874427826562e-15,-1.6096883615961e-14,-7.93653290438609e-15,-1.3163519115596e-14,5.14206418428825e-14,-0.0751646028002434
"t48",-0.056982283845881,-0.137196667520866,0.0234036004799705,-0.203637614377975,-0.00281564609778971,-0.0112496974264304,-0.0116624381391557,0.028048399425818,-0.048614762252908,0.0413631550753814,0.000389739974471723,0.0974753682330489,0.0023107983763658,-6.63774098752624e-05,0.000421444784109503,-0.0309931304103941,0.0526544914472647,-2.33855820592458e-05,-3.2270289928942e-07,-0.000170154810385056,4.33436045535051e-06,0.0016340421274161,0.000577916120748303,0.430942663503696,0.00195480893740446,-0.00828545298702596,9.58033245082022e-05,-3.50219370633725e-05,-0.0177392709504258,-5.10016939504954e-05,-0.0118771582020496,0.0767990456577181,0.000164429866120331,0.000529233940701829,-2.33891121716963e-05,0.000194498783387782,0.000411327113810374,-0.0340181124990363,-0.00211872914308972,8.38881426701555e-05,-0.000193186881076248,-0.00761624143916344,0.000304265537496755,-0.00347086790860481,5.20391558336941e-06,0.0545890929048825,-0.0534619174676472,0.00334598373891411,-0.0016115659660575,-0.00634727642177704,-0.0217112040824119,0.00676438285849907,-0.635552192578201,-0.294439589628153,0.393698550724994,0.0100043731629605,-0.000934802629930225,-0.00172331372379089,-0.000649207534039135,-0.000360137370623195,-0.00084389757365051,-1.33035200868728e-05,0.000707887397359405,-8.3747646742717e-05,-0.007327997953626,5.57443821345626e-05,0.000100650130012475,3.59832975534985e-15,7.96370845011214e-06,0.000267357806438731,-2.36667859156932e-05,-0.0421432716505526,0.0125340915465037,-3.30670919711665e-07,9.78754096472292e-06,1.06839571675261e-08,-6.50628055192956e-10,5.14158260931413e-05,3.88634369300089e-11,-2.14476416834636e-09,-2.86948088590245e-07,-5.00837743601051e-05,3.01407264139105e-07,-0.167213694072986,1.68536308238508e-05,0.188692210588175,-0.00038337609808277,2.66450590449884e-07,-3.83834045601787e-07,-2.6737439396378e-06,1.96795017667321e-06,3.20258918920504e-07,-0.000259056446168048,1.1811592188697e-07,1.95433444867993e-15,3.07593875243059e-06,6.99983536701775e-08,1.37914933827178e-09,9.61654863954476e-11,2.92045237798828e-08,-3.62727429336424e-15,-5.68479441668141e-08,-9.21482489365903e-06,-8.15089694321047e-07,5.85753438407401e-08,8.6349406098976e-08,-7.49970604437676e-16,6.72299015195498e-05,-2.73172565641713e-06,7.31109983826035e-06,-1.20812431909741e-10,0.000241042731134065,-6.53033386600293e-08,-0.0246625487860755,-3.9687088456649e-06,-0.0039617068150645,-0.000330648708860921,5.09469717513411e-07,-1.01453270215528e-07,2.68156247627919e-07,0.000122520140985433,1.06034978043288e-08,-5.94078805213399e-10,7.37276840469246e-10,-8.60177552777092e-06,1.18752968002471e-08,-1.23037401762987e-07,3.69450568972997e-09,1.11246923100547e-09,-1.51504470112459e-09,-6.07011024695841e-10,1.78672882615369e-16,-8.57408946557879e-12,-5.04771527817444e-10,7.19064415202384e-09,-5.10540236096825e-12,-4.96056691928851e-10,1.05493856957343e-10,1.19427480506618e-17,-1.36711550790375e-09,0.00254195037998342,-7.40961712043212e-16,1.52574582742288e-11,-1.01051974750595e-11,-5.2976340262032e-16,-8.00148390755319e-12,-8.65885084824509e-09,2.89172729466606e-15,-4.80349432278193e-10,-5.20954718109596e-16,-3.63848916307938e-16,4.83583771787328e-08,-4.02950021922838e-12,1.15279727973736e-11,3.55170545339757e-11,-2.08151101079316e-12,-1.02382375458776e-15,6.50975284377276e-16,-2.45807262040228e-16,-1.35789229966692e-08,0.0141953876618918,3.95971342395016e-11,-6.92852675846411e-16,-6.35004377942653e-12,-6.75074636311761e-16,4.16480239897083e-16,-1.25589646401677e-15,-7.69116895089018e-16,-2.10239479525883e-15,-2.56956961401506e-13,4.91542943137039e-16,1.89573580433787e-15,-1.86445703143412e-15,-1.83974286652159e-14,-1.19846658040124e-14,4.37754056624674e-14,-0.0751646028002751
