,Ev Model,corHMM,picante,phylnn_fill_means,logit_eigenvecs,logit_umap,logit_umap_supervised,logit_autoencoded,logit_autoenc_supervised,xgb_eigenvecs,xgb_umap,xgb_umap_supervised,xgb_autoencoded,xgb_autoenc_supervised
0,BISSE,0.0002633103493365028,2.0780836167773083e-08,0.0007777777777777761,0.001127826394245421,0.002434881834550874,0.002713682227115628,0.0011108064466291891,0.0011120772253981487,0.0008892025802499998,0.000698244528916489,0.0013447386504270413,0.0007560607387172731,0.0006326560069084863
1,BISSE,0.16503825444653786,0.14198629513071737,0.25377777777777777,0.19118831423106902,0.16412084265959276,0.10686575590191452,0.16058179772955608,0.15444709029351472,0.14027053564103656,0.04633119924733041,0.09371433327229625,0.12796960290601614,0.23302581724234606
2,BISSE,0.11418065826874176,0.1289233295058061,0.26,0.2552517765319485,0.26044285893761127,0.25964459034656023,0.26120596832543214,0.26130404855543904,0.21385453767230275,0.24004783448452155,0.3611299463484576,0.268065109619015,0.18396118418153556
3,BISSE,0.08389509280464989,0.061175612285025736,0.08553803363515752,0.09002980513516662,0.09023196815038954,0.07824546439179658,0.08918458130332521,0.09020911484808052,0.08753846815475358,0.09266369352296266,0.13367634111242016,0.08831762769605618,0.10171660294231966
4,BISSE,0.050062673822112824,0.05004382571845524,0.00015215724640630108,0.2399823412468988,0.24075767372641646,0.23799840114170193,0.23808737742725583,0.2310186070714848,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088
5,BISSE,0.04391709854732231,0.020123579083015784,0.047543379480717816,0.1167390478075587,0.1569666790496435,0.11945429169440822,0.14398258243062484,0.16026714226050823,0.09924699726198001,0.1400373817435822,0.09259676865684117,0.09206724940987451,0.09167339289870632
6,BISSE,0.00012377356909387514,4.209774641638537e-10,0.00011400985830694312,0.24690171199051378,0.232604578407211,0.23078167347595363,0.2359776302600829,0.23936629278498325,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088
7,BISSE,0.053142624663954655,0.07280061693688025,0.14286419753086416,0.16106294206375354,0.17269736313586673,0.16514524388325852,0.15516915418385802,0.15733448519029705,0.09777794627486533,0.3268292237516047,0.25766455551720485,0.1823895532748236,0.05275789616922372
8,BISSE,0.2568415912279168,0.31434243746210544,0.32055555555555554,0.20649047068112464,0.21295522033192665,0.21578577256286374,0.21161428059050466,0.21332410686260253,0.20563155866092186,0.24367787236042102,0.3356895730040755,0.25502218179347247,0.23222546495943672
9,BISSE,0.1803900836195673,0.19953987935385972,0.22222222222222224,0.29339365478204127,0.2937516190797941,0.2477725480345649,0.2917467983332306,0.2927671488265628,0.26788333277194326,0.27615625729569854,0.04382838853403523,0.25554073208198236,0.2551980305903911
10,BISSE,0.010516469871042693,0.002775921940750325,0.03734567901234569,0.1391578033370315,0.08776451298590866,0.09356563717387276,0.16359043420663583,0.18559382253477763,0.07159633208273011,0.08517283473810616,0.08308290186344156,0.15155714639214052,0.07988803705294396
11,BISSE,0.1388637019796885,0.2288536401774503,0.09600000000000003,0.0998815582926923,0.0999199225511717,0.10252295736671488,0.09990892310316238,0.09979784139378982,0.10417475081256275,0.09608457910931059,0.10386552790042602,0.09928881089649469,0.10792140876738784
12,BISSE,0.00011412549590984564,2.2631604887759008e-10,0.0009647800929196216,0.23095197173006107,0.20778253660979198,0.2007119541567454,0.20697329141045429,0.20700416776671773,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088
13,BISSE,0.0940637780072065,0.06366666707267617,0.1304320987654321,0.16368280411345631,0.1643976246015625,0.1935795775849317,0.163126992797275,0.1630374073574473,0.039413520622657024,0.15102500278846648,0.08253209145858487,0.13939997563308756,0.1380178206413698
14,BISSE,0.21732010357132414,0.2475109755050501,0.20474074074074072,0.18364382045788502,0.18223948948036253,0.1816472507441948,0.18197154874933927,0.1493390373041183,0.18081982591576068,0.2696237216054014,0.23774573735105914,0.1829974291339123,0.17263733479092916
15,BISSE,0.1857072365531354,0.20530646914651668,0.2106172839506173,0.295622429756777,0.34497678031822465,0.28907190369499863,0.3321447841122295,0.3125956918666861,0.3436409085408268,0.2624969031339782,0.2828738660664699,0.34866534847623004,0.2946929789732061
16,BISSE,0.24111251958829558,0.2547774490870586,0.2519523746443423,0.24969552000202277,0.24977373395265023,0.29912181520299364,0.24923149210019013,0.25028802802793354,0.25857886591159945,0.24802024477213092,0.5413643287057072,0.33176473543835394,0.29156293473040423
17,BISSE,0.14549432333766582,0.16436000822043928,0.18918518518518518,0.2043618425181545,0.15390893509546694,0.19064254330776007,0.1493356562026708,0.15283847822426408,0.22405775111351017,0.18617871344358786,0.2259356572407855,0.16118925805471598,0.17452658494370135
18,BISSE,0.00540921088471064,0.0032199089423986258,0.006259259259259256,0.014887586280545257,0.012507294399955432,0.016644700491163216,0.006913246854440047,0.030199257962579003,0.001686034419252707,0.014499037951725132,0.03870692108291571,0.005564418234919979,0.038641053570300496
19,BISSE,0.2773733830804493,0.25624702941661553,0.28622222222222227,0.32970376455599726,0.33725312186592266,0.3906052093973448,0.3308522359564617,0.3190571278966445,0.2987264798350028,0.34601477392081004,0.38068871697725937,0.34723715089298335,0.322890093798311
20,BISSE,0.017948124335379675,0.005806788920534619,0.01460493827160493,0.10705137920509156,0.05571070668576193,0.06125547973474377,0.03474567970080887,0.02089859739484107,0.09226368661152956,0.15600319852334774,0.15788610216999918,0.010976311153701119,0.03126082221324365
21,BISSE,0.07611712234272602,0.08888485762774104,0.083,0.09158060133178089,0.09028468220993616,0.12012338210520061,0.09467369110070063,0.09414085735348009,0.10889612896960424,0.10317526792244165,0.14508036995026852,0.0962678167113371,0.0981360108466878
22,BISSE,0.15249302431919723,0.18417349237082786,0.21600000000000003,0.1801025141366086,0.17970842855650804,0.17072369862185593,0.18017396434980798,0.23932451219114287,0.2433832869446828,0.18561818551409365,0.28696793100068047,0.18253739478133638,0.17302657118641146
23,BISSE,0.2944168958739109,0.3272390459142076,0.3191851851851852,0.1728781401297982,0.2132331187728104,0.1927089916683677,0.20594410605202715,0.20489432608058294,0.21471155071029183,0.1970690875221103,0.33461289837451125,0.22054563860512832,0.20579179054469532
24,BISSE,0.18633613232569388,0.199446345654656,0.26244689328194604,0.21199235130340552,0.2115340432518479,0.241146103573812,0.2248625962872745,0.22521347984036894,0.21640806662740825,0.4307624975834125,0.2705816172467869,0.21247995520906268,0.22492951553542034
25,BISSE,0.2510436433183515,0.2408003522846923,0.26751527301134514,0.2644601034599333,0.2641837149003747,0.25184037575388274,0.26444220024117027,0.26424736935901644,0.2684359201633818,0.25869103758947315,0.5460800063778251,0.2790414819516406,0.25105412621521384
26,BISSE,0.25072300559966215,0.2061447650023142,0.24088888888888887,0.2781973388742204,0.26273180956760556,0.2827214037928488,0.30954470678693946,0.2706725718617914,0.2731884445492734,0.270736267134388,0.37823048027666983,0.28466417804485167,0.2539360391610398
27,BISSE,0.25349618426394993,0.31459757896718493,0.2462716049382716,0.21179230644437594,0.21036991129554422,0.17992636743163606,0.16918178296106196,0.18428086939593843,0.19743817955184856,0.2302575709455839,0.2894323936801539,0.18020954089260122,0.258012773975835
28,BISSE,0.05862090869535327,0.1343462202631084,0.022283950617283957,0.10530875054311184,0.11212087807305575,0.12206613563796306,0.1074129124430349,0.1159689267630667,0.196400514816567,0.12031621336459272,0.19729529420925387,0.1067873430612946,0.101898817423472
29,BISSE,0.10061939409727454,0.20109093595268007,0.2185185185185185,0.16259323145806634,0.15442677922546183,0.10035755392036463,0.14081770502975618,0.155425440432895,0.16725625578520154,0.16239171459245205,0.2843259301445954,0.1541088480468745,0.18008704970103792
30,BISSE,0.17932968248768405,0.16104711888143788,0.19664197530864197,0.24050307000901933,0.25495045576148134,0.17520134820718444,0.18339994990405833,0.1670866247854717,0.1893139322014689,0.22056090250165875,0.2956343627851029,0.199520837977957,0.20810506822323846
31,BISSE,0.21991880170502603,0.19897313381640255,0.2741975308641976,0.2221796199689981,0.24242462362616388,0.2999294116477393,0.19219265007643194,0.21050378772124628,0.22439083410646682,0.23060398573583382,0.34250986639002784,0.2458004750893946,0.20242473565079275
32,BISSE,0.1644646853092358,0.08664212870565989,0.1865679012345679,0.16574515895121383,0.16533664352251948,0.09344851151432453,0.16503445396296043,0.15824738709664757,0.1565098742576484,0.1546208083205024,0.13252797789111692,0.1463484470135493,0.16167637444345573
33,BISSE,0.14113973260740836,0.1826536781442371,0.20663259056931715,0.23044474307140977,0.22951842455059665,0.22946229723749637,0.21532493757375729,0.22227081943066068,0.14701254232680327,0.19742975690848574,0.36922577914569765,0.21048882770541893,0.1483166931590231
34,BISSE,0.17258074793283942,0.14751009247536667,0.2644444444444444,0.16702021479107237,0.18697384883915613,0.21669777878403834,0.16689772868094252,0.264036814032289,0.12238982760598938,0.20834040322299763,0.15042524039767444,0.19285690363964808,0.23307980529648678
35,BISSE,0.25323071428678623,0.26211378489178583,0.29076543209876543,0.18792396904969014,0.16152165422891857,0.1849678305104078,0.20825728081026434,0.2095978203638436,0.15585508353450497,0.16661066772328306,0.09019328845275813,0.1441364113833749,0.2497035809476537
36,BISSE,0.17635061454235515,0.31880295758549815,0.490349077925862,0.19269409833603063,0.21747681849633443,0.260110911006118,0.20177138814015644,0.21761304708621906,0.2026053083008454,0.3202762854212773,0.1568443895882905,0.17207186962752002,0.2642382869498522
