"","t90","t97","t116","t117","t81","t24","t98","t99","t128","t129","t30","t95","t108","t109","t72","t86","t87","t38","t5","t1","t69","t82","t83","t8","t2","t41","t56","t57","t62","t63","t23","t43","t68","t112","t113","t80","t93","t94","t124","t125","t85","t28","t36","t37","t10","t11","t16","t17","t64","t100","t101","t55","t91","t92","t22","t51","t52","t104","t105","t4","t6","t73","t74","t42","t88","t89","t29","t15","t14","t122","t123","t96","t26","t49","t50","t66","t118","t119","t102","t103","t84","t65","t120","t121","t110","t111","t70","t71","t39","t40","t3","t9","t34","t35","t12","t13","t18","t19","t7","t44","t47","t48","t45","t46","t33","t32","t53","t54","t31","t114","t115","t106","t107","t25","t60","t61","t59","t27","t78","t79","t67","t76","t77","t75","t58","t126","t127","t21","t20"
"t63",5.7832112264,5.78321122636,5.78321122636,5.78321122636,5.7832112264,5.3459872931,5.78321122668,5.78321122668,5.78321122663,5.78321122663,5.7832112267,5.7832112267,5.7832112267,5.7832112267,5.7832112267,5.7832112263,5.65799724939,5.5201190805,4.5489900328,3.8523052402,5.7832112272,5.7832112272,5.7832112272,5.7832112263,4.6359445039,1.1270101058,1.6372967791,1.6372967791,0.8873866084,0,2.59107412721,3.47509188664,3.2272695883,3.5412041922,3.5412041922,3.54120419226,3.54120419226,3.54120419226,3.541204192246,3.541204192246,3.54120419228,3.54120419226,3.54120419226,3.54120419226,3.65384867684,4.26714106774,4.6397102473,3.8181088185,4.63971024776,4.63971024766,4.63971024766,4.63971024766,4.63971024766,4.63971024766,4.63971024816,4.63971024766,4.63971024766,4.63971024755,4.63971024755,4.63519490136,4.8860844537,4.788980788458,4.998302814658,4.998302814458,4.998302814458,4.998302814458,4.376437595758,3.7499040925,5.3642007486,5.364200749433,5.364200749433,5.3642007494,5.3642007489,5.3642007489,5.3642007489,5.364200749,5.36420074892,5.36420074892,5.36420074893,5.36420074893,5.3642007489,5.364200749,5.36420074899,5.36420074899,5.36420074897,5.36420074897,5.12733642763,5.364200749,5.36420074896,5.36420074896,6.4847399539,6.7151312926633,7.7793589993633,7.5753463496633,7.7793589995233,7.7793589995233,7.7793589996433,6.9156298370433,7.7793589996033,7.7793589993643,7.7793589993543,7.7793589993543,7.7793589994343,7.7793589994343,7.0754482576143,7.7793589994033,7.7793589993033,7.7793589993033,7.7793589993033,7.7793589993033,7.7793589993033,7.77935899971,7.77935899971,7.7793589998,7.77935899977,7.44365900587,7.7793589997,6.9685039925,7.7793589998,7.7153023139,7.7793589998,7.779358999751,7.779358999751,7.7793589998,7.7793589998,7.779358999599,7.779358999599,7.484333357615,7.4831179564
"t23",4.83308116141,4.83308116137,4.83308116137,4.83308116137,4.83308116141,4.39585722811,4.83308116169,4.83308116169,4.83308116164,4.83308116164,4.83308116171,4.83308116171,4.83308116171,4.83308116171,4.83308116171,4.83308116131,4.7078671844,4.56998901551,3.59885996781,2.90217517521,4.83308116221,4.83308116221,4.83308116221,4.83308116131,3.68581443891,2.08078745401,2.59107412731,2.59107412731,2.59107412721,2.59107412721,0,1.01792811445,0.77010581611,1.08404042001,1.08404042001,1.08404042007,1.08404042007,1.08404042007,1.084040420056,1.084040420056,1.08404042009,1.08404042007,1.08404042007,1.08404042007,2.70371861185,3.31701100275,3.68958018231,2.86797875351,3.68958018277,3.68958018267,3.68958018267,3.68958018267,3.68958018267,3.68958018267,3.68958018317,3.68958018267,3.68958018267,3.68958018256,3.68958018256,3.68506483637,3.93595438871,3.838850723468,4.048172749668,4.048172749468,4.048172749468,4.048172749468,3.426307530768,2.79977402751,4.41407068361,4.414070684443,4.414070684443,4.41407068441,4.41407068391,4.41407068391,4.41407068391,4.41407068401,4.41407068393,4.41407068393,4.41407068394,4.41407068394,4.41407068391,4.41407068401,4.414070684,4.414070684,4.41407068398,4.41407068398,4.17720636264,4.41407068401,4.41407068397,4.41407068397,5.53460988891,5.7650012276733,6.8292289343733,6.6252162846733,6.8292289345333,6.8292289345333,6.8292289346533,5.9654997720533,6.8292289346133,6.8292289343743,6.8292289343643,6.8292289343643,6.8292289344443,6.8292289344443,6.1253181926243,6.8292289344133,6.8292289343133,6.8292289343133,6.8292289343133,6.8292289343133,6.8292289343133,6.82922893472,6.82922893472,6.82922893481,6.82922893478,6.49352894088,6.82922893471,6.01837392751,6.82922893481,6.76517224891,6.82922893481,6.829228934761,6.829228934761,6.82922893481,6.82922893481,6.829228934609,6.829228934609,6.534203292625,6.53298789141
"t43",5.71709892084,5.7170989208,5.7170989208,5.7170989208,5.71709892084,5.27987498754,5.71709892112,5.71709892112,5.71709892107,5.71709892107,5.71709892114,5.71709892114,5.71709892114,5.71709892114,5.71709892114,5.71709892074,5.59188494383,5.45400677494,4.48287772724,3.78619293464,5.71709892164,5.71709892164,5.71709892164,5.71709892074,4.56983219834,2.96480521344,3.47509188674,3.47509188674,3.47509188664,3.47509188664,1.01792811445,0,0.84428438746,1.15821899136,1.15821899136,1.15821899142,1.15821899142,1.15821899142,1.331332227526,1.331332227526,1.33133222756,1.88317269574,1.88317269574,1.88317269574,3.58773637128,4.20102876218,4.57359794174,3.75199651294,4.5735979422,4.5735979421,4.5735979421,4.5735979421,4.5735979421,4.5735979421,4.5735979426,4.5735979421,4.5735979421,4.57359794199,4.57359794199,4.5690825958,4.81997214814,4.722868482898,4.932190509098,4.932190508898,4.932190508898,4.932190508898,4.310325290198,3.68379178694,5.29808844304,5.298088443873,5.298088443873,5.29808844384,5.29808844334,5.29808844334,5.29808844334,5.29808844344,5.29808844336,5.29808844336,5.29808844337,5.29808844337,5.29808844334,5.29808844344,5.29808844343,5.29808844343,5.29808844341,5.29808844341,5.06122412207,5.29808844344,5.2980884434,5.2980884434,6.41862764834,6.6490189871033,7.7132466938033,7.5092340441033,7.7132466939633,7.7132466939633,7.7132466940833,6.8495175314833,7.7132466940433,7.7132466938043,7.7132466937943,7.7132466937943,7.7132466938743,7.7132466938743,7.0093359520543,7.7132466938433,7.7132466937433,7.7132466937433,7.7132466937433,7.7132466937433,7.7132466937433,7.71324669415,7.71324669415,7.71324669424,7.71324669421,7.37754670031,7.71324669414,6.90239168694,7.71324669424,7.64919000834,7.71324669424,7.713246694191,7.713246694191,7.71324669424,7.71324669424,7.713246694039,7.713246694039,7.418221052055,7.41700565084
"t68",5.4692766225,5.46927662246,5.46927662246,5.46927662246,5.4692766225,5.0320526892,5.46927662278,5.46927662278,5.46927662273,5.46927662273,5.4692766228,5.4692766228,5.4692766228,5.4692766228,5.4692766228,5.4692766224,5.34406264549,5.2061844766,4.2350554289,3.5383706363,5.4692766233,5.4692766233,5.4692766233,5.4692766224,4.3220099,2.7169829151,3.2272695884,3.2272695884,3.2272695883,3.2272695883,0.77010581611,0.84428438746,0,0.35726709658,0.35726709658,0.75657331884,0.75657331884,0.75657331884,1.083509929186,1.083509929186,1.08350992922,1.6353503974,1.6353503974,1.6353503974,3.33991407294,3.95320646384,4.3257756434,3.5041742146,4.32577564386,4.32577564376,4.32577564376,4.32577564376,4.32577564376,4.32577564376,4.32577564426,4.32577564376,4.32577564376,4.32577564365,4.32577564365,4.32126029746,4.5721498498,4.475046184558,4.684368210758,4.684368210558,4.684368210558,4.684368210558,4.062502991858,3.4359694886,5.0502661447,5.050266145533,5.050266145533,5.0502661455,5.050266145,5.050266145,5.050266145,5.0502661451,5.05026614502,5.05026614502,5.05026614503,5.05026614503,5.050266145,5.0502661451,5.05026614509,5.05026614509,5.05026614507,5.05026614507,4.81340182373,5.0502661451,5.05026614506,5.05026614506,6.17080535,6.4011966887633,7.4654243954633,7.2614117457633,7.4654243956233,7.4654243956233,7.4654243957433,6.6016952331433,7.4654243957033,7.4654243954643,7.4654243954543,7.4654243954543,7.4654243955343,7.4654243955343,6.7615136537143,7.4654243955033,7.4654243954033,7.4654243954033,7.4654243954033,7.4654243954033,7.4654243954033,7.46542439581,7.46542439581,7.4654243959,7.46542439587,7.12972440197,7.4654243958,6.6545693886,7.4654243959,7.40136771,7.4654243959,7.465424395851,7.465424395851,7.4654243959,7.4654243959,7.465424395699,7.465424395699,7.170398753715,7.1691833525
"t112",5.7832112264,5.78321122636,5.78321122636,5.78321122636,5.7832112264,5.3459872931,5.78321122668,5.78321122668,5.78321122663,5.78321122663,5.7832112267,5.7832112267,5.7832112267,5.7832112267,5.7832112267,5.7832112263,5.65799724939,5.5201190805,4.5489900328,3.8523052402,5.7832112272,5.7832112272,5.7832112272,5.7832112263,4.6359445039,3.030917519,3.5412041923,3.5412041923,3.5412041922,3.5412041922,1.08404042001,1.15821899136,0.35726709658,0,0.09020126248,1.07050792274,1.07050792274,1.07050792274,1.397444533086,1.397444533086,1.39744453312,1.9492850013,1.9492850013,1.9492850013,3.65384867684,4.26714106774,4.6397102473,3.8181088185,4.63971024776,4.63971024766,4.63971024766,4.63971024766,4.63971024766,4.63971024766,4.63971024816,4.63971024766,4.63971024766,4.63971024755,4.63971024755,4.63519490136,4.8860844537,4.788980788458,4.998302814658,4.998302814458,4.998302814458,4.998302814458,4.376437595758,3.7499040925,5.3642007486,5.364200749433,5.364200749433,5.3642007494,5.3642007489,5.3642007489,5.3642007489,5.364200749,5.36420074892,5.36420074892,5.36420074893,5.36420074893,5.3642007489,5.364200749,5.36420074899,5.36420074899,5.36420074897,5.36420074897,5.12733642763,5.364200749,5.36420074896,5.36420074896,6.4847399539,6.7151312926633,7.7793589993633,7.5753463496633,7.7793589995233,7.7793589995233,7.7793589996433,6.9156298370433,7.7793589996033,7.7793589993643,7.7793589993543,7.7793589993543,7.7793589994343,7.7793589994343,7.0754482576143,7.7793589994033,7.7793589993033,7.7793589993033,7.7793589993033,7.7793589993033,7.7793589993033,7.77935899971,7.77935899971,7.7793589998,7.77935899977,7.44365900587,7.7793589997,6.9685039925,7.7793589998,7.7153023139,7.7793589998,7.779358999751,7.779358999751,7.7793589998,7.7793589998,7.779358999599,7.779358999599,7.484333357615,7.4831179564
"t113",5.7832112264,5.78321122636,5.78321122636,5.78321122636,5.7832112264,5.3459872931,5.78321122668,5.78321122668,5.78321122663,5.78321122663,5.7832112267,5.7832112267,5.7832112267,5.7832112267,5.7832112267,5.7832112263,5.65799724939,5.5201190805,4.5489900328,3.8523052402,5.7832112272,5.7832112272,5.7832112272,5.7832112263,4.6359445039,3.030917519,3.5412041923,3.5412041923,3.5412041922,3.5412041922,1.08404042001,1.15821899136,0.35726709658,0.09020126248,0,1.07050792274,1.07050792274,1.07050792274,1.397444533086,1.397444533086,1.39744453312,1.9492850013,1.9492850013,1.9492850013,3.65384867684,4.26714106774,4.6397102473,3.8181088185,4.63971024776,4.63971024766,4.63971024766,4.63971024766,4.63971024766,4.63971024766,4.63971024816,4.63971024766,4.63971024766,4.63971024755,4.63971024755,4.63519490136,4.8860844537,4.788980788458,4.998302814658,4.998302814458,4.998302814458,4.998302814458,4.376437595758,3.7499040925,5.3642007486,5.364200749433,5.364200749433,5.3642007494,5.3642007489,5.3642007489,5.3642007489,5.364200749,5.36420074892,5.36420074892,5.36420074893,5.36420074893,5.3642007489,5.364200749,5.36420074899,5.36420074899,5.36420074897,5.36420074897,5.12733642763,5.364200749,5.36420074896,5.36420074896,6.4847399539,6.7151312926633,7.7793589993633,7.5753463496633,7.7793589995233,7.7793589995233,7.7793589996433,6.9156298370433,7.7793589996033,7.7793589993643,7.7793589993543,7.7793589993543,7.7793589994343,7.7793589994343,7.0754482576143,7.7793589994033,7.7793589993033,7.7793589993033,7.7793589993033,7.7793589993033,7.7793589993033,7.77935899971,7.77935899971,7.7793589998,7.77935899977,7.44365900587,7.7793589997,6.9685039925,7.7793589998,7.7153023139,7.7793589998,7.779358999751,7.779358999751,7.7793589998,7.7793589998,7.779358999599,7.779358999599,7.484333357615,7.4831179564
"t80",5.78321122646,5.78321122642,5.78321122642,5.78321122642,5.78321122646,5.34598729316,5.78321122674,5.78321122674,5.78321122669,5.78321122669,5.78321122676,5.78321122676,5.78321122676,5.78321122676,5.78321122676,5.78321122636,5.65799724945,5.52011908056,4.54899003286,3.85230524026,5.78321122726,5.78321122726,5.78321122726,5.78321122636,4.63594450396,3.03091751906,3.54120419236,3.54120419236,3.54120419226,3.54120419226,1.08404042007,1.15821899142,0.75657331884,1.07050792274,1.07050792274,0,0.4880553996,0.4880553996,1.397444533146,1.397444533146,1.39744453318,1.94928500136,1.94928500136,1.94928500136,3.6538486769,4.2671410678,4.63971024736,3.81810881856,4.63971024782,4.63971024772,4.63971024772,4.63971024772,4.63971024772,4.63971024772,4.63971024822,4.63971024772,4.63971024772,4.63971024761,4.63971024761,4.63519490142,4.88608445376,4.788980788518,4.998302814718,4.998302814518,4.998302814518,4.998302814518,4.376437595818,3.74990409256,5.36420074866,5.364200749493,5.364200749493,5.36420074946,5.36420074896,5.36420074896,5.36420074896,5.36420074906,5.36420074898,5.36420074898,5.36420074899,5.36420074899,5.36420074896,5.36420074906,5.36420074905,5.36420074905,5.36420074903,5.36420074903,5.12733642769,5.36420074906,5.36420074902,5.36420074902,6.48473995396,6.7151312927233,7.7793589994233,7.5753463497233,7.7793589995833,7.7793589995833,7.7793589997033,6.9156298371033,7.7793589996633,7.7793589994243,7.7793589994143,7.7793589994143,7.7793589994943,7.7793589994943,7.0754482576743,7.7793589994633,7.7793589993633,7.7793589993633,7.7793589993633,7.7793589993633,7.7793589993633,7.77935899977,7.77935899977,7.77935899986,7.77935899983,7.44365900593,7.77935899976,6.96850399256,7.77935899986,7.71530231396,7.77935899986,7.779358999811,7.779358999811,7.77935899986,7.77935899986,7.779358999659,7.779358999659,7.484333357675,7.48311795646
"t93",5.78321122646,5.78321122642,5.78321122642,5.78321122642,5.78321122646,5.34598729316,5.78321122674,5.78321122674,5.78321122669,5.78321122669,5.78321122676,5.78321122676,5.78321122676,5.78321122676,5.78321122676,5.78321122636,5.65799724945,5.52011908056,4.54899003286,3.85230524026,5.78321122726,5.78321122726,5.78321122726,5.78321122636,4.63594450396,3.03091751906,3.54120419236,3.54120419236,3.54120419226,3.54120419226,1.08404042007,1.15821899142,0.75657331884,1.07050792274,1.07050792274,0.4880553996,0,0.2852634708,1.397444533146,1.397444533146,1.39744453318,1.94928500136,1.94928500136,1.94928500136,3.6538486769,4.2671410678,4.63971024736,3.81810881856,4.63971024782,4.63971024772,4.63971024772,4.63971024772,4.63971024772,4.63971024772,4.63971024822,4.63971024772,4.63971024772,4.63971024761,4.63971024761,4.63519490142,4.88608445376,4.788980788518,4.998302814718,4.998302814518,4.998302814518,4.998302814518,4.376437595818,3.74990409256,5.36420074866,5.364200749493,5.364200749493,5.36420074946,5.36420074896,5.36420074896,5.36420074896,5.36420074906,5.36420074898,5.36420074898,5.36420074899,5.36420074899,5.36420074896,5.36420074906,5.36420074905,5.36420074905,5.36420074903,5.36420074903,5.12733642769,5.36420074906,5.36420074902,5.36420074902,6.48473995396,6.7151312927233,7.7793589994233,7.5753463497233,7.7793589995833,7.7793589995833,7.7793589997033,6.9156298371033,7.7793589996633,7.7793589994243,7.7793589994143,7.7793589994143,7.7793589994943,7.7793589994943,7.0754482576743,7.7793589994633,7.7793589993633,7.7793589993633,7.7793589993633,7.7793589993633,7.7793589993633,7.77935899977,7.77935899977,7.77935899986,7.77935899983,7.44365900593,7.77935899976,6.96850399256,7.77935899986,7.71530231396,7.77935899986,7.779358999811,7.779358999811,7.77935899986,7.77935899986,7.779358999659,7.779358999659,7.484333357675,7.48311795646
"t94",5.78321122646,5.78321122642,5.78321122642,5.78321122642,5.78321122646,5.34598729316,5.78321122674,5.78321122674,5.78321122669,5.78321122669,5.78321122676,5.78321122676,5.78321122676,5.78321122676,5.78321122676,5.78321122636,5.65799724945,5.52011908056,4.54899003286,3.85230524026,5.78321122726,5.78321122726,5.78321122726,5.78321122636,4.63594450396,3.03091751906,3.54120419236,3.54120419236,3.54120419226,3.54120419226,1.08404042007,1.15821899142,0.75657331884,1.07050792274,1.07050792274,0.4880553996,0.2852634708,0,1.397444533146,1.397444533146,1.39744453318,1.94928500136,1.94928500136,1.94928500136,3.6538486769,4.2671410678,4.63971024736,3.81810881856,4.63971024782,4.63971024772,4.63971024772,4.63971024772,4.63971024772,4.63971024772,4.63971024822,4.63971024772,4.63971024772,4.63971024761,4.63971024761,4.63519490142,4.88608445376,4.788980788518,4.998302814718,4.998302814518,4.998302814518,4.998302814518,4.376437595818,3.74990409256,5.36420074866,5.364200749493,5.364200749493,5.36420074946,5.36420074896,5.36420074896,5.36420074896,5.36420074906,5.36420074898,5.36420074898,5.36420074899,5.36420074899,5.36420074896,5.36420074906,5.36420074905,5.36420074905,5.36420074903,5.36420074903,5.12733642769,5.36420074906,5.36420074902,5.36420074902,6.48473995396,6.7151312927233,7.7793589994233,7.5753463497233,7.7793589995833,7.7793589995833,7.7793589997033,6.9156298371033,7.7793589996633,7.7793589994243,7.7793589994143,7.7793589994143,7.7793589994943,7.7793589994943,7.0754482576743,7.7793589994633,7.7793589993633,7.7793589993633,7.7793589993633,7.7793589993633,7.7793589993633,7.77935899977,7.77935899977,7.77935899986,7.77935899983,7.44365900593,7.77935899976,6.96850399256,7.77935899986,7.71530231396,7.77935899986,7.779358999811,7.779358999811,7.77935899986,7.77935899986,7.779358999659,7.779358999659,7.484333357675,7.48311795646
"t124",5.783211226446,5.783211226406,5.783211226406,5.783211226406,5.783211226446,5.345987293146,5.783211226726,5.783211226726,5.783211226676,5.783211226676,5.783211226746,5.783211226746,5.783211226746,5.783211226746,5.783211226746,5.783211226346,5.657997249436,5.520119080546,4.548990032846,3.852305240246,5.783211227246,5.783211227246,5.783211227246,5.783211226346,4.635944503946,3.030917519046,3.541204192346,3.541204192346,3.541204192246,3.541204192246,1.084040420056,1.331332227526,1.083509929186,1.397444533086,1.397444533086,1.397444533146,1.397444533146,1.397444533146,0,0.007120096132,0.392956166766,1.949285001346,1.949285001346,1.949285001346,3.653848676886,4.267141067786,4.639710247346,3.818108818546,4.639710247806,4.639710247706,4.639710247706,4.639710247706,4.639710247706,4.639710247706,4.639710248206,4.639710247706,4.639710247706,4.639710247596,4.639710247596,4.635194901406,4.886084453746,4.788980788504,4.998302814704,4.998302814504,4.998302814504,4.998302814504,4.376437595804,3.749904092546,5.364200748646,5.364200749479,5.364200749479,5.364200749446,5.364200748946,5.364200748946,5.364200748946,5.364200749046,5.364200748966,5.364200748966,5.364200748976,5.364200748976,5.364200748946,5.364200749046,5.364200749036,5.364200749036,5.364200749016,5.364200749016,5.127336427676,5.364200749046,5.364200749006,5.364200749006,6.484739953946,6.7151312927093,7.7793589994093,7.5753463497093,7.7793589995693,7.7793589995693,7.7793589996893,6.9156298370893,7.7793589996493,7.7793589994103,7.7793589994003,7.7793589994003,7.7793589994803,7.7793589994803,7.0754482576603,7.7793589994493,7.7793589993493,7.7793589993493,7.7793589993493,7.7793589993493,7.7793589993493,7.779358999756,7.779358999756,7.779358999846,7.779358999816,7.443659005916,7.779358999746,6.968503992546,7.779358999846,7.715302313946,7.779358999846,7.779358999797,7.779358999797,7.779358999846,7.779358999846,7.779358999645,7.779358999645,7.484333357661,7.483117956446
"t125",5.783211226446,5.783211226406,5.783211226406,5.783211226406,5.783211226446,5.345987293146,5.783211226726,5.783211226726,5.783211226676,5.783211226676,5.783211226746,5.783211226746,5.783211226746,5.783211226746,5.783211226746,5.783211226346,5.657997249436,5.520119080546,4.548990032846,3.852305240246,5.783211227246,5.783211227246,5.783211227246,5.783211226346,4.635944503946,3.030917519046,3.541204192346,3.541204192346,3.541204192246,3.541204192246,1.084040420056,1.331332227526,1.083509929186,1.397444533086,1.397444533086,1.397444533146,1.397444533146,1.397444533146,0.007120096132,0,0.392956166766,1.949285001346,1.949285001346,1.949285001346,3.653848676886,4.267141067786,4.639710247346,3.818108818546,4.639710247806,4.639710247706,4.639710247706,4.639710247706,4.639710247706,4.639710247706,4.639710248206,4.639710247706,4.639710247706,4.639710247596,4.639710247596,4.635194901406,4.886084453746,4.788980788504,4.998302814704,4.998302814504,4.998302814504,4.998302814504,4.376437595804,3.749904092546,5.364200748646,5.364200749479,5.364200749479,5.364200749446,5.364200748946,5.364200748946,5.364200748946,5.364200749046,5.364200748966,5.364200748966,5.364200748976,5.364200748976,5.364200748946,5.364200749046,5.364200749036,5.364200749036,5.364200749016,5.364200749016,5.127336427676,5.364200749046,5.364200749006,5.364200749006,6.484739953946,6.7151312927093,7.7793589994093,7.5753463497093,7.7793589995693,7.7793589995693,7.7793589996893,6.9156298370893,7.7793589996493,7.7793589994103,7.7793589994003,7.7793589994003,7.7793589994803,7.7793589994803,7.0754482576603,7.7793589994493,7.7793589993493,7.7793589993493,7.7793589993493,7.7793589993493,7.7793589993493,7.779358999756,7.779358999756,7.779358999846,7.779358999816,7.443659005916,7.779358999746,6.968503992546,7.779358999846,7.715302313946,7.779358999846,7.779358999797,7.779358999797,7.779358999846,7.779358999846,7.779358999645,7.779358999645,7.484333357661,7.483117956446
"t85",5.78321122648,5.78321122644,5.78321122644,5.78321122644,5.78321122648,5.34598729318,5.78321122676,5.78321122676,5.78321122671,5.78321122671,5.78321122678,5.78321122678,5.78321122678,5.78321122678,5.78321122678,5.78321122638,5.65799724947,5.52011908058,4.54899003288,3.85230524028,5.78321122728,5.78321122728,5.78321122728,5.78321122638,4.63594450398,3.03091751908,3.54120419238,3.54120419238,3.54120419228,3.54120419228,1.08404042009,1.33133222756,1.08350992922,1.39744453312,1.39744453312,1.39744453318,1.39744453318,1.39744453318,0.392956166766,0.392956166766,0,1.94928500138,1.94928500138,1.94928500138,3.65384867692,4.26714106782,4.63971024738,3.81810881858,4.63971024784,4.63971024774,4.63971024774,4.63971024774,4.63971024774,4.63971024774,4.63971024824,4.63971024774,4.63971024774,4.63971024763,4.63971024763,4.63519490144,4.88608445378,4.788980788538,4.998302814738,4.998302814538,4.998302814538,4.998302814538,4.376437595838,3.74990409258,5.36420074868,5.364200749513,5.364200749513,5.36420074948,5.36420074898,5.36420074898,5.36420074898,5.36420074908,5.364200749,5.364200749,5.36420074901,5.36420074901,5.36420074898,5.36420074908,5.36420074907,5.36420074907,5.36420074905,5.36420074905,5.12733642771,5.36420074908,5.36420074904,5.36420074904,6.48473995398,6.7151312927433,7.7793589994433,7.5753463497433,7.7793589996033,7.7793589996033,7.7793589997233,6.9156298371233,7.7793589996833,7.7793589994443,7.7793589994343,7.7793589994343,7.7793589995143,7.7793589995143,7.0754482576943,7.7793589994833,7.7793589993833,7.7793589993833,7.7793589993833,7.7793589993833,7.7793589993833,7.77935899979,7.77935899979,7.77935899988,7.77935899985,7.44365900595,7.77935899978,6.96850399258,7.77935899988,7.71530231398,7.77935899988,7.779358999831,7.779358999831,7.77935899988,7.77935899988,7.779358999679,7.779358999679,7.484333357695,7.48311795648
"t28",5.78321122646,5.78321122642,5.78321122642,5.78321122642,5.78321122646,5.34598729316,5.78321122674,5.78321122674,5.78321122669,5.78321122669,5.78321122676,5.78321122676,5.78321122676,5.78321122676,5.78321122676,5.78321122636,5.65799724945,5.52011908056,4.54899003286,3.85230524026,5.78321122726,5.78321122726,5.78321122726,5.78321122636,4.63594450396,3.03091751906,3.54120419236,3.54120419236,3.54120419226,3.54120419226,1.08404042007,1.88317269574,1.6353503974,1.9492850013,1.9492850013,1.94928500136,1.94928500136,1.94928500136,1.949285001346,1.949285001346,1.94928500138,0,1.8961323338,1.8961323338,3.6538486769,4.2671410678,4.63971024736,3.81810881856,4.63971024782,4.63971024772,4.63971024772,4.63971024772,4.63971024772,4.63971024772,4.63971024822,4.63971024772,4.63971024772,4.63971024761,4.63971024761,4.63519490142,4.88608445376,4.788980788518,4.998302814718,4.998302814518,4.998302814518,4.998302814518,4.376437595818,3.74990409256,5.36420074866,5.364200749493,5.364200749493,5.36420074946,5.36420074896,5.36420074896,5.36420074896,5.36420074906,5.36420074898,5.36420074898,5.36420074899,5.36420074899,5.36420074896,5.36420074906,5.36420074905,5.36420074905,5.36420074903,5.36420074903,5.12733642769,5.36420074906,5.36420074902,5.36420074902,6.48473995396,6.7151312927233,7.7793589994233,7.5753463497233,7.7793589995833,7.7793589995833,7.7793589997033,6.9156298371033,7.7793589996633,7.7793589994243,7.7793589994143,7.7793589994143,7.7793589994943,7.7793589994943,7.0754482576743,7.7793589994633,7.7793589993633,7.7793589993633,7.7793589993633,7.7793589993633,7.7793589993633,7.77935899977,7.77935899977,7.77935899986,7.77935899983,7.44365900593,7.77935899976,6.96850399256,7.77935899986,7.71530231396,7.77935899986,7.779358999811,7.779358999811,7.77935899986,7.77935899986,7.779358999659,7.779358999659,7.484333357675,7.48311795646
"t36",5.78321122646,5.78321122642,5.78321122642,5.78321122642,5.78321122646,5.34598729316,5.78321122674,5.78321122674,5.78321122669,5.78321122669,5.78321122676,5.78321122676,5.78321122676,5.78321122676,5.78321122676,5.78321122636,5.65799724945,5.52011908056,4.54899003286,3.85230524026,5.78321122726,5.78321122726,5.78321122726,5.78321122636,4.63594450396,3.03091751906,3.54120419236,3.54120419236,3.54120419226,3.54120419226,1.08404042007,1.88317269574,1.6353503974,1.9492850013,1.9492850013,1.94928500136,1.94928500136,1.94928500136,1.949285001346,1.949285001346,1.94928500138,1.8961323338,0,1.4451840106,3.6538486769,4.2671410678,4.63971024736,3.81810881856,4.63971024782,4.63971024772,4.63971024772,4.63971024772,4.63971024772,4.63971024772,4.63971024822,4.63971024772,4.63971024772,4.63971024761,4.63971024761,4.63519490142,4.88608445376,4.788980788518,4.998302814718,4.998302814518,4.998302814518,4.998302814518,4.376437595818,3.74990409256,5.36420074866,5.364200749493,5.364200749493,5.36420074946,5.36420074896,5.36420074896,5.36420074896,5.36420074906,5.36420074898,5.36420074898,5.36420074899,5.36420074899,5.36420074896,5.36420074906,5.36420074905,5.36420074905,5.36420074903,5.36420074903,5.12733642769,5.36420074906,5.36420074902,5.36420074902,6.48473995396,6.7151312927233,7.7793589994233,7.5753463497233,7.7793589995833,7.7793589995833,7.7793589997033,6.9156298371033,7.7793589996633,7.7793589994243,7.7793589994143,7.7793589994143,7.7793589994943,7.7793589994943,7.0754482576743,7.7793589994633,7.7793589993633,7.7793589993633,7.7793589993633,7.7793589993633,7.7793589993633,7.77935899977,7.77935899977,7.77935899986,7.77935899983,7.44365900593,7.77935899976,6.96850399256,7.77935899986,7.71530231396,7.77935899986,7.779358999811,7.779358999811,7.77935899986,7.77935899986,7.779358999659,7.779358999659,7.484333357675,7.48311795646
