accepted_species,estimate
t29,-0.05973763
t32,0.08337958
t33,-0.05973763
t94,0.07188696
t86,0.045475267
t22,-0.21438523
t38,-0.38809222
t69,-0.016713412
t70,0.109791294
t14,0.08337958
