,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t101,8.627397,-3.0788972,-1.97741,41.97573,-1.0510455,35.960056,-3.1869617,-0.45175943,-1.2770835,39.64743,8.025121,7.8078885,6.502774,16.073027,-7.602594,20.242985,-2.382802
t81,6.083011,-2.7281291,-1.8781662,38.474297,-1.2056193,32.36056,-2.9464824,-0.38608688,-1.1896075,36.134766,7.303025,6.6904655,6.378189,14.632866,-7.092609,18.60988,-2.0665188
t82,8.680589,-3.0752976,-1.9200147,41.670944,-1.0651495,36.3592,-3.2029438,-0.4437085,-1.2427585,39.731903,8.014126,7.7256637,6.3863034,15.996004,-7.569458,20.282932,-2.4167478
t46,5.3263354,-2.5534189,-1.821847,36.758087,-1.2393453,30.760513,-2.8179007,-0.38989732,-1.1263012,34.296646,6.952987,6.3132305,6.328803,13.834017,-6.802324,17.606535,-1.949626
t83,7.686398,-2.8071418,-1.7927716,38.658806,-1.0699995,33.756912,-2.917471,-0.41344616,-1.1624146,36.521915,7.384914,7.40557,6.102608,14.715824,-7.099355,18.683962,-2.2819068
t152,9.741638,-3.0724137,-1.8356507,41.439713,-0.960927,37.160423,-3.0924754,-0.41322872,-1.1528904,39.171806,8.175876,8.479676,6.4372573,16.114862,-7.470962,20.092455,-2.607959
t153,9.759243,-3.0697668,-1.8326048,41.46647,-0.9620776,37.205368,-3.0934522,-0.4117383,-1.1524476,39.180305,8.182502,8.484858,6.435613,16.104414,-7.4780517,20.081202,-2.6117663
t6,18.667324,-3.913332,-1.593763,40.928894,1.6242315,43.13533,-3.1128278,-0.70976555,-1.3731147,40.449837,6.99301,11.491836,1.6286894,12.78068,-6.4364886,17.281221,-3.2462265
t7,9.010332,-2.2402263,-1.2204179,26.582087,-0.41390085,27.734146,-2.0818012,-0.66703326,-0.94439,27.059502,4.739123,6.2633348,1.1435343,8.768294,-4.5759273,10.312712,-1.9056615
t8,10.841678,-2.472943,-1.1996279,28.883,-0.34319848,30.409811,-2.2262232,-0.6684317,-0.98587865,29.25224,5.1579533,6.8452005,1.2974831,9.365759,-4.8701,11.425498,-2.1478267
t28,11.492313,-2.4175637,-1.2641543,29.982449,-0.47914097,32.457886,-2.2002354,-0.7632619,-0.9964865,30.294193,5.427773,6.8234897,1.6206523,10.262969,-4.906941,11.427921,-2.1917403
t111,19.522522,-3.2753632,-1.4007443,40.052864,-0.22325437,45.33071,-2.600191,-0.8416646,-1.1784668,40.03882,7.693341,9.595787,3.1091142,14.218004,-5.986419,15.623102,-3.1081603
t112,19.408844,-3.25594,-1.4021301,40.078697,-0.23326166,45.469254,-2.5817707,-0.85805196,-1.1612154,39.822704,7.7139816,9.553017,3.169725,14.356447,-5.9608455,15.658329,-3.132332
t141,20.164282,-3.264742,-1.3851098,40.286903,-0.21010149,45.861664,-2.583966,-0.9028043,-1.1597375,40.148582,8.149941,9.673824,3.249413,14.718892,-6.0298734,15.335913,-3.1838732
t142,20.24281,-3.2651176,-1.369487,40.266575,-0.1957609,45.90154,-2.5892189,-0.91600466,-1.1613296,40.14326,8.1346855,9.684025,3.2136655,14.711041,-6.0289946,15.395721,-3.1907187
t15,14.455865,-2.8913972,-1.3747548,33.734238,-0.13196926,36.332573,-2.5366194,-0.79683906,-1.1910146,34.512924,5.6961937,8.341098,1.3651692,11.358568,-5.505197,13.461426,-2.5282648
t173,18.973633,-3.4321058,-1.3614501,40.651737,-0.06742076,43.99341,-3.032283,-0.9029285,-0.98556376,40.58049,7.2873077,9.845333,2.1901917,13.536791,-5.7971716,16.269232,-2.826617
t174,18.97466,-3.432082,-1.3614095,40.651894,-0.06752967,43.99384,-3.0322287,-0.9030717,-0.98552734,40.580303,7.286868,9.84453,2.1895947,13.535934,-5.796973,16.269423,-2.826656
t59,16.207287,-3.1380548,-1.3362185,36.883514,-0.15447177,39.592617,-2.781375,-0.8158879,-1.006688,36.745792,6.8289766,8.947958,1.701696,12.07658,-5.445845,14.380965,-2.5393271
t23,12.953583,-2.707262,-1.3760525,32.29393,-0.33017775,34.323433,-2.4149935,-0.78010017,-1.0246638,32.808067,5.5252624,7.593402,1.1717898,10.904287,-5.1598363,13.042448,-2.3208442
t5,9.077297,-2.2134368,-1.0780624,24.937757,-0.21757142,26.39549,-1.9269766,-0.58539814,-0.9623435,25.476591,4.585385,6.3155656,0.62731606,8.006935,-4.2970176,9.685521,-1.8479277
t33,13.297198,-2.9346964,-1.1220105,30.946829,0.21747692,33.525307,-2.26238,-0.6521929,-1.1713071,31.573666,5.9126105,8.359828,0.6158567,9.745947,-5.003174,12.499292,-2.3467646
t38,14.723274,-3.1757324,-1.1520842,32.83264,0.6737185,35.715405,-2.3785198,-0.6683361,-1.2208027,33.48832,6.394974,9.058026,0.7076135,10.336867,-5.2226787,13.454084,-2.5220964
t113,18.250984,-3.7926605,-1.3543346,38.21233,2.0629044,41.78272,-2.6545575,-0.71302265,-1.4328527,38.82914,7.245089,11.152643,0.6523338,12.1439495,-5.906115,15.705517,-2.9811232
t114,19.574772,-3.9934728,-1.3997704,39.994022,2.506565,43.863922,-2.7635393,-0.74584335,-1.495137,40.616314,7.54775,11.780623,0.667954,12.72809,-6.1288624,16.598843,-3.1336234
t22,13.814338,-2.8656886,-1.1578913,31.251497,0.40267092,33.330708,-2.5516136,-0.8087072,-1.100069,31.325167,6.431359,8.667496,0.6449743,9.925868,-5.1099544,11.866055,-2.3996382
t29,20.153639,-3.926518,-1.2320557,39.904915,3.1145544,43.2899,-3.2688503,-0.94101584,-1.380598,39.956932,8.790455,11.874359,0.50188977,12.886858,-6.2055535,16.166676,-3.0673873
t53,17.015705,-3.3040326,-1.1864412,35.43522,1.3926059,38.14341,-2.9178057,-0.96317595,-1.1618354,35.13857,7.396923,10.288797,0.72628266,11.184227,-5.569978,14.120956,-2.7634063
t54,17.99273,-3.4487188,-1.1928298,37.01062,1.6811086,39.757114,-3.0425024,-1.0016999,-1.1786298,36.4526,7.647154,10.676706,0.8755222,11.581419,-5.7401433,14.866518,-2.8527167
t27,12.317799,-2.6475341,-1.13596,29.358,-0.04321116,31.165363,-2.4429653,-0.81637925,-1.0298028,29.522436,6.027761,7.9937167,0.5629907,9.391923,-4.8621316,11.053566,-2.2233005
t18,15.012531,-2.9456618,-1.0788859,32.37929,1.0067159,34.875954,-2.6129787,-0.7709117,-1.114674,32.34253,6.709265,9.040968,0.7944589,10.41819,-5.270621,12.515395,-2.4882689
t3,21.459679,-3.8302765,4.5322304,25.193205,9.891027,31.297785,-2.040281,-0.13422672,-0.82223195,24.145441,6.572299,8.078653,-0.25690016,3.3490267,-3.048421,14.823509,-2.1728647
t4,19.516417,-3.5106843,4.6006927,22.573608,9.104656,28.39224,-1.8482386,-0.07844984,-0.7752473,21.868162,5.9869,7.07379,-0.30359915,2.707688,-2.7430215,13.598949,-1.9019741
t109,32.42308,-5.734428,14.525844,34.732903,13.796397,47.30632,-2.9853663,0.15421717,-0.599524,34.71483,13.677353,8.552843,-0.43713018,4.9267316,-3.2855287,25.127604,-2.514429
t110,31.149029,-5.567817,14.443105,33.24451,13.26907,45.505043,-2.878613,0.068042204,-0.569658,33.111206,13.355472,8.087667,-0.43366218,4.401994,-3.1004372,24.298174,-2.3954039
t80,29.605196,-5.391286,14.283517,31.470366,12.809621,43.290176,-2.7676733,0.05913489,-0.55376595,31.297796,12.99664,7.543131,-0.45540094,3.8811874,-2.9252636,23.361425,-2.2438016
t57,29.477343,-5.419437,14.185367,31.557716,12.885427,43.12587,-2.7917569,-0.01359016,-0.58522654,31.168434,13.090062,7.6626964,-0.42072,3.7394388,-2.9932706,23.251007,-2.243463
t51,27.699345,-5.1297755,13.786654,29.558558,12.172323,40.559475,-2.627285,0.10932247,-0.5529939,29.131708,12.427616,6.972597,-0.43001494,3.322222,-2.7998147,22.021305,-2.0846364
t52,28.323896,-5.227686,13.899458,30.33379,12.36305,41.44265,-2.6876593,0.057327677,-0.5610038,29.862652,12.672886,7.171244,-0.4204956,3.521991,-2.890647,22.508158,-2.1507208
t41,27.944569,-5.346858,13.753882,30.004637,11.910015,41.558136,-2.6456993,0.1683201,-0.5839651,29.89977,13.023997,6.32523,-0.61336577,4.3643436,-3.0967689,23.192692,-2.2141898
t55,27.625223,-5.357544,14.475577,29.280636,12.094616,40.98865,-2.5956228,0.5586154,-0.5738058,29.161777,13.262357,5.8167367,-0.69488335,4.100382,-2.964701,23.03038,-2.0878768
t95,32.23271,-6.1474123,16.298672,33.815422,13.67757,47.580086,-2.9201086,0.5753102,-0.67247456,34.116547,15.472554,6.765531,-0.79904985,5.4626403,-3.488892,26.529291,-2.48298
t96,32.19377,-6.1908736,16.328844,33.836475,13.92454,47.506012,-2.9656303,0.5225381,-0.6664605,34.090275,15.481158,6.752172,-0.81340647,5.454351,-3.474151,26.555908,-2.4545677
t146,32.049385,-6.2171936,16.749092,33.88626,13.839989,47.355095,-2.9916437,0.74214596,-0.62500256,33.83229,15.610883,6.351045,-0.861217,5.2406077,-3.4090703,26.852634,-2.3981318
t147,32.076813,-6.2157006,16.76561,33.882687,13.809162,47.37759,-2.9938896,0.7741708,-0.6153952,33.848217,15.638595,6.3629313,-0.85586035,5.2782645,-3.4119039,26.876766,-2.40858
t156,32.049816,-6.2241926,16.772953,33.805374,13.932388,47.33573,-2.9901397,0.8050198,-0.6283038,33.815125,15.58342,6.36554,-0.8778915,5.2041755,-3.4028187,26.855577,-2.4003177
t157,32.02688,-6.222966,16.742685,33.832287,13.9046755,47.32105,-2.9912467,0.81937736,-0.6323495,33.85253,15.562005,6.347407,-0.8816442,5.178356,-3.4077816,26.85745,-2.397016
t118,32.058098,-6.213652,16.60361,33.93609,13.673574,47.293358,-2.9972396,0.7299275,-0.6275062,34.052788,15.548913,6.3454294,-0.85475224,5.1962805,-3.40441,26.870253,-2.384673
t16,25.64949,-4.742831,9.789634,28.967932,11.423603,37.994987,-2.500269,-0.021035401,-0.77108014,28.708662,10.05718,7.4291644,-0.45773265,3.9725392,-3.2067394,19.814608,-2.1769195
t12,21.026104,-3.8176873,3.7905698,25.271227,11.175522,30.40264,-2.3553464,-0.050106157,-1.0855622,25.203453,5.498744,8.076529,-0.49043074,2.5045962,-3.3651807,14.75322,-1.8700418
t13,23.026299,-4.1276884,3.6353846,27.816725,11.936566,33.39406,-2.5174358,-0.09225112,-1.1147933,27.506586,6.2529244,8.933125,-0.48615313,3.429655,-3.6053345,16.011812,-2.0669193
t11,23.45942,-4.18854,3.805153,28.27774,12.328408,34.075153,-2.5731113,-0.058644116,-1.1778555,28.10867,6.0951977,9.2374935,-0.4583943,3.316796,-3.7674878,16.239107,-2.1609733
t134,30.742805,-5.3140693,3.2683716,38.401596,15.65238,43.44667,-3.7382245,-0.105798446,-1.6870991,38.587025,7.0428247,12.199329,-0.42144042,3.7749445,-5.1535735,21.207575,-2.6151307
t171,30.610336,-5.3341455,3.2287025,38.349472,15.600819,43.3414,-3.7433476,-0.1034381,-1.6971674,38.63736,7.000152,12.173697,-0.4216958,3.619403,-5.1317687,21.288872,-2.5832055
t172,30.610344,-5.3336806,3.2309098,38.35074,15.599829,43.34444,-3.7438316,-0.10383617,-1.6967461,38.636253,7.0006227,12.17445,-0.42145061,3.6202793,-5.131731,21.28977,-2.5836618
t49,27.336325,-4.8063025,3.2301059,33.77869,14.305706,39.011497,-3.2730293,-0.041451566,-1.5342449,34.31983,6.524518,10.778283,-0.5141344,3.6078362,-4.669435,19.35936,-2.3696167
t50,30.819157,-5.25837,3.5537643,37.861107,15.673238,43.97688,-3.5270658,-0.031739727,-1.6411289,38.3726,7.568095,12.196953,-0.45901853,5.0763006,-5.2429557,21.447367,-2.7572813
t14,24.433338,-4.2815356,3.9034424,29.98392,12.16539,35.8236,-2.6247768,-0.27175105,-1.1399612,28.97958,6.4626102,9.555001,-0.45882827,4.1461396,-3.859034,17.123964,-2.3098197
t21,22.831938,-3.9633465,4.097224,27.17246,11.238451,32.93846,-2.3660457,-0.2600325,-0.99620026,26.381458,6.1292543,8.615906,-0.44317055,3.6066823,-3.4675179,15.496142,-2.177534
t44,32.196404,-5.289967,4.6982102,38.47309,14.943476,45.859516,-3.2501214,-0.6116743,-1.1883237,36.901245,8.996247,12.332958,-0.42639598,6.9258604,-4.766406,20.761469,-3.180396
t45,28.734882,-4.826559,4.2570386,34.61596,13.271946,41.228603,-2.9297435,-0.49435169,-1.1457003,33.400314,7.9032073,10.91355,-0.42593852,5.844847,-4.434218,19.265512,-2.8746164
t70,36.603497,-2.965017,-1.1329583,29.696314,14.383596,36.57644,-0.77004975,-0.06813995,-0.72940725,28.91288,0.8057726,16.421196,0.7558394,14.83048,-3.798924,16.767267,-5.0406384
t71,33.119987,-2.4131877,-1.1107873,25.53121,12.92447,31.80766,-0.55613786,-0.08853523,-0.62433285,25.11246,-0.0782206,14.742405,0.4553252,13.644501,-3.3435192,15.076111,-4.6599193
t68,36.122475,-2.5055368,-1.0641288,28.338213,14.940988,36.55754,-0.9130969,-0.09097606,-0.828893,27.834276,-0.05233559,17.025732,0.05316789,16.039417,-3.832667,18.165709,-4.9784994
t69,35.63569,-2.5206854,-1.0428208,28.087128,15.011557,36.553215,-0.85399073,-0.13568279,-0.7829239,27.666098,-0.0046024728,16.901005,0.011493754,16.346863,-3.8376088,17.609833,-4.9709353
t99,35.762383,-2.2969487,-0.8670214,27.179098,15.364961,36.370144,-0.8845503,-0.17978583,-0.74861366,26.643042,-0.065007254,16.871784,0.026883196,16.72825,-3.6981835,17.96267,-4.9077983
t103,36.055298,-2.3054488,-0.8677785,27.800388,15.557889,37.118996,-0.95979786,-0.18499404,-0.79728174,27.219511,-0.08428006,16.983265,-0.02564877,16.986912,-3.819503,18.345566,-4.941912
t165,36.279686,-2.313468,-0.8784148,27.673496,15.516864,36.917038,-0.91991514,-0.1952735,-0.78465873,27.245832,-0.05878834,17.200829,0.022254538,16.996817,-3.7628598,18.180618,-4.9395995
t166,36.273483,-2.3127553,-0.87966967,27.680529,15.511442,36.92009,-0.9206419,-0.19610034,-0.78521025,27.246845,-0.058942646,17.200308,0.024679255,16.997849,-3.7632902,18.173372,-4.938418
t139,35.985523,-2.2910662,-0.91098166,27.830791,15.89328,36.971146,-1.1109651,-0.21328823,-0.8018573,27.807749,-0.08313756,17.272923,-0.050244033,17.052036,-3.938472,18.113499,-4.974006
t158,36.02667,-2.2753456,-0.91181344,27.850794,15.813653,36.947773,-1.1267437,-0.20935357,-0.80847627,27.865442,-0.087069176,17.265553,-0.05556916,17.046112,-3.9491773,18.17221,-4.9677672
t159,36.025005,-2.2785077,-0.9149656,27.841127,15.801963,36.9143,-1.1275667,-0.20914356,-0.80248064,27.860502,-0.0853291,17.276775,-0.051620472,17.055506,-3.9424565,18.174408,-4.970379
t62,36.122566,-2.6129408,-1.0449044,28.53229,15.345159,36.79814,-0.97066396,-0.0072755003,-0.8267919,27.906155,-0.024414865,16.999872,0.52355725,16.035423,-3.9667706,17.586487,-5.0221686
t63,35.0969,-2.41654,-1.0185895,26.83446,14.822334,34.795746,-0.81903505,-0.03145687,-0.7051708,26.708935,-0.06543736,16.228603,0.34828335,15.709703,-3.6907437,16.811678,-4.8444095
t60,33.984886,-2.3272936,-1.0373129,26.052174,14.349497,33.7604,-0.75352925,-0.03633739,-0.74933577,25.543692,-0.110207215,15.907409,0.25749356,15.180208,-3.591749,16.578318,-4.739564
t72,34.315277,-2.2763858,-0.95987415,26.05762,14.44785,34.13481,-0.8428879,-0.069451444,-0.7466039,25.85433,-0.12884316,16.05871,0.062270712,15.434802,-3.7119732,16.999556,-4.8472404
t132,36.38041,-2.5240881,-1.030929,28.488993,15.147714,36.960854,-1.0221345,-0.05932342,-0.84523314,28.327765,-0.037755053,17.01729,0.2898999,16.273844,-4.0684576,17.829557,-5.0853267
t133,36.38038,-2.5371208,-1.018004,28.499651,15.226683,37.055664,-1.0110677,-0.046097867,-0.83946145,28.279766,-0.011267321,17.081522,0.3094011,16.257355,-4.049983,17.829332,-5.087173
t32,28.803864,-2.01034,-1.1948243,20.648043,10.254475,24.86913,-0.14045143,-0.05416404,-0.45772448,20.304253,-0.24907498,12.490304,0.76855975,10.889187,-2.5601478,12.171908,-4.1045947
t135,37.54219,-3.2978833,-1.8057921,30.815912,10.376723,34.13982,-0.07548523,-0.17559387,-0.4433342,29.443922,0.82033044,14.933487,2.2229166,13.308502,-3.2688472,15.860632,-5.2888255
t136,37.517708,-3.3161137,-1.7939819,30.804258,10.530523,34.14511,-0.0807085,-0.16976406,-0.47201815,29.314922,0.7283457,15.023674,2.265791,13.127082,-3.2643964,15.842983,-5.2758
t128,37.46219,-3.2247531,-1.5372084,31.316078,11.363825,34.70222,-0.31955028,-0.07839481,-0.5190305,29.328962,0.84916764,15.215172,2.0819707,13.096048,-3.4886625,15.977716,-5.1739087
t129,37.56481,-3.2146518,-1.5309104,31.25422,11.360555,34.636726,-0.33084828,-0.081799805,-0.51779234,29.386444,0.78014547,15.202486,2.0821137,13.053481,-3.5013187,16.019735,-5.198356
t67,37.517067,-3.3200557,-1.5571703,31.315027,11.315658,34.42113,-0.3498369,-0.06343013,-0.5435376,29.774704,0.9741257,15.093981,1.7768732,12.933631,-3.5643842,16.275965,-5.1081824
t56,37.527817,-3.3821964,-1.6880305,31.387178,10.833542,33.912804,-0.2987762,-0.11329337,-0.4395505,29.603737,0.96007997,15.034739,2.1038308,12.812324,-3.3849225,16.09546,-5.1741214
t30,35.575886,-2.96056,-1.6986914,27.083452,9.947981,29.825743,-0.08264661,-0.23592941,-0.36911148,27.035225,0.34495905,14.156761,1.7642461,12.464975,-2.9832487,14.356585,-4.9731774
t88,39.34236,-3.3373704,-2.1519403,28.89631,8.377125,30.665098,0.811646,-0.49057323,-0.16248104,30.191998,0.674527,14.155355,2.1596909,13.452886,-2.8013103,15.19095,-5.4736753
t89,39.27176,-3.311835,-2.134556,28.559498,8.47545,30.49287,1.0352931,-0.472721,-0.123330414,30.269373,0.6600464,14.037081,1.9825627,13.752974,-2.7570844,15.113989,-5.438876
t75,39.133614,-3.3602636,-2.2179353,28.784876,8.354282,30.574581,1.1006496,-0.4464631,-0.15741636,30.30559,0.5975483,14.200472,2.333056,13.696571,-2.8363934,15.061382,-5.4788637
t73,39.396584,-3.3511834,-2.1703165,28.728376,8.431456,30.758171,1.1509902,-0.47898132,-0.17317496,30.418398,0.70477563,14.377163,2.4685087,13.670116,-2.8500144,15.4317665,-5.541813
t74,36.693672,-2.9723902,-2.0994089,25.80342,7.769459,27.514269,1.9044061,-0.4115531,-0.17098953,27.350874,-0.04343781,13.163628,2.1252427,12.417247,-2.5176117,13.895284,-5.1776457
t106,39.209213,-3.3361576,-2.1206234,28.617151,8.420327,30.558228,1.0672817,-0.3044929,-0.18489048,30.441261,0.84572965,14.155145,2.2066417,13.311695,-2.8591232,15.532743,-5.435102
t107,38.916664,-3.3019402,-2.1202123,28.474165,8.295469,30.203535,1.0165706,-0.33272356,-0.20592216,30.22796,0.56039506,13.928865,2.0679755,12.946714,-2.8686185,15.372349,-5.4067216
t66,37.611862,-3.0473516,-2.109313,27.124435,8.071461,28.99046,1.5838499,-0.36356863,-0.1952944,28.66069,0.1313484,13.71383,2.2474365,12.95496,-2.740374,14.651381,-5.2969823
t58,38.955284,-3.3316822,-2.1785548,29.152878,8.697664,30.981932,0.56555915,-0.37476724,-0.32255957,30.576195,0.43888262,14.73652,2.482984,13.598482,-3.1136403,16.0692,-5.431808
t104,39.069984,-3.2578168,-2.164352,29.053934,8.996984,30.891409,0.81203365,-0.37909406,-0.25611252,30.512407,0.4663084,14.528775,2.4393249,13.854198,-2.9520633,15.365686,-5.3827467
t105,39.265896,-3.2631776,-2.1242793,28.999975,9.017563,31.1016,0.9851432,-0.36983445,-0.25728008,30.389616,0.5471876,14.680237,2.5464454,13.890306,-3.0046785,15.585327,-5.451291
t117,39.875267,-3.1171126,-2.6440213,27.1234,6.8744783,27.11791,3.5682473,-0.49716234,-0.2027715,30.928467,-0.15630898,13.166589,1.7729985,13.586106,-2.6422613,14.568979,-5.656403
t144,40.33186,-3.1594915,-2.684976,27.294443,6.910639,27.239096,3.6870112,-0.5139348,-0.19205648,31.3081,-0.14207195,13.305622,1.8527094,13.793536,-2.6434083,14.780017,-5.7165456
t145,40.381535,-3.1579359,-2.7007658,27.354403,6.8978057,27.231539,3.71593,-0.51186496,-0.19025156,31.334728,-0.14448084,13.311249,1.8811566,13.787769,-2.6357164,14.726674,-5.70962
t143,40.33783,-3.1575658,-2.7035964,27.354849,6.896796,27.226973,3.6301382,-0.5119529,-0.19144784,31.32519,-0.1450269,13.319735,1.8830601,13.812209,-2.6364625,14.723314,-5.6981483
t84,40.2957,-3.206783,-2.5725906,27.86358,6.7942195,27.595663,3.119039,-0.4857629,-0.14275429,31.183153,-0.0990189,13.086294,1.9289533,13.437218,-2.6491153,15.148836,-5.6978602
t122,40.44612,-3.2384174,-2.7904315,27.759497,6.0865407,26.446293,3.43687,-0.46368954,-0.11521169,31.703577,-0.12265476,12.924205,1.9867355,13.520098,-2.5372448,14.760344,-5.652166
t154,40.42459,-3.2563317,-2.7779558,27.731325,5.999943,26.398619,3.4244044,-0.46813175,-0.115866005,31.756674,-0.11501173,12.83143,1.9348241,13.454092,-2.5656278,14.802422,-5.664224
