,0,1,2,3,4,5,6,7,8,9,10,11,12
t35,11.719588,2.456927,7.2596083,1.9080721,2.8382769,-0.32509297,4.1841393,9.566544,6.5059633,2.879186,7.6945944,4.2117534,5.3353095
t36,11.793223,2.4994347,7.246891,1.9351223,2.843354,-0.25839573,4.1826606,9.677083,6.489085,2.8740082,7.7134733,4.3472805,5.28463
t27,11.6999035,2.7316008,7.38865,2.0765846,2.9561532,-0.3063406,4.155316,9.740326,6.359963,3.0133362,7.71141,4.4104314,5.3856845
t28,11.698217,2.5692348,7.346148,1.9907017,2.9163463,-0.33667833,4.175378,9.612011,6.4268603,2.9658687,7.69668,4.26282,5.3879538
t99,12.484467,2.3092825,6.899374,1.8271346,2.696826,-0.011522836,4.504717,10.02057,6.58958,2.796794,7.83009,4.800658,5.0444093
t100,12.414309,2.4814553,6.9442973,1.93617,2.7849634,-0.12498268,4.448327,9.910355,6.562015,2.9105487,7.793167,4.84874,4.953966
t54,12.443299,2.403925,6.875432,1.8772335,2.712787,-0.14238213,4.6210356,9.951243,6.659611,2.862428,7.8403664,4.80893,4.920743
t41,12.526964,2.3504493,6.933574,1.9702388,2.814123,-0.083647564,4.483797,9.994605,6.5421524,2.7826693,7.79134,4.907054,4.899945
t16,12.345231,2.4112625,6.918926,1.8687774,2.704714,-0.13560304,4.509786,9.890881,6.6240697,2.9142303,7.8123035,4.7504983,5.016678
t65,12.3502245,2.4454174,7.1270204,1.9007387,2.8665993,0.057170358,4.151815,9.925508,6.4731903,2.8089986,7.7692094,4.764784,5.0742583
t66,12.290223,2.591111,7.203727,2.0013835,2.9280324,0.03313626,4.1451955,9.982114,6.378993,2.8737497,7.730907,4.8180995,5.1098657
t10,12.289477,2.4561586,7.0712595,1.9048012,2.8109026,-0.021320187,4.2280245,9.900104,6.5144906,2.8526416,7.785702,4.7061586,5.0978103
t11,11.403343,3.4310892,7.749652,2.5461283,3.2009332,-0.49025914,4.0565715,10.016784,5.940316,3.413452,7.7264075,4.677539,5.600031
t19,11.94592,2.8783143,7.3521204,2.1808078,2.9887674,-0.21326654,4.1863904,9.976984,6.268536,3.0866933,7.765688,4.731265,5.306095
t31,12.263703,2.5640903,7.0610814,1.9197296,2.8020308,-0.11566064,4.333433,9.967314,6.497222,2.9218252,7.8377385,4.761318,5.1661305
t32,12.182786,2.6760056,7.175628,2.0335748,2.8885105,-0.11066979,4.266858,9.9832535,6.398881,2.9771702,7.7955565,4.7811174,5.183469
t17,12.22744,2.5222275,7.1362424,2.0024076,2.8868592,-0.093774706,4.2454553,9.898151,6.4324985,2.8469617,7.7694726,4.697399,5.125466
t18,12.259065,2.3822894,7.055917,1.832833,2.7913063,-0.10420831,4.277263,9.814593,6.558623,2.788154,7.7832007,4.6193986,5.1048245
t2,11.212202,3.5857086,7.867358,2.6553216,3.243635,-0.60463,4.0089207,10.004252,5.8392982,3.5109017,7.714026,4.6140604,5.6799703
t69,11.315766,2.2948806,7.244502,1.9305274,2.7453399,-0.54945725,4.0422826,9.263875,6.435687,2.792831,7.5533547,3.8616188,5.385858
t77,11.404597,2.3025823,7.2414193,1.8223166,2.7376916,-0.52398694,4.070215,9.283271,6.4743104,2.7794552,7.572026,3.922701,5.3824534
t78,11.420903,2.3747132,7.309877,1.8609939,2.807761,-0.45499042,4.1394086,9.355969,6.5166383,2.842711,7.6401443,3.8744633,5.425707
t9,11.401751,2.3627865,7.2934923,1.8760632,2.792799,-0.47708705,4.1202483,9.339819,6.49705,2.8330986,7.621579,3.8856592,5.42156
t3,11.443727,3.0982707,7.602582,2.3269818,3.0869954,-0.44943723,4.0842314,9.823711,6.1299157,3.2264895,7.6970696,4.460128,5.5441084
t6,11.134669,3.7104297,7.927128,2.7579815,3.2433035,-0.69856817,3.9780245,10.047008,5.7215147,3.6062827,7.7276087,4.6301003,5.6874614
t106,11.026954,2.3313816,7.406153,1.954889,2.7732773,-0.6865512,4.0406647,9.078428,6.477406,2.8793762,7.534824,3.3900619,5.6249266
t107,11.006076,2.3371387,7.4458456,2.106485,2.8370419,-0.88844687,3.9899719,8.914172,6.4366665,2.910109,7.5454445,3.3349605,5.6961603
t25,11.226108,3.4555724,7.797402,2.5814395,3.1784277,-0.6113165,4.003928,9.922986,5.8937383,3.4512835,7.70443,4.5178895,5.645546
t71,11.04208,2.3059907,7.42743,1.9703956,2.7735236,-0.717494,4.0166707,9.049159,6.4541464,2.9010055,7.539826,3.3966513,5.5987406
t72,10.922418,2.297377,7.3644857,1.910595,2.6614382,-0.64895296,4.056759,9.06742,6.5233836,2.8243992,7.5144305,3.2521827,5.700834
t52,10.8821335,2.2468421,7.3557663,2.0524902,2.5857303,-0.8917292,3.9721544,8.734853,6.500307,2.8357372,7.5326805,2.9733918,5.804506
t70,10.806375,2.254229,7.409809,2.0068479,2.6466792,-0.82714397,4.000151,8.818099,6.522171,2.8285992,7.4863777,3.0144532,5.835001
t82,10.782694,2.213401,7.4463573,1.9469701,2.602498,-0.8455151,3.9738436,8.845207,6.4674206,2.885324,7.457295,3.046358,5.7940583
t115,10.835705,2.1708832,7.4144173,1.9392506,2.507627,-0.7341831,3.995363,8.888015,6.4663877,2.886137,7.542648,3.0783591,5.678907
t116,10.870081,2.2304888,7.4098864,1.9615567,2.582074,-0.92400044,3.9757462,8.815721,6.4520903,2.8865416,7.4766574,3.0524344,5.77869
t46,10.90618,2.3312275,7.365756,2.0985367,2.6619115,-0.94195014,4.0292554,8.81296,6.5144773,2.8297827,7.558866,3.0675132,5.782206
t12,11.135136,3.684423,7.971116,2.6758044,3.4119694,-0.50977534,4.070586,10.043626,5.8839316,3.5147486,7.6689234,4.707329,5.8373384
t45,10.236768,3.9900806,9.000913,2.3903868,5.5980234,1.1023604,5.2370424,10.189374,7.127837,3.022929,7.0517964,5.551978,8.046893
t47,10.317945,4.019908,8.958375,2.370543,5.4843497,1.0566578,5.1687584,10.177784,7.1058264,3.0227702,7.0931425,5.5104923,7.9318037
t48,10.304847,4.0829234,8.905152,2.3978727,5.577318,1.0569841,5.1328177,10.191692,7.1327553,2.965284,7.0935936,5.4523463,8.020221
t37,10.457581,3.95165,8.806042,2.3731863,5.1076875,0.82357466,5.0020833,10.132619,6.9246006,3.0858314,7.1551948,5.378025,7.553293
t111,10.34428,3.9868867,8.9859705,2.3746538,5.422307,1.0713533,5.1871815,10.192907,7.09189,3.0709796,7.118748,5.5494227,7.8703704
t112,10.385866,4.105498,8.919092,2.3699567,5.5066576,1.0220344,5.104905,10.169975,7.079103,3.0017455,7.140276,5.4685717,7.9462757
t26,10.321649,4.111989,8.915502,2.401245,5.595707,1.0234966,5.1090546,10.18809,7.0077643,3.066317,7.165691,5.464004,8.027418
t24,11.119911,3.6011763,7.979859,2.5662644,3.5245044,-0.35950676,4.1499515,9.993221,6.0413957,3.4193666,7.60908,4.7136645,5.9561257
t103,10.322602,4.019594,8.841423,2.2535808,5.3174562,0.9425223,5.036029,10.062154,7.1155047,2.9298565,6.948792,5.3633957,7.7691603
t104,10.369617,4.0635595,8.894153,2.2287884,5.356245,0.9935302,5.0715084,10.060097,7.150581,2.9231374,6.9957314,5.395283,7.8102517
t105,10.31445,3.9899158,8.811248,2.2386565,5.245723,0.91458076,5.0258937,10.048704,7.1138644,2.9118178,6.9276266,5.348176,7.702653
t59,10.107226,3.642682,8.72047,2.290574,5.2594304,0.7486009,5.026565,10.0878315,6.951994,2.989238,6.9045935,5.347139,7.705892
t76,10.1117115,3.711157,8.776778,2.2482939,5.353725,0.8605924,5.0649314,10.060936,7.0405383,2.9121916,6.8737974,5.3620176,7.808683
t79,10.06983,3.675219,8.793977,2.291862,5.283792,0.8058506,5.102285,10.103158,6.9918823,2.9523873,6.827354,5.4106812,7.735354
