"accepted_species","trait_BM_trend_scaled"
"t1",1
"t11",NA
"t12",1
"t43",1
"t92",NA
"t130",1
"t131",1
"t106",1
"t111",1
"t112",1
"t87",1
"t19",NA
"t104",1
"t105",1
"t50",NA
"t28",1
"t20",0
"t21",1
"t15",1
"t41",0
"t65",0
"t66",0
"t51",NA
"t31",0
"t42",0
"t107",0
"t108",0
"t56",0
"t136",0
"t137",0
"t75",0
"t101",0
"t122",0
"t123",0
"t126",0
"t127",0
"t61",0
"t32",0
"t95",0
"t100",0
"t115",0
"t118",0
"t119",NA
"t113",1
"t114",1
"t88",1
"t89",NA
"t90",1
"t91",1
"t33",1
"t77",1
"t78",0
"t134",0
"t135",NA
"t45",0
"t25",1
"t47",0
"t48",0
"t36",1
"t59",0
"t60",0
"t30",0
"t7",0
"t16",NA
"t17",1
"t18",1
"t82",1
"t128",1
"t129",1
"t62",1
"t22",1
"t23",1
"t4",1
"t5",1
"t13",1
"t14",1
"t6",1
"t8",1
"t9",1
"t10",1
"t39",1
"t57",1
"t58",1
"t40",1
"t49",1
"t55",1
"t70",0
"t71",1
"t24",1
"t34",NA
"t46",1
"t98",1
"t99",1
"t79",1
"t83",1
"t124",1
"t125",1
"t132",1
"t133",1
"t29",1
"t37",1
"t44",1
"t109",1
"t110",1
"t120",1
"t121",1
"t67",1
"t52",1
"t53",1
"t38",1
"t35",1
"t85",1
"t86",1
"t26",0
"t27",1
"t63",1
"t72",1
"t73",NA
"t64",1
"t76",1
"t84",1
"t93",1
"t94",NA
"t96",1
"t97",1
"t74",1
"t80",1
"t81",NA
"t54",1
"t102",1
"t103",1
"t68",1
"t69",1
"t116",1
"t117",NA
"t2",1
"t3",1
