"","t2","t6","t7","t5","t42","t88","t89","t69","t70","t111","t112","t108","t109","t110","t58","t36","t28","t29","t84","t85","t27","t30","t31","t15","t76","t99","t100","t140","t141","t103","t104","t119","t120","t37","t38","t135","t136","t128","t49","t41","t67","t79","t80","t83","t93","t137","t138","t107","t86","t87","t50","t51","t131","t132","t105","t106","t71","t72","t11","t12","t113","t114","t82","t96","t97","t63","t64","t62","t68","t139","t142","t143","t129","t130","t123","t117","t118","t59","t33","t18","t25","t53","t54","t8","t1","t3","t4","t9","t94","t95","t98","t133","t134","t39","t40","t52","t60","t61","t26","t90","t91","t75","t32","t24","t19","t81","t115","t116","t45","t46","t17","t73","t74","t101","t102","t43","t34","t35","t23","t20","t14","t65","t92","t124","t125","t66","t47","t48","t121","t122","t21","t22","t77","t78","t55","t16","t126","t127","t13","t56","t57","t44","t10"
"t2",0,5.42835075746,3.38183757506,4.0141667641,7.76853484665,7.76853484675,7.58646921965,7.76853484617,7.76853484617,7.76853484614,7.76853484614,7.76853484614,7.76853484649,7.76853484649,7.74555319529,7.76853484619,7.76853484599,6.72740810139,7.76853484674,7.76853484674,6.47074506604,6.51978415794,7.42791367514,6.37193355734,7.76853484654,7.76853484654,7.76853484654,7.768534846532,7.768534846532,7.76853484636,7.76853484636,7.76853484636,7.76853484636,6.62720885436,7.76853484616,7.76853484655,7.76853484655,7.76853484655,7.76853484656,7.76853484686,7.76853484646,7.57843382035,7.76853484635,7.76853484635,7.76853484635,7.76853484636,7.76853484636,7.76853484642,7.76853484646,7.76853484646,7.76853484636,7.76853484636,7.76853484643,7.76853484643,7.76853484636,7.76853484636,7.68271739271,7.76853484641,4.7625015573,4.72619029444,7.7685348469,7.7685348469,7.7603671583,7.7685348469,7.7685348469,7.3556463155,7.1070214209,7.22625072915,7.76853484705,7.76853484703,7.768534847032,7.768534847032,7.76853484707,7.76853484707,7.76853484705,7.76853484705,7.76853484705,7.76853484705,6.42484636579,7.768534847,7.7685348472,7.7685348469,7.7685348469,5.5756408132,1.34590526926,3.7608189052,3.1804024087,5.41112733582,9.2012992806,8.99960976447,9.2012992806,9.20129928061,9.20129928061,9.2012992811,8.8985076366,9.201299280551,9.201299280561,9.037357178961,9.201299280351,9.201299280561,9.010125774961,8.813788765461,8.789497963561,9.201299280711,9.2012992807,8.8261387146,9.2012992804,9.2012992804,8.6977938018,9.2012992808,7.1664640731,9.20129928055,9.20129928058,9.20129928058,9.20129928058,9.20129928055,9.20129928085,9.20129928085,7.62521857175,7.87141657005,9.2012992802,9.20129928063,9.2012992807,9.2012992806,9.2012992806,8.5645156183,8.44344323103,9.20129928013,9.20129928053,9.20129928053,7.42753906082,9.2012992805,9.20129928022,9.20129928022,9.20129928022,7.10476375537,9.20129928053,9.20129928053,7.60478497052,9.20129928102,9.20129928102,9.20129928062,5.7605873152
"t6",5.42835075746,0,3.7938729496,4.54973777736,9.40957332971,9.40957332981,9.22750770271,9.40957332923,9.40957332923,9.4095733292,9.4095733292,9.4095733292,9.40957332955,9.40957332955,9.38659167835,9.40957332925,9.40957332905,8.36844658445,9.4095733298,9.4095733298,8.1117835491,8.160822641,9.0689521582,8.0129720404,9.4095733296,9.4095733296,9.4095733296,9.409573329592,9.409573329592,9.40957332942,9.40957332942,9.40957332942,9.40957332942,8.26824733742,9.40957332922,9.40957332961,9.40957332961,9.40957332961,9.40957332962,9.40957332992,9.40957332952,9.21947230341,9.40957332941,9.40957332941,9.40957332941,9.40957332942,9.40957332942,9.40957332948,9.40957332952,9.40957332952,9.40957332942,9.40957332942,9.40957332949,9.40957332949,9.40957332942,9.40957332942,9.32375587577,9.40957332947,6.40354004036,6.3672287775,9.40957332996,9.40957332996,9.40140564136,9.40957332996,9.40957332996,8.99668479856,8.74805990396,8.86728921221,9.40957333011,9.40957333009,9.409573330092,9.409573330092,9.40957333013,9.40957333013,9.40957333011,9.40957333011,9.40957333011,9.40957333011,8.06588484885,9.40957333006,9.40957333026,9.40957332996,9.40957332996,7.21667929626,5.11888545432,7.53379909026,6.95338259376,9.18410752088,12.97427946566,12.77258994953,12.97427946566,12.97427946567,12.97427946567,12.97427946616,12.67148782166,12.974279465611,12.974279465621,12.810337364021,12.974279465411,12.974279465621,12.783105960021,12.586768950521,12.562478148621,12.974279465771,12.97427946576,12.59911889966,12.97427946546,12.97427946546,12.47077398686,12.97427946586,10.93944425816,12.97427946561,12.97427946564,12.97427946564,12.97427946564,12.97427946561,12.97427946591,12.97427946591,11.39819875681,11.64439675511,12.97427946526,12.97427946569,12.97427946576,12.97427946566,12.97427946566,12.33749580336,12.21642341609,12.97427946519,12.97427946559,12.97427946559,11.20051924588,12.97427946556,12.97427946528,12.97427946528,12.97427946528,10.87774394043,12.97427946559,12.97427946559,11.37776515558,12.97427946608,12.97427946608,12.97427946568,9.53356750026
"t7",3.38183757506,3.7938729496,0,2.50322459496,7.36306014731,7.36306014741,7.18099452031,7.36306014683,7.36306014683,7.3630601468,7.3630601468,7.3630601468,7.36306014715,7.36306014715,7.34007849595,7.36306014685,7.36306014665,6.32193340205,7.3630601474,7.3630601474,6.0652703667,6.1143094586,7.0224389758,5.966458858,7.3630601472,7.3630601472,7.3630601472,7.363060147192,7.363060147192,7.36306014702,7.36306014702,7.36306014702,7.36306014702,6.22173415502,7.36306014682,7.36306014721,7.36306014721,7.36306014721,7.36306014722,7.36306014752,7.36306014712,7.17295912101,7.36306014701,7.36306014701,7.36306014701,7.36306014702,7.36306014702,7.36306014708,7.36306014712,7.36306014712,7.36306014702,7.36306014702,7.36306014709,7.36306014709,7.36306014702,7.36306014702,7.27724269337,7.36306014707,4.35702685796,4.3207155951,7.36306014756,7.36306014756,7.35489245896,7.36306014756,7.36306014756,6.95017161616,6.70154672156,6.82077602981,7.36306014771,7.36306014769,7.363060147692,7.363060147692,7.36306014773,7.36306014773,7.36306014771,7.36306014771,7.36306014771,7.36306014771,6.01937166645,7.36306014766,7.36306014786,7.36306014756,7.36306014756,5.17016611386,3.07237227192,5.48728590786,4.90686941136,7.13759433848,10.92776628326,10.72607676713,10.92776628326,10.92776628327,10.92776628327,10.92776628376,10.62497463926,10.927766283211,10.927766283221,10.763824181621,10.927766283011,10.927766283221,10.736592777621,10.540255768121,10.515964966221,10.927766283371,10.92776628336,10.55260571726,10.92776628306,10.92776628306,10.42426080446,10.92776628346,8.89293107576,10.92776628321,10.92776628324,10.92776628324,10.92776628324,10.92776628321,10.92776628351,10.92776628351,9.35168557441,9.59788357271,10.92776628286,10.92776628329,10.92776628336,10.92776628326,10.92776628326,10.29098262096,10.16991023369,10.92776628279,10.92776628319,10.92776628319,9.15400606348,10.92776628316,10.92776628288,10.92776628288,10.92776628288,8.83123075803,10.92776628319,10.92776628319,9.33125197318,10.92776628368,10.92776628368,10.92776628328,7.48705431786
"t5",4.0141667641,4.54973777736,2.50322459496,0,7.99538933635,7.99538933645,7.81332370935,7.99538933587,7.99538933587,7.99538933584,7.99538933584,7.99538933584,7.99538933619,7.99538933619,7.97240768499,7.99538933589,7.99538933569,6.95426259109,7.99538933644,7.99538933644,6.69759955574,6.74663864764,7.65476816484,6.59878804704,7.99538933624,7.99538933624,7.99538933624,7.995389336232,7.995389336232,7.99538933606,7.99538933606,7.99538933606,7.99538933606,6.85406334406,7.99538933586,7.99538933625,7.99538933625,7.99538933625,7.99538933626,7.99538933656,7.99538933616,7.80528831005,7.99538933605,7.99538933605,7.99538933605,7.99538933606,7.99538933606,7.99538933612,7.99538933616,7.99538933616,7.99538933606,7.99538933606,7.99538933613,7.99538933613,7.99538933606,7.99538933606,7.90957188241,7.99538933611,4.989356047,4.95304478414,7.9953893366,7.9953893366,7.987221648,7.9953893366,7.9953893366,7.5825008052,7.3338759106,7.45310521885,7.99538933675,7.99538933673,7.995389336732,7.995389336732,7.99538933677,7.99538933677,7.99538933675,7.99538933675,7.99538933675,7.99538933675,6.65170085549,7.9953893367,7.9953893369,7.9953893366,7.9953893366,5.8024953029,3.70470146096,6.1196150969,5.5391986004,7.76992352752,11.5600954723,11.35840595617,11.5600954723,11.56009547231,11.56009547231,11.5600954728,11.2573038283,11.560095472251,11.560095472261,11.396153370661,11.560095472051,11.560095472261,11.368921966661,11.172584957161,11.148294155261,11.560095472411,11.5600954724,11.1849349063,11.5600954721,11.5600954721,11.0565899935,11.5600954725,9.5252602648,11.56009547225,11.56009547228,11.56009547228,11.56009547228,11.56009547225,11.56009547255,11.56009547255,9.98401476345,10.23021276175,11.5600954719,11.56009547233,11.5600954724,11.5600954723,11.5600954723,10.92331181,10.80223942273,11.56009547183,11.56009547223,11.56009547223,9.78633525252,11.5600954722,11.56009547192,11.56009547192,11.56009547192,9.46355994707,11.56009547223,11.56009547223,9.96358116222,11.56009547272,11.56009547272,11.56009547232,8.1193835069
"t42",7.76853484665,9.40957332971,7.36306014731,7.99538933635,0,2.5079136361,2.325848009,5.20623568952,5.20623568952,5.20623568949,5.20623568949,5.20623568949,5.20623568984,5.20623568984,5.18325403864,5.20623568954,5.20623568934,4.16510894474,5.20623569009,5.20623569009,3.90844590939,3.95748500129,4.86561451849,3.80963440069,5.20623568989,5.20623568989,5.20623568989,5.206235689882,5.206235689882,5.26316509421,5.26316509421,5.26316509421,5.26316509421,4.12183910221,5.26316509401,5.2631650944,5.2631650944,5.2631650944,5.26316509441,5.26316509471,5.26316509431,5.0730640682,5.2631650942,5.2631650942,5.2631650942,5.26316509421,5.26316509421,5.26316509427,5.26316509431,5.26316509431,5.26316509421,5.26316509421,5.26316509428,5.26316509428,5.26316509421,5.26316509421,5.17734764056,5.26316509426,4.49642997515,4.46011871229,7.50246326475,7.50246326475,7.49429557615,7.50246326475,7.50246326475,7.08957473335,6.84094983875,6.960179147,7.5024632649,7.50246326488,7.502463264882,7.502463264882,7.50246326492,7.50246326492,7.5024632649,7.5024632649,7.5024632649,7.5024632649,6.15877478364,7.50246326485,7.50246326505,7.50246326475,7.50246326475,6.81564574945,7.45906954351,9.87398317945,9.29356668295,11.52429161007,15.31446355485,15.11277403872,15.31446355485,15.31446355486,15.31446355486,15.31446355535,15.01167191085,15.314463554801,15.314463554811,15.150521453211,15.314463554601,15.314463554811,15.123290049211,14.926953039711,14.902662237811,15.314463554961,15.31446355495,14.93930298885,15.31446355465,15.31446355465,14.81095807605,15.31446355505,13.27962834735,15.3144635548,15.31446355483,15.31446355483,15.31446355483,15.3144635548,15.3144635551,15.3144635551,13.738382846,13.9845808443,15.31446355445,15.31446355488,15.31446355495,15.31446355485,15.31446355485,14.67767989255,14.55660750528,15.31446355438,15.31446355478,15.31446355478,13.54070333507,15.31446355475,15.31446355447,15.31446355447,15.31446355447,13.21792802962,15.31446355478,15.31446355478,13.71794924477,15.31446355527,15.31446355527,15.31446355487,11.87375158945
"t88",7.76853484675,9.40957332981,7.36306014741,7.99538933645,2.5079136361,0,0.5298626233,5.20623568962,5.20623568962,5.20623568959,5.20623568959,5.20623568959,5.20623568994,5.20623568994,5.18325403874,5.20623568964,5.20623568944,4.16510894484,5.20623569019,5.20623569019,3.90844590949,3.95748500139,4.86561451859,3.80963440079,5.20623568999,5.20623568999,5.20623568999,5.206235689982,5.206235689982,5.26316509431,5.26316509431,5.26316509431,5.26316509431,4.12183910231,5.26316509411,5.2631650945,5.2631650945,5.2631650945,5.26316509451,5.26316509481,5.26316509441,5.0730640683,5.2631650943,5.2631650943,5.2631650943,5.26316509431,5.26316509431,5.26316509437,5.26316509441,5.26316509441,5.26316509431,5.26316509431,5.26316509438,5.26316509438,5.26316509431,5.26316509431,5.17734764066,5.26316509436,4.49642997525,4.46011871239,7.50246326485,7.50246326485,7.49429557625,7.50246326485,7.50246326485,7.08957473345,6.84094983885,6.9601791471,7.502463265,7.50246326498,7.502463264982,7.502463264982,7.50246326502,7.50246326502,7.502463265,7.502463265,7.502463265,7.502463265,6.15877478374,7.50246326495,7.50246326515,7.50246326485,7.50246326485,6.81564574955,7.45906954361,9.87398317955,9.29356668305,11.52429161017,15.31446355495,15.11277403882,15.31446355495,15.31446355496,15.31446355496,15.31446355545,15.01167191095,15.314463554901,15.314463554911,15.150521453311,15.314463554701,15.314463554911,15.123290049311,14.926953039811,14.902662237911,15.314463555061,15.31446355505,14.93930298895,15.31446355475,15.31446355475,14.81095807615,15.31446355515,13.27962834745,15.3144635549,15.31446355493,15.31446355493,15.31446355493,15.3144635549,15.3144635552,15.3144635552,13.7383828461,13.9845808444,15.31446355455,15.31446355498,15.31446355505,15.31446355495,15.31446355495,14.67767989265,14.55660750538,15.31446355448,15.31446355488,15.31446355488,13.54070333517,15.31446355485,15.31446355457,15.31446355457,15.31446355457,13.21792802972,15.31446355488,15.31446355488,13.71794924487,15.31446355537,15.31446355537,15.31446355497,11.87375158955
"t89",7.58646921965,9.22750770271,7.18099452031,7.81332370935,2.325848009,0.5298626233,0,5.02417006252,5.02417006252,5.02417006249,5.02417006249,5.02417006249,5.02417006284,5.02417006284,5.00118841164,5.02417006254,5.02417006234,3.98304331774,5.02417006309,5.02417006309,3.72638028239,3.77541937429,4.68354889149,3.62756877369,5.02417006289,5.02417006289,5.02417006289,5.024170062882,5.024170062882,5.08109946721,5.08109946721,5.08109946721,5.08109946721,3.93977347521,5.08109946701,5.0810994674,5.0810994674,5.0810994674,5.08109946741,5.08109946771,5.08109946731,4.8909984412,5.0810994672,5.0810994672,5.0810994672,5.08109946721,5.08109946721,5.08109946727,5.08109946731,5.08109946731,5.08109946721,5.08109946721,5.08109946728,5.08109946728,5.08109946721,5.08109946721,4.99528201356,5.08109946726,4.31436434815,4.27805308529,7.32039763775,7.32039763775,7.31222994915,7.32039763775,7.32039763775,6.90750910635,6.65888421175,6.77811352,7.3203976379,7.32039763788,7.320397637882,7.320397637882,7.32039763792,7.32039763792,7.3203976379,7.3203976379,7.3203976379,7.3203976379,5.97670915664,7.32039763785,7.32039763805,7.32039763775,7.32039763775,6.63358012245,7.27700391651,9.69191755245,9.11150105595,11.34222598307,15.13239792785,14.93070841172,15.13239792785,15.13239792786,15.13239792786,15.13239792835,14.82960628385,15.132397927801,15.132397927811,14.968455826211,15.132397927601,15.132397927811,14.941224422211,14.744887412711,14.720596610811,15.132397927961,15.13239792795,14.75723736185,15.13239792765,15.13239792765,14.62889244905,15.13239792805,13.09756272035,15.1323979278,15.13239792783,15.13239792783,15.13239792783,15.1323979278,15.1323979281,15.1323979281,13.556317219,13.8025152173,15.13239792745,15.13239792788,15.13239792795,15.13239792785,15.13239792785,14.49561426555,14.37454187828,15.13239792738,15.13239792778,15.13239792778,13.35863770807,15.13239792775,15.13239792747,15.13239792747,15.13239792747,13.03586240262,15.13239792778,15.13239792778,13.53588361777,15.13239792827,15.13239792827,15.13239792787,11.69168596245
"t69",7.76853484617,9.40957332923,7.36306014683,7.99538933587,5.20623568952,5.20623568962,5.02417006252,0,1.423570801,1.60673424743,1.60673424743,1.60673424743,3.61853442778,3.61853442778,3.59555277658,3.61853442748,3.61853442728,2.57740768268,3.61853442803,3.61853442803,2.32074464733,3.88759000863,4.79571952583,3.73973940803,5.13634069723,5.13634069723,5.13634069723,5.136340697222,5.136340697222,5.26316509373,5.26316509373,5.26316509373,5.26316509373,4.12183910173,5.26316509353,5.26316509392,5.26316509392,5.26316509392,5.26316509393,5.26316509423,5.26316509383,5.07306406772,5.26316509372,5.26316509372,5.26316509372,5.26316509373,5.26316509373,5.26316509379,5.26316509383,5.26316509383,5.26316509373,5.26316509373,5.2631650938,5.2631650938,5.26316509373,5.26316509373,5.17734764008,5.26316509378,4.49642997467,4.46011871181,7.50246326427,7.50246326427,7.49429557567,7.50246326427,7.50246326427,7.08957473287,6.84094983827,6.96017914652,7.50246326442,7.5024632644,7.502463264402,7.502463264402,7.50246326444,7.50246326444,7.50246326442,7.50246326442,7.50246326442,7.50246326442,6.15877478316,7.50246326437,7.50246326457,7.50246326427,7.50246326427,6.81564574897,7.45906954303,9.87398317897,9.29356668247,11.52429160959,15.31446355437,15.11277403824,15.31446355437,15.31446355438,15.31446355438,15.31446355487,15.01167191037,15.314463554321,15.314463554331,15.150521452731,15.314463554121,15.314463554331,15.123290048731,14.926953039231,14.902662237331,15.314463554481,15.31446355447,14.93930298837,15.31446355417,15.31446355417,14.81095807557,15.31446355457,13.27962834687,15.31446355432,15.31446355435,15.31446355435,15.31446355435,15.31446355432,15.31446355462,15.31446355462,13.73838284552,13.98458084382,15.31446355397,15.3144635544,15.31446355447,15.31446355437,15.31446355437,14.67767989207,14.5566075048,15.3144635539,15.3144635543,15.3144635543,13.54070333459,15.31446355427,15.31446355399,15.31446355399,15.31446355399,13.21792802914,15.3144635543,15.3144635543,13.71794924429,15.31446355479,15.31446355479,15.31446355439,11.87375158897
"t70",7.76853484617,9.40957332923,7.36306014683,7.99538933587,5.20623568952,5.20623568962,5.02417006252,1.423570801,0,1.60673424743,1.60673424743,1.60673424743,3.61853442778,3.61853442778,3.59555277658,3.61853442748,3.61853442728,2.57740768268,3.61853442803,3.61853442803,2.32074464733,3.88759000863,4.79571952583,3.73973940803,5.13634069723,5.13634069723,5.13634069723,5.136340697222,5.136340697222,5.26316509373,5.26316509373,5.26316509373,5.26316509373,4.12183910173,5.26316509353,5.26316509392,5.26316509392,5.26316509392,5.26316509393,5.26316509423,5.26316509383,5.07306406772,5.26316509372,5.26316509372,5.26316509372,5.26316509373,5.26316509373,5.26316509379,5.26316509383,5.26316509383,5.26316509373,5.26316509373,5.2631650938,5.2631650938,5.26316509373,5.26316509373,5.17734764008,5.26316509378,4.49642997467,4.46011871181,7.50246326427,7.50246326427,7.49429557567,7.50246326427,7.50246326427,7.08957473287,6.84094983827,6.96017914652,7.50246326442,7.5024632644,7.502463264402,7.502463264402,7.50246326444,7.50246326444,7.50246326442,7.50246326442,7.50246326442,7.50246326442,6.15877478316,7.50246326437,7.50246326457,7.50246326427,7.50246326427,6.81564574897,7.45906954303,9.87398317897,9.29356668247,11.52429160959,15.31446355437,15.11277403824,15.31446355437,15.31446355438,15.31446355438,15.31446355487,15.01167191037,15.314463554321,15.314463554331,15.150521452731,15.314463554121,15.314463554331,15.123290048731,14.926953039231,14.902662237331,15.314463554481,15.31446355447,14.93930298837,15.31446355417,15.31446355417,14.81095807557,15.31446355457,13.27962834687,15.31446355432,15.31446355435,15.31446355435,15.31446355435,15.31446355432,15.31446355462,15.31446355462,13.73838284552,13.98458084382,15.31446355397,15.3144635544,15.31446355447,15.31446355437,15.31446355437,14.67767989207,14.5566075048,15.3144635539,15.3144635543,15.3144635543,13.54070333459,15.31446355427,15.31446355399,15.31446355399,15.31446355399,13.21792802914,15.3144635543,15.3144635543,13.71794924429,15.31446355479,15.31446355479,15.31446355439,11.87375158897
"t111",7.76853484614,9.4095733292,7.3630601468,7.99538933584,5.20623568949,5.20623568959,5.02417006249,1.60673424743,1.60673424743,0,0.3808278158,0.4375589646,3.61853442775,3.61853442775,3.59555277655,3.61853442745,3.61853442725,2.57740768265,3.618534428,3.618534428,2.3207446473,3.8875900086,4.7957195258,3.739739408,5.1363406972,5.1363406972,5.1363406972,5.136340697192,5.136340697192,5.2631650937,5.2631650937,5.2631650937,5.2631650937,4.1218391017,5.2631650935,5.26316509389,5.26316509389,5.26316509389,5.2631650939,5.2631650942,5.2631650938,5.07306406769,5.26316509369,5.26316509369,5.26316509369,5.2631650937,5.2631650937,5.26316509376,5.2631650938,5.2631650938,5.2631650937,5.2631650937,5.26316509377,5.26316509377,5.2631650937,5.2631650937,5.17734764005,5.26316509375,4.49642997464,4.46011871178,7.50246326424,7.50246326424,7.49429557564,7.50246326424,7.50246326424,7.08957473284,6.84094983824,6.96017914649,7.50246326439,7.50246326437,7.502463264372,7.502463264372,7.50246326441,7.50246326441,7.50246326439,7.50246326439,7.50246326439,7.50246326439,6.15877478313,7.50246326434,7.50246326454,7.50246326424,7.50246326424,6.81564574894,7.459069543,9.87398317894,9.29356668244,11.52429160956,15.31446355434,15.11277403821,15.31446355434,15.31446355435,15.31446355435,15.31446355484,15.01167191034,15.314463554291,15.314463554301,15.150521452701,15.314463554091,15.314463554301,15.123290048701,14.926953039201,14.902662237301,15.314463554451,15.31446355444,14.93930298834,15.31446355414,15.31446355414,14.81095807554,15.31446355454,13.27962834684,15.31446355429,15.31446355432,15.31446355432,15.31446355432,15.31446355429,15.31446355459,15.31446355459,13.73838284549,13.98458084379,15.31446355394,15.31446355437,15.31446355444,15.31446355434,15.31446355434,14.67767989204,14.55660750477,15.31446355387,15.31446355427,15.31446355427,13.54070333456,15.31446355424,15.31446355396,15.31446355396,15.31446355396,13.21792802911,15.31446355427,15.31446355427,13.71794924426,15.31446355476,15.31446355476,15.31446355436,11.87375158894
