"","t5","t9","t10","t20","t52","t114","t115","t95","t22","t23","t17","t16","t72","t73","t60","t58","t59","t50","t71","t83","t98","t109","t110","t128","t129","t96","t97","t84","t18","t27","t42","t43","t64","t65","t39","t25","t13","t48","t49","t30","t106","t116","t117","t69","t148","t149","t53","t44","t99","t120","t121","t152","t153","t35","t146","t147","t137","t102","t103","t31","t33","t81","t82","t61","t57","t76","t118","t119","t70","t41","t142","t143","t130","t26","t54","t104","t105","t32","t78","t79","t14","t62","t150","t151","t67","t126","t127","t107","t124","t125","t144","t145","t29","t55","t56","t63","t85","t86","t93","t94","t24","t37","t91","t92","t135","t136","t11","t28","t140","t141","t111","t131","t132","t34","t100","t101","t122","t123","t45","t40","t15","t36","t89","t90","t68","t138","t139","t38","t46","t47","t21","t19","t12","t133","t134","t108","t77","t112","t113","t80","t66","t87","t88","t51","t74","t75","t8","t6","t7","t4","t3","t2","t1"
"t5",0,2.6838748891,3.00252088951,3.8126248877438,4.9592629742338,5.7352195737338,5.7352195737338,5.7352195737338,5.7352195737038,3.8793422531338,5.7352195733038,5.18046077741,5.73521957395,5.73521957395,5.55120909765,5.34347460205,5.73521957395,4.80958261595,5.7352195738,5.7352195739,5.5668213509,5.73521957389,5.60709379889,5.73521957385,5.73521957385,5.64812771565,5.73521957385,5.73521957385,4.36422519065,4.36660078939,4.64520043364,5.73521957409,5.33767011419,5.21264430969,5.73521957359,5.73521957365,4.85894955695,5.0353210298,5.1723831961,5.73521957351,5.73521957375,5.58160040604,5.73521957381,5.163469144695,5.735219573865,5.735219573865,5.735219573855,5.735219574055,5.735219573855,5.735219573915,5.735219573915,5.735219573834,5.735219573834,5.73521957403,5.73521957347,5.73521957347,5.7352195735,5.73521957383,5.73521957383,5.73521957403,5.73521957364,5.7352195739,5.7352195739,5.7352195738,5.73521957386,5.73521957378,5.66807052018,5.73521957378,5.73521957378,5.73521957428,5.73521957398,5.73521957398,5.73521957398,5.73521957372,5.30969499562,5.73521957382,5.73521957382,5.73521957412,5.70084546102,5.73521957372,5.7352195737,5.101992382,5.73521957387,5.73521957387,5.21389158501,5.73521957391,5.73521957391,5.73521957391,5.73521957391,5.72162317161,5.73521957394,5.73521957394,4.37370517836,5.36956917547999,5.35895406387999,5.73521957388,5.319828821105,5.73521957378,5.73521957391,5.73521957391,4.3768605167,4.7511478586,5.7352195736,5.7352195736,5.7352195737,5.7352195737,3.4749093994,4.71192244972,5.73521957394,5.73521957394,5.73521957392,5.73521957405,5.73521957405,5.73521957375,5.73521957375,5.73521957375,5.73521957381,5.73521957381,5.00809499611,5.73521957421,3.71331126851,5.22527858033,5.73521957393,5.73521957393,5.73521957383,5.73521957376,5.73521957376,4.53359676716,4.81477447241,5.19077810363,4.19775016763,4.42710177943,3.5520393867,5.7352195735,5.7352195735,5.7352195734,5.7352195735,5.73521957365,5.73521957365,5.73521957365,5.73521957365,5.7352195736,5.7352195736,5.7352195736,5.7352195736,5.7352195736,3.5212122807,1.73020592433,1.8913045649,1.3760364733,1.2197741436,3.2034090652,2.017712697
"t9",2.6838748891,0,0.38818691359,1.2400944477438,2.3867325342338,3.1626891337338,3.1626891337338,3.1626891337338,3.1626891337038,1.3068118131338,3.1626891333038,2.60793033741,3.16268913395,3.16268913395,2.97867865765,2.77094416205,3.16268913395,2.23705217595,3.1626891338,3.1626891339,2.9942909109,3.16268913389,3.03456335889,3.16268913385,3.16268913385,3.07559727565,3.16268913385,3.16268913385,1.79169475065,2.08648131119,2.36508095544,3.45510009589,3.05755063599,2.93252483149,3.45510009539,3.45510009545,2.57883007875,2.9167247885,3.0537869548,3.61662333221,3.61662333245,3.46300416474,3.61662333251,3.044872903395,3.616623332565,3.616623332565,3.616623332555,3.616623332755,3.616623332555,3.616623332615,3.616623332615,3.616623332534,3.616623332534,3.61662333273,3.61662333217,3.61662333217,3.6166233322,3.61662333253,3.61662333253,3.61662333273,3.61662333234,3.6166233326,3.6166233326,3.6166233325,3.61662333256,3.61662333248,3.54947427888,3.61662333248,3.61662333248,3.61662333298,3.61662333268,3.61662333268,3.61662333268,3.61662333242,3.19109875432,3.61662333252,3.61662333252,3.61662333282,3.58224921972,3.61662333242,3.6166233324,2.9833961407,3.61662333257,3.61662333257,3.09529534371,3.61662333261,3.61662333261,3.61662333261,3.61662333261,3.60302693031,3.61662333264,3.61662333264,2.25510893706,3.25097293417999,3.24035782257999,3.61662333258,3.201232579805,3.61662333248,3.61662333261,3.61662333261,2.2582642754,2.6325516173,3.6166233323,3.6166233323,3.6166233324,3.6166233324,1.3563131581,2.59332620842,3.61662333264,3.61662333264,3.61662333262,3.61662333275,3.61662333275,3.61662333245,3.61662333245,3.61662333245,3.61662333251,3.61662333251,2.88949875481,3.61662333291,1.59471502721,3.10668233903,3.61662333263,3.61662333263,3.61662333253,3.61662333246,3.61662333246,2.41500052586,2.69617823111,3.07218186233,2.07915392633,2.30850553813,1.4334431454,4.3005602724,4.3005602724,4.3005602723,4.3005602724,4.30056027255,4.30056027255,4.30056027255,4.30056027255,4.3005602725,4.3005602725,4.3005602725,4.3005602725,4.3005602725,2.0865529796,1.43766136263,1.5987600032,3.2922019316,3.1359396019,5.1195745235,3.9338781553
"t10",3.00252088951,0.38818691359,0,1.5587404481538,2.7053785346438,3.4813351341438,3.4813351341438,3.4813351341438,3.4813351341138,1.6254578135438,3.4813351337138,2.92657633782,3.48133513436,3.48133513436,3.29732465806,3.08959016246,3.48133513436,2.55569817636,3.48133513421,3.48133513431,3.31293691131,3.4813351343,3.3532093593,3.48133513426,3.48133513426,3.39424327606,3.48133513426,3.48133513426,2.11034075106,2.4051273116,2.68372695585,3.7737460963,3.3761966364,3.2511708319,3.7737460958,3.77374609586,2.89747607916,3.23537078891,3.37243295521,3.93526933262,3.93526933286,3.78165016515,3.93526933292,3.363518903805,3.935269332975,3.935269332975,3.935269332965,3.935269333165,3.935269332965,3.935269333025,3.935269333025,3.935269332944,3.935269332944,3.93526933314,3.93526933258,3.93526933258,3.93526933261,3.93526933294,3.93526933294,3.93526933314,3.93526933275,3.93526933301,3.93526933301,3.93526933291,3.93526933297,3.93526933289,3.86812027929,3.93526933289,3.93526933289,3.93526933339,3.93526933309,3.93526933309,3.93526933309,3.93526933283,3.50974475473,3.93526933293,3.93526933293,3.93526933323,3.90089522013,3.93526933283,3.93526933281,3.30204214111,3.93526933298,3.93526933298,3.41394134412,3.93526933302,3.93526933302,3.93526933302,3.93526933302,3.92167293072,3.93526933305,3.93526933305,2.57375493747,3.56961893458999,3.55900382298999,3.93526933299,3.519878580215,3.93526933289,3.93526933302,3.93526933302,2.57691027581,2.95119761771,3.93526933271,3.93526933271,3.93526933281,3.93526933281,1.67495915851,2.91197220883,3.93526933305,3.93526933305,3.93526933303,3.93526933316,3.93526933316,3.93526933286,3.93526933286,3.93526933286,3.93526933292,3.93526933292,3.20814475522,3.93526933332,1.91336102762,3.42532833944,3.93526933304,3.93526933304,3.93526933294,3.93526933287,3.93526933287,2.73364652627,3.01482423152,3.39082786274,2.39779992674,2.62715153854,1.75208914581,4.61920627281,4.61920627281,4.61920627271,4.61920627281,4.61920627296,4.61920627296,4.61920627296,4.61920627296,4.61920627291,4.61920627291,4.61920627291,4.61920627291,4.61920627291,2.40519898001,1.75630736304,1.91740600361,3.61084793201,3.45458560231,5.43822052391,4.25252415571
"t20",3.8126248877438,1.2400944477438,1.5587404481538,0,1.34358788671,2.11954448621,2.11954448621,2.11954448621,2.78026761678,0.92439029621,2.78026761638,2.2269885723338,2.8818111787938,2.8818111787938,2.6978007024938,2.4900662068938,2.8818111787938,1.9561742207938,2.8818111786438,2.8818111787438,2.7134129557438,2.8818111787338,2.7536854037338,2.8818111786938,2.8818111786938,2.7947193204938,2.8818111786938,2.8818111786938,1.5108167954938,3.2152313098338,3.4938309540838,4.5838500945338,4.1863006346338,4.0612748301338,4.5838500940338,4.5838500940938,3.7075800773938,4.0454747871438,4.1825369534438,4.7453733308538,4.7453733310938,4.5917541633838,4.7453733311538,4.1736229020388,4.7453733312088,4.7453733312088,4.7453733311988,4.7453733313988,4.7453733311988,4.7453733312588,4.7453733312588,4.7453733311778,4.7453733311778,4.7453733313738,4.7453733308138,4.7453733308138,4.7453733308438,4.7453733311738,4.7453733311738,4.7453733313738,4.7453733309838,4.7453733312438,4.7453733312438,4.7453733311438,4.7453733312038,4.7453733311238,4.6782242775238,4.7453733311238,4.7453733311238,4.7453733316238,4.7453733313238,4.7453733313238,4.7453733313238,4.7453733310638,4.3198487529638,4.7453733311638,4.7453733311638,4.7453733314638,4.7109992183638,4.7453733310638,4.7453733310438,4.1121461393438,4.7453733312138,4.7453733312138,4.2240453423538,4.7453733312538,4.7453733312538,4.7453733312538,4.7453733312538,4.7317769289538,4.7453733312838,4.7453733312838,3.3838589357038,4.37972293282379,4.36910782122379,4.7453733312238,4.3299825784488,4.7453733311238,4.7453733312538,4.7453733312538,3.3870142740438,3.7613016159438,4.7453733309438,4.7453733309438,4.7453733310438,4.7453733310438,2.4850631567438,3.7220762070638,4.7453733312838,4.7453733312838,4.7453733312638,4.7453733313938,4.7453733313938,4.7453733310938,4.7453733310938,4.7453733310938,4.7453733311538,4.7453733311538,4.0182487534538,4.7453733315538,2.7234650258538,4.2354323376738,4.7453733312738,4.7453733312738,4.7453733311738,4.7453733311038,4.7453733311038,3.5437505245038,3.8249282297538,4.2009318609738,3.2079039249738,3.4372555367738,2.5621931440438,5.4293102710438,5.4293102710438,5.4293102709438,5.4293102710438,5.4293102711938,5.4293102711938,5.4293102711938,5.4293102711938,5.4293102711438,5.4293102711438,5.4293102711438,5.4293102711438,5.4293102711438,3.2153029782438,2.5664113612738,2.7275100018438,4.4209519302438,4.2646896005438,6.2483245221438,5.0626281539438
"t52",4.9592629742338,2.3867325342338,2.7053785346438,1.34358788671,0,1.0628303967,1.0628303967,1.0628303967,3.92690570327,2.0710283827,3.92690570287,3.3736266588238,4.0284492652838,4.0284492652838,3.8444387889838,3.6367042933838,4.0284492652838,3.1028123072838,4.0284492651338,4.0284492652338,3.8600510422338,4.0284492652238,3.9003234902238,4.0284492651838,4.0284492651838,3.9413574069838,4.0284492651838,4.0284492651838,2.6574548819838,4.3618693963238,4.6404690405738,5.7304881810238,5.3329387211238,5.2079129166238,5.7304881805238,5.7304881805838,4.8542181638838,5.1921128736338,5.3291750399338,5.8920114173438,5.8920114175838,5.7383922498738,5.8920114176438,5.3202609885288,5.8920114176988,5.8920114176988,5.8920114176888,5.8920114178888,5.8920114176888,5.8920114177488,5.8920114177488,5.8920114176678,5.8920114176678,5.8920114178638,5.8920114173038,5.8920114173038,5.8920114173338,5.8920114176638,5.8920114176638,5.8920114178638,5.8920114174738,5.8920114177338,5.8920114177338,5.8920114176338,5.8920114176938,5.8920114176138,5.8248623640138,5.8920114176138,5.8920114176138,5.8920114181138,5.8920114178138,5.8920114178138,5.8920114178138,5.8920114175538,5.4664868394538,5.8920114176538,5.8920114176538,5.8920114179538,5.8576373048538,5.8920114175538,5.8920114175338,5.2587842258338,5.8920114177038,5.8920114177038,5.3706834288438,5.8920114177438,5.8920114177438,5.8920114177438,5.8920114177438,5.8784150154438,5.8920114177738,5.8920114177738,4.5304970221938,5.52636101931379,5.51574590771379,5.8920114177138,5.4766206649388,5.8920114176138,5.8920114177438,5.8920114177438,4.5336523605338,4.9079397024338,5.8920114174338,5.8920114174338,5.8920114175338,5.8920114175338,3.6317012432338,4.8687142935538,5.8920114177738,5.8920114177738,5.8920114177538,5.8920114178838,5.8920114178838,5.8920114175838,5.8920114175838,5.8920114175838,5.8920114176438,5.8920114176438,5.1648868399438,5.8920114180438,3.8701031123438,5.3820704241638,5.8920114177638,5.8920114177638,5.8920114176638,5.8920114175938,5.8920114175938,4.6903886109938,4.9715663162438,5.3475699474638,4.3545420114638,4.5838936232638,3.7088312305338,6.5759483575338,6.5759483575338,6.5759483574338,6.5759483575338,6.5759483576838,6.5759483576838,6.5759483576838,6.5759483576838,6.5759483576338,6.5759483576338,6.5759483576338,6.5759483576338,6.5759483576338,4.3619410647338,3.7130494477638,3.8741480883338,5.5675900167338,5.4113276870338,7.3949626086338,6.2092662404338
"t114",5.7352195737338,3.1626891337338,3.4813351341438,2.11954448621,1.0628303967,0,0.4636017432,0.701444374,4.70286230277,2.8469849822,4.70286230237,4.1495832583238,4.8044058647838,4.8044058647838,4.6203953884838,4.4126608928838,4.8044058647838,3.8787689067838,4.8044058646338,4.8044058647338,4.6360076417338,4.8044058647238,4.6762800897238,4.8044058646838,4.8044058646838,4.7173140064838,4.8044058646838,4.8044058646838,3.4334114814838,5.1378259958238,5.4164256400738,6.5064447805238,6.1088953206238,5.9838695161238,6.5064447800238,6.5064447800838,5.6301747633838,5.9680694731338,6.1051316394338,6.6679680168438,6.6679680170838,6.5143488493738,6.6679680171438,6.0962175880288,6.6679680171988,6.6679680171988,6.6679680171888,6.6679680173888,6.6679680171888,6.6679680172488,6.6679680172488,6.6679680171678,6.6679680171678,6.6679680173638,6.6679680168038,6.6679680168038,6.6679680168338,6.6679680171638,6.6679680171638,6.6679680173638,6.6679680169738,6.6679680172338,6.6679680172338,6.6679680171338,6.6679680171938,6.6679680171138,6.6008189635138,6.6679680171138,6.6679680171138,6.6679680176138,6.6679680173138,6.6679680173138,6.6679680173138,6.6679680170538,6.2424434389538,6.6679680171538,6.6679680171538,6.6679680174538,6.6335939043538,6.6679680170538,6.6679680170338,6.0347408253338,6.6679680172038,6.6679680172038,6.1466400283438,6.6679680172438,6.6679680172438,6.6679680172438,6.6679680172438,6.6543716149438,6.6679680172738,6.6679680172738,5.3064536216938,6.30231761881379,6.29170250721379,6.6679680172138,6.2525772644388,6.6679680171138,6.6679680172438,6.6679680172438,5.3096089600338,5.6838963019338,6.6679680169338,6.6679680169338,6.6679680170338,6.6679680170338,4.4076578427338,5.6446708930538,6.6679680172738,6.6679680172738,6.6679680172538,6.6679680173838,6.6679680173838,6.6679680170838,6.6679680170838,6.6679680170838,6.6679680171438,6.6679680171438,5.9408434394438,6.6679680175438,4.6460597118438,6.1580270236638,6.6679680172638,6.6679680172638,6.6679680171638,6.6679680170938,6.6679680170938,5.4663452104938,5.7475229157438,6.1235265469638,5.1304986109638,5.3598502227638,4.4847878300338,7.3519049570338,7.3519049570338,7.3519049569338,7.3519049570338,7.3519049571838,7.3519049571838,7.3519049571838,7.3519049571838,7.3519049571338,7.3519049571338,7.3519049571338,7.3519049571338,7.3519049571338,5.1378976642338,4.4890060472638,4.6501046878338,6.3435466162338,6.1872842865338,8.1709192081338,6.9852228399338
"t115",5.7352195737338,3.1626891337338,3.4813351341438,2.11954448621,1.0628303967,0.4636017432,0,0.701444374,4.70286230277,2.8469849822,4.70286230237,4.1495832583238,4.8044058647838,4.8044058647838,4.6203953884838,4.4126608928838,4.8044058647838,3.8787689067838,4.8044058646338,4.8044058647338,4.6360076417338,4.8044058647238,4.6762800897238,4.8044058646838,4.8044058646838,4.7173140064838,4.8044058646838,4.8044058646838,3.4334114814838,5.1378259958238,5.4164256400738,6.5064447805238,6.1088953206238,5.9838695161238,6.5064447800238,6.5064447800838,5.6301747633838,5.9680694731338,6.1051316394338,6.6679680168438,6.6679680170838,6.5143488493738,6.6679680171438,6.0962175880288,6.6679680171988,6.6679680171988,6.6679680171888,6.6679680173888,6.6679680171888,6.6679680172488,6.6679680172488,6.6679680171678,6.6679680171678,6.6679680173638,6.6679680168038,6.6679680168038,6.6679680168338,6.6679680171638,6.6679680171638,6.6679680173638,6.6679680169738,6.6679680172338,6.6679680172338,6.6679680171338,6.6679680171938,6.6679680171138,6.6008189635138,6.6679680171138,6.6679680171138,6.6679680176138,6.6679680173138,6.6679680173138,6.6679680173138,6.6679680170538,6.2424434389538,6.6679680171538,6.6679680171538,6.6679680174538,6.6335939043538,6.6679680170538,6.6679680170338,6.0347408253338,6.6679680172038,6.6679680172038,6.1466400283438,6.6679680172438,6.6679680172438,6.6679680172438,6.6679680172438,6.6543716149438,6.6679680172738,6.6679680172738,5.3064536216938,6.30231761881379,6.29170250721379,6.6679680172138,6.2525772644388,6.6679680171138,6.6679680172438,6.6679680172438,5.3096089600338,5.6838963019338,6.6679680169338,6.6679680169338,6.6679680170338,6.6679680170338,4.4076578427338,5.6446708930538,6.6679680172738,6.6679680172738,6.6679680172538,6.6679680173838,6.6679680173838,6.6679680170838,6.6679680170838,6.6679680170838,6.6679680171438,6.6679680171438,5.9408434394438,6.6679680175438,4.6460597118438,6.1580270236638,6.6679680172638,6.6679680172638,6.6679680171638,6.6679680170938,6.6679680170938,5.4663452104938,5.7475229157438,6.1235265469638,5.1304986109638,5.3598502227638,4.4847878300338,7.3519049570338,7.3519049570338,7.3519049569338,7.3519049570338,7.3519049571838,7.3519049571838,7.3519049571838,7.3519049571838,7.3519049571338,7.3519049571338,7.3519049571338,7.3519049571338,7.3519049571338,5.1378976642338,4.4890060472638,4.6501046878338,6.3435466162338,6.1872842865338,8.1709192081338,6.9852228399338
"t95",5.7352195737338,3.1626891337338,3.4813351341438,2.11954448621,1.0628303967,0.701444374,0.701444374,0,4.70286230277,2.8469849822,4.70286230237,4.1495832583238,4.8044058647838,4.8044058647838,4.6203953884838,4.4126608928838,4.8044058647838,3.8787689067838,4.8044058646338,4.8044058647338,4.6360076417338,4.8044058647238,4.6762800897238,4.8044058646838,4.8044058646838,4.7173140064838,4.8044058646838,4.8044058646838,3.4334114814838,5.1378259958238,5.4164256400738,6.5064447805238,6.1088953206238,5.9838695161238,6.5064447800238,6.5064447800838,5.6301747633838,5.9680694731338,6.1051316394338,6.6679680168438,6.6679680170838,6.5143488493738,6.6679680171438,6.0962175880288,6.6679680171988,6.6679680171988,6.6679680171888,6.6679680173888,6.6679680171888,6.6679680172488,6.6679680172488,6.6679680171678,6.6679680171678,6.6679680173638,6.6679680168038,6.6679680168038,6.6679680168338,6.6679680171638,6.6679680171638,6.6679680173638,6.6679680169738,6.6679680172338,6.6679680172338,6.6679680171338,6.6679680171938,6.6679680171138,6.6008189635138,6.6679680171138,6.6679680171138,6.6679680176138,6.6679680173138,6.6679680173138,6.6679680173138,6.6679680170538,6.2424434389538,6.6679680171538,6.6679680171538,6.6679680174538,6.6335939043538,6.6679680170538,6.6679680170338,6.0347408253338,6.6679680172038,6.6679680172038,6.1466400283438,6.6679680172438,6.6679680172438,6.6679680172438,6.6679680172438,6.6543716149438,6.6679680172738,6.6679680172738,5.3064536216938,6.30231761881379,6.29170250721379,6.6679680172138,6.2525772644388,6.6679680171138,6.6679680172438,6.6679680172438,5.3096089600338,5.6838963019338,6.6679680169338,6.6679680169338,6.6679680170338,6.6679680170338,4.4076578427338,5.6446708930538,6.6679680172738,6.6679680172738,6.6679680172538,6.6679680173838,6.6679680173838,6.6679680170838,6.6679680170838,6.6679680170838,6.6679680171438,6.6679680171438,5.9408434394438,6.6679680175438,4.6460597118438,6.1580270236638,6.6679680172638,6.6679680172638,6.6679680171638,6.6679680170938,6.6679680170938,5.4663452104938,5.7475229157438,6.1235265469638,5.1304986109638,5.3598502227638,4.4847878300338,7.3519049570338,7.3519049570338,7.3519049569338,7.3519049570338,7.3519049571838,7.3519049571838,7.3519049571838,7.3519049571838,7.3519049571338,7.3519049571338,7.3519049571338,7.3519049571338,7.3519049571338,5.1378976642338,4.4890060472638,4.6501046878338,6.3435466162338,6.1872842865338,8.1709192081338,6.9852228399338
"t22",5.7352195737038,3.1626891337038,3.4813351341138,2.78026761678,3.92690570327,4.70286230277,4.70286230277,4.70286230277,0,2.03662027743,4.5716846624,4.1495832582938,4.8044058647538,4.8044058647538,4.6203953884538,4.4126608928538,4.8044058647538,3.8787689067538,4.8044058646038,4.8044058647038,4.6360076417038,4.8044058646938,4.6762800896938,4.8044058646538,4.8044058646538,4.7173140064538,4.8044058646538,4.8044058646538,3.4334114814538,5.1378259957938,5.4164256400438,6.5064447804938,6.1088953205938,5.9838695160938,6.5064447799938,6.5064447800538,5.6301747633538,5.9680694731038,6.1051316394038,6.6679680168138,6.6679680170538,6.5143488493438,6.6679680171138,6.0962175879988,6.6679680171688,6.6679680171688,6.6679680171588,6.6679680173588,6.6679680171588,6.6679680172188,6.6679680172188,6.6679680171378,6.6679680171378,6.6679680173338,6.6679680167738,6.6679680167738,6.6679680168038,6.6679680171338,6.6679680171338,6.6679680173338,6.6679680169438,6.6679680172038,6.6679680172038,6.6679680171038,6.6679680171638,6.6679680170838,6.6008189634838,6.6679680170838,6.6679680170838,6.6679680175838,6.6679680172838,6.6679680172838,6.6679680172838,6.6679680170238,6.2424434389238,6.6679680171238,6.6679680171238,6.6679680174238,6.6335939043238,6.6679680170238,6.6679680170038,6.0347408253038,6.6679680171738,6.6679680171738,6.1466400283138,6.6679680172138,6.6679680172138,6.6679680172138,6.6679680172138,6.6543716149138,6.6679680172438,6.6679680172438,5.3064536216638,6.30231761878379,6.29170250718379,6.6679680171838,6.2525772644088,6.6679680170838,6.6679680172138,6.6679680172138,5.3096089600038,5.6838963019038,6.6679680169038,6.6679680169038,6.6679680170038,6.6679680170038,4.4076578427038,5.6446708930238,6.6679680172438,6.6679680172438,6.6679680172238,6.6679680173538,6.6679680173538,6.6679680170538,6.6679680170538,6.6679680170538,6.6679680171138,6.6679680171138,5.9408434394138,6.6679680175138,4.6460597118138,6.1580270236338,6.6679680172338,6.6679680172338,6.6679680171338,6.6679680170638,6.6679680170638,5.4663452104638,5.7475229157138,6.1235265469338,5.1304986109338,5.3598502227338,4.4847878300038,7.3519049570038,7.3519049570038,7.3519049569038,7.3519049570038,7.3519049571538,7.3519049571538,7.3519049571538,7.3519049571538,7.3519049571038,7.3519049571038,7.3519049571038,7.3519049571038,7.3519049571038,5.1378976642038,4.4890060472338,4.6501046878038,6.3435466162038,6.1872842865038,8.1709192081038,6.9852228399038
"t23",3.8793422531338,1.3068118131338,1.6254578135438,0.92439029621,2.0710283827,2.8469849822,2.8469849822,2.8469849822,2.03662027743,0,2.71580734183,2.2937059377238,2.9485285441838,2.9485285441838,2.7645180678838,2.5567835722838,2.9485285441838,2.0228915861838,2.9485285440338,2.9485285441338,2.7801303211338,2.9485285441238,2.8204027691238,2.9485285440838,2.9485285440838,2.8614366858838,2.9485285440838,2.9485285440838,1.5775341608838,3.2819486752238,3.5605483194738,4.6505674599238,4.2530180000238,4.1279921955238,4.6505674594238,4.6505674594838,3.7742974427838,4.1121921525338,4.2492543188338,4.8120906962438,4.8120906964838,4.6584715287738,4.8120906965438,4.2403402674288,4.8120906965988,4.8120906965988,4.8120906965888,4.8120906967888,4.8120906965888,4.8120906966488,4.8120906966488,4.8120906965678,4.8120906965678,4.8120906967638,4.8120906962038,4.8120906962038,4.8120906962338,4.8120906965638,4.8120906965638,4.8120906967638,4.8120906963738,4.8120906966338,4.8120906966338,4.8120906965338,4.8120906965938,4.8120906965138,4.7449416429138,4.8120906965138,4.8120906965138,4.8120906970138,4.8120906967138,4.8120906967138,4.8120906967138,4.8120906964538,4.3865661183538,4.8120906965538,4.8120906965538,4.8120906968538,4.7777165837538,4.8120906964538,4.8120906964338,4.1788635047338,4.8120906966038,4.8120906966038,4.2907627077438,4.8120906966438,4.8120906966438,4.8120906966438,4.8120906966438,4.7984942943438,4.8120906966738,4.8120906966738,3.4505763010938,4.44644029821379,4.43582518661379,4.8120906966138,4.3966999438388,4.8120906965138,4.8120906966438,4.8120906966438,3.4537316394338,3.8280189813338,4.8120906963338,4.8120906963338,4.8120906964338,4.8120906964338,2.5517805221338,3.7887935724538,4.8120906966738,4.8120906966738,4.8120906966538,4.8120906967838,4.8120906967838,4.8120906964838,4.8120906964838,4.8120906964838,4.8120906965438,4.8120906965438,4.0849661188438,4.8120906969438,2.7901823912438,4.3021497030638,4.8120906966638,4.8120906966638,4.8120906965638,4.8120906964938,4.8120906964938,3.6104678898938,3.8916455951438,4.2676492263638,3.2746212903638,3.5039729021638,2.6289105094338,5.4960276364338,5.4960276364338,5.4960276363338,5.4960276364338,5.4960276365838,5.4960276365838,5.4960276365838,5.4960276365838,5.4960276365338,5.4960276365338,5.4960276365338,5.4960276365338,5.4960276365338,3.2820203436338,2.6331287266638,2.7942273672338,4.4876692956338,4.3314069659338,6.3150418875338,5.1293455193338
