"","t23","t66","t67","t136","t137","t82","t53","t20","t37","t119","t120","t41","t70","t71","t134","t135","t127","t94","t43","t24","t32","t33","t28","t73","t74","t95","t96","t83","t84","t85","t88","t98","t99","t115","t116","t78","t79","t109","t110","t30","t14","t36","t89","t90","t106","t117","t118","t72","t49","t50","t86","t87","t57","t6","t7","t8","t4","t47","t121","t122","t97","t69","t93","t113","t114","t27","t12","t13","t9","t58","t59","t62","t63","t38","t132","t133","t107","t108","t21","t39","t40","t31","t125","t126","t75","t56","t11","t5","t130","t131","t54","t44","t45","t46","t25","t51","t52","t104","t105","t42","t91","t92","t68","t15","t76","t77","t34","t2","t3","t100","t101","t18","t17","t22","t123","t124","t60","t61","t10","t111","t112","t35","t16","t102","t103","t81","t29","t64","t65","t19","t55","t80","t128","t129","t48","t26","t1"
"t23",0,2.7513457306,2.8828688436,2.8828688435639,2.8828688435639,2.8828688436,2.8828688436,1.72630306101,3.44502234041,4.07202948226,4.07202948226,3.67154725263,5.56693472921,5.56693472921,5.5669347292,5.5669347292,5.5669347292,5.56693472923,5.56693472923,4.45153961629,5.56693472919,5.56693472919,4.61392386549,5.56693472919,5.56693472919,5.56693472919,5.56693472919,5.28570175681,5.56693472921,5.56693472916,5.56693472922,5.56693472918,5.56693472918,5.56693472924,5.56693472924,5.56693472931,5.56693472931,5.56693472931,5.56693472931,5.56693472951,6.83672215701,8.37696211931,8.37696211931,8.37696211931,8.37696211921,8.37696211923,8.37696211923,8.11824390681,8.22582429711,8.13396788561,8.37696211931,8.37696211931,8.33659986631,6.78382883131,7.21082166461,7.98446005631,5.66036705281,9.75479224921,9.75479224915,9.75479224915,9.75479224911,9.7547922492,9.7547922492,9.75479224917,9.75479224917,9.7547922495,7.5205010381,9.75479224841,10.91032211403,13.55936501061,13.55936501061,13.49317566341,13.55936501051,13.55936501074,13.55936501077,13.55936501077,13.55936501084,13.55936501084,13.55936501094,13.55936501074,13.55936501074,13.55936501054,13.55936501067,13.55936501067,13.55936501064,13.55936501064,13.55936501044,10.24962813141,13.55936501074,13.55936501074,13.55936501081,13.55936501071,13.55936501071,13.55936501071,12.17011411411,13.55936501081,13.08586452651,13.55936501091,13.55936501091,13.55936501071,13.55936501081,13.55936501081,13.17795184631,11.863343234629,13.55936501061,13.55936501061,12.96500440691,10.41888824313,9.15016815361,13.43304672016,13.55936501101,12.65466126021,11.97248078765,12.53847709871,13.55936501193,13.55936501193,13.35005120781,13.55936501161,11.08794427541,13.55936501154,13.55936501154,13.55936501151,13.55936501141,13.55936501131,13.55936501131,13.55936501131,13.374298112298,13.559365011198,13.065676479598,13.55936501141,13.55936501124,13.55936501124,13.55936501125,13.55936501125,13.55936501121,13.38631300801,10.91847067531
"t66",2.7513457306,0,1.2306907454,1.7875274265639,1.7875274265639,1.7875274266,1.7875274266,1.59477994761,3.31349922701,3.94050636886,3.94050636886,3.54002413923,5.43541161581,5.43541161581,5.4354116158,5.4354116158,5.4354116158,5.43541161583,5.43541161583,4.32001650289,5.43541161579,5.43541161579,4.48240075209,5.43541161579,5.43541161579,5.43541161579,5.43541161579,5.15417864341,5.43541161581,5.43541161576,5.43541161582,5.43541161578,5.43541161578,5.43541161584,5.43541161584,5.43541161591,5.43541161591,5.43541161591,5.43541161591,5.43541161611,6.70519904361,8.24543900591,8.24543900591,8.24543900591,8.24543900581,8.24543900583,8.24543900583,7.98672079341,8.09430118371,8.00244477221,8.24543900591,8.24543900591,8.20507675291,6.65230571791,7.07929855121,7.85293694291,5.52884393941,9.62326913581,9.62326913575,9.62326913575,9.62326913571,9.6232691358,9.6232691358,9.62326913577,9.62326913577,9.6232691361,7.3889779247,9.62326913501,10.77879900063,13.42784189721,13.42784189721,13.36165255001,13.42784189711,13.42784189734,13.42784189737,13.42784189737,13.42784189744,13.42784189744,13.42784189754,13.42784189734,13.42784189734,13.42784189714,13.42784189727,13.42784189727,13.42784189724,13.42784189724,13.42784189704,10.11810501801,13.42784189734,13.42784189734,13.42784189741,13.42784189731,13.42784189731,13.42784189731,12.03859100071,13.42784189741,12.95434141311,13.42784189751,13.42784189751,13.42784189731,13.42784189741,13.42784189741,13.04642873291,11.731820121229,13.42784189721,13.42784189721,12.83348129351,10.28736512973,9.01864504021,13.30152360676,13.42784189761,12.52313814681,11.84095767425,12.40695398531,13.42784189853,13.42784189853,13.21852809441,13.42784189821,10.95642116201,13.42784189814,13.42784189814,13.42784189811,13.42784189801,13.42784189791,13.42784189791,13.42784189791,13.242774998898,13.427841897798,12.934153366198,13.42784189801,13.42784189784,13.42784189784,13.42784189785,13.42784189785,13.42784189781,13.25478989461,10.78694756191
"t67",2.8828688436,1.2306907454,0,1.9190505395639,1.9190505395639,1.9190505396,1.9190505396,1.72630306061,3.44502234001,4.07202948186,4.07202948186,3.67154725223,5.56693472881,5.56693472881,5.5669347288,5.5669347288,5.5669347288,5.56693472883,5.56693472883,4.45153961589,5.56693472879,5.56693472879,4.61392386509,5.56693472879,5.56693472879,5.56693472879,5.56693472879,5.28570175641,5.56693472881,5.56693472876,5.56693472882,5.56693472878,5.56693472878,5.56693472884,5.56693472884,5.56693472891,5.56693472891,5.56693472891,5.56693472891,5.56693472911,6.83672215661,8.37696211891,8.37696211891,8.37696211891,8.37696211881,8.37696211883,8.37696211883,8.11824390641,8.22582429671,8.13396788521,8.37696211891,8.37696211891,8.33659986591,6.78382883091,7.21082166421,7.98446005591,5.66036705241,9.75479224881,9.75479224875,9.75479224875,9.75479224871,9.7547922488,9.7547922488,9.75479224877,9.75479224877,9.7547922491,7.5205010377,9.75479224801,10.91032211363,13.55936501021,13.55936501021,13.49317566301,13.55936501011,13.55936501034,13.55936501037,13.55936501037,13.55936501044,13.55936501044,13.55936501054,13.55936501034,13.55936501034,13.55936501014,13.55936501027,13.55936501027,13.55936501024,13.55936501024,13.55936501004,10.24962813101,13.55936501034,13.55936501034,13.55936501041,13.55936501031,13.55936501031,13.55936501031,12.17011411371,13.55936501041,13.08586452611,13.55936501051,13.55936501051,13.55936501031,13.55936501041,13.55936501041,13.17795184591,11.863343234229,13.55936501021,13.55936501021,12.96500440651,10.41888824273,9.15016815321,13.43304671976,13.55936501061,12.65466125981,11.97248078725,12.53847709831,13.55936501153,13.55936501153,13.35005120741,13.55936501121,11.08794427501,13.55936501114,13.55936501114,13.55936501111,13.55936501101,13.55936501091,13.55936501091,13.55936501091,13.374298111898,13.559365010798,13.065676479198,13.55936501101,13.55936501084,13.55936501084,13.55936501085,13.55936501085,13.55936501081,13.38631300761,10.91847067491
"t136",2.8828688435639,1.7875274265639,1.9190505395639,0,0.0004794105278,0.7343924561639,1.6198547431639,1.7263030605739,3.4450223399739,4.0720294818239,4.0720294818239,3.6715472521939,5.5669347287739,5.5669347287739,5.5669347287639,5.5669347287639,5.5669347287639,5.5669347287939,5.5669347287939,4.4515396158539,5.5669347287539,5.5669347287539,4.6139238650539,5.5669347287539,5.5669347287539,5.5669347287539,5.5669347287539,5.2857017563739,5.5669347287739,5.5669347287239,5.5669347287839,5.5669347287439,5.5669347287439,5.5669347288039,5.5669347288039,5.5669347288739,5.5669347288739,5.5669347288739,5.5669347288739,5.5669347290739,6.8367221565739,8.3769621188739,8.3769621188739,8.3769621188739,8.3769621187739,8.3769621187939,8.3769621187939,8.1182439063739,8.2258242966739,8.1339678851739,8.3769621188739,8.3769621188739,8.3365998658739,6.7838288308739,7.2108216641739,7.9844600558739,5.6603670523739,9.7547922487739,9.7547922487139,9.7547922487139,9.7547922486739,9.7547922487639,9.7547922487639,9.7547922487339,9.7547922487339,9.7547922490639,7.5205010376639,9.7547922479739,10.9103221135939,13.5593650101739,13.5593650101739,13.4931756629739,13.5593650100739,13.5593650103039,13.5593650103339,13.5593650103339,13.5593650104039,13.5593650104039,13.5593650105039,13.5593650103039,13.5593650103039,13.5593650101039,13.5593650102339,13.5593650102339,13.5593650102039,13.5593650102039,13.5593650100039,10.2496281309739,13.5593650103039,13.5593650103039,13.5593650103739,13.5593650102739,13.5593650102739,13.5593650102739,12.1701141136739,13.5593650103739,13.0858645260739,13.5593650104739,13.5593650104739,13.5593650102739,13.5593650103739,13.5593650103739,13.1779518458739,11.8633432341929,13.5593650101739,13.5593650101739,12.9650044064739,10.4188882426939,9.1501681531739,13.4330467197239,13.5593650105739,12.6546612597739,11.9724807872139,12.5384770982739,13.5593650114939,13.5593650114939,13.3500512073739,13.5593650111739,11.0879442749739,13.5593650111039,13.5593650111039,13.5593650110739,13.5593650109739,13.5593650108739,13.5593650108739,13.5593650108739,13.3742981118619,13.5593650107619,13.0656764791619,13.5593650109739,13.5593650108039,13.5593650108039,13.5593650108139,13.5593650108139,13.5593650107739,13.3863130075739,10.9184706748739
"t137",2.8828688435639,1.7875274265639,1.9190505395639,0.0004794105278,0,0.7343924561639,1.6198547431639,1.7263030605739,3.4450223399739,4.0720294818239,4.0720294818239,3.6715472521939,5.5669347287739,5.5669347287739,5.5669347287639,5.5669347287639,5.5669347287639,5.5669347287939,5.5669347287939,4.4515396158539,5.5669347287539,5.5669347287539,4.6139238650539,5.5669347287539,5.5669347287539,5.5669347287539,5.5669347287539,5.2857017563739,5.5669347287739,5.5669347287239,5.5669347287839,5.5669347287439,5.5669347287439,5.5669347288039,5.5669347288039,5.5669347288739,5.5669347288739,5.5669347288739,5.5669347288739,5.5669347290739,6.8367221565739,8.3769621188739,8.3769621188739,8.3769621188739,8.3769621187739,8.3769621187939,8.3769621187939,8.1182439063739,8.2258242966739,8.1339678851739,8.3769621188739,8.3769621188739,8.3365998658739,6.7838288308739,7.2108216641739,7.9844600558739,5.6603670523739,9.7547922487739,9.7547922487139,9.7547922487139,9.7547922486739,9.7547922487639,9.7547922487639,9.7547922487339,9.7547922487339,9.7547922490639,7.5205010376639,9.7547922479739,10.9103221135939,13.5593650101739,13.5593650101739,13.4931756629739,13.5593650100739,13.5593650103039,13.5593650103339,13.5593650103339,13.5593650104039,13.5593650104039,13.5593650105039,13.5593650103039,13.5593650103039,13.5593650101039,13.5593650102339,13.5593650102339,13.5593650102039,13.5593650102039,13.5593650100039,10.2496281309739,13.5593650103039,13.5593650103039,13.5593650103739,13.5593650102739,13.5593650102739,13.5593650102739,12.1701141136739,13.5593650103739,13.0858645260739,13.5593650104739,13.5593650104739,13.5593650102739,13.5593650103739,13.5593650103739,13.1779518458739,11.8633432341929,13.5593650101739,13.5593650101739,12.9650044064739,10.4188882426939,9.1501681531739,13.4330467197239,13.5593650105739,12.6546612597739,11.9724807872139,12.5384770982739,13.5593650114939,13.5593650114939,13.3500512073739,13.5593650111739,11.0879442749739,13.5593650111039,13.5593650111039,13.5593650110739,13.5593650109739,13.5593650108739,13.5593650108739,13.5593650108739,13.3742981118619,13.5593650107619,13.0656764791619,13.5593650109739,13.5593650108039,13.5593650108039,13.5593650108139,13.5593650108139,13.5593650107739,13.3863130075739,10.9184706748739
"t82",2.8828688436,1.7875274266,1.9190505396,0.7343924561639,0.7343924561639,0,1.6198547432,1.72630306061,3.44502234001,4.07202948186,4.07202948186,3.67154725223,5.56693472881,5.56693472881,5.5669347288,5.5669347288,5.5669347288,5.56693472883,5.56693472883,4.45153961589,5.56693472879,5.56693472879,4.61392386509,5.56693472879,5.56693472879,5.56693472879,5.56693472879,5.28570175641,5.56693472881,5.56693472876,5.56693472882,5.56693472878,5.56693472878,5.56693472884,5.56693472884,5.56693472891,5.56693472891,5.56693472891,5.56693472891,5.56693472911,6.83672215661,8.37696211891,8.37696211891,8.37696211891,8.37696211881,8.37696211883,8.37696211883,8.11824390641,8.22582429671,8.13396788521,8.37696211891,8.37696211891,8.33659986591,6.78382883091,7.21082166421,7.98446005591,5.66036705241,9.75479224881,9.75479224875,9.75479224875,9.75479224871,9.7547922488,9.7547922488,9.75479224877,9.75479224877,9.7547922491,7.5205010377,9.75479224801,10.91032211363,13.55936501021,13.55936501021,13.49317566301,13.55936501011,13.55936501034,13.55936501037,13.55936501037,13.55936501044,13.55936501044,13.55936501054,13.55936501034,13.55936501034,13.55936501014,13.55936501027,13.55936501027,13.55936501024,13.55936501024,13.55936501004,10.24962813101,13.55936501034,13.55936501034,13.55936501041,13.55936501031,13.55936501031,13.55936501031,12.17011411371,13.55936501041,13.08586452611,13.55936501051,13.55936501051,13.55936501031,13.55936501041,13.55936501041,13.17795184591,11.863343234229,13.55936501021,13.55936501021,12.96500440651,10.41888824273,9.15016815321,13.43304671976,13.55936501061,12.65466125981,11.97248078725,12.53847709831,13.55936501153,13.55936501153,13.35005120741,13.55936501121,11.08794427501,13.55936501114,13.55936501114,13.55936501111,13.55936501101,13.55936501091,13.55936501091,13.55936501091,13.374298111898,13.559365010798,13.065676479198,13.55936501101,13.55936501084,13.55936501084,13.55936501085,13.55936501085,13.55936501081,13.38631300761,10.91847067491
"t53",2.8828688436,1.7875274266,1.9190505396,1.6198547431639,1.6198547431639,1.6198547432,0,1.72630306061,3.44502234001,4.07202948186,4.07202948186,3.67154725223,5.56693472881,5.56693472881,5.5669347288,5.5669347288,5.5669347288,5.56693472883,5.56693472883,4.45153961589,5.56693472879,5.56693472879,4.61392386509,5.56693472879,5.56693472879,5.56693472879,5.56693472879,5.28570175641,5.56693472881,5.56693472876,5.56693472882,5.56693472878,5.56693472878,5.56693472884,5.56693472884,5.56693472891,5.56693472891,5.56693472891,5.56693472891,5.56693472911,6.83672215661,8.37696211891,8.37696211891,8.37696211891,8.37696211881,8.37696211883,8.37696211883,8.11824390641,8.22582429671,8.13396788521,8.37696211891,8.37696211891,8.33659986591,6.78382883091,7.21082166421,7.98446005591,5.66036705241,9.75479224881,9.75479224875,9.75479224875,9.75479224871,9.7547922488,9.7547922488,9.75479224877,9.75479224877,9.7547922491,7.5205010377,9.75479224801,10.91032211363,13.55936501021,13.55936501021,13.49317566301,13.55936501011,13.55936501034,13.55936501037,13.55936501037,13.55936501044,13.55936501044,13.55936501054,13.55936501034,13.55936501034,13.55936501014,13.55936501027,13.55936501027,13.55936501024,13.55936501024,13.55936501004,10.24962813101,13.55936501034,13.55936501034,13.55936501041,13.55936501031,13.55936501031,13.55936501031,12.17011411371,13.55936501041,13.08586452611,13.55936501051,13.55936501051,13.55936501031,13.55936501041,13.55936501041,13.17795184591,11.863343234229,13.55936501021,13.55936501021,12.96500440651,10.41888824273,9.15016815321,13.43304671976,13.55936501061,12.65466125981,11.97248078725,12.53847709831,13.55936501153,13.55936501153,13.35005120741,13.55936501121,11.08794427501,13.55936501114,13.55936501114,13.55936501111,13.55936501101,13.55936501091,13.55936501091,13.55936501091,13.374298111898,13.559365010798,13.065676479198,13.55936501101,13.55936501084,13.55936501084,13.55936501085,13.55936501085,13.55936501081,13.38631300761,10.91847067491
"t20",1.72630306101,1.59477994761,1.72630306061,1.7263030605739,1.7263030605739,1.72630306061,1.72630306061,0,2.1623063766,2.78931351845,2.78931351845,2.38883128882,4.2842187654,4.2842187654,4.28421876539,4.28421876539,4.28421876539,4.28421876542,4.28421876542,3.16882365248,4.28421876538,4.28421876538,3.33120790168,4.28421876538,4.28421876538,4.28421876538,4.28421876538,4.002985793,4.2842187654,4.28421876535,4.28421876541,4.28421876537,4.28421876537,4.28421876543,4.28421876543,4.2842187655,4.2842187655,4.2842187655,4.2842187655,4.2842187657,5.5540061932,7.0942461555,7.0942461555,7.0942461555,7.0942461554,7.09424615542,7.09424615542,6.835527943,6.9431083333,6.8512519218,7.0942461555,7.0942461555,7.0538839025,5.5011128675,5.9281057008,6.7017440925,4.377651089,8.4720762854,8.47207628534,8.47207628534,8.4720762853,8.47207628539,8.47207628539,8.47207628536,8.47207628536,8.47207628569,6.23778507429,8.4720762846,9.62760615022,12.2766490468,12.2766490468,12.2104596996,12.2766490467,12.27664904693,12.27664904696,12.27664904696,12.27664904703,12.27664904703,12.27664904713,12.27664904693,12.27664904693,12.27664904673,12.27664904686,12.27664904686,12.27664904683,12.27664904683,12.27664904663,8.9669121676,12.27664904693,12.27664904693,12.276649047,12.2766490469,12.2766490469,12.2766490469,10.8873981503,12.276649047,11.8031485627,12.2766490471,12.2766490471,12.2766490469,12.276649047,12.276649047,11.8952358825,10.580627270819,12.2766490468,12.2766490468,11.6822884431,9.13617227932,7.8674521898,12.15033075635,12.2766490472,11.3719452964,10.68976482384,11.2557611349,12.27664904812,12.27664904812,12.067335244,12.2766490478,9.8052283116,12.27664904773,12.27664904773,12.2766490477,12.2766490476,12.2766490475,12.2766490475,12.2766490475,12.091582148488,12.276649047388,11.782960515788,12.2766490476,12.27664904743,12.27664904743,12.27664904744,12.27664904744,12.2766490474,12.1035970442,9.6357547115
"t37",3.44502234041,3.31349922701,3.44502234001,3.4450223399739,3.4450223399739,3.44502234001,3.44502234001,2.1623063766,0,1.22350976825,1.22350976825,0.82302753862,4.9399275872,4.9399275872,4.93992758719,4.93992758719,4.93992758719,4.93992758722,4.93992758722,3.82453247428,4.93992758718,4.93992758718,3.98691672348,4.93992758718,4.93992758718,4.93992758718,4.93992758718,4.6586946148,4.9399275872,4.93992758715,4.93992758721,4.93992758717,4.93992758717,4.93992758723,4.93992758723,4.9399275873,4.9399275873,4.9399275873,4.9399275873,4.9399275875,6.209715015,7.7499549773,7.7499549773,7.7499549773,7.7499549772,7.74995497722,7.74995497722,7.4912367648,7.5988171551,7.5069607436,7.7499549773,7.7499549773,7.7095927243,6.1568216893,6.5838145226,7.3574529143,5.0333599108,9.1277851072,9.12778510714,9.12778510714,9.1277851071,9.12778510719,9.12778510719,9.12778510716,9.12778510716,9.12778510749,6.89349389609,9.1277851064,10.28331497202,12.9323578686,12.9323578686,12.8661685214,12.9323578685,12.93235786873,12.93235786876,12.93235786876,12.93235786883,12.93235786883,12.93235786893,12.93235786873,12.93235786873,12.93235786853,12.93235786866,12.93235786866,12.93235786863,12.93235786863,12.93235786843,9.6226209894,12.93235786873,12.93235786873,12.9323578688,12.9323578687,12.9323578687,12.9323578687,11.5431069721,12.9323578688,12.4588573845,12.9323578689,12.9323578689,12.9323578687,12.9323578688,12.9323578688,12.5509447043,11.236336092619,12.9323578686,12.9323578686,12.3379972649,9.79188110112,8.5231610116,12.80603957815,12.932357869,12.0276541182,11.34547364564,11.9114699567,12.93235786992,12.93235786992,12.7230440658,12.9323578696,10.4609371334,12.93235786953,12.93235786953,12.9323578695,12.9323578694,12.9323578693,12.9323578693,12.9323578693,12.747290970288,12.932357869188,12.438669337588,12.9323578694,12.93235786923,12.93235786923,12.93235786924,12.93235786924,12.9323578692,12.759305866,10.2914635333
"t119",4.07202948226,3.94050636886,4.07202948186,4.0720294818239,4.0720294818239,4.07202948186,4.07202948186,2.78931351845,1.22350976825,0,0.14789147706,1.36051983443,5.56693472905,5.56693472905,5.56693472904,5.56693472904,5.56693472904,5.56693472907,5.56693472907,4.45153961613,5.56693472903,5.56693472903,4.61392386533,5.56693472903,5.56693472903,5.56693472903,5.56693472903,5.28570175665,5.56693472905,5.566934729,5.56693472906,5.56693472902,5.56693472902,5.56693472908,5.56693472908,5.56693472915,5.56693472915,5.56693472915,5.56693472915,5.56693472935,6.83672215685,8.37696211915,8.37696211915,8.37696211915,8.37696211905,8.37696211907,8.37696211907,8.11824390665,8.22582429695,8.13396788545,8.37696211915,8.37696211915,8.33659986615,6.78382883115,7.21082166445,7.98446005615,5.66036705265,9.75479224905,9.75479224899,9.75479224899,9.75479224895,9.75479224904,9.75479224904,9.75479224901,9.75479224901,9.75479224934,7.52050103794,9.75479224825,10.91032211387,13.55936501045,13.55936501045,13.49317566325,13.55936501035,13.55936501058,13.55936501061,13.55936501061,13.55936501068,13.55936501068,13.55936501078,13.55936501058,13.55936501058,13.55936501038,13.55936501051,13.55936501051,13.55936501048,13.55936501048,13.55936501028,10.24962813125,13.55936501058,13.55936501058,13.55936501065,13.55936501055,13.55936501055,13.55936501055,12.17011411395,13.55936501065,13.08586452635,13.55936501075,13.55936501075,13.55936501055,13.55936501065,13.55936501065,13.17795184615,11.863343234469,13.55936501045,13.55936501045,12.96500440675,10.41888824297,9.15016815345,13.43304672,13.55936501085,12.65466126005,11.97248078749,12.53847709855,13.55936501177,13.55936501177,13.35005120765,13.55936501145,11.08794427525,13.55936501138,13.55936501138,13.55936501135,13.55936501125,13.55936501115,13.55936501115,13.55936501115,13.374298112138,13.559365011038,13.065676479438,13.55936501125,13.55936501108,13.55936501108,13.55936501109,13.55936501109,13.55936501105,13.38631300785,10.91847067515
