"","turnover.rates","eps.values","transition.rates"
"1",0.212228140095249,0.141835904913023,NA
"2",0.557213763240725,0.855258263414726,0.735514103900641
"3",0.148493477376178,0.954496391816065,0.482993551762775
"4",0.969042540993541,0.589704145444557,0.869176228297874
"5",0.212228140095249,0.141835904913023,0.798921071225777
"6",0.557213763240725,0.855258263414726,NA
"7",0.148493477376178,0.954496391816065,0.707492871209979
"8",0.969042540993541,0.589704145444557,0.121767781674862
"9",0.212228140095249,0.141835904913023,0.421256662579253
"10",0.557213763240725,0.855258263414726,0.317756374599412
"11",0.148493477376178,0.954496391816065,NA
"12",0.969042540993541,0.589704145444557,0.0944464935455471
"13",0.212228140095249,0.141835904913023,0.639054025989026
"14",0.557213763240725,0.855258263414726,0.677925544558093
"15",0.148493477376178,0.954496391816065,0.573419278254732
"16",0.969042540993541,0.589704145444557,NA
