"","t1","t122","t123","t56","t57","t53","t142","t143","t30","t31","t59","t60","t43","t7","t126","t127","t107","t108","t32","t5","t6","t26","t89","t90","t73","t98","t99","t88","t10","t36","t102","t105","t106","t124","t125","t86","t79","t81","t82","t95","t96","t83","t136","t137","t27","t14","t22","t41","t49","t50","t44","t45","t51","t52","t13","t8","t3","t4","t33","t111","t112","t110","t113","t114","t65","t120","t121","t144","t145","t131","t42","t69","t70","t19","t20","t24","t25","t35","t37","t67","t68","t76","t134","t135","t130","t46","t77","t78","t23","t12","t39","t91","t92","t132","t133","t63","t61","t62","t80","t93","t94","t64","t38","t21","t118","t119","t34","t97","t103","t117","t146","t147","t58","t18","t54","t55","t48","t115","t116","t104","t66","t40","t16","t17","t74","t75","t84","t85","t71","t100","t101","t47","t11","t15","t128","t129","t87","t138","t139","t109","t140","t141","t72","t28","t29","t9","t2"
"t1",0,4.7678770234,4.7678770234,3.89056235289,4.00199670232,4.7678770238,4.76787702359,4.76787702359,4.7678770231,3.7348262454,4.767877024,4.5987301224,4.2696446476,2.639865283,4.76787702374,4.76787702374,4.7678770235,4.7678770235,3.8977077764,2.07758401012,4.76787702372,4.767877023,4.44083101408,4.7678770234,4.7678770234,4.7678770235,4.7678770235,4.46376892502,2.8839032003,3.7764490354,4.76787702428,4.76787702425,4.767877024304,4.767877024314,4.767877024314,4.76787702428,4.76787702438,4.76787702437,4.30263872896,4.7678770239,4.7678770239,4.76787702413,4.76787702416,4.76787702416,3.98538282523,3.83687277693,2.83300298436,3.60375706398,4.76787702416,4.76787702416,4.76787702379,4.76787702379,4.1935979302,3.87365303261,4.7678770239,3.1598115186,4.767877024,2.5633160785,3.6440497491,4.7678770239,4.7678770239,4.7678770239,4.76787702395,4.76787702395,4.7678770241,4.76787702407,4.68117299523,4.767877024076,4.767877024076,4.76787702408,4.3836459336,4.129550336696,4.76787702353,4.76787702359,4.48790155059,3.20822555168,4.76787702368,3.590162544395,3.634549823385,4.767877023885,4.767877023885,4.767877023985,4.767877023975,4.767877023975,4.767877023975,4.767877024095,4.615170530195,4.433398732695,4.767877024295,3.3438143876,4.7678770233,4.7678770237,4.7678770237,4.76787702367,4.76787702367,4.7678770236,4.7678770237,3.9517145576,4.7678770237,4.7678770236,4.7678770236,4.7678770236,4.7678770239,3.2334137781,4.7678770241,4.7678770241,4.7678770233,4.7678770237,4.76787702373,4.67318662473,4.7678770236826,4.7678770236826,4.4705648453,3.23044690446,4.76787702381,4.76787702381,4.7678770236,4.76787702374,4.76787702374,4.76787702376,4.76787702386,4.76787702376,3.0083355603,2.9650693392,4.7678770235,4.7678770235,4.7678770235,4.7678770235,4.7678770234,4.7678770234,4.7678770234,3.8443721081,2.99124185757,4.76787702417,4.76787702337,4.76787702337,4.76787702338,4.76787702344,4.76787702344,4.67422508431,4.7678770234,4.7678770234,4.76787702338,3.49305535147,3.16393373712,2.24330619857,2.38246917007
"t122",4.7678770234,0,0.3061037794,3.40587663689,3.51731098632,4.2831913078,4.28319130759,4.28319130759,5.3308603583,4.2978095806,7.0083542804,6.8392073788,6.510121904,4.8803425394,7.00835428014,7.00835428014,7.0083542799,7.0083542799,6.1381850328,4.31806126652,7.00835428012,8.5632618592,8.23621585028,8.5632618596,8.5632618596,8.5632618597,8.5632618597,8.25915376122,6.6792880365,7.5718338716,8.56326186048,8.56326186045,8.563261860504,8.563261860514,8.563261860514,8.56326186048,8.56326186058,8.56326186057,8.09802356516,9.0962191471,9.0962191471,9.09621914733,9.09621914736,9.09621914736,8.31372494843,8.16521490013,7.16134510756,7.93209918718,9.09621914736,9.09621914736,9.09621914699,9.09621914699,8.5219400534,8.20199515581,9.0962191471,7.4881536418,9.0962191472,6.8916582017,7.9723918723,9.0962191471,9.0962191471,9.0962191471,9.09621914715,9.09621914715,9.0962191473,9.09621914727,9.00951511843,9.096219147276,9.096219147276,9.09621914728,8.7119880568,8.457892459896,9.09621914673,9.09621914679,8.81624367379,7.53656767488,9.09621914688,7.918504667595,7.962891946585,9.096219147085,9.096219147085,9.096219147185,9.096219147175,9.096219147175,9.096219147175,9.096219147295,8.943512653395,8.761740855895,9.096219147495,7.6721565108,9.0962191465,9.0962191469,9.0962191469,9.09621914687,9.09621914687,9.0962191468,9.0962191469,8.2800566808,9.0962191469,9.0962191468,9.0962191468,9.0962191468,9.0962191471,7.5617559013,9.0962191473,9.0962191473,9.0962191465,9.0962191469,9.09621914693,9.00152874793,9.0962191468826,9.0962191468826,8.7989069685,7.55878902766,9.09621914701,9.09621914701,9.0962191468,9.09621914694,9.09621914694,9.09621914696,9.09621914706,9.09621914696,7.3366776835,7.2934114624,9.0962191467,9.0962191467,9.0962191467,9.0962191467,9.0962191466,9.0962191466,9.0962191466,8.1727142313,7.31958398077,9.09621914737,9.09621914657,9.09621914657,9.09621914658,9.09621914664,9.09621914664,9.00256720751,9.0962191466,9.0962191466,9.09621914658,7.82139747467,7.49227586032,6.57164832177,6.71081129327
"t123",4.7678770234,0.3061037794,0,3.40587663689,3.51731098632,4.2831913078,4.28319130759,4.28319130759,5.3308603583,4.2978095806,7.0083542804,6.8392073788,6.510121904,4.8803425394,7.00835428014,7.00835428014,7.0083542799,7.0083542799,6.1381850328,4.31806126652,7.00835428012,8.5632618592,8.23621585028,8.5632618596,8.5632618596,8.5632618597,8.5632618597,8.25915376122,6.6792880365,7.5718338716,8.56326186048,8.56326186045,8.563261860504,8.563261860514,8.563261860514,8.56326186048,8.56326186058,8.56326186057,8.09802356516,9.0962191471,9.0962191471,9.09621914733,9.09621914736,9.09621914736,8.31372494843,8.16521490013,7.16134510756,7.93209918718,9.09621914736,9.09621914736,9.09621914699,9.09621914699,8.5219400534,8.20199515581,9.0962191471,7.4881536418,9.0962191472,6.8916582017,7.9723918723,9.0962191471,9.0962191471,9.0962191471,9.09621914715,9.09621914715,9.0962191473,9.09621914727,9.00951511843,9.096219147276,9.096219147276,9.09621914728,8.7119880568,8.457892459896,9.09621914673,9.09621914679,8.81624367379,7.53656767488,9.09621914688,7.918504667595,7.962891946585,9.096219147085,9.096219147085,9.096219147185,9.096219147175,9.096219147175,9.096219147175,9.096219147295,8.943512653395,8.761740855895,9.096219147495,7.6721565108,9.0962191465,9.0962191469,9.0962191469,9.09621914687,9.09621914687,9.0962191468,9.0962191469,8.2800566808,9.0962191469,9.0962191468,9.0962191468,9.0962191468,9.0962191471,7.5617559013,9.0962191473,9.0962191473,9.0962191465,9.0962191469,9.09621914693,9.00152874793,9.0962191468826,9.0962191468826,8.7989069685,7.55878902766,9.09621914701,9.09621914701,9.0962191468,9.09621914694,9.09621914694,9.09621914696,9.09621914706,9.09621914696,7.3366776835,7.2934114624,9.0962191467,9.0962191467,9.0962191467,9.0962191467,9.0962191466,9.0962191466,9.0962191466,8.1727142313,7.31958398077,9.09621914737,9.09621914657,9.09621914657,9.09621914658,9.09621914664,9.09621914664,9.00256720751,9.0962191466,9.0962191466,9.09621914658,7.82139747467,7.49227586032,6.57164832177,6.71081129327
"t56",3.89056235289,3.40587663689,3.40587663689,0,0.21427743977,1.03956279609,2.19838711048,2.19838711048,4.45354568779,3.42049491009,6.13103960989,5.96189270829,5.63280723349,4.00302786889,6.13103960963,6.13103960963,6.13103960939,6.13103960939,5.26087036229,3.44074659601,6.13103960961,7.68594718869,7.35890117977,7.68594718909,7.68594718909,7.68594718919,7.68594718919,7.38183909071,5.80197336599,6.69451920109,7.68594718997,7.68594718994,7.685947189994,7.685947190004,7.685947190004,7.68594718997,7.68594719007,7.68594719006,7.22070889465,8.21890447659,8.21890447659,8.21890447682,8.21890447685,8.21890447685,7.43641027792,7.28790022962,6.28403043705,7.05478451667,8.21890447685,8.21890447685,8.21890447648,8.21890447648,7.64462538289,7.3246804853,8.21890447659,6.61083897129,8.21890447669,6.01434353119,7.09507720179,8.21890447659,8.21890447659,8.21890447659,8.21890447664,8.21890447664,8.21890447679,8.21890447676,8.13220044792,8.218904476766,8.218904476766,8.21890447677,7.83467338629,7.580577789386,8.21890447622,8.21890447628,7.93892900328,6.65925300437,8.21890447637,7.041189997085,7.085577276075,8.218904476575,8.218904476575,8.218904476675,8.218904476665,8.218904476665,8.218904476665,8.218904476785,8.066197982885,7.884426185385,8.218904476985,6.79484184029,8.21890447599,8.21890447639,8.21890447639,8.21890447636,8.21890447636,8.21890447629,8.21890447639,7.40274201029,8.21890447639,8.21890447629,8.21890447629,8.21890447629,8.21890447659,6.68444123079,8.21890447679,8.21890447679,8.21890447599,8.21890447639,8.21890447642,8.12421407742,8.2189044763726,8.2189044763726,7.92159229799,6.68147435715,8.2189044765,8.2189044765,8.21890447629,8.21890447643,8.21890447643,8.21890447645,8.21890447655,8.21890447645,6.45936301299,6.41609679189,8.21890447619,8.21890447619,8.21890447619,8.21890447619,8.21890447609,8.21890447609,8.21890447609,7.29539956079,6.44226931026,8.21890447686,8.21890447606,8.21890447606,8.21890447607,8.21890447613,8.21890447613,8.125252537,8.21890447609,8.21890447609,8.21890447607,6.94408280416,6.61496118981,5.69433365126,5.83349662276
"t57",4.00199670232,3.51731098632,3.51731098632,0.21427743977,0,1.15099714552,2.30982145991,2.30982145991,4.56498003722,3.53192925952,6.24247395932,6.07332705772,5.74424158292,4.11446221832,6.24247395906,6.24247395906,6.24247395882,6.24247395882,5.37230471172,3.55218094544,6.24247395904,7.79738153812,7.4703355292,7.79738153852,7.79738153852,7.79738153862,7.79738153862,7.49327344014,5.91340771542,6.80595355052,7.7973815394,7.79738153937,7.797381539424,7.797381539434,7.797381539434,7.7973815394,7.7973815395,7.79738153949,7.33214324408,8.33033882602,8.33033882602,8.33033882625,8.33033882628,8.33033882628,7.54784462735,7.39933457905,6.39546478648,7.1662188661,8.33033882628,8.33033882628,8.33033882591,8.33033882591,7.75605973232,7.43611483473,8.33033882602,6.72227332072,8.33033882612,6.12577788062,7.20651155122,8.33033882602,8.33033882602,8.33033882602,8.33033882607,8.33033882607,8.33033882622,8.33033882619,8.24363479735,8.330338826196,8.330338826196,8.3303388262,7.94610773572,7.692012138816,8.33033882565,8.33033882571,8.05036335271,6.7706873538,8.3303388258,7.152624346515,7.197011625505,8.330338826005,8.330338826005,8.330338826105,8.330338826095,8.330338826095,8.330338826095,8.330338826215,8.177632332315,7.995860534815,8.330338826415,6.90627618972,8.33033882542,8.33033882582,8.33033882582,8.33033882579,8.33033882579,8.33033882572,8.33033882582,7.51417635972,8.33033882582,8.33033882572,8.33033882572,8.33033882572,8.33033882602,6.79587558022,8.33033882622,8.33033882622,8.33033882542,8.33033882582,8.33033882585,8.23564842685,8.3303388258026,8.3303388258026,8.03302664742,6.79290870658,8.33033882593,8.33033882593,8.33033882572,8.33033882586,8.33033882586,8.33033882588,8.33033882598,8.33033882588,6.57079736242,6.52753114132,8.33033882562,8.33033882562,8.33033882562,8.33033882562,8.33033882552,8.33033882552,8.33033882552,7.40683391022,6.55370365969,8.33033882629,8.33033882549,8.33033882549,8.3303388255,8.33033882556,8.33033882556,8.23668688643,8.33033882552,8.33033882552,8.3303388255,7.05551715359,6.72639553924,5.80576800069,5.94493097219
"t53",4.7678770238,4.2831913078,4.2831913078,1.03956279609,1.15099714552,0,3.07570178139,3.07570178139,5.3308603587,4.297809581,7.0083542808,6.8392073792,6.5101219044,4.8803425398,7.00835428054,7.00835428054,7.0083542803,7.0083542803,6.1381850332,4.31806126692,7.00835428052,8.5632618596,8.23621585068,8.56326186,8.56326186,8.5632618601,8.5632618601,8.25915376162,6.6792880369,7.571833872,8.56326186088,8.56326186085,8.563261860904,8.563261860914,8.563261860914,8.56326186088,8.56326186098,8.56326186097,8.09802356556,9.0962191475,9.0962191475,9.09621914773,9.09621914776,9.09621914776,8.31372494883,8.16521490053,7.16134510796,7.93209918758,9.09621914776,9.09621914776,9.09621914739,9.09621914739,8.5219400538,8.20199515621,9.0962191475,7.4881536422,9.0962191476,6.8916582021,7.9723918727,9.0962191475,9.0962191475,9.0962191475,9.09621914755,9.09621914755,9.0962191477,9.09621914767,9.00951511883,9.096219147676,9.096219147676,9.09621914768,8.7119880572,8.457892460296,9.09621914713,9.09621914719,8.81624367419,7.53656767528,9.09621914728,7.918504667995,7.962891946985,9.096219147485,9.096219147485,9.096219147585,9.096219147575,9.096219147575,9.096219147575,9.096219147695,8.943512653795,8.761740856295,9.096219147895,7.6721565112,9.0962191469,9.0962191473,9.0962191473,9.09621914727,9.09621914727,9.0962191472,9.0962191473,8.2800566812,9.0962191473,9.0962191472,9.0962191472,9.0962191472,9.0962191475,7.5617559017,9.0962191477,9.0962191477,9.0962191469,9.0962191473,9.09621914733,9.00152874833,9.0962191472826,9.0962191472826,8.7989069689,7.55878902806,9.09621914741,9.09621914741,9.0962191472,9.09621914734,9.09621914734,9.09621914736,9.09621914746,9.09621914736,7.3366776839,7.2934114628,9.0962191471,9.0962191471,9.0962191471,9.0962191471,9.096219147,9.096219147,9.096219147,8.1727142317,7.31958398117,9.09621914777,9.09621914697,9.09621914697,9.09621914698,9.09621914704,9.09621914704,9.00256720791,9.096219147,9.096219147,9.09621914698,7.82139747507,7.49227586072,6.57164832217,6.71081129367
"t142",4.76787702359,4.28319130759,4.28319130759,2.19838711048,2.30982145991,3.07570178139,0,0.03910178118,5.33086035849,4.29780958079,7.00835428059,6.83920737899,6.51012190419,4.88034253959,7.00835428033,7.00835428033,7.00835428009,7.00835428009,6.13818503299,4.31806126671,7.00835428031,8.56326185939,8.23621585047,8.56326185979,8.56326185979,8.56326185989,8.56326185989,8.25915376141,6.67928803669,7.57183387179,8.56326186067,8.56326186064,8.563261860694,8.563261860704,8.563261860704,8.56326186067,8.56326186077,8.56326186076,8.09802356535,9.09621914729,9.09621914729,9.09621914752,9.09621914755,9.09621914755,8.31372494862,8.16521490032,7.16134510775,7.93209918737,9.09621914755,9.09621914755,9.09621914718,9.09621914718,8.52194005359,8.201995156,9.09621914729,7.48815364199,9.09621914739,6.89165820189,7.97239187249,9.09621914729,9.09621914729,9.09621914729,9.09621914734,9.09621914734,9.09621914749,9.09621914746,9.00951511862,9.096219147466,9.096219147466,9.09621914747,8.71198805699,8.457892460086,9.09621914692,9.09621914698,8.81624367398,7.53656767507,9.09621914707,7.918504667785,7.962891946775,9.096219147275,9.096219147275,9.096219147375,9.096219147365,9.096219147365,9.096219147365,9.096219147485,8.943512653585,8.761740856085,9.096219147685,7.67215651099,9.09621914669,9.09621914709,9.09621914709,9.09621914706,9.09621914706,9.09621914699,9.09621914709,8.28005668099,9.09621914709,9.09621914699,9.09621914699,9.09621914699,9.09621914729,7.56175590149,9.09621914749,9.09621914749,9.09621914669,9.09621914709,9.09621914712,9.00152874812,9.0962191470726,9.0962191470726,8.79890696869,7.55878902785,9.0962191472,9.0962191472,9.09621914699,9.09621914713,9.09621914713,9.09621914715,9.09621914725,9.09621914715,7.33667768369,7.29341146259,9.09621914689,9.09621914689,9.09621914689,9.09621914689,9.09621914679,9.09621914679,9.09621914679,8.17271423149,7.31958398096,9.09621914756,9.09621914676,9.09621914676,9.09621914677,9.09621914683,9.09621914683,9.0025672077,9.09621914679,9.09621914679,9.09621914677,7.82139747486,7.49227586051,6.57164832196,6.71081129346
"t143",4.76787702359,4.28319130759,4.28319130759,2.19838711048,2.30982145991,3.07570178139,0.03910178118,0,5.33086035849,4.29780958079,7.00835428059,6.83920737899,6.51012190419,4.88034253959,7.00835428033,7.00835428033,7.00835428009,7.00835428009,6.13818503299,4.31806126671,7.00835428031,8.56326185939,8.23621585047,8.56326185979,8.56326185979,8.56326185989,8.56326185989,8.25915376141,6.67928803669,7.57183387179,8.56326186067,8.56326186064,8.563261860694,8.563261860704,8.563261860704,8.56326186067,8.56326186077,8.56326186076,8.09802356535,9.09621914729,9.09621914729,9.09621914752,9.09621914755,9.09621914755,8.31372494862,8.16521490032,7.16134510775,7.93209918737,9.09621914755,9.09621914755,9.09621914718,9.09621914718,8.52194005359,8.201995156,9.09621914729,7.48815364199,9.09621914739,6.89165820189,7.97239187249,9.09621914729,9.09621914729,9.09621914729,9.09621914734,9.09621914734,9.09621914749,9.09621914746,9.00951511862,9.096219147466,9.096219147466,9.09621914747,8.71198805699,8.457892460086,9.09621914692,9.09621914698,8.81624367398,7.53656767507,9.09621914707,7.918504667785,7.962891946775,9.096219147275,9.096219147275,9.096219147375,9.096219147365,9.096219147365,9.096219147365,9.096219147485,8.943512653585,8.761740856085,9.096219147685,7.67215651099,9.09621914669,9.09621914709,9.09621914709,9.09621914706,9.09621914706,9.09621914699,9.09621914709,8.28005668099,9.09621914709,9.09621914699,9.09621914699,9.09621914699,9.09621914729,7.56175590149,9.09621914749,9.09621914749,9.09621914669,9.09621914709,9.09621914712,9.00152874812,9.0962191470726,9.0962191470726,8.79890696869,7.55878902785,9.0962191472,9.0962191472,9.09621914699,9.09621914713,9.09621914713,9.09621914715,9.09621914725,9.09621914715,7.33667768369,7.29341146259,9.09621914689,9.09621914689,9.09621914689,9.09621914689,9.09621914679,9.09621914679,9.09621914679,8.17271423149,7.31958398096,9.09621914756,9.09621914676,9.09621914676,9.09621914677,9.09621914683,9.09621914683,9.0025672077,9.09621914679,9.09621914679,9.09621914677,7.82139747486,7.49227586051,6.57164832196,6.71081129346
"t30",4.7678770231,5.3308603583,5.3308603583,4.45354568779,4.56498003722,5.3308603587,5.33086035849,5.33086035849,0,2.2409354443,7.0083542801,6.8392073785,6.5101219037,4.8803425391,7.00835427984,7.00835427984,7.0083542796,7.0083542796,6.1381850325,4.31806126622,7.00835427982,8.5632618589,8.23621584998,8.5632618593,8.5632618593,8.5632618594,8.5632618594,8.25915376092,6.6792880362,7.5718338713,8.56326186018,8.56326186015,8.563261860204,8.563261860214,8.563261860214,8.56326186018,8.56326186028,8.56326186027,8.09802356486,9.0962191468,9.0962191468,9.09621914703,9.09621914706,9.09621914706,8.31372494813,8.16521489983,7.16134510726,7.93209918688,9.09621914706,9.09621914706,9.09621914669,9.09621914669,8.5219400531,8.20199515551,9.0962191468,7.4881536415,9.0962191469,6.8916582014,7.972391872,9.0962191468,9.0962191468,9.0962191468,9.09621914685,9.09621914685,9.096219147,9.09621914697,9.00951511813,9.096219146976,9.096219146976,9.09621914698,8.7119880565,8.457892459596,9.09621914643,9.09621914649,8.81624367349,7.53656767458,9.09621914658,7.918504667295,7.962891946285,9.096219146785,9.096219146785,9.096219146885,9.096219146875,9.096219146875,9.096219146875,9.096219146995,8.943512653095,8.761740855595,9.096219147195,7.6721565105,9.0962191462,9.0962191466,9.0962191466,9.09621914657,9.09621914657,9.0962191465,9.0962191466,8.2800566805,9.0962191466,9.0962191465,9.0962191465,9.0962191465,9.0962191468,7.561755901,9.096219147,9.096219147,9.0962191462,9.0962191466,9.09621914663,9.00152874763,9.0962191465826,9.0962191465826,8.7989069682,7.55878902736,9.09621914671,9.09621914671,9.0962191465,9.09621914664,9.09621914664,9.09621914666,9.09621914676,9.09621914666,7.3366776832,7.2934114621,9.0962191464,9.0962191464,9.0962191464,9.0962191464,9.0962191463,9.0962191463,9.0962191463,8.172714231,7.31958398047,9.09621914707,9.09621914627,9.09621914627,9.09621914628,9.09621914634,9.09621914634,9.00256720721,9.0962191463,9.0962191463,9.09621914628,7.82139747437,7.49227586002,6.57164832147,6.71081129297
"t31",3.7348262454,4.2978095806,4.2978095806,3.42049491009,3.53192925952,4.297809581,4.29780958079,4.29780958079,2.2409354443,0,5.9753035024,5.8061566008,5.477071126,3.8472917614,5.97530350214,5.97530350214,5.9753035019,5.9753035019,5.1051342548,3.28501048852,5.97530350212,7.5302110812,7.20316507228,7.5302110816,7.5302110816,7.5302110817,7.5302110817,7.22610298322,5.6462372585,6.5387830936,7.53021108248,7.53021108245,7.530211082504,7.530211082514,7.530211082514,7.53021108248,7.53021108258,7.53021108257,7.06497278716,8.0631683691,8.0631683691,8.06316836933,8.06316836936,8.06316836936,7.28067417043,7.13216412213,6.12829432956,6.89904840918,8.06316836936,8.06316836936,8.06316836899,8.06316836899,7.4888892754,7.16894437781,8.0631683691,6.4551028638,8.0631683692,5.8586074237,6.9393410943,8.0631683691,8.0631683691,8.0631683691,8.06316836915,8.06316836915,8.0631683693,8.06316836927,7.97646434043,8.063168369276,8.063168369276,8.06316836928,7.6789372788,7.424841681896,8.06316836873,8.06316836879,7.78319289579,6.50351689688,8.06316836888,6.885453889595,6.929841168585,8.063168369085,8.063168369085,8.063168369185,8.063168369175,8.063168369175,8.063168369175,8.063168369295,7.910461875395,7.728690077895,8.063168369495,6.6391057328,8.0631683685,8.0631683689,8.0631683689,8.06316836887,8.06316836887,8.0631683688,8.0631683689,7.2470059028,8.0631683689,8.0631683688,8.0631683688,8.0631683688,8.0631683691,6.5287051233,8.0631683693,8.0631683693,8.0631683685,8.0631683689,8.06316836893,7.96847796993,8.0631683688826,8.0631683688826,7.7658561905,6.52573824966,8.06316836901,8.06316836901,8.0631683688,8.06316836894,8.06316836894,8.06316836896,8.06316836906,8.06316836896,6.3036269055,6.2603606844,8.0631683687,8.0631683687,8.0631683687,8.0631683687,8.0631683686,8.0631683686,8.0631683686,7.1396634533,6.28653320277,8.06316836937,8.06316836857,8.06316836857,8.06316836858,8.06316836864,8.06316836864,7.96951642951,8.0631683686,8.0631683686,8.06316836858,6.78834669667,6.45922508232,5.53859754377,5.67776051527
