"","t1","t22","t38","t126","t127","t113","t114","t20","t23","t78","t79","t110","t140","t141","t68","t69","t7","t109","t111","t112","t82","t136","t137","t55","t71","t72","t62","t80","t81","t138","t139","t33","t49","t50","t121","t122","t66","t67","t39","t40","t32","t58","t59","t103","t104","t65","t132","t133","t93","t94","t47","t3","t115","t116","t124","t125","t35","t60","t61","t56","t17","t18","t4","t6","t97","t98","t75","t51","t52","t36","t134","t135","t84","t44","t54","t73","t130","t131","t99","t70","t45","t119","t120","t16","t85","t86","t74","t46","t28","t26","t13","t5","t96","t117","t118","t102","t37","t12","t9","t100","t101","t95","t76","t77","t57","t53","t63","t64","t41","t42","t27","t15","t21","t43","t123","t128","t129","t19","t31","t91","t92","t87","t88","t2","t10","t11","t144","t145","t83","t146","t147","t89","t90","t48","t14","t105","t106","t30","t107","t108","t29","t142","t143","t34","t24","t25","t8"
"t1",0,4.8281133289,4.4261202534,5.2307608533,5.2307608533,5.2307608533,5.2307608533,3.9522235558,4.395344608,5.2307608533,5.2307608533,5.2307608533,5.23076085328,5.23076085328,5.2307608533,5.2307608533,3.5928007186,5.23076085367,5.2307608537,5.2307608537,5.23076085367,5.23076085366,5.23076085366,4.89323478977,5.23076085337,5.23076085337,5.23076085347,5.23076085347,5.23076085347,5.2307608536,5.2307608536,4.20115930835,4.94779988712,5.23076085372,5.23076085372,5.23076085372,5.23076085362,5.23076085362,5.23076085362,5.23076085362,4.47021864673,5.23076085373,5.23076085373,5.23076085365,5.23076085365,4.72598010867,5.23076085369,5.23076085369,4.97056219575,5.23076085365,5.00139031495,3.5221542764,6.2856513704,6.2856513704,6.28565137047,6.28565137047,6.26404370867,6.28565137037,6.28565137037,6.2272604341,4.4573412034,4.6434056112,4.2408193235,3.69657689889,6.28565137018,6.28565137018,6.28565137018,6.28565136988,6.28565136988,6.10707352238,6.28565136986,6.28565136986,6.28565136989,5.55220204368,6.28565136977,6.28565136975,6.28565136978,6.28565136978,6.28565136975,6.28565136977,6.07734925127,6.28565136997,6.28565136997,6.28565136979,6.28565136969,6.28565136969,6.28565136969,6.28565136979,6.28565136999,5.43272380129,5.49395872319,4.70123170656,6.03163865303,6.28565136991,6.28565136991,6.28565136989,6.28565137006,4.61240236766,4.40320387696,6.285651369953,6.285651369953,6.285651370033,6.285651369933,6.285651369933,6.28565136999,6.28565136995,5.91273360566,6.28565136996,6.28565136996,6.28565136996,5.53701412736,4.47178446206,5.10883436012,5.59922845742,6.28565137022,6.28565137018,6.28565137018,4.41254622,6.28565137025,6.09023147451,6.28565137034,6.04564921746,6.28565137033,2.790449093,4.392733080145,3.901280739485,6.285651370345,6.285651370345,6.285651370205,6.285651370218,6.285651370218,6.285651370205,6.285651370205,5.683200997305,4.550950024005,6.285651370305,6.285651370305,5.151687422405,6.285651370205,6.285651370205,5.640003235945,6.285651370305,6.285651370305,6.285651370145,5.004407737645,4.778683511825,4.2127352875
"t22",4.8281133289,0,2.1965054025,3.0011460024,3.0011460024,3.0011460024,3.0011460024,2.0967576673,3.2854006893,4.1208169346,4.1208169346,4.1208169346,4.12081693458,4.12081693458,4.1208169346,4.1208169346,3.5924724503,6.69075338017,6.6907533802,6.6907533802,6.69075338017,6.69075338016,6.69075338016,6.35322731627,6.69075337987,6.69075337987,6.69075337997,6.69075337997,6.69075337997,6.6907533801,6.6907533801,5.66115183485,6.40779241362,6.69075338022,6.69075338022,6.69075338022,6.69075338012,6.69075338012,6.69075338012,6.69075338012,5.93021117323,6.69075338023,6.69075338023,6.69075338015,6.69075338015,6.18597263517,6.69075338019,6.69075338019,6.43055472225,6.69075338015,6.46138284145,5.9306670705,10.5049644043,10.5049644043,10.50496440437,10.50496440437,10.48335674257,10.50496440427,10.50496440427,10.446573468,8.6766542373,8.8627186451,8.4601323574,7.91588993279,10.50496440408,10.50496440408,10.50496440408,10.50496440378,10.50496440378,10.32638655628,10.50496440376,10.50496440376,10.50496440379,9.77151507758,10.50496440367,10.50496440365,10.50496440368,10.50496440368,10.50496440365,10.50496440367,10.29666228517,10.50496440387,10.50496440387,10.50496440369,10.50496440359,10.50496440359,10.50496440359,10.50496440369,10.50496440389,9.65203683519,9.71327175709,8.92054474046,10.25095168693,10.50496440381,10.50496440381,10.50496440379,10.50496440396,8.83171540156,8.62251691086,10.504964403853,10.504964403853,10.504964403933,10.504964403833,10.504964403833,10.50496440389,10.50496440385,10.13204663956,10.50496440386,10.50496440386,10.50496440386,9.75632716126,8.69109749596,9.32814739402,9.81854149132,10.50496440412,10.50496440408,10.50496440408,8.6318592539,10.50496440415,10.30954450841,10.50496440424,10.26496225136,10.50496440423,7.0097621269,8.612046114045,8.120593773385,10.504964404245,10.504964404245,10.504964404105,10.504964404118,10.504964404118,10.504964404105,10.504964404105,9.902514031205,8.770263057905,10.504964404205,10.504964404205,9.371000456305,10.504964404105,10.504964404105,9.859316269845,10.504964404205,10.504964404205,10.504964404045,9.223720771545,8.997996545725,8.4320483214
"t38",4.4261202534,2.1965054025,0,1.1241159101,1.1241159101,1.1241159101,1.1241159101,1.6947645918,2.8834076138,3.7188238591,3.7188238591,3.7188238591,3.71882385908,3.71882385908,3.7188238591,3.7188238591,3.1904793748,6.28876030467,6.2887603047,6.2887603047,6.28876030467,6.28876030466,6.28876030466,5.95123424077,6.28876030437,6.28876030437,6.28876030447,6.28876030447,6.28876030447,6.2887603046,6.2887603046,5.25915875935,6.00579933812,6.28876030472,6.28876030472,6.28876030472,6.28876030462,6.28876030462,6.28876030462,6.28876030462,5.52821809773,6.28876030473,6.28876030473,6.28876030465,6.28876030465,5.78397955967,6.28876030469,6.28876030469,6.02856164675,6.28876030465,6.05938976595,5.528673995,10.1029713288,10.1029713288,10.10297132887,10.10297132887,10.08136366707,10.10297132877,10.10297132877,10.0445803925,8.2746611618,8.4607255696,8.0581392819,7.51389685729,10.10297132858,10.10297132858,10.10297132858,10.10297132828,10.10297132828,9.92439348078,10.10297132826,10.10297132826,10.10297132829,9.36952200208,10.10297132817,10.10297132815,10.10297132818,10.10297132818,10.10297132815,10.10297132817,9.89466920967,10.10297132837,10.10297132837,10.10297132819,10.10297132809,10.10297132809,10.10297132809,10.10297132819,10.10297132839,9.25004375969,9.31127868159,8.51855166496,9.84895861143,10.10297132831,10.10297132831,10.10297132829,10.10297132846,8.42972232606,8.22052383536,10.102971328353,10.102971328353,10.102971328433,10.102971328333,10.102971328333,10.10297132839,10.10297132835,9.73005356406,10.10297132836,10.10297132836,10.10297132836,9.35433408576,8.28910442046,8.92615431852,9.41654841582,10.10297132862,10.10297132858,10.10297132858,8.2298661784,10.10297132865,9.90755143291,10.10297132874,9.86296917586,10.10297132873,6.6077690514,8.210053038545,7.718600697885,10.102971328745,10.102971328745,10.102971328605,10.102971328618,10.102971328618,10.102971328605,10.102971328605,9.500520955705,8.368269982405,10.102971328705,10.102971328705,8.969007380805,10.102971328605,10.102971328605,9.457323194345,10.102971328705,10.102971328705,10.102971328545,8.821727696045,8.596003470225,8.0300552459
"t126",5.2307608533,3.0011460024,1.1241159101,0,0.2178413804,1.0397440632,1.0397440632,2.4994051917,3.6880482137,4.523464459,4.523464459,4.523464459,4.52346445898,4.52346445898,4.523464459,4.523464459,3.9951199747,7.09340090457,7.0934009046,7.0934009046,7.09340090457,7.09340090456,7.09340090456,6.75587484067,7.09340090427,7.09340090427,7.09340090437,7.09340090437,7.09340090437,7.0934009045,7.0934009045,6.06379935925,6.81043993802,7.09340090462,7.09340090462,7.09340090462,7.09340090452,7.09340090452,7.09340090452,7.09340090452,6.33285869763,7.09340090463,7.09340090463,7.09340090455,7.09340090455,6.58862015957,7.09340090459,7.09340090459,6.83320224665,7.09340090455,6.86403036585,6.3333145949,10.9076119287,10.9076119287,10.90761192877,10.90761192877,10.88600426697,10.90761192867,10.90761192867,10.8492209924,9.0793017617,9.2653661695,8.8627798818,8.31853745719,10.90761192848,10.90761192848,10.90761192848,10.90761192818,10.90761192818,10.72903408068,10.90761192816,10.90761192816,10.90761192819,10.17416260198,10.90761192807,10.90761192805,10.90761192808,10.90761192808,10.90761192805,10.90761192807,10.69930980957,10.90761192827,10.90761192827,10.90761192809,10.90761192799,10.90761192799,10.90761192799,10.90761192809,10.90761192829,10.05468435959,10.11591928149,9.32319226486,10.65359921133,10.90761192821,10.90761192821,10.90761192819,10.90761192836,9.23436292596,9.02516443526,10.907611928253,10.907611928253,10.907611928333,10.907611928233,10.907611928233,10.90761192829,10.90761192825,10.53469416396,10.90761192826,10.90761192826,10.90761192826,10.15897468566,9.09374502036,9.73079491842,10.22118901572,10.90761192852,10.90761192848,10.90761192848,9.0345067783,10.90761192855,10.71219203281,10.90761192864,10.66760977576,10.90761192863,7.4124096513,9.014693638445,8.523241297785,10.907611928645,10.907611928645,10.907611928505,10.907611928518,10.907611928518,10.907611928505,10.907611928505,10.305161555605,9.172910582305,10.907611928605,10.907611928605,9.773647980705,10.907611928505,10.907611928505,10.261963794245,10.907611928605,10.907611928605,10.907611928445,9.626368295945,9.400644070125,8.8346958458
"t127",5.2307608533,3.0011460024,1.1241159101,0.2178413804,0,1.0397440632,1.0397440632,2.4994051917,3.6880482137,4.523464459,4.523464459,4.523464459,4.52346445898,4.52346445898,4.523464459,4.523464459,3.9951199747,7.09340090457,7.0934009046,7.0934009046,7.09340090457,7.09340090456,7.09340090456,6.75587484067,7.09340090427,7.09340090427,7.09340090437,7.09340090437,7.09340090437,7.0934009045,7.0934009045,6.06379935925,6.81043993802,7.09340090462,7.09340090462,7.09340090462,7.09340090452,7.09340090452,7.09340090452,7.09340090452,6.33285869763,7.09340090463,7.09340090463,7.09340090455,7.09340090455,6.58862015957,7.09340090459,7.09340090459,6.83320224665,7.09340090455,6.86403036585,6.3333145949,10.9076119287,10.9076119287,10.90761192877,10.90761192877,10.88600426697,10.90761192867,10.90761192867,10.8492209924,9.0793017617,9.2653661695,8.8627798818,8.31853745719,10.90761192848,10.90761192848,10.90761192848,10.90761192818,10.90761192818,10.72903408068,10.90761192816,10.90761192816,10.90761192819,10.17416260198,10.90761192807,10.90761192805,10.90761192808,10.90761192808,10.90761192805,10.90761192807,10.69930980957,10.90761192827,10.90761192827,10.90761192809,10.90761192799,10.90761192799,10.90761192799,10.90761192809,10.90761192829,10.05468435959,10.11591928149,9.32319226486,10.65359921133,10.90761192821,10.90761192821,10.90761192819,10.90761192836,9.23436292596,9.02516443526,10.907611928253,10.907611928253,10.907611928333,10.907611928233,10.907611928233,10.90761192829,10.90761192825,10.53469416396,10.90761192826,10.90761192826,10.90761192826,10.15897468566,9.09374502036,9.73079491842,10.22118901572,10.90761192852,10.90761192848,10.90761192848,9.0345067783,10.90761192855,10.71219203281,10.90761192864,10.66760977576,10.90761192863,7.4124096513,9.014693638445,8.523241297785,10.907611928645,10.907611928645,10.907611928505,10.907611928518,10.907611928518,10.907611928505,10.907611928505,10.305161555605,9.172910582305,10.907611928605,10.907611928605,9.773647980705,10.907611928505,10.907611928505,10.261963794245,10.907611928605,10.907611928605,10.907611928445,9.626368295945,9.400644070125,8.8346958458
"t113",5.2307608533,3.0011460024,1.1241159101,1.0397440632,1.0397440632,0,0.3798267466,2.4994051917,3.6880482137,4.523464459,4.523464459,4.523464459,4.52346445898,4.52346445898,4.523464459,4.523464459,3.9951199747,7.09340090457,7.0934009046,7.0934009046,7.09340090457,7.09340090456,7.09340090456,6.75587484067,7.09340090427,7.09340090427,7.09340090437,7.09340090437,7.09340090437,7.0934009045,7.0934009045,6.06379935925,6.81043993802,7.09340090462,7.09340090462,7.09340090462,7.09340090452,7.09340090452,7.09340090452,7.09340090452,6.33285869763,7.09340090463,7.09340090463,7.09340090455,7.09340090455,6.58862015957,7.09340090459,7.09340090459,6.83320224665,7.09340090455,6.86403036585,6.3333145949,10.9076119287,10.9076119287,10.90761192877,10.90761192877,10.88600426697,10.90761192867,10.90761192867,10.8492209924,9.0793017617,9.2653661695,8.8627798818,8.31853745719,10.90761192848,10.90761192848,10.90761192848,10.90761192818,10.90761192818,10.72903408068,10.90761192816,10.90761192816,10.90761192819,10.17416260198,10.90761192807,10.90761192805,10.90761192808,10.90761192808,10.90761192805,10.90761192807,10.69930980957,10.90761192827,10.90761192827,10.90761192809,10.90761192799,10.90761192799,10.90761192799,10.90761192809,10.90761192829,10.05468435959,10.11591928149,9.32319226486,10.65359921133,10.90761192821,10.90761192821,10.90761192819,10.90761192836,9.23436292596,9.02516443526,10.907611928253,10.907611928253,10.907611928333,10.907611928233,10.907611928233,10.90761192829,10.90761192825,10.53469416396,10.90761192826,10.90761192826,10.90761192826,10.15897468566,9.09374502036,9.73079491842,10.22118901572,10.90761192852,10.90761192848,10.90761192848,9.0345067783,10.90761192855,10.71219203281,10.90761192864,10.66760977576,10.90761192863,7.4124096513,9.014693638445,8.523241297785,10.907611928645,10.907611928645,10.907611928505,10.907611928518,10.907611928518,10.907611928505,10.907611928505,10.305161555605,9.172910582305,10.907611928605,10.907611928605,9.773647980705,10.907611928505,10.907611928505,10.261963794245,10.907611928605,10.907611928605,10.907611928445,9.626368295945,9.400644070125,8.8346958458
"t114",5.2307608533,3.0011460024,1.1241159101,1.0397440632,1.0397440632,0.3798267466,0,2.4994051917,3.6880482137,4.523464459,4.523464459,4.523464459,4.52346445898,4.52346445898,4.523464459,4.523464459,3.9951199747,7.09340090457,7.0934009046,7.0934009046,7.09340090457,7.09340090456,7.09340090456,6.75587484067,7.09340090427,7.09340090427,7.09340090437,7.09340090437,7.09340090437,7.0934009045,7.0934009045,6.06379935925,6.81043993802,7.09340090462,7.09340090462,7.09340090462,7.09340090452,7.09340090452,7.09340090452,7.09340090452,6.33285869763,7.09340090463,7.09340090463,7.09340090455,7.09340090455,6.58862015957,7.09340090459,7.09340090459,6.83320224665,7.09340090455,6.86403036585,6.3333145949,10.9076119287,10.9076119287,10.90761192877,10.90761192877,10.88600426697,10.90761192867,10.90761192867,10.8492209924,9.0793017617,9.2653661695,8.8627798818,8.31853745719,10.90761192848,10.90761192848,10.90761192848,10.90761192818,10.90761192818,10.72903408068,10.90761192816,10.90761192816,10.90761192819,10.17416260198,10.90761192807,10.90761192805,10.90761192808,10.90761192808,10.90761192805,10.90761192807,10.69930980957,10.90761192827,10.90761192827,10.90761192809,10.90761192799,10.90761192799,10.90761192799,10.90761192809,10.90761192829,10.05468435959,10.11591928149,9.32319226486,10.65359921133,10.90761192821,10.90761192821,10.90761192819,10.90761192836,9.23436292596,9.02516443526,10.907611928253,10.907611928253,10.907611928333,10.907611928233,10.907611928233,10.90761192829,10.90761192825,10.53469416396,10.90761192826,10.90761192826,10.90761192826,10.15897468566,9.09374502036,9.73079491842,10.22118901572,10.90761192852,10.90761192848,10.90761192848,9.0345067783,10.90761192855,10.71219203281,10.90761192864,10.66760977576,10.90761192863,7.4124096513,9.014693638445,8.523241297785,10.907611928645,10.907611928645,10.907611928505,10.907611928518,10.907611928518,10.907611928505,10.907611928505,10.305161555605,9.172910582305,10.907611928605,10.907611928605,9.773647980705,10.907611928505,10.907611928505,10.261963794245,10.907611928605,10.907611928605,10.907611928445,9.626368295945,9.400644070125,8.8346958458
"t20",3.9522235558,2.0967576673,1.6947645918,2.4994051917,2.4994051917,2.4994051917,2.4994051917,0,2.4095109162,3.2449271615,3.2449271615,3.2449271615,3.24492716148,3.24492716148,3.2449271615,3.2449271615,2.7165826772,5.81486360707,5.8148636071,5.8148636071,5.81486360707,5.81486360706,5.81486360706,5.47733754317,5.81486360677,5.81486360677,5.81486360687,5.81486360687,5.81486360687,5.814863607,5.814863607,4.78526206175,5.53190264052,5.81486360712,5.81486360712,5.81486360712,5.81486360702,5.81486360702,5.81486360702,5.81486360702,5.05432140013,5.81486360713,5.81486360713,5.81486360705,5.81486360705,5.31008286207,5.81486360709,5.81486360709,5.55466494915,5.81486360705,5.58549306835,5.0547772974,9.6290746312,9.6290746312,9.62907463127,9.62907463127,9.60746696947,9.62907463117,9.62907463117,9.5706836949,7.8007644642,7.986828872,7.5842425843,7.04000015969,9.62907463098,9.62907463098,9.62907463098,9.62907463068,9.62907463068,9.45049678318,9.62907463066,9.62907463066,9.62907463069,8.89562530448,9.62907463057,9.62907463055,9.62907463058,9.62907463058,9.62907463055,9.62907463057,9.42077251207,9.62907463077,9.62907463077,9.62907463059,9.62907463049,9.62907463049,9.62907463049,9.62907463059,9.62907463079,8.77614706209,8.83738198399,8.04465496736,9.37506191383,9.62907463071,9.62907463071,9.62907463069,9.62907463086,7.95582562846,7.74662713776,9.629074630753,9.629074630753,9.629074630833,9.629074630733,9.629074630733,9.62907463079,9.62907463075,9.25615686646,9.62907463076,9.62907463076,9.62907463076,8.88043738816,7.81520772286,8.45225762092,8.94265171822,9.62907463102,9.62907463098,9.62907463098,7.7559694808,9.62907463105,9.43365473531,9.62907463114,9.38907247826,9.62907463113,6.1338723538,7.736156340945,7.244704000285,9.629074631145,9.629074631145,9.629074631005,9.629074631018,9.629074631018,9.629074631005,9.629074631005,9.026624258105,7.894373284805,9.629074631105,9.629074631105,8.495110683205,9.629074631005,9.629074631005,8.983426496745,9.629074631105,9.629074631105,9.629074630945,8.347830998445,8.122106772625,7.5561585483
"t23",4.395344608,3.2854006893,2.8834076138,3.6880482137,3.6880482137,3.6880482137,3.6880482137,2.4095109162,0,2.5395642343,2.5395642343,2.5395642343,2.53956423428,2.53956423428,2.5395642343,2.5395642343,3.1597037294,6.25798465927,6.2579846593,6.2579846593,6.25798465927,6.25798465926,6.25798465926,5.92045859537,6.25798465897,6.25798465897,6.25798465907,6.25798465907,6.25798465907,6.2579846592,6.2579846592,5.22838311395,5.97502369272,6.25798465932,6.25798465932,6.25798465932,6.25798465922,6.25798465922,6.25798465922,6.25798465922,5.49744245233,6.25798465933,6.25798465933,6.25798465925,6.25798465925,5.75320391427,6.25798465929,6.25798465929,5.99778600135,6.25798465925,6.02861412055,5.4978983496,10.0721956834,10.0721956834,10.07219568347,10.07219568347,10.05058802167,10.07219568337,10.07219568337,10.0138047471,8.2438855164,8.4299499242,8.0273636365,7.48312121189,10.07219568318,10.07219568318,10.07219568318,10.07219568288,10.07219568288,9.89361783538,10.07219568286,10.07219568286,10.07219568289,9.33874635668,10.07219568277,10.07219568275,10.07219568278,10.07219568278,10.07219568275,10.07219568277,9.86389356427,10.07219568297,10.07219568297,10.07219568279,10.07219568269,10.07219568269,10.07219568269,10.07219568279,10.07219568299,9.21926811429,9.28050303619,8.48777601956,9.81818296603,10.07219568291,10.07219568291,10.07219568289,10.07219568306,8.39894668066,8.18974818996,10.072195682953,10.072195682953,10.072195683033,10.072195682933,10.072195682933,10.07219568299,10.07219568295,9.69927791866,10.07219568296,10.07219568296,10.07219568296,9.32355844036,8.25832877506,8.89537867312,9.38577277042,10.07219568322,10.07219568318,10.07219568318,8.199090533,10.07219568325,9.87677578751,10.07219568334,9.83219353046,10.07219568333,6.576993406,8.179277393145,7.687825052485,10.072195683345,10.072195683345,10.072195683205,10.072195683218,10.072195683218,10.072195683205,10.072195683205,9.469745310305,8.337494337005,10.072195683305,10.072195683305,8.938231735405,10.072195683205,10.072195683205,9.426547548945,10.072195683305,10.072195683305,10.072195683145,8.790952050645,8.565227824825,7.9992796005
"t78",5.2307608533,4.1208169346,3.7188238591,4.523464459,4.523464459,4.523464459,4.523464459,3.2449271615,2.5395642343,0,0.8370468304,1.0381806082,1.03818060818,1.03818060818,2.2277196584,2.2277196584,3.9951199747,7.09340090457,7.0934009046,7.0934009046,7.09340090457,7.09340090456,7.09340090456,6.75587484067,7.09340090427,7.09340090427,7.09340090437,7.09340090437,7.09340090437,7.0934009045,7.0934009045,6.06379935925,6.81043993802,7.09340090462,7.09340090462,7.09340090462,7.09340090452,7.09340090452,7.09340090452,7.09340090452,6.33285869763,7.09340090463,7.09340090463,7.09340090455,7.09340090455,6.58862015957,7.09340090459,7.09340090459,6.83320224665,7.09340090455,6.86403036585,6.3333145949,10.9076119287,10.9076119287,10.90761192877,10.90761192877,10.88600426697,10.90761192867,10.90761192867,10.8492209924,9.0793017617,9.2653661695,8.8627798818,8.31853745719,10.90761192848,10.90761192848,10.90761192848,10.90761192818,10.90761192818,10.72903408068,10.90761192816,10.90761192816,10.90761192819,10.17416260198,10.90761192807,10.90761192805,10.90761192808,10.90761192808,10.90761192805,10.90761192807,10.69930980957,10.90761192827,10.90761192827,10.90761192809,10.90761192799,10.90761192799,10.90761192799,10.90761192809,10.90761192829,10.05468435959,10.11591928149,9.32319226486,10.65359921133,10.90761192821,10.90761192821,10.90761192819,10.90761192836,9.23436292596,9.02516443526,10.907611928253,10.907611928253,10.907611928333,10.907611928233,10.907611928233,10.90761192829,10.90761192825,10.53469416396,10.90761192826,10.90761192826,10.90761192826,10.15897468566,9.09374502036,9.73079491842,10.22118901572,10.90761192852,10.90761192848,10.90761192848,9.0345067783,10.90761192855,10.71219203281,10.90761192864,10.66760977576,10.90761192863,7.4124096513,9.014693638445,8.523241297785,10.907611928645,10.907611928645,10.907611928505,10.907611928518,10.907611928518,10.907611928505,10.907611928505,10.305161555605,9.172910582305,10.907611928605,10.907611928605,9.773647980705,10.907611928505,10.907611928505,10.261963794245,10.907611928605,10.907611928605,10.907611928445,9.626368295945,9.400644070125,8.8346958458
