"accepted_species","trait_BM_trend_scaled"
"t34",-0.900286963962248
"t99",-1.30147351277654
"t100",-1.35246151032732
"t76",-0.528210524891656
"t77",-0.576406804552844
"t68",0.0599877078307993
"t69",-0.633463793563084
"t56",-0.44301871602727
"t57",-0.253622507722327
"t7",-0.0999419559584941
"t29",-0.43942078465543
"t30",-0.194365988677467
"t11",-0.74064420386111
"t61",-0.602358954662865
"t62",-0.647151984234621
"t60",-0.836188137562547
"t42",-0.658821256593258
"t43",-0.728345697842967
"t65",-0.998876255261586
"t66",-1.46961452470122
"t54",-0.490410178310219
"t50",-1.22006760811044
"t84",-1.39500977846088
"t85",-1.76475615095805
"t40",-0.885298851788207
"t15",-1.45175225545725
"t23",-1.41022824762412
"t58",-0.663329667797983
"t59",-1.26109394803251
"t63",-0.864742503137557
"t64",-0.510106218459935
"t72",-1.0814448953461
"t73",-1.01400614867849
"t48",-1.57215862899103
"t49",-0.204646859412126
"t39",0.578120010072413
"t87",0.341398046415629
"t88",0.421765005872993
"t93",NA
"t94",0.371580467371318
"t17",NA
"t18",-0.263376790838071
"t20",0.58028021322276
"t52",NA
"t53",NA
"t12",-0.0878354789171627
"t21",0.727143843850781
"t22",0.696642067314035
"t27",-0.416377437446451
"t28",-0.0237121789706823
"t78",0.0757161694173272
"t79",NA
"t24",NA
"t97",0.848467482678326
"t98",NA
"t19",NA
"t44",-0.0105710626646604
"t45",NA
"t16",NA
"t70",-0.460339303316581
"t71",-0.145412670239715
"t4",-1.72672961215116
"t6",-0.985423922334361
"t32",-1.02479829108321
"t33",-0.944689243401197
"t9",-1.33495301363649
"t5",1.64166858083121
"t8",0.437542885787037
"t25",-0.0677120673128416
"t80",-0.285989402765413
"t81",-0.0902438154090735
"t46",0.427421080545787
"t47",0.433713914819407
"t31",0.0742846173109504
"t67",0.408034794807203
"t89",-0.168215570570569
"t90",0.023568219368734
"t51",0.406251715653467
"t91",0.106111928911952
"t92",0.193495346273827
"t75",-0.254615024320698
"t82",-0.0995787026862605
"t83",0.0262491823328165
"t2",0.297026432174355
"t3",0.613521400368727
"t13",1.61993876980132
"t14",1.74892697324031
"t35",2.30327658277348
"t36",2.71237330091266
"t41",1.29261296500248
"t55",1.99037448452582
"t86",2.12623935742078
"t95",1.93596330458087
"t96",2.08546326449349
"t74",2.22383020352251
"t37",1.34105166149821
"t38",1.55569990168145
"t26",1.71741485425556
"t10",0.37469499747537
"t1",0.215973564903844
