,0,1,2,3,4,5,6,7,8,9,10,11,12
t3,2.7650173,13.900051,-3.0346704,8.8207,24.451757,25.40405,16.974197,-1.103092,-1.5064062,19.33842,15.691731,-3.2005367,17.943739
t26,0.028262883,10.338105,-2.8331819,6.976167,21.952644,19.030205,12.896524,-0.5619219,-1.1506456,18.711794,17.45777,-2.4620912,14.896525
t71,0.56690484,12.246978,-3.2288406,8.675827,25.689835,23.316679,15.700527,-0.7040176,-1.3335601,20.935345,18.754173,-2.9155395,17.80103
t96,0.6952732,12.113461,-3.2058342,8.703335,25.837,23.367231,15.757306,-0.7127839,-1.3385767,20.919895,18.585524,-2.930812,17.932198
t97,0.70917636,12.080818,-3.2194302,8.666477,25.875341,23.301218,15.786873,-0.71614814,-1.34583,20.905066,18.594082,-2.9279351,17.966528
t33,0.22114447,12.11157,-3.1778474,8.324372,24.862848,22.3203,15.302458,-0.7284704,-1.3592467,20.507763,18.580835,-2.9107475,17.491257
t81,0.6946786,12.246502,-3.1394682,8.607692,25.622301,23.133188,15.642082,-0.74457973,-1.3411732,20.848234,18.814978,-3.022443,17.71912
t82,0.6853278,12.233076,-3.14787,8.587777,25.655094,23.04772,15.602668,-0.7370098,-1.3630371,20.887276,18.956982,-3.0124652,17.713394
t76,0.5280283,12.538589,-3.1441061,8.550945,25.395966,23.014341,15.745726,-0.8155206,-1.4150232,20.9118,18.96627,-3.0055463,17.759375
t86,0.46625927,12.480707,-3.1627176,8.494946,25.43807,23.139936,15.797083,-0.775256,-1.3697418,20.969152,18.925583,-2.9909046,17.568726
t87,0.33065584,12.066348,-3.09387,8.134319,24.761255,22.225313,15.209272,-0.74009854,-1.3418554,20.574268,18.737415,-2.8911273,17.049458
t31,0.40862587,12.397722,-3.1607022,8.457239,25.65458,23.390545,16.007011,-0.80278045,-1.3305768,20.588615,18.031761,-3.0654867,17.934113
t32,0.8067334,12.650305,-3.1093547,8.630563,25.583675,23.47578,16.039661,-0.81980973,-1.3874271,20.719418,18.368258,-3.060164,17.950226
t104,0.7309802,13.160442,-3.5274155,7.9666376,25.551634,23.11252,15.574462,-1.0314566,-1.4438062,23.01939,19.404285,-2.936797,17.681122
