accepted_species,estimate
t15,0.21189198
t95,-0.64069974
t124,-0.7034636
t125,-0.5758206
t97,-0.67366445
t98,-0.71380234
t72,-0.7710627
t73,-0.37536606
t99,-0.6237908
t46,-0.0002543698
t48,-0.36302087
t49,-0.0474147
t33,-0.45220134
t34,-0.10993787
