"accepted_species","trait_BM_trend_scaled"
"t1",NA
"t2",1
"t6",1
"t7",1
"t8",1
"t16",0
"t91",0
"t130",0
"t131",0
"t109",0
"t20",1
"t94",0
"t119",NA
"t120",1
"t86",0
"t17",0
"t15",1
"t128",0
"t129",0
"t110",NA
"t132",0
"t133",0
"t66",1
"t67",0
"t146",0
"t147",0
"t107",0
"t108",0
"t18",0
"t89",1
"t90",0
"t113",0
"t148",0
"t149",0
"t142",NA
"t143",0
"t76",NA
"t50",0
"t31",0
"t26",0
"t72",0
"t73",0
"t111",NA
"t112",0
"t12",1
"t81",1
"t103",1
"t104",1
"t58",0
"t59",0
"t3",0
"t4",0
"t5",1
"t124",0
"t125",0
"t39",0
"t25",0
"t29",0
"t38",0
"t138",0
"t139",0
"t32",0
"t54",0
"t55",0
"t40",0
"t10",0
"t122",0
"t123",0
"t117",0
"t118",0
"t51",0
"t101",NA
"t102",0
"t82",0
"t41",0
"t62",0
"t140",0
"t141",0
"t105",0
"t106",0
"t28",1
"t53",1
"t63",0
"t64",1
"t35",1
"t23",1
"t24",1
"t14",NA
"t19",0
"t60",0
"t61",0
"t70",NA
"t71",0
"t44",NA
"t144",0
"t145",0
"t99",NA
"t100",0
"t95",0
"t96",0
"t85",0
"t11",0
"t97",0
"t98",0
"t21",0
"t74",0
"t75",0
"t83",0
"t84",0
"t79",0
"t80",0
"t47",1
"t37",NA
"t33",0
"t68",0
"t115",0
"t116",0
"t121",0
"t126",0
"t127",0
"t69",0
"t134",0
"t135",0
"t65",0
"t36",0
"t52",0
"t114",0
"t136",0
"t137",0
"t49",0
"t48",0
"t56",0
"t57",NA
"t87",0
"t88",NA
"t77",0
"t78",0
"t30",0
"t42",0
"t43",NA
"t27",0
"t9",0
"t22",0
"t34",0
"t45",0
"t46",0
"t92",0
"t93",0
"t13",0
