"","t5","t6","t10","t20","t49","t50","t42","t120","t121","t18","t15","t76","t133","t136","t137","t90","t91","t58","t16","t12","t4","t2","t1","t84","t85","t79","t86","t87","t51","t31","t24","t122","t123","t39","t40","t104","t115","t116","t89","t54","t55","t52","t44","t37","t67","t68","t19","t61","t62","t112","t117","t118","t108","t109","t65","t110","t111","t53","t72","t73","t47","t48","t71","t131","t132","t130","t113","t114","t26","t27","t14","t21","t22","t7","t8","t45","t46","t77","t78","t35","t59","t60","t63","t64","t128","t129","t101","t56","t43","t28","t88","t96","t97","t41","t106","t107","t98","t36","t66","t92","t93","t75","t124","t125","t105","t119","t134","t135","t57","t25","t29","t80","t81","t126","t127","t74","t138","t139","t34","t99","t100","t17","t94","t95","t32","t33","t69","t70","t11","t3","t13","t23","t38","t102","t103","t30","t82","t83","t9"
"t5",0,1.8534328061,1.661844826012,3.106006018832,3.436245992202,2.770536799132,3.436245992282,3.436245992282,3.436245992282,2.207312072512,2.23916050902,3.43624599222,3.43624599221,3.43624599221,3.43624599221,3.43624599232,3.43624599232,3.43624599222,1.91532525162,1.9441445033,0.7441631031,1.09195583,1.3684419215,6.129561052559,6.129561052559,6.129561052659,6.129561052559,6.129561052559,6.129561052659,5.340096647059,4.939499138029,6.129561052739,6.129561052739,5.987718388129,6.129561052629,6.129561052429,6.129561052379,6.129561052379,6.129561052429,6.129561052569,6.129561052569,6.129561052559,6.129561052559,6.129561052559,6.129561052559,6.129561052559,4.683791645059,6.12956105252,6.129561052496,6.129561052456,6.129561052461,6.129561052461,6.129561052446,6.129561052446,5.962800470556,6.12956105252,6.12956105252,6.12956105252,6.12956105252,5.85203549962,5.50678238255,5.46450875175,5.845715983,6.12956105252,6.12956105252,6.12956105251,6.12956105258,6.12956105258,5.74158465291,4.98095284881,4.2972819991,4.8994829853,4.66780442084,4.22305808817,3.87054990007,6.12956105223,5.64589595303,6.1295610522,6.1295610522,6.1295610522,6.1295610522,6.1295610522,6.1295610522,6.1295610522,6.12956105214,6.12956105214,6.12956105212,5.56915229751,6.12956105222,6.1295610518,6.0499698531,6.10852249448,6.12956105218,5.38099019869,6.12956105183,6.12956105183,6.12956105184,6.12956105224,6.12956105224,6.12956105227,6.12956105227,6.12956105227,6.12956105219,6.12956105219,6.12956105224,6.1295610522,6.1295610522,6.1295610522,6.12956105214,6.12956105204,6.1295610523,6.1295610522,6.1295610522,6.12956105216,6.12956105216,6.12956105216,6.129561052144,6.129561052144,6.1295610523,6.1295610521,6.1295610521,5.7399884005,6.1295610523,6.1295610523,6.0003012135,6.1295610521,6.129561052,6.129561052,4.3371770069,3.3451717715,5.14408829996,5.56080468286,6.79663282946,6.79663282946,6.79663282946,6.7966328296,6.7966328296,6.7966328296,6.7966328293
"t6",1.8534328061,0,2.270511515912,3.714672708732,4.044912682102,3.379203489032,4.044912682182,4.044912682182,4.044912682182,2.815978762412,2.84782719892,4.04491268212,4.04491268211,4.04491268211,4.04491268211,4.04491268222,4.04491268222,4.04491268212,2.52399194152,2.5528111932,1.7280381066,2.0758308335,2.352316925,7.113436056059,7.113436056059,7.113436056159,7.113436056059,7.113436056059,7.113436056159,6.323971650559,5.923374141529,7.113436056239,7.113436056239,6.971593391629,7.113436056129,7.113436055929,7.113436055879,7.113436055879,7.113436055929,7.113436056069,7.113436056069,7.113436056059,7.113436056059,7.113436056059,7.113436056059,7.113436056059,5.667666648559,7.11343605602,7.113436055996,7.113436055956,7.113436055961,7.113436055961,7.113436055946,7.113436055946,6.946675474056,7.11343605602,7.11343605602,7.11343605602,7.11343605602,6.83591050312,6.49065738605,6.44838375525,6.8295909865,7.11343605602,7.11343605602,7.11343605601,7.11343605608,7.11343605608,6.72545965641,5.96482785231,5.2811570026,5.8833579888,5.65167942434,5.20693309167,4.85442490357,7.11343605573,6.62977095653,7.1134360557,7.1134360557,7.1134360557,7.1134360557,7.1134360557,7.1134360557,7.1134360557,7.11343605564,7.11343605564,7.11343605562,6.55302730101,7.11343605572,7.1134360553,7.0338448566,7.09239749798,7.11343605568,6.36486520219,7.11343605533,7.11343605533,7.11343605534,7.11343605574,7.11343605574,7.11343605577,7.11343605577,7.11343605577,7.11343605569,7.11343605569,7.11343605574,7.1134360557,7.1134360557,7.1134360557,7.11343605564,7.11343605554,7.1134360558,7.1134360557,7.1134360557,7.11343605566,7.11343605566,7.11343605566,7.113436055644,7.113436055644,7.1134360558,7.1134360556,7.1134360556,6.723863404,7.1134360558,7.1134360558,6.984176217,7.1134360556,7.1134360555,7.1134360555,5.3210520104,4.329046775,6.12796330346,6.54467968636,7.78050783296,7.78050783296,7.78050783296,7.7805078331,7.7805078331,7.7805078331,7.7805078328
"t10",1.661844826012,2.270511515912,0,2.19130296122,2.52154293459,1.85583374152,2.52154293467,2.52154293467,2.52154293467,1.2926090149,1.343861193232,2.540946676432,2.540946676422,2.540946676422,2.540946676422,2.540946676532,2.540946676532,2.540946676432,1.020025935832,1.048845187512,1.536450126512,1.884242853412,2.160728944912,6.921848075971,6.921848075971,6.921848076071,6.921848075971,6.921848075971,6.921848076071,6.132383670471,5.731786161441,6.921848076151,6.921848076151,6.780005411541,6.921848076041,6.921848075841,6.921848075791,6.921848075791,6.921848075841,6.921848075981,6.921848075981,6.921848075971,6.921848075971,6.921848075971,6.921848075971,6.921848075971,5.476078668471,6.921848075932,6.921848075908,6.921848075868,6.921848075873,6.921848075873,6.921848075858,6.921848075858,6.755087493968,6.921848075932,6.921848075932,6.921848075932,6.921848075932,6.644322523032,6.299069405962,6.256795775162,6.638003006412,6.921848075932,6.921848075932,6.921848075922,6.921848075992,6.921848075992,6.533871676322,5.773239872222,5.089569022512,5.691770008712,5.460091444252,5.015345111582,4.662836923482,6.921848075642,6.438182976442,6.921848075612,6.921848075612,6.921848075612,6.921848075612,6.921848075612,6.921848075612,6.921848075612,6.921848075552,6.921848075552,6.921848075532,6.361439320922,6.921848075632,6.921848075212,6.842256876512,6.900809517892,6.921848075592,6.173277222102,6.921848075242,6.921848075242,6.921848075252,6.921848075652,6.921848075652,6.921848075682,6.921848075682,6.921848075682,6.921848075602,6.921848075602,6.921848075652,6.921848075612,6.921848075612,6.921848075612,6.921848075552,6.921848075452,6.921848075712,6.921848075612,6.921848075612,6.921848075572,6.921848075572,6.921848075572,6.921848075556,6.921848075556,6.921848075712,6.921848075512,6.921848075512,6.532275423912,6.921848075712,6.921848075712,6.792588236912,6.921848075512,6.921848075412,6.921848075412,5.129464030312,4.137458794912,5.936375323372,6.353091706272,7.588919852872,7.588919852872,7.588919852872,7.588919853012,7.588919853012,7.588919853012,7.588919852712
"t20",3.106006018832,3.714672708732,2.19130296122,0,2.77076639937,2.1050572063,2.77076639945,2.77076639945,2.77076639945,1.61374898852,2.788022386052,3.985107869252,3.985107869242,3.985107869242,3.985107869242,3.985107869352,3.985107869352,3.985107869252,2.464187128652,2.493006380332,2.980611319332,3.328404046232,3.604890137732,8.366009268791,8.366009268791,8.366009268891,8.366009268791,8.366009268791,8.366009268891,7.576544863291,7.175947354261,8.366009268971,8.366009268971,8.224166604361,8.366009268861,8.366009268661,8.366009268611,8.366009268611,8.366009268661,8.366009268801,8.366009268801,8.366009268791,8.366009268791,8.366009268791,8.366009268791,8.366009268791,6.920239861291,8.366009268752,8.366009268728,8.366009268688,8.366009268693,8.366009268693,8.366009268678,8.366009268678,8.199248686788,8.366009268752,8.366009268752,8.366009268752,8.366009268752,8.088483715852,7.743230598782,7.700956967982,8.082164199232,8.366009268752,8.366009268752,8.366009268742,8.366009268812,8.366009268812,7.978032869142,7.217401065042,6.533730215332,7.135931201532,6.904252637072,6.459506304402,6.106998116302,8.366009268462,7.882344169262,8.366009268432,8.366009268432,8.366009268432,8.366009268432,8.366009268432,8.366009268432,8.366009268432,8.366009268372,8.366009268372,8.366009268352,7.805600513742,8.366009268452,8.366009268032,8.286418069332,8.344970710712,8.366009268412,7.617438414922,8.366009268062,8.366009268062,8.366009268072,8.366009268472,8.366009268472,8.366009268502,8.366009268502,8.366009268502,8.366009268422,8.366009268422,8.366009268472,8.366009268432,8.366009268432,8.366009268432,8.366009268372,8.366009268272,8.366009268532,8.366009268432,8.366009268432,8.366009268392,8.366009268392,8.366009268392,8.366009268376,8.366009268376,8.366009268532,8.366009268332,8.366009268332,7.976436616732,8.366009268532,8.366009268532,8.236749429732,8.366009268332,8.366009268232,8.366009268232,6.573625223132,5.581619987732,7.380536516192,7.797252899092,9.033081045692,9.033081045692,9.033081045692,9.033081045832,9.033081045832,9.033081045832,9.033081045532
"t49",3.436245992202,4.044912682102,2.52154293459,2.77076639937,0,0.85957733973,1.60797030192,1.71953348362,1.71953348362,1.94398896189,3.118262359422,4.315347842622,4.315347842612,4.315347842612,4.315347842612,4.315347842722,4.315347842722,4.315347842622,2.794427102022,2.823246353702,3.310851292702,3.658644019602,3.935130111102,8.696249242161,8.696249242161,8.696249242261,8.696249242161,8.696249242161,8.696249242261,7.906784836661,7.506187327631,8.696249242341,8.696249242341,8.554406577731,8.696249242231,8.696249242031,8.696249241981,8.696249241981,8.696249242031,8.696249242171,8.696249242171,8.696249242161,8.696249242161,8.696249242161,8.696249242161,8.696249242161,7.250479834661,8.696249242122,8.696249242098,8.696249242058,8.696249242063,8.696249242063,8.696249242048,8.696249242048,8.529488660158,8.696249242122,8.696249242122,8.696249242122,8.696249242122,8.418723689222,8.073470572152,8.031196941352,8.412404172602,8.696249242122,8.696249242122,8.696249242112,8.696249242182,8.696249242182,8.308272842512,7.547641038412,6.863970188702,7.466171174902,7.234492610442,6.789746277772,6.437238089672,8.696249241832,8.212584142632,8.696249241802,8.696249241802,8.696249241802,8.696249241802,8.696249241802,8.696249241802,8.696249241802,8.696249241742,8.696249241742,8.696249241722,8.135840487112,8.696249241822,8.696249241402,8.616658042702,8.675210684082,8.696249241782,7.947678388292,8.696249241432,8.696249241432,8.696249241442,8.696249241842,8.696249241842,8.696249241872,8.696249241872,8.696249241872,8.696249241792,8.696249241792,8.696249241842,8.696249241802,8.696249241802,8.696249241802,8.696249241742,8.696249241642,8.696249241902,8.696249241802,8.696249241802,8.696249241762,8.696249241762,8.696249241762,8.696249241746,8.696249241746,8.696249241902,8.696249241702,8.696249241702,8.306676590102,8.696249241902,8.696249241902,8.566989403102,8.696249241702,8.696249241602,8.696249241602,6.903865196502,5.911859961102,7.710776489562,8.127492872462,9.363321019062,9.363321019062,9.363321019062,9.363321019202,9.363321019202,9.363321019202,9.363321018902
"t50",2.770536799132,3.379203489032,1.85583374152,2.1050572063,0.85957733973,0,0.94226110885,1.05382429055,1.05382429055,1.27827976882,2.452553166352,3.649638649552,3.649638649542,3.649638649542,3.649638649542,3.649638649652,3.649638649652,3.649638649552,2.128717908952,2.157537160632,2.645142099632,2.992934826532,3.269420918032,8.030540049091,8.030540049091,8.030540049191,8.030540049091,8.030540049091,8.030540049191,7.241075643591,6.840478134561,8.030540049271,8.030540049271,7.888697384661,8.030540049161,8.030540048961,8.030540048911,8.030540048911,8.030540048961,8.030540049101,8.030540049101,8.030540049091,8.030540049091,8.030540049091,8.030540049091,8.030540049091,6.584770641591,8.030540049052,8.030540049028,8.030540048988,8.030540048993,8.030540048993,8.030540048978,8.030540048978,7.863779467088,8.030540049052,8.030540049052,8.030540049052,8.030540049052,7.753014496152,7.407761379082,7.365487748282,7.746694979532,8.030540049052,8.030540049052,8.030540049042,8.030540049112,8.030540049112,7.642563649442,6.881931845342,6.198260995632,6.800461981832,6.568783417372,6.124037084702,5.771528896602,8.030540048762,7.546874949562,8.030540048732,8.030540048732,8.030540048732,8.030540048732,8.030540048732,8.030540048732,8.030540048732,8.030540048672,8.030540048672,8.030540048652,7.470131294042,8.030540048752,8.030540048332,7.950948849632,8.009501491012,8.030540048712,7.281969195222,8.030540048362,8.030540048362,8.030540048372,8.030540048772,8.030540048772,8.030540048802,8.030540048802,8.030540048802,8.030540048722,8.030540048722,8.030540048772,8.030540048732,8.030540048732,8.030540048732,8.030540048672,8.030540048572,8.030540048832,8.030540048732,8.030540048732,8.030540048692,8.030540048692,8.030540048692,8.030540048676,8.030540048676,8.030540048832,8.030540048632,8.030540048632,7.640967397032,8.030540048832,8.030540048832,7.901280210032,8.030540048632,8.030540048532,8.030540048532,6.238156003432,5.246150768032,7.045067296492,7.461783679392,8.697611825992,8.697611825992,8.697611825992,8.697611826132,8.697611826132,8.697611826132,8.697611825832
"t42",3.436245992282,4.044912682182,2.52154293467,2.77076639945,1.60797030192,0.94226110885,0,1.7195334837,1.7195334837,1.94398896197,3.118262359502,4.315347842702,4.315347842692,4.315347842692,4.315347842692,4.315347842802,4.315347842802,4.315347842702,2.794427102102,2.823246353782,3.310851292782,3.658644019682,3.935130111182,8.696249242241,8.696249242241,8.696249242341,8.696249242241,8.696249242241,8.696249242341,7.906784836741,7.506187327711,8.696249242421,8.696249242421,8.554406577811,8.696249242311,8.696249242111,8.696249242061,8.696249242061,8.696249242111,8.696249242251,8.696249242251,8.696249242241,8.696249242241,8.696249242241,8.696249242241,8.696249242241,7.250479834741,8.696249242202,8.696249242178,8.696249242138,8.696249242143,8.696249242143,8.696249242128,8.696249242128,8.529488660238,8.696249242202,8.696249242202,8.696249242202,8.696249242202,8.418723689302,8.073470572232,8.031196941432,8.412404172682,8.696249242202,8.696249242202,8.696249242192,8.696249242262,8.696249242262,8.308272842592,7.547641038492,6.863970188782,7.466171174982,7.234492610522,6.789746277852,6.437238089752,8.696249241912,8.212584142712,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241822,8.696249241822,8.696249241802,8.135840487192,8.696249241902,8.696249241482,8.616658042782,8.675210684162,8.696249241862,7.947678388372,8.696249241512,8.696249241512,8.696249241522,8.696249241922,8.696249241922,8.696249241952,8.696249241952,8.696249241952,8.696249241872,8.696249241872,8.696249241922,8.696249241882,8.696249241882,8.696249241882,8.696249241822,8.696249241722,8.696249241982,8.696249241882,8.696249241882,8.696249241842,8.696249241842,8.696249241842,8.696249241826,8.696249241826,8.696249241982,8.696249241782,8.696249241782,8.306676590182,8.696249241982,8.696249241982,8.566989403182,8.696249241782,8.696249241682,8.696249241682,6.903865196582,5.911859961182,7.710776489642,8.127492872542,9.363321019142,9.363321019142,9.363321019142,9.363321019282,9.363321019282,9.363321019282,9.363321018982
"t120",3.436245992282,4.044912682182,2.52154293467,2.77076639945,1.71953348362,1.05382429055,1.7195334837,0,0.1802404727,1.94398896197,3.118262359502,4.315347842702,4.315347842692,4.315347842692,4.315347842692,4.315347842802,4.315347842802,4.315347842702,2.794427102102,2.823246353782,3.310851292782,3.658644019682,3.935130111182,8.696249242241,8.696249242241,8.696249242341,8.696249242241,8.696249242241,8.696249242341,7.906784836741,7.506187327711,8.696249242421,8.696249242421,8.554406577811,8.696249242311,8.696249242111,8.696249242061,8.696249242061,8.696249242111,8.696249242251,8.696249242251,8.696249242241,8.696249242241,8.696249242241,8.696249242241,8.696249242241,7.250479834741,8.696249242202,8.696249242178,8.696249242138,8.696249242143,8.696249242143,8.696249242128,8.696249242128,8.529488660238,8.696249242202,8.696249242202,8.696249242202,8.696249242202,8.418723689302,8.073470572232,8.031196941432,8.412404172682,8.696249242202,8.696249242202,8.696249242192,8.696249242262,8.696249242262,8.308272842592,7.547641038492,6.863970188782,7.466171174982,7.234492610522,6.789746277852,6.437238089752,8.696249241912,8.212584142712,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241822,8.696249241822,8.696249241802,8.135840487192,8.696249241902,8.696249241482,8.616658042782,8.675210684162,8.696249241862,7.947678388372,8.696249241512,8.696249241512,8.696249241522,8.696249241922,8.696249241922,8.696249241952,8.696249241952,8.696249241952,8.696249241872,8.696249241872,8.696249241922,8.696249241882,8.696249241882,8.696249241882,8.696249241822,8.696249241722,8.696249241982,8.696249241882,8.696249241882,8.696249241842,8.696249241842,8.696249241842,8.696249241826,8.696249241826,8.696249241982,8.696249241782,8.696249241782,8.306676590182,8.696249241982,8.696249241982,8.566989403182,8.696249241782,8.696249241682,8.696249241682,6.903865196582,5.911859961182,7.710776489642,8.127492872542,9.363321019142,9.363321019142,9.363321019142,9.363321019282,9.363321019282,9.363321019282,9.363321018982
"t121",3.436245992282,4.044912682182,2.52154293467,2.77076639945,1.71953348362,1.05382429055,1.7195334837,0.1802404727,0,1.94398896197,3.118262359502,4.315347842702,4.315347842692,4.315347842692,4.315347842692,4.315347842802,4.315347842802,4.315347842702,2.794427102102,2.823246353782,3.310851292782,3.658644019682,3.935130111182,8.696249242241,8.696249242241,8.696249242341,8.696249242241,8.696249242241,8.696249242341,7.906784836741,7.506187327711,8.696249242421,8.696249242421,8.554406577811,8.696249242311,8.696249242111,8.696249242061,8.696249242061,8.696249242111,8.696249242251,8.696249242251,8.696249242241,8.696249242241,8.696249242241,8.696249242241,8.696249242241,7.250479834741,8.696249242202,8.696249242178,8.696249242138,8.696249242143,8.696249242143,8.696249242128,8.696249242128,8.529488660238,8.696249242202,8.696249242202,8.696249242202,8.696249242202,8.418723689302,8.073470572232,8.031196941432,8.412404172682,8.696249242202,8.696249242202,8.696249242192,8.696249242262,8.696249242262,8.308272842592,7.547641038492,6.863970188782,7.466171174982,7.234492610522,6.789746277852,6.437238089752,8.696249241912,8.212584142712,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241882,8.696249241822,8.696249241822,8.696249241802,8.135840487192,8.696249241902,8.696249241482,8.616658042782,8.675210684162,8.696249241862,7.947678388372,8.696249241512,8.696249241512,8.696249241522,8.696249241922,8.696249241922,8.696249241952,8.696249241952,8.696249241952,8.696249241872,8.696249241872,8.696249241922,8.696249241882,8.696249241882,8.696249241882,8.696249241822,8.696249241722,8.696249241982,8.696249241882,8.696249241882,8.696249241842,8.696249241842,8.696249241842,8.696249241826,8.696249241826,8.696249241982,8.696249241782,8.696249241782,8.306676590182,8.696249241982,8.696249241982,8.566989403182,8.696249241782,8.696249241682,8.696249241682,6.903865196582,5.911859961182,7.710776489642,8.127492872542,9.363321019142,9.363321019142,9.363321019142,9.363321019282,9.363321019282,9.363321019282,9.363321018982
"t18",2.207312072512,2.815978762412,1.2926090149,1.61374898852,1.94398896189,1.27827976882,1.94398896197,1.94398896197,1.94398896197,0,1.889328439732,3.086413922932,3.086413922922,3.086413922922,3.086413922922,3.086413923032,3.086413923032,3.086413922932,1.565493182332,1.594312434012,2.081917373012,2.429710099912,2.706196191412,7.467315322471,7.467315322471,7.467315322571,7.467315322471,7.467315322471,7.467315322571,6.677850916971,6.277253407941,7.467315322651,7.467315322651,7.325472658041,7.467315322541,7.467315322341,7.467315322291,7.467315322291,7.467315322341,7.467315322481,7.467315322481,7.467315322471,7.467315322471,7.467315322471,7.467315322471,7.467315322471,6.021545914971,7.467315322432,7.467315322408,7.467315322368,7.467315322373,7.467315322373,7.467315322358,7.467315322358,7.300554740468,7.467315322432,7.467315322432,7.467315322432,7.467315322432,7.189789769532,6.844536652462,6.802263021662,7.183470252912,7.467315322432,7.467315322432,7.467315322422,7.467315322492,7.467315322492,7.079338922822,6.318707118722,5.635036269012,6.237237255212,6.005558690752,5.560812358082,5.208304169982,7.467315322142,6.983650222942,7.467315322112,7.467315322112,7.467315322112,7.467315322112,7.467315322112,7.467315322112,7.467315322112,7.467315322052,7.467315322052,7.467315322032,6.906906567422,7.467315322132,7.467315321712,7.387724123012,7.446276764392,7.467315322092,6.718744468602,7.467315321742,7.467315321742,7.467315321752,7.467315322152,7.467315322152,7.467315322182,7.467315322182,7.467315322182,7.467315322102,7.467315322102,7.467315322152,7.467315322112,7.467315322112,7.467315322112,7.467315322052,7.467315321952,7.467315322212,7.467315322112,7.467315322112,7.467315322072,7.467315322072,7.467315322072,7.467315322056,7.467315322056,7.467315322212,7.467315322012,7.467315322012,7.077742670412,7.467315322212,7.467315322212,7.338055483412,7.467315322012,7.467315321912,7.467315321912,5.674931276812,4.682926041412,6.481842569872,6.898558952772,8.134387099372,8.134387099372,8.134387099372,8.134387099512,8.134387099512,8.134387099512,8.134387099212
