"accepted_species","Medicinal"
"Empogona_aequatoria",0
"Orianthera_campanulata",0
"Matelea_gentlei",0
"Tarenna_maingayi",0
"Psychotria_luzoniensis",NA
"Funastrum_clausum",1
"Coprosma_linariifolia",0
"Trachelospermum_jasminoides",NA
"Cryptolepis_africana",0
"Rudgea_viburnoides",1
"Micrechites_grandiflorus",0
"Melodinus_insularis",0
"Matelea_chihuahuensis",0
"Lasianthus_hirsutus",1
"Caudanthera_mireillae",0
"Himatanthus_bracteatus",1
"Benkara_malabarica",1
"Orthosia_henriqueana",0
"Psychotria_suterella",0
"Metagentiana_australis",0
"Solenandra_velutina",0
"Cynanchum_rensonii",0
"Rudgea_coriacea",NA
"Peponidium_cystiporon",0
"Psychotria_ceratoloba",NA
"Palicourea_sphaerocephala",0
"Leichhardtia_brevifolia",0
"Tarenna_fuscoflava",0
"Dibridsonia_conferta",0
"Carapichea_tillettii",0
"Orbea_schweinfurthii",0
"Guettarda_tenuiramis",0
"Acranthera_axilliflora",0
"Tocoyena_pendulina",0
"Xanthophytum_alopecurum",0
"Micrechites_rhombifolius",0
"Cynanchica_malevonensis",0
"Rubia_crassipes",0
"Marsdenia_elephantina",0
"Coptosapelta_laotica",0
"Tarenna_hirsuta",0
"Pentagonia_subsessilis",0
"Metastelma_chiapense",0
"Asclepias_patens",0
"Durringtonia_paludosa",0
"Prepusa_alata",0
"Duroia_macrophylla",0
"Rondeletia_aristeguietae",0
"Gardenia_brighamii",NA
"Cynanchum_descoingsii",0
"Ceropegia_bosseri",0
"Galium_bullatum",0
"Psychotria_brachyanthema",0
"Galium_lilloi",NA
"Psychotria_granulata",0
"Psychotria_bhargavae",0
"Psychotria_esmeraldana",0
"Psychotria_alticola",0
"Manettia_glandulosa",1
"Asperula_scabrella",0
"Ixora_brevipedunculata",0
"Ixora_marquesensis",0
"Ixora_kachinensis",0
"Alyxia_loeseneriana",0
"Hoya_benchaii",0
"Hoya_hypolasia",0
"Hedyotis_longiexserta",0
"Mussaenda_glabra",1
"Picrophloeus_belukar",0
"Mussaenda_lobbii",0
"Ixora_stipulata",0
"Randia_mendozae",1
"Machaonia_pringlei",0
"Secamone_ecoronata",0
"Palicourea_vacillans",NA
"Hoffmannia_dotae",0
"Mostuea_muricata",0
"Galianthe_boliviana",0
"Gynochthodes_coriacea",NA
"Pavetta_swatowica",0
"Pavetta_palembangensis",0
"Lasianthus_laevigatus",0
"Streblosa_urticina",0
"Pavetta_brachyantha",0
"Prestonia_lauta",0
"Pavetta_barbata",0
"Lasianthus_bidoupensis",0
"Rudgea_corymbulosa",NA
"Yanomamua_araca",0
"Coffea_humbertii",0
"Gentianella_poretzkyi",0
"Stenostomum_reticulare",0
"Vincetoxicum_izuense",0
"Otiophora_inyangana",0
"Tricalysia_ignota",0
"Oldenlandia_pilulifera",NA
"Oldenlandia_sedgwickii",0
"Cryptostegia_madagascariensis",1
"Argostemma_reptans",0
"Anodendron_howii",0
