"","t1","t46","t74","t75","t27","t51","t52","t81","t137","t138","t141","t142","t91","t92","t70","t53","t2","t36","t43","t44","t18","t114","t115","t87","t39","t107","t108","t79","t80","t125","t126","t122","t97","t19","t8","t29","t85","t86","t10","t6","t31","t131","t132","t59","t82","t104","t105","t69","t120","t121","t35","t15","t38","t48","t68","t110","t111","t103","t45","t20","t112","t113","t65","t16","t22","t116","t117","t109","t102","t77","t78","t123","t124","t60","t61","t21","t118","t119","t37","t139","t140","t42","t62","t135","t136","t95","t55","t66","t67","t25","t7","t9","t17","t98","t99","t71","t49","t50","t28","t64","t83","t84","t63","t24","t133","t134","t76","t58","t3","t4","t26","t32","t33","t23","t34","t72","t73","t57","t127","t128","t106","t96","t11","t41","t54","t100","t101","t5","t129","t130","t56","t88","t89","t47","t40","t90","t93","t94","t30","t12","t13","t14"
"t1",0,9.6830894061,9.6830894064,9.20941722968,9.6830894062,9.6830894061,9.6830894061,9.6830894059,9.68308940591,9.683089405917,9.6830894059126,9.6830894059126,9.683089406,9.683089406,9.683089406,9.683089406,6.109208866,9.68308940606,8.75871290556,9.68308940596,9.09326834686,9.68308940586,9.68308940586,9.27177147159,8.61477272296,9.68308940586,9.68308940586,9.68308940584,9.56448255524,9.68308940618,9.68308940618,9.68308940618,9.68308940616,7.75019110156,7.07770677876,8.82971917326,9.68308940636,9.68308940636,9.68308940566,6.41182179108,8.3550790637,9.68308940588,9.68308940588,9.68308940582,9.68308940582,9.68308940582,9.68308940582,9.68308940582,9.68308940572,9.68308940572,9.68308940627,9.6830894063,9.6830894062,9.6830894059,9.6830894059,9.68308940591,9.68308940591,9.6830894059,9.683089406,7.9216481219,9.6830894061,9.6830894061,9.6830894061,7.7469674618,8.614867824,9.68308940582,9.68308940582,9.57401285048,9.6830894058,9.6830894059,9.6830894059,9.68308940587,9.68308940587,9.6830894059,9.6830894059,8.6684964862,9.68308940572,9.68308940572,9.68308940642,9.683089406398,9.683089406398,9.68308940558,9.68308940602,9.68308940602,9.68308940602,9.68308940602,9.68308940602,9.07212997213,9.68308940602,8.99316227352,6.59267010242,7.5019674169,7.895427075797,9.683089405897,9.683089405897,9.683089405797,9.683089405797,9.683089405797,8.750380433597,9.614862764997,9.683089405997,9.683089405997,9.683089406,7.97210065167,9.68308940588,9.68308940588,9.50913453689,9.68308940589,6.151521951306,7.138154964206,8.789060135606,9.683089405706,8.365586768706,8.003495992206,8.998408343006,9.683089405586,9.683089405586,9.683089405586,9.683089405666,9.683089405666,9.683089405706,9.562498286906,8.377288741506,9.683089405306,9.683089405506,9.683089405506,9.683089405506,6.472515822806,9.68308940599,9.68308940599,9.68308940598,9.68308940598,9.34282461348,9.68308940598,9.1945592897,9.6830894059,9.68308940594,9.68308940594,8.29455368208,9.0082282563,7.928485757,8.4379486301
"t46",9.6830894061,0,2.1043902443,1.63071806758,3.2473889719,8.2815214198,8.2815214198,8.2815214196,8.28152141961,8.281521419617,8.2815214196126,8.2815214196126,8.2815214197,8.2815214197,8.2815214197,8.2815214197,6.0575819891,9.63146252916,8.70708602866,9.63146252906,9.04164146996,9.63146252896,9.63146252896,9.22014459469,8.56314584606,9.63146252896,9.63146252896,9.63146252894,9.51285567834,9.63146252928,9.63146252928,9.63146252928,9.63146252926,7.69856422466,7.02607990186,8.77809229636,9.63146252946,9.63146252946,9.63146252876,6.36019491418,8.3034521868,9.63146252898,9.63146252898,9.63146252892,9.63146252892,9.63146252892,9.63146252892,9.63146252892,9.63146252882,9.63146252882,9.63146252937,9.6314625294,9.6314625293,9.631462529,9.631462529,9.63146252901,9.63146252901,9.631462529,9.6314625291,7.870021245,9.6314625292,9.6314625292,9.6314625292,7.6953405849,8.5632409471,9.63146252892,9.63146252892,9.52238597358,9.6314625289,9.631462529,9.631462529,9.63146252897,9.63146252897,9.631462529,9.631462529,8.6168696093,9.63146252882,9.63146252882,9.63146252952,9.631462529498,9.631462529498,9.63146252868,9.63146252912,9.63146252912,9.63146252912,9.63146252912,9.63146252912,9.02050309523,9.63146252912,8.94153539662,6.54104322552,7.45034054,7.843800198897,9.631462528997,9.631462528997,9.631462528897,9.631462528897,9.631462528897,8.698753556697,9.563235888097,9.631462529097,9.631462529097,9.6314625291,7.92047377477,9.63146252898,9.63146252898,9.45750765999,9.63146252899,6.796107975406,7.782740988306,9.433646159706,10.327675429806,9.010172792806,8.648082016306,9.642994367106,10.327675429686,10.327675429686,10.327675429686,10.327675429766,10.327675429766,10.327675429806,10.207084311006,9.021874765606,10.327675429406,10.327675429606,10.327675429606,10.327675429606,7.117101846906,10.32767543009,10.32767543009,10.32767543008,10.32767543008,9.98741063758,10.32767543008,9.8391453138,10.32767543,10.32767543004,10.32767543004,8.93913970618,9.6528142804,8.5730717811,9.0825346542
"t74",9.6830894064,2.1043902443,0,0.62783780308,3.2473889722,8.2815214201,8.2815214201,8.2815214199,8.28152141991,8.281521419917,8.2815214199126,8.2815214199126,8.28152142,8.28152142,8.28152142,8.28152142,6.0575819894,9.63146252946,8.70708602896,9.63146252936,9.04164147026,9.63146252926,9.63146252926,9.22014459499,8.56314584636,9.63146252926,9.63146252926,9.63146252924,9.51285567864,9.63146252958,9.63146252958,9.63146252958,9.63146252956,7.69856422496,7.02607990216,8.77809229666,9.63146252976,9.63146252976,9.63146252906,6.36019491448,8.3034521871,9.63146252928,9.63146252928,9.63146252922,9.63146252922,9.63146252922,9.63146252922,9.63146252922,9.63146252912,9.63146252912,9.63146252967,9.6314625297,9.6314625296,9.6314625293,9.6314625293,9.63146252931,9.63146252931,9.6314625293,9.6314625294,7.8700212453,9.6314625295,9.6314625295,9.6314625295,7.6953405852,8.5632409474,9.63146252922,9.63146252922,9.52238597388,9.6314625292,9.6314625293,9.6314625293,9.63146252927,9.63146252927,9.6314625293,9.6314625293,8.6168696096,9.63146252912,9.63146252912,9.63146252982,9.631462529798,9.631462529798,9.63146252898,9.63146252942,9.63146252942,9.63146252942,9.63146252942,9.63146252942,9.02050309553,9.63146252942,8.94153539692,6.54104322582,7.4503405403,7.843800199197,9.631462529297,9.631462529297,9.631462529197,9.631462529197,9.631462529197,8.698753556997,9.563235888397,9.631462529397,9.631462529397,9.6314625294,7.92047377507,9.63146252928,9.63146252928,9.45750766029,9.63146252929,6.796107975706,7.782740988606,9.433646160006,10.327675430106,9.010172793106,8.648082016606,9.642994367406,10.327675429986,10.327675429986,10.327675429986,10.327675430066,10.327675430066,10.327675430106,10.207084311306,9.021874765906,10.327675429706,10.327675429906,10.327675429906,10.327675429906,7.117101847206,10.32767543039,10.32767543039,10.32767543038,10.32767543038,9.98741063788,10.32767543038,9.8391453141,10.3276754303,10.32767543034,10.32767543034,8.93913970648,9.6528142807,8.5730717814,9.0825346545
"t75",9.20941722968,1.63071806758,0.62783780308,0,2.77371679548,7.80784924338,7.80784924338,7.80784924318,7.80784924319,7.807849243197,7.8078492431926,7.8078492431926,7.80784924328,7.80784924328,7.80784924328,7.80784924328,5.58390981268,9.15779035274,8.23341385224,9.15779035264,8.56796929354,9.15779035254,9.15779035254,8.74647241827,8.08947366964,9.15779035254,9.15779035254,9.15779035252,9.03918350192,9.15779035286,9.15779035286,9.15779035286,9.15779035284,7.22489204824,6.55240772544,8.30442011994,9.15779035304,9.15779035304,9.15779035234,5.88652273776,7.82978001038,9.15779035256,9.15779035256,9.1577903525,9.1577903525,9.1577903525,9.1577903525,9.1577903525,9.1577903524,9.1577903524,9.15779035295,9.15779035298,9.15779035288,9.15779035258,9.15779035258,9.15779035259,9.15779035259,9.15779035258,9.15779035268,7.39634906858,9.15779035278,9.15779035278,9.15779035278,7.22166840848,8.08956877068,9.1577903525,9.1577903525,9.04871379716,9.15779035248,9.15779035258,9.15779035258,9.15779035255,9.15779035255,9.15779035258,9.15779035258,8.14319743288,9.1577903524,9.1577903524,9.1577903531,9.157790353078,9.157790353078,9.15779035226,9.1577903527,9.1577903527,9.1577903527,9.1577903527,9.1577903527,8.54683091881,9.1577903527,8.4678632202,6.0673710491,6.97666836358,7.370128022477,9.157790352577,9.157790352577,9.157790352477,9.157790352477,9.157790352477,8.225081380277,9.089563711677,9.157790352677,9.157790352677,9.15779035268,7.44680159835,9.15779035256,9.15779035256,8.98383548357,9.15779035257,6.322435798986,7.309068811886,8.959973983286,9.854003253386,8.536500616386,8.174409839886,9.169322190686,9.854003253266,9.854003253266,9.854003253266,9.854003253346,9.854003253346,9.854003253386,9.733412134586,8.548202589186,9.854003252986,9.854003253186,9.854003253186,9.854003253186,6.643429670486,9.85400325367,9.85400325367,9.85400325366,9.85400325366,9.51373846116,9.85400325366,9.36547313738,9.85400325358,9.85400325362,9.85400325362,8.46546752976,9.17914210398,8.09939960468,8.60886247778
"t27",9.6830894062,3.2473889719,3.2473889722,2.77371679548,0,8.2815214199,8.2815214199,8.2815214197,8.28152141971,8.281521419717,8.2815214197126,8.2815214197126,8.2815214198,8.2815214198,8.2815214198,8.2815214198,6.0575819892,9.63146252926,8.70708602876,9.63146252916,9.04164147006,9.63146252906,9.63146252906,9.22014459479,8.56314584616,9.63146252906,9.63146252906,9.63146252904,9.51285567844,9.63146252938,9.63146252938,9.63146252938,9.63146252936,7.69856422476,7.02607990196,8.77809229646,9.63146252956,9.63146252956,9.63146252886,6.36019491428,8.3034521869,9.63146252908,9.63146252908,9.63146252902,9.63146252902,9.63146252902,9.63146252902,9.63146252902,9.63146252892,9.63146252892,9.63146252947,9.6314625295,9.6314625294,9.6314625291,9.6314625291,9.63146252911,9.63146252911,9.6314625291,9.6314625292,7.8700212451,9.6314625293,9.6314625293,9.6314625293,7.695340585,8.5632409472,9.63146252902,9.63146252902,9.52238597368,9.631462529,9.6314625291,9.6314625291,9.63146252907,9.63146252907,9.6314625291,9.6314625291,8.6168696094,9.63146252892,9.63146252892,9.63146252962,9.631462529598,9.631462529598,9.63146252878,9.63146252922,9.63146252922,9.63146252922,9.63146252922,9.63146252922,9.02050309533,9.63146252922,8.94153539672,6.54104322562,7.4503405401,7.843800198997,9.631462529097,9.631462529097,9.631462528997,9.631462528997,9.631462528997,8.698753556797,9.563235888197,9.631462529197,9.631462529197,9.6314625292,7.92047377487,9.63146252908,9.63146252908,9.45750766009,9.63146252909,6.796107975506,7.782740988406,9.433646159806,10.327675429906,9.010172792906,8.648082016406,9.642994367206,10.327675429786,10.327675429786,10.327675429786,10.327675429866,10.327675429866,10.327675429906,10.207084311106,9.021874765706,10.327675429506,10.327675429706,10.327675429706,10.327675429706,7.117101847006,10.32767543019,10.32767543019,10.32767543018,10.32767543018,9.98741063768,10.32767543018,9.8391453139,10.3276754301,10.32767543014,10.32767543014,8.93913970628,9.6528142805,8.5730717812,9.0825346543
"t51",9.6830894061,8.2815214198,8.2815214201,7.80784924338,8.2815214199,0,1.8615116398,4.6805454816,4.68054548161,4.680545481617,4.6805454816126,4.6805454816126,4.6805454817,4.6805454817,4.6805454817,4.6805454817,6.0575819891,9.63146252916,8.70708602866,9.63146252906,9.04164146996,9.63146252896,9.63146252896,9.22014459469,8.56314584606,9.63146252896,9.63146252896,9.63146252894,9.51285567834,9.63146252928,9.63146252928,9.63146252928,9.63146252926,7.69856422466,7.02607990186,8.77809229636,9.63146252946,9.63146252946,9.63146252876,6.36019491418,8.3034521868,9.63146252898,9.63146252898,9.63146252892,9.63146252892,9.63146252892,9.63146252892,9.63146252892,9.63146252882,9.63146252882,9.63146252937,9.6314625294,9.6314625293,9.631462529,9.631462529,9.63146252901,9.63146252901,9.631462529,9.6314625291,7.870021245,9.6314625292,9.6314625292,9.6314625292,7.6953405849,8.5632409471,9.63146252892,9.63146252892,9.52238597358,9.6314625289,9.631462529,9.631462529,9.63146252897,9.63146252897,9.631462529,9.631462529,8.6168696093,9.63146252882,9.63146252882,9.63146252952,9.631462529498,9.631462529498,9.63146252868,9.63146252912,9.63146252912,9.63146252912,9.63146252912,9.63146252912,9.02050309523,9.63146252912,8.94153539662,6.54104322552,7.45034054,7.843800198897,9.631462528997,9.631462528997,9.631462528897,9.631462528897,9.631462528897,8.698753556697,9.563235888097,9.631462529097,9.631462529097,9.6314625291,7.92047377477,9.63146252898,9.63146252898,9.45750765999,9.63146252899,6.796107975406,7.782740988306,9.433646159706,10.327675429806,9.010172792806,8.648082016306,9.642994367106,10.327675429686,10.327675429686,10.327675429686,10.327675429766,10.327675429766,10.327675429806,10.207084311006,9.021874765606,10.327675429406,10.327675429606,10.327675429606,10.327675429606,7.117101846906,10.32767543009,10.32767543009,10.32767543008,10.32767543008,9.98741063758,10.32767543008,9.8391453138,10.32767543,10.32767543004,10.32767543004,8.93913970618,9.6528142804,8.5730717811,9.0825346542
"t52",9.6830894061,8.2815214198,8.2815214201,7.80784924338,8.2815214199,1.8615116398,0,4.6805454816,4.68054548161,4.680545481617,4.6805454816126,4.6805454816126,4.6805454817,4.6805454817,4.6805454817,4.6805454817,6.0575819891,9.63146252916,8.70708602866,9.63146252906,9.04164146996,9.63146252896,9.63146252896,9.22014459469,8.56314584606,9.63146252896,9.63146252896,9.63146252894,9.51285567834,9.63146252928,9.63146252928,9.63146252928,9.63146252926,7.69856422466,7.02607990186,8.77809229636,9.63146252946,9.63146252946,9.63146252876,6.36019491418,8.3034521868,9.63146252898,9.63146252898,9.63146252892,9.63146252892,9.63146252892,9.63146252892,9.63146252892,9.63146252882,9.63146252882,9.63146252937,9.6314625294,9.6314625293,9.631462529,9.631462529,9.63146252901,9.63146252901,9.631462529,9.6314625291,7.870021245,9.6314625292,9.6314625292,9.6314625292,7.6953405849,8.5632409471,9.63146252892,9.63146252892,9.52238597358,9.6314625289,9.631462529,9.631462529,9.63146252897,9.63146252897,9.631462529,9.631462529,8.6168696093,9.63146252882,9.63146252882,9.63146252952,9.631462529498,9.631462529498,9.63146252868,9.63146252912,9.63146252912,9.63146252912,9.63146252912,9.63146252912,9.02050309523,9.63146252912,8.94153539662,6.54104322552,7.45034054,7.843800198897,9.631462528997,9.631462528997,9.631462528897,9.631462528897,9.631462528897,8.698753556697,9.563235888097,9.631462529097,9.631462529097,9.6314625291,7.92047377477,9.63146252898,9.63146252898,9.45750765999,9.63146252899,6.796107975406,7.782740988306,9.433646159706,10.327675429806,9.010172792806,8.648082016306,9.642994367106,10.327675429686,10.327675429686,10.327675429686,10.327675429766,10.327675429766,10.327675429806,10.207084311006,9.021874765606,10.327675429406,10.327675429606,10.327675429606,10.327675429606,7.117101846906,10.32767543009,10.32767543009,10.32767543008,10.32767543008,9.98741063758,10.32767543008,9.8391453138,10.32767543,10.32767543004,10.32767543004,8.93913970618,9.6528142804,8.5730717811,9.0825346542
"t81",9.6830894059,8.2815214196,8.2815214199,7.80784924318,8.2815214197,4.6805454816,4.6805454816,0,0.97219420361,0.972194203617,0.9721942036126,0.9721942036126,1.7517030561,1.7517030561,1.7517030561,1.8291692775,6.0575819889,9.63146252896,8.70708602846,9.63146252886,9.04164146976,9.63146252876,9.63146252876,9.22014459449,8.56314584586,9.63146252876,9.63146252876,9.63146252874,9.51285567814,9.63146252908,9.63146252908,9.63146252908,9.63146252906,7.69856422446,7.02607990166,8.77809229616,9.63146252926,9.63146252926,9.63146252856,6.36019491398,8.3034521866,9.63146252878,9.63146252878,9.63146252872,9.63146252872,9.63146252872,9.63146252872,9.63146252872,9.63146252862,9.63146252862,9.63146252917,9.6314625292,9.6314625291,9.6314625288,9.6314625288,9.63146252881,9.63146252881,9.6314625288,9.6314625289,7.8700212448,9.631462529,9.631462529,9.631462529,7.6953405847,8.5632409469,9.63146252872,9.63146252872,9.52238597338,9.6314625287,9.6314625288,9.6314625288,9.63146252877,9.63146252877,9.6314625288,9.6314625288,8.6168696091,9.63146252862,9.63146252862,9.63146252932,9.631462529298,9.631462529298,9.63146252848,9.63146252892,9.63146252892,9.63146252892,9.63146252892,9.63146252892,9.02050309503,9.63146252892,8.94153539642,6.54104322532,7.4503405398,7.843800198697,9.631462528797,9.631462528797,9.631462528697,9.631462528697,9.631462528697,8.698753556497,9.563235887897,9.631462528897,9.631462528897,9.6314625289,7.92047377457,9.63146252878,9.63146252878,9.45750765979,9.63146252879,6.796107975206,7.782740988106,9.433646159506,10.327675429606,9.010172792606,8.648082016106,9.642994366906,10.327675429486,10.327675429486,10.327675429486,10.327675429566,10.327675429566,10.327675429606,10.207084310806,9.021874765406,10.327675429206,10.327675429406,10.327675429406,10.327675429406,7.117101846706,10.32767542989,10.32767542989,10.32767542988,10.32767542988,9.98741063738,10.32767542988,9.8391453136,10.3276754298,10.32767542984,10.32767542984,8.93913970598,9.6528142802,8.5730717809,9.082534654
"t137",9.68308940591,8.28152141961,8.28152141991,7.80784924319,8.28152141971,4.68054548161,4.68054548161,0.97219420361,0,0.025735224227,0.0257352242226,0.0257352242226,1.75170305611,1.75170305611,1.75170305611,1.82916927751,6.05758198891,9.63146252897,8.70708602847,9.63146252887,9.04164146977,9.63146252877,9.63146252877,9.2201445945,8.56314584587,9.63146252877,9.63146252877,9.63146252875,9.51285567815,9.63146252909,9.63146252909,9.63146252909,9.63146252907,7.69856422447,7.02607990167,8.77809229617,9.63146252927,9.63146252927,9.63146252857,6.36019491399,8.30345218661,9.63146252879,9.63146252879,9.63146252873,9.63146252873,9.63146252873,9.63146252873,9.63146252873,9.63146252863,9.63146252863,9.63146252918,9.63146252921,9.63146252911,9.63146252881,9.63146252881,9.63146252882,9.63146252882,9.63146252881,9.63146252891,7.87002124481,9.63146252901,9.63146252901,9.63146252901,7.69534058471,8.56324094691,9.63146252873,9.63146252873,9.52238597339,9.63146252871,9.63146252881,9.63146252881,9.63146252878,9.63146252878,9.63146252881,9.63146252881,8.61686960911,9.63146252863,9.63146252863,9.63146252933,9.631462529308,9.631462529308,9.63146252849,9.63146252893,9.63146252893,9.63146252893,9.63146252893,9.63146252893,9.02050309504,9.63146252893,8.94153539643,6.54104322533,7.45034053981,7.843800198707,9.631462528807,9.631462528807,9.631462528707,9.631462528707,9.631462528707,8.698753556507,9.563235887907,9.631462528907,9.631462528907,9.63146252891,7.92047377458,9.63146252879,9.63146252879,9.4575076598,9.6314625288,6.796107975216,7.782740988116,9.433646159516,10.327675429616,9.010172792616,8.648082016116,9.642994366916,10.327675429496,10.327675429496,10.327675429496,10.327675429576,10.327675429576,10.327675429616,10.207084310816,9.021874765416,10.327675429216,10.327675429416,10.327675429416,10.327675429416,7.117101846716,10.3276754299,10.3276754299,10.32767542989,10.32767542989,9.98741063739,10.32767542989,9.83914531361,10.32767542981,10.32767542985,10.32767542985,8.93913970599,9.65281428021,8.57307178091,9.08253465401
"t138",9.683089405917,8.281521419617,8.281521419917,7.807849243197,8.281521419717,4.680545481617,4.680545481617,0.972194203617,0.025735224227,0,0.0200436796556,0.0200436796556,1.751703056117,1.751703056117,1.751703056117,1.829169277517,6.057581988917,9.631462528977,8.707086028477,9.631462528877,9.041641469777,9.631462528777,9.631462528777,9.220144594507,8.563145845877,9.631462528777,9.631462528777,9.631462528757,9.512855678157,9.631462529097,9.631462529097,9.631462529097,9.631462529077,7.698564224477,7.026079901677,8.778092296177,9.631462529277,9.631462529277,9.631462528577,6.360194913997,8.303452186617,9.631462528797,9.631462528797,9.631462528737,9.631462528737,9.631462528737,9.631462528737,9.631462528737,9.631462528637,9.631462528637,9.631462529187,9.631462529217,9.631462529117,9.631462528817,9.631462528817,9.631462528827,9.631462528827,9.631462528817,9.631462528917,7.870021244817,9.631462529017,9.631462529017,9.631462529017,7.695340584717,8.563240946917,9.631462528737,9.631462528737,9.522385973397,9.631462528717,9.631462528817,9.631462528817,9.631462528787,9.631462528787,9.631462528817,9.631462528817,8.616869609117,9.631462528637,9.631462528637,9.631462529337,9.631462529315,9.631462529315,9.631462528497,9.631462528937,9.631462528937,9.631462528937,9.631462528937,9.631462528937,9.020503095047,9.631462528937,8.941535396437,6.541043225337,7.450340539817,7.843800198714,9.631462528814,9.631462528814,9.631462528714,9.631462528714,9.631462528714,8.698753556514,9.563235887914,9.631462528914,9.631462528914,9.631462528917,7.920473774587,9.631462528797,9.631462528797,9.457507659807,9.631462528807,6.796107975223,7.782740988123,9.433646159523,10.327675429623,9.010172792623,8.648082016123,9.642994366923,10.327675429503,10.327675429503,10.327675429503,10.327675429583,10.327675429583,10.327675429623,10.207084310823,9.021874765423,10.327675429223,10.327675429423,10.327675429423,10.327675429423,7.117101846723,10.327675429907,10.327675429907,10.327675429897,10.327675429897,9.987410637397,10.327675429897,9.839145313617,10.327675429817,10.327675429857,10.327675429857,8.939139705997,9.652814280217,8.573071780917,9.082534654017
