"accepted_species","estimate"
"t5",0.799683758610165
"t104",-0.837219915813187
"t77",-0.590391429167996
"t109",-0.962230055935949
"t22",-0.159480599420286
"t32",0.685969842506078
"t125",-0.66322985064899
"t68",0.259793794226934
"t37",0.652449414620611
"t28",0.710249253202758
"t114",0.972821484921735
"t33",0.429142730597283
"t105",-2.17736457976855
