"","t16","t61","t132","t133","t137","t138","t128","t129","t79","t78","t97","t98","t56","t20","t35","t36","t95","t112","t113","t57","t34","t62","t139","t140","t134","t10","t7","t14","t114","t115","t102","t96","t59","t23","t21","t66","t108","t109","t93","t94","t53","t24","t15","t42","t84","t85","t105","t116","t117","t3","t12","t67","t68","t17","t9","t4","t91","t92","t75","t76","t72","t33","t86","t87","t39","t11","t38","t126","t127","t120","t121","t88","t99","t100","t43","t49","t50","t13","t1","t37","t58","t71","t89","t90","t130","t131","t123","t19","t45","t101","t135","t136","t122","t51","t28","t29","t6","t8","t18","t60","t81","t82","t103","t104","t110","t111","t48","t54","t55","t5","t73","t74","t52","t40","t41","t30","t31","t46","t47","t26","t27","t69","t70","t65","t25","t22","t77","t80","t83","t124","t125","t118","t119","t106","t107","t63","t64","t44","t32","t2"
"t16",0,2.4877059032,2.812143005862,2.812143005862,2.8121430058606,2.8121430058606,2.81214300587,2.81214300587,2.8121430059,4.28160768566,4.35506083916,4.35506083916,4.35506083916,4.35506083936,4.35506083946,4.35506083946,4.35506083922,4.35506083921,4.35506083921,4.35506083922,3.49237212252,3.99890955349,4.3550608392486,4.3550608392486,4.35506083925,3.1926234515,1.86165465143,2.818379247443,4.96739173063,4.96739173063,4.96739173061,4.96739173058,4.96739173058,3.82345226268,4.96739173108,4.82224586153,4.96739173064,4.96739173064,4.96739173063,4.96739173063,4.96739173063,4.04391714943,4.35832974179,4.96739172979,4.96739173019,4.96739173019,4.96739173103,4.96739173103,4.96739173103,3.61117810232,6.30954639672,6.30954639732,6.30954639732,4.46601894929,3.85928750942,3.0482307101,6.30954639728,6.30954639728,6.30954639714,6.30954639714,6.30954639708,6.10875806428,6.30954639698,6.30954639698,6.30954639728,4.03654131429,6.30954639623,6.30954639655,6.30954639655,6.30954639651,6.30954639651,6.30954639649,6.30954639649,6.30954639649,5.59112575969,5.81109333763,6.20724689133,6.30954639683,3.30980768933,7.31054825726,7.31054825769,7.31054825769,7.31054825769,7.31054825769,7.310548257673,7.310548257673,7.30880258485,6.38346191206,7.31054825776,7.31054825773,7.310548257783,7.310548257783,7.31054825778,7.31054825773,7.31054825816,6.22358123676,5.96625363546,7.31054825846,5.66859308576,7.31054825806,7.31054825796,7.31054825796,7.31054825796,7.31054825796,7.31054825838,7.31054825838,6.75043395981,6.60727771431,7.31054825841,4.68625109151,7.31054825806,7.31054825806,7.31054825806,6.74705162826,7.31054825836,6.17214346826,7.31054825826,6.35660629215,6.96879631856,5.882377475673,6.28892709895,7.31054825812,7.03899187192,7.31054825815,6.05671680445,7.31054825805,7.31054825796,7.31054825796,7.31054825805,7.31054825803,7.31054825803,7.31054825803,7.31054825803,7.31054825806,7.31054825806,7.31054825802,7.31054825802,7.31054825802,6.44721901846,4.26333026933
"t61",2.4877059032,0,0.926078941662,0.926078941662,0.9260789416606,0.9260789416606,0.92607894167,0.92607894167,0.9260789417,5.13821015946,5.21166331296,5.21166331296,5.21166331296,5.21166331316,5.21166331326,5.21166331326,5.21166331302,5.21166331301,5.21166331301,5.21166331302,4.34897459632,4.85551202729,5.2116633130486,5.2116633130486,5.21166331305,4.0492259253,2.71825712523,3.674981721243,5.82399420443,5.82399420443,5.82399420441,5.82399420438,5.82399420438,4.68005473648,5.82399420488,5.67884833533,5.82399420444,5.82399420444,5.82399420443,5.82399420443,5.82399420443,4.90051962323,5.21493221559,5.82399420359,5.82399420399,5.82399420399,5.82399420483,5.82399420483,5.82399420483,4.46778057612,7.16614887052,7.16614887112,7.16614887112,5.32262142309,4.71588998322,3.9048331839,7.16614887108,7.16614887108,7.16614887094,7.16614887094,7.16614887088,6.96536053808,7.16614887078,7.16614887078,7.16614887108,4.89314378809,7.16614887003,7.16614887035,7.16614887035,7.16614887031,7.16614887031,7.16614887029,7.16614887029,7.16614887029,6.44772823349,6.66769581143,7.06384936513,7.16614887063,4.16641016313,8.16715073106,8.16715073149,8.16715073149,8.16715073149,8.16715073149,8.167150731473,8.167150731473,8.16540505865,7.24006438586,8.16715073156,8.16715073153,8.167150731583,8.167150731583,8.16715073158,8.16715073153,8.16715073196,7.08018371056,6.82285610926,8.16715073226,6.52519555956,8.16715073186,8.16715073176,8.16715073176,8.16715073176,8.16715073176,8.16715073218,8.16715073218,7.60703643361,7.46388018811,8.16715073221,5.54285356531,8.16715073186,8.16715073186,8.16715073186,7.60365410206,8.16715073216,7.02874594206,8.16715073206,7.21320876595,7.82539879236,6.738979949473,7.14552957275,8.16715073192,7.89559434572,8.16715073195,6.91331927825,8.16715073185,8.16715073176,8.16715073176,8.16715073185,8.16715073183,8.16715073183,8.16715073183,8.16715073183,8.16715073186,8.16715073186,8.16715073182,8.16715073182,8.16715073182,7.30382149226,5.11993274313
"t132",2.812143005862,0.926078941662,0,0.0597361344,0.1326333790986,0.1326333790986,0.142912323132,0.142912323132,0.640639091362,5.462647262122,5.536100415622,5.536100415622,5.536100415622,5.536100415822,5.536100415922,5.536100415922,5.536100415682,5.536100415672,5.536100415672,5.536100415682,4.673411698982,5.179949129952,5.5361004157106,5.5361004157106,5.536100415712,4.373663027962,3.042694227892,3.999418823905,6.148431307092,6.148431307092,6.148431307072,6.148431307042,6.148431307042,5.004491839142,6.148431307542,6.003285437992,6.148431307102,6.148431307102,6.148431307092,6.148431307092,6.148431307092,5.224956725892,5.539369318252,6.148431306252,6.148431306652,6.148431306652,6.148431307492,6.148431307492,6.148431307492,4.792217678782,7.490585973182,7.490585973782,7.490585973782,5.647058525752,5.040327085882,4.229270286562,7.490585973742,7.490585973742,7.490585973602,7.490585973602,7.490585973542,7.289797640742,7.490585973442,7.490585973442,7.490585973742,5.217580890752,7.490585972692,7.490585973012,7.490585973012,7.490585972972,7.490585972972,7.490585972952,7.490585972952,7.490585972952,6.772165336152,6.992132914092,7.388286467792,7.490585973292,4.490847265792,8.491587833722,8.491587834152,8.491587834152,8.491587834152,8.491587834152,8.491587834135,8.491587834135,8.489842161312,7.564501488522,8.491587834222,8.491587834192,8.491587834245,8.491587834245,8.491587834242,8.491587834192,8.491587834622,7.404620813222,7.147293211922,8.491587834922,6.849632662222,8.491587834522,8.491587834422,8.491587834422,8.491587834422,8.491587834422,8.491587834842,8.491587834842,7.931473536272,7.788317290772,8.491587834872,5.867290667972,8.491587834522,8.491587834522,8.491587834522,7.928091204722,8.491587834822,7.353183044722,8.491587834722,7.537645868612,8.149835895022,7.063417052135,7.469966675412,8.491587834582,8.220031448382,8.491587834612,7.237756380912,8.491587834512,8.491587834422,8.491587834422,8.491587834512,8.491587834492,8.491587834492,8.491587834492,8.491587834492,8.491587834522,8.491587834522,8.491587834482,8.491587834482,8.491587834482,7.628258594922,5.444369845792
"t133",2.812143005862,0.926078941662,0.0597361344,0,0.1326333790986,0.1326333790986,0.142912323132,0.142912323132,0.640639091362,5.462647262122,5.536100415622,5.536100415622,5.536100415622,5.536100415822,5.536100415922,5.536100415922,5.536100415682,5.536100415672,5.536100415672,5.536100415682,4.673411698982,5.179949129952,5.5361004157106,5.5361004157106,5.536100415712,4.373663027962,3.042694227892,3.999418823905,6.148431307092,6.148431307092,6.148431307072,6.148431307042,6.148431307042,5.004491839142,6.148431307542,6.003285437992,6.148431307102,6.148431307102,6.148431307092,6.148431307092,6.148431307092,5.224956725892,5.539369318252,6.148431306252,6.148431306652,6.148431306652,6.148431307492,6.148431307492,6.148431307492,4.792217678782,7.490585973182,7.490585973782,7.490585973782,5.647058525752,5.040327085882,4.229270286562,7.490585973742,7.490585973742,7.490585973602,7.490585973602,7.490585973542,7.289797640742,7.490585973442,7.490585973442,7.490585973742,5.217580890752,7.490585972692,7.490585973012,7.490585973012,7.490585972972,7.490585972972,7.490585972952,7.490585972952,7.490585972952,6.772165336152,6.992132914092,7.388286467792,7.490585973292,4.490847265792,8.491587833722,8.491587834152,8.491587834152,8.491587834152,8.491587834152,8.491587834135,8.491587834135,8.489842161312,7.564501488522,8.491587834222,8.491587834192,8.491587834245,8.491587834245,8.491587834242,8.491587834192,8.491587834622,7.404620813222,7.147293211922,8.491587834922,6.849632662222,8.491587834522,8.491587834422,8.491587834422,8.491587834422,8.491587834422,8.491587834842,8.491587834842,7.931473536272,7.788317290772,8.491587834872,5.867290667972,8.491587834522,8.491587834522,8.491587834522,7.928091204722,8.491587834822,7.353183044722,8.491587834722,7.537645868612,8.149835895022,7.063417052135,7.469966675412,8.491587834582,8.220031448382,8.491587834612,7.237756380912,8.491587834512,8.491587834422,8.491587834422,8.491587834512,8.491587834492,8.491587834492,8.491587834492,8.491587834492,8.491587834522,8.491587834522,8.491587834482,8.491587834482,8.491587834482,7.628258594922,5.444369845792
"t137",2.8121430058606,0.9260789416606,0.1326333790986,0.1326333790986,0,0.0013880242772,0.1429123231306,0.1429123231306,0.6406390913606,5.4626472621206,5.5361004156206,5.5361004156206,5.5361004156206,5.5361004158206,5.5361004159206,5.5361004159206,5.5361004156806,5.5361004156706,5.5361004156706,5.5361004156806,4.6734116989806,5.1799491299506,5.5361004157092,5.5361004157092,5.5361004157106,4.3736630279606,3.0426942278906,3.9994188239036,6.1484313070906,6.1484313070906,6.1484313070706,6.1484313070406,6.1484313070406,5.0044918391406,6.1484313075406,6.0032854379906,6.1484313071006,6.1484313071006,6.1484313070906,6.1484313070906,6.1484313070906,5.2249567258906,5.5393693182506,6.1484313062506,6.1484313066506,6.1484313066506,6.1484313074906,6.1484313074906,6.1484313074906,4.7922176787806,7.4905859731806,7.4905859737806,7.4905859737806,5.6470585257506,5.0403270858806,4.2292702865606,7.4905859737406,7.4905859737406,7.4905859736006,7.4905859736006,7.4905859735406,7.2897976407406,7.4905859734406,7.4905859734406,7.4905859737406,5.2175808907506,7.4905859726906,7.4905859730106,7.4905859730106,7.4905859729706,7.4905859729706,7.4905859729506,7.4905859729506,7.4905859729506,6.7721653361506,6.9921329140906,7.3882864677906,7.4905859732906,4.4908472657906,8.4915878337206,8.4915878341506,8.4915878341506,8.4915878341506,8.4915878341506,8.4915878341336,8.4915878341336,8.4898421613106,7.5645014885206,8.4915878342206,8.4915878341906,8.4915878342436,8.4915878342436,8.4915878342406,8.4915878341906,8.4915878346206,7.4046208132206,7.1472932119206,8.4915878349206,6.8496326622206,8.4915878345206,8.4915878344206,8.4915878344206,8.4915878344206,8.4915878344206,8.4915878348406,8.4915878348406,7.9314735362706,7.7883172907706,8.4915878348706,5.8672906679706,8.4915878345206,8.4915878345206,8.4915878345206,7.9280912047206,8.4915878348206,7.3531830447206,8.4915878347206,7.5376458686106,8.1498358950206,7.0634170521336,7.4699666754106,8.4915878345806,8.2200314483806,8.4915878346106,7.2377563809106,8.4915878345106,8.4915878344206,8.4915878344206,8.4915878345106,8.4915878344906,8.4915878344906,8.4915878344906,8.4915878344906,8.4915878345206,8.4915878345206,8.4915878344806,8.4915878344806,8.4915878344806,7.6282585949206,5.4443698457906
"t138",2.8121430058606,0.9260789416606,0.1326333790986,0.1326333790986,0.0013880242772,0,0.1429123231306,0.1429123231306,0.6406390913606,5.4626472621206,5.5361004156206,5.5361004156206,5.5361004156206,5.5361004158206,5.5361004159206,5.5361004159206,5.5361004156806,5.5361004156706,5.5361004156706,5.5361004156806,4.6734116989806,5.1799491299506,5.5361004157092,5.5361004157092,5.5361004157106,4.3736630279606,3.0426942278906,3.9994188239036,6.1484313070906,6.1484313070906,6.1484313070706,6.1484313070406,6.1484313070406,5.0044918391406,6.1484313075406,6.0032854379906,6.1484313071006,6.1484313071006,6.1484313070906,6.1484313070906,6.1484313070906,5.2249567258906,5.5393693182506,6.1484313062506,6.1484313066506,6.1484313066506,6.1484313074906,6.1484313074906,6.1484313074906,4.7922176787806,7.4905859731806,7.4905859737806,7.4905859737806,5.6470585257506,5.0403270858806,4.2292702865606,7.4905859737406,7.4905859737406,7.4905859736006,7.4905859736006,7.4905859735406,7.2897976407406,7.4905859734406,7.4905859734406,7.4905859737406,5.2175808907506,7.4905859726906,7.4905859730106,7.4905859730106,7.4905859729706,7.4905859729706,7.4905859729506,7.4905859729506,7.4905859729506,6.7721653361506,6.9921329140906,7.3882864677906,7.4905859732906,4.4908472657906,8.4915878337206,8.4915878341506,8.4915878341506,8.4915878341506,8.4915878341506,8.4915878341336,8.4915878341336,8.4898421613106,7.5645014885206,8.4915878342206,8.4915878341906,8.4915878342436,8.4915878342436,8.4915878342406,8.4915878341906,8.4915878346206,7.4046208132206,7.1472932119206,8.4915878349206,6.8496326622206,8.4915878345206,8.4915878344206,8.4915878344206,8.4915878344206,8.4915878344206,8.4915878348406,8.4915878348406,7.9314735362706,7.7883172907706,8.4915878348706,5.8672906679706,8.4915878345206,8.4915878345206,8.4915878345206,7.9280912047206,8.4915878348206,7.3531830447206,8.4915878347206,7.5376458686106,8.1498358950206,7.0634170521336,7.4699666754106,8.4915878345806,8.2200314483806,8.4915878346106,7.2377563809106,8.4915878345106,8.4915878344206,8.4915878344206,8.4915878345106,8.4915878344906,8.4915878344906,8.4915878344906,8.4915878344906,8.4915878345206,8.4915878345206,8.4915878344806,8.4915878344806,8.4915878344806,7.6282585949206,5.4443698457906
"t128",2.81214300587,0.92607894167,0.142912323132,0.142912323132,0.1429123231306,0.1429123231306,0,0.08214737726,0.64063909137,5.46264726213,5.53610041563,5.53610041563,5.53610041563,5.53610041583,5.53610041593,5.53610041593,5.53610041569,5.53610041568,5.53610041568,5.53610041569,4.67341169899,5.17994912996,5.5361004157186,5.5361004157186,5.53610041572,4.37366302797,3.0426942279,3.999418823913,6.1484313071,6.1484313071,6.14843130708,6.14843130705,6.14843130705,5.00449183915,6.14843130755,6.003285438,6.14843130711,6.14843130711,6.1484313071,6.1484313071,6.1484313071,5.2249567259,5.53936931826,6.14843130626,6.14843130666,6.14843130666,6.1484313075,6.1484313075,6.1484313075,4.79221767879,7.49058597319,7.49058597379,7.49058597379,5.64705852576,5.04032708589,4.22927028657,7.49058597375,7.49058597375,7.49058597361,7.49058597361,7.49058597355,7.28979764075,7.49058597345,7.49058597345,7.49058597375,5.21758089076,7.4905859727,7.49058597302,7.49058597302,7.49058597298,7.49058597298,7.49058597296,7.49058597296,7.49058597296,6.77216533616,6.9921329141,7.3882864678,7.4905859733,4.4908472658,8.49158783373,8.49158783416,8.49158783416,8.49158783416,8.49158783416,8.491587834143,8.491587834143,8.48984216132,7.56450148853,8.49158783423,8.4915878342,8.491587834253,8.491587834253,8.49158783425,8.4915878342,8.49158783463,7.40462081323,7.14729321193,8.49158783493,6.84963266223,8.49158783453,8.49158783443,8.49158783443,8.49158783443,8.49158783443,8.49158783485,8.49158783485,7.93147353628,7.78831729078,8.49158783488,5.86729066798,8.49158783453,8.49158783453,8.49158783453,7.92809120473,8.49158783483,7.35318304473,8.49158783473,7.53764586862,8.14983589503,7.063417052143,7.46996667542,8.49158783459,8.22003144839,8.49158783462,7.23775638092,8.49158783452,8.49158783443,8.49158783443,8.49158783452,8.4915878345,8.4915878345,8.4915878345,8.4915878345,8.49158783453,8.49158783453,8.49158783449,8.49158783449,8.49158783449,7.62825859493,5.4443698458
"t129",2.81214300587,0.92607894167,0.142912323132,0.142912323132,0.1429123231306,0.1429123231306,0.08214737726,0,0.64063909137,5.46264726213,5.53610041563,5.53610041563,5.53610041563,5.53610041583,5.53610041593,5.53610041593,5.53610041569,5.53610041568,5.53610041568,5.53610041569,4.67341169899,5.17994912996,5.5361004157186,5.5361004157186,5.53610041572,4.37366302797,3.0426942279,3.999418823913,6.1484313071,6.1484313071,6.14843130708,6.14843130705,6.14843130705,5.00449183915,6.14843130755,6.003285438,6.14843130711,6.14843130711,6.1484313071,6.1484313071,6.1484313071,5.2249567259,5.53936931826,6.14843130626,6.14843130666,6.14843130666,6.1484313075,6.1484313075,6.1484313075,4.79221767879,7.49058597319,7.49058597379,7.49058597379,5.64705852576,5.04032708589,4.22927028657,7.49058597375,7.49058597375,7.49058597361,7.49058597361,7.49058597355,7.28979764075,7.49058597345,7.49058597345,7.49058597375,5.21758089076,7.4905859727,7.49058597302,7.49058597302,7.49058597298,7.49058597298,7.49058597296,7.49058597296,7.49058597296,6.77216533616,6.9921329141,7.3882864678,7.4905859733,4.4908472658,8.49158783373,8.49158783416,8.49158783416,8.49158783416,8.49158783416,8.491587834143,8.491587834143,8.48984216132,7.56450148853,8.49158783423,8.4915878342,8.491587834253,8.491587834253,8.49158783425,8.4915878342,8.49158783463,7.40462081323,7.14729321193,8.49158783493,6.84963266223,8.49158783453,8.49158783443,8.49158783443,8.49158783443,8.49158783443,8.49158783485,8.49158783485,7.93147353628,7.78831729078,8.49158783488,5.86729066798,8.49158783453,8.49158783453,8.49158783453,7.92809120473,8.49158783483,7.35318304473,8.49158783473,7.53764586862,8.14983589503,7.063417052143,7.46996667542,8.49158783459,8.22003144839,8.49158783462,7.23775638092,8.49158783452,8.49158783443,8.49158783443,8.49158783452,8.4915878345,8.4915878345,8.4915878345,8.4915878345,8.49158783453,8.49158783453,8.49158783449,8.49158783449,8.49158783449,7.62825859493,5.4443698458
"t79",2.8121430059,0.9260789417,0.640639091362,0.640639091362,0.6406390913606,0.6406390913606,0.64063909137,0.64063909137,0,5.46264726216,5.53610041566,5.53610041566,5.53610041566,5.53610041586,5.53610041596,5.53610041596,5.53610041572,5.53610041571,5.53610041571,5.53610041572,4.67341169902,5.17994912999,5.5361004157486,5.5361004157486,5.53610041575,4.373663028,3.04269422793,3.999418823943,6.14843130713,6.14843130713,6.14843130711,6.14843130708,6.14843130708,5.00449183918,6.14843130758,6.00328543803,6.14843130714,6.14843130714,6.14843130713,6.14843130713,6.14843130713,5.22495672593,5.53936931829,6.14843130629,6.14843130669,6.14843130669,6.14843130753,6.14843130753,6.14843130753,4.79221767882,7.49058597322,7.49058597382,7.49058597382,5.64705852579,5.04032708592,4.2292702866,7.49058597378,7.49058597378,7.49058597364,7.49058597364,7.49058597358,7.28979764078,7.49058597348,7.49058597348,7.49058597378,5.21758089079,7.49058597273,7.49058597305,7.49058597305,7.49058597301,7.49058597301,7.49058597299,7.49058597299,7.49058597299,6.77216533619,6.99213291413,7.38828646783,7.49058597333,4.49084726583,8.49158783376,8.49158783419,8.49158783419,8.49158783419,8.49158783419,8.491587834173,8.491587834173,8.48984216135,7.56450148856,8.49158783426,8.49158783423,8.491587834283,8.491587834283,8.49158783428,8.49158783423,8.49158783466,7.40462081326,7.14729321196,8.49158783496,6.84963266226,8.49158783456,8.49158783446,8.49158783446,8.49158783446,8.49158783446,8.49158783488,8.49158783488,7.93147353631,7.78831729081,8.49158783491,5.86729066801,8.49158783456,8.49158783456,8.49158783456,7.92809120476,8.49158783486,7.35318304476,8.49158783476,7.53764586865,8.14983589506,7.063417052173,7.46996667545,8.49158783462,8.22003144842,8.49158783465,7.23775638095,8.49158783455,8.49158783446,8.49158783446,8.49158783455,8.49158783453,8.49158783453,8.49158783453,8.49158783453,8.49158783456,8.49158783456,8.49158783452,8.49158783452,8.49158783452,7.62825859496,5.44436984583
"t78",4.28160768566,5.13821015946,5.462647262122,5.462647262122,5.4626472621206,5.4626472621206,5.46264726213,5.46264726213,5.46264726216,0,0.6622995703,0.6622995703,1.6088994417,4.6134277599,4.61342776,4.61342776,4.61342775976,4.61342775975,4.61342775975,4.61342775976,3.75073904306,4.25727647403,4.6134277597886,4.6134277597886,4.61342775979,3.56914090416,2.96924107449,3.925965670503,6.07497815369,6.07497815369,6.07497815367,6.07497815364,6.07497815364,4.93103868574,6.07497815414,5.92983228459,6.0749781537,6.0749781537,6.07497815369,6.07497815369,6.07497815369,5.15150357249,5.46591616485,6.07497815285,6.07497815325,6.07497815325,6.07497815409,6.07497815409,6.07497815409,4.71876452538,7.41713281978,7.41713282038,7.41713282038,5.57360537235,4.96687393248,4.15581713316,7.41713282034,7.41713282034,7.4171328202,7.4171328202,7.41713282014,7.21634448734,7.41713282004,7.41713282004,7.41713282034,5.14412773735,7.41713281929,7.41713281961,7.41713281961,7.41713281957,7.41713281957,7.41713281955,7.41713281955,7.41713281955,6.69871218275,6.91867976069,7.31483331439,7.41713281989,4.41739411239,8.41813468032,8.41813468075,8.41813468075,8.41813468075,8.41813468075,8.418134680733,8.418134680733,8.41638900791,7.49104833512,8.41813468082,8.41813468079,8.418134680843,8.418134680843,8.41813468084,8.41813468079,8.41813468122,7.33116765982,7.07384005852,8.41813468152,6.77617950882,8.41813468112,8.41813468102,8.41813468102,8.41813468102,8.41813468102,8.41813468144,8.41813468144,7.85802038287,7.71486413737,8.41813468147,5.79383751457,8.41813468112,8.41813468112,8.41813468112,7.85463805132,8.41813468142,7.27972989132,8.41813468132,7.46419271521,8.07638274162,6.989963898733,7.39651352201,8.41813468118,8.14657829498,8.41813468121,7.16430322751,8.41813468111,8.41813468102,8.41813468102,8.41813468111,8.41813468109,8.41813468109,8.41813468109,8.41813468109,8.41813468112,8.41813468112,8.41813468108,8.41813468108,8.41813468108,7.55480544152,5.37091669239
