,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t4,3.4076576,-2.1440089,19.860777,17.735645,9.162575,8.420331,15.52,13.914394,-1.2818421,27.099905,3.4463024,19.25716,11.967593,22.034023,6.6144295,-1.9522358
t5,3.6995158,-2.2458005,20.83467,18.584318,9.427339,8.631015,16.432886,14.59214,-1.3315426,28.372692,3.8153152,20.186136,12.7265415,22.831402,6.915477,-2.0722983
t142,8.4485,-4.3073535,32.149044,35.065716,20.894335,17.392887,25.122852,27.247068,-2.3674605,41.139008,3.6302047,35.8099,19.776878,36.014206,13.606433,-3.3884408
t143,8.430821,-4.302118,32.15275,35.040318,20.84314,17.39581,25.140993,27.24866,-2.3654835,41.137093,3.6618524,35.83149,19.753044,36.00134,13.6038475,-3.3934536
t122,8.447003,-4.277258,32.185444,35.105534,20.779879,17.457579,25.071281,27.130554,-2.3699217,41.199745,3.6575356,35.880592,19.788761,36.10662,13.716892,-3.4044483
t114,8.423415,-4.288545,32.212727,34.982533,20.753248,17.382362,25.232367,27.198278,-2.3385468,41.068977,3.7207806,35.84376,19.747915,35.991837,13.573648,-3.4032528
t25,7.166615,-3.7098184,28.255121,30.402973,18.92055,15.511865,21.451649,23.304237,-1.9087213,37.2381,2.6190758,30.96294,15.056834,32.77513,12.078275,-2.9005046
t59,10.65558,-4.4023266,31.24603,36.88723,24.24541,17.45948,20.70099,25.94628,-2.2303483,39.94998,1.4099051,34.79902,15.823464,37.589714,16.017803,-3.0268133
t60,9.580567,-3.902438,27.380177,33.31785,23.660868,16.126057,18.12306,23.896517,-1.8753359,34.55023,0.39102924,30.666786,13.28224,34.088463,14.766563,-2.4915855
t34,9.236123,-3.5923975,24.40169,30.73856,23.085457,15.2177,16.055727,21.572256,-1.5839056,30.521538,-0.12009294,27.330147,11.375671,31.313444,14.081778,-2.052421
t72,13.580167,-4.7146306,29.411886,38.363754,29.204338,17.87009,18.628841,26.363596,-1.8071804,36.332947,-0.3533653,32.311886,14.840791,36.237213,18.246458,-2.4510677
t82,13.466395,-4.700956,29.598192,38.398666,29.057243,17.917973,18.566145,26.34133,-1.8006449,35.890366,-0.35522422,32.248264,15.005176,36.51308,17.87369,-2.4394968
t111,13.609431,-4.7521815,29.43,38.25929,29.037184,18.045984,18.355032,26.120214,-1.7654486,36.14087,-0.37621105,32.262325,14.487634,36.341965,18.019802,-2.4303653
t112,13.531598,-4.727323,29.521498,38.271797,29.112965,17.934448,18.323626,26.23121,-1.7608668,36.06435,-0.38168964,32.114933,14.545549,36.371513,18.093843,-2.4235635
t161,13.655303,-4.722096,29.635927,38.443188,29.52064,18.277573,18.121202,26.275686,-1.7338728,35.741455,-0.46045724,32.007988,14.240623,36.57611,18.363209,-2.4142892
