,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t4,10.938948,2.6094255,5.4636836,2.3445778,5.9136205,5.256737,5.487481,3.3806002,4.072664,4.658479,3.005471,3.980496,3.2979374,6.8956122,3.512495,7.4471426
t5,10.895601,2.6362534,5.430997,2.3875475,5.869596,5.1971455,5.4089766,3.402156,4.0879707,4.6137404,3.0415509,4.0155115,3.252522,6.854051,3.507374,7.379066
t142,9.971389,3.9488482,2.547769,5.1454115,3.6886945,5.306008,5.1553087,5.1340985,7.1202917,4.093712,3.818797,3.554815,6.1713386,5.3315015,2.1115644,4.2268734
t143,10.030124,4.0156527,2.5147867,5.08517,3.6859221,5.256878,5.086416,5.197691,7.065774,4.022212,3.7525861,3.5818944,6.228295,5.3727646,2.1529758,4.2285066
t122,9.953437,3.9344237,2.5617437,5.1452775,3.6902087,5.3042936,5.171925,5.131266,7.1376314,4.094279,3.8269448,3.5507019,6.164593,5.3116703,2.0894117,4.24715
t114,10.059017,4.031214,2.5131638,5.12685,3.7326052,5.3589535,5.0778737,5.140297,7.0390463,4.1059575,3.7783852,3.4810069,6.1344347,5.3984914,2.1693475,4.1668015
t25,9.775045,3.7033978,2.660886,5.0202804,3.553344,5.172409,5.3218265,5.0622735,7.1089044,4.030123,3.7143285,3.7200134,6.3713255,5.5822563,2.317434,4.61949
t59,10.29881,4.2116437,2.3419669,5.1479564,3.7027783,5.367423,4.8627014,5.15654,6.8855767,4.09926,3.7349274,3.4887285,6.204945,5.49767,2.3001995,3.9307191
t60,9.766305,3.728285,2.6596217,4.9700713,3.5130272,5.0914145,5.282919,5.0336084,7.1537356,3.9246125,3.645702,3.7544112,6.46419,5.6226063,2.3546045,4.6341004
t34,9.689803,3.6021488,2.6187818,5.000522,3.4739184,5.1122613,5.3890734,5.0894847,7.0508127,4.022516,3.664534,3.838166,6.4504247,5.716249,2.466434,4.774049
t72,10.310485,4.1943026,2.267465,5.1049595,3.6617095,5.339611,4.8552804,5.176978,6.884365,4.0314484,3.6939652,3.5133402,6.2819815,5.578307,2.3547344,3.918516
t82,10.293737,4.2157674,2.2353241,5.1391845,3.6699204,5.3437295,4.8528724,5.222604,6.880296,4.041998,3.6804845,3.5120082,6.275462,5.5594025,2.3719893,3.8710883
t111,10.348733,4.2770534,2.1343303,5.1580076,3.659594,5.323335,4.7828407,5.251124,6.8262196,4.0175037,3.6318367,3.532117,6.321136,5.5883346,2.4338584,3.7735224
t112,10.271838,4.232661,2.2185266,5.1890182,3.6941695,5.334858,4.8532395,5.261335,6.8882585,4.0553703,3.6742432,3.5144813,6.2598405,5.5193257,2.3663025,3.84396
t161,10.211732,4.1946793,1.9451962,5.1129518,3.7009437,5.190132,4.8108177,5.329201,6.952794,3.9263275,3.5771904,3.6771953,6.4273133,5.58138,2.464757,3.722561
t162,10.1795025,4.1811714,2.0012977,5.181169,3.6426485,5.2363358,4.8730235,5.3545485,6.9080167,3.9630435,3.5480645,3.6393745,6.4085546,5.548635,2.5056987,3.775192
t139,10.148682,4.1312847,2.1390588,5.1492667,3.5917928,5.2760043,4.92953,5.322061,6.8859315,4.0095096,3.5483475,3.646435,6.3997917,5.588052,2.520012,3.8858495
t157,10.244558,4.2494726,1.8871588,5.199528,3.632347,5.256697,4.7854657,5.4143786,6.842625,3.9348502,3.5049345,3.623597,6.4528775,5.6098037,2.5820122,3.6952844
t158,10.277722,4.2669854,1.9955549,5.13838,3.7020772,5.2551866,4.7617483,5.3267527,6.913602,3.9517155,3.6153924,3.5920348,6.3739514,5.597645,2.426197,3.7209044
t152,10.23497,4.2241464,2.001453,5.170037,3.6586812,5.2581816,4.8101354,5.3377767,6.888162,3.9696774,3.5760925,3.6087542,6.3890505,5.575963,2.4896462,3.784302
t113,10.1869545,4.185087,1.9759974,5.0883393,3.7768633,5.1699624,4.7691565,5.283382,7.0315385,3.9396985,3.662838,3.6566138,6.35207,5.5397806,2.366976,3.8802307
t61,9.77081,3.7226322,2.5520918,5.013979,3.470165,5.0939393,5.2790937,5.1003685,7.0840306,3.9505265,3.6359837,3.7992783,6.51248,5.690705,2.4499867,4.64915
t54,9.733328,3.6641264,2.5486426,5.029914,3.4745612,5.1056266,5.3255486,5.1194468,7.0592046,3.9929183,3.6375835,3.822971,6.4785223,5.7076015,2.4761012,4.71882
t41,9.701981,3.6572807,2.6057863,5.002,3.4176457,5.0546327,5.3498497,5.0642715,7.1342044,3.9356987,3.652085,3.7992134,6.542142,5.680053,2.4231095,4.727801
t42,9.722705,3.7070735,2.689924,4.970421,3.4511101,5.085081,5.341666,5.0001693,7.211491,3.930585,3.7027318,3.7230346,6.511959,5.586198,2.310591,4.6244526
t18,10.230504,4.147666,2.4867442,5.155604,3.7388904,5.386145,4.9375772,5.1115713,6.951375,4.14683,3.7958438,3.468401,6.10715,5.419341,2.2040098,4.016709
t26,10.97851,2.4892488,5.385236,2.336192,5.813746,5.3004837,5.364435,3.3823526,4.3367343,4.598168,2.8231556,3.9500954,3.4950075,7.1543155,3.6390865,7.267483
t27,11.03303,2.473745,5.328716,2.309031,5.727913,5.343247,5.3199553,3.3701837,4.3709745,4.585748,2.7207482,3.9616387,3.5779393,7.193558,3.684785,7.2206345
t39,11.376556,2.2272093,4.8819823,2.1649907,5.160584,5.4820848,4.7112975,3.422085,4.977635,4.218278,1.8773375,4.1102376,4.077553,7.85154,4.153422,6.669214
t40,11.571735,2.1182623,4.6864557,2.067655,4.9352164,5.509555,4.448123,3.4197567,5.1829166,4.0437255,1.5136944,4.1773252,4.2490172,8.167433,4.3550506,6.4197493
