"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146"
"t13",-0.0423436841823263,-0.0284296450463598,-0.0033518525597696,-0.000604882308003862,-0.137900448898978,-0.0157589366371344,-0.111290139695909,0.031394686314851,-0.00235704864256175,-0.00110294402070625,-0.00258194388425415,0.00104031621133698,0.000265258425529085,0.000572322903848814,-0.000804636696075109,-0.000631005057769453,-0.0104748477573918,0.00669840430517217,0.000248143287150585,0.05036739550276,0.000272006474571459,-0.00505893282913139,0.076827390546364,-0.00408758020040975,0.00922769126818654,0.0032044537506187,-0.00524982142588793,0.0105987174848579,-0.00372360419450367,-0.00574627905448741,0.00106375803281482,0.00745147233845089,-0.00411553114228583,0.00153768578740353,0.0104399703392905,-0.0267970216055004,0.0302231384086603,0.00192055741407939,0.0221998099301193,0.0331345089700703,0.00179680170378594,-6.42034103194448e-05,0.434271427533797,0.00126056828397585,4.62613124816403e-05,-0.00198632784930475,-0.000144353301405756,-6.74985604031119e-05,1.75209686213663e-14,0.122065487737133,-5.31740326095517e-05,0.00116815077533777,0.0111513893959835,4.0945838594397e-08,-4.07092992789897e-08,-0.000456557633284221,0.00427398690683407,-0.000457944259570383,-0.0136682522670779,-0.183970749402172,0.0125759088514869,0.171087475382092,0.014655337303928,0.00670941168414406,1.29704436339809e-15,-0.0100258174333439,-0.000226304360008488,-9.23470729480793e-06,0.00323104804325873,-0.000405595204693992,0.0165163722866656,-0.000180300423140804,-0.00705301408265406,2.67963765538526e-06,0.000111486656515807,-5.0141296962794e-05,0.023660240725055,-3.8378660918348e-05,-9.57276310064735e-08,-1.95131654854839e-08,4.31388751616999e-05,-1.59248412044907e-10,0.0084485979712118,6.45579567181309e-05,5.10478674488473e-14,0.000114970080915398,1.53569070434261e-09,-0.000882058880015045,-0.0020603981154809,-0.259809716999438,-1.69717526311241e-15,0.00629936640836471,0.00607011435845239,-0.00255812859171361,-0.00513143742037946,0.000268315388583962,-1.9733217509356e-07,0.026146970189979,0.0246392308738773,5.30241853820555e-16,4.14194611171383e-06,-0.0218176826229753,-0.00114481680847477,2.31831469796522e-05,-2.29102186646115e-15,-4.68136319561089e-06,2.81883969973242e-15,0.00015952023723291,3.6402620932596e-15,5.24681577194824e-15,0.00042088172677801,2.05824170408595e-14,-0.00132371912213081,-0.118829040246063,-7.45707660802283e-14,1.95552865456247e-14,3.39158849072103e-15,-0.00991607938719923,0.770433520541362,7.29577666325239e-15,0.000257460925282489,5.78202987178825e-14,-0.000331509024912052,3.62797444566623e-05,-1.59399103769521e-05,-2.64091360710569e-15,-4.97636140591268e-15,-3.48832032641975e-16,-3.50912134237893e-15,0.000133775497546242,-3.29748277240535e-15,-1.87424068370626e-15,5.38394373169532e-16,5.87570643150202e-15,5.14849476460834e-07,-6.27323818589322e-05,1.07046469436394e-15,2.74632306528144e-15,-2.79552268882103e-16,-7.1576782630493e-18,-5.67308157257108e-07,-2.86650809168484e-16,-3.17375460600777e-15,3.04583233989227e-15,2.62395193610045e-15,-3.00643901140384e-15
"t22",-0.0442802300860977,-0.0315882258531391,-0.00376819366507439,-0.000728588548235386,-0.17195110075708,-0.021844207571868,-0.156599726607331,0.0444182953415972,-0.00511163249867607,-0.00262685183202986,-0.0104276049349432,-0.00292839146297322,-0.000269459198789289,-0.000442205835560307,0.000504749470157035,0.000289069630271858,0.00225207314516637,-0.000673854803618805,8.45252462537269e-05,0.023579119224262,0.000183049968082481,-0.00426586634271568,0.102091147497793,-0.00101756557213969,0.0025105522286663,0.000976473145270223,-0.00286194817104952,0.00584238727127439,-0.00216561716717583,-0.00363011341740237,0.000728918235702744,0.00548853138923999,-0.00303451316425136,0.00117481454898675,0.00814860602500507,-0.021100050130965,0.0240267053699512,0.00153792935000966,0.0188315587931139,0.0295791853154547,0.00169377860048394,-6.37232301312382e-05,0.457247678937782,0.00134454655954171,5.22197923462242e-05,-0.00237535975944446,-0.000175625694991815,-0.00011780471740075,3.43081638823145e-14,0.218076356545996,-0.000119332688583862,0.00283875181135479,0.0146725287915596,1.81643230510585e-07,-1.86606865199575e-07,0.000849503744500406,-0.0037591804389408,-0.000306759363324133,-0.0109206769204812,-0.171597469112253,0.0132977926129415,0.182454028563833,0.0238817375745629,0.0128334125102029,-7.85573903370188e-16,-0.0203380534545537,-0.000469751302752807,-2.04326912803893e-05,0.00726009112599321,-0.00110209601031709,0.0454086300273802,-0.000549003846324901,-0.0237140350802207,1.55901870214689e-05,0.000689756112585408,-0.000321212881610561,0.169526098543644,-0.000359863508467662,-1.39957006699406e-06,-8.26684622258265e-07,0.0157639481878519,3.79866199996053e-08,-0.110439472553775,-0.000766337532062658,-1.57240436935536e-14,-0.000603989400831872,-7.29953846440041e-09,0.00394464309012845,0.00726477733046746,0.698743020742498,8.2875199607067e-16,-0.0126443052062134,-0.0115593294036759,0.00472379066008675,0.00805583816175518,-0.000406020414501978,2.88842487474297e-07,-0.0370600858824372,-0.0343315958755876,-8.49635619654261e-15,-4.99258373548522e-06,0.0240584390476856,0.000979422121403478,-1.95887393514846e-05,-2.33310723041591e-15,3.50484073001789e-06,-7.97308999129309e-15,-0.000112506027452824,-2.51049724798058e-15,-4.43969060046555e-15,-0.000194251276269516,-4.82394960633256e-15,0.000645692805360169,0.150100305971349,9.75655445389886e-14,-8.07654384891017e-15,-2.12790476688338e-15,0.00263018574865619,-0.202021634597123,-1.18625615934341e-15,-6.52635120498429e-05,-2.16279064238325e-14,7.49207346133399e-05,-6.89613514044968e-06,2.99412341219837e-06,2.78980702791329e-15,2.59520329924544e-15,1.54540772572833e-15,7.60823288718e-16,-1.74397457167828e-05,1.69178730230983e-15,3.00238011882166e-15,3.41111664890857e-16,3.83858572454789e-15,-5.1501703926171e-08,6.26180194899776e-06,3.20805546524919e-16,1.88127286863506e-15,1.24258696257354e-15,-5.31069821928116e-15,1.68252323882833e-08,-8.49872815647528e-16,-1.13153615981578e-16,-3.71950513200479e-15,1.03178078234642e-15,-2.92864839622947e-15
"t61",-0.0464076649218785,-0.0350961093209932,-0.00423144895955745,-0.000867595947823826,-0.210376115340783,-0.0287851050043532,-0.208346588577637,0.0592989736369441,-0.00832899008679159,-0.00441147749767268,-0.0196963124797387,-0.00768475944985982,-0.000913091509704484,-0.0016642912647347,0.00208251305318657,0.00139773503338643,0.017557171704765,-0.00951182488004717,-8.66585555094006e-05,0.00366184065826462,0.000291041652926593,-0.0107477520710851,0.416461685180859,0.0105960540722549,-0.0226031119339521,-0.0072175615064064,0.00578461704760491,-0.0114751342005608,0.00370605906912348,0.00505408139984892,-0.000840690916729729,-0.00545028507115513,0.00300734187150855,-0.00108967727380353,-0.00728103358643097,0.0185768072515187,-0.0208228532251595,-0.00131736087290489,-0.014820924860268,-0.0218611197871743,-0.00118552093630185,4.28722539223137e-05,-0.298168521667298,-0.000872509781966885,-3.3442257134206e-05,0.0015206898888469,0.00011269665942978,9.4409787274673e-05,-2.70063664793194e-14,-0.178252675447312,0.000116977015971495,-0.00292872893468466,-0.00847538595379432,-2.52663939904054e-07,2.62299492783772e-07,-0.00259809619147116,0.0166271657746957,-0.000543380036853239,-0.0135651554696967,-0.148232378146978,0.00815782241739637,0.109160278867007,0.00280306594306319,0.000601051125820829,-5.3910353733038e-15,-0.000602689212018098,-1.12003585033144e-05,-2.05613974277053e-07,5.21235992096552e-05,2.00225408550659e-05,-0.000874728957320863,1.49514381576928e-05,0.000779570190331037,-7.2294467136137e-07,-3.24067293502425e-05,1.51898840466881e-05,-0.00815609717820779,1.77662390017977e-05,7.0380432548401e-08,4.19561719443756e-08,-0.000800509132886409,-1.92845908530077e-09,0.00552557426367743,3.82391397579267e-05,-0.70710678118657,2.85432298794188e-05,3.40379205955246e-10,-0.000182181275399584,-0.000319867396641291,-0.028276791222747,-2.00116049913536e-14,0.00043989318871864,0.000387393772848756,-0.000154589878639735,-0.000225664346676028,1.08817804617734e-05,-7.41031244272029e-09,0.000907893520044153,0.000819281678387669,9.24656835594198e-15,8.92068279605476e-08,-0.000326116245392199,2.41235672093795e-06,-6.73587732700022e-08,5.92216408041875e-16,5.01676072016508e-08,-3.99636584642699e-15,-2.34830775957495e-06,-5.12267160687969e-15,-3.46355932907618e-15,-6.54044525029385e-05,2.74938178516527e-15,0.000331966671661218,0.250554575348618,1.66222054204436e-13,-1.05497531490187e-15,-9.8991767160231e-16,-0.000632472943931422,0.0440785495103526,-6.69211573306128e-16,1.16116861977062e-05,-4.12915109021923e-15,-8.82051858383196e-06,5.50428901817089e-07,-2.33729864880733e-07,3.76900101594625e-15,8.23810906738049e-16,2.25284403725524e-15,-1.01978593912795e-15,7.71948654973874e-07,8.11682122741734e-15,5.2252146263888e-15,2.42711889177032e-15,1.89083212057796e-15,1.60813405135164e-09,-1.94985923075325e-07,7.21235234004608e-17,-1.76339739106945e-14,-3.16436221940214e-16,3.06425765320698e-14,-9.76968978051222e-11,-3.27296015973315e-15,6.00809482888635e-17,-2.6287128405769e-15,1.0253279537929e-15,-2.4081737085247e-15
"t62",-0.0464076649218787,-0.0350961093209932,-0.00423144895955732,-0.000867595947824281,-0.210376115340783,-0.0287851050043525,-0.208346588577636,0.0592989736369443,-0.00832899008679236,-0.00441147749767294,-0.0196963124797386,-0.00768475944985943,-0.000913091509704925,-0.00166429126473463,0.00208251305318628,0.00139773503338552,0.0175571717047635,-0.00951182488004699,-8.66585555091675e-05,0.00366184065826658,0.000291041652927782,-0.0107477520710857,0.416461685180862,0.0105960540722557,-0.0226031119339528,-0.00721756150640716,0.00578461704760538,-0.0114751342005599,0.00370605906912238,0.00505408139984977,-0.000840690916728124,-0.00545028507115415,0.0030073418715097,-0.00108967727380443,-0.00728103358643212,0.0185768072515231,-0.0208228532251628,-0.00131736087290505,-0.0148209248602705,-0.0218611197871745,-0.00118552093629589,4.2872253921828e-05,-0.298168521667324,-0.000872509781966747,-3.34422571373667e-05,0.0015206898888471,0.000112696659427306,9.44097872762739e-05,-2.73150943276989e-14,-0.178252675447329,0.000116977015970359,-0.00292872893468385,-0.00847538595377999,-2.52663948887145e-07,2.62299494084958e-07,-0.0025980961914666,0.0166271657746912,-0.000543380036850688,-0.0135651554696985,-0.148232378146958,0.00815782241739629,0.109160278866973,0.00280306594306976,0.000601051125820209,1.3356018205525e-15,-0.000602689212013349,-1.12003585039438e-05,-2.05614000950783e-07,5.21235992169758e-05,2.00225408510241e-05,-0.00087472895733557,1.49514381495436e-05,0.000779570190328663,-7.22944668646707e-07,-3.24067293368066e-05,1.518988404528e-05,-0.00815609717821674,1.77662389901215e-05,7.03804776311331e-08,4.1956152794621e-08,-0.000800509132902944,-1.92848705255698e-09,0.00552557426375412,3.82391397866335e-05,0.707106781186525,2.85432296486719e-05,3.40274961814992e-10,-0.00018218127539496,-0.000319867396610179,-0.0282767912226951,1.96059585271662e-14,0.000439893188715434,0.000387393772877806,-0.000154589878626366,-0.000225664346671885,1.08817804352566e-05,-7.41028840769047e-09,0.000907893520090929,0.000819281678361758,-9.47560335695371e-15,8.92068377999631e-08,-0.000326116245394882,2.41235671876846e-06,-6.73587802942221e-08,1.00089870643207e-15,5.01675525526193e-08,1.13478227548753e-15,-2.34830775660098e-06,-5.09400953747385e-15,-2.85074571456898e-15,-6.54044524937085e-05,1.25077820734428e-15,0.000331966671663502,0.250554575348729,1.61861584716421e-13,-3.58475136098618e-15,3.21095393303531e-15,-0.000632472943928862,0.0440785495103221,2.97653841737201e-15,1.16116861917181e-05,1.95715664817334e-15,-8.82051858202575e-06,5.50428900713905e-07,-2.33729863369079e-07,5.10752318276671e-15,4.23496764287858e-16,3.50926963462471e-16,-4.29838928798043e-15,7.71948655526064e-07,-6.30214884053192e-15,3.80377400257408e-15,1.05432809443151e-15,-5.17547591967893e-15,1.60812823467747e-09,-1.94985922919352e-07,2.09930355379996e-16,2.47870678762957e-15,8.68527564513226e-16,-1.38039728698658e-15,-9.76940427227722e-11,-3.36430485305417e-15,-2.23954226812661e-15,-1.39336554917586e-15,2.23632209369611e-15,-9.62258608903348e-16
"t50",-0.0459319745657462,-0.0343156728907149,-0.00412847909901866,-0.000836857885051035,-0.201900003628904,-0.0272643769817192,-0.197019081661091,0.0560425956517826,-0.00763812362632781,-0.00402937989203284,-0.0177343269644643,-0.00670882097674688,-0.000783918726742626,-0.00142106137080456,0.00177064982534792,0.0011809905511413,0.0146428736909839,-0.00786399481521175,-6.67754627152636e-05,0.00272066070892315,0.000205955200971977,-0.00745626670213939,0.283409454702698,0.00672445222665263,-0.0142864986509574,-0.0045315269791575,0.00320553287732259,-0.00632078617727955,0.00197548415557348,0.00252573910419694,-0.000386920434488967,-0.00229102587785286,0.00126233830206019,-0.000434605723333981,-0.00281022298057659,0.0070707559742571,-0.00780371003567393,-0.000487824070726352,-0.00495736864065689,-0.00661418880313298,-0.00031871416131867,1.01914155106563e-05,-0.0606730560835999,-0.000171219880759514,-5.54272969991743e-06,0.000208330029775167,1.45275763265292e-05,1.35515417577663e-06,-7.21876184864553e-16,-0.00180063899199656,-2.15194950048047e-06,6.6089900331641e-05,0.000208736288797871,1.28035408497436e-08,-1.34627097653018e-08,0.000207871063333086,-0.00143501680323179,6.78706693979063e-05,0.0018180341891636,0.0216260395531879,-0.00130202121526999,-0.0175425782491124,-0.000704609907099576,-0.000180354323611513,2.09177567954501e-16,0.000191887959454425,3.64608483780262e-06,7.09789297852133e-08,-1.82381655006466e-05,-8.11283471241033e-06,0.000357249127363279,-6.51048309150221e-06,-0.000358476626194731,4.0758238798014e-07,1.85549313998583e-05,-8.76944783470708e-06,0.0048251773162912,-1.1020621518e-05,-4.60349201817484e-08,-2.91238341509393e-08,0.000570750227591373,1.38707505088573e-09,-0.00433969287735614,-3.03055257426785e-05,6.23667784083182e-14,-2.54464446938926e-05,-3.09839907113631e-10,0.00016813655905152,0.000313462082210077,0.0301075359534635,2.70282078892765e-15,-0.000522515947540947,-0.00047040556401517,0.000190214873559307,0.000299005186541252,-1.46771340991589e-05,1.01602626955034e-08,-0.00126512745956215,-0.00115163704869622,2.5477852545478e-15,-1.35471705734059e-07,0.000520903980039482,-4.50816223025935e-06,1.26914680010231e-07,-2.95732381259705e-15,-1.02636211714725e-07,3.20720348378747e-15,5.01271363541593e-06,1.68791136579495e-14,1.09243302934559e-14,0.000214518757945858,-6.99383310621073e-15,-0.00112281009689062,-0.88509643142286,-5.77682697448421e-13,7.58453809702721e-15,-3.39079332547595e-15,0.00267396774838375,-0.189674854771778,-5.16475869806616e-15,-5.22085576647558e-05,3.60453867790809e-15,4.49437362046314e-05,-3.34211723302371e-06,1.43621613858052e-06,-1.81572371466254e-14,-4.06705955239986e-16,-1.73119436406898e-15,8.06967614960495e-15,-6.88609711122935e-06,-3.50462897234808e-15,-1.74140492153093e-14,-4.77276162198956e-15,2.01636340292514e-14,-1.90245052090678e-08,2.31213414176847e-06,1.04084863617639e-16,1.78685023792382e-14,-1.81176698886647e-15,-2.25848503498927e-14,5.63298734637391e-09,1.06714823649384e-14,-2.21467425442498e-15,3.87287337598987e-15,2.37068755650769e-15,-1.22518798198084e-14
"t37",-0.0459233752206734,-0.0342968268234547,-0.00412588205241103,-0.000835906369616057,-0.201616067047058,-0.027203327229788,-0.196555003386801,0.0559082305833519,-0.00759899295857247,-0.00400695011655288,-0.0176046295278299,-0.00662858542366716,-0.000772161719010247,-0.00139821990026978,0.001740663159322,0.00115942780185722,0.0143327270240624,-0.007680921957037,-6.38053520935469e-05,0.00256104739000267,0.000189193576713014,-0.00677071992471687,0.254230670958756,0.00571858569175599,-0.0121060904019416,-0.00381677546810591,0.00232708584616386,-0.00454641711812831,0.00134520998614892,0.0015048608273113,-0.000180512871184685,-0.000674411615619696,0.000367845693010266,-7.77063478437982e-05,-0.000281727102366577,0.000462028341143479,-0.000198214704092924,3.06024933892596e-06,0.00151419641671859,0.00435313167506548,0.000368656288174554,-1.81869281600544e-05,0.167511170255318,0.000517320440199208,2.44944198035362e-05,-0.00133573331186715,-0.000103941295036166,-0.000163739534602242,4.95148906842975e-14,0.316155912193596,-0.000241098347769294,0.00617093282340756,0.0180540441216985,6.18499341760693e-07,-6.44344940411885e-07,0.00746675763968086,-0.0494972493165481,0.00202393510366043,0.0534138384252183,0.628674411245791,-0.0378144250183056,-0.509702033623701,-0.0273130215827925,-0.0111171393387131,5.03376043896045e-15,0.0161275954484728,0.000360532113917666,1.43993897421748e-05,-0.00501768521213154,0.000618560514188676,-0.025203817154189,0.000278571478087419,0.0111503951357694,-5.50144397132015e-06,-0.0002380720583631,0.000109558703091958,-0.0558205735584489,0.000110597632587544,3.97703090570469e-07,2.14738945804301e-07,-0.00392954959443528,-9.34116131276588e-09,0.0236077672737667,0.000161401284391413,-2.82551759767102e-14,0.000103966755089295,1.20966097606551e-09,-0.000637480206217624,-0.00104702873955435,-0.0848255499206503,-1.66702510324657e-15,0.00118429909765375,0.00102123068554955,-0.000402444238046941,-0.000548265506299175,2.60089750681029e-05,-1.74474371872469e-08,0.00210627876396444,0.00188569062106833,1.3460070361536e-15,1.9144641141244e-07,-0.000668681291631402,4.28355262011537e-06,-1.18689958924942e-07,3.30153942878345e-15,8.16827312330321e-08,1.87307995494047e-15,-3.66539966997684e-06,-3.15723856636029e-15,-1.34856569683211e-15,-5.85470773669653e-05,-1.0680326473089e-16,0.000280798984694751,0.194243975935096,1.2780540688396e-13,-3.51918644788522e-15,-2.57040175989698e-16,-0.000296258551140951,0.0192481491396266,1.16515620896542e-16,4.13773179199603e-06,-1.72090593291838e-15,-1.01237282310452e-06,-1.44040324012826e-07,6.75924163385113e-08,3.85595374062023e-15,-2.4228096497897e-16,-2.27444842245281e-16,-1.14548884993732e-15,-1.0042579553172e-06,1.14812157871265e-15,4.29077276366386e-15,7.02341757958084e-16,-4.66681717400664e-15,-3.73907496735286e-09,4.55250989917696e-07,2.65048156393745e-16,4.71447478096327e-15,9.14125592146174e-17,4.24027365963284e-15,1.75446782607177e-09,-9.50296654506772e-16,-5.77462024490035e-16,1.09156185471759e-15,2.87226437695351e-15,-8.71675582082569e-16
"t130",-0.047024282808573,-0.0361682742785513,-0.00437439279962655,-0.000912752731583831,-0.223151264426277,-0.0312397191828861,-0.226789507341901,0.0646172671421526,-0.00966627966644288,-0.00516910810779258,-0.0239502357749473,-0.0103046683545846,-0.00130838875147191,-0.0024434928080924,0.00311882591001821,0.00215959673380347,0.0291664723664488,-0.016706017385714,-0.000392917077222143,-0.0767780975517574,-0.000510133720256994,0.0123859774156954,-0.339212516426479,-0.00279786551830087,0.00557279122384814,0.00158393637010135,0.000317945673560572,-0.000712615230851915,0.000355711383551338,0.000728338701264383,-0.000154076690596806,-0.00114233083627092,0.000631262014221346,-0.000239441834080784,-0.00163602170022394,0.00420823959395936,-0.00475597862758661,-0.000302637541670126,-0.00352169800055669,-0.00526739704345055,-0.000285873738917429,1.02243717326352e-05,-0.0693161868378113,-0.000201351079179078,-7.41921556266101e-06,0.000320131160571461,2.32976744996156e-05,7.3002237365444e-06,-1.0640379223989e-14,-0.0111047945115233,-5.50010048556482e-05,0.00518330907721951,-0.504578477988185,-6.75444243649166e-08,6.90054921436986e-08,-0.00040510202812951,0.00233873694966189,-3.08218363317534e-05,-0.000493337667648968,-0.00124777771119142,-0.000217648360960226,-0.00323731331574813,-0.00126712711691186,-0.000698941060154694,4.70635854161317e-16,0.00110367503743399,2.54252073012669e-05,1.0949887971699e-06,-0.000387951432844265,5.63532252295826e-05,-0.00231487639089546,2.72516735658227e-05,0.00114714345364875,-6.67483156354601e-07,-2.92092479495154e-05,1.35214295101744e-05,-0.00700835155998846,1.43378019747248e-05,5.33425291975506e-08,2.9856686760914e-08,-0.00055486458969182,-1.32556380747309e-09,0.00351200663748682,2.41214401308321e-05,-6.78623823802127e-15,1.64224396591755e-05,1.92809178980025e-10,-0.0001021934516658,-0.000171920149319564,-0.0143490542598959,1.32287781165035e-15,0.000207091537769772,0.000179619321737725,-7.1021718324084e-05,-9.8390895567674e-05,4.68391527568942e-06,-3.15167196777048e-09,0.000381551695458322,0.000342087163149342,9.21114278499985e-16,3.50967299384437e-08,-0.000123126977874794,7.88095378049348e-07,-2.18205332556664e-08,-3.24809376981409e-15,1.48345637207104e-08,6.14997338477538e-15,-6.5895691834814e-07,3.37598901344886e-16,1.82684074645664e-15,-6.45041520872555e-06,3.18693724629407e-15,2.75371731616683e-05,0.0150463491500537,9.99867741804258e-15,4.31098175579357e-15,8.73242530189586e-16,2.83816438399598e-05,-0.00247566850971281,8.48383091324726e-16,-9.87746105751483e-07,4.33282726969018e-16,1.53811112425274e-06,-1.7568772612183e-07,7.71244470289447e-08,2.32013986776879e-15,8.0653296278196e-17,1.76322397761247e-16,-1.11054929659294e-14,-5.70699142517695e-07,1.0151451876913e-14,1.9837691067557e-14,1.69956281388745e-15,1.90380642588089e-15,-1.87696087174126e-09,2.28378700500711e-07,5.43434680105147e-14,0.707106781186545,1.48891934382707e-14,-5.69909994375934e-15,7.71153088233207e-10,4.02442441360154e-15,-1.73797880314742e-14,1.99610560482426e-14,-5.30347262892843e-15,-1.14248409488151e-15
"t131",-0.0470242828085731,-0.0361682742785513,-0.00437439279962627,-0.000912752731583973,-0.223151264426277,-0.0312397191828862,-0.226789507341901,0.0646172671421528,-0.0096662796664428,-0.00516910810779246,-0.0239502357749473,-0.0103046683545851,-0.00130838875147148,-0.0024434928080916,0.00311882591001783,0.00215959673380351,0.029166472366449,-0.0167060173857143,-0.000392917077221929,-0.0767780975517568,-0.000510133720257166,0.0123859774156956,-0.339212516426473,-0.00279786551830061,0.00557279122384769,0.00158393637010215,0.000317945673560283,-0.000712615230850765,0.000355711383551292,0.000728338701263976,-0.000154076690599142,-0.00114233083627108,0.000631262014220772,-0.000239441834080116,-0.00163602170022214,0.00420823959395836,-0.004755978627585,-0.000302637541667826,-0.00352169800055531,-0.00526739704345053,-0.000285873738917327,1.02243717322683e-05,-0.0693161868378118,-0.000201351079177819,-7.4192155637333e-06,0.000320131160567479,2.32976744979692e-05,7.3002237366947e-06,-1.03042728591021e-14,-0.0111047945115149,-5.50010048559315e-05,0.00518330907721913,-0.504578477988184,-6.7544423554282e-08,6.90054923181443e-08,-0.000405102028129595,0.00233873694966195,-3.08218363267677e-05,-0.000493337667647864,-0.00124777771118073,-0.000217648360959808,-0.00323731331575636,-0.00126712711691655,-0.00069894106015519,-9.13719636934248e-16,0.00110367503743452,2.54252073007779e-05,1.09498879654177e-06,-0.000387951432843441,5.6353225229403e-05,-0.00231487639089886,2.72516735671758e-05,0.00114714345365046,-6.67483157329893e-07,-2.92092479506144e-05,1.35214295086984e-05,-0.007008351559994,1.43378019753479e-05,5.33425293036152e-08,2.9856688801098e-08,-0.000554864589693887,-1.32556579602912e-09,0.0035120066374836,2.41214401313026e-05,1.31977762052315e-14,1.64224396564289e-05,1.92809695661088e-10,-0.000102193451664121,-0.000171920149323095,-0.0143490542598774,1.9710214130518e-16,0.000207091537769321,0.000179619321740302,-7.10217183255401e-05,-9.83908955647565e-05,4.68391527566992e-06,-3.15167137403294e-09,0.000381551695469532,0.000342087163137317,-8.98125483380512e-17,3.50967289979631e-08,-0.000123126977883618,7.88095399404452e-07,-2.18205330561234e-08,2.50009525404098e-15,1.48345678040516e-08,-2.89990375312492e-15,-6.58956915775383e-07,-3.56185304344512e-16,-2.4197528714976e-15,-6.45041520751847e-06,-3.00980413367409e-15,2.75371731773659e-05,0.0150463491500236,1.15145870074197e-14,-3.98676805987862e-15,1.87754170361117e-16,2.83816438508342e-05,-0.00247566850970134,2.57224270432022e-16,-9.87746107829805e-07,-1.11816286700477e-15,1.53811113441666e-06,-1.75687722123729e-07,7.71244373780446e-08,-2.44897434778455e-15,1.41356186614673e-15,3.52040292462438e-16,1.01467650545025e-14,-5.70699142335125e-07,-9.06477130872268e-15,-1.86969173548635e-14,-1.98453934125144e-15,3.89691020995621e-15,-1.87699333570668e-09,2.28378792718514e-07,-5.35521594697495e-14,-0.707106781186551,-1.49199188706743e-14,1.81347702243014e-14,7.71193288350128e-10,-4.3078362428496e-15,1.59892154991767e-14,-2.19766142678071e-14,9.1883807163759e-15,-6.24518560579494e-15
