"","t76","t84","t85","t62","t82","t83","t15","t111","t112","t137","t138","t133","t33","t12","t78","t113","t114","t104","t105","t81","t65","t98","t99","t87","t88","t75","t70","t71","t3","t2","t25","t26","t27","t146","t147","t31","t115","t116","t4","t7","t8","t5","t9","t117","t118","t119","t96","t97","t39","t35","t145","t159","t160","t139","t40","t41","t32","t106","t107","t92","t93","t28","t46","t47","t53","t54","t155","t156","t140","t79","t72","t63","t60","t121","t122","t110","t19","t64","t154","t157","t158","t132","t126","t22","t23","t94","t95","t102","t103","t52","t89","t90","t100","t101","t37","t38","t6","t141","t142","t10","t73","t74","t55","t56","t50","t51","t34","t44","t128","t129","t20","t16","t123","t124","t21","t43","t148","t149","t86","t30","t130","t131","t125","t58","t77","t108","t109","t80","t61","t120","t143","t144","t36","t134","t152","t153","t127","t13","t14","t42","t150","t151","t68","t69","t24","t17","t18","t48","t49","t45","t11","t29","t135","t136","t91","t66","t67","t59","t57","t1"
"t76",0,1.21179935893,1.21179935893,1.5112881646,4.6501045088,4.3019886987,4.620433277472,4.736835816472,4.736835816472,4.73683581673,4.73683581673,4.736835816672,4.736835816972,4.484555546332,4.39964841196,4.73683581646,4.73683581646,4.73683581646,4.73683581646,4.73683581646,4.73683581649,4.73683581649,4.45549539849,4.73683581652,4.73683581652,4.28944871542,4.33658267723,4.73683581653,4.73017262333,4.3310792173,9.0415858179,9.23522716925,8.130268461216,9.235227169436,9.235227169436,8.0586149928,9.2352271696,9.2352271696,6.100209867746,7.3178853165,7.3117696785,6.47717223016,7.50389155523,10.04466669753,10.044666697473,10.044666697473,10.04466669743,10.04466669743,10.04466669723,9.06776319233,10.04466669788,10.04466669788,10.04466669788,10.04466669783,10.04466669769,8.85792919434,8.52715813171,10.04466669789,10.04466669789,10.04466669783,10.04466669783,8.4262265998,9.1449691979,8.99539021245,9.2213878553,9.2072014483,10.04466669733,10.04466669733,10.00187270625,10.04466669737,9.75388272127,9.92324272137,10.0446666974,9.81927140397,10.04466669741,9.72417907316,9.0021135503,10.0446666976,10.04466669763,10.044666697628,10.044666697628,10.04466669763,10.0446666976,10.0446666977146,8.6495007959146,10.0446666979,10.0446666979,10.0446666979,10.0446666979,10.0446666984,10.0446666978,10.0446666978,10.0446666978,10.0446666978,8.68502226373,10.044666698,8.7102763292,10.04466669789,10.04466669789,8.24133350868,9.50840957068,10.04466669718,9.55490494628,9.29428352798,9.06568621064,10.04466669748,8.65056461735,10.04466669738,10.04466669728,10.04466669728,8.95398097188,10.01289465048,10.04466669738,10.04466669738,9.99483149468,10.04466669708,10.04466669744,10.04466669744,9.59139833192,8.65614420608,10.0446666974,9.997318832,10.04466669738,10.04466669748,10.04466669778,10.04466669784,10.04466669784,10.04466669784,10.04466669778,10.04466669768,10.04466669767,10.00803055429,8.75074233878,10.04466669732,10.04466669729,10.04466669729,10.04466669732,7.77784268301,8.25523274342,10.04466669786,10.04466669787,10.04466669787,9.73199407316,10.04466669826,8.6781104036,10.0446666969,7.8613058542,9.69104744895,10.04466669765,10.0446666973,7.9910403211,10.0446666975,10.0446666973,10.0446666973,10.0446666973,9.82449875099,9.38761775472,10.04466669719,9.4845763186,6.301332389
"t84",1.21179935893,0,1.0376027318,1.51128816453,4.65010450873,4.30198869863,4.620433277402,4.736835816402,4.736835816402,4.73683581666,4.73683581666,4.736835816602,4.736835816902,4.484555546262,4.39964841189,4.73683581639,4.73683581639,4.73683581639,4.73683581639,4.73683581639,4.73683581642,4.73683581642,4.45549539842,4.73683581645,4.73683581645,4.28944871535,4.33658267716,4.73683581646,4.73017262326,4.33107921723,9.04158581783,9.23522716918,8.130268461146,9.235227169366,9.235227169366,8.05861499273,9.23522716953,9.23522716953,6.100209867676,7.31788531643,7.31176967843,6.47717223009,7.50389155516,10.04466669746,10.044666697403,10.044666697403,10.04466669736,10.04466669736,10.04466669716,9.06776319226,10.04466669781,10.04466669781,10.04466669781,10.04466669776,10.04466669762,8.85792919427,8.52715813164,10.04466669782,10.04466669782,10.04466669776,10.04466669776,8.42622659973,9.14496919783,8.99539021238,9.22138785523,9.20720144823,10.04466669726,10.04466669726,10.00187270618,10.0446666973,9.7538827212,9.9232427213,10.04466669733,9.8192714039,10.04466669734,9.72417907309,9.00211355023,10.04466669753,10.04466669756,10.044666697558,10.044666697558,10.04466669756,10.04466669753,10.0446666976446,8.6495007958446,10.04466669783,10.04466669783,10.04466669783,10.04466669783,10.04466669833,10.04466669773,10.04466669773,10.04466669773,10.04466669773,8.68502226366,10.04466669793,8.71027632913,10.04466669782,10.04466669782,8.24133350861,9.50840957061,10.04466669711,9.55490494621,9.29428352791,9.06568621057,10.04466669741,8.65056461728,10.04466669731,10.04466669721,10.04466669721,8.95398097181,10.01289465041,10.04466669731,10.04466669731,9.99483149461,10.04466669701,10.04466669737,10.04466669737,9.59139833185,8.65614420601,10.04466669733,9.99731883193,10.04466669731,10.04466669741,10.04466669771,10.04466669777,10.04466669777,10.04466669777,10.04466669771,10.04466669761,10.0446666976,10.00803055422,8.75074233871,10.04466669725,10.04466669722,10.04466669722,10.04466669725,7.77784268294,8.25523274335,10.04466669779,10.0446666978,10.0446666978,9.73199407309,10.04466669819,8.67811040353,10.04466669683,7.86130585413,9.69104744888,10.04466669758,10.04466669723,7.99104032103,10.04466669743,10.04466669723,10.04466669723,10.04466669723,9.82449875092,9.38761775465,10.04466669712,9.48457631853,6.30133238893
"t85",1.21179935893,1.0376027318,0,1.51128816453,4.65010450873,4.30198869863,4.620433277402,4.736835816402,4.736835816402,4.73683581666,4.73683581666,4.736835816602,4.736835816902,4.484555546262,4.39964841189,4.73683581639,4.73683581639,4.73683581639,4.73683581639,4.73683581639,4.73683581642,4.73683581642,4.45549539842,4.73683581645,4.73683581645,4.28944871535,4.33658267716,4.73683581646,4.73017262326,4.33107921723,9.04158581783,9.23522716918,8.130268461146,9.235227169366,9.235227169366,8.05861499273,9.23522716953,9.23522716953,6.100209867676,7.31788531643,7.31176967843,6.47717223009,7.50389155516,10.04466669746,10.044666697403,10.044666697403,10.04466669736,10.04466669736,10.04466669716,9.06776319226,10.04466669781,10.04466669781,10.04466669781,10.04466669776,10.04466669762,8.85792919427,8.52715813164,10.04466669782,10.04466669782,10.04466669776,10.04466669776,8.42622659973,9.14496919783,8.99539021238,9.22138785523,9.20720144823,10.04466669726,10.04466669726,10.00187270618,10.0446666973,9.7538827212,9.9232427213,10.04466669733,9.8192714039,10.04466669734,9.72417907309,9.00211355023,10.04466669753,10.04466669756,10.044666697558,10.044666697558,10.04466669756,10.04466669753,10.0446666976446,8.6495007958446,10.04466669783,10.04466669783,10.04466669783,10.04466669783,10.04466669833,10.04466669773,10.04466669773,10.04466669773,10.04466669773,8.68502226366,10.04466669793,8.71027632913,10.04466669782,10.04466669782,8.24133350861,9.50840957061,10.04466669711,9.55490494621,9.29428352791,9.06568621057,10.04466669741,8.65056461728,10.04466669731,10.04466669721,10.04466669721,8.95398097181,10.01289465041,10.04466669731,10.04466669731,9.99483149461,10.04466669701,10.04466669737,10.04466669737,9.59139833185,8.65614420601,10.04466669733,9.99731883193,10.04466669731,10.04466669741,10.04466669771,10.04466669777,10.04466669777,10.04466669777,10.04466669771,10.04466669761,10.0446666976,10.00803055422,8.75074233871,10.04466669725,10.04466669722,10.04466669722,10.04466669725,7.77784268294,8.25523274335,10.04466669779,10.0446666978,10.0446666978,9.73199407309,10.04466669819,8.67811040353,10.04466669683,7.86130585413,9.69104744888,10.04466669758,10.04466669723,7.99104032103,10.04466669743,10.04466669723,10.04466669723,10.04466669723,9.82449875092,9.38761775465,10.04466669712,9.48457631853,6.30133238893
"t62",1.5112881646,1.51128816453,1.51128816453,0,4.583302826,4.2351870159,4.553631594672,4.670034133672,4.670034133672,4.67003413393,4.67003413393,4.670034133872,4.670034134172,4.417753863532,4.33284672916,4.67003413366,4.67003413366,4.67003413366,4.67003413366,4.67003413366,4.67003413369,4.67003413369,4.38869371569,4.67003413372,4.67003413372,4.22264703262,4.26978099443,4.67003413373,4.66337094053,4.2642775345,8.9747841351,9.16842548645,8.063466778416,9.168425486636,9.168425486636,7.99181331,9.1684254868,9.1684254868,6.033408184946,7.2510836337,7.2449679957,6.41037054736,7.43708987243,9.97786501473,9.977865014673,9.977865014673,9.97786501463,9.97786501463,9.97786501443,9.00096150953,9.97786501508,9.97786501508,9.97786501508,9.97786501503,9.97786501489,8.79112751154,8.46035644891,9.97786501509,9.97786501509,9.97786501503,9.97786501503,8.359424917,9.0781675151,8.92858852965,9.1545861725,9.1403997655,9.97786501453,9.97786501453,9.93507102345,9.97786501457,9.68708103847,9.85644103857,9.9778650146,9.75246972117,9.97786501461,9.65737739036,8.9353118675,9.9778650148,9.97786501483,9.977865014828,9.977865014828,9.97786501483,9.9778650148,9.9778650149146,8.5826991131146,9.9778650151,9.9778650151,9.9778650151,9.9778650151,9.9778650156,9.977865015,9.977865015,9.977865015,9.977865015,8.61822058093,9.9778650152,8.6434746464,9.97786501509,9.97786501509,8.17453182588,9.44160788788,9.97786501438,9.48810326348,9.22748184518,8.99888452784,9.97786501468,8.58376293455,9.97786501458,9.97786501448,9.97786501448,8.88717928908,9.94609296768,9.97786501458,9.97786501458,9.92802981188,9.97786501428,9.97786501464,9.97786501464,9.52459664912,8.58934252328,9.9778650146,9.9305171492,9.97786501458,9.97786501468,9.97786501498,9.97786501504,9.97786501504,9.97786501504,9.97786501498,9.97786501488,9.97786501487,9.94122887149,8.68394065598,9.97786501452,9.97786501449,9.97786501449,9.97786501452,7.71104100021,8.18843106062,9.97786501506,9.97786501507,9.97786501507,9.66519239036,9.97786501546,8.6113087208,9.9778650141,7.7945041714,9.62424576615,9.97786501485,9.9778650145,7.9242386383,9.9778650147,9.9778650145,9.9778650145,9.9778650145,9.75769706819,9.32081607192,9.97786501439,9.4177746358,6.2345307062
"t82",4.6501045088,4.65010450873,4.65010450873,4.583302826,0,0.6926446081,4.620433276872,4.736835815872,4.736835815872,4.73683581613,4.73683581613,4.736835816072,4.736835816372,4.484555545732,4.39964841136,4.73683581586,4.73683581586,4.73683581586,4.73683581586,4.73683581586,4.73683581589,4.73683581589,4.45549539789,4.73683581592,4.73683581592,4.28944871482,4.33658267663,4.73683581593,4.73017262273,4.3310792167,9.0415858173,9.23522716865,8.130268460616,9.235227168836,9.235227168836,8.0586149922,9.235227169,9.235227169,6.100209867146,7.3178853159,7.3117696779,6.47717222956,7.50389155463,10.04466669693,10.044666696873,10.044666696873,10.04466669683,10.04466669683,10.04466669663,9.06776319173,10.04466669728,10.04466669728,10.04466669728,10.04466669723,10.04466669709,8.85792919374,8.52715813111,10.04466669729,10.04466669729,10.04466669723,10.04466669723,8.4262265992,9.1449691973,8.99539021185,9.2213878547,9.2072014477,10.04466669673,10.04466669673,10.00187270565,10.04466669677,9.75388272067,9.92324272077,10.0446666968,9.81927140337,10.04466669681,9.72417907256,9.0021135497,10.044666697,10.04466669703,10.044666697028,10.044666697028,10.04466669703,10.044666697,10.0446666971146,8.6495007953146,10.0446666973,10.0446666973,10.0446666973,10.0446666973,10.0446666978,10.0446666972,10.0446666972,10.0446666972,10.0446666972,8.68502226313,10.0446666974,8.7102763286,10.04466669729,10.04466669729,8.24133350808,9.50840957008,10.04466669658,9.55490494568,9.29428352738,9.06568621004,10.04466669688,8.65056461675,10.04466669678,10.04466669668,10.04466669668,8.95398097128,10.01289464988,10.04466669678,10.04466669678,9.99483149408,10.04466669648,10.04466669684,10.04466669684,9.59139833132,8.65614420548,10.0446666968,9.9973188314,10.04466669678,10.04466669688,10.04466669718,10.04466669724,10.04466669724,10.04466669724,10.04466669718,10.04466669708,10.04466669707,10.00803055369,8.75074233818,10.04466669672,10.04466669669,10.04466669669,10.04466669672,7.77784268241,8.25523274282,10.04466669726,10.04466669727,10.04466669727,9.73199407256,10.04466669766,8.678110403,10.0446666963,7.8613058536,9.69104744835,10.04466669705,10.0446666967,7.9910403205,10.0446666969,10.0446666967,10.0446666967,10.0446666967,9.82449875039,9.38761775412,10.04466669659,9.484576318,6.3013323884
"t83",4.3019886987,4.30198869863,4.30198869863,4.2351870159,0.6926446081,0,4.272317466772,4.388720005772,4.388720005772,4.38872000603,4.38872000603,4.388720005972,4.388720006272,4.136439735632,4.05153260126,4.38872000576,4.38872000576,4.38872000576,4.38872000576,4.38872000576,4.38872000579,4.38872000579,4.10737958779,4.38872000582,4.38872000582,3.94133290472,3.98846686653,4.38872000583,4.38205681263,3.9829634066,8.6934700072,8.88711135855,7.782152650516,8.887111358736,8.887111358736,7.7104991821,8.8871113589,8.8871113589,5.752094057046,6.9697695058,6.9636538678,6.12905641946,7.15577574453,9.69655088683,9.696550886773,9.696550886773,9.69655088673,9.69655088673,9.69655088653,8.71964738163,9.69655088718,9.69655088718,9.69655088718,9.69655088713,9.69655088699,8.50981338364,8.17904232101,9.69655088719,9.69655088719,9.69655088713,9.69655088713,8.0781107891,8.7968533872,8.64727440175,8.8732720446,8.8590856376,9.69655088663,9.69655088663,9.65375689555,9.69655088667,9.40576691057,9.57512691067,9.6965508867,9.47115559327,9.69655088671,9.37606326246,8.6539977396,9.6965508869,9.69655088693,9.696550886928,9.696550886928,9.69655088693,9.6965508869,9.6965508870146,8.3013849852146,9.6965508872,9.6965508872,9.6965508872,9.6965508872,9.6965508877,9.6965508871,9.6965508871,9.6965508871,9.6965508871,8.33690645303,9.6965508873,8.3621605185,9.69655088719,9.69655088719,7.89321769798,9.16029375998,9.69655088648,9.20678913558,8.94616771728,8.71757039994,9.69655088678,8.30244880665,9.69655088668,9.69655088658,9.69655088658,8.60586516118,9.66477883978,9.69655088668,9.69655088668,9.64671568398,9.69655088638,9.69655088674,9.69655088674,9.24328252122,8.30802839538,9.6965508867,9.6492030213,9.69655088668,9.69655088678,9.69655088708,9.69655088714,9.69655088714,9.69655088714,9.69655088708,9.69655088698,9.69655088697,9.65991474359,8.40262652808,9.69655088662,9.69655088659,9.69655088659,9.69655088662,7.42972687231,7.90711693272,9.69655088716,9.69655088717,9.69655088717,9.38387826246,9.69655088756,8.3299945929,9.6965508862,7.5131900435,9.34293163825,9.69655088695,9.6965508866,7.6429245104,9.6965508868,9.6965508866,9.6965508866,9.6965508866,9.47638294029,9.03950194402,9.69655088649,9.1364605079,5.9532165783
"t15",4.620433277472,4.620433277402,4.620433277402,4.553631594672,4.620433276872,4.272317466772,0,4.407971377,4.407971377,4.407971377258,4.407971377258,4.4079713772,4.4079713775,4.33159735514,4.256663508512,4.593850913012,4.593850913012,4.593850913012,4.593850913012,4.593850913012,4.593850913042,4.593850913042,4.312510495042,4.593850913072,4.593850913072,4.146463811972,4.193597773782,4.593850913082,4.613770083742,4.214676677712,8.925183278312,9.118824629662,8.013865921628,9.118824629848,9.118824629848,7.942212453212,9.118824630012,9.118824630012,5.983807328158,7.201482776912,7.195367138912,6.360769690572,7.387489015642,9.928264157942,9.928264157885,9.928264157885,9.928264157842,9.928264157842,9.928264157642,8.951360652742,9.928264158292,9.928264158292,9.928264158292,9.928264158242,9.928264158102,8.741526654752,8.410755592122,9.928264158302,9.928264158302,9.928264158242,9.928264158242,8.309824060212,9.028566658312,8.878987672862,9.104985315712,9.090798908712,9.928264157742,9.928264157742,9.885470166662,9.928264157782,9.637480181682,9.806840181782,9.928264157812,9.702868864382,9.928264157822,9.607776533572,8.885711010712,9.928264158012,9.928264158042,9.92826415804,9.92826415804,9.928264158042,9.928264158012,9.9282641581266,8.5330982563266,9.928264158312,9.928264158312,9.928264158312,9.928264158312,9.928264158812,9.928264158212,9.928264158212,9.928264158212,9.928264158212,8.568619724142,9.928264158412,8.593873789612,9.928264158302,9.928264158302,8.124930969092,9.392007031092,9.928264157592,9.438502406692,9.177880988392,8.949283671052,9.928264157892,8.534162077762,9.928264157792,9.928264157692,9.928264157692,8.837578432292,9.896492110892,9.928264157792,9.928264157792,9.878428955092,9.928264157492,9.928264157852,9.928264157852,9.474995792332,8.539741666492,9.928264157812,9.880916292412,9.928264157792,9.928264157892,9.928264158192,9.928264158252,9.928264158252,9.928264158252,9.928264158192,9.928264158092,9.928264158082,9.891628014702,8.634339799192,9.928264157732,9.928264157702,9.928264157702,9.928264157732,7.661440143422,8.138830203832,9.928264158272,9.928264158282,9.928264158282,9.615591533572,9.928264158672,8.561707864012,9.928264157312,7.744903314612,9.574644909362,9.928264158062,9.928264157712,7.874637781512,9.928264157912,9.928264157712,9.928264157712,9.928264157712,9.708096211402,9.271215215132,9.928264157602,9.368173779012,6.184929849412
"t111",4.736835816472,4.736835816402,4.736835816402,4.670034133672,4.736835815872,4.388720005772,4.407971377,0,0.6229382086,2.589177554258,2.589177554258,2.5891775542,2.9664237335,4.44799989414,4.373066047512,4.710253452012,4.710253452012,4.710253452012,4.710253452012,4.710253452012,4.710253452042,4.710253452042,4.428913034042,4.710253452072,4.710253452072,4.262866350972,4.310000312782,4.710253452082,4.730172622742,4.331079216712,9.041585817312,9.235227168662,8.130268460628,9.235227168848,9.235227168848,8.058614992212,9.235227169012,9.235227169012,6.100209867158,7.317885315912,7.311769677912,6.477172229572,7.503891554642,10.044666696942,10.044666696885,10.044666696885,10.044666696842,10.044666696842,10.044666696642,9.067763191742,10.044666697292,10.044666697292,10.044666697292,10.044666697242,10.044666697102,8.857929193752,8.527158131122,10.044666697302,10.044666697302,10.044666697242,10.044666697242,8.426226599212,9.144969197312,8.995390211862,9.221387854712,9.207201447712,10.044666696742,10.044666696742,10.001872705662,10.044666696782,9.753882720682,9.923242720782,10.044666696812,9.819271403382,10.044666696822,9.724179072572,9.002113549712,10.044666697012,10.044666697042,10.04466669704,10.04466669704,10.044666697042,10.044666697012,10.0446666971266,8.6495007953266,10.044666697312,10.044666697312,10.044666697312,10.044666697312,10.044666697812,10.044666697212,10.044666697212,10.044666697212,10.044666697212,8.685022263142,10.044666697412,8.710276328612,10.044666697302,10.044666697302,8.241333508092,9.508409570092,10.044666696592,9.554904945692,9.294283527392,9.065686210052,10.044666696892,8.650564616762,10.044666696792,10.044666696692,10.044666696692,8.953980971292,10.012894649892,10.044666696792,10.044666696792,9.994831494092,10.044666696492,10.044666696852,10.044666696852,9.591398331332,8.656144205492,10.044666696812,9.997318831412,10.044666696792,10.044666696892,10.044666697192,10.044666697252,10.044666697252,10.044666697252,10.044666697192,10.044666697092,10.044666697082,10.008030553702,8.750742338192,10.044666696732,10.044666696702,10.044666696702,10.044666696732,7.777842682422,8.255232742832,10.044666697272,10.044666697282,10.044666697282,9.731994072572,10.044666697672,8.678110403012,10.044666696312,7.861305853612,9.691047448362,10.044666697062,10.044666696712,7.991040320512,10.044666696912,10.044666696712,10.044666696712,10.044666696712,9.824498750402,9.387617754132,10.044666696602,9.484576318012,6.301332388412
"t112",4.736835816472,4.736835816402,4.736835816402,4.670034133672,4.736835815872,4.388720005772,4.407971377,0.6229382086,0,2.589177554258,2.589177554258,2.5891775542,2.9664237335,4.44799989414,4.373066047512,4.710253452012,4.710253452012,4.710253452012,4.710253452012,4.710253452012,4.710253452042,4.710253452042,4.428913034042,4.710253452072,4.710253452072,4.262866350972,4.310000312782,4.710253452082,4.730172622742,4.331079216712,9.041585817312,9.235227168662,8.130268460628,9.235227168848,9.235227168848,8.058614992212,9.235227169012,9.235227169012,6.100209867158,7.317885315912,7.311769677912,6.477172229572,7.503891554642,10.044666696942,10.044666696885,10.044666696885,10.044666696842,10.044666696842,10.044666696642,9.067763191742,10.044666697292,10.044666697292,10.044666697292,10.044666697242,10.044666697102,8.857929193752,8.527158131122,10.044666697302,10.044666697302,10.044666697242,10.044666697242,8.426226599212,9.144969197312,8.995390211862,9.221387854712,9.207201447712,10.044666696742,10.044666696742,10.001872705662,10.044666696782,9.753882720682,9.923242720782,10.044666696812,9.819271403382,10.044666696822,9.724179072572,9.002113549712,10.044666697012,10.044666697042,10.04466669704,10.04466669704,10.044666697042,10.044666697012,10.0446666971266,8.6495007953266,10.044666697312,10.044666697312,10.044666697312,10.044666697312,10.044666697812,10.044666697212,10.044666697212,10.044666697212,10.044666697212,8.685022263142,10.044666697412,8.710276328612,10.044666697302,10.044666697302,8.241333508092,9.508409570092,10.044666696592,9.554904945692,9.294283527392,9.065686210052,10.044666696892,8.650564616762,10.044666696792,10.044666696692,10.044666696692,8.953980971292,10.012894649892,10.044666696792,10.044666696792,9.994831494092,10.044666696492,10.044666696852,10.044666696852,9.591398331332,8.656144205492,10.044666696812,9.997318831412,10.044666696792,10.044666696892,10.044666697192,10.044666697252,10.044666697252,10.044666697252,10.044666697192,10.044666697092,10.044666697082,10.008030553702,8.750742338192,10.044666696732,10.044666696702,10.044666696702,10.044666696732,7.777842682422,8.255232742832,10.044666697272,10.044666697282,10.044666697282,9.731994072572,10.044666697672,8.678110403012,10.044666696312,7.861305853612,9.691047448362,10.044666697062,10.044666696712,7.991040320512,10.044666696912,10.044666696712,10.044666696712,10.044666696712,9.824498750402,9.387617754132,10.044666696602,9.484576318012,6.301332388412
"t137",4.73683581673,4.73683581666,4.73683581666,4.67003413393,4.73683581613,4.38872000603,4.407971377258,2.589177554258,2.589177554258,0,0.261266896,0.272324400458,2.966423733758,4.447999894398,4.37306604777,4.71025345227,4.71025345227,4.71025345227,4.71025345227,4.71025345227,4.7102534523,4.7102534523,4.4289130343,4.71025345233,4.71025345233,4.26286635123,4.31000031304,4.71025345234,4.730172623,4.33107921697,9.04158581757,9.23522716892,8.130268460886,9.235227169106,9.235227169106,8.05861499247,9.23522716927,9.23522716927,6.100209867416,7.31788531617,7.31176967817,6.47717222983,7.5038915549,10.0446666972,10.044666697143,10.044666697143,10.0446666971,10.0446666971,10.0446666969,9.067763192,10.04466669755,10.04466669755,10.04466669755,10.0446666975,10.04466669736,8.85792919401,8.52715813138,10.04466669756,10.04466669756,10.0446666975,10.0446666975,8.42622659947,9.14496919757,8.99539021212,9.22138785497,9.20720144797,10.044666697,10.044666697,10.00187270592,10.04466669704,9.75388272094,9.92324272104,10.04466669707,9.81927140364,10.04466669708,9.72417907283,9.00211354997,10.04466669727,10.0446666973,10.044666697298,10.044666697298,10.0446666973,10.04466669727,10.0446666973846,8.6495007955846,10.04466669757,10.04466669757,10.04466669757,10.04466669757,10.04466669807,10.04466669747,10.04466669747,10.04466669747,10.04466669747,8.6850222634,10.04466669767,8.71027632887,10.04466669756,10.04466669756,8.24133350835,9.50840957035,10.04466669685,9.55490494595,9.29428352765,9.06568621031,10.04466669715,8.65056461702,10.04466669705,10.04466669695,10.04466669695,8.95398097155,10.01289465015,10.04466669705,10.04466669705,9.99483149435,10.04466669675,10.04466669711,10.04466669711,9.59139833159,8.65614420575,10.04466669707,9.99731883167,10.04466669705,10.04466669715,10.04466669745,10.04466669751,10.04466669751,10.04466669751,10.04466669745,10.04466669735,10.04466669734,10.00803055396,8.75074233845,10.04466669699,10.04466669696,10.04466669696,10.04466669699,7.77784268268,8.25523274309,10.04466669753,10.04466669754,10.04466669754,9.73199407283,10.04466669793,8.67811040327,10.04466669657,7.86130585387,9.69104744862,10.04466669732,10.04466669697,7.99104032077,10.04466669717,10.04466669697,10.04466669697,10.04466669697,9.82449875066,9.38761775439,10.04466669686,9.48457631827,6.30133238867
