"accepted_species","Medicinal"
"Benkara_pierrei",0
"Tournefortiopsis_hirsuta",0
"Pseudopyxis_heterophylla",0
"Exallage_pachycarpa",0
"Bobea_sandwicensis",0
"Neanotis_urophylla",1
"Benkara_evenosa",0
"Echites_speciosissimus",0
"Hexasepalum_mello-barretoi",0
"Ceropegia_seshachalamensis",0
"Vincetoxicum_iphisia",NA
"Zeltnera_breviflora",0
"Gaertnera_leucothyrsa",0
"Rudgea_sclerocalyx",0
"Oxypetalum_fiebrigii",NA
"Microplumeria_anomala",0
"Tarenna_ciliolata",0
"Metastelma_broadwayi",NA
"Simira_paraensis",0
"Coprosma_brunnea",0
"Palicourea_hazenii",0
"Larryleachia_tirasmontana",0
"Jasminanthes_maingayi",0
"Steenisia_pterosepala",0
"Coffea_neobridsoniae",0
"Ridsdalea_kampucheana",0
"Cynanchum_obovatum",NA
"Scleromitrion_verticillatum",1
"Guettarda_frangulifolia",0
"Rytigynia_ruwenzoriensis",0
"Mycetia_hirta",0
"Bouvardia_obovata",0
"Mycetia_rodgeri",0
"Oxypetalum_brachystemma",NA
"Oxypetalum_dombeyanum",NA
"Oxypetalum_nanum",NA
"Rubia_alaica",0
"Oxypetalum_minarum",0
"Asclepias_crassinervis",NA
"Bikkia_longicarpa",0
"Atractocarpus_aragoensis",0
"Chiococca_nitida",0
"Ceropegia_tourana",0
"Bertiera_sinoensis",0
"Ceropegia_macrantha",0
"Galium_bourgaeanum",0
"Psychotria_prainii",1
"Galium_maritimum",0
"Psychotria_usambarensis",0
"Psychotria_loefgrenii",0
"Galium_brenanii",0
"Galium_correllii",0
"Psychotria_moonii",0
"Coprosma_wallii",0
"Ferdinandusa_duckei",0
"Ixora_killipii",0
"Hedyotis_bambusetorum",0
"Hoya_ambrosiae",0
"Mussaenda_rufinervia",1
"Mussaenda_lanata",0
"Psychotria_dermatophylla",0
"Diplolepis_descolei",0
"Hexasepalum_gardneri",0
"Parsonsia_grandiflora",0
"Macrocarpaea_gravabilis",0
"Dolicholobium_forbesii",0
"Tortuella_abietifolia",0
"Logania_sylvicola",0
"Palicourea_amorimii",0
"Paederia_taolagnarensis",0
"Sebaea_pleurostigmatosa",0
"Vangueriella_georgesii",0
"Aspidoglossum_difficile",NA
"Timonius_carstensensis",0
"Corynanthe_paniculata",1
"Dischidia_atropurpurea",0
"Echidnopsis_socotrana",0
"Lasianthus_oblanceolatus",0
"Phaeostemma_riedelii",0
"Randia_mollifolia",0
"Craterispermum_microdon",1
"Gymnema_foetidum",1
"Gymnema_spirei",0
"Halenia_alata",0
"Halenia_elata",0
"Oxyanthus_setosus",0
"Gentianella_asyneumoides",0
"Ophiorrhiza_angkae",0
"Stachyarrhena_duckei",0
"Xysmalobium_gramineum",NA
"Urogentias_ulugurensis",0
"Sabicea_ndjoleensis",0
"Ophiorrhiza_deflexa",0
"Ophiorrhiza_affinis",0
"Ophiorrhiza_crassifolia",0
"Ophiorrhiza_rufa",0
"Gentiana_bicentenaria",0
"Gentiana_×_curtisii",0
"Argostemma_korthalsii",0
"Declieuxia_gracilis",0
