"","t1","t56","t57","t30","t31","t22","t76","t77","t101","t102","t103","t104","t21","t70","t71","t74","t75","t15","t16","t109","t110","t121","t122","t89","t90","t35","t36","t37","t10","t8","t11","t29","t38","t44","t45","t54","t117","t118","t43","t47","t48","t9","t32","t119","t120","t78","t91","t92","t27","t23","t5","t105","t106","t60","t61","t68","t69","t2","t24","t129","t130","t65","t18","t19","t55","t113","t114","t20","t111","t112","t33","t62","t87","t88","t107","t108","t82","t12","t3","t58","t59","t80","t81","t28","t63","t64","t25","t66","t67","t26","t50","t51","t52","t53","t6","t4","t123","t124","t46","t13","t14","t39","t40","t41","t49","t127","t128","t85","t86","t99","t100","t42","t125","t126","t93","t94","t97","t98","t7","t115","t116","t17","t72","t73","t34","t83","t84","t95","t96","t79"
"t54",6.066224058,4.13969783476,4.13969783476,4.13969783471,4.13969783471,3.51776659082,4.03813241058,4.13969783478,4.13969783477,4.13969783477,4.139697835,4.139697835,4.13969783466,4.13969783466,3.91804285486,4.13969783476,4.08142173486,4.13969783463,3.59721765953,4.13969783509,4.13969783509,4.1396978351,4.1396978351,4.13969783469,4.13969783469,4.13969783469,4.13969783464,4.13969783464,3.81872755187,2.1450909937,1.6940948997,1.72351072642,1.72351072642,1.72351072639,1.49222124499,0,1.08209966406,1.08209966406,2.1488651536,2.148865153563,2.148865153563,3.4347552177,4.6354716727,5.27991215644,5.27991215644,5.2799121565,5.2799121565,5.2799121565,5.2799121565,5.2799121563,3.7311584206,5.27991215581,5.27991215581,5.2799121559,6.88835710702,6.888357107,6.492605787443,4.13837996738,6.03474685623,6.888357107448,6.888357107448,6.88835710743,6.88835710793,6.25415331603,6.88835710763,6.88835710762,6.88835710762,6.33362703233,6.88835710758,6.88835710758,6.88835710757,6.88835710757,6.88835710747,6.88835710747,6.88835710744,6.88835710744,6.66111452076,5.53524958293,5.60650102403,6.88835710753,6.45814198536,6.88835710753,6.88835710753,6.08301347452,6.88835710749,6.88835710749,6.38358243563,6.88835710753,6.88835710753,6.06653125163,6.888357107814,6.888357107814,6.888357107814,6.888357107814,5.24210582953,6.88835710768,6.88835710748,6.88835710748,6.56151451238,6.30755899838,5.92581629938,6.88835710758,6.888357107607,6.888357107607,6.88835710758,6.888357107492,6.888357107492,6.88835710748,6.88835710748,6.88835710748,6.88835710748,6.88835710748,6.88835710751,6.88835710751,6.88835710758,6.88835710758,6.8883571076,6.8883571076,5.4546040289,6.88835710727,6.88835710727,5.92588597561,6.88835710771,6.557985675031,6.88835710761,6.88835710771,6.88835710771,6.88835710771,6.88835710771,6.88835710771
"t117",6.06622405806,4.13969783482,4.13969783482,4.13969783477,4.13969783477,3.51776659088,4.03813241064,4.13969783484,4.13969783483,4.13969783483,4.13969783506,4.13969783506,4.13969783472,4.13969783472,3.91804285492,4.13969783482,4.08142173492,4.13969783469,3.59721765959,4.13969783515,4.13969783515,4.13969783516,4.13969783516,4.13969783475,4.13969783475,4.13969783475,4.1396978347,4.1396978347,3.81872755193,2.14509099376,1.69409489976,1.72351072648,1.72351072648,1.72351072645,1.49222124505,1.08209966406,0,0.11375916332,2.14886515366,2.148865153623,2.148865153623,3.43475521776,4.63547167276,5.2799121565,5.2799121565,5.27991215656,5.27991215656,5.27991215656,5.27991215656,5.27991215636,3.73115842066,5.27991215587,5.27991215587,5.27991215596,6.88835710708,6.88835710706,6.492605787503,4.13837996744,6.03474685629,6.888357107508,6.888357107508,6.88835710749,6.88835710799,6.25415331609,6.88835710769,6.88835710768,6.88835710768,6.33362703239,6.88835710764,6.88835710764,6.88835710763,6.88835710763,6.88835710753,6.88835710753,6.8883571075,6.8883571075,6.66111452082,5.53524958299,5.60650102409,6.88835710759,6.45814198542,6.88835710759,6.88835710759,6.08301347458,6.88835710755,6.88835710755,6.38358243569,6.88835710759,6.88835710759,6.06653125169,6.888357107874,6.888357107874,6.888357107874,6.888357107874,5.24210582959,6.88835710774,6.88835710754,6.88835710754,6.56151451244,6.30755899844,5.92581629944,6.88835710764,6.888357107667,6.888357107667,6.88835710764,6.888357107552,6.888357107552,6.88835710754,6.88835710754,6.88835710754,6.88835710754,6.88835710754,6.88835710757,6.88835710757,6.88835710764,6.88835710764,6.88835710766,6.88835710766,5.45460402896,6.88835710733,6.88835710733,5.92588597567,6.88835710777,6.557985675091,6.88835710767,6.88835710777,6.88835710777,6.88835710777,6.88835710777,6.88835710777
"t118",6.06622405806,4.13969783482,4.13969783482,4.13969783477,4.13969783477,3.51776659088,4.03813241064,4.13969783484,4.13969783483,4.13969783483,4.13969783506,4.13969783506,4.13969783472,4.13969783472,3.91804285492,4.13969783482,4.08142173492,4.13969783469,3.59721765959,4.13969783515,4.13969783515,4.13969783516,4.13969783516,4.13969783475,4.13969783475,4.13969783475,4.1396978347,4.1396978347,3.81872755193,2.14509099376,1.69409489976,1.72351072648,1.72351072648,1.72351072645,1.49222124505,1.08209966406,0.11375916332,0,2.14886515366,2.148865153623,2.148865153623,3.43475521776,4.63547167276,5.2799121565,5.2799121565,5.27991215656,5.27991215656,5.27991215656,5.27991215656,5.27991215636,3.73115842066,5.27991215587,5.27991215587,5.27991215596,6.88835710708,6.88835710706,6.492605787503,4.13837996744,6.03474685629,6.888357107508,6.888357107508,6.88835710749,6.88835710799,6.25415331609,6.88835710769,6.88835710768,6.88835710768,6.33362703239,6.88835710764,6.88835710764,6.88835710763,6.88835710763,6.88835710753,6.88835710753,6.8883571075,6.8883571075,6.66111452082,5.53524958299,5.60650102409,6.88835710759,6.45814198542,6.88835710759,6.88835710759,6.08301347458,6.88835710755,6.88835710755,6.38358243569,6.88835710759,6.88835710759,6.06653125169,6.888357107874,6.888357107874,6.888357107874,6.888357107874,5.24210582959,6.88835710774,6.88835710754,6.88835710754,6.56151451244,6.30755899844,5.92581629944,6.88835710764,6.888357107667,6.888357107667,6.88835710764,6.888357107552,6.888357107552,6.88835710754,6.88835710754,6.88835710754,6.88835710754,6.88835710754,6.88835710757,6.88835710757,6.88835710764,6.88835710764,6.88835710766,6.88835710766,5.45460402896,6.88835710733,6.88835710733,5.92588597567,6.88835710777,6.557985675091,6.88835710767,6.88835710777,6.88835710777,6.88835710777,6.88835710777,6.88835710777
"t43",6.066224058,4.13969783476,4.13969783476,4.13969783471,4.13969783471,3.51776659082,4.03813241058,4.13969783478,4.13969783477,4.13969783477,4.139697835,4.139697835,4.13969783466,4.13969783466,3.91804285486,4.13969783476,4.08142173486,4.13969783463,3.59721765953,4.13969783509,4.13969783509,4.1396978351,4.1396978351,4.13969783469,4.13969783469,4.13969783469,4.13969783464,4.13969783464,3.81872755187,2.1450909937,1.6940948997,2.14886515362,2.14886515362,2.14886515359,1.91757567219,2.1488651536,2.14886515366,2.14886515366,0,1.286557461963,1.286557461963,3.4347552177,4.6354716727,5.27991215644,5.27991215644,5.2799121565,5.2799121565,5.2799121565,5.2799121565,5.2799121563,3.7311584206,5.27991215581,5.27991215581,5.2799121559,6.88835710702,6.888357107,6.492605787443,4.13837996738,6.03474685623,6.888357107448,6.888357107448,6.88835710743,6.88835710793,6.25415331603,6.88835710763,6.88835710762,6.88835710762,6.33362703233,6.88835710758,6.88835710758,6.88835710757,6.88835710757,6.88835710747,6.88835710747,6.88835710744,6.88835710744,6.66111452076,5.53524958293,5.60650102403,6.88835710753,6.45814198536,6.88835710753,6.88835710753,6.08301347452,6.88835710749,6.88835710749,6.38358243563,6.88835710753,6.88835710753,6.06653125163,6.888357107814,6.888357107814,6.888357107814,6.888357107814,5.24210582953,6.88835710768,6.88835710748,6.88835710748,6.56151451238,6.30755899838,5.92581629938,6.88835710758,6.888357107607,6.888357107607,6.88835710758,6.888357107492,6.888357107492,6.88835710748,6.88835710748,6.88835710748,6.88835710748,6.88835710748,6.88835710751,6.88835710751,6.88835710758,6.88835710758,6.8883571076,6.8883571076,5.4546040289,6.88835710727,6.88835710727,5.92588597561,6.88835710771,6.557985675031,6.88835710761,6.88835710771,6.88835710771,6.88835710771,6.88835710771,6.88835710771
"t47",6.066224057963,4.139697834723,4.139697834723,4.139697834673,4.139697834673,3.517766590783,4.038132410543,4.139697834743,4.139697834733,4.139697834733,4.139697834963,4.139697834963,4.139697834623,4.139697834623,3.918042854823,4.139697834723,4.081421734823,4.139697834593,3.597217659493,4.139697835053,4.139697835053,4.139697835063,4.139697835063,4.139697834653,4.139697834653,4.139697834653,4.139697834603,4.139697834603,3.818727551833,2.145090993663,1.694094899663,2.148865153583,2.148865153583,2.148865153553,1.917575672153,2.148865153563,2.148865153623,2.148865153623,1.286557461963,0,1.2749669478,3.434755217663,4.635471672663,5.279912156403,5.279912156403,5.279912156463,5.279912156463,5.279912156463,5.279912156463,5.279912156263,3.731158420563,5.279912155773,5.279912155773,5.279912155863,6.888357106983,6.888357106963,6.492605787406,4.138379967343,6.034746856193,6.888357107411,6.888357107411,6.888357107393,6.888357107893,6.254153315993,6.888357107593,6.888357107583,6.888357107583,6.333627032293,6.888357107543,6.888357107543,6.888357107533,6.888357107533,6.888357107433,6.888357107433,6.888357107403,6.888357107403,6.661114520723,5.535249582893,5.606501023993,6.888357107493,6.458141985323,6.888357107493,6.888357107493,6.083013474483,6.888357107453,6.888357107453,6.383582435593,6.888357107493,6.888357107493,6.066531251593,6.888357107777,6.888357107777,6.888357107777,6.888357107777,5.242105829493,6.888357107643,6.888357107443,6.888357107443,6.561514512343,6.307558998343,5.925816299343,6.888357107543,6.88835710757,6.88835710757,6.888357107543,6.888357107455,6.888357107455,6.888357107443,6.888357107443,6.888357107443,6.888357107443,6.888357107443,6.888357107473,6.888357107473,6.888357107543,6.888357107543,6.888357107563,6.888357107563,5.454604028863,6.888357107233,6.888357107233,5.925885975573,6.888357107673,6.557985674994,6.888357107573,6.888357107673,6.888357107673,6.888357107673,6.888357107673,6.888357107673
"t48",6.066224057963,4.139697834723,4.139697834723,4.139697834673,4.139697834673,3.517766590783,4.038132410543,4.139697834743,4.139697834733,4.139697834733,4.139697834963,4.139697834963,4.139697834623,4.139697834623,3.918042854823,4.139697834723,4.081421734823,4.139697834593,3.597217659493,4.139697835053,4.139697835053,4.139697835063,4.139697835063,4.139697834653,4.139697834653,4.139697834653,4.139697834603,4.139697834603,3.818727551833,2.145090993663,1.694094899663,2.148865153583,2.148865153583,2.148865153553,1.917575672153,2.148865153563,2.148865153623,2.148865153623,1.286557461963,1.2749669478,0,3.434755217663,4.635471672663,5.279912156403,5.279912156403,5.279912156463,5.279912156463,5.279912156463,5.279912156463,5.279912156263,3.731158420563,5.279912155773,5.279912155773,5.279912155863,6.888357106983,6.888357106963,6.492605787406,4.138379967343,6.034746856193,6.888357107411,6.888357107411,6.888357107393,6.888357107893,6.254153315993,6.888357107593,6.888357107583,6.888357107583,6.333627032293,6.888357107543,6.888357107543,6.888357107533,6.888357107533,6.888357107433,6.888357107433,6.888357107403,6.888357107403,6.661114520723,5.535249582893,5.606501023993,6.888357107493,6.458141985323,6.888357107493,6.888357107493,6.083013474483,6.888357107453,6.888357107453,6.383582435593,6.888357107493,6.888357107493,6.066531251593,6.888357107777,6.888357107777,6.888357107777,6.888357107777,5.242105829493,6.888357107643,6.888357107443,6.888357107443,6.561514512343,6.307558998343,5.925816299343,6.888357107543,6.88835710757,6.88835710757,6.888357107543,6.888357107455,6.888357107455,6.888357107443,6.888357107443,6.888357107443,6.888357107443,6.888357107443,6.888357107473,6.888357107473,6.888357107543,6.888357107543,6.888357107563,6.888357107563,5.454604028863,6.888357107233,6.888357107233,5.925885975573,6.888357107673,6.557985674994,6.888357107573,6.888357107673,6.888357107673,6.888357107673,6.888357107673,6.888357107673
"t9",6.0662240583,4.13969783506,4.13969783506,4.13969783501,4.13969783501,3.51776659112,4.03813241088,4.13969783508,4.13969783507,4.13969783507,4.1396978353,4.1396978353,4.13969783496,4.13969783496,3.91804285516,4.13969783506,4.08142173516,4.13969783493,3.59721765983,4.13969783539,4.13969783539,4.1396978354,4.1396978354,4.13969783499,4.13969783499,4.13969783499,4.13969783494,4.13969783494,3.81872755217,2.145090994,2.0496068788,3.43475521772,3.43475521772,3.43475521769,3.20346573629,3.4347552177,3.43475521776,3.43475521776,3.4347552177,3.434755217663,3.434755217663,0,4.635471673,5.27991215674,5.27991215674,5.2799121568,5.2799121568,5.2799121568,5.2799121568,5.2799121566,3.7311584209,5.27991215611,5.27991215611,5.2799121562,6.88835710732,6.8883571073,6.492605787743,4.13837996768,6.03474685653,6.888357107748,6.888357107748,6.88835710773,6.88835710823,6.25415331633,6.88835710793,6.88835710792,6.88835710792,6.33362703263,6.88835710788,6.88835710788,6.88835710787,6.88835710787,6.88835710777,6.88835710777,6.88835710774,6.88835710774,6.66111452106,5.53524958323,5.60650102433,6.88835710783,6.45814198566,6.88835710783,6.88835710783,6.08301347482,6.88835710779,6.88835710779,6.38358243593,6.88835710783,6.88835710783,6.06653125193,6.888357108114,6.888357108114,6.888357108114,6.888357108114,5.24210582983,6.88835710798,6.88835710778,6.88835710778,6.56151451268,6.30755899868,5.92581629968,6.88835710788,6.888357107907,6.888357107907,6.88835710788,6.888357107792,6.888357107792,6.88835710778,6.88835710778,6.88835710778,6.88835710778,6.88835710778,6.88835710781,6.88835710781,6.88835710788,6.88835710788,6.8883571079,6.8883571079,5.4546040292,6.88835710757,6.88835710757,5.92588597591,6.88835710801,6.557985675331,6.88835710791,6.88835710801,6.88835710801,6.88835710801,6.88835710801,6.88835710801
"t32",5.4217835749,4.63547167286,4.63547167286,4.63547167281,4.63547167281,4.01354042892,4.53390624868,4.63547167288,4.63547167287,4.63547167287,4.6354716731,4.6354716731,4.63547167276,4.63547167276,4.41381669296,4.63547167286,4.57719557296,4.63547167273,4.09299149763,4.63547167319,4.63547167319,4.6354716732,4.6354716732,4.63547167279,4.63547167279,4.63547167279,4.63547167274,4.63547167274,4.31450138997,3.1064015936,3.2503233338,4.63547167272,4.63547167272,4.63547167269,4.40418219129,4.6354716727,4.63547167276,4.63547167276,4.6354716727,4.635471672663,4.635471672663,4.635471673,0,0.94265904074,0.94265904074,0.9426590408,1.953047135,1.953047135,1.953047135,1.9530471348,2.7468021631,4.29555589831,4.29555589831,4.2955558984,6.24391662392,6.2439166239,5.848165304343,3.49393948428,5.39030637313,6.243916624348,6.243916624348,6.24391662433,6.24391662483,5.60971283293,6.24391662453,6.24391662452,6.24391662452,5.68918654923,6.24391662448,6.24391662448,6.24391662447,6.24391662447,6.24391662437,6.24391662437,6.24391662434,6.24391662434,6.01667403766,4.89080909983,4.96206054093,6.24391662443,5.81370150226,6.24391662443,6.24391662443,5.43857299142,6.24391662439,6.24391662439,5.73914195253,6.24391662443,6.24391662443,5.42209076853,6.243916624714,6.243916624714,6.243916624714,6.243916624714,4.59766534643,6.24391662458,6.24391662438,6.24391662438,5.91707402928,5.66311851528,5.28137581628,6.24391662448,6.243916624507,6.243916624507,6.24391662448,6.243916624392,6.243916624392,6.24391662438,6.24391662438,6.24391662438,6.24391662438,6.24391662438,6.24391662441,6.24391662441,6.24391662448,6.24391662448,6.2439166245,6.2439166245,4.8101635458,6.24391662417,6.24391662417,5.28144549251,6.24391662461,5.913545191931,6.24391662451,6.24391662461,6.24391662461,6.24391662461,6.24391662461,6.24391662461
"t119",6.06622405864,5.2799121566,5.2799121566,5.27991215655,5.27991215655,4.65798091266,5.17834673242,5.27991215662,5.27991215661,5.27991215661,5.27991215684,5.27991215684,5.2799121565,5.2799121565,5.0582571767,5.2799121566,5.2216360567,5.27991215647,4.73743198137,5.27991215693,5.27991215693,5.27991215694,5.27991215694,5.27991215653,5.27991215653,5.27991215653,5.27991215648,5.27991215648,4.95894187371,3.75084207734,3.89476381754,5.27991215646,5.27991215646,5.27991215643,5.04862267503,5.27991215644,5.2799121565,5.2799121565,5.27991215644,5.279912156403,5.279912156403,5.27991215674,0.94265904074,0,0.09221855808,0.61136169914,2.59748761874,2.59748761874,2.59748761874,2.59748761854,3.39124264684,4.93999638205,4.93999638205,4.93999638214,6.88835710766,6.88835710764,6.492605788083,4.13837996802,6.03474685687,6.888357108088,6.888357108088,6.88835710807,6.88835710857,6.25415331667,6.88835710827,6.88835710826,6.88835710826,6.33362703297,6.88835710822,6.88835710822,6.88835710821,6.88835710821,6.88835710811,6.88835710811,6.88835710808,6.88835710808,6.6611145214,5.53524958357,5.60650102467,6.88835710817,6.458141986,6.88835710817,6.88835710817,6.08301347516,6.88835710813,6.88835710813,6.38358243627,6.88835710817,6.88835710817,6.06653125227,6.888357108454,6.888357108454,6.888357108454,6.888357108454,5.24210583017,6.88835710832,6.88835710812,6.88835710812,6.56151451302,6.30755899902,5.92581630002,6.88835710822,6.888357108247,6.888357108247,6.88835710822,6.888357108132,6.888357108132,6.88835710812,6.88835710812,6.88835710812,6.88835710812,6.88835710812,6.88835710815,6.88835710815,6.88835710822,6.88835710822,6.88835710824,6.88835710824,5.45460402954,6.88835710791,6.88835710791,5.92588597625,6.88835710835,6.557985675671,6.88835710825,6.88835710835,6.88835710835,6.88835710835,6.88835710835,6.88835710835
"t120",6.06622405864,5.2799121566,5.2799121566,5.27991215655,5.27991215655,4.65798091266,5.17834673242,5.27991215662,5.27991215661,5.27991215661,5.27991215684,5.27991215684,5.2799121565,5.2799121565,5.0582571767,5.2799121566,5.2216360567,5.27991215647,4.73743198137,5.27991215693,5.27991215693,5.27991215694,5.27991215694,5.27991215653,5.27991215653,5.27991215653,5.27991215648,5.27991215648,4.95894187371,3.75084207734,3.89476381754,5.27991215646,5.27991215646,5.27991215643,5.04862267503,5.27991215644,5.2799121565,5.2799121565,5.27991215644,5.279912156403,5.279912156403,5.27991215674,0.94265904074,0.09221855808,0,0.61136169914,2.59748761874,2.59748761874,2.59748761874,2.59748761854,3.39124264684,4.93999638205,4.93999638205,4.93999638214,6.88835710766,6.88835710764,6.492605788083,4.13837996802,6.03474685687,6.888357108088,6.888357108088,6.88835710807,6.88835710857,6.25415331667,6.88835710827,6.88835710826,6.88835710826,6.33362703297,6.88835710822,6.88835710822,6.88835710821,6.88835710821,6.88835710811,6.88835710811,6.88835710808,6.88835710808,6.6611145214,5.53524958357,5.60650102467,6.88835710817,6.458141986,6.88835710817,6.88835710817,6.08301347516,6.88835710813,6.88835710813,6.38358243627,6.88835710817,6.88835710817,6.06653125227,6.888357108454,6.888357108454,6.888357108454,6.888357108454,5.24210583017,6.88835710832,6.88835710812,6.88835710812,6.56151451302,6.30755899902,5.92581630002,6.88835710822,6.888357108247,6.888357108247,6.88835710822,6.888357108132,6.888357108132,6.88835710812,6.88835710812,6.88835710812,6.88835710812,6.88835710812,6.88835710815,6.88835710815,6.88835710822,6.88835710822,6.88835710824,6.88835710824,5.45460402954,6.88835710791,6.88835710791,5.92588597625,6.88835710835,6.557985675671,6.88835710825,6.88835710835,6.88835710835,6.88835710835,6.88835710835,6.88835710835
"t78",6.0662240587,5.27991215666,5.27991215666,5.27991215661,5.27991215661,4.65798091272,5.17834673248,5.27991215668,5.27991215667,5.27991215667,5.2799121569,5.2799121569,5.27991215656,5.27991215656,5.05825717676,5.27991215666,5.22163605676,5.27991215653,4.73743198143,5.27991215699,5.27991215699,5.279912157,5.279912157,5.27991215659,5.27991215659,5.27991215659,5.27991215654,5.27991215654,4.95894187377,3.7508420774,3.8947638176,5.27991215652,5.27991215652,5.27991215649,5.04862267509,5.2799121565,5.27991215656,5.27991215656,5.2799121565,5.279912156463,5.279912156463,5.2799121568,0.9426590408,0.61136169914,0.61136169914,0,2.5974876188,2.5974876188,2.5974876188,2.5974876186,3.3912426469,4.93999638211,4.93999638211,4.9399963822,6.88835710772,6.8883571077,6.492605788143,4.13837996808,6.03474685693,6.888357108148,6.888357108148,6.88835710813,6.88835710863,6.25415331673,6.88835710833,6.88835710832,6.88835710832,6.33362703303,6.88835710828,6.88835710828,6.88835710827,6.88835710827,6.88835710817,6.88835710817,6.88835710814,6.88835710814,6.66111452146,5.53524958363,5.60650102473,6.88835710823,6.45814198606,6.88835710823,6.88835710823,6.08301347522,6.88835710819,6.88835710819,6.38358243633,6.88835710823,6.88835710823,6.06653125233,6.888357108514,6.888357108514,6.888357108514,6.888357108514,5.24210583023,6.88835710838,6.88835710818,6.88835710818,6.56151451308,6.30755899908,5.92581630008,6.88835710828,6.888357108307,6.888357108307,6.88835710828,6.888357108192,6.888357108192,6.88835710818,6.88835710818,6.88835710818,6.88835710818,6.88835710818,6.88835710821,6.88835710821,6.88835710828,6.88835710828,6.8883571083,6.8883571083,5.4546040296,6.88835710797,6.88835710797,5.92588597631,6.88835710841,6.557985675731,6.88835710831,6.88835710841,6.88835710841,6.88835710841,6.88835710841,6.88835710841
"t91",6.0662240587,5.27991215666,5.27991215666,5.27991215661,5.27991215661,4.65798091272,5.17834673248,5.27991215668,5.27991215667,5.27991215667,5.2799121569,5.2799121569,5.27991215656,5.27991215656,5.05825717676,5.27991215666,5.22163605676,5.27991215653,4.73743198143,5.27991215699,5.27991215699,5.279912157,5.279912157,5.27991215659,5.27991215659,5.27991215659,5.27991215654,5.27991215654,4.95894187377,3.7508420774,3.8947638176,5.27991215652,5.27991215652,5.27991215649,5.04862267509,5.2799121565,5.27991215656,5.27991215656,5.2799121565,5.279912156463,5.279912156463,5.2799121568,1.953047135,2.59748761874,2.59748761874,2.5974876188,0,0.2953028552,1.8593586616,2.0689230022,3.3912426469,4.93999638211,4.93999638211,4.9399963822,6.88835710772,6.8883571077,6.492605788143,4.13837996808,6.03474685693,6.888357108148,6.888357108148,6.88835710813,6.88835710863,6.25415331673,6.88835710833,6.88835710832,6.88835710832,6.33362703303,6.88835710828,6.88835710828,6.88835710827,6.88835710827,6.88835710817,6.88835710817,6.88835710814,6.88835710814,6.66111452146,5.53524958363,5.60650102473,6.88835710823,6.45814198606,6.88835710823,6.88835710823,6.08301347522,6.88835710819,6.88835710819,6.38358243633,6.88835710823,6.88835710823,6.06653125233,6.888357108514,6.888357108514,6.888357108514,6.888357108514,5.24210583023,6.88835710838,6.88835710818,6.88835710818,6.56151451308,6.30755899908,5.92581630008,6.88835710828,6.888357108307,6.888357108307,6.88835710828,6.888357108192,6.888357108192,6.88835710818,6.88835710818,6.88835710818,6.88835710818,6.88835710818,6.88835710821,6.88835710821,6.88835710828,6.88835710828,6.8883571083,6.8883571083,5.4546040296,6.88835710797,6.88835710797,5.92588597631,6.88835710841,6.557985675731,6.88835710831,6.88835710841,6.88835710841,6.88835710841,6.88835710841,6.88835710841
"t92",6.0662240587,5.27991215666,5.27991215666,5.27991215661,5.27991215661,4.65798091272,5.17834673248,5.27991215668,5.27991215667,5.27991215667,5.2799121569,5.2799121569,5.27991215656,5.27991215656,5.05825717676,5.27991215666,5.22163605676,5.27991215653,4.73743198143,5.27991215699,5.27991215699,5.279912157,5.279912157,5.27991215659,5.27991215659,5.27991215659,5.27991215654,5.27991215654,4.95894187377,3.7508420774,3.8947638176,5.27991215652,5.27991215652,5.27991215649,5.04862267509,5.2799121565,5.27991215656,5.27991215656,5.2799121565,5.279912156463,5.279912156463,5.2799121568,1.953047135,2.59748761874,2.59748761874,2.5974876188,0.2953028552,0,1.8593586616,2.0689230022,3.3912426469,4.93999638211,4.93999638211,4.9399963822,6.88835710772,6.8883571077,6.492605788143,4.13837996808,6.03474685693,6.888357108148,6.888357108148,6.88835710813,6.88835710863,6.25415331673,6.88835710833,6.88835710832,6.88835710832,6.33362703303,6.88835710828,6.88835710828,6.88835710827,6.88835710827,6.88835710817,6.88835710817,6.88835710814,6.88835710814,6.66111452146,5.53524958363,5.60650102473,6.88835710823,6.45814198606,6.88835710823,6.88835710823,6.08301347522,6.88835710819,6.88835710819,6.38358243633,6.88835710823,6.88835710823,6.06653125233,6.888357108514,6.888357108514,6.888357108514,6.888357108514,5.24210583023,6.88835710838,6.88835710818,6.88835710818,6.56151451308,6.30755899908,5.92581630008,6.88835710828,6.888357108307,6.888357108307,6.88835710828,6.888357108192,6.888357108192,6.88835710818,6.88835710818,6.88835710818,6.88835710818,6.88835710818,6.88835710821,6.88835710821,6.88835710828,6.88835710828,6.8883571083,6.8883571083,5.4546040296,6.88835710797,6.88835710797,5.92588597631,6.88835710841,6.557985675731,6.88835710831,6.88835710841,6.88835710841,6.88835710841,6.88835710841,6.88835710841
"t27",6.0662240587,5.27991215666,5.27991215666,5.27991215661,5.27991215661,4.65798091272,5.17834673248,5.27991215668,5.27991215667,5.27991215667,5.2799121569,5.2799121569,5.27991215656,5.27991215656,5.05825717676,5.27991215666,5.22163605676,5.27991215653,4.73743198143,5.27991215699,5.27991215699,5.279912157,5.279912157,5.27991215659,5.27991215659,5.27991215659,5.27991215654,5.27991215654,4.95894187377,3.7508420774,3.8947638176,5.27991215652,5.27991215652,5.27991215649,5.04862267509,5.2799121565,5.27991215656,5.27991215656,5.2799121565,5.279912156463,5.279912156463,5.2799121568,1.953047135,2.59748761874,2.59748761874,2.5974876188,1.8593586616,1.8593586616,0,2.0689230022,3.3912426469,4.93999638211,4.93999638211,4.9399963822,6.88835710772,6.8883571077,6.492605788143,4.13837996808,6.03474685693,6.888357108148,6.888357108148,6.88835710813,6.88835710863,6.25415331673,6.88835710833,6.88835710832,6.88835710832,6.33362703303,6.88835710828,6.88835710828,6.88835710827,6.88835710827,6.88835710817,6.88835710817,6.88835710814,6.88835710814,6.66111452146,5.53524958363,5.60650102473,6.88835710823,6.45814198606,6.88835710823,6.88835710823,6.08301347522,6.88835710819,6.88835710819,6.38358243633,6.88835710823,6.88835710823,6.06653125233,6.888357108514,6.888357108514,6.888357108514,6.888357108514,5.24210583023,6.88835710838,6.88835710818,6.88835710818,6.56151451308,6.30755899908,5.92581630008,6.88835710828,6.888357108307,6.888357108307,6.88835710828,6.888357108192,6.888357108192,6.88835710818,6.88835710818,6.88835710818,6.88835710818,6.88835710818,6.88835710821,6.88835710821,6.88835710828,6.88835710828,6.8883571083,6.8883571083,5.4546040296,6.88835710797,6.88835710797,5.92588597631,6.88835710841,6.557985675731,6.88835710831,6.88835710841,6.88835710841,6.88835710841,6.88835710841,6.88835710841
"t23",6.0662240585,5.27991215646,5.27991215646,5.27991215641,5.27991215641,4.65798091252,5.17834673228,5.27991215648,5.27991215647,5.27991215647,5.2799121567,5.2799121567,5.27991215636,5.27991215636,5.05825717656,5.27991215646,5.22163605656,5.27991215633,4.73743198123,5.27991215679,5.27991215679,5.2799121568,5.2799121568,5.27991215639,5.27991215639,5.27991215639,5.27991215634,5.27991215634,4.95894187357,3.7508420772,3.8947638174,5.27991215632,5.27991215632,5.27991215629,5.04862267489,5.2799121563,5.27991215636,5.27991215636,5.2799121563,5.279912156263,5.279912156263,5.2799121566,1.9530471348,2.59748761854,2.59748761854,2.5974876186,2.0689230022,2.0689230022,2.0689230022,0,3.3912426467,4.93999638191,4.93999638191,4.939996382,6.88835710752,6.8883571075,6.492605787943,4.13837996788,6.03474685673,6.888357107948,6.888357107948,6.88835710793,6.88835710843,6.25415331653,6.88835710813,6.88835710812,6.88835710812,6.33362703283,6.88835710808,6.88835710808,6.88835710807,6.88835710807,6.88835710797,6.88835710797,6.88835710794,6.88835710794,6.66111452126,5.53524958343,5.60650102453,6.88835710803,6.45814198586,6.88835710803,6.88835710803,6.08301347502,6.88835710799,6.88835710799,6.38358243613,6.88835710803,6.88835710803,6.06653125213,6.888357108314,6.888357108314,6.888357108314,6.888357108314,5.24210583003,6.88835710818,6.88835710798,6.88835710798,6.56151451288,6.30755899888,5.92581629988,6.88835710808,6.888357108107,6.888357108107,6.88835710808,6.888357107992,6.888357107992,6.88835710798,6.88835710798,6.88835710798,6.88835710798,6.88835710798,6.88835710801,6.88835710801,6.88835710808,6.88835710808,6.8883571081,6.8883571081,5.4546040294,6.88835710777,6.88835710777,5.92588597611,6.88835710821,6.557985675531,6.88835710811,6.88835710821,6.88835710821,6.88835710821,6.88835710821,6.88835710821
