"accepted_species","trait_BM_trend_scaled"
"t1",NA
"t56",0.7212887161436
"t57",-0.772560705650194
"t30",0.214923800092945
"t31",-0.321156180374741
"t22",0.322368079573759
"t76",NA
"t77",1.37058840624338
"t101",1.46204799677274
"t102",0.908881746954144
"t103",0.722164603617222
"t104",0.864082785032735
"t21",-0.352381231140049
"t70",-0.0456697626364139
"t71",0.380748723953325
"t74",0.293071054409237
"t75",0.0383750633763406
"t15",0.89124968676508
"t16",0.555496523422082
"t109",-0.65718358223009
"t110",-0.782229217154093
"t121",NA
"t122",-0.00105145581796429
"t89",-0.283017445189196
"t90",-0.578601538227099
"t35",-0.549522828683903
"t36",0.823286974995612
"t37",1.25537813203746
"t10",-0.961530769853558
"t8",0.395482743348421
"t11",0.12258904366798
"t29",0.0940265403699124
"t38",-0.0938040217128097
"t44",-0.0230942717743059
"t45",-1.1589560086662
"t54",-0.66272262903852
"t117",0.603385611255304
"t118",0.80788364337306
"t43",-1.30648668835167
"t47",-1.49481725412881
"t48",-1.46779455127882
"t9",NA
"t32",-0.560877466793072
"t119",-0.617664729859955
"t120",0.153314986895256
"t78",-0.892595063165385
"t91",0.0700238170417906
"t92",NA
"t27",-1.60684790649111
"t23",-0.0196557733243194
"t5",0.328615508217728
"t105",0.753663903343303
"t106",0.510446627243742
"t60",-0.0222939739807121
"t61",1.93536355259939
"t68",2.41151502331612
"t69",2.39019853482455
"t2",1.16527194984922
"t24",-0.318549395074814
"t129",-1.32611461148676
"t130",-1.31195606668176
"t65",-1.86976230082794
"t18",-0.872172319985837
"t19",-0.878683613828638
"t55",-2.4420732708128
"t113",-2.72640368532603
"t114",-2.55413723585514
"t20",-0.362256465262698
"t111",NA
"t112",-0.958360971984048
"t33",-0.424108346148616
"t62",-0.921443259005067
"t87",-0.5624672643338
"t88",0.0504928900250086
"t107",-0.117315388239502
"t108",0.045324995939929
"t82",NA
"t12",-0.353061120280771
"t3",1.19756884929781
"t58",-0.487284113196149
"t59",-0.180880737195845
"t80",-0.181939607803504
"t81",0.354345385906903
"t28",0.0812223246789412
"t63",-0.340867925618976
"t64",-0.527716060290202
"t25",0.279569650110826
"t66",-0.919956964725664
"t67",-0.548111702522853
"t26",-0.923429803788182
"t50",-0.200538224209034
"t51",-0.986726516900407
"t52",-2.24359037039783
"t53",-1.6256872743266
"t6",1.23749369708506
"t4",NA
"t123",0.914563608099784
"t124",0.772071669010565
"t46",NA
"t13",NA
"t14",0.957671123632896
"t39",0.517446544387745
"t40",0.93525582196486
"t41",1.39845263649364
"t49",-0.697507221712275
"t127",NA
"t128",-0.148590531206484
"t85",1.81484473036089
"t86",0.761728219696498
"t99",NA
"t100",1.38658469521439
"t42",0.786774973507345
"t125",NA
"t126",-0.941917797554428
"t93",-0.510323271492876
"t94",0.105616198452162
"t97",0.151269955222028
"t98",0.243229189495486
"t7",0.668638894956098
"t115",-0.921240996532
"t116",-0.507547759410078
"t17",0.601617477011286
"t72",0.344733942369272
"t73",0.419760704947747
"t34",-0.966151022683787
"t83",1.70491461056421
"t84",1.47728566974954
"t95",0.441983356455372
"t96",0.608459022870191
"t79",1.40376691693112
