"accepted_species","trait_BM_trend_scaled"
"t1",0
"t6",0
"t10",1
"t22",0
"t23",0
"t20",0
"t17",1
"t29",0
"t30",1
"t40",0
"t47",0
"t86",0
"t87",1
"t48",0
"t100",0
"t101",0
"t45",1
"t108",0
"t109",0
"t74",0
"t51",0
"t104",0
"t105",0
"t39",0
"t117",1
"t118",0
"t55",0
"t96",1
"t97",1
"t92",0
"t65",1
"t46",0
"t62",0
"t75",0
"t76",0
"t26",0
"t31",0
"t50",0
"t112",0
"t113",0
"t52",0
"t35",1
"t41",0
"t119",1
"t120",1
"t114",1
"t126",1
"t127",1
"t68",1
"t56",0
"t124",0
"t125",0
"t110",0
"t49",0
"t60",0
"t61",0
"t70",0
"t71",0
"t143",0
"t144",0
"t136",0
"t137",0
"t58",0
"t102",0
"t103",0
"t115",0
"t116",0
"t34",0
"t24",0
"t16",0
"t19",1
"t134",0
"t135",0
"t64",0
"t59",0
"t140",1
"t141",1
"t142",1
"t121",1
"t98",1
"t99",1
"t69",1
"t33",1
"t8",0
"t2",0
"t3",0
"t138",0
"t139",0
"t63",0
"t90",0
"t91",0
"t27",0
"t28",0
"t4",0
"t5",NA
"t37",1
"t38",1
"t106",NA
"t107",1
"t95",1
"t32",1
"t25",NA
"t80",1
"t81",1
"t67",1
"t88",NA
"t89",NA
"t57",NA
"t72",1
"t73",0
"t43",0
"t44",NA
"t9",0
"t11",1
"t36",0
"t122",0
"t123",0
"t82",0
"t83",0
"t53",0
"t54",NA
"t66",0
"t130",0
"t131",0
"t21",0
"t18",0
"t111",0
"t128",0
"t129",0
"t94",NA
"t84",0
"t85",NA
"t79",NA
"t77",0
"t78",NA
"t132",0
"t133",0
"t93",NA
"t42",0
"t14",0
"t15",0
"t7",1
"t12",1
"t13",NA
