"accepted_species","trait_EB_scaled"
"t61",-0.204933849122016
"t62",-0.186161356304567
"t31",-0.422933204220869
"t71",0.221830105420901
"t72",0.103346312116146
"t63",-0.340142450307801
"t92",0.149707820649547
"t93",0.0558408692444567
"t97",0.439655132741504
"t98",0.45306295756172
"t87",0.39606957758713
"t74",0.527706873939465
"t75",0.703976083560156
"t5",-0.0248529490445466
"t34",2.82139526649074
"t35",1.89852346614733
"t16",1.72556046350233
"t90",1.18356455034087
"t91",1.23347929347711
"t38",1.13468734578817
"t69",1.54760503895716
"t94",1.10053334728799
"t95",1.25357892106466
"t51",1.00052493559491
"t52",1.19664079628873
"t96",1.39999341026785
"t99",1.61787892159129
"t100",1.33134080957414
"t28",-1.1155353539893
"t29",-0.746733613298368
"t64",-0.971828948923825
"t65",-1.15201548274314
"t24",-0.662294075793684
"t79",-1.33204887814685
"t80",-1.27756870302584
"t39",-0.761547297695615
"t40",-1.4498482408978
"t47",-0.753480110640516
"t48",-0.673649933307924
"t3",-0.524219162573913
"t10",-0.367785068872819
"t11",-0.403653288651416
"t6",0.683638675747482
"t7",1.13756773878735
"t68",-0.067920816755921
"t76",0.0914700594399318
"t77",0.191624879185279
"t46",0.373202141068186
"t57",-0.336875256209107
"t58",-0.311122087997701
"t22",0.786429267951909
"t23",0.462419996024129
"t49",0.429534620583696
"t50",0.138585908116012
"t42",-0.313178527632698
"t43",-0.0346484327901672
"t14",-0.0304330890125749
"t25",-0.854268659875537
"t26",-0.728433046336122
"t17",-0.185837696070163
"t36",0.343520253859008
"t37",0.578825285281935
"t2",-0.15649377393593
"t8",0.867291532088862
"t9",0.760020107356947
"t53",0.310152395310332
"t54",0.412010671145286
"t18",-0.00344383211329257
"t66",0.903217534325748
"t67",0.857323115593759
"t55",0.696911976395909
"t56",0.514036749581212
"t85",0.357869657607312
"t86",0.0960083292996124
"t78",0.192116153438706
"t83",0.423299113384225
"t84",0.23129900616454
"t41",-0.0762346019108419
"t81",-0.428556981317306
"t82",-0.309894131399851
"t70",-0.360217315502194
"t44",0.384433617069252
"t45",-0.231758316921479
"t30",0.431128836334646
"t59",0.602249919884406
"t60",0.666520015049276
"t19",0.732033395848896
"t15",0.953980495643291
"t12",-1.91048330627475
"t13",-2.08236896774066
"t20",-2.0749393656329
"t21",-1.92216357998325
"t27",-2.0383277150241
"t32",-1.83268266556624
"t33",-2.39041973267152
"t4",-0.658779270659668
"t73",-1.53132151823614
"t88",-1.60533840236637
"t89",-1.63700780805049
"t1",-1.62084288121367
