"","t15","t114","t115","t74","t44","t70","t106","t107","t96","t91","t67","t4","t110","t111","t59","t13","t6","t108","t109","t101","t120","t121","t16","t19","t34","t68","t69","t32","t33","t83","t84","t62","t63","t50","t71","t72","t53","t89","t90","t66","t20","t21","t41","t42","t7","t43","t102","t103","t73","t10","t35","t36","t99","t100","t37","t28","t29","t112","t113","t93","t38","t80","t81","t49","t26","t27","t47","t48","t58","t104","t105","t55","t31","t24","t52","t130","t131","t12","t11","t122","t123","t45","t46","t25","t54","t75","t124","t125","t128","t129","t40","t39","t60","t61","t17","t18","t132","t133","t95","t92","t126","t127","t78","t79","t23","t5","t8","t9","t1","t3","t97","t98","t51","t64","t65","t76","t77","t22","t30","t82","t87","t88","t85","t86","t118","t119","t56","t57","t116","t117","t94","t14","t2"
"t15",0,2.08919425876,2.08919425876,2.0891942588,2.0891942587,1.95261468637,2.08919425879,2.08919425879,2.08919425871,2.08919425877,2.0891942587,3.7497137891,6.31183739914,6.31183739914,6.31183739916,4.72569053776,3.46104729219,6.3118373988,6.3118373988,6.3118373988,6.31183739879,6.31183739879,6.31183739927,6.31183739907,6.31183739887,6.31183739877,6.31183739877,6.31183739797,5.60658648857,6.11414925012,6.31183739875,6.31183739886,6.31183739886,6.31183739885,6.31183739889,6.31183739889,5.88616966989,6.31183739887,6.31183739887,6.31183739887,6.31183739877,5.88565549577,6.31183739887,6.31183739887,4.7654012299,5.9089093299,6.3118373983,6.3118373983,6.3118373983,4.1067587637,6.012666467,6.3118373993,6.3118373993,6.3118373993,5.9626669409,6.3118373989,5.60720680433,6.31183739927,6.31183739927,6.31183739923,6.31183739915,6.31183739925,6.31183739925,6.31183739925,6.31183739955,6.31183739955,6.31183739895,6.31183739895,5.82601894539,6.31183739874,6.31183739874,6.31183739877,5.71174389127,6.31183739847,6.03613693117,6.3118373987,6.3118373987,6.31183739887,4.80346016405,6.31183739896,6.31183739896,6.31183739895,6.31183739895,5.34002616175,5.828120280459,6.311837398919,6.311837398989,6.311837398989,6.311837398919,6.311837398919,6.311837398899,6.31183739885,6.3118373988,6.3118373988,4.67294551624,6.31183739915,6.311837398746,6.311837398746,6.31183739872,6.3118373987,6.31183739875,6.31183739875,6.31183739867,6.20723358457,5.800529592,4.890585110984,6.125796310284,4.790607469584,3.67265561528,6.1613741,8.11109456776,8.11109456776,8.11109456776,8.11109456776,8.11109456776,8.11109456841,8.11109456841,6.84973095101,8.11109456821,8.11109456821,8.11109456816,8.11109456816,8.11109456821,8.11109456821,8.11109456814,8.11109456814,8.11109456811,7.80918345681,8.1110945685,8.1110945685,8.11109456844,6.19819232127,4.4627867068
"t114",2.08919425876,0,0.15855358092,0.77075585116,1.96432320006,1.82774362773,1.96432320015,1.96432320015,1.96432320007,1.96432320013,1.96432320006,5.49973165986,8.0618552699,8.0618552699,8.06185526992,6.47570840852,5.21106516295,8.06185526956,8.06185526956,8.06185526956,8.06185526955,8.06185526955,8.06185527003,8.06185526983,8.06185526963,8.06185526953,8.06185526953,8.06185526873,7.35660435933,7.86416712088,8.06185526951,8.06185526962,8.06185526962,8.06185526961,8.06185526965,8.06185526965,7.63618754065,8.06185526963,8.06185526963,8.06185526963,8.06185526953,7.63567336653,8.06185526963,8.06185526963,6.51541910066,7.65892720066,8.06185526906,8.06185526906,8.06185526906,5.85677663446,7.76268433776,8.06185527006,8.06185527006,8.06185527006,7.71268481166,8.06185526966,7.35722467509,8.06185527003,8.06185527003,8.06185526999,8.06185526991,8.06185527001,8.06185527001,8.06185527001,8.06185527031,8.06185527031,8.06185526971,8.06185526971,7.57603681615,8.0618552695,8.0618552695,8.06185526953,7.46176176203,8.06185526923,7.78615480193,8.06185526946,8.06185526946,8.06185526963,6.55347803481,8.06185526972,8.06185526972,8.06185526971,8.06185526971,7.09004403251,7.578138151219,8.061855269679,8.061855269749,8.061855269749,8.061855269679,8.061855269679,8.061855269659,8.06185526961,8.06185526956,8.06185526956,6.422963387,8.06185526991,8.061855269506,8.061855269506,8.06185526948,8.06185526946,8.06185526951,8.06185526951,8.06185526943,7.95725145533,7.55054746276,6.640602981744,7.875814181044,6.540625340344,5.42267348604,7.91139197076,9.86111243852,9.86111243852,9.86111243852,9.86111243852,9.86111243852,9.86111243917,9.86111243917,8.59974882177,9.86111243897,9.86111243897,9.86111243892,9.86111243892,9.86111243897,9.86111243897,9.8611124389,9.8611124389,9.86111243887,9.55920132757,9.86111243926,9.86111243926,9.8611124392,7.94821019203,6.21280457756
"t115",2.08919425876,0.15855358092,0,0.77075585116,1.96432320006,1.82774362773,1.96432320015,1.96432320015,1.96432320007,1.96432320013,1.96432320006,5.49973165986,8.0618552699,8.0618552699,8.06185526992,6.47570840852,5.21106516295,8.06185526956,8.06185526956,8.06185526956,8.06185526955,8.06185526955,8.06185527003,8.06185526983,8.06185526963,8.06185526953,8.06185526953,8.06185526873,7.35660435933,7.86416712088,8.06185526951,8.06185526962,8.06185526962,8.06185526961,8.06185526965,8.06185526965,7.63618754065,8.06185526963,8.06185526963,8.06185526963,8.06185526953,7.63567336653,8.06185526963,8.06185526963,6.51541910066,7.65892720066,8.06185526906,8.06185526906,8.06185526906,5.85677663446,7.76268433776,8.06185527006,8.06185527006,8.06185527006,7.71268481166,8.06185526966,7.35722467509,8.06185527003,8.06185527003,8.06185526999,8.06185526991,8.06185527001,8.06185527001,8.06185527001,8.06185527031,8.06185527031,8.06185526971,8.06185526971,7.57603681615,8.0618552695,8.0618552695,8.06185526953,7.46176176203,8.06185526923,7.78615480193,8.06185526946,8.06185526946,8.06185526963,6.55347803481,8.06185526972,8.06185526972,8.06185526971,8.06185526971,7.09004403251,7.578138151219,8.061855269679,8.061855269749,8.061855269749,8.061855269679,8.061855269679,8.061855269659,8.06185526961,8.06185526956,8.06185526956,6.422963387,8.06185526991,8.061855269506,8.061855269506,8.06185526948,8.06185526946,8.06185526951,8.06185526951,8.06185526943,7.95725145533,7.55054746276,6.640602981744,7.875814181044,6.540625340344,5.42267348604,7.91139197076,9.86111243852,9.86111243852,9.86111243852,9.86111243852,9.86111243852,9.86111243917,9.86111243917,8.59974882177,9.86111243897,9.86111243897,9.86111243892,9.86111243892,9.86111243897,9.86111243897,9.8611124389,9.8611124389,9.86111243887,9.55920132757,9.86111243926,9.86111243926,9.8611124392,7.94821019203,6.21280457756
"t74",2.0891942588,0.77075585116,0.77075585116,0,1.9643232001,1.82774362777,1.96432320019,1.96432320019,1.96432320011,1.96432320017,1.9643232001,5.4997316599,8.06185526994,8.06185526994,8.06185526996,6.47570840856,5.21106516299,8.0618552696,8.0618552696,8.0618552696,8.06185526959,8.06185526959,8.06185527007,8.06185526987,8.06185526967,8.06185526957,8.06185526957,8.06185526877,7.35660435937,7.86416712092,8.06185526955,8.06185526966,8.06185526966,8.06185526965,8.06185526969,8.06185526969,7.63618754069,8.06185526967,8.06185526967,8.06185526967,8.06185526957,7.63567336657,8.06185526967,8.06185526967,6.5154191007,7.6589272007,8.0618552691,8.0618552691,8.0618552691,5.8567766345,7.7626843378,8.0618552701,8.0618552701,8.0618552701,7.7126848117,8.0618552697,7.35722467513,8.06185527007,8.06185527007,8.06185527003,8.06185526995,8.06185527005,8.06185527005,8.06185527005,8.06185527035,8.06185527035,8.06185526975,8.06185526975,7.57603681619,8.06185526954,8.06185526954,8.06185526957,7.46176176207,8.06185526927,7.78615480197,8.0618552695,8.0618552695,8.06185526967,6.55347803485,8.06185526976,8.06185526976,8.06185526975,8.06185526975,7.09004403255,7.578138151259,8.061855269719,8.061855269789,8.061855269789,8.061855269719,8.061855269719,8.061855269699,8.06185526965,8.0618552696,8.0618552696,6.42296338704,8.06185526995,8.061855269546,8.061855269546,8.06185526952,8.0618552695,8.06185526955,8.06185526955,8.06185526947,7.95725145537,7.5505474628,6.640602981784,7.875814181084,6.540625340384,5.42267348608,7.9113919708,9.86111243856,9.86111243856,9.86111243856,9.86111243856,9.86111243856,9.86111243921,9.86111243921,8.59974882181,9.86111243901,9.86111243901,9.86111243896,9.86111243896,9.86111243901,9.86111243901,9.86111243894,9.86111243894,9.86111243891,9.55920132761,9.8611124393,9.8611124393,9.86111243924,7.94821019207,6.2128045776
"t44",2.0891942587,1.96432320006,1.96432320006,1.9643232001,0,1.30103899507,1.43761856749,1.43761856749,1.43761856741,1.43761856747,1.4376185674,5.4997316598,8.06185526984,8.06185526984,8.06185526986,6.47570840846,5.21106516289,8.0618552695,8.0618552695,8.0618552695,8.06185526949,8.06185526949,8.06185526997,8.06185526977,8.06185526957,8.06185526947,8.06185526947,8.06185526867,7.35660435927,7.86416712082,8.06185526945,8.06185526956,8.06185526956,8.06185526955,8.06185526959,8.06185526959,7.63618754059,8.06185526957,8.06185526957,8.06185526957,8.06185526947,7.63567336647,8.06185526957,8.06185526957,6.5154191006,7.6589272006,8.061855269,8.061855269,8.061855269,5.8567766344,7.7626843377,8.06185527,8.06185527,8.06185527,7.7126848116,8.0618552696,7.35722467503,8.06185526997,8.06185526997,8.06185526993,8.06185526985,8.06185526995,8.06185526995,8.06185526995,8.06185527025,8.06185527025,8.06185526965,8.06185526965,7.57603681609,8.06185526944,8.06185526944,8.06185526947,7.46176176197,8.06185526917,7.78615480187,8.0618552694,8.0618552694,8.06185526957,6.55347803475,8.06185526966,8.06185526966,8.06185526965,8.06185526965,7.09004403245,7.578138151159,8.061855269619,8.061855269689,8.061855269689,8.061855269619,8.061855269619,8.061855269599,8.06185526955,8.0618552695,8.0618552695,6.42296338694,8.06185526985,8.061855269446,8.061855269446,8.06185526942,8.0618552694,8.06185526945,8.06185526945,8.06185526937,7.95725145527,7.5505474627,6.640602981684,7.875814180984,6.540625340284,5.42267348598,7.9113919707,9.86111243846,9.86111243846,9.86111243846,9.86111243846,9.86111243846,9.86111243911,9.86111243911,8.59974882171,9.86111243891,9.86111243891,9.86111243886,9.86111243886,9.86111243891,9.86111243891,9.86111243884,9.86111243884,9.86111243881,9.55920132751,9.8611124392,9.8611124392,9.86111243914,7.94821019197,6.2128045775
"t70",1.95261468637,1.82774362773,1.82774362773,1.82774362777,1.30103899507,0,0.69659436942,0.69659436942,0.69659436934,0.6965943694,0.74658493427,5.36315208747,7.92527569751,7.92527569751,7.92527569753,6.33912883613,5.07448559056,7.92527569717,7.92527569717,7.92527569717,7.92527569716,7.92527569716,7.92527569764,7.92527569744,7.92527569724,7.92527569714,7.92527569714,7.92527569634,7.22002478694,7.72758754849,7.92527569712,7.92527569723,7.92527569723,7.92527569722,7.92527569726,7.92527569726,7.49960796826,7.92527569724,7.92527569724,7.92527569724,7.92527569714,7.49909379414,7.92527569724,7.92527569724,6.37883952827,7.52234762827,7.92527569667,7.92527569667,7.92527569667,5.72019706207,7.62610476537,7.92527569767,7.92527569767,7.92527569767,7.57610523927,7.92527569727,7.2206451027,7.92527569764,7.92527569764,7.9252756976,7.92527569752,7.92527569762,7.92527569762,7.92527569762,7.92527569792,7.92527569792,7.92527569732,7.92527569732,7.43945724376,7.92527569711,7.92527569711,7.92527569714,7.32518218964,7.92527569684,7.64957522954,7.92527569707,7.92527569707,7.92527569724,6.41689846242,7.92527569733,7.92527569733,7.92527569732,7.92527569732,6.95346446012,7.441558578829,7.925275697289,7.925275697359,7.925275697359,7.925275697289,7.925275697289,7.925275697269,7.92527569722,7.92527569717,7.92527569717,6.28638381461,7.92527569752,7.925275697116,7.925275697116,7.92527569709,7.92527569707,7.92527569712,7.92527569712,7.92527569704,7.82067188294,7.41396789037,6.504023409354,7.739234608654,6.404045767954,5.28609391365,7.77481239837,9.72453286613,9.72453286613,9.72453286613,9.72453286613,9.72453286613,9.72453286678,9.72453286678,8.46316924938,9.72453286658,9.72453286658,9.72453286653,9.72453286653,9.72453286658,9.72453286658,9.72453286651,9.72453286651,9.72453286648,9.42262175518,9.72453286687,9.72453286687,9.72453286681,7.81163061964,6.07622500517
"t106",2.08919425879,1.96432320015,1.96432320015,1.96432320019,1.43761856749,0.69659436942,0,0.2371576352,0.33162208568,0.44564349102,0.88316450669,5.49973165989,8.06185526993,8.06185526993,8.06185526995,6.47570840855,5.21106516298,8.06185526959,8.06185526959,8.06185526959,8.06185526958,8.06185526958,8.06185527006,8.06185526986,8.06185526966,8.06185526956,8.06185526956,8.06185526876,7.35660435936,7.86416712091,8.06185526954,8.06185526965,8.06185526965,8.06185526964,8.06185526968,8.06185526968,7.63618754068,8.06185526966,8.06185526966,8.06185526966,8.06185526956,7.63567336656,8.06185526966,8.06185526966,6.51541910069,7.65892720069,8.06185526909,8.06185526909,8.06185526909,5.85677663449,7.76268433779,8.06185527009,8.06185527009,8.06185527009,7.71268481169,8.06185526969,7.35722467512,8.06185527006,8.06185527006,8.06185527002,8.06185526994,8.06185527004,8.06185527004,8.06185527004,8.06185527034,8.06185527034,8.06185526974,8.06185526974,7.57603681618,8.06185526953,8.06185526953,8.06185526956,7.46176176206,8.06185526926,7.78615480196,8.06185526949,8.06185526949,8.06185526966,6.55347803484,8.06185526975,8.06185526975,8.06185526974,8.06185526974,7.09004403254,7.578138151249,8.061855269709,8.061855269779,8.061855269779,8.061855269709,8.061855269709,8.061855269689,8.06185526964,8.06185526959,8.06185526959,6.42296338703,8.06185526994,8.061855269536,8.061855269536,8.06185526951,8.06185526949,8.06185526954,8.06185526954,8.06185526946,7.95725145536,7.55054746279,6.640602981774,7.875814181074,6.540625340374,5.42267348607,7.91139197079,9.86111243855,9.86111243855,9.86111243855,9.86111243855,9.86111243855,9.8611124392,9.8611124392,8.5997488218,9.861112439,9.861112439,9.86111243895,9.86111243895,9.861112439,9.861112439,9.86111243893,9.86111243893,9.8611124389,9.5592013276,9.86111243929,9.86111243929,9.86111243923,7.94821019206,6.21280457759
"t107",2.08919425879,1.96432320015,1.96432320015,1.96432320019,1.43761856749,0.69659436942,0.2371576352,0,0.33162208568,0.44564349102,0.88316450669,5.49973165989,8.06185526993,8.06185526993,8.06185526995,6.47570840855,5.21106516298,8.06185526959,8.06185526959,8.06185526959,8.06185526958,8.06185526958,8.06185527006,8.06185526986,8.06185526966,8.06185526956,8.06185526956,8.06185526876,7.35660435936,7.86416712091,8.06185526954,8.06185526965,8.06185526965,8.06185526964,8.06185526968,8.06185526968,7.63618754068,8.06185526966,8.06185526966,8.06185526966,8.06185526956,7.63567336656,8.06185526966,8.06185526966,6.51541910069,7.65892720069,8.06185526909,8.06185526909,8.06185526909,5.85677663449,7.76268433779,8.06185527009,8.06185527009,8.06185527009,7.71268481169,8.06185526969,7.35722467512,8.06185527006,8.06185527006,8.06185527002,8.06185526994,8.06185527004,8.06185527004,8.06185527004,8.06185527034,8.06185527034,8.06185526974,8.06185526974,7.57603681618,8.06185526953,8.06185526953,8.06185526956,7.46176176206,8.06185526926,7.78615480196,8.06185526949,8.06185526949,8.06185526966,6.55347803484,8.06185526975,8.06185526975,8.06185526974,8.06185526974,7.09004403254,7.578138151249,8.061855269709,8.061855269779,8.061855269779,8.061855269709,8.061855269709,8.061855269689,8.06185526964,8.06185526959,8.06185526959,6.42296338703,8.06185526994,8.061855269536,8.061855269536,8.06185526951,8.06185526949,8.06185526954,8.06185526954,8.06185526946,7.95725145536,7.55054746279,6.640602981774,7.875814181074,6.540625340374,5.42267348607,7.91139197079,9.86111243855,9.86111243855,9.86111243855,9.86111243855,9.86111243855,9.8611124392,9.8611124392,8.5997488218,9.861112439,9.861112439,9.86111243895,9.86111243895,9.861112439,9.861112439,9.86111243893,9.86111243893,9.8611124389,9.5592013276,9.86111243929,9.86111243929,9.86111243923,7.94821019206,6.21280457759
"t96",2.08919425871,1.96432320007,1.96432320007,1.96432320011,1.43761856741,0.69659436934,0.33162208568,0.33162208568,0,0.44564349094,0.88316450661,5.49973165981,8.06185526985,8.06185526985,8.06185526987,6.47570840847,5.2110651629,8.06185526951,8.06185526951,8.06185526951,8.0618552695,8.0618552695,8.06185526998,8.06185526978,8.06185526958,8.06185526948,8.06185526948,8.06185526868,7.35660435928,7.86416712083,8.06185526946,8.06185526957,8.06185526957,8.06185526956,8.0618552696,8.0618552696,7.6361875406,8.06185526958,8.06185526958,8.06185526958,8.06185526948,7.63567336648,8.06185526958,8.06185526958,6.51541910061,7.65892720061,8.06185526901,8.06185526901,8.06185526901,5.85677663441,7.76268433771,8.06185527001,8.06185527001,8.06185527001,7.71268481161,8.06185526961,7.35722467504,8.06185526998,8.06185526998,8.06185526994,8.06185526986,8.06185526996,8.06185526996,8.06185526996,8.06185527026,8.06185527026,8.06185526966,8.06185526966,7.5760368161,8.06185526945,8.06185526945,8.06185526948,7.46176176198,8.06185526918,7.78615480188,8.06185526941,8.06185526941,8.06185526958,6.55347803476,8.06185526967,8.06185526967,8.06185526966,8.06185526966,7.09004403246,7.578138151169,8.061855269629,8.061855269699,8.061855269699,8.061855269629,8.061855269629,8.061855269609,8.06185526956,8.06185526951,8.06185526951,6.42296338695,8.06185526986,8.061855269456,8.061855269456,8.06185526943,8.06185526941,8.06185526946,8.06185526946,8.06185526938,7.95725145528,7.55054746271,6.640602981694,7.875814180994,6.540625340294,5.42267348599,7.91139197071,9.86111243847,9.86111243847,9.86111243847,9.86111243847,9.86111243847,9.86111243912,9.86111243912,8.59974882172,9.86111243892,9.86111243892,9.86111243887,9.86111243887,9.86111243892,9.86111243892,9.86111243885,9.86111243885,9.86111243882,9.55920132752,9.86111243921,9.86111243921,9.86111243915,7.94821019198,6.21280457751
"t91",2.08919425877,1.96432320013,1.96432320013,1.96432320017,1.43761856747,0.6965943694,0.44564349102,0.44564349102,0.44564349094,0,0.88316450667,5.49973165987,8.06185526991,8.06185526991,8.06185526993,6.47570840853,5.21106516296,8.06185526957,8.06185526957,8.06185526957,8.06185526956,8.06185526956,8.06185527004,8.06185526984,8.06185526964,8.06185526954,8.06185526954,8.06185526874,7.35660435934,7.86416712089,8.06185526952,8.06185526963,8.06185526963,8.06185526962,8.06185526966,8.06185526966,7.63618754066,8.06185526964,8.06185526964,8.06185526964,8.06185526954,7.63567336654,8.06185526964,8.06185526964,6.51541910067,7.65892720067,8.06185526907,8.06185526907,8.06185526907,5.85677663447,7.76268433777,8.06185527007,8.06185527007,8.06185527007,7.71268481167,8.06185526967,7.3572246751,8.06185527004,8.06185527004,8.06185527,8.06185526992,8.06185527002,8.06185527002,8.06185527002,8.06185527032,8.06185527032,8.06185526972,8.06185526972,7.57603681616,8.06185526951,8.06185526951,8.06185526954,7.46176176204,8.06185526924,7.78615480194,8.06185526947,8.06185526947,8.06185526964,6.55347803482,8.06185526973,8.06185526973,8.06185526972,8.06185526972,7.09004403252,7.578138151229,8.061855269689,8.061855269759,8.061855269759,8.061855269689,8.061855269689,8.061855269669,8.06185526962,8.06185526957,8.06185526957,6.42296338701,8.06185526992,8.061855269516,8.061855269516,8.06185526949,8.06185526947,8.06185526952,8.06185526952,8.06185526944,7.95725145534,7.55054746277,6.640602981754,7.875814181054,6.540625340354,5.42267348605,7.91139197077,9.86111243853,9.86111243853,9.86111243853,9.86111243853,9.86111243853,9.86111243918,9.86111243918,8.59974882178,9.86111243898,9.86111243898,9.86111243893,9.86111243893,9.86111243898,9.86111243898,9.86111243891,9.86111243891,9.86111243888,9.55920132758,9.86111243927,9.86111243927,9.86111243921,7.94821019204,6.21280457757
