"accepted_species","trait_EB_scaled"
"t14",-0.972140224419992
"t49",-1.28866354798581
"t59",-1.06924177841775
"t60",-1.40171338262859
"t93",-1.06564269045922
"t94",-1.04992840461498
"t61",-1.29027227185692
"t40",-1.53588890770676
"t41",-1.44850111726723
"t57",-0.510291505768054
"t58",-0.547653662267478
"t31",-1.29044673870103
"t62",-1.05526781663332
"t63",NA
"t47",-0.948375951076695
"t55",-1.1456305336384
"t56",-1.41727522319609
"t73",-0.0263162835762269
"t74",-0.0305626202228699
"t38",NA
"t26",-0.905558860681432
"t85",-1.21870142137232
"t86",-1.19887573328211
"t36",-0.273576815424404
"t37",-0.247559200111081
"t32",-1.31116612622116
"t42",-0.686692940919131
"t66",-0.658496840982517
"t67",-1.12926858089957
"t35",-0.876450918414792
"t6",-0.0182362686169432
"t7",-1.03964582150756
"t81",0.474855185998305
"t82",0.564726706827448
"t72",0.344169637990143
"t53",0.125826537118191
"t54",0.238423087233411
"t23",-0.0380130889614903
"t50",0.325258296569959
"t97",0.30326568434632
"t98",0.246875220497954
"t64",0.719089718391086
"t68",NA
"t83",0.407289543250563
"t84",0.169407518342744
"t69",0.195979050435962
"t70",NA
"t71",0.256501551836923
"t99",0.220530432316963
"t100",0.21612403395456
"t27",0.239194620724297
"t28",-0.102903919965169
"t45",-1.2388084486603
"t46",-0.900680952045582
"t39",-1.16410866817968
"t79",-0.636613045297313
"t80",-0.769515755131932
"t34",-0.592978246930352
"t30",-0.780846127739612
"t21",NA
"t22",-0.231685132072321
"t15",-0.660406462148595
"t95",-0.630608181705252
"t96",-0.66216287646858
"t33",-1.46734821393969
"t51",-0.107557946987107
"t52",-0.304579679421897
"t8",2.62661558856875
"t16",1.46878512003416
"t17",2.06718824241493
"t24",0.0806325113861579
"t25",1.14140683632307
"t9",1.87413282614355
"t65",1.34841278917335
"t77",1.199368137793
"t78",1.16703160513775
"t48",1.40026848507085
"t29",NA
"t10",1.32276188315408
"t4",1.25534701138137
"t89",-0.319036482262669
"t90",NA
"t75",0.495190700122583
"t76",0.474748344420098
"t18",0.00554770277909659
"t12",1.62841712853946
"t13",0.955454949957324
"t43",NA
"t44",0.792547005566495
"t19",0.726121500759317
"t20",0.906314926113289
"t91",0.354828806058013
"t92",0.323937338845702
"t2",0.554110967109169
"t5",1.67308459501533
"t87",NA
"t88",NA
"t11",1.33759086126483
"t3",-0.0614549393097331
"t1",-1.17496697888334
