,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,1.5229573,3.7070644,10.285032,9.609451,-1.8226486,4.8847938,4.9149127,4.543517,4.001228,7.6291165,6.3711534,5.335099,5.3109593,7.5940604
t70,7.8403115,-3.619362,2.4405177,7.474574,3.7986412,0.4660039,2.1296408,1.8543787,-0.30394894,8.130531,3.1175582,4.3993855,3.161653,4.880304
t145,7.8708773,-3.566722,2.517743,7.412401,3.8237078,0.42684186,2.1802506,1.9238329,-0.2619002,8.143245,3.1046922,4.3763337,3.2179987,4.9549613
t146,7.760121,-3.6560764,2.4670513,7.4291925,3.7591999,0.547867,2.0681145,1.8180557,-0.31302306,8.173448,3.1309295,4.4549403,3.2371998,4.907948
t42,7.8771973,-3.5677922,2.5235841,7.4383,3.797288,0.5758512,2.1943035,1.9311193,-0.22492935,8.1156435,3.200811,4.4481907,3.227148,4.9581504
t79,7.8899994,-3.6844854,2.466842,7.4551406,3.9773996,0.061222594,2.1457422,1.7606223,-0.43410456,8.235543,2.8852403,4.0493164,3.072349,4.946521
t116,7.842961,-3.7022486,2.4399471,7.421361,3.861092,0.2705438,2.1512117,1.82471,-0.42595583,8.192863,2.9228852,4.245542,3.1312628,4.890191
t120,7.9232903,-3.638408,2.5177054,7.449044,3.8381093,0.20636068,2.24554,1.9208262,-0.3555968,8.109622,3.0008638,4.1899366,3.1169865,4.9613295
t121,7.8949323,-3.7376766,2.4286256,7.4200974,3.8746011,0.13090454,2.212107,1.8404624,-0.47672877,8.163327,2.8574557,4.113519,3.110518,4.8787484
t141,7.859641,-3.6477327,2.5421338,7.4065933,3.9200218,0.19098045,2.2097988,1.819044,-0.36164358,8.230535,2.9695916,4.1769943,3.1508622,4.9961834
t142,7.9375906,-3.6476338,2.4417822,7.469512,3.9545312,0.10703414,2.1699102,1.8277481,-0.39321694,8.1914625,2.9300392,4.086853,3.065374,4.9162884
t27,7.878219,-3.2308064,2.428713,7.540221,3.6148195,0.8842624,1.9248008,1.8308959,-0.012965585,7.9993668,3.3227887,4.6852355,3.193628,4.853598
t43,7.7551236,-3.3085232,2.4434817,7.4912276,3.7641587,0.6677656,1.725856,1.7153047,-0.023106571,8.06224,3.2180254,4.943562,3.206296,4.898265
t44,7.8005505,-3.2077644,2.5083528,7.637292,3.6404753,0.9074787,1.9713446,1.7057387,0.007934808,8.077786,3.1555488,4.773914,3.2605033,4.95954
t71,7.749219,-3.2035005,2.401241,7.5233736,3.64142,0.90666205,1.8732576,1.7536453,0.002978568,8.056004,3.2091792,4.8228717,3.2854354,4.8858232
t72,7.783888,-3.2408056,2.4292498,7.478549,3.6367881,0.8424868,1.7184218,1.8269514,0.018011248,8.0276985,3.3412502,4.981834,3.2457337,4.851513
t47,7.7092505,-3.3118389,2.4699814,7.561101,3.732781,0.7557747,1.825552,1.7230843,-0.059097607,8.123624,3.1589985,4.94147,3.2925124,4.9115486
t53,7.7551155,-3.2205527,2.5019093,7.5761676,3.7393866,0.8170042,1.7810389,1.7093774,0.045676004,8.102798,3.2355702,5.031408,3.2267067,4.9337354
t54,7.6349645,-3.362414,2.3959568,7.4913034,3.6980548,0.7180224,1.6523243,1.8075087,-0.07169723,8.082586,3.2935467,5.063484,3.3571725,4.8222
t63,7.824258,-3.3186898,2.4160204,7.4811234,3.6908154,0.7979136,1.9376543,1.8535315,-0.083966844,8.057567,3.3007653,4.682994,3.2366824,4.848216
t64,7.712769,-3.4004886,2.4059093,7.4701443,3.7319176,0.76670235,1.8806506,1.8701216,-0.15430424,8.12055,3.2884805,4.7862387,3.340584,4.8298492
t45,7.7643504,-3.3426845,2.3689132,7.465286,3.6791465,0.7786156,1.9313056,1.8288612,-0.12008304,8.0742,3.260119,4.665895,3.27697,4.8165746
t85,14.195832,11.995343,6.024897,7.673643,-0.028305275,3.2135239,1.4355285,6.831944,3.4540682,7.2164297,2.5894306,4.0103846,6.559224,6.541276
t95,14.302684,12.009922,5.912664,7.7404313,-0.0019421449,3.327522,1.3866863,6.8598347,3.583119,7.222494,2.601303,4.1007,6.468435,6.553122
t103,14.326112,11.995304,5.88604,7.762254,-0.11625209,3.366833,1.3803498,6.895371,3.5308638,7.106271,2.6006916,4.137527,6.418305,6.6243515
t125,14.23447,12.06924,5.9552894,7.6393847,0.008109917,3.3039577,1.3310648,6.7642546,3.555413,7.1713395,2.5492578,4.0658517,6.5171027,6.506877
t126,14.202959,12.079569,6.007128,7.6690564,-0.04053114,3.261641,1.3743573,6.7530484,3.458274,7.1619496,2.515745,4.0242734,6.5527544,6.482186
t69,14.256836,12.027623,5.9610977,7.73846,-0.007885683,3.2827296,1.4031614,6.8204064,3.4895737,7.245658,2.5783036,4.0702605,6.4934583,6.5102763
t37,14.239007,12.049771,5.9002457,8.058181,0.18692105,3.2909203,1.3271499,6.7727213,3.4701667,7.7111483,2.591428,4.1812944,6.2736993,6.282835
t38,14.265504,12.119369,5.875893,8.091312,0.196633,3.3418512,1.277944,6.6999946,3.5188394,7.7149763,2.5220807,4.2149673,6.2730675,6.216625
t35,14.235552,12.190532,5.8346243,8.100698,0.18954156,3.354655,1.2601435,6.6332273,3.5652509,7.767341,2.444459,4.2631173,6.2965484,6.118622
t36,14.273934,12.122989,5.871252,8.105899,0.21406439,3.3560834,1.2823943,6.699129,3.5211744,7.7392483,2.5202603,4.2211494,6.2681947,6.1951942
t90,14.141047,12.120629,5.9057355,7.8707266,0.1371025,3.265438,1.4692621,6.7443433,3.4566371,7.653118,2.5111556,4.1644926,6.4910493,6.09807
t91,14.17358,12.218889,5.9004383,7.829994,0.16515465,3.333924,1.3863628,6.587664,3.5522943,7.5515046,2.4058259,4.1017847,6.55719,6.1532273
t55,14.187973,12.18853,5.9162254,7.9251404,0.25112054,3.3485692,1.4583124,6.691251,3.4986386,7.7187285,2.493454,4.145119,6.518426,6.10684
