"","t3","t4","t5","t91","t138","t139","t134","t135","t35","t38","t45","t46","t31","t47","t48","t161","t162","t57","t58","t140","t141","t63","t64","t66","t142","t143","t97","t36","t37","t39","t92","t93","t150","t151","t114","t115","t42","t68","t69","t44","t30","t24","t19","t12","t13","t25","t126","t127","t118","t22","t152","t153","t62","t107","t108","t51","t67","t90","t111","t119","t120","t61","t26","t23","t40","t74","t136","t137","t83","t116","t117","t71","t55","t56","t75","t86","t129","t130","t109","t28","t33","t101","t102","t43","t112","t113","t70","t144","t145","t87","t88","t80","t50","t32","t52","t53","t98","t99","t29","t11","t95","t96","t89","t146","t147","t123","t49","t59","t60","t20","t27","t54","t148","t149","t81","t82","t17","t18","t8","t9","t10","t21","t132","t133","t121","t122","t72","t73","t100","t128","t159","t160","t158","t110","t154","t155","t131","t34","t156","t157","t76","t77","t78","t16","t14","t163","t164","t124","t125","t94","t103","t104","t79","t41","t84","t105","t106","t85","t65","t15","t6","t7","t2","t1"
"t115",5.0920971551,4.51253450604,5.61962531185,4.67987887475,4.67987887477,4.67987887477,4.5692878235,4.63148292447,2.94378850708,4.404197371,4.4041973714,4.4041973714,3.54961570375,3.44525418005,3.28956505655,3.192538568216,3.192538568216,3.192538568226,2.785177159626,3.192538568626,3.192538568626,3.147767183026,3.192538568126,3.192538568126,3.192538568226,3.192538568226,3.192538568226,2.004517224116,2.042030144316,1.71331401776,2.44615517701,2.44615517701,2.30940274081,2.30940274081,0.4424986689,0,2.69743024621,2.916877096908,3.656088735059,2.569359640759,1.840338857945,3.33140174886,2.86345022015,3.907293852209,3.298870266709,8.26776518315,8.17160180957,8.26776518297,8.26776518295,6.44099016415,8.26776518329,8.26776518329,8.26776518325,8.26776518335,8.26776518335,7.18482102545,8.26776518287,8.26776518297,8.26776518287,8.10497633759,8.26776518289,8.08871710965,6.40736533315,7.02894115685,6.88280731655,8.26776518305,8.26776518294,8.26776518294,8.26776518304,8.26776518305,8.26776518305,8.26776518305,9.67667677811,9.67667677811,9.32308108965,9.42355769575,9.67667677796,9.67667677796,9.67667677805,8.273392838063,8.581721009463,9.676676777563,9.676676777563,8.615139274663,9.67667677795,9.67667677795,9.41044554844,9.67667677784,9.67667677784,9.67667677785,9.67667677785,9.67667677793,9.67667677753,8.42449167345,9.6766767778,8.948750952,9.67667677785,9.67667677785,7.90669364055,6.85272594285,9.67667677871,9.51057669671,9.676676778721,9.676676778651,9.676676778651,9.676676778721,9.67667677825,9.67667677865,9.67667677865,7.19793085867,9.7483194177,10.18788285436,10.18788285434,10.18788285434,10.0128699482,10.1878828545,7.7327189122,7.59280235762,6.5895512249,8.9293730483,6.599756623104,9.4663107353,10.1878828544,10.1878828544,10.1878828545,10.1878828545,10.18788285408,10.18788285408,10.1878828541,10.1878828541,10.18788285406,10.18788285406,10.18788285406,10.1878828541,10.15371072091,10.18788285409,10.18788285416,10.1878828536,10.18788285409,10.18788285409,10.187882854,10.1878828541,9.9459359863,9.0242712523,8.1334488772,10.1878828545235,10.1878828545235,10.18788285455,10.18788285455,10.18788285455,10.18788285445,10.18788285445,9.67612786542,9.15571071125,9.78680169115,9.89561920949,10.18788285451,10.18788285441,10.03157397785,8.65949027385,6.8903378087,7.7226483922,5.5168345195,6.8968760128
"t42",5.09209715489,4.51253450583,5.61962531164,4.67987887454,4.67987887456,4.67987887456,4.56928782329,4.63148292426,2.94378850687,4.40419737079,4.40419737119,4.40419737119,3.54961570354,3.44525417984,3.28956505634,3.192538568006,3.192538568006,3.192538568016,2.785177159416,3.192538568416,3.192538568416,3.147767182816,3.192538567916,3.192538567916,3.192538568016,3.192538568016,3.192538568016,2.004517223906,2.042030144106,1.71331401755,2.6974302462,2.6974302462,2.69743024582,2.69743024582,2.57820973171,2.69743024621,0,2.916877096698,3.656088734849,2.569359640549,1.840338857735,3.33140174865,2.86345021994,3.907293851999,3.298870266499,8.26776518294,8.17160180936,8.26776518276,8.26776518274,6.44099016394,8.26776518308,8.26776518308,8.26776518304,8.26776518314,8.26776518314,7.18482102524,8.26776518266,8.26776518276,8.26776518266,8.10497633738,8.26776518268,8.08871710944,6.40736533294,7.02894115664,6.88280731634,8.26776518284,8.26776518273,8.26776518273,8.26776518283,8.26776518284,8.26776518284,8.26776518284,9.6766767779,9.6766767779,9.32308108944,9.42355769554,9.67667677775,9.67667677775,9.67667677784,8.273392837853,8.581721009253,9.676676777353,9.676676777353,8.615139274453,9.67667677774,9.67667677774,9.41044554823,9.67667677763,9.67667677763,9.67667677764,9.67667677764,9.67667677772,9.67667677732,8.42449167324,9.67667677759,8.94875095179,9.67667677764,9.67667677764,7.90669364034,6.85272594264,9.6766767785,9.5105766965,9.676676778511,9.676676778441,9.676676778441,9.676676778511,9.67667677804,9.67667677844,9.67667677844,7.19793085846,9.74831941749,10.18788285415,10.18788285413,10.18788285413,10.01286994799,10.18788285429,7.73271891199,7.59280235741,6.58955122469,8.92937304809,6.599756622894,9.46631073509,10.18788285419,10.18788285419,10.18788285429,10.18788285429,10.18788285387,10.18788285387,10.18788285389,10.18788285389,10.18788285385,10.18788285385,10.18788285385,10.18788285389,10.1537107207,10.18788285388,10.18788285395,10.18788285339,10.18788285388,10.18788285388,10.18788285379,10.18788285389,9.94593598609,9.02427125209,8.13344887699,10.1878828543135,10.1878828543135,10.18788285434,10.18788285434,10.18788285434,10.18788285424,10.18788285424,9.67612786521,9.15571071104,9.78680169094,9.89561920928,10.1878828543,10.1878828542,10.03157397764,8.65949027364,6.89033780849,7.72264839199,5.51683451929,6.89687601259
"t68",4.352885516888,3.773322867828,4.880413673638,3.940667236538,3.940667236558,3.940667236558,3.830076185288,3.892271286258,2.204576868868,3.664985732788,3.664985733188,3.664985733188,2.810404065538,2.706042541838,2.550353418338,2.916877096804,2.916877096804,2.916877096814,2.509515688214,2.916877097214,2.916877097214,2.872105711614,2.916877096714,2.916877096714,2.916877096814,2.916877096814,2.916877096814,1.728855752704,1.766368672904,1.779692454748,2.916877096898,2.916877096898,2.916877096518,2.916877096518,2.797656582408,2.916877096908,2.916877096698,0,0.748317546049,0.828498397949,1.085168479135,2.592190110648,2.124238581938,3.168082213997,2.559658628497,7.528553544938,7.432390171358,7.528553544758,7.528553544738,5.701778525938,7.528553545078,7.528553545078,7.528553545038,7.528553545138,7.528553545138,6.445609387238,7.528553544658,7.528553544758,7.528553544658,7.365764699378,7.528553544678,7.349505471438,5.668153694938,6.289729518638,6.143595678338,7.528553544838,7.528553544728,7.528553544728,7.528553544828,7.528553544838,7.528553544838,7.528553544838,8.937465139898,8.937465139898,8.583869451438,8.684346057538,8.937465139748,8.937465139748,8.937465139838,7.534181199851,7.842509371251,8.937465139351,8.937465139351,7.875927636451,8.937465139738,8.937465139738,8.671233910228,8.937465139628,8.937465139628,8.937465139638,8.937465139638,8.937465139718,8.937465139318,7.685280035238,8.937465139588,8.209539313788,8.937465139638,8.937465139638,7.167482002338,6.113514304638,8.937465140498,8.771365058498,8.937465140509,8.937465140439,8.937465140439,8.937465140509,8.937465140038,8.937465140438,8.937465140438,6.458719220458,9.009107779488,9.448671216148,9.448671216128,9.448671216128,9.273658309988,9.448671216288,6.993507273988,6.853590719408,5.850339586688,8.190161410088,5.860544984892,8.727099097088,9.448671216188,9.448671216188,9.448671216288,9.448671216288,9.448671215868,9.448671215868,9.448671215888,9.448671215888,9.448671215848,9.448671215848,9.448671215848,9.448671215888,9.414499082698,9.448671215878,9.448671215948,9.448671215388,9.448671215878,9.448671215878,9.448671215788,9.448671215888,9.206724348088,8.285059614088,7.394237238988,9.4486712163115,9.4486712163115,9.448671216338,9.448671216338,9.448671216338,9.448671216238,9.448671216238,8.936916227208,8.416499073038,9.047590052938,9.156407571278,9.448671216298,9.448671216198,9.292362339638,7.920278635638,6.151126170488,6.983436753988,4.777622881288,6.157664374588
"t69",5.092097155039,4.512534505979,5.619625311789,4.679878874689,4.679878874709,4.679878874709,4.569287823439,4.631482924409,2.943788507019,4.404197370939,4.404197371339,4.404197371339,3.549615703689,3.445254179989,3.289565056489,3.656088734955,3.656088734955,3.656088734965,3.248727326365,3.656088735365,3.656088735365,3.611317349765,3.656088734865,3.656088734865,3.656088734965,3.656088734965,3.656088734965,2.468067390855,2.505580311055,2.518904092899,3.656088735049,3.656088735049,3.656088734669,3.656088734669,3.536868220559,3.656088735059,3.656088734849,0.748317546049,0,1.5677100361,1.824380117286,3.331401748799,2.863450220089,3.907293852148,3.298870266648,8.267765183089,8.171601809509,8.267765182909,8.267765182889,6.440990164089,8.267765183229,8.267765183229,8.267765183189,8.267765183289,8.267765183289,7.184821025389,8.267765182809,8.267765182909,8.267765182809,8.104976337529,8.267765182829,8.088717109589,6.407365333089,7.028941156789,6.882807316489,8.267765182989,8.267765182879,8.267765182879,8.267765182979,8.267765182989,8.267765182989,8.267765182989,9.676676778049,9.676676778049,9.323081089589,9.423557695689,9.676676777899,9.676676777899,9.676676777989,8.273392838002,8.581721009402,9.676676777502,9.676676777502,8.615139274602,9.676676777889,9.676676777889,9.410445548379,9.676676777779,9.676676777779,9.676676777789,9.676676777789,9.676676777869,9.676676777469,8.424491673389,9.676676777739,8.948750951939,9.676676777789,9.676676777789,7.906693640489,6.852725942789,9.676676778649,9.510576696649,9.67667677866,9.67667677859,9.67667677859,9.67667677866,9.676676778189,9.676676778589,9.676676778589,7.197930858609,9.748319417639,10.187882854299,10.187882854279,10.187882854279,10.012869948139,10.187882854439,7.732718912139,7.592802357559,6.589551224839,8.929373048239,6.599756623043,9.466310735239,10.187882854339,10.187882854339,10.187882854439,10.187882854439,10.187882854019,10.187882854019,10.187882854039,10.187882854039,10.187882853999,10.187882853999,10.187882853999,10.187882854039,10.153710720849,10.187882854029,10.187882854099,10.187882853539,10.187882854029,10.187882854029,10.187882853939,10.187882854039,9.945935986239,9.024271252239,8.133448877139,10.1878828544625,10.1878828544625,10.187882854489,10.187882854489,10.187882854489,10.187882854389,10.187882854389,9.676127865359,9.155710711189,9.786801691089,9.895619209429,10.187882854449,10.187882854349,10.031573977789,8.659490273789,6.890337808639,7.722648392139,5.516834519439,6.896876012739
"t44",4.005368060739,3.425805411679,4.532896217489,3.593149780389,3.593149780409,3.593149780409,3.482558729139,3.544753830109,1.857059412719,3.317468276639,3.317468277039,3.317468277039,2.462886609389,2.358525085689,2.202835962189,2.569359640655,2.569359640655,2.569359640665,2.161998232065,2.569359641065,2.569359641065,2.524588255465,2.569359640565,2.569359640565,2.569359640665,2.569359640665,2.569359640665,1.381338296555,1.418851216755,1.432174998599,2.569359640749,2.569359640749,2.569359640369,2.569359640369,2.450139126259,2.569359640759,2.569359640549,0.828498397949,1.5677100361,0,0.737651022986,2.244672654499,1.776721125789,2.820564757848,2.212141172348,7.181036088789,7.084872715209,7.181036088609,7.181036088589,5.354261069789,7.181036088929,7.181036088929,7.181036088889,7.181036088989,7.181036088989,6.098091931089,7.181036088509,7.181036088609,7.181036088509,7.018247243229,7.181036088529,7.001988015289,5.320636238789,5.942212062489,5.796078222189,7.181036088689,7.181036088579,7.181036088579,7.181036088679,7.181036088689,7.181036088689,7.181036088689,8.589947683749,8.589947683749,8.236351995289,8.336828601389,8.589947683599,8.589947683599,8.589947683689,7.186663743702,7.494991915102,8.589947683202,8.589947683202,7.528410180302,8.589947683589,8.589947683589,8.323716454079,8.589947683479,8.589947683479,8.589947683489,8.589947683489,8.589947683569,8.589947683169,7.337762579089,8.589947683439,7.862021857639,8.589947683489,8.589947683489,6.819964546189,5.765996848489,8.589947684349,8.423847602349,8.58994768436,8.58994768429,8.58994768429,8.58994768436,8.589947683889,8.589947684289,8.589947684289,6.111201764309,8.661590323339,9.101153759999,9.101153759979,9.101153759979,8.926140853839,9.101153760139,6.645989817839,6.506073263259,5.502822130539,7.842643953939,5.513027528743,8.379581640939,9.101153760039,9.101153760039,9.101153760139,9.101153760139,9.101153759719,9.101153759719,9.101153759739,9.101153759739,9.101153759699,9.101153759699,9.101153759699,9.101153759739,9.066981626549,9.101153759729,9.101153759799,9.101153759239,9.101153759729,9.101153759729,9.101153759639,9.101153759739,8.859206891939,7.937542157939,7.046719782839,9.1011537601625,9.1011537601625,9.101153760189,9.101153760189,9.101153760189,9.101153760089,9.101153760089,8.589398771059,8.068981616889,8.700072596789,8.808890115129,9.101153760149,9.101153760049,8.944844883489,7.572761179489,5.803608714339,6.635919297839,4.430105425139,5.810146918439
"t30",3.276347277925,2.696784628865,3.803875434675,2.864128997575,2.864128997595,2.864128997595,2.753537946325,2.815733047295,1.128038629905,2.588447493825,2.588447494225,2.588447494225,1.733865826575,1.629504302875,1.473815179375,1.840338857841,1.840338857841,1.840338857851,1.432977449251,1.840338858251,1.840338858251,1.795567472651,1.840338857751,1.840338857751,1.840338857851,1.840338857851,1.840338857851,0.652317513741,0.689830433941,0.703154215785,1.840338857935,1.840338857935,1.840338857555,1.840338857555,1.721118343445,1.840338857945,1.840338857735,1.085168479135,1.824380117286,0.737651022986,0,1.515651871685,1.047700342975,2.091543975034,1.483120389534,6.452015305975,6.355851932395,6.452015305795,6.452015305775,4.625240286975,6.452015306115,6.452015306115,6.452015306075,6.452015306175,6.452015306175,5.369071148275,6.452015305695,6.452015305795,6.452015305695,6.289226460415,6.452015305715,6.272967232475,4.591615455975,5.213191279675,5.067057439375,6.452015305875,6.452015305765,6.452015305765,6.452015305865,6.452015305875,6.452015305875,6.452015305875,7.860926900935,7.860926900935,7.507331212475,7.607807818575,7.860926900785,7.860926900785,7.860926900875,6.457642960888,6.765971132288,7.860926900388,7.860926900388,6.799389397488,7.860926900775,7.860926900775,7.594695671265,7.860926900665,7.860926900665,7.860926900675,7.860926900675,7.860926900755,7.860926900355,6.608741796275,7.860926900625,7.133001074825,7.860926900675,7.860926900675,6.090943763375,5.036976065675,7.860926901535,7.694826819535,7.860926901546,7.860926901476,7.860926901476,7.860926901546,7.860926901075,7.860926901475,7.860926901475,5.382180981495,7.932569540525,8.372132977185,8.372132977165,8.372132977165,8.197120071025,8.372132977325,5.916969035025,5.777052480445,4.773801347725,7.113623171125,4.784006745929,7.650560858125,8.372132977225,8.372132977225,8.372132977325,8.372132977325,8.372132976905,8.372132976905,8.372132976925,8.372132976925,8.372132976885,8.372132976885,8.372132976885,8.372132976925,8.337960843735,8.372132976915,8.372132976985,8.372132976425,8.372132976915,8.372132976915,8.372132976825,8.372132976925,8.130186109125,7.208521375125,6.317699000025,8.3721329773485,8.3721329773485,8.372132977375,8.372132977375,8.372132977375,8.372132977275,8.372132977275,7.860377988245,7.339960834075,7.971051813975,8.079869332315,8.372132977335,8.372132977235,8.215824100675,6.843740396675,5.074587931525,5.906898515025,3.701084642325,5.081126135625
"t24",4.10237927424,3.52281662518,4.62990743099,3.69016099389,3.69016099391,3.69016099391,3.57956994264,3.64176504361,1.95407062622,3.41447949014,3.41447949054,3.41447949054,2.55989782289,2.45553629919,2.29984717569,3.331401748756,3.331401748756,3.331401748766,2.924040340166,3.331401749166,3.331401749166,3.286630363566,3.331401748666,3.331401748666,3.331401748766,3.331401748766,3.331401748766,2.143380404656,2.180893324856,2.1942171067,3.33140174885,3.33140174885,3.33140174847,3.33140174847,3.21218123436,3.33140174886,3.33140174865,2.592190110648,3.331401748799,2.244672654499,1.515651871685,0,1.87373233929,2.917575971349,2.309152385849,7.27804730229,7.18188392871,7.27804730211,7.27804730209,5.45127228329,7.27804730243,7.27804730243,7.27804730239,7.27804730249,7.27804730249,6.19510314459,7.27804730201,7.27804730211,7.27804730201,7.11525845673,7.27804730203,7.09899922879,5.41764745229,6.03922327599,5.89308943569,7.27804730219,7.27804730208,7.27804730208,7.27804730218,7.27804730219,7.27804730219,7.27804730219,8.68695889725,8.68695889725,8.33336320879,8.43383981489,8.6869588971,8.6869588971,8.68695889719,7.283674957203,7.592003128603,8.686958896703,8.686958896703,7.625421393803,8.68695889709,8.68695889709,8.42072766758,8.68695889698,8.68695889698,8.68695889699,8.68695889699,8.68695889707,8.68695889667,7.43477379259,8.68695889694,7.95903307114,8.68695889699,8.68695889699,6.91697575969,5.86300806199,8.68695889785,8.52085881585,8.686958897861,8.686958897791,8.686958897791,8.686958897861,8.68695889739,8.68695889779,8.68695889779,6.20821297781,8.75860153684,9.1981649735,9.19816497348,9.19816497348,9.02315206734,9.19816497364,6.74300103134,6.60308447676,5.59983334404,7.93965516744,5.610038742244,8.47659285444,9.19816497354,9.19816497354,9.19816497364,9.19816497364,9.19816497322,9.19816497322,9.19816497324,9.19816497324,9.1981649732,9.1981649732,9.1981649732,9.19816497324,9.16399284005,9.19816497323,9.1981649733,9.19816497274,9.19816497323,9.19816497323,9.19816497314,9.19816497324,8.95621810544,8.03455337144,7.14373099634,9.1981649736635,9.1981649736635,9.19816497369,9.19816497369,9.19816497369,9.19816497359,9.19816497359,8.68640998456,8.16599283039,8.79708381029,8.90590132863,9.19816497365,9.19816497355,9.04185609699,7.66977239299,5.90061992784,6.73293051134,4.52711663864,5.90715813194
"t19",2.72851934675,2.14895669769,3.2560475035,2.86345022,2.86345022002,2.86345022002,2.75285916875,2.81505426972,1.40304135613,2.86345022005,2.86345022045,2.86345022045,2.0088685528,1.9045070291,1.7488179056,2.863450220046,2.863450220046,2.863450220056,2.456088811456,2.863450220456,2.863450220456,2.818678834856,2.863450219956,2.863450219956,2.863450220056,2.863450220056,2.863450220056,1.675428875946,1.712941796146,1.72626557799,2.86345022014,2.86345022014,2.86345021976,2.86345021976,2.74422970565,2.86345022015,2.86345021994,2.124238581938,2.863450220089,1.776721125789,1.047700342975,1.87373233929,0,1.543716043859,0.935292458359,5.9041873748,5.80802400122,5.90418737462,5.9041873746,4.0774123558,5.90418737494,5.90418737494,5.9041873749,5.904187375,5.904187375,4.8212432171,5.90418737452,5.90418737462,5.90418737452,5.74139852924,5.90418737454,5.7251393013,4.0437875248,4.6653633485,4.5192295082,5.9041873747,5.90418737459,5.90418737459,5.90418737469,5.9041873747,5.9041873747,5.9041873747,7.31309896976,7.31309896976,6.9595032813,7.0599798874,7.31309896961,7.31309896961,7.3130989697,5.909815029713,6.218143201113,7.313098969213,7.313098969213,6.251561466313,7.3130989696,7.3130989696,7.04686774009,7.31309896949,7.31309896949,7.3130989695,7.3130989695,7.31309896958,7.31309896918,6.0609138651,7.31309896945,6.58517314365,7.3130989695,7.3130989695,5.5431158322,4.4891481345,7.31309897036,7.14699888836,7.313098970371,7.313098970301,7.313098970301,7.313098970371,7.3130989699,7.3130989703,7.3130989703,4.83435305032,7.38474160935,7.82430504601,7.82430504599,7.82430504599,7.64929213985,7.82430504615,5.36914110385,5.22922454927,4.22597341655,6.56579523995,4.236178814754,7.10273292695,7.82430504605,7.82430504605,7.82430504615,7.82430504615,7.82430504573,7.82430504573,7.82430504575,7.82430504575,7.82430504571,7.82430504571,7.82430504571,7.82430504575,7.79013291256,7.82430504574,7.82430504581,7.82430504525,7.82430504574,7.82430504574,7.82430504565,7.82430504575,7.58235817795,6.66069344395,5.76987106885,7.8243050461735,7.8243050461735,7.8243050462,7.8243050462,7.8243050462,7.8243050461,7.8243050461,7.31255005707,6.7921329029,7.4232238828,7.53204140114,7.82430504616,7.82430504606,7.6679961695,6.2959124655,4.52676000035,5.35907058385,3.15325671115,4.53329820445
"t12",2.875652980409,2.296090331349,3.403181137159,3.907293852059,3.907293852079,3.907293852079,3.796702800809,3.858897901779,2.446884988189,3.907293852109,3.907293852509,3.907293852509,3.052712184859,2.948350661159,2.792661537659,3.907293852105,3.907293852105,3.907293852115,3.499932443515,3.907293852515,3.907293852515,3.862522466915,3.907293852015,3.907293852015,3.907293852115,3.907293852115,3.907293852115,2.719272508005,2.756785428205,2.770109210049,3.907293852199,3.907293852199,3.907293851819,3.907293851819,3.788073337709,3.907293852209,3.907293851999,3.168082213997,3.907293852148,2.820564757848,2.091543975034,2.917575971349,1.543716043859,0,1.0714908027,6.051321008459,5.955157634879,6.051321008279,6.051321008259,4.224545989459,6.051321008599,6.051321008599,6.051321008559,6.051321008659,6.051321008659,4.968376850759,6.051321008179,6.051321008279,6.051321008179,5.888532162899,6.051321008199,5.872272934959,4.190921158459,4.812496982159,4.666363141859,6.051321008359,6.051321008249,6.051321008249,6.051321008349,6.051321008359,6.051321008359,6.051321008359,7.460232603419,7.460232603419,7.106636914959,7.207113521059,7.460232603269,7.460232603269,7.460232603359,6.056948663372,6.365276834772,7.460232602872,7.460232602872,6.398695099972,7.460232603259,7.460232603259,7.194001373749,7.460232603149,7.460232603149,7.460232603159,7.460232603159,7.460232603239,7.460232602839,6.208047498759,7.460232603109,6.732306777309,7.460232603159,7.460232603159,5.690249465859,4.636281768159,7.460232604019,7.294132522019,7.46023260403,7.46023260396,7.46023260396,7.46023260403,7.460232603559,7.460232603959,7.460232603959,4.981486683979,7.531875243009,7.971438679669,7.971438679649,7.971438679649,7.796425773509,7.971438679809,5.516274737509,5.376358182929,4.373107050209,6.712928873609,4.383312448413,7.249866560609,7.971438679709,7.971438679709,7.971438679809,7.971438679809,7.971438679389,7.971438679389,7.971438679409,7.971438679409,7.971438679369,7.971438679369,7.971438679369,7.971438679409,7.937266546219,7.971438679399,7.971438679469,7.971438678909,7.971438679399,7.971438679399,7.971438679309,7.971438679409,7.729491811609,6.807827077609,5.917004702509,7.9714386798325,7.9714386798325,7.971438679859,7.971438679859,7.971438679859,7.971438679759,7.971438679759,7.459683690729,6.939266536559,7.570357516459,7.679175034799,7.971438679819,7.971438679719,7.815129803159,6.443046099159,4.673893634009,5.506204217509,3.300390344809,4.680431838109
"t13",2.267229394909,1.687666745849,2.794757551659,3.298870266559,3.298870266579,3.298870266579,3.188279215309,3.250474316279,1.838461402689,3.298870266609,3.298870267009,3.298870267009,2.444288599359,2.339927075659,2.184237952159,3.298870266605,3.298870266605,3.298870266615,2.891508858015,3.298870267015,3.298870267015,3.254098881415,3.298870266515,3.298870266515,3.298870266615,3.298870266615,3.298870266615,2.110848922505,2.148361842705,2.161685624549,3.298870266699,3.298870266699,3.298870266319,3.298870266319,3.179649752209,3.298870266709,3.298870266499,2.559658628497,3.298870266648,2.212141172348,1.483120389534,2.309152385849,0.935292458359,1.0714908027,0,5.442897422959,5.346734049379,5.442897422779,5.442897422759,3.616122403959,5.442897423099,5.442897423099,5.442897423059,5.442897423159,5.442897423159,4.359953265259,5.442897422679,5.442897422779,5.442897422679,5.280108577399,5.442897422699,5.263849349459,3.582497572959,4.204073396659,4.057939556359,5.442897422859,5.442897422749,5.442897422749,5.442897422849,5.442897422859,5.442897422859,5.442897422859,6.851809017919,6.851809017919,6.498213329459,6.598689935559,6.851809017769,6.851809017769,6.851809017859,5.448525077872,5.756853249272,6.851809017372,6.851809017372,5.790271514472,6.851809017759,6.851809017759,6.585577788249,6.851809017649,6.851809017649,6.851809017659,6.851809017659,6.851809017739,6.851809017339,5.599623913259,6.851809017609,6.123883191809,6.851809017659,6.851809017659,5.081825880359,4.027858182659,6.851809018519,6.685708936519,6.85180901853,6.85180901846,6.85180901846,6.85180901853,6.851809018059,6.851809018459,6.851809018459,4.373063098479,6.923451657509,7.363015094169,7.363015094149,7.363015094149,7.188002188009,7.363015094309,4.907851152009,4.767934597429,3.764683464709,6.104505288109,3.774888862913,6.641442975109,7.363015094209,7.363015094209,7.363015094309,7.363015094309,7.363015093889,7.363015093889,7.363015093909,7.363015093909,7.363015093869,7.363015093869,7.363015093869,7.363015093909,7.328842960719,7.363015093899,7.363015093969,7.363015093409,7.363015093899,7.363015093899,7.363015093809,7.363015093909,7.121068226109,6.199403492109,5.308581117009,7.3630150943325,7.3630150943325,7.363015094359,7.363015094359,7.363015094359,7.363015094259,7.363015094259,6.851260105229,6.330842951059,6.961933930959,7.070751449299,7.363015094319,7.363015094219,7.206706217659,5.834622513659,4.065470048509,4.897780632009,2.691966759309,4.072008252609
"t25",5.09209715535,4.51253450629,5.6196253121,8.267765183,8.26776518302,8.26776518302,8.15717413175,8.21936923272,6.80735631913,8.26776518305,8.26776518345,8.26776518345,7.4131835158,7.3088219921,7.1531328686,8.267765183046,8.267765183046,8.267765183056,7.860403774456,8.267765183456,8.267765183456,8.222993797856,8.267765182956,8.267765182956,8.267765183056,8.267765183056,8.267765183056,7.079743838946,7.117256759146,7.13058054099,8.26776518314,8.26776518314,8.26776518276,8.26776518276,8.14854466865,8.26776518315,8.26776518294,7.528553544938,8.267765183089,7.181036088789,6.452015305975,7.27804730229,5.9041873748,6.051321008459,5.442897422959,0,4.16223990042,4.25840327382,4.2584032738,3.0517189902,5.60756768154,5.60756768154,5.6075676815,5.6075676816,5.6075676816,4.8890682355,5.97201239292,5.97201239302,5.97201239292,5.80922354764,5.97201239294,5.7929643197,4.1116125432,4.7331883669,4.8717194748,6.2566773413,6.25667734119,6.25667734119,6.25667734129,6.2566773413,6.2566773413,6.2566773413,9.67667677836,9.67667677836,9.3230810899,9.423557696,9.67667677821,9.67667677821,9.6766767783,8.273392838313,8.581721009713,9.676676777813,9.676676777813,8.615139274913,9.6766767782,9.6766767782,9.41044554869,9.67667677809,9.67667677809,9.6766767781,9.6766767781,9.67667677818,9.67667677778,8.4244916737,9.67667677805,8.94875095225,9.6766767781,9.6766767781,7.9066936408,6.8527259431,9.67667677896,9.51057669696,9.676676778971,9.676676778901,9.676676778901,9.676676778971,9.6766767785,9.6766767789,9.6766767789,7.19793085892,9.74831941795,10.18788285461,10.18788285459,10.18788285459,10.01286994845,10.18788285475,7.73271891245,7.59280235787,6.58955122515,8.92937304855,6.599756623354,9.46631073555,10.18788285465,10.18788285465,10.18788285475,10.18788285475,10.18788285433,10.18788285433,10.18788285435,10.18788285435,10.18788285431,10.18788285431,10.18788285431,10.18788285435,10.15371072116,10.18788285434,10.18788285441,10.18788285385,10.18788285434,10.18788285434,10.18788285425,10.18788285435,9.94593598655,9.02427125255,8.13344887745,10.1878828547735,10.1878828547735,10.1878828548,10.1878828548,10.1878828548,10.1878828547,10.1878828547,9.67612786567,9.1557107115,9.7868016914,9.89561920974,10.18788285476,10.18788285466,10.0315739781,8.6594902741,6.89033780895,7.72264839245,5.51683451975,6.89687601305
