"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163","c164"
"t3",-0.0177176784116065,-0.004687014532233,0.0134575076391332,0.0044540997555031,0.0230230981539739,-0.0248923959983756,-0.0159516380164505,0.00202208768628984,-0.00422881024175628,-0.00715802891070567,-0.0111156842643874,0.00813972838271014,-0.0165173374199673,-0.00721306605118794,0.0367366777569996,-0.00983893640821689,-0.1419042670491,-0.001081243249583,0.000418336934439115,0.0039981934549992,0.00751800746201724,0.0933970018958693,-0.0266415854984137,0.0207551893320419,-0.00293736212103192,-0.000289184455063071,4.50610002413294e-05,-0.109429463560548,-0.0366172364091706,0.109356532059884,-0.0107944815558248,0.00121231244221309,0.00210222249647554,-0.0568617394659945,-0.00544790416714923,0.0201454547375447,0.0184354722507316,1.43009726749852e-07,0.00408104288954132,-0.00942691493637642,-0.000273726893093127,0.000133380381423172,0.00353674451391303,0.000347988266099995,0.0539307749231168,-0.0231604730258475,-0.00625236915972423,0.0104384704251052,-0.00483658506377149,-0.00735700119947722,0.00015055621893757,-0.000121052492287515,0.00044137758880953,0.0254895091694151,0.00144059835872195,0.0770690466141809,-6.06087827515411e-15,0.000391910101796908,-0.00138745481102191,0.00550438660257304,0.09894111209044,0.0109213096252573,0.0136890380018152,-0.012482498362456,-0.000328393660827751,-0.0081653563382408,-0.103796699939882,7.25525272615552e-17,0.0103746090184307,-0.11442140364345,0.00524419971644234,0.000519400455523615,0.0551285094782165,2.56230010317608e-15,-0.0220342509068962,1.32570597165755e-05,4.26024459788778e-06,-0.00235550043880727,-0.00520485159169305,-0.00433283909213762,0.00144559797592403,0.00334723719485231,0.01911863334094,0.488534867277129,-0.111867474676014,0.0626680460099848,-2.0557583809804e-14,0.00563957580586844,0.0602474402315777,-0.000854534202576132,0.050965360647651,-0.000851401684662638,-2.85497719573109e-06,-0.0445013368431729,-0.000795314334071947,4.34623750478483e-06,-1.63875569726401e-07,3.09132884368632e-06,0.00060438037332445,0.0537335595407978,-0.000177202517587704,0.0110823836912742,-0.000974145410026828,0.00460319622323234,0.000455820235275164,0.000436680035836541,3.32037372441192e-14,-0.0244467488674361,1.64043942142349e-05,0.0361913830693525,0.446884978035421,-0.000438301871193033,-1.35085611053009e-15,0.310689779784131,-0.000112026558977803,-1.35575186972199e-14,-0.00244736392216013,0.562401919549461,-1.22069337731128e-13,-0.00918968032029408,0.0234448175935946,-6.00625200452672e-15,0.0170084926595751,1.47258465613266e-14,2.09409583001533e-06,-0.00049354039419595,-3.8363798269001e-16,4.54205936851067e-05,1.24279278422996e-06,-2.88826094792892e-05,1.49647124216068e-15,0.00060999494934004,-9.73843943841188e-07,8.69237096552267e-05,-3.11573384064655e-15,-4.60619154130595e-05,7.47134401328444e-16,0.000111937031216527,-0.000133975974214096,-7.9565364427317e-16,-2.9998122196731e-08,-1.90995919654591e-15,1.04842993040536e-05,2.94430924915742e-15,-8.26358095709929e-15,-7.42578126254695e-08,-3.17461260625255e-05,-1.61242906926423e-15,9.54347623728675e-16,7.16749727423543e-16,5.19887528693185e-06,-0.000783840071862589,1.88452045676022e-06,7.24022524160333e-16,5.24187623711101e-17,2.00432216220465e-15,1.23882662041644e-15,1.17766283072811e-05,1.38925118462e-15,-5.21359966313361e-07,4.29941401634227e-16,-4.54157357887746e-15,-1.09370795405574e-13,-0.0780868809443286
"t4",0.0114413837944024,-0.00289544401276237,0.0330846846961997,-0.000526958481869746,0.00974468169079401,-0.0118914184189672,-0.00971004935615605,0.00427089235573987,-0.00294277858838678,-0.0129006142863089,-0.0192576405692861,0.0050874866873853,-0.0125619072809623,-0.0121918497002249,0.0463212712915742,-0.00716215511449393,-0.107168804488318,0.000608306882892947,0.000802497140989966,0.00928639423865931,0.0071653797775254,0.102309428608445,-0.0239788311701589,0.0245064841452264,0.0124849988081266,0.00163137970857648,5.95976122322383e-05,-0.192174626158541,-0.0288904547483146,0.157596905464087,-0.0223667542770672,0.0183080832929925,0.000242626778674,0.0557630150826102,0.0149402631779446,0.0715578876722017,-0.086078680814964,-1.61999385424675e-05,-0.000757971853437049,-0.108299177277461,0.000718124898016707,-0.000192388341810992,0.0188187797799139,0.0018103300645288,0.13838182023479,-0.135424622235852,-0.0678633429532549,-0.0147244685028241,-0.0185247461816089,0.0071866558247522,0.000589713964583457,7.77633006906066e-05,0.00170768946803789,-0.0108221005017242,0.0124587129504766,-0.0196048876350759,7.38440015084365e-16,-2.55888476698888e-05,0.000493359275466209,2.91071625952287e-05,0.00077043236368679,0.000320801641513683,0.00538174078164807,0.000756688685431117,-0.000213865979938604,-0.00528400080065526,-0.015103366208186,-1.41627441027362e-15,0.00164838506751964,-0.0182936489333702,0.00098446299837025,0.000610636401069865,0.0115671478472069,1.30374944478267e-15,-0.00560807144412794,1.93146252015783e-05,5.29426286370074e-06,-0.00224889162147316,-0.00487125078074269,-0.0035273000903937,0.000449392835230324,0.001783253994115,0.00683880580002696,0.177026468542433,-0.0417142792179679,0.00503851423120699,-1.18223237278388e-15,0.00242713198943726,-0.00836956152746425,-0.000352993072729002,-0.0286270825316428,0.000633789528326269,-1.02613943729142e-06,-0.0203129759258025,0.00279704084493677,1.3468196049886e-06,7.10683701370017e-07,1.73629522202822e-06,0.000651102352649079,0.123797266589979,0.000100959084404352,0.0223971224727393,-0.000658623082162943,0.00819937326516866,0.000351044293699292,0.000686120940709278,4.86968398020745e-14,-0.0340391622992549,1.40330879515101e-05,0.04457354019924,0.477066373255428,-0.00047873763057663,-5.31727423301758e-15,0.0533256020957112,-0.000140123449466153,3.02641906505323e-14,0.00366119780928237,-0.738045824527395,1.65666052030666e-13,0.0134073008919561,-0.0357902111013496,7.82508389420681e-15,-0.00990719212801619,-1.0553784159526e-14,-4.98161108854247e-06,0.000137913093681771,4.30281948297286e-16,-1.23700395685123e-05,-5.20399234330921e-06,0.000127105167930833,-5.31885535502831e-15,-3.48530952911574e-05,4.91822023289504e-06,-2.27010145771826e-06,4.26565272149461e-15,3.18157727446229e-06,-5.61668789457674e-15,-5.07452787067019e-06,4.0147775133117e-07,1.68100388413611e-15,4.68745292783216e-07,3.9217198471343e-15,0.000566957681717803,-3.99325773030951e-15,4.01703362163098e-14,-1.6971814063907e-06,-0.000678450392213612,7.30203981386751e-15,-7.78395927408171e-16,-1.10091000367432e-15,7.88070761120446e-07,-0.000120021380883487,1.90629452758778e-05,1.20169846856868e-15,-1.68244894404151e-15,-7.58024612075288e-15,1.65561860520194e-15,2.37400983881235e-06,-7.21885560926514e-16,-1.09083634915204e-07,1.24538562041857e-15,-1.10585107283004e-14,-1.05748216076082e-13,-0.0780868809442971
"t5",0.0115574894413684,-0.00293531199461634,0.0337479828264675,-0.000539311820235512,0.0100473006364573,-0.0123384811266891,-0.0103210480906421,0.00456716977256711,-0.00317255962694687,-0.0140517845519427,-0.0211287840450104,0.00563251904062447,-0.0142794183962187,-0.0138987370841899,0.0550038439833344,-0.00873675305279958,-0.132354954474896,0.000773695044789208,0.00104582235824998,0.012677651791884,0.00990599264355638,0.147623093430345,-0.0347486067635301,0.0359926867871831,0.0185115758034974,0.00242783322492208,8.93368843678471e-05,-0.30995650898628,-0.0485309314512493,0.270841248797924,-0.0397629317084626,0.0348736062941727,0.000469026321344546,0.111795109007611,0.0307428363477347,0.153759546140158,-0.189358500289685,-3.64402902158693e-05,-0.00171095267866794,-0.252776078194093,0.00171219939481237,-0.000464887561262977,0.0471357544420613,0.00455417383471573,0.410824642231446,-0.417303768443976,-0.211467711878557,-0.0554660298729854,-0.072518550071389,0.0298589183295026,0.00251307955283544,0.000351911100590159,0.00845011499517926,-0.0606406007026495,0.0903655569804353,-0.146457843008042,1.23653231245528e-14,-0.000223495143253291,0.0157128417104449,-0.00643897564869461,-0.116024328363124,-0.0122234191899252,-0.0533719894467877,-0.00744794781503194,0.00164732888114663,0.0402689715471113,0.0788835389837753,1.35394686243705e-15,-0.00708060959777734,0.0780396852816064,-0.00344653212303336,-0.00200083866860302,-0.0364000918161515,-1.04840234278904e-15,0.016994313734966,-4.97471510602318e-05,-1.24908365675985e-05,0.00432142407690493,0.00921251642927736,0.00601375603903989,-0.000689886641853644,-0.0024571061759516,-0.00865009111120193,-0.220593273126992,0.0500718580670101,-0.00550187130228184,2.03998475163625e-15,-0.00253312058332805,0.0084833794841946,0.000338745699610287,0.0262434867865977,-0.000563211409257086,8.35630072658736e-07,0.01580974723998,-0.00204184409482586,-9.67515674925631e-07,-4.71549979124015e-07,-1.15203091062326e-06,-0.000363054417846791,-0.0681526749008515,-5.52989993539298e-05,-0.0120711833918625,0.000350623837497299,-0.00432653347273938,-0.000185107888441872,-0.000354392299996542,-2.32622993075958e-14,0.017226067886293,-7.08722103470664e-06,-0.0221049914081786,-0.231318137136288,0.000231143611883632,3.16156016024722e-15,-0.0222523302148842,5.54944011870506e-05,-1.05382477070404e-14,-0.00119703954191106,0.238988977014707,-5.43027000068252e-14,-0.0042508205819717,0.0112406617817124,-2.64911859930733e-15,0.00296145577057238,2.96705328986854e-15,1.40749265772952e-06,-3.75414371238842e-05,6.98115406608263e-17,3.17764897127266e-06,1.2544564708784e-06,-3.01977419298119e-05,2.51387422961222e-15,8.02101730371885e-06,-1.12245970809297e-06,5.01534559796152e-07,-1.77804506292549e-15,-6.52717879057999e-07,2.14893168467387e-15,9.94324233644359e-07,-7.10043877078957e-08,-1.50515326898612e-15,-8.04008094536732e-08,-8.77006690018929e-16,-6.83101078503502e-05,2.92364804066846e-15,-1.88847611928674e-14,1.72080076857316e-07,6.71438443251522e-05,-1.67024843808238e-15,1.33249267506958e-15,1.27626905103633e-15,-4.65771799556129e-08,6.88408139836615e-06,-1.00192257782959e-06,-5.9290619759054e-16,4.55401760080724e-16,3.54161624774662e-15,8.50477218431843e-17,1.52315560915753e-08,2.25645174332491e-15,-1.98030736444617e-09,-3.71742228649812e-16,-6.37627294941325e-15,-1.11143179396562e-13,-0.0780868809443056
"t91",0.108356703943666,0.0133484232848233,-0.0504745711855,0.00169674446192719,-0.00222995570504414,0.0019171480574563,-0.00155809385196254,0.00169421963087126,-0.0016011891347842,-0.0272111376402083,-0.370226642269397,-0.0104406473816996,0.00967671131973216,0.0116676293906089,-0.179635262876257,-0.00130688071050727,-0.0065731146109631,-0.00509213104315859,-4.25073313672195e-05,-0.000830845786552846,-0.000543612831547712,-0.0111161060034129,-0.00332722401668785,-0.00296255795724081,-0.015532174152824,0.000141434300756274,-1.44427451597025e-06,0.0154278788421558,0.00187611651872732,-0.0136128603618717,0.00226730271819894,-0.00291351415974232,0.000746931228712687,-0.024160950872645,-0.0025547635608216,0.00493660455025672,-0.000691020160445879,-3.68067051839649e-06,7.51833165867459e-05,0.00711718575384101,-7.59214856885437e-05,2.69515269723826e-05,0.000939199611229356,-0.000197629739265008,0.0125328856183446,-0.00961322882820879,-0.00451948697852012,-0.000467902790789106,5.08856286292754e-05,0.000160363724121523,-2.89459732896362e-05,1.41308441074464e-06,-0.00026307461395075,-0.000120497779524654,-0.00679407186566488,1.04785846270286e-05,-4.59206620281504e-15,-3.34492708412102e-08,-3.58923208648291e-05,5.37314049773923e-06,9.76986413225439e-05,1.10133891251781e-05,0.000110949098988938,3.33883385657385e-05,-0.000301255953859098,-7.38539904896387e-05,-6.05360305286802e-05,-9.60594023024629e-17,4.85942526592346e-06,-5.33048991177738e-05,2.30859593054766e-06,0.00227486525981639,1.95258381425166e-06,-4.86271928026142e-16,-2.75869425064423e-06,0.000328228580862076,-6.74722174537402e-05,2.94945959196326e-06,6.68623332442716e-06,5.9302742995835e-06,-5.60458184042771e-07,-0.000130872899313125,-5.94505275247365e-06,-0.000133742802093731,1.42392281639661e-05,-2.09941346673548e-05,5.52044264073074e-16,2.51162623224956e-05,-0.00296542300547654,-1.13007146879403e-06,-0.00592057231307591,-7.35073394001276e-05,2.78452201475039e-08,0.000682945207709707,-0.244950445118678,9.18818547806645e-08,-5.47138729566285e-10,-1.34445832266885e-09,-3.20224008027413e-05,-0.00926670802190181,-1.26609762215517e-05,-0.00342444642312259,0.000192781960964338,-0.863382964326526,0.00145146759553594,0.000474398204313299,-8.43938034077272e-16,-0.0028333723643582,1.00152064656436e-06,0.00591238510788354,0.0202249526138719,-1.97351650652982e-05,-1.32337215368325e-15,-0.0149078667430613,2.36923613337147e-06,-4.33183542662862e-15,-4.58104902296573e-06,0.000900983975341552,4.23282040261035e-15,0.00107840830069095,-0.00447582349128377,4.39646590229125e-15,2.27506119205353e-06,-1.18595687968743e-15,4.53848898065428e-10,-1.36317682821266e-08,5.6169775951542e-15,5.98322268246116e-10,-6.73671419551698e-05,-1.34572644081157e-11,-4.284400124203e-16,2.75483128469407e-10,0.000181676316182711,6.1282114026894e-12,-3.28440675191727e-16,1.35966085124724e-12,-2.89428318422312e-15,-1.06958136737636e-12,-8.29620131815624e-13,-7.87873497108495e-16,2.44274282815433e-05,-4.70272071855492e-15,6.20549475096427e-08,6.53962107873242e-16,-9.60064387809613e-16,-8.83992867197652e-10,-0.00522835221113387,-7.07810614504421e-15,-2.59499805076044e-16,1.22768568106043e-16,5.31151298417607e-11,-8.83973549437381e-09,0.0285527872244045,-3.59542528431903e-15,7.82605988027285e-16,2.93085833989708e-16,-2.2251025401045e-15,5.30586165363728e-10,1.15303165858506e-15,-2.892788589239e-11,-3.78282083761915e-15,-5.56229042425732e-15,-1.0746689456965e-13,-0.0780868809442904
"t138",0.108642025901309,0.0133960378603309,-0.0507359904900313,0.00170700454423857,-0.00224775823766593,0.00193562324665769,-0.00158294637485268,0.00172392835846762,-0.00163267282523449,-0.0278196393832911,-0.379210646984564,-0.0107187991178346,0.0100015912226617,0.0120681875235669,-0.187729339401091,-0.00137503039109783,-0.00693726099739278,-0.00541365928272199,-4.54634299397438e-05,-0.000898766815152857,-0.00058984790209037,-0.0121860608707788,-0.00365122373192103,-0.00326142123405203,-0.0171375133435442,0.000156188934809771,-1.59766236628886e-06,0.0173593667792218,0.0021306280487688,-0.0155390421990736,0.00260768437030222,-0.00340164127499255,0.000874825111283043,-0.0285166286965767,-0.00303173744162068,0.00591049271560406,-0.000831275752508527,-4.44746521898453e-06,9.09091782795557e-05,0.00866258762035413,-9.27885500605868e-05,3.30239663445055e-05,0.00115866448159435,-0.000244009596000823,0.0159393487867025,-0.0123031520983779,-0.00579485876802655,-0.000617977825156802,6.75825026673006e-05,0.000214768408930944,-3.89003148117768e-05,1.91418141341411e-06,-0.00036037803422615,-0.000167463566859595,-0.00968975535679191,1.49840976136351e-05,4.0073241222687e-15,-4.84549831132478e-08,-5.52042060713943e-05,8.50167206587404e-06,0.000154850609916546,1.77413835075278e-05,0.000191064207123617,5.75395183220325e-05,-0.000533714649033428,-0.000131025279693646,-0.00011451635715868,4.23032208057401e-16,9.65028539111649e-06,-0.000106067319089,4.9096272442923e-06,0.00497237872283491,4.3468072099366e-06,3.55754454563067e-16,-6.25474855356009e-06,0.000818466600277105,-0.000179658318991344,9.75564231365795e-06,2.26118308838168e-05,2.38685544071076e-05,-2.91195808953037e-06,-0.00105317403005249,-9.7202665477315e-05,-0.00271739165898843,0.00079149911640192,0.000299819551913194,-4.1502808207455e-15,-0.000214756326773444,0.0199031585798076,5.32070712042033e-06,0.0220671452871356,0.000239240829912336,-6.75504988816866e-08,-0.00150709457283444,0.537837889473968,-2.11426328846619e-07,-9.65595457672208e-09,-2.35790884932407e-08,2.74452177147822e-06,0.000838905594502069,1.16005004521045e-06,0.000317175260333941,-1.76012750953813e-05,0.0772475715343505,-0.000129620242829426,-3.92290677460766e-05,4.71378672191257e-15,0.000209333974093116,-7.3019373928219e-08,-0.000376095676596724,-0.00103093436790925,9.56833508927144e-07,2.64266093812945e-15,-0.000630362689504359,1.74113791331249e-07,2.35828228819504e-15,-7.90868865778395e-07,0.000159463421316758,-5.78177883291811e-15,0.000200902255755301,-0.00085208563942157,-1.45648352934988e-15,4.79726683760753e-07,1.01832896259402e-14,1.05541637927449e-10,-3.35289695317556e-09,-2.92125606475605e-15,1.58861983433383e-10,-1.92149150628368e-05,-3.87145066659255e-12,4.67544346091431e-15,8.22520917478572e-11,5.46622886258127e-05,1.90286498445149e-12,1.35059672117235e-15,4.35042557466142e-13,-7.40661972229389e-15,-3.57150761195286e-13,-2.90964423236596e-13,-3.20615778600411e-15,8.95396113268501e-06,-1.47702926257013e-14,2.61546447828076e-08,-2.73226479512825e-13,-0.707106781186542,-3.90356775259822e-10,-0.0023215896124,-1.20012439154609e-14,2.41207262959953e-14,5.77565258601045e-15,2.66492149409646e-11,-4.51113203779954e-09,0.0200327398029913,-7.02354799537051e-15,1.16334142222127e-15,1.42527393693724e-15,5.05493198991548e-15,2.82596365293752e-10,-6.33012215416376e-15,-1.57036315085104e-11,5.94717830380198e-15,4.12294510699845e-15,-1.04999120913732e-13,-0.0780868809442992
"t139",0.108642025901309,0.0133960378603312,-0.050735990490031,0.00170700454423864,-0.00224775823766592,0.00193562324665808,-0.00158294637485235,0.0017239283584676,-0.00163267282523476,-0.0278196393832912,-0.379210646984563,-0.0107187991178349,0.0100015912226615,0.0120681875235667,-0.187729339401091,-0.00137503039109811,-0.00693726099739356,-0.00541365928272268,-4.54634299392222e-05,-0.000898766815151909,-0.00058984790209034,-0.0121860608707763,-0.00365122373192115,-0.00326142123405134,-0.0171375133435435,0.000156188934809715,-1.59766236614425e-06,0.0173593667792216,0.00213062804876891,-0.0155390421990705,0.00260768437030243,-0.00340164127499264,0.000874825111281566,-0.0285166286965771,-0.00303173744162071,0.00591049271560562,-0.000831275752508874,-4.44746522066044e-06,9.09091782790514e-05,0.0086625876203536,-9.27885500610901e-05,3.30239663448634e-05,0.00115866448159645,-0.000244009595999916,0.0159393487867004,-0.0123031520983779,-0.00579485876802622,-0.000617977825154008,6.7582502665863e-05,0.000214768408930403,-3.89003148117816e-05,1.91418141495818e-06,-0.000360378034220942,-0.000167463566861696,-0.00968975535678894,1.49840976109428e-05,-6.67513491626853e-16,-4.84549836509036e-08,-5.52042060705105e-05,8.501672064694e-06,0.000154850609915685,1.77413835052371e-05,0.000191064207119764,5.75395183208833e-05,-0.000533714649028524,-0.000131025279693805,-0.000114516357159311,-2.20724159080126e-15,9.65028539267471e-06,-0.000106067319088334,4.9096272419025e-06,0.00497237872283493,4.34680720850372e-06,1.08108202754109e-16,-6.25474855242038e-06,0.000818466600279541,-0.00017965831899595,9.75564231584457e-06,2.26118308808848e-05,2.38685544062872e-05,-2.91195809447309e-06,-0.00105317403004711,-9.72026654826059e-05,-0.00271739165899965,0.000791499116404165,0.000299819551913908,-1.07115793810056e-15,-0.000214756326767782,0.0199031585798104,5.32070711197331e-06,0.022067145287128,0.000239240829912875,-6.75505049124258e-08,-0.00150709457283686,0.53783788947395,-2.11426326964486e-07,-9.65594301902892e-09,-2.35791021288314e-08,2.74452175599536e-06,0.000838905594495623,1.16005004095694e-06,0.000317175260344795,-1.76012750976168e-05,0.0772475715343575,-0.000129620242831266,-3.92290677563206e-05,-2.13605838637169e-15,0.000209333974098083,-7.30193713575172e-08,-0.000376095676594975,-0.00103093436793888,9.56833511254512e-07,1.28922198748072e-16,-0.000630362689511763,1.74113789399881e-07,1.42072587738903e-15,-7.90868849198287e-07,0.000159463421373351,-3.28389425042645e-16,0.00020090225577284,-0.000852085639409771,1.92514738530762e-15,4.79726690456352e-07,-8.31253957265683e-15,1.05541946771385e-10,-3.35288777032197e-09,-2.4748877502768e-15,1.58853476401973e-10,-1.9214915072863e-05,-3.91017822504516e-12,-8.83288590829949e-15,8.22433718621497e-11,5.46622886218471e-05,1.8832748064474e-12,-4.02619714882381e-15,4.52907544503051e-13,5.73205415682242e-15,-3.65769412913157e-13,-3.04672499523099e-13,1.23700811347361e-15,8.95396116949641e-06,1.59939167563888e-14,2.61550333966822e-08,2.74192198965569e-13,0.707106781186552,-3.901736318404e-10,-0.00232158961250844,1.72597770885928e-14,-2.08917444861502e-14,-5.77655227871794e-15,2.6609271964348e-11,-4.5111270277013e-09,0.0200327398030542,5.58136303763635e-15,-1.7919505246043e-15,1.20351303375323e-15,-1.75156505565177e-15,2.82610630754987e-10,9.87624678039836e-15,-1.56978375355681e-11,-3.93252429669515e-15,-1.28658293625795e-14,-1.14317274672401e-13,-0.0780868809443151
"t134",0.108509110279364,0.013373858586975,-0.0506142351268474,0.00170222627035843,-0.00223946860144656,0.00192702149563507,-0.00157138086706464,0.00171010449866566,-0.00161802522302768,-0.0275365893258713,-0.375032181805812,-0.0105894503964905,0.009850576410911,0.0118820032065319,-0.183969303763742,-0.00134338287937864,-0.00676818262861452,-0.00526441737411026,-4.40916448380372e-05,-0.000867260359839844,-0.000568402894167461,-0.0116899256077372,-0.00350098958260397,-0.00312285249823533,-0.0163932290678794,0.000149348357658655,-1.526550723155e-06,0.0164641420392104,0.00201267364975868,-0.0146463677746281,0.00244993938720221,-0.00317541534758605,0.00081555049186109,-0.0264977713576828,-0.00281064569332277,0.00545900723448892,-0.000766249218873738,-4.09192695131708e-06,8.36174962551761e-05,0.00794592358225862,-8.4965874062796e-05,3.02074886314621e-05,0.00105685571703041,-0.000222493708183418,0.0143575564627686,-0.011053788070909,-0.00520245551297126,-0.000548178951212356,5.98148146795264e-05,0.000189447819851401,-3.4266623511481e-05,1.68082583527279e-06,-0.000315036982696206,-0.000145560416410145,-0.00833714889770808,1.28791629986345e-05,-1.06839504914458e-17,-4.14384574798147e-08,-4.61351292837561e-05,7.02922057680097e-06,0.000127948179319789,1.45702348794464e-05,0.000153087818605269,4.60905752269747e-05,-0.000423245311401608,-0.000103852838525641,-8.87087566761318e-05,1.43277969379774e-15,7.34928376229976e-06,-8.07212903197957e-05,3.65214481834152e-06,0.00366479228672785,3.18417888230354e-06,-6.57267509397267e-16,-4.55406486484509e-06,0.000577786589201026,-0.000124235220258103,6.32575484909908e-06,1.45707446579065e-05,1.46788339496609e-05,-1.68435418972769e-06,-0.000559191181509784,-4.70087025760559e-05,-0.00128866420539492,0.0003553595881268,0.000111317550401889,2.72087263881608e-15,-6.98017356586977e-05,0.0057923414463253,1.15167368428537e-06,0.00308830248159103,1.86992206668387e-05,1.07094206100073e-08,0.000511979774859798,-0.39131271746737,1.82741173100049e-07,2.02018554253067e-08,4.93465496893949e-08,1.941809921655e-05,0.004992713016823,6.50995776381747e-06,0.00151619073921552,-7.60357080754075e-05,0.312957770999212,-0.000522680747956908,-0.000139240932432802,-9.87512458890026e-16,0.000669621104813714,-2.31389389622524e-07,-0.00110272653103044,-0.00278275812411841,2.54623933363769e-06,-1.09272145535316e-15,-0.00120493791508049,3.08672647626016e-07,4.35494685199258e-16,-1.1551780046642e-06,0.000231147315871862,1.61506730477212e-15,0.000286523749657403,-0.00120665646781069,-2.63181757861256e-15,6.55734802897253e-07,1.49305744038335e-15,1.38951124199282e-10,-4.3112049078589e-09,-6.74302040915449e-16,1.97165370237891e-10,-2.29670680873545e-05,-4.61033345023658e-12,-3.83637520227809e-15,9.56882591825886e-11,6.32768899714367e-05,2.1505213309554e-12,-3.45092418927991e-15,4.8488829028969e-13,2.39647555815679e-15,-3.83687845611455e-13,-2.88666622326954e-13,-2.2491264379291e-16,8.63326864771665e-06,7.13018967909948e-15,1.68368589539747e-08,4.03292030727017e-15,2.57190102548321e-14,-1.50964723413446e-10,-0.000790508147426834,-7.00338175075253e-14,-3.23498880598935e-14,3.40484209272322e-14,-1.17709455515914e-10,2.7443498607669e-08,-0.741860382405539,9.0387758074028e-14,1.85307696348565e-15,-3.44827509787401e-15,-2.01576881278455e-15,5.4411327903332e-10,-3.06039316575644e-15,-2.81520309493191e-11,-6.74185120502062e-17,-6.73106669675612e-15,-1.06053357660069e-13,-0.0780868809442844
