"accepted_species","estimate"
"t28",0.219757729578104
"t89",-0.969373280943424
"t39",-0.232787525809285
"t112",-1.31817617579841
"t119",-0.0607134403336421
"t98",-0.40765612670888
"t140",-0.193705768921176
"t73",-0.0999363368336616
"t104",0.856156969942414
"t34",0.544610845966496
"t143",1.04913034949134
"t133",-1.73821577749887
"t42",-1.15456485118076
"t37",0.214390113438582
