"accepted_species","trait_BM_trend_scaled"
"t1",1
"t112",0
"t120",0
"t121",0
"t102",0
"t131",1
"t132",1
"t8",0
"t22",0
"t67",1
"t68",1
"t54",0
"t133",0
"t134",0
"t32",0
"t126",1
"t127",1
"t74",0
"t60",0
"t115",0
"t122",0
"t123",0
"t94",0
"t92",0
"t93",0
"t14",0
"t15",0
"t9",0
"t13",1
"t21",1
"t45",1
"t46",0
"t73",1
"t86",0
"t87",0
"t82",0
"t83",0
"t25",0
"t37",1
"t38",0
"t35",1
"t20",0
"t49",1
"t50",1
"t103",1
"t108",1
"t109",1
"t11",1
"t10",1
"t6",1
"t124",1
"t125",1
"t16",1
"t26",1
"t27",1
"t84",1
"t85",1
"t96",1
"t139",1
"t140",1
"t44",1
"t75",1
"t80",1
"t129",1
"t130",1
"t95",1
"t23",1
"t5",1
"t4",0
"t58",0
"t59",1
"t128",1
"t135",1
"t136",1
"t24",1
"t41",1
"t42",1
"t29",1
"t30",0
"t81",0
"t90",0
"t91",0
"t53",0
"t28",1
"t12",0
"t63",1
"t64",1
"t61",0
"t62",0
"t106",0
"t107",0
"t118",0
"t119",0
"t39",1
"t40",0
"t36",1
"t19",0
"t78",0
"t79",0
"t55",1
"t56",0
"t98",1
"t99",1
"t100",0
"t101",0
"t71",0
"t72",0
"t113",0
"t114",0
"t116",0
"t117",0
"t18",0
"t76",0
"t77",0
"t97",0
"t104",0
"t105",0
"t33",0
"t57",1
"t65",0
"t66",0
"t69",0
"t70",0
"t51",0
"t110",0
"t111",0
"t88",0
"t89",0
"t52",0
"t34",1
"t137",0
"t138",0
"t17",1
"t31",0
"t43",0
"t47",0
"t48",0
"t7",1
"t3",1
"t2",1
