accepted_species,estimate
t74,0.17662847
t34,-0.470869
t1,-0.80770487
t60,-1.080735
t9,-0.90638006
t88,0.5015603
t33,-0.042561278
t79,1.5039103
t99,-0.04104565
t92,0.112010226
