"accepted_species","trait_EB_scaled"
"t5",-0.0854275742431573
"t21",-1.42587623061732
"t22",-0.0473505854810476
"t65",-0.666990483196452
"t66",-1.0139710319301
"t9",-1.91877762178433
"t47",0.314356197558449
"t48",-0.324390379049612
"t16",NA
"t95",-0.909793665964147
"t96",-0.912228199135444
"t55",0.888507526759088
"t84",1.39327811421201
"t89",1.63217546361823
"t90",1.5839837576007
"t12",1.29916397313976
"t23",1.01682636061711
"t24",1.42670455717947
"t19",1.1989168192502
"t11",0.788568516830225
"t8",0.594211171574949
"t49",1.2417694020627
"t50",0.293464350735686
"t60",NA
"t61",1.67136066801011
"t67",0.863615986174119
"t68",0.59751813724311
"t46",1.43020415115271
"t56",-0.0303580771384709
"t99",-0.556553541452781
"t100",-0.502710254743218
"t30",0.122575784207669
"t78",1.87899031863487
"t79",1.20082271139064
"t97",NA
"t98",1.22892123200376
"t2",0.9153250539274
"t3",1.09410161551271
"t17",-0.575533458287703
"t18",0.469530408277238
"t13",0.187036248325258
"t14",-0.923144139437424
"t29",-1.35326365690148
"t52",NA
"t53",-1.53478745337784
"t26",-1.50845560829626
"t27",NA
"t87",-1.00578922277309
"t88",-1.2254579427528
"t69",-0.778050796318582
"t54",-1.84474069033182
"t25",-0.944797815646847
"t45",-0.23322938771974
"t85",-0.201646288412261
"t86",-0.257926331361302
"t57",0.162435978870523
"t31",0.628716832662154
"t28",-1.31398174139081
"t34",0.652576838244049
"t35",NA
"t1",0.00542810454576857
"t74",0.259088508749282
"t75",NA
"t33",-0.210615790581581
"t7",NA
"t72",NA
"t73",-0.849374353000741
"t20",0.874759149952322
"t76",-0.792398675454758
"t77",-1.15021753872618
"t62",-1.30615736861955
"t15",-1.35401423024845
"t10",-0.559509371765796
"t70",-0.332879933921204
"t71",-0.607364853493279
"t32",0.108266432549887
"t6",-0.340381951987201
"t39",NA
"t58",1.66055396082439
"t59",1.7884554431666
"t38",1.28785898130555
"t4",-1.18817863504577
"t80",0.545179821455959
"t81",0.685520154967498
"t51",0.999474167683701
"t37",-0.716087158599608
"t93",-0.511400972200339
"t94",-0.640706692547709
"t91",-1.38942942570992
"t92",-1.65446893557638
"t36",-0.708298188061262
"t43",-1.03984790971688
"t44",-0.467884309583845
"t82",0.282213452714267
"t83",0.424088976662131
"t40",0.0748186694596445
"t41",0.458624906215374
"t42",0.18501562570252
"t63",0.408083929871366
"t64",0.343523887114426
