"accepted_species","sorted"
"t97",-0.128066893012651
"t98",-0.101220444787662
"t60",0.188101826305526
"t61",-0.860149963607516
"t15",-1.3342501398297
"t16",-2.33416405971077
"t5",0.0235528510944409
"t93",-0.011292792142092
"t94",-0.0921503905233979
"t22",-0.67356549253952
"t99",-0.641858672991178
"t100",-0.770574465695111
"t14",-0.0387145281839683
"t68",0.2002378087352
"t69",0.0686392401716539
"t33",0.404384417797319
"t34",0.321650284730904
"t8",-0.503447743022532
"t25",0.573664091377592
"t67",0.666757901914645
"t78",1.24190334637271
"t79",0.266102435222562
"t9",-1.46894639864927
"t36",-1.63048808048077
"t37",-1.29428390927737
"t63",-2.14924858704611
"t64",-1.66757566433524
"t55",-0.295073657017588
"t56",-0.432830630217877
"t89",0.261968183188791
"t90",-0.301064258791963
"t45",-2.61619000163803
"t46",-2.84563969229056
"t3",-1.89262667652302
"t65",1.06253364835872
"t66",0.694790792029085
"t7",1.12801357536009
"t10",0.907592028345204
"t11",0.472685055574774
"t23",-1.07469149158689
"t24",-1.90772181073069
"t19",-0.0411650230428578
"t20",1.01427019405266
"t21",1.50970961952433
"t31",1.0054082680841
"t32",0.308612645455041
"t13",0.959387068380374
"t41",-0.870041585305704
"t42",-0.236493708968509
"t91",0.503045308510784
"t92",0.226755145535522
"t62",0.0929201912303306
"t57",-0.55911300279381
"t58",0.265684239701796
"t59",-0.0216421777435992
"t29",0.413018694888419
"t74",0.489991283418137
"t75",-0.0422692348158922
"t6",0.679410469640503
"t38",2.12919594745773
"t83",1.42264447517182
"t84",1.01937692617024
"t47",1.26508850302105
"t2",2.12977122271325
"t26",2.3784784108783
"t27",2.22857531456802
"t18",1.92435690150473
"t4",-1.04419180207088
"t39",0.360421801582851
"t40",0.607984903177545
"t52",0.251776368043289
"t53",0.370002652030937
"t17",0.639139558382331
"t72",0.0770228013179252
"t73",-0.366811022528691
"t49",0.4120641979731
"t50",0.287083809856445
"t1",0.68196182063765
"t35",-0.0352981527052641
"t95",-0.0819614134021478
"t96",0.0270194926915919
"t30",-0.612411407650921
"t48",0.873744704519666
"t81",-0.747393255444732
"t82",-0.0096059259175681
"t80",-0.4967681279061
"t12",-0.174280414020923
"t51",-1.21911389998003
"t70",-0.834724377054552
"t71",-0.589230851801245
"t54",-0.946781859545356
"t28",-0.328852845752405
"t43",0.282779868389711
"t44",0.16324708058496
"t76",-0.0921709883608321
"t77",-0.151918378124631
"t87",0.0530990586781717
"t88",0.629519688268549
"t85",0.20596421752258
"t86",0.196965559424461
