,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t22,15.19422,3.4367328,4.791192,2.8441691,6.1801963,1.2756513,7.442956,5.489678,3.5912175,4.4535055,-0.69592196,0.66168004,4.845229,1.4277685
t35,15.218824,3.3968282,4.8454595,2.7602737,6.2388573,1.3380452,7.4508123,5.493536,3.5397143,4.5180273,-0.6719469,0.70712554,4.8574457,1.5841335
t139,15.140815,3.4728763,4.7276025,2.7627738,6.445768,1.2382733,7.5371337,5.5045733,3.6006796,4.4929175,-0.6129538,0.76307213,4.961514,1.7889549
t140,15.101793,3.5047686,4.7532034,2.737991,6.3341317,1.2897849,7.5605574,5.448767,3.6613019,4.5832596,-0.7311001,0.78180647,4.9302206,1.6628066
t45,15.24878,3.3582447,4.882681,2.684624,6.383251,1.3376791,7.415233,5.399838,3.546594,4.4681163,-0.5935018,0.70212173,4.8205585,1.6866044
t80,15.150561,3.488938,4.810566,2.7461262,6.528759,1.2459391,7.5025325,5.3396525,3.5781033,4.438201,-0.50579166,0.77724093,4.7763085,1.7577103
t81,15.11861,3.4401116,4.8092604,2.7295241,6.5100174,1.283798,7.5772715,5.45247,3.4905057,4.4669914,-0.59395576,0.68556476,4.860914,1.7782539
t133,15.185572,3.4636087,4.848588,2.7473235,6.311682,1.3825064,7.501472,5.489099,3.530626,4.683423,-0.72118706,0.86493623,4.8066688,1.6883886
t134,15.20152,3.4252715,4.911493,2.7526302,6.3664317,1.3566208,7.4983253,5.496565,3.5000541,4.63521,-0.6058367,0.8703502,4.7811565,1.8017278
t76,15.165384,3.4274712,4.9208956,2.5006948,6.3495154,1.5547236,7.4702344,5.411313,3.7040255,4.6854844,-0.6564646,1.0093623,4.7927556,1.8487717
t123,15.11542,3.5103614,4.8111205,2.5415392,6.398211,1.4692808,7.549328,5.4117036,3.6966794,4.729348,-0.75557077,1.0079933,4.881879,1.8835253
t124,15.2572,3.4571292,4.912331,2.6276786,6.437625,1.405558,7.477575,5.4644833,3.7039115,4.727458,-0.539359,1.0713487,4.817388,1.989656
t109,15.193312,3.4205344,4.9391623,2.5874758,6.3722916,1.4817708,7.4957557,5.480723,3.6124885,4.6755733,-0.5828891,0.9714323,4.8083367,1.9018325
t108,15.094848,3.5242863,4.855057,2.5945585,6.427954,1.5106026,7.5331774,5.5275164,3.678819,4.5891566,-0.60901845,1.0053909,4.787705,1.8672101
t69,15.171355,3.5274603,4.7666903,2.787683,6.400152,1.2462202,7.4448533,5.3812037,3.719372,4.524387,-0.6595881,0.87324995,4.8156757,1.6308345
t103,15.153419,3.532357,4.780233,2.7225368,6.397966,1.3173418,7.48236,5.3998394,3.7155144,4.59825,-0.6998202,0.9135364,4.8399315,1.6908684
t104,15.075692,3.564608,4.728524,2.82436,6.434366,1.1589715,7.510875,5.3488097,3.7712693,4.513205,-0.6884011,0.8775843,4.795004,1.606176
t67,11.749135,5.479575,5.106302,4.778613,4.497926,4.1153994,11.059627,9.984521,3.3035376,3.4273627,3.1066737,1.1342196,3.6555486,2.5245676
t68,11.757997,5.48928,5.0855284,4.774678,4.5006742,4.0958943,11.102409,10.004582,3.3109384,3.465068,3.153489,1.1250829,3.6225064,2.5605261
t33,11.699123,5.539152,5.111676,4.7631702,4.524109,4.154899,11.202936,9.960057,3.3339818,3.483252,3.1978428,1.069346,3.486192,2.556294
t90,11.658656,5.5329194,5.2861414,4.6446505,4.4686427,4.2255874,10.896601,9.803077,3.4407973,3.384069,3.1905835,1.0318419,3.53601,2.5852044
t91,11.692097,5.582062,5.295221,4.6600595,4.4586687,4.1948624,10.9883795,9.876144,3.463049,3.4389565,3.163357,1.0546775,3.5597398,2.5893023
t112,11.749786,5.5909305,5.4184756,4.6088243,4.4409556,4.175067,10.880362,9.814243,3.5772517,3.4505222,3.0134268,1.0825634,3.6428642,2.4827511
