"accepted_species","Medicinal"
"Eumachia_depauperata",0
"Ceropegia_montiphila",0
"Vincetoxicum_rotundifolium",1
"Gynochthodes_artensis",0
"Orbea_verrucosa",0
"Tromotriche_herrei",0
"Tabernaemontana_humblotii",0
"Gentianella_maddenii",0
"Orbea_dummeri",1
"Ophiorrhiza_jingxiensis",0
"Faramea_papirifolia",0
"Eumachia_cephalantha",0
"Neurotheca_loeselioides",0
"Araujia_hassleriana",0
"Tapanhuacanga_psyllocarpoides",0
"Pyrostria_phyllanthoidea",0
"Funastrum_bilobum",0
"Spermacoce_bradei",0
"Rhytidostemma_surinamense",0
"Guettardella_foveolata",0
"Carissa_haematocarpa",1
"Schradera_suaveolens",0
"Peponidium_ankaranense",0
"Ceropegia_differens",0
"Parahancornia_fasciculata",1
"Miraglossum_pilosum",0
"Ceropegia_browniana",0
"Vallesia_glabra",1
"Rhytidocaulon_molamatarense",0
"Forsteronia_myriantha",0
"Halenia_viridis",0
"Oxypetalum_tomentosum",0
"Blepharodon_angustifolium",0
"Uncaria_macrophylla",1
"Urophyllum_fuscum",0
"Papuahoya_neoguineensis",0
"Deppea_hintonii",0
"Houstonia_croftiae",0
"Riocreuxia_aberrans",0
"Peponidium_flavum",0
"Schismatoclada_humbertiana",0
"Ceropegia_mucheveensis",0
"Ceropegia_haygarthii",0
"Schismatoclada_bracteata",0
"Ceropegia_maculata",0
"Danais_comorensis",0
"Galium_kerneri",0
"Galium_nigricans",0
"Psychotria_wiakabui",0
"Galium_trifidum",1
"Galium_araucanum",0
"Psychotria_neillii",0
"Asperula_majoriflora",0
"Manettia_divaricata",0
"Manettia_glandulosa",1
"Ixora_pavetta",1
"Ixora_liberiensis",0
"Ixora_lakshnakarae",0
"Hoya_lanceolaria",0
"Henriquezia_verticillata",0
"Hedyotis_xinyiensis",0
"Hoya_bandongii",0
"Hoya_montelbanensis",0
"Hoya_diptera",1
"Tabernaemontana_alba",1
"Tabernaemontana_stapfiana",1
"Coffea_cochinchinensis",0
"Faramea_exemplaris",0
"Faramea_schunkeana",0
"Aspidosperma_macrophyllum",0
"Palicourea_costata",0
"Fagraea_truncata",0
"Spermacoce_latifolia",1
"Gonolobus_youroumaynensis",0
"Gonolobus_lewisii",0
"Dischidia_astephana",0
"Dischidia_lancifolia",0
"Timonius_rosselensis",0
"Exostema_nitens",0
"Lasianthus_cereiflorus",0
"Wrightia_sirikitiae",0
"Lasianthus_obovatibracteatus",0
"Pavetta_kyimbilensis",0
"Pavetta_petiolaris",0
"Rustia_venezuelensis",0
"Stapelia_arenosa",0
"Sarcolobus_oblongus",0
"Wendlandia_tonkiniana",0
"Gentianella_zaratei",0
"Vincetoxicum_stewartianum",0
"Myrmecodia_angustifolia",0
"Saprosma_pubescens",0
"Oldenlandia_ichthyoderma",0
"Ophiorrhiza_ovata",0
"Argostemma_oliganthum",0
"Argostemma_pulchellum",0
"Gentiana_cachemirica",0
"Chassalia_betsilensis",0
"Coffea_mayombensis",0
"Coffea_rupicola",0
