"accepted_species","trait_BM_trend_scaled"
"t1",-1.96849989435338
"t2",-1.35909536379904
"t28",-0.240527527205416
"t29",-1.08097319302528
"t9",0.293332890789023
"t15",-1.16991146271493
"t59",-0.987771215967415
"t60",-0.222411259337089
"t58",-1.36744595495962
"t84",-1.42673277326238
"t85",-1.46076745814278
"t135",0.0671428788812226
"t136",-0.11543715928585
"t31",0.410371708928397
"t8",0.254339975448373
"t18",1.10407982401277
"t72",1.32063573932182
"t91",2.37778109361348
"t109",1.55961564214758
"t110",1.43402523676634
"t86",0.908612801517721
"t87",1.33775836590416
"t71",0.928395211350775
"t30",0.483411153588274
"t14",-0.709817375654738
"t45",0.807267175609991
"t46",0.108313177867914
"t32",2.10960230278401
"t33",1.8818278688668
"t40",0.239348350607421
"t57",0.0902664576397509
"t104",-0.333329866158439
"t137",0.0501088992127308
"t138",0.23234310171495
"t27",0.438685970614974
"t43",-0.159972337516232
"t78",0.963977381869508
"t79",1.34054534579023
"t65",0.00616551236916449
"t66",0.847722313128964
"t39",-1.35471550741215
"t131",-1.14327642851114
"t132",-1.04838279838297
"t92",-1.71487124648856
"t93",-1.71121647181091
"t23",-1.00295113499083
"t47",1.10651220286932
"t96",0.48222234509666
"t114",0.487526434444228
"t129",0.0903360607351661
"t130",0.254228370903014
"t95",0.454114586185649
"t52",0.464360949644504
"t55",1.63820425871738
"t56",0.88886397165531
"t22",0.606921158796803
"t53",1.37192166186782
"t54",0.547907904643868
"t99",1.09960973502605
"t100",0.652757628226924
"t67",1.58868427339449
"t16",1.62100715499502
"t11",-0.840933518358616
"t38",0.274188882566037
"t76",0.796112363064474
"t77",-0.0446925751543879
"t17",-0.414726257686179
"t21",-1.39869436970291
"t61",1.52448717235888
"t62",1.8929633811435
"t123",1.63796469627591
"t124",1.93047383367737
"t37",-1.04525782598573
"t73",-1.37355651367776
"t74",-0.902206761291777
"t125",-0.189538809149214
"t126",-0.396401641861172
"t70",-0.661044587819219
"t25",-1.58694668978242
"t19",-1.52086138788255
"t4",-1.55272210083529
"t44",NA
"t50",0.399307214984177
"t51",NA
"t97",-0.142539999080345
"t98",NA
"t80",NA
"t81",-0.611022210739704
"t111",NA
"t112",NA
"t101",-0.391219479689601
"t83",-0.642183968220838
"t24",NA
"t26",-1.42438798318931
"t34",NA
"t35",-0.790430691116968
"t41",NA
"t42",NA
"t69",-0.836184609159285
"t119",NA
"t120",-0.0163907746415469
"t113",-0.485988647117009
"t139",NA
"t140",NA
"t48",-0.371378320533339
"t49",-1.10295164157613
"t20",NA
"t89",-0.139588146694012
"t90",0.0283328033237185
"t121",-0.877795654925417
"t122",-0.900010514992278
"t115",-0.808543289791732
"t116",-1.14120686238542
"t88",0.381144094973296
"t102",1.04228677926227
"t103",0.577859201608078
"t36",0.955917519041202
"t82",1.11907456551149
"t133",1.01727460607757
"t134",1.20561812155441
"t117",0.366546298200422
"t118",0.660665928280896
"t68",0.446017642349186
"t12",-0.953949150527
"t13",-0.469088215587474
"t10",1.28760656487781
"t7",-0.0679963816113185
"t75",-0.639184117355431
"t105",-0.337720283263063
"t106",-0.42455182835088
"t94",0.481122141010121
"t107",1.28626507960843
"t108",0.622422414817705
"t127",0.828417769168155
"t128",1.255706954225
"t63",0.219252425170115
"t64",-0.171465874436875
"t5",-0.967752019781761
"t6",-0.817041215145237
"t3",-0.430114253078881
