,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,1.8872788,3.068296,1.4990152,6.752314,4.5443473,4.9818993,5.9352083,2.55874,5.812723,4.510923,4.4391155,6.7793536,5.521381,7.1991134
t2,1.956395,2.9927998,1.5208751,6.782249,4.590242,4.985748,5.866931,2.592158,5.819723,4.569937,4.4261694,6.7475467,5.523011,7.183436
t28,1.5702716,3.4163916,0.973977,7.5365033,4.337589,4.4697084,6.1286817,1.792014,6.154613,4.343185,4.3426833,6.5446486,6.0248933,6.8058577
t29,1.6265767,3.363454,1.0455179,7.609767,4.243732,4.4737606,6.189096,1.8536625,6.087397,4.3609033,4.4171166,6.597676,5.979156,6.8428717
t9,1.6604989,3.186663,1.3451055,6.868442,4.5603814,5.0566273,5.970806,2.3883936,5.931169,4.558038,4.394331,6.818936,5.5593896,7.246499
t15,1.6156183,3.2289379,1.3792338,6.8734503,4.5443616,5.0960608,6.0087943,2.4155262,5.908639,4.5249925,4.394093,6.8590612,5.526349,7.2870398
t59,1.6819898,3.3161979,0.98041546,7.5189033,4.348256,4.5610304,6.0482187,1.7574866,6.13495,4.462033,4.2804656,6.466843,6.009287,6.806544
t60,1.6021343,3.366932,0.9913163,7.5512466,4.3614945,4.489602,6.143011,1.8232003,6.1446967,4.334828,4.3639345,6.5752115,5.982606,6.83643
t58,1.8554754,3.1446652,1.0534693,7.5530047,4.2667418,4.5019417,5.971911,1.8448491,6.024241,4.385836,4.2693214,6.4266467,6.005107,6.754659
t84,1.749603,3.3156257,1.1249996,7.5823584,4.1520042,4.4208455,6.145584,1.9568034,6.0309486,4.327246,4.4161253,6.5959864,5.9862056,6.854713
t85,1.8171277,3.219554,1.0648986,7.669703,4.1512733,4.497768,6.0528693,1.8043251,5.980391,4.4361577,4.3593464,6.5417905,6.0342865,6.7172346
t135,1.7615207,3.2097788,0.99211985,7.697807,4.200608,4.3450947,6.0708666,1.7736633,6.0668373,4.2532926,4.3345747,6.421682,6.067331,6.685705
t136,1.7584822,3.259635,1.0283635,7.629881,4.2099404,4.423564,6.0797596,1.8139552,6.0703483,4.3288155,4.3364873,6.4534655,6.04035,6.7601027
t31,1.7876307,3.242815,1.0649586,7.669054,4.139241,4.431815,6.0952196,1.8304187,6.0243073,4.3484235,4.3767157,6.4748044,6.043954,6.746471
t8,1.6712066,3.1749072,1.4069911,6.786567,4.6023293,5.114061,5.9741564,2.4620073,5.895196,4.554029,4.4149494,6.859128,5.494999,7.290663
t18,0.35829255,4.1688695,0.9417549,6.8088117,4.7458696,5.6092067,6.5858727,2.2253146,6.3663697,4.611537,4.268526,7.1698165,5.6616473,7.462732
t72,0.34532243,4.217792,0.9523888,6.7762747,4.7970743,5.65843,6.5285754,2.3489895,6.409725,4.704264,4.2854342,7.139432,5.699666,7.547418
t91,0.37217125,4.1573887,1.0001519,6.7804146,4.732117,5.650687,6.5504923,2.2990234,6.332034,4.6644783,4.2392964,7.174745,5.6571784,7.4956846
t109,0.4676361,4.0685773,1.0270638,6.743508,4.7526646,5.52699,6.444813,2.353176,6.3281612,4.6481094,4.3535595,7.087582,5.616491,7.538798
t110,0.31913558,4.2118373,0.9514645,6.827821,4.737669,5.701501,6.600335,2.2482448,6.344206,4.6622033,4.2136126,7.2201195,5.7068396,7.447248
t86,0.5845864,3.947815,1.0499269,6.7832165,4.728793,5.472069,6.3744373,2.3477182,6.269941,4.6378655,4.34347,7.071387,5.635501,7.475276
t87,0.6072928,3.904114,1.0736085,6.777394,4.7049904,5.478466,6.3994365,2.3031886,6.2315125,4.61197,4.3134284,7.0978475,5.5946712,7.443771
t71,0.60605484,3.902923,1.0836425,6.766716,4.700257,5.472592,6.3934712,2.3237743,6.2287707,4.6104283,4.321932,7.094283,5.589986,7.4588547
t30,0.95593214,3.6672034,1.2118621,6.75884,4.6381073,5.398711,6.2767973,2.395671,6.0994725,4.589916,4.3170943,7.049724,5.547047,7.4268622
t14,1.4377086,3.3255367,1.2921493,6.772252,4.640386,5.17897,6.074368,2.3877218,5.9910336,4.5621037,4.393323,6.918296,5.5013614,7.323893
